id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/14/value,qualifier/15/value
2793764781,449,15,2,55,7,5rz9enoyknpg8ji78za5b82p0,1,73.2,57.0,2025-03-30T15:14:25.732Z,2025-03-30T20:28:39Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5611390629,22,,5611392787,233,664,5611392783,147,50.5,5611390631,18,,5611390633,56,Center,5611392781,146,99.1,5611391987,72,,5611724871,215,,5612799407,78,5611392777,102,49.2,5611392771,29,,5611392779,103,9.5,5611392773,55,448,,,,,,,,,,,,,,,,,,,,,,,,,
2793764793,664,10,2,55,7,77tfx9me4aaqhzv78bmgsy9bg,1,2.0,49.6,2025-03-30T15:14:25.832Z,2025-03-30T20:28:41Z,9h6c9ue598hllcri39erjitqs,W. Lykke,,5612799473,376,,5611390691,182,,5611390695,56,Back,5611391133,381,,5611391129,174,,5611391137,180,,5611392815,233,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793764917,665,51,2,55,9,77tfx9me4aaqhzv78bmgsy9bg,1,2.4,51.2,2025-03-30T15:14:27.713Z,2025-03-30T15:15:15Z,9h6c9ue598hllcri39erjitqs,W. Lykke,,5611391701,170,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793764835,450,16,2,55,9,5rz9enoyknpg8ji78za5b82p0,1,91.7,47.0,2025-03-30T15:14:28.029Z,2025-03-30T20:29:01Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5611393617,72,,5611393631,375,55:09.230,5611393627,374,2025-03-30 16:14:27.492,5611399355,230,95.1,5611399359,231,48.2,5611399351,458,,5612800287,395,94.0,5611390907,56,Center,5611399379,472,5611390905,17,,5612800289,396,48.2,5611399341,214,,5611399345,328,,5611399337,102,51.3,5611399339,103,5611399335,78,449,5611399373,282,5rz9enoyknpg8ji78za5b82p0,5611399365,280,5611399369,281,43q9ytkbmtk5y3tgv77v7pmg9,5611399343,89,,ATTEMPT_SAVED,5611390903,22,,8.9,
2793781443,550,27,2,55,30,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-03-30T15:14:48.535Z,2025-03-30T15:30:43Z,,,,5611479905,41,Injury,5611485549,233,666,5611479907,53,1h31bvtbae4q0edlp0u672hn9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793765481,666,27,2,55,30,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-03-30T15:14:48.535Z,2025-03-30T15:30:44Z,,,,5611485575,233,550,5611394551,53,3zc9hy5uicgp21wr6z5wyuntg,5611394549,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782025,551,28,2,56,45,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-03-30T15:16:03.785Z,2025-03-30T15:30:44Z,,,,5611483179,233,667,5611483165,55,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793766853,667,28,2,56,45,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-03-30T15:16:03.785Z,2025-03-30T15:30:44Z,,,,5611485605,233,551,5611401885,55,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793766883,668,1,2,56,55,77tfx9me4aaqhzv78bmgsy9bg,1,49.9,49.7,2025-03-30T15:16:14.204Z,2025-03-30T15:17:05Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,5611402133,279,G,5611402127,212,10.6,5611402129,213,3.97,5611402125,141,38.2,5611402121,56,Back,5611403079,189,,5611402123,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793766935,669,1,2,56,56,77tfx9me4aaqhzv78bmgsy9bg,1,43.9,38.9,2025-03-30T15:16:15.188Z,2025-03-30T15:17:09Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5611402379,213,2.15,5611402375,141,61.7,5611402371,56,Back,5611402373,140,34.2,5611402377,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793766945,670,1,2,56,59,77tfx9me4aaqhzv78bmgsy9bg,0,34.2,61.7,2025-03-30T15:16:18.132Z,2025-03-30T20:31:00Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5612805695,189,,5611402429,140,59.5,5611402423,56,Center,5611402437,212,28.7,5611402419,155,,5611402439,213,5.89,5611402435,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793770875,479,61,2,57,3,5rz9enoyknpg8ji78za5b82p0,1,40.6,51.9,2025-03-30T15:16:21.952Z,2025-03-30T20:31:03Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5611423149,56,Back,5612805889,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793767027,452,49,2,57,5,5rz9enoyknpg8ji78za5b82p0,1,54.6,87.1,2025-03-30T15:16:23.980Z,2025-03-30T15:16:24Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5611402931,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793767117,453,1,2,57,6,5rz9enoyknpg8ji78za5b82p0,1,54.6,87.1,2025-03-30T15:16:25.214Z,2025-03-30T15:16:28Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5611403331,212,18.0,5611403333,213,3.57,5611403327,140,39.0,5611403325,56,Back,5611403329,141,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793767197,454,1,2,57,9,5rz9enoyknpg8ji78za5b82p0,1,39.4,72.1,2025-03-30T15:16:28.057Z,2025-03-30T15:16:31Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5611403777,212,24.3,5611403773,140,34.6,5611403771,56,Back,5611403775,141,37.1,5611403779,213,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793767237,455,1,2,57,13,5rz9enoyknpg8ji78za5b82p0,1,32.7,26.5,2025-03-30T15:16:31.417Z,2025-03-30T15:16:33Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,5611403993,212,9.1,5611403991,141,13.7,5611403987,56,Back,5611403995,213,5.02,5611403989,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793767273,456,1,2,57,14,5rz9enoyknpg8ji78za5b82p0,1,35.3,13.7,2025-03-30T15:16:33.198Z,2025-03-30T15:16:35Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5611404197,212,7.1,5611404193,140,36.5,5611404191,56,Back,5611404199,213,1.39,5611404195,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793767385,457,1,2,57,16,5rz9enoyknpg8ji78za5b82p0,1,36.5,24.0,2025-03-30T15:16:34.979Z,2025-03-30T15:16:39Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5611404761,56,Right,5611404765,141,16.7,5611404769,213,6.15,5611404763,140,73.1,5611404759,155,,5611404767,212,38.7,5611404771,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793767395,458,61,2,57,20,5rz9enoyknpg8ji78za5b82p0,0,75.7,16.4,2025-03-30T15:16:38.979Z,2025-03-30T15:20:51Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,5611404799,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793767471,672,1,2,57,24,77tfx9me4aaqhzv78bmgsy9bg,0,23.9,73.5,2025-03-30T15:16:42.925Z,2025-03-30T15:16:45Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5611405179,141,71.5,5611405175,56,Back,5611405183,213,4.56,5611405181,212,1.4,5611405429,233,459,5611405427,236,,5611405433,286,,5611405177,140,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793767513,459,74,2,57,24,5rz9enoyknpg8ji78za5b82p0,1,73.0,27.3,2025-03-30T15:16:42.926Z,2025-03-30T16:07:25Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5611405383,56,Center,5611405449,233,672,5611405385,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793767555,460,49,2,57,28,5rz9enoyknpg8ji78za5b82p0,1,75.9,18.3,2025-03-30T15:16:46.682Z,2025-03-30T20:31:33Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,5612807617,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793767625,461,1,2,57,28,5rz9enoyknpg8ji78za5b82p0,1,79.6,17.6,2025-03-30T15:16:46.900Z,2025-03-30T20:31:39Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,5611405921,141,30.5,5611405917,56,Center,5611405925,213,0.43,5611405919,140,97.6,5611405923,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793767651,462,1,2,57,30,5rz9enoyknpg8ji78za5b82p0,0,96.9,31.3,2025-03-30T15:16:48.635Z,2025-03-30T20:31:46Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5611406039,212,10.9,5611406035,140,96.9,5611406033,56,Center,5611406041,213,1.57,5611406037,141,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793767657,673,12,2,57,30,77tfx9me4aaqhzv78bmgsy9bg,1,3.1,54.6,2025-03-30T15:16:49.021Z,2025-03-30T15:20:41Z,9h6c9ue598hllcri39erjitqs,W. Lykke,,5611406063,56,Back,5611406075,213,5.15,5611406069,141,36.7,5611406065,140,8.5,5611406073,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793767731,674,12,2,57,33,77tfx9me4aaqhzv78bmgsy9bg,1,2.9,33.3,2025-03-30T15:16:52.237Z,2025-03-30T15:16:53Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5611406477,56,Back,5611406485,212,31.3,5611406481,141,0.0,5611406527,167,,5611406487,213,5.42,5611406479,140,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793767805,463,5,2,57,35,5rz9enoyknpg8ji78za5b82p0,1,78.2,101.6,2025-03-30T15:16:53.275Z,2025-03-30T15:30:27Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5611406867,347,,5611406927,233,675,5611406861,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793767737,675,5,2,57,35,77tfx9me4aaqhzv78bmgsy9bg,0,21.8,-1.6,2025-03-30T15:16:53.275Z,2025-03-30T15:30:27Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5611406517,56,Back,5611406959,233,463,5611406519,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793768545,464,1,2,58,7,5rz9enoyknpg8ji78za5b82p0,1,79.4,100.0,2025-03-30T15:17:26.154Z,2025-03-30T15:24:14Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5611410887,212,4.9,5611410871,107,,5611410883,141,94.2,5611410875,56,Left,5611410879,140,79.9,5611410889,213,4.82,5611451701,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793768561,465,1,2,58,9,5rz9enoyknpg8ji78za5b82p0,1,79.9,94.2,2025-03-30T15:17:27.279Z,2025-03-30T15:24:15Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5611410973,212,4.0,5611410971,141,93.9,5611410967,56,Left,5611410975,213,3.19,5611410969,140,76.1,5611451581,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793768575,466,1,2,58,9,5rz9enoyknpg8ji78za5b82p0,1,76.1,93.9,2025-03-30T15:17:28.216Z,2025-03-30T15:17:28Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5611411049,140,78.4,5611411047,56,Left,5611411055,213,0.53,5611411051,141,96.0,5611411053,212,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793768649,467,1,2,58,10,5rz9enoyknpg8ji78za5b82p0,1,78.4,96.0,2025-03-30T15:17:28.732Z,2025-03-30T15:17:32Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5611411387,212,19.0,5611411389,213,5.87,5611411385,141,84.7,5611411381,56,Left,5611411383,140,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793768667,468,1,2,58,13,5rz9enoyknpg8ji78za5b82p0,1,95.0,76.5,2025-03-30T15:17:31.997Z,2025-03-30T20:32:22Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,1.0,5611411523,212,5.6,5611412669,210,15,5611411519,140,89.7,5611411525,213,3.19,5611411521,141,76.1,5611411517,56,Center,5611412671,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793768675,469,15,2,58,14,5rz9enoyknpg8ji78za5b82p0,1,90.1,71.4,2025-03-30T15:17:33.200Z,2025-03-30T21:37:43Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5611412713,55,468,5611412723,146,95.2,5611412393,72,,5611411569,64,,5611411567,22,,5611412725,147,59.6,5611412729,231,53.4,5611412397,82,,5611412719,103,5611412711,154,,5611412717,102,48.7,5611412727,230,99.1,5611412797,233,676,5611412709,29,,5611412707,78,5611411571,56,19,5611463605,100,,,,,,,,,,,,,,,Center
2793768685,676,10,2,58,15,77tfx9me4aaqhzv78bmgsy9bg,1,3.1,45.6,2025-03-30T15:17:33.300Z,2025-03-30T15:19:06Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5611411615,56,Back,5611411613,94,,5611412811,233,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793768703,470,15,2,58,16,5rz9enoyknpg8ji78za5b82p0,1,86.1,62.0,2025-03-30T15:17:34.794Z,2025-03-30T20:33:14Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,5611413309,147,60.1,5611413305,458,,5611411733,22,,5611413307,146,89.4,5611413337,233,677,5611471097,76,,5611413311,230,98.4,5611413299,103,9.7,5611413313,231,5611411747,56,Center,5611471093,72,,5611412979,82,,5611413297,102,52.8,5611471095,17,,5611471099,328,,,51.4,,,,,,,,,,,,,,,,,
2793768757,677,10,2,58,16,77tfx9me4aaqhzv78bmgsy9bg,1,13.1,42.5,2025-03-30T15:17:34.894Z,2025-03-30T15:19:11Z,ayistjficdvpd0v10681qf578,V. Berthelsen,,5611413357,233,470,5611412017,94,,5611412019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793770913,694,1,2,58,18,77tfx9me4aaqhzv78bmgsy9bg,1,25.5,40.5,2025-03-30T15:17:36.960Z,2025-03-30T20:35:01Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5611423329,141,54.6,5611423325,56,Back,5611423333,213,1.47,5611423327,140,26.4,5611423331,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793768963,679,1,2,58,27,77tfx9me4aaqhzv78bmgsy9bg,1,60.2,89.7,2025-03-30T15:17:46.142Z,2025-03-30T15:17:48Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,5611413199,56,Back,5611413207,212,18.7,5611413209,213,3.79,5611413205,141,73.0,5611413203,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769023,680,1,2,58,29,77tfx9me4aaqhzv78bmgsy9bg,1,46.5,71.5,2025-03-30T15:17:48.190Z,2025-03-30T15:17:51Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5611413577,141,64.0,5611413573,56,Center,5611413581,213,5.66,5611413579,212,8.7,5611413575,140,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769059,681,1,2,58,32,77tfx9me4aaqhzv78bmgsy9bg,1,53.5,57.2,2025-03-30T15:17:51.135Z,2025-03-30T15:17:53Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5611413817,213,5.07,5611413813,141,29.1,5611413809,56,Center,5611413811,140,60.4,5611413815,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769151,682,1,2,58,34,77tfx9me4aaqhzv78bmgsy9bg,1,60.4,28.3,2025-03-30T15:17:53.199Z,2025-03-30T15:17:56Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5611414271,56,Right,5611414275,141,14.1,5611414279,213,5.66,5611414277,212,16.5,5611414273,140,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769195,683,1,2,58,38,77tfx9me4aaqhzv78bmgsy9bg,0,83.1,19.4,2025-03-30T15:17:56.686Z,2025-03-30T15:17:59Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5611414519,141,32.7,5611414515,56,Center,5611414523,213,0.84,5611414521,212,12.1,5611414517,140,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769203,471,43,2,58,41,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-03-30T15:17:59.330Z,2025-03-30T20:35:18Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5611414561,56,Back,5612820285,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769213,472,43,2,58,41,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-03-30T15:17:59.877Z,2025-03-30T15:18:04Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5611415101,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769257,473,12,2,58,43,5rz9enoyknpg8ji78za5b82p0,1,11.6,67.6,2025-03-30T15:18:01.330Z,2025-03-30T15:18:06Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5611414847,212,34.8,5611414851,213,6.27,5611414843,140,44.7,5611414841,56,Back,5611414845,141,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794022599,766,83,2,58,44,5rz9enoyknpg8ji78za5b82p0,1,40.2,86.2,2025-03-30T15:18:03.243Z,2025-03-30T20:35:34Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5612821169,399,chjcbjc5nv8uyiusfafts5zv9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769311,684,43,2,58,45,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-03-30T15:18:03.957Z,2025-03-30T15:18:24Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5611417503,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769389,685,1,2,58,46,77tfx9me4aaqhzv78bmgsy9bg,1,59.8,6.1,2025-03-30T15:18:04.670Z,2025-03-30T15:18:07Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5611415383,56,Right,5611415391,213,5.96,5611415387,141,2.0,5611415385,140,67.8,5611415389,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769423,686,1,2,58,48,77tfx9me4aaqhzv78bmgsy9bg,1,67.7,2.9,2025-03-30T15:18:06.718Z,2025-03-30T15:18:09Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5611415547,56,Right,5611415553,140,66.8,5611415561,212,10.5,5611415565,213,1.66,5611415557,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769517,687,1,2,58,50,77tfx9me4aaqhzv78bmgsy9bg,1,64.8,19.7,2025-03-30T15:18:09.087Z,2025-03-30T15:18:13Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5611416125,56,Right,5611416129,141,13.1,5611416131,212,7.7,5611416127,140,58.8,5611416133,213,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769553,688,1,2,58,54,77tfx9me4aaqhzv78bmgsy9bg,1,58.5,12.6,2025-03-30T15:18:12.879Z,2025-03-30T15:18:14Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5611416307,213,6.03,5611416301,140,67.6,5611416305,212,9.9,5611416299,56,Right,5611416303,141,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769567,689,1,2,58,56,77tfx9me4aaqhzv78bmgsy9bg,1,68.2,10.9,2025-03-30T15:18:14.335Z,2025-03-30T15:18:15Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5611416373,140,66.5,5611416377,212,6.6,5611416379,213,1.84,5611416375,141,20.3,5611416371,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769593,690,1,2,58,57,77tfx9me4aaqhzv78bmgsy9bg,1,66.5,20.3,2025-03-30T15:18:15.392Z,2025-03-30T15:18:16Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5611416527,212,6.2,5611416521,56,Right,5611416529,213,5.86,5611416525,141,16.5,5611416523,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769629,691,1,2,58,58,77tfx9me4aaqhzv78bmgsy9bg,1,71.9,16.5,2025-03-30T15:18:16.303Z,2025-03-30T15:18:19Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5611416781,140,80.2,5611416789,213,0.62,5611416785,212,10.7,5611416779,56,Center,5611416783,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769639,692,50,2,58,59,77tfx9me4aaqhzv78bmgsy9bg,1,73.7,28.4,2025-03-30T15:18:17.863Z,2025-03-30T21:33:52Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5611416815,56,Center,5612822927,286,,5612991167,233,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769715,474,7,2,58,59,5rz9enoyknpg8ji78za5b82p0,1,26.3,71.6,2025-03-30T15:18:17.864Z,2025-03-30T21:33:52Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5612823073,285,,5612823421,384,,5612823423,178,,5612991123,233,692,5611417185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769793,476,61,2,59,6,5rz9enoyknpg8ji78za5b82p0,1,26.6,89.6,2025-03-30T15:18:24.892Z,2025-03-30T15:18:28Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5611417857,238,,5611417551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769817,477,5,2,59,7,5rz9enoyknpg8ji78za5b82p0,0,35.3,101.4,2025-03-30T15:18:25.954Z,2025-03-30T15:18:30Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5611417647,56,Back,5611417649,347,,5611417893,233,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769867,693,5,2,59,7,77tfx9me4aaqhzv78bmgsy9bg,1,64.7,-1.4,2025-03-30T15:18:25.954Z,2025-03-30T15:30:27Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5611417843,233,477,5611417807,56,Right,5611417811,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793770447,478,17,2,59,43,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-03-30T15:19:02.172Z,2025-03-30T20:37:23Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5611421495,31,,5612828467,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793771101,695,1,2,60,15,77tfx9me4aaqhzv78bmgsy9bg,0,67.4,0.0,2025-03-30T15:19:33.393Z,2025-03-30T15:19:38Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5611424361,238,,5611424317,212,20.5,5611424313,140,86.7,5611424319,213,0.14,5611424315,141,2.5,5611424309,107,,5611424311,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793771153,481,1,2,60,20,5rz9enoyknpg8ji78za5b82p0,1,24.5,90.8,2025-03-30T15:19:38.906Z,2025-03-30T15:19:40Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5611424589,212,29.0,5611424585,140,6.8,5611424591,213,4.02,5611424583,56,Back,5611424587,141,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
