id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/12/value,qualifier/9/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2775961253,490,61,1,46,20,9qsmopgutr7ut5g6workk8w4i,1,37.5,17.0,2025-02-14T18:50:00.929Z,2025-02-14T19:11:49Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5514091523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961255,401,1,1,46,21,cftj6g399tknheudaxsdpfdgb,1,48.9,66.1,2025-02-14T18:50:01.863Z,2025-02-14T18:50:03Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5514091527,56,Center,5514091535,213,6.24,5514091531,141,65.4,5514091533,212,12.4,5514091529,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961259,402,1,1,46,22,cftj6g399tknheudaxsdpfdgb,0,58.8,67.9,2025-02-14T18:50:02.952Z,2025-02-15T08:38:48Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5514091541,56,Center,5514091543,140,60.3,5514091545,141,68.4,5514091547,212,1.6,5515268315,168,,5514091549,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961465,492,61,1,46,23,9qsmopgutr7ut5g6workk8w4i,1,33.5,14.2,2025-02-14T18:50:03.833Z,2025-02-15T08:39:03Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5515268433,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961275,403,4,1,46,24,cftj6g399tknheudaxsdpfdgb,1,57.6,82.0,2025-02-14T18:50:05.409Z,2025-02-14T19:05:12Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5514091655,286,,5514091651,152,,5514091653,265,,5514091647,13,,5514091649,56,Left,5514091703,233,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961271,491,4,1,46,24,9qsmopgutr7ut5g6workk8w4i,0,42.4,18.0,2025-02-14T18:50:05.410Z,2025-02-14T19:05:12Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5514091687,285,,5514091685,265,,5514091681,56,Back,5514091683,152,,5514091711,233,403,5514091679,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961369,404,1,1,46,34,cftj6g399tknheudaxsdpfdgb,1,47.8,77.9,2025-02-14T18:50:15.415Z,2025-02-15T08:39:19Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5514092109,213,4.05,5514092107,212,11.8,5514092097,5,,5514092105,141,64.2,5514092099,152,,5514092103,140,40.9,5514092101,56,Back,5515268541,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961379,405,1,1,46,39,cftj6g399tknheudaxsdpfdgb,1,40.9,64.0,2025-02-14T18:50:20.071Z,2025-02-15T08:39:21Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5514092157,212,16.1,5514092159,213,4.54,5515268567,189,,5514092147,56,Back,5514092151,140,38.2,5514092155,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961411,406,1,1,46,40,cftj6g399tknheudaxsdpfdgb,1,38.4,39.7,2025-02-14T18:50:20.823Z,2025-02-14T18:50:24Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5514092307,141,57.5,5514092309,212,12.3,5514092303,56,Back,5514092311,213,1.73,5514092305,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961419,407,1,1,46,43,cftj6g399tknheudaxsdpfdgb,1,30.2,61.8,2025-02-14T18:50:24.119Z,2025-02-14T18:50:25Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5514092347,141,46.6,5514092351,213,4.74,5514092349,212,10.3,5514092343,56,Back,5514092345,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961433,408,1,1,46,44,cftj6g399tknheudaxsdpfdgb,1,31.6,43.1,2025-02-14T18:50:25.351Z,2025-02-14T18:50:26Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5514092397,140,35.7,5514092399,141,21.2,5514092401,212,15.5,5514092403,213,4.99,5514092395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961451,409,1,1,46,46,cftj6g399tknheudaxsdpfdgb,1,33.9,18.2,2025-02-14T18:50:26.695Z,2025-02-14T18:50:30Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5514092487,213,5.77,5514092479,56,Back,5514092481,140,46.5,5514092483,141,7.3,5514092485,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961463,410,1,1,46,49,cftj6g399tknheudaxsdpfdgb,1,43.1,4.6,2025-02-14T18:50:29.895Z,2025-02-14T18:50:31Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5514092557,212,15.2,5514092559,213,2.81,5514092553,140,29.4,5514092551,56,Back,5514092555,141,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961487,411,1,1,46,51,cftj6g399tknheudaxsdpfdgb,1,29.9,8.0,2025-02-14T18:50:31.719Z,2025-02-14T18:50:35Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5514092691,212,26.5,5514092693,213,2.72,5514092685,56,Back,5514092689,141,24.1,5514092687,140,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961509,412,1,1,46,55,cftj6g399tknheudaxsdpfdgb,1,6.6,24.9,2025-02-14T18:50:35.735Z,2025-02-14T18:50:39Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5514092821,212,9.4,5514092817,141,12.8,5514092809,56,Back,5514092825,213,5.21,5514092813,140,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961513,413,1,1,46,58,cftj6g399tknheudaxsdpfdgb,0,10.0,2.0,2025-02-14T18:50:39.431Z,2025-02-14T18:50:40Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5514092897,236,,5514092899,233,493,5514092853,140,12.0,5514092859,213,0.37,5514092857,212,2.3,5514092861,1,,5514092903,286,,5514092855,141,3.2,5514092851,56,Back,5514092849,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961517,493,74,1,46,58,9qsmopgutr7ut5g6workk8w4i,1,89.0,98.1,2025-02-14T18:50:39.432Z,2025-02-14T19:14:07Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5514092911,233,413,5514092867,56,Left,5514092869,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961533,494,1,1,46,59,9qsmopgutr7ut5g6workk8w4i,1,89.5,98.1,2025-02-14T18:50:40.432Z,2025-02-15T08:40:05Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5514092945,140,89.2,5515269085,155,,5514092943,56,Left,5514092949,212,2.9,5514092951,213,4.60,5514092947,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961537,495,1,1,47,1,9qsmopgutr7ut5g6workk8w4i,0,89.7,91.2,2025-02-14T18:50:42.417Z,2025-02-14T18:50:43Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5514092975,213,4.76,5514092969,140,90.4,5514092973,212,14.4,5514092971,141,70.1,5514092967,56,Center,5514092965,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961579,414,12,1,47,2,cftj6g399tknheudaxsdpfdgb,1,9.2,27.1,2025-02-14T18:50:42.775Z,2025-02-14T18:50:47Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5514093179,141,7.1,5514093177,140,20.7,5514093175,56,Back,5514093181,212,18.2,5514093183,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961563,496,44,1,47,4,9qsmopgutr7ut5g6workk8w4i,1,76.0,90.2,2025-02-14T18:50:44.878Z,2025-02-15T08:42:24Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5514093205,233,415,5514093133,56,Left,5514093135,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961583,415,44,1,47,4,cftj6g399tknheudaxsdpfdgb,0,24.0,9.8,2025-02-14T18:50:44.879Z,2025-02-15T08:41:09Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5514093187,285,,5514093185,56,Back,5514093201,233,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961571,497,1,1,47,4,9qsmopgutr7ut5g6workk8w4i,0,78.2,89.1,2025-02-14T18:50:45.466Z,2025-02-15T08:41:26Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5514093149,56,Left,5515270075,3,,5515270077,140,77.6,5515270079,141,87.1,5515270083,213,4.28,5515270081,212,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961587,416,61,1,47,5,cftj6g399tknheudaxsdpfdgb,1,22.4,11.5,2025-02-14T18:50:45.783Z,2025-02-15T08:41:15Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5514093211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961613,499,1,1,47,7,9qsmopgutr7ut5g6workk8w4i,1,68.6,73.4,2025-02-14T18:50:48.441Z,2025-02-14T18:50:52Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5514093341,141,58.2,5514093339,140,64.5,5514093343,212,11.2,5514093337,56,Center,5514093345,213,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961873,417,27,1,47,10,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-02-14T18:50:50.753Z,2025-02-14T18:51:43Z,,,,,5514094859,233,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961617,500,27,1,47,10,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-02-14T18:50:50.753Z,2025-02-14T19:04:20Z,,,,,5514094855,233,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961877,418,28,1,47,46,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-02-14T18:51:27.328Z,2025-02-14T18:51:33Z,,,,,5514094739,55,417,5514094751,233,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961835,502,28,1,47,46,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-02-14T18:51:27.328Z,2025-02-14T18:51:32Z,,,,,5514094573,55,500,5514094745,233,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961861,504,1,1,47,49,9qsmopgutr7ut5g6workk8w4i,1,57.8,43.7,2025-02-14T18:51:29.624Z,2025-02-14T18:51:30Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5514094687,56,Center,5514094695,213,1.76,5514094693,212,15.8,5514094689,140,55.0,5514094691,141,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961871,505,1,1,47,50,9qsmopgutr7ut5g6workk8w4i,1,53.9,63.3,2025-02-14T18:51:30.752Z,2025-02-14T18:51:31Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5514094715,56,Center,5514094719,141,60.6,5514094723,213,5.90,5514094717,140,58.2,5514094721,212,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961889,506,1,1,47,51,9qsmopgutr7ut5g6workk8w4i,1,57.2,60.3,2025-02-14T18:51:31.720Z,2025-02-14T18:51:34Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5514094775,212,7.5,5514094769,56,Center,5514094773,141,52.8,5514094771,140,52.0,5514094777,213,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961913,507,1,1,47,53,9qsmopgutr7ut5g6workk8w4i,1,52.9,46.4,2025-02-14T18:51:34.225Z,2025-02-14T18:51:38Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5514094913,212,9.9,5514094911,141,31.9,5514094915,213,4.77,5514094907,56,Center,5514094909,140,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961941,508,1,1,48,0,9qsmopgutr7ut5g6workk8w4i,1,49.1,34.4,2025-02-14T18:51:41.096Z,2025-02-14T18:51:43Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5514095065,213,2.18,5514095061,141,48.1,5514095063,212,11.4,5514095057,56,Back,5514095059,140,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961965,509,1,1,48,2,9qsmopgutr7ut5g6workk8w4i,1,43.8,53.7,2025-02-14T18:51:43.480Z,2025-02-14T18:51:47Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5514095187,212,8.9,5514095189,213,2.31,5514095181,56,Back,5514095183,140,38.1,5514095185,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961967,420,30,1,48,4,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-02-14T18:51:44.745Z,2025-02-14T18:51:50Z,,,,,5514095193,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775961971,510,30,1,48,4,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-02-14T18:51:44.745Z,2025-02-14T18:51:49Z,,,,,5514095199,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775973039,424,32,2,45,0,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-02-14T19:08:21.046Z,2025-02-14T19:08:23Z,,,,,5514151669,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775972973,523,32,2,45,0,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-02-14T19:08:21.046Z,2025-02-15T04:16:15Z,,,,,5514151413,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775973047,524,1,2,45,0,9qsmopgutr7ut5g6workk8w4i,1,50.1,49.9,2025-02-14T19:08:21.047Z,2025-02-14T19:08:24Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5514151697,56,Back,5514151709,278,,5514151699,140,45.9,5514151707,279,S,5514151705,213,3.17,5514151703,212,4.4,5514151701,141,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775973093,525,1,2,45,2,9qsmopgutr7ut5g6workk8w4i,1,54.5,52.8,2025-02-14T19:08:23.964Z,2025-02-14T19:08:27Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5514151957,213,1.41,5514151953,141,84.6,5514151951,140,57.9,5514151949,56,Left,5514151955,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775973113,526,1,2,45,6,9qsmopgutr7ut5g6workk8w4i,1,57.8,85.4,2025-02-14T19:08:27.365Z,2025-02-14T19:08:28Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5514152045,213,3.78,5514152037,56,Back,5514152043,212,25.1,5514152039,140,38.7,5514152041,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775973155,527,1,2,45,7,9qsmopgutr7ut5g6workk8w4i,1,38.7,63.3,2025-02-14T19:08:28.516Z,2025-02-14T19:08:31Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5514152305,56,Back,5514152313,213,4.34,5514152311,212,23.1,5514152309,141,31.7,5514152307,140,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775973183,528,1,2,45,10,9qsmopgutr7ut5g6workk8w4i,1,30.7,31.7,2025-02-14T19:08:31.516Z,2025-02-14T19:08:33Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5514152457,140,38.0,5514152459,141,14.6,5514152463,213,5.30,5514152461,212,13.9,5514152455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775973231,529,1,2,45,12,9qsmopgutr7ut5g6workk8w4i,1,37.8,14.0,2025-02-14T19:08:33.700Z,2025-02-14T19:08:36Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5514152719,212,7.1,5514152721,213,5.24,5514152717,141,4.9,5514152715,140,41.2,5514152713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775973315,530,1,2,45,15,9qsmopgutr7ut5g6workk8w4i,1,39.0,6.1,2025-02-14T19:08:36.293Z,2025-02-14T19:08:41Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5514153189,141,13.0,5514153187,140,23.9,5514153185,56,Back,5514153191,212,16.5,5514153193,213,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775973347,531,1,2,45,20,9qsmopgutr7ut5g6workk8w4i,1,18.0,16.6,2025-02-14T19:08:41.612Z,2025-02-14T19:08:43Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5514153345,140,8.0,5514153343,56,Back,5514153351,213,2.07,5514153349,212,21.7,5514153347,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775973375,532,1,2,45,22,9qsmopgutr7ut5g6workk8w4i,1,10.8,44.2,2025-02-14T19:08:43.196Z,2025-02-15T04:29:48Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5514153473,56,Back,5514153475,140,17.9,5514153481,213,0.92,5514153477,141,58.7,5514153479,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775973427,533,1,2,45,23,9qsmopgutr7ut5g6workk8w4i,1,15.2,52.5,2025-02-14T19:08:44.508Z,2025-02-14T19:08:48Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5514153779,141,25.3,5514153777,140,13.5,5514153783,213,4.62,5514153781,212,18.6,5514153775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775973443,534,1,2,45,27,9qsmopgutr7ut5g6workk8w4i,1,14.2,23.3,2025-02-14T19:08:48.324Z,2025-02-14T19:08:49Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5514153869,140,24.4,5514153875,213,0.09,5514153871,141,24.7,5514153867,56,Back,5514153873,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775973493,535,1,2,45,28,9qsmopgutr7ut5g6workk8w4i,1,24.4,24.7,2025-02-14T19:08:49.436Z,2025-02-14T19:08:52Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5514154097,140,8.3,5514154101,212,21.2,5514154103,213,2.50,5514154099,141,43.4,5514154095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775973567,536,1,2,45,31,9qsmopgutr7ut5g6workk8w4i,1,8.2,43.7,2025-02-14T19:08:52.628Z,2025-02-14T19:08:57Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5514154529,141,85.8,5514154527,140,26.2,5514154525,56,Back,5514154531,212,34.3,5514154533,213,0.99,5514154535,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775973629,537,1,2,45,36,9qsmopgutr7ut5g6workk8w4i,1,31.2,90.6,2025-02-14T19:08:57.564Z,2025-02-14T19:09:00Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5514154833,213,4.09,5514154823,56,Back,5514154825,140,20.4,5514154827,141,67.5,5514154829,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775973675,538,1,2,45,39,9qsmopgutr7ut5g6workk8w4i,1,20.6,67.5,2025-02-14T19:09:00.556Z,2025-02-14T19:09:03Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5514155109,56,Back,5514155117,213,5.66,5514155115,212,11.9,5514155111,140,29.8,5514155113,141,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775973725,539,1,2,45,42,9qsmopgutr7ut5g6workk8w4i,1,28.6,54.3,2025-02-14T19:09:03.557Z,2025-02-14T19:09:06Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5514155375,141,25.0,5514155371,56,Back,5514155373,140,25.1,5514155379,213,4.53,5514155377,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775973763,540,1,2,45,45,9qsmopgutr7ut5g6workk8w4i,1,25.0,25.3,2025-02-14T19:09:06.420Z,2025-02-14T19:09:08Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5514155525,140,35.0,5514155523,56,Back,5514155535,213,5.43,5514155529,212,16.0,5514155527,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775973791,541,1,2,45,47,9qsmopgutr7ut5g6workk8w4i,1,35.1,8.0,2025-02-14T19:09:08.500Z,2025-02-14T19:09:09Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5514155655,212,5.6,5514155651,140,35.2,5514155649,56,Back,5514155653,141,16.3,5514155657,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775973871,542,1,2,45,48,9qsmopgutr7ut5g6workk8w4i,1,35.2,16.3,2025-02-14T19:09:09.853Z,2025-02-14T19:09:15Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5514156143,56,Right,5514156145,140,73.9,5514156153,1,,5514156151,213,0.05,5514156139,155,,5514156147,141,19.4,5514156149,212,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775973909,543,1,2,45,53,9qsmopgutr7ut5g6workk8w4i,0,95.4,26.8,2025-02-14T19:09:14.484Z,2025-02-15T08:52:52Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5514156381,141,47.9,5514156383,212,14.4,5514156385,213,1.50,5514156379,140,96.4,5514156377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775973963,425,16,2,45,55,cftj6g399tknheudaxsdpfdgb,1,4.6,51.3,2025-02-14T19:09:16.355Z,2025-02-15T08:52:50Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5514993599,395,99.4,5514156699,28,,5514993601,396,47.7,5514156831,20,,5514157553,472,543,5514157541,103,2.5,5514157547,280,OWN_GOAL,5514156837,375,45:55.014,5514157537,80,,5514156833,374,5514157551,282,5514157543,230,99.4,5514156695,22,5514993597,16,,5514157545,231,47.7,5514157549,281,53nd6a4o02ebb0w2s12prijje,5514157539,102,5514156701,56,Center,9qsmopgutr7ut5g6workk8w4i,,2025-02-14 19:09:16.060,45.9,,,,,,,,
2775974789,426,1,2,47,1,cftj6g399tknheudaxsdpfdgb,1,50.1,50.9,2025-02-14T19:10:22.818Z,2025-02-14T19:10:41Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5514161409,212,37.1,5514161407,141,52.1,5514163135,189,,5514161405,140,14.8,5514161415,279,G,5514161403,56,Back,5514161413,1,,5514161411,213,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775974823,427,1,2,47,4,cftj6g399tknheudaxsdpfdgb,1,14.8,52.1,2025-02-14T19:10:25.058Z,2025-02-14T19:10:27Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5514161595,141,41.8,5514161593,140,23.7,5514161591,56,Back,5514161599,213,5.64,5514161597,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775974829,428,1,2,47,5,cftj6g399tknheudaxsdpfdgb,1,23.7,41.8,2025-02-14T19:10:26.963Z,2025-02-15T04:30:59Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5514161649,56,Back,5514161703,156,,5514161657,213,2.72,5514161651,140,12.4,5514161653,141,49.7,5514161655,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775974905,429,1,2,47,7,cftj6g399tknheudaxsdpfdgb,1,7.0,50.1,2025-02-14T19:10:28.899Z,2025-02-15T04:33:27Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5514162039,157,,5514162049,213,6.27,5514162047,212,25.4,5514162045,141,49.7,5514162041,56,Back,5514162043,140,31.2,5514162051,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775974909,430,61,2,47,10,cftj6g399tknheudaxsdpfdgb,0,31.3,50.3,2025-02-14T19:10:31.170Z,2025-02-14T19:10:31Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5514162061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
