id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2783030015,560,18,2,56,50,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-02T14:15:59.800Z,2025-03-02T14:16:01Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5552559463,44,Midfielder,5552559465,59,33,5552559461,42,,5552559643,55,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783030025,561,19,2,56,50,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-02T14:15:59.801Z,2025-03-02T14:20:01Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5552559537,145,8,5552559541,44,Midfielder,5552590641,293,1,5552559533,42,,5552590639,292,7,5552559543,55,560,5552559539,59,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783030209,562,18,2,57,0,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-02T14:16:08.974Z,2025-03-02T14:16:09Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5552560593,59,20,5552560589,42,,5552560591,44,Midfielder,5552560665,55,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783030219,563,19,2,57,0,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-02T14:16:08.975Z,2025-03-02T14:19:55Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5552589947,292,7,5552589951,293,2,5552560649,59,17,5552560655,55,562,5552560647,145,7,5552560651,44,Midfielder,5552560643,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783030487,564,1,2,57,10,ahnt9ejgwj58ul8auzdvi3czf,1,35.2,0.0,2025-03-02T14:16:18.894Z,2025-03-02T14:16:22Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5552562233,1,,5552562227,141,9.4,5552562223,56,Right,5552562225,140,59.2,5552562221,107,,5552562231,213,0.28,5552562229,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783030493,565,61,2,57,11,ahnt9ejgwj58ul8auzdvi3czf,0,59.2,9.4,2025-03-02T14:16:19.950Z,2025-03-02T14:16:54Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5552562259,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783030513,530,1,2,57,12,aljua8crr0vkwit0j3m59jw9j,1,42.2,90.2,2025-03-02T14:16:21.399Z,2025-03-02T14:16:22Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5552562351,56,Left,5552562365,213,6.24,5552562363,212,8.6,5552562347,3,,5552562359,141,89.7,5552562355,140,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783030553,532,1,2,57,14,aljua8crr0vkwit0j3m59jw9j,1,53.5,89.0,2025-03-02T14:16:22.951Z,2025-03-02T14:16:23Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5552562557,141,95.9,5552562561,213,1.70,5552562549,56,Left,5552562559,212,4.7,5552562553,140,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783030593,533,1,2,57,14,aljua8crr0vkwit0j3m59jw9j,1,52.9,95.9,2025-03-02T14:16:23.831Z,2025-03-02T14:16:24Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5552562721,141,84.4,5552562717,56,Left,5552562719,140,59.2,5552562723,212,10.2,5552562725,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783030623,534,1,2,57,15,aljua8crr0vkwit0j3m59jw9j,1,59.2,84.4,2025-03-02T14:16:24.807Z,2025-03-02T14:16:26Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5552562899,212,11.5,5552562901,213,5.15,5552562889,56,Center,5552562897,141,69.1,5552562891,140,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783030633,535,1,2,57,17,aljua8crr0vkwit0j3m59jw9j,0,64.1,69.3,2025-03-02T14:16:26.055Z,2025-03-02T14:16:28Z,9ki0zmbky1zluxnz63008ozmy,M. Hoppe,,,5552563279,286,,5552562955,56,Center,5552562961,141,71.2,5552563275,233,566,5552563273,236,,5552562963,212,4.4,5552562959,140,68.1,5552562967,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783030671,566,74,2,57,17,ahnt9ejgwj58ul8auzdvi3czf,1,25.2,29.6,2025-03-02T14:16:26.056Z,2025-03-02T14:59:58Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5552563179,56,Back,5552563333,233,535,5552563181,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783030703,536,83,2,57,20,aljua8crr0vkwit0j3m59jw9j,0,64.2,69.4,2025-03-02T14:16:29.271Z,2025-03-02T14:16:33Z,9ki0zmbky1zluxnz63008ozmy,M. Hoppe,,,5552563655,399,bplpqy3ierwlm12d1f3prue7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783030753,537,45,2,57,21,aljua8crr0vkwit0j3m59jw9j,0,61.0,62.0,2025-03-02T14:16:30.656Z,2025-03-02T15:07:11Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5552563711,285,,5552563811,233,568,5552563709,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783030741,568,3,2,57,21,ahnt9ejgwj58ul8auzdvi3czf,1,39.0,38.0,2025-03-02T14:16:30.656Z,2025-03-02T17:14:46Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5553572217,464,,5552563755,233,537,5552563761,286,,5552563633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783030801,569,1,2,57,22,ahnt9ejgwj58ul8auzdvi3czf,1,36.0,40.0,2025-03-02T14:16:31.182Z,2025-03-02T14:16:33Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5552563949,141,67.8,5552563953,213,0.99,5552563943,56,Back,5552563951,212,22.5,5552563947,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783030899,570,1,2,57,26,ahnt9ejgwj58ul8auzdvi3czf,1,55.4,70.5,2025-03-02T14:16:35.038Z,2025-03-02T14:16:37Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5552564465,140,69.4,5552564473,213,5.23,5552564469,141,32.9,5552564471,212,29.5,5552564461,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783030989,571,1,2,57,28,ahnt9ejgwj58ul8auzdvi3czf,1,69.4,32.9,2025-03-02T14:16:37.375Z,2025-03-02T14:16:51Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,1.0,,5552564945,56,Right,5552564951,212,12.6,5552564947,140,78.6,5552564953,213,5.58,5552564949,141,20.9,5552566105,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783030999,572,15,2,57,32,ahnt9ejgwj58ul8auzdvi3czf,1,79.6,30.5,2025-03-02T14:16:41.055Z,2025-03-02T17:15:09Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5552564987,56,Center,5552566147,215,,5552566139,55,571,5552566137,29,,5552566149,146,99.0,5552566151,147,49.1,5552566213,233,538,5552566143,102,45.7,5552566145,103,15.2,5552564985,18,5552564983,22,5552566029,72,,,,5552566135,80,,,,,,,,,,,,,,,,
2783031027,538,10,2,57,32,aljua8crr0vkwit0j3m59jw9j,1,2.9,52.4,2025-03-02T14:16:41.155Z,2025-03-02T17:15:30Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5553576045,377,,5553576043,173,,5552565121,56,Back,5552565683,179,,5552565119,182,,5552566335,233,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783031029,539,6,2,57,34,aljua8crr0vkwit0j3m59jw9j,0,10.2,59.8,2025-03-02T14:16:43.415Z,2025-03-02T17:15:35Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5552565261,56,Back,5552565263,73,,5552565537,233,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783031061,573,6,2,57,34,ahnt9ejgwj58ul8auzdvi3czf,1,89.8,40.2,2025-03-02T14:16:43.415Z,2025-03-02T14:59:51Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5552565513,233,539,5552565487,75,,5552565485,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783031613,574,1,2,57,58,ahnt9ejgwj58ul8auzdvi3czf,0,99.5,0.5,2025-03-02T14:17:06.912Z,2025-03-02T17:15:38Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5552568319,223,,5552568327,212,30.4,5552568323,140,97.5,5552568325,141,45.1,5552568311,2,,5553576789,72,,5552568315,6,,5552568321,56,Center,5552568329,213,1.64,5552568317,155,,,,,,,,,,,,,,,,,,,,,,,,,
2783033655,549,44,2,58,0,aljua8crr0vkwit0j3m59jw9j,1,3.0,58.2,2025-03-02T14:17:09.004Z,2025-03-02T14:18:33Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5552578547,233,575,5552578485,285,,5552578483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783031625,575,44,2,58,0,ahnt9ejgwj58ul8auzdvi3czf,0,97.0,41.8,2025-03-02T14:17:09.005Z,2025-03-02T14:18:33Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5552578563,233,549,5552568373,56,Center,5552568375,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783031601,540,12,2,58,1,aljua8crr0vkwit0j3m59jw9j,1,2.8,58.1,2025-03-02T14:17:10.136Z,2025-03-02T14:17:11Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5552568289,15,,5552568249,56,Back,5552568259,212,14.0,5552568255,141,37.6,5552568251,140,3.9,5552568263,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783031909,541,12,2,58,4,aljua8crr0vkwit0j3m59jw9j,1,3.9,37.6,2025-03-02T14:17:13.209Z,2025-03-02T14:17:23Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5552569763,213,5.43,5552569755,141,11.1,5552569759,212,23.9,5552569743,56,Back,5552569749,140,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783031877,576,1,2,58,7,ahnt9ejgwj58ul8auzdvi3czf,0,80.3,91.6,2025-03-02T14:17:16.865Z,2025-03-02T17:16:01Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5552569615,155,,5552569613,2,,5553578405,223,,5552569623,212,34.0,5552569625,213,5.13,5553578407,20,,5552569621,141,45.8,5552569617,56,Center,5552569627,1,,5552569619,140,5552573881,233,,,,543,93.3,,,,,,,,,,,,,,,,,,
2783032783,545,44,2,58,11,aljua8crr0vkwit0j3m59jw9j,1,7.8,53.0,2025-03-02T14:17:20.296Z,2025-03-02T14:59:59Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5552574677,233,578,5552574653,285,,5552574651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783032465,578,44,2,58,11,ahnt9ejgwj58ul8auzdvi3czf,0,92.2,47.0,2025-03-02T14:17:20.297Z,2025-03-02T14:59:59Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5552574701,233,545,5552572505,286,,5552572501,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783032491,543,41,2,58,12,aljua8crr0vkwit0j3m59jw9j,1,6.9,51.2,2025-03-02T14:17:21.049Z,2025-03-02T17:16:27Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5552572667,212,12.2,5553580251,378,,5552572665,141,64.5,5552572663,140,0.0,5552573923,233,576,5552572669,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783032507,544,6,2,58,13,aljua8crr0vkwit0j3m59jw9j,0,0.0,64.9,2025-03-02T14:17:22.229Z,2025-03-02T17:16:30Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5552572857,56,Back,5552572859,73,,5552589231,233,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783032453,577,6,2,58,13,ahnt9ejgwj58ul8auzdvi3czf,1,100.0,35.1,2025-03-02T14:17:22.229Z,2025-03-02T14:59:52Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5552572413,56,Center,5552589149,75,,5552589171,233,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783032449,542,43,2,58,14,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-02T14:17:23.049Z,2025-03-02T14:17:51Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5552572399,346,0,5552572397,56,Back,5552573531,144,5,5552572433,233,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783033019,579,43,2,58,56,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-02T14:18:05.218Z,2025-03-02T14:18:09Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5552575823,144,50,5552575219,286,0,5552575217,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783033203,581,1,2,58,58,ahnt9ejgwj58ul8auzdvi3czf,0,99.3,0.2,2025-03-02T14:18:07.306Z,2025-03-02T17:16:38Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5553580855,72,,5552576165,212,44.8,5552576163,141,64.0,5552576153,155,,5552576155,56,Center,5552576151,2,,5552576167,213,1.82,5552591719,6,,5552594327,223,,5552576169,1,5552576157,140,,,,88.8,,,,,,,,,,,,,,,,,,,
2783033111,546,12,2,58,59,aljua8crr0vkwit0j3m59jw9j,1,9.7,31.2,2025-03-02T14:18:08.202Z,2025-03-02T14:18:09Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5552575739,56,Back,5552575743,141,23.0,5552575797,15,,5552575745,212,9.6,5552575747,213,5.67,5552575741,140,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783033361,547,12,2,59,1,aljua8crr0vkwit0j3m59jw9j,1,17.2,23.0,2025-03-02T14:18:10.170Z,2025-03-02T14:18:20Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5552577059,213,5.75,5552577055,141,0.0,5552577137,167,,5552577047,56,Back,5552577057,212,33.3,5552577051,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783033151,580,43,2,59,2,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-02T14:18:10.898Z,2025-03-02T14:18:15Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5552575961,56,Right,5552576485,144,50,5552575965,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783033371,548,5,2,59,10,aljua8crr0vkwit0j3m59jw9j,0,46.1,-1.8,2025-03-02T14:18:19.503Z,2025-03-02T15:10:05Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5552895945,233,583,5552577093,347,,5552577091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783033781,583,5,2,59,10,ahnt9ejgwj58ul8auzdvi3czf,1,53.9,101.8,2025-03-02T14:18:19.503Z,2025-03-02T15:10:05Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5552579103,56,Left,5552579105,347,,5552895911,233,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783033869,584,1,2,59,26,ahnt9ejgwj58ul8auzdvi3czf,1,55.4,100.0,2025-03-02T14:18:35.026Z,2025-03-02T14:18:38Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5552579507,213,5.82,5552579503,141,94.9,5552579505,212,10.3,5552579497,107,,5552579501,140,64.2,5552579499,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783033993,585,1,2,59,29,ahnt9ejgwj58ul8auzdvi3czf,0,66.1,91.8,2025-03-02T14:18:38.546Z,2025-03-02T14:20:18Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5552580123,213,0.25,5552580117,140,69.9,5552580115,56,Left,5552580119,141,93.3,5552580121,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783033905,550,43,2,59,31,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-02T14:18:40.029Z,2025-03-02T17:16:59Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5552579707,56,Back,5553582179,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783219443,890,1,2,59,32,aljua8crr0vkwit0j3m59jw9j,0,13.9,5.8,2025-03-02T14:18:41.828Z,2025-03-02T18:20:20Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5553585787,233,902,5553584333,1,,5553584327,141,5.8,5553584795,236,,5553584329,212,3.4,5553584321,157,,5553584323,56,Back,5553584325,140,17.1,5553584331,213,0.00,5553584801,286,,,,,,,,,,,,,,,,,,,,,,,,,
2783219517,902,74,2,59,32,ahnt9ejgwj58ul8auzdvi3czf,1,82.9,94.2,2025-03-02T14:18:41.829Z,2025-03-02T18:20:20Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5553904191,233,890,5553584733,56,Left,5553584735,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783033961,552,1,2,59,33,aljua8crr0vkwit0j3m59jw9j,0,7.0,4.6,2025-03-02T14:18:42.061Z,2025-03-02T14:18:42Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5552579991,212,4.8,5552579989,141,4.3,5552579985,56,Back,5552579983,157,,5552579987,140,11.6,5552579993,213,6.24,5552579995,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783034045,586,1,2,59,34,ahnt9ejgwj58ul8auzdvi3czf,1,70.7,91.6,2025-03-02T14:18:43.010Z,2025-03-02T14:18:45Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5552580411,141,93.4,5552580407,140,84.7,5552580401,56,Left,5552580413,212,14.8,5552580415,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783034061,587,61,2,59,35,ahnt9ejgwj58ul8auzdvi3czf,0,86.9,93.0,2025-03-02T14:18:44.234Z,2025-03-02T14:22:11Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5552580433,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783034103,553,1,2,59,36,aljua8crr0vkwit0j3m59jw9j,0,14.4,3.5,2025-03-02T14:18:45.772Z,2025-03-02T14:22:10Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5552580717,140,51.2,5552580721,212,39.5,5552580713,157,,5552580715,56,Right,5552580725,1,,5552580723,213,0.21,5552580719,141,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783034075,588,61,2,59,38,ahnt9ejgwj58ul8auzdvi3czf,1,86.9,93.0,2025-03-02T14:18:47.275Z,2025-03-02T14:22:10Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5552580515,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783220087,891,43,2,59,39,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-02T14:18:48.592Z,2025-03-02T17:18:25Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5553588299,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783034207,589,1,2,59,39,ahnt9ejgwj58ul8auzdvi3czf,1,44.7,79.6,2025-03-02T14:18:48.626Z,2025-03-02T14:18:51Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5552581271,212,12.6,5552581269,141,89.8,5552581267,140,54.7,5552581273,213,0.58,5552581265,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783034229,590,1,2,59,42,ahnt9ejgwj58ul8auzdvi3czf,0,51.7,98.5,2025-03-02T14:18:51.081Z,2025-03-02T14:18:52Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5552581433,236,,5552581385,141,98.2,5552581377,56,Left,5552581437,233,554,5552581387,212,0.3,5552581445,286,,5552581389,213,5.51,5552581381,140,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783034221,554,74,2,59,42,aljua8crr0vkwit0j3m59jw9j,1,47.4,4.4,2025-03-02T14:18:51.082Z,2025-03-02T14:18:53Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5552581503,233,590,5552581345,285,,5552581343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783034261,555,5,2,59,43,aljua8crr0vkwit0j3m59jw9j,0,49.2,-1.7,2025-03-02T14:18:52.397Z,2025-03-02T15:09:56Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5552582297,233,591,5552581607,56,Back,5552581611,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783034355,591,5,2,59,43,ahnt9ejgwj58ul8auzdvi3czf,1,50.8,101.7,2025-03-02T14:18:52.397Z,2025-03-02T15:09:55Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5552582153,347,,5552582151,56,Left,5552582187,233,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783034469,592,1,2,59,47,ahnt9ejgwj58ul8auzdvi3czf,1,48.8,100.0,2025-03-02T14:18:56.498Z,2025-03-02T14:19:00Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5552582727,141,82.9,5552582719,56,Left,5552582723,140,50.9,5552582715,107,,5552582731,213,4.89,5552582729,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783034627,593,1,2,59,51,ahnt9ejgwj58ul8auzdvi3czf,1,40.4,82.9,2025-03-02T14:19:00.035Z,2025-03-02T14:19:06Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5552583491,56,Back,5552583499,213,4.19,5552583497,212,29.0,5552583493,140,26.6,5552583495,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783034691,594,1,2,59,57,ahnt9ejgwj58ul8auzdvi3czf,1,26.9,39.7,2025-03-02T14:19:05.955Z,2025-03-02T14:19:08Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5552583851,212,10.7,5552583847,140,17.1,5552583845,56,Back,5552583853,213,2.85,5552583849,141,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783034773,595,1,2,59,59,ahnt9ejgwj58ul8auzdvi3czf,1,18.3,44.2,2025-03-02T14:19:08.419Z,2025-03-02T14:19:12Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5552584239,213,0.90,5552584233,141,57.8,5552584235,212,11.8,5552584229,56,Back,5552584231,140,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783034813,596,1,2,60,3,ahnt9ejgwj58ul8auzdvi3czf,1,26.9,58.7,2025-03-02T14:19:12.115Z,2025-03-02T14:19:14Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5552584477,141,34.9,5552584475,140,22.4,5552584473,56,Back,5552584481,213,4.43,5552584479,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783034897,597,1,2,60,5,ahnt9ejgwj58ul8auzdvi3czf,1,22.5,34.9,2025-03-02T14:19:13.875Z,2025-03-02T14:19:17Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5552584945,213,0.44,5552584943,212,4.0,5552584935,140,25.9,5552584939,141,37.4,5552584929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783034931,598,1,2,60,8,ahnt9ejgwj58ul8auzdvi3czf,1,29.4,35.9,2025-03-02T14:19:16.900Z,2025-03-02T14:19:18Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5552585149,212,21.4,5552585141,56,Back,5552585143,140,44.1,5552585145,141,14.1,5552585151,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783035047,599,1,2,60,9,ahnt9ejgwj58ul8auzdvi3czf,0,44.1,14.1,2025-03-02T14:19:18.339Z,2025-03-02T17:19:33Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5552585637,140,69.7,5552585641,212,26.9,5552585635,56,Right,5552585639,141,13.7,5552585643,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783035065,600,43,2,60,12,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-02T14:19:21.099Z,2025-03-02T14:19:32Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5552587061,144,3,5552585743,56,Right,5552586645,233,556,5552585745,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783035099,556,43,2,60,12,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-02T14:19:21.100Z,2025-03-02T14:20:02Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5552585969,285,0,5552585967,56,Back,5552590799,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
