id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2789658937,1003,45,2,53,10,ahnt9ejgwj58ul8auzdvi3czf,0,72.3,33.7,2025-03-16T17:13:12.141Z,2025-03-16T21:21:13Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5588912381,233,973,5588912351,286,,5588912349,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789441125,571,43,2,53,12,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-16T17:13:14.064Z,2025-03-16T21:20:55Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5587704757,141,59.1,5587704755,140,34.4,5587704759,212,3.8,5588911205,144,1,5587704761,213,0.41,5587704753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789441321,573,1,2,53,15,9qsmopgutr7ut5g6workk8w4i,1,44.8,64.6,2025-03-16T17:13:16.560Z,2025-03-16T17:13:21Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5587705781,141,86.0,5587705783,212,19.5,5587705777,56,Left,5587705779,140,57.1,5587705785,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789441541,574,1,2,53,20,9qsmopgutr7ut5g6workk8w4i,1,54.5,89.9,2025-03-16T17:13:21.696Z,2025-03-16T17:13:29Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5587706895,140,38.2,5587706905,213,3.36,5587706899,141,84.4,5587706903,212,17.5,5587706893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789441579,575,1,2,53,27,9qsmopgutr7ut5g6workk8w4i,1,36.4,86.8,2025-03-16T17:13:29.064Z,2025-03-16T17:13:30Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5587707079,56,Back,5587707087,213,5.48,5587707085,212,17.8,5587707081,140,48.2,5587707083,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789441649,576,1,2,53,29,9qsmopgutr7ut5g6workk8w4i,1,48.2,68.1,2025-03-16T17:13:30.488Z,2025-03-16T17:13:33Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5587707385,213,4.20,5587707379,140,41.7,5587707381,141,50.1,5587707383,212,14.0,5587707377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789441759,577,1,2,53,31,9qsmopgutr7ut5g6workk8w4i,1,41.6,50.1,2025-03-16T17:13:32.864Z,2025-03-16T17:13:35Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5587707899,213,5.23,5587707895,212,24.0,5587707893,141,19.5,5587707885,56,Right,5587707889,140,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789441801,578,1,2,53,34,9qsmopgutr7ut5g6workk8w4i,0,52.4,18.6,2025-03-16T17:13:35.624Z,2025-03-16T21:21:50Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5587708089,141,27.4,5587708095,213,0.38,5587708081,56,Center,5587708093,212,16.0,5587708085,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789441819,565,8,2,53,35,ahnt9ejgwj58ul8auzdvi3czf,1,30.6,60.0,2025-03-16T17:13:37.291Z,2025-03-16T21:21:52Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5587708185,56,Back,5588914669,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789441869,567,1,2,53,36,ahnt9ejgwj58ul8auzdvi3czf,1,31.3,70.2,2025-03-16T17:13:37.995Z,2025-03-16T21:22:24Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5587708437,141,62.4,5587708435,140,32.4,5587708433,56,Back,5587708441,213,4.93,5587708439,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789441917,568,1,2,53,37,ahnt9ejgwj58ul8auzdvi3czf,1,32.4,62.4,2025-03-16T17:13:38.507Z,2025-03-16T21:22:25Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5587708663,140,34.6,5587708669,213,1.24,5587708661,56,Back,5587708667,212,7.1,5587708665,141,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789441859,566,43,2,53,37,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-16T17:13:38.900Z,2025-03-16T21:22:01Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5588915211,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789441947,569,1,2,53,38,ahnt9ejgwj58ul8auzdvi3czf,1,37.0,76.1,2025-03-16T17:13:39.707Z,2025-03-16T21:22:29Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5587708843,141,63.6,5587708839,56,Back,5587708841,140,25.5,5587708847,213,3.75,5587708845,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789441973,570,1,2,53,40,ahnt9ejgwj58ul8auzdvi3czf,1,24.0,49.0,2025-03-16T17:13:41.859Z,2025-03-16T17:13:43Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5587708979,212,16.6,5587708973,56,Back,5587708981,213,1.45,5587708977,141,73.2,5587708975,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789441991,571,1,2,53,41,ahnt9ejgwj58ul8auzdvi3czf,0,25.9,73.2,2025-03-16T17:13:43.003Z,2025-03-16T17:13:43Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5587709111,1,,5587709101,56,Back,5587709103,140,32.1,5587709109,213,6.02,5587709099,157,,5587709105,141,70.6,5587709107,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789442011,579,61,2,53,42,9qsmopgutr7ut5g6workk8w4i,1,71.1,29.4,2025-03-16T17:13:44.351Z,2025-03-16T17:13:44Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5587709229,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789442055,572,52,2,53,44,ahnt9ejgwj58ul8auzdvi3czf,1,11.7,59.7,2025-03-16T17:13:45.772Z,2025-03-16T21:22:40Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5588917059,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789442459,574,1,2,53,57,ahnt9ejgwj58ul8auzdvi3czf,1,11.2,39.3,2025-03-16T17:13:58.467Z,2025-03-16T21:22:53Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5587711435,140,14.1,5587711437,141,24.2,5587711433,56,Back,5587711441,213,5.00,5587711439,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789442597,575,1,2,53,59,ahnt9ejgwj58ul8auzdvi3czf,1,16.0,22.1,2025-03-16T17:14:00.539Z,2025-03-16T17:14:06Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5587712169,56,Back,5587712175,212,14.5,5587712177,213,2.22,5587712171,140,7.7,5587712173,141,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789442639,576,1,2,54,3,ahnt9ejgwj58ul8auzdvi3czf,1,8.1,42.1,2025-03-16T17:14:04.875Z,2025-03-16T21:23:09Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5587712389,141,83.4,5587712393,213,1.27,5587712387,140,16.4,5587712385,56,Back,5587712391,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789442669,577,1,2,54,4,ahnt9ejgwj58ul8auzdvi3czf,1,19.4,81.4,2025-03-16T17:14:05.651Z,2025-03-16T21:23:10Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5587712557,56,Back,5587712565,213,5.81,5587712559,140,31.0,5587712563,212,13.7,5587712561,141,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789442687,578,1,2,54,6,ahnt9ejgwj58ul8auzdvi3czf,1,31.0,72.3,2025-03-16T17:14:07.507Z,2025-03-16T21:23:15Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5587712677,212,17.1,5587712675,141,97.1,5587712679,213,1.42,5587712671,56,Back,5587712673,140,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789442761,579,1,2,54,9,ahnt9ejgwj58ul8auzdvi3czf,1,31.7,94.8,2025-03-16T17:14:10.787Z,2025-03-16T17:14:15Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5587713163,213,3.43,5587713157,141,86.9,5587713161,212,19.1,5587713151,56,Back,5587713153,140,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789442843,580,1,2,54,12,ahnt9ejgwj58ul8auzdvi3czf,1,23.4,98.1,2025-03-16T17:14:13.851Z,2025-03-16T21:23:39Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5587713513,140,12.2,5587713519,213,3.68,5587713511,56,Back,5587713517,212,13.7,5587713515,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789443041,581,1,2,54,15,ahnt9ejgwj58ul8auzdvi3czf,1,5.2,69.7,2025-03-16T17:14:16.843Z,2025-03-16T21:23:30Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5587714589,141,15.8,5587714585,140,20.3,5587714593,212,39.9,5587714583,56,Back,5587714595,213,5.12,5587714597,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789443119,582,1,2,54,24,ahnt9ejgwj58ul8auzdvi3czf,1,31.5,21.6,2025-03-16T17:14:25.531Z,2025-03-16T17:14:29Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5587715025,140,58.3,5587715031,212,28.7,5587715029,141,29.7,5587715035,213,0.19,5587715021,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789443141,583,1,2,54,27,ahnt9ejgwj58ul8auzdvi3czf,1,55.5,27.4,2025-03-16T17:14:29.267Z,2025-03-16T17:14:30Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5587715185,213,3.60,5587715179,140,41.5,5587715181,141,16.8,5587715177,56,Back,5587715183,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789443241,584,1,2,54,28,ahnt9ejgwj58ul8auzdvi3czf,1,41.5,16.8,2025-03-16T17:14:30.315Z,2025-03-16T17:14:34Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5587715715,212,13.5,5587715717,213,1.99,5587715709,56,Back,5587715711,140,36.3,5587715713,141,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789443293,585,1,2,54,30,ahnt9ejgwj58ul8auzdvi3czf,1,40.0,37.3,2025-03-16T17:14:32.219Z,2025-03-16T21:24:10Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5587715981,140,31.0,5587715983,141,59.6,5587715979,56,Back,5587715987,213,2.13,5587715985,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789443379,586,1,2,54,32,ahnt9ejgwj58ul8auzdvi3czf,1,33.0,63.4,2025-03-16T17:14:33.571Z,2025-03-16T21:24:15Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5587716497,141,91.8,5587716501,213,0.91,5587716499,212,24.5,5587716487,56,Back,5587716491,140,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789443467,587,1,2,54,38,ahnt9ejgwj58ul8auzdvi3czf,1,45.6,86.2,2025-03-16T17:14:40.083Z,2025-03-16T17:14:45Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5587717001,212,20.3,5587716997,140,38.6,5587717003,213,4.34,5587716993,56,Back,5587716999,141,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789443513,588,1,2,54,42,ahnt9ejgwj58ul8auzdvi3czf,1,35.3,54.2,2025-03-16T17:14:44.179Z,2025-03-16T21:24:26Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5587717187,212,13.3,5587717185,141,42.3,5587717189,213,5.63,5587717181,56,Back,5587717183,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789443545,589,1,2,54,44,ahnt9ejgwj58ul8auzdvi3czf,1,42.4,41.0,2025-03-16T17:14:46.428Z,2025-03-16T17:14:47Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5587717335,140,30.5,5587717337,141,48.7,5587717339,212,13.5,5587717333,56,Back,5587717341,213,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789443571,590,1,2,54,45,ahnt9ejgwj58ul8auzdvi3czf,1,30.5,48.7,2025-03-16T17:14:47.404Z,2025-03-16T17:14:48Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5587717493,140,42.6,5587717491,56,Back,5587717499,213,5.17,5587717497,212,29.0,5587717495,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789443607,591,1,2,54,47,ahnt9ejgwj58ul8auzdvi3czf,1,44.3,9.4,2025-03-16T17:14:48.699Z,2025-03-16T17:14:50Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5587717683,140,65.5,5587717689,213,0.65,5587717681,56,Center,5587717687,212,28.1,5587717685,141,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789443643,592,1,2,54,48,ahnt9ejgwj58ul8auzdvi3czf,0,65.5,34.5,2025-03-16T17:14:50.387Z,2025-03-16T17:14:52Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5587717903,213,5.65,5587717895,56,Right,5587717897,140,79.7,5587717901,212,18.5,5587717899,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789443761,580,1,2,54,52,9qsmopgutr7ut5g6workk8w4i,1,26.0,81.5,2025-03-16T17:14:53.495Z,2025-03-16T17:14:57Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5587718483,56,Back,5587718489,212,28.2,5587718491,213,3.92,5587718487,141,52.4,5587718485,140,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789443799,581,1,2,54,55,9qsmopgutr7ut5g6workk8w4i,1,6.8,52.4,2025-03-16T17:14:56.968Z,2025-03-16T17:14:58Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5587718661,213,5.66,5587718655,140,30.2,5587718657,141,26.2,5587718653,56,Back,5587718659,212,30.3,5587718651,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789443811,582,61,2,54,57,9qsmopgutr7ut5g6workk8w4i,0,30.2,26.2,2025-03-16T17:14:58.455Z,2025-03-16T17:14:59Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5587718723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789443963,593,1,2,54,59,ahnt9ejgwj58ul8auzdvi3czf,1,66.2,76.9,2025-03-16T17:15:01.355Z,2025-03-16T17:15:04Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5587719541,212,8.2,5587719533,140,63.9,5587719543,213,4.41,5587719531,56,Center,5587719539,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789443993,594,1,2,55,2,ahnt9ejgwj58ul8auzdvi3czf,1,66.4,58.8,2025-03-16T17:15:04.259Z,2025-03-16T17:15:05Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5587719703,140,76.5,5587719711,212,14.6,5587719701,56,Center,5587719717,213,5.52,5587719707,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789444017,595,1,2,55,3,ahnt9ejgwj58ul8auzdvi3czf,1,76.5,44.0,2025-03-16T17:15:05.011Z,2025-03-16T21:25:28Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5587719813,56,Center,5587719819,212,7.5,5587719821,213,1.77,5587719815,140,75.1,5587719817,141,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789444041,596,1,2,55,4,ahnt9ejgwj58ul8auzdvi3czf,1,75.1,54.8,2025-03-16T17:15:05.796Z,2025-03-16T21:25:29Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5587719929,141,41.9,5587719937,213,5.00,5587719923,56,Center,5587719933,212,9.2,5587719925,140,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789444051,597,1,2,55,5,ahnt9ejgwj58ul8auzdvi3czf,0,77.2,46.8,2025-03-16T17:15:06.595Z,2025-03-16T21:25:30Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5587719963,56,Center,5587758799,212,5.4,5587758795,141,49.1,5587758789,140,82.1,5587758803,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789444123,584,1,2,55,7,9qsmopgutr7ut5g6workk8w4i,1,17.7,48.7,2025-03-16T17:15:08.967Z,2025-03-16T21:25:37Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5587720401,141,44.8,5587720399,140,23.4,5587720403,212,6.5,5587720397,56,Back,5587720405,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789444199,585,1,2,55,9,9qsmopgutr7ut5g6workk8w4i,1,25.4,48.7,2025-03-16T17:15:10.824Z,2025-03-16T17:15:14Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5587720777,212,23.8,5587720775,141,83.5,5587720771,56,Back,5587720779,213,1.66,5587720773,140,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789444203,586,1,2,55,11,9qsmopgutr7ut5g6workk8w4i,0,25.5,88.1,2025-03-16T17:15:13.199Z,2025-03-16T21:26:09Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5587720805,213,5.73,5587720799,140,29.4,5587720803,212,4.8,5587720801,141,84.4,5587720797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789444243,598,61,2,55,12,ahnt9ejgwj58ul8auzdvi3czf,1,64.7,20.7,2025-03-16T17:15:13.732Z,2025-03-16T21:26:10Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5587721037,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789444283,600,1,2,55,14,ahnt9ejgwj58ul8auzdvi3czf,1,66.0,27.3,2025-03-16T17:15:15.716Z,2025-03-16T21:26:17Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5587721213,141,40.0,5587721211,140,74.3,5587721217,213,0.78,5587721215,212,12.3,5587721209,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789444301,601,1,2,55,16,ahnt9ejgwj58ul8auzdvi3czf,0,74.3,40.0,2025-03-16T17:15:18.443Z,2025-03-16T17:15:19Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5587721317,236,,5587721289,140,79.3,5587721287,56,Center,5587721291,141,40.0,5587721319,233,587,5587721323,286,,5587721293,212,5.2,5587721295,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789444295,587,74,2,55,16,9qsmopgutr7ut5g6workk8w4i,1,21.2,65.7,2025-03-16T17:15:18.444Z,2025-03-16T17:15:20Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5587721387,233,601,5587721273,285,,5587721271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789444393,588,45,2,55,19,9qsmopgutr7ut5g6workk8w4i,0,32.2,47.0,2025-03-16T17:15:20.699Z,2025-03-16T22:52:19Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5587721793,285,,5587721791,56,Back,5589150655,233,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789444331,602,3,2,55,19,ahnt9ejgwj58ul8auzdvi3czf,1,67.8,53.0,2025-03-16T17:15:20.699Z,2025-03-16T22:52:19Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5588930035,464,,5587721483,286,,5587721481,56,Center,5589150645,233,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789444457,603,1,2,55,21,ahnt9ejgwj58ul8auzdvi3czf,1,67.4,54.6,2025-03-16T17:15:22.611Z,2025-03-16T17:15:25Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5587722225,212,8.1,5587722223,141,43.4,5587722219,56,Center,5587722221,140,64.9,5587722229,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789444469,604,1,2,55,23,ahnt9ejgwj58ul8auzdvi3czf,1,63.8,43.0,2025-03-16T17:15:24.460Z,2025-03-16T21:26:47Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5587722317,56,Right,5587722321,141,17.0,5587722323,212,18.8,5587722319,140,69.9,5587722325,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789444569,605,1,2,55,24,ahnt9ejgwj58ul8auzdvi3czf,1,71.5,22.7,2025-03-16T17:15:26.187Z,2025-03-16T17:15:30Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5587722807,212,9.5,5587722805,141,35.7,5587722809,213,1.21,5587722801,56,Center,5587722803,140,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789444631,606,1,2,55,28,ahnt9ejgwj58ul8auzdvi3czf,1,79.2,16.7,2025-03-16T17:15:29.980Z,2025-03-16T17:15:32Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5587723205,213,0.39,5587723197,141,27.9,5587723189,56,Center,5587723193,140,96.9,5587723201,212,20.1,5587723187,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789444687,607,1,2,55,32,ahnt9ejgwj58ul8auzdvi3czf,0,99.4,28.0,2025-03-16T17:15:33.771Z,2025-03-16T21:27:02Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5587723517,155,,5587723523,141,60.5,5587723519,56,Center,5587723521,140,84.1,5587723525,212,27.3,5587723527,213,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789444735,589,1,2,55,34,9qsmopgutr7ut5g6workk8w4i,1,18.3,37.4,2025-03-16T17:15:35.991Z,2025-03-16T17:15:37Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5587723769,140,33.2,5587723767,56,Back,5587723773,212,17.2,5587723771,141,47.9,5587723775,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789444783,591,1,2,55,36,9qsmopgutr7ut5g6workk8w4i,1,33.2,47.9,2025-03-16T17:15:37.785Z,2025-03-16T17:15:40Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5587724047,213,2.23,5587724045,212,10.1,5587724037,56,Back,5587724043,141,59.6,5587724039,140,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789444817,592,1,2,55,38,9qsmopgutr7ut5g6workk8w4i,1,27.5,67.2,2025-03-16T17:15:40.119Z,2025-03-16T17:15:41Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5587724261,140,20.3,5587724263,141,62.1,5587724267,213,3.57,5587724265,212,8.3,5587724257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789444857,593,1,2,55,40,9qsmopgutr7ut5g6workk8w4i,1,18.4,68.1,2025-03-16T17:15:41.751Z,2025-03-16T21:27:23Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5587724517,212,16.8,5587724515,141,81.0,5587724513,140,32.0,5587724511,56,Back,5587724519,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789444917,594,1,2,55,42,9qsmopgutr7ut5g6workk8w4i,1,29.1,77.0,2025-03-16T17:15:43.871Z,2025-03-16T17:15:47Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5587724879,141,59.6,5587724871,56,Back,5587724885,212,17.2,5587724889,213,5.53,5587724877,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
