id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value
2789403441,510,1,1,42,1,77tfx9me4aaqhzv78bmgsy9bg,1,65.6,90.9,2025-03-16T16:43:20.074Z,2025-03-16T16:43:21Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5587504359,140,61.9,5587504367,212,11.0,5587504363,141,75.7,5587504355,56,Center,5587504371,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789403473,511,1,1,42,3,77tfx9me4aaqhzv78bmgsy9bg,1,61.5,72.7,2025-03-16T16:43:21.834Z,2025-03-16T16:43:23Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5587504543,141,53.6,5587504547,213,5.14,5587504537,56,Center,5587504541,140,67.1,5587504545,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789403547,512,1,1,42,5,77tfx9me4aaqhzv78bmgsy9bg,1,66.7,55.8,2025-03-16T16:43:23.482Z,2025-03-16T16:43:26Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5587504919,141,60.9,5587504913,56,Center,5587504925,213,2.81,5587504915,140,57.0,5587504921,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789403575,513,1,1,42,7,77tfx9me4aaqhzv78bmgsy9bg,1,57.0,60.9,2025-03-16T16:43:25.882Z,2025-03-16T16:43:27Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5587505051,212,9.8,5587505045,56,Center,5587505047,140,65.9,5587505049,141,56.7,5587505053,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789403581,514,61,1,42,9,77tfx9me4aaqhzv78bmgsy9bg,0,65.9,56.7,2025-03-16T16:43:27.386Z,2025-03-16T16:43:27Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5587505071,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789403599,343,43,1,42,9,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-03-16T16:43:28.052Z,2025-03-16T16:43:43Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5587507107,144,8,5587505135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789403649,345,1,1,42,11,anga7587r1zv4ey71ge9zxol3,1,43.7,41.6,2025-03-16T16:43:29.473Z,2025-03-16T16:43:30Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5587505373,56,Back,5587505379,212,10.2,5587505377,141,51.6,5587505381,213,2.42,5587505375,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789403743,346,1,1,42,12,anga7587r1zv4ey71ge9zxol3,1,36.4,51.6,2025-03-16T16:43:30.286Z,2025-03-16T16:43:34Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5587505869,56,Back,5587505871,140,46.8,5587505875,212,24.3,5587505873,141,83.6,5587505877,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789403783,347,1,1,42,16,anga7587r1zv4ey71ge9zxol3,1,64.1,82.4,2025-03-16T16:43:34.707Z,2025-03-16T16:43:36Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5587506089,140,54.4,5587506093,212,15.3,5587506095,213,3.98,5587506087,56,Center,5587506091,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789403909,348,1,1,42,18,anga7587r1zv4ey71ge9zxol3,1,54.4,65.7,2025-03-16T16:43:36.675Z,2025-03-16T16:43:41Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5587506767,56,Back,5587506773,212,21.3,5587506771,141,69.4,5587506775,213,3.02,5587506769,140,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789404007,349,1,1,42,23,anga7587r1zv4ey71ge9zxol3,1,36.4,64.8,2025-03-16T16:43:41.143Z,2025-03-16T16:43:44Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5587507273,141,91.5,5587507277,212,18.4,5587507269,56,Back,5587507281,213,1.42,5587507271,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789404059,350,1,1,42,26,anga7587r1zv4ey71ge9zxol3,1,39.7,88.1,2025-03-16T16:43:44.314Z,2025-03-16T16:43:46Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5587507551,213,4.06,5587507545,141,63.4,5587507541,56,Back,5587507547,212,21.1,5587507543,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789404091,351,1,1,42,28,anga7587r1zv4ey71ge9zxol3,1,25.9,62.0,2025-03-16T16:43:46.454Z,2025-03-16T16:43:47Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5587507727,213,5.67,5587507723,141,52.1,5587507719,56,Back,5587507725,212,11.7,5587507721,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789404193,352,1,1,42,29,anga7587r1zv4ey71ge9zxol3,1,35.0,52.1,2025-03-16T16:43:47.829Z,2025-03-16T16:43:51Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5587508343,212,15.7,5587508339,140,26.3,5587508387,156,,5587508345,213,4.09,5587508341,141,33.4,5587508337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789404379,353,1,1,42,39,anga7587r1zv4ey71ge9zxol3,1,56.2,25.8,2025-03-16T16:43:58.124Z,2025-03-16T16:44:00Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5587509457,141,4.9,5587509459,212,16.5,5587509453,56,Right,5587509461,213,5.25,5587509455,140,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789404457,354,1,1,42,42,anga7587r1zv4ey71ge9zxol3,1,64.2,4.9,2025-03-16T16:44:00.764Z,2025-03-16T16:44:03Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5587509859,213,2.69,5587509855,141,10.7,5587509851,56,Right,5587509853,140,56.5,5587509857,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789404543,355,1,1,42,45,anga7587r1zv4ey71ge9zxol3,1,58.3,10.6,2025-03-16T16:44:03.748Z,2025-03-16T16:44:06Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5587510335,56,Center,5587510343,213,0.86,5587510341,212,24.2,5587510339,141,37.6,5587510337,140,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789404631,356,1,1,42,48,anga7587r1zv4ey71ge9zxol3,0,73.5,44.8,2025-03-16T16:44:06.497Z,2025-03-16T16:44:10Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5587510907,212,39.9,5587510903,141,100.0,5587510899,140,84.2,5587510913,213,1.29,5587510917,1,,5587510895,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789404649,357,5,1,42,51,anga7587r1zv4ey71ge9zxol3,0,83.6,101.0,2025-03-16T16:44:10.090Z,2025-03-16T16:44:13Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5587510977,347,,5587510975,56,Left,5587511239,233,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789404699,515,5,1,42,51,77tfx9me4aaqhzv78bmgsy9bg,1,16.4,-1.0,2025-03-16T16:44:10.090Z,2025-03-16T16:48:38Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5587511189,347,,5587511225,233,357,5587511185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789405199,516,1,1,43,11,77tfx9me4aaqhzv78bmgsy9bg,1,19.6,0.0,2025-03-16T16:44:30.042Z,2025-03-16T16:44:32Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5587513891,213,0.81,5587513889,212,23.6,5587513883,56,Back,5587513887,141,24.1,5587513895,1,,5587513881,107,,5587513885,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789405209,517,61,1,43,14,77tfx9me4aaqhzv78bmgsy9bg,0,35.1,24.1,2025-03-16T16:44:32.810Z,2025-03-16T16:44:33Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5587513935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789405245,358,43,1,43,16,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-03-16T16:44:34.507Z,2025-03-16T16:44:38Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5587514159,56,Center,5587514791,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789405397,360,1,1,43,18,anga7587r1zv4ey71ge9zxol3,1,64.0,60.8,2025-03-16T16:44:36.507Z,2025-03-16T16:44:40Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5587515005,213,4.29,5587515001,141,27.7,5587514999,140,54.4,5587514997,56,Center,5587515003,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789405459,361,1,1,43,22,anga7587r1zv4ey71ge9zxol3,1,72.3,28.6,2025-03-16T16:44:40.694Z,2025-03-16T16:44:43Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5587515351,212,18.0,5587515345,56,Right,5587515353,213,5.77,5587515349,141,15.6,5587515347,140,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789405521,362,1,1,43,25,anga7587r1zv4ey71ge9zxol3,1,87.7,13.7,2025-03-16T16:44:43.131Z,2025-03-16T16:44:44Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5587515583,213,3.15,5587515577,140,72.3,5587515579,141,13.4,5587515581,212,16.2,5587515575,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789405647,363,1,1,43,26,anga7587r1zv4ey71ge9zxol3,1,72.3,13.4,2025-03-16T16:44:44.833Z,2025-03-16T16:44:49Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5587516155,140,65.0,5587516161,213,2.83,5587516153,56,Right,5587516159,212,8.0,5587516157,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789405703,364,1,1,43,31,anga7587r1zv4ey71ge9zxol3,1,64.6,15.9,2025-03-16T16:44:49.676Z,2025-03-16T16:44:52Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5587516497,213,1.63,5587516489,140,63.3,5587516491,141,50.4,5587516495,212,23.5,5587516487,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789405741,365,1,1,43,34,anga7587r1zv4ey71ge9zxol3,0,63.3,49.9,2025-03-16T16:44:52.769Z,2025-03-16T16:44:54Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5587516721,1,,5587516711,140,100.0,5587516709,56,Center,5587516715,212,41.1,5587516707,155,,5587516717,213,6.05,5587516713,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789406103,366,5,1,43,36,anga7587r1zv4ey71ge9zxol3,0,101.2,35.8,2025-03-16T16:44:54.474Z,2025-03-16T16:48:39Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5587518989,233,518,5587518899,346,,5587518897,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789405839,518,5,1,43,36,77tfx9me4aaqhzv78bmgsy9bg,1,-1.2,64.2,2025-03-16T16:44:54.474Z,2025-03-16T16:48:38Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5587517353,346,,5587517351,56,Back,5587518969,233,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789405899,519,1,1,43,41,77tfx9me4aaqhzv78bmgsy9bg,1,1.2,59.1,2025-03-16T16:44:59.226Z,2025-03-16T16:45:02Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5587517711,213,0.30,5587517709,212,8.8,5587517715,237,,5587517701,124,,5587517705,140,9.2,5587517703,56,Back,5587517707,141,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789405963,520,1,1,43,43,77tfx9me4aaqhzv78bmgsy9bg,1,12.2,62.3,2025-03-16T16:45:01.881Z,2025-03-16T16:45:05Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5587518123,213,5.24,5587518117,140,17.5,5587518119,141,48.1,5587518121,212,11.1,5587518115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789406031,521,1,1,43,47,77tfx9me4aaqhzv78bmgsy9bg,1,13.5,48.2,2025-03-16T16:45:05.466Z,2025-03-16T21:21:40Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5588913929,155,,5587518477,56,Back,5587518493,213,4.82,5587518485,141,5.0,5587518481,140,16.4,5587518489,212,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789406087,522,1,1,43,49,77tfx9me4aaqhzv78bmgsy9bg,1,16.3,5.0,2025-03-16T16:45:07.961Z,2025-03-16T16:45:11Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5587518823,140,4.4,5587518827,212,15.0,5587518825,141,17.3,5587518821,56,Back,5587518829,213,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789406095,523,50,1,43,52,77tfx9me4aaqhzv78bmgsy9bg,1,5.8,17.0,2025-03-16T16:45:10.938Z,2025-03-16T17:57:23Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5587518869,56,Back,5587519103,233,367,5587518873,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789406127,367,7,1,43,52,anga7587r1zv4ey71ge9zxol3,1,94.2,83.0,2025-03-16T16:45:10.939Z,2025-03-16T21:21:48Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5587519083,233,523,5588914359,178,,5587519001,286,,5587518999,56,Left,5588914357,385,,5587518997,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789406195,368,5,1,43,53,anga7587r1zv4ey71ge9zxol3,0,94.4,101.6,2025-03-16T16:45:11.754Z,2025-03-16T16:48:39Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5587519377,347,,5587519375,56,Left,5587520793,233,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789406425,524,5,1,43,53,77tfx9me4aaqhzv78bmgsy9bg,1,5.6,-1.6,2025-03-16T16:45:11.754Z,2025-03-16T16:48:39Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5587520685,56,Back,5587520689,347,,5587520765,233,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789406483,525,1,1,44,3,77tfx9me4aaqhzv78bmgsy9bg,1,8.8,0.0,2025-03-16T16:45:21.378Z,2025-03-16T16:48:42Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5587520953,107,,5587520957,56,Back,5587520973,213,2.40,5587529779,189,,5587520969,212,8.1,5587520961,140,3.1,5587520965,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789411583,555,1,1,44,4,77tfx9me4aaqhzv78bmgsy9bg,1,4.6,9.7,2025-03-16T16:45:22.131Z,2025-03-16T16:48:50Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5587548403,56,Back,5587548407,140,12.2,5587548413,213,6.07,5587548409,141,7.1,5587548411,212,8.2,5587548399,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789411791,556,1,1,44,5,77tfx9me4aaqhzv78bmgsy9bg,1,15.2,6.1,2025-03-16T16:45:23.131Z,2025-03-16T16:49:00Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5587549483,56,Back,5587549489,212,5.3,5587549487,141,4.1,5587549491,213,6.02,5587549485,140,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789406535,526,1,1,44,9,77tfx9me4aaqhzv78bmgsy9bg,1,23.6,2.6,2025-03-16T16:45:28.106Z,2025-03-16T16:45:29Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5587521233,212,6.7,5587521229,140,17.4,5587521235,213,2.93,5587521231,141,4.7,5587521227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789406611,527,1,1,44,10,77tfx9me4aaqhzv78bmgsy9bg,0,17.4,4.7,2025-03-16T16:45:28.969Z,2025-03-16T16:45:31Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5587521599,213,0.56,5587521601,1,,5587521595,141,31.5,5587521597,212,34.2,5587521593,140,45.0,5587521589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789406677,369,1,1,44,13,anga7587r1zv4ey71ge9zxol3,0,53.9,69.0,2025-03-16T16:45:32.043Z,2025-03-16T16:45:35Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5587522007,140,71.3,5587522013,213,0.41,5587522011,212,20.0,5587522009,141,80.8,5587522015,1,,5587522001,157,,5587522005,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789406735,528,44,1,44,16,77tfx9me4aaqhzv78bmgsy9bg,1,26.2,20.1,2025-03-16T16:45:34.292Z,2025-03-16T18:02:19Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5587522291,285,,5587522341,233,370,5587522289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789406689,370,44,1,44,16,anga7587r1zv4ey71ge9zxol3,0,73.8,79.9,2025-03-16T16:45:34.293Z,2025-03-16T18:02:20Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5587522073,56,Left,5587522367,233,528,5587522075,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789406763,529,1,1,44,17,77tfx9me4aaqhzv78bmgsy9bg,1,22.1,21.5,2025-03-16T16:45:35.962Z,2025-03-16T16:46:20Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5587522463,56,Back,5587522467,141,35.2,5587522487,213,1.44,5587522461,3,,5587522485,212,9.4,5587522465,140,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789407869,542,1,1,44,18,77tfx9me4aaqhzv78bmgsy9bg,0,23.1,36.4,2025-03-16T16:45:37.081Z,2025-03-16T16:46:23Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5587528459,140,24.1,5587528461,141,38.3,5587528455,157,,5587528465,213,0.89,5587528457,56,Back,5587528463,212,1.7,5587528467,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789406793,371,61,1,44,19,anga7587r1zv4ey71ge9zxol3,1,72.5,53.4,2025-03-16T16:45:37.901Z,2025-03-16T16:45:38Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5587522609,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789406901,530,1,1,44,20,77tfx9me4aaqhzv78bmgsy9bg,1,12.4,48.5,2025-03-16T16:45:38.681Z,2025-03-16T16:45:41Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5587523095,140,19.1,5587523101,213,1.13,5587523091,3,,5587523099,212,16.3,5587523097,141,70.2,5587523093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789406905,531,43,1,44,23,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-03-16T16:45:41.306Z,2025-03-16T16:46:09Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5587527643,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789406917,532,1,1,44,23,77tfx9me4aaqhzv78bmgsy9bg,1,19.3,70.2,2025-03-16T16:45:41.418Z,2025-03-16T16:45:42Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5587523167,140,22.6,5587523169,141,62.6,5587523173,213,5.30,5587523171,212,6.2,5587523165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789406971,533,1,1,44,24,77tfx9me4aaqhzv78bmgsy9bg,1,22.6,62.6,2025-03-16T16:45:42.137Z,2025-03-16T21:22:18Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5587523541,213,2.49,5587523537,141,75.9,5587523539,212,14.8,5587523533,56,Back,5588916063,156,,5587523535,140,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789407007,534,1,1,44,26,77tfx9me4aaqhzv78bmgsy9bg,1,11.4,75.9,2025-03-16T16:45:44.265Z,2025-03-16T16:45:45Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5587523723,56,Back,5587523731,213,0.84,5587523729,212,15.8,5587523727,141,93.2,5587523725,140,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789407041,535,1,1,44,27,77tfx9me4aaqhzv78bmgsy9bg,1,24.6,93.2,2025-03-16T16:45:45.402Z,2025-03-16T16:45:46Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5587523889,141,81.2,5587523885,56,Back,5587523893,213,5.43,5587523887,140,31.4,5587523891,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789407111,536,1,1,44,28,77tfx9me4aaqhzv78bmgsy9bg,1,35.9,79.3,2025-03-16T16:45:46.858Z,2025-03-16T16:45:49Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5587524325,56,Back,5587524333,213,4.62,5587524331,212,18.9,5587524327,140,34.2,5587524329,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789407205,537,1,1,44,31,77tfx9me4aaqhzv78bmgsy9bg,1,34.2,51.6,2025-03-16T16:45:49.321Z,2025-03-16T16:45:52Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5587524831,213,5.22,5587524823,56,Back,5587524829,212,24.9,5587524827,141,19.7,5587524825,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789407351,538,1,1,44,33,77tfx9me4aaqhzv78bmgsy9bg,1,46.1,19.2,2025-03-16T16:45:51.882Z,2025-03-16T16:45:56Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5587525661,213,0.86,5587525655,140,55.8,5587525657,141,36.6,5587525659,212,15.6,5587525653,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789407531,539,1,1,44,37,77tfx9me4aaqhzv78bmgsy9bg,1,61.7,62.4,2025-03-16T16:45:56.041Z,2025-03-16T16:46:02Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5587526585,140,69.9,5587526589,212,20.0,5587526587,141,88.9,5587526583,56,Left,5587526591,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789407549,540,1,1,44,43,77tfx9me4aaqhzv78bmgsy9bg,0,86.8,69.6,2025-03-16T16:46:02.025Z,2025-03-16T16:47:19Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5587526735,141,31.9,5587526731,56,Center,5587526739,213,5.24,5587526729,155,,5587526737,212,29.7,5587526733,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789408267,372,5,1,44,44,anga7587r1zv4ey71ge9zxol3,1,-1.0,65.0,2025-03-16T16:46:02.750Z,2025-03-16T16:48:39Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5587530715,233,541,5587530613,346,,5587530609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789407575,541,5,1,44,44,77tfx9me4aaqhzv78bmgsy9bg,0,101.0,35.0,2025-03-16T16:46:02.750Z,2025-03-16T16:48:40Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5587526895,56,Center,5587526897,346,,5587530765,233,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789408277,373,70,1,45,0,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-03-16T16:46:18.859Z,2025-03-16T21:22:54Z,,,,,5587530677,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789408439,374,1,1,45,16,anga7587r1zv4ey71ge9zxol3,0,5.0,63.0,2025-03-16T16:46:34.202Z,2025-03-16T16:46:37Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5587531389,56,Center,5587531397,213,0.07,5587531393,141,68.4,5587531391,140,58.5,5587531387,124,,5587531395,212,56.3,5587531401,74,,5587531399,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789408471,543,1,1,45,19,77tfx9me4aaqhzv78bmgsy9bg,0,43.0,29.8,2025-03-16T16:46:37.145Z,2025-03-16T16:46:38Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5587531549,213,0.03,5587531541,56,Center,5587531545,141,31.0,5587531543,140,68.8,5587531547,212,27.1,5587531539,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789408645,375,1,1,45,22,anga7587r1zv4ey71ge9zxol3,1,24.2,62.4,2025-03-16T16:46:40.513Z,2025-03-16T16:46:44Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5587532453,213,3.89,5587532447,140,11.8,5587532449,141,44.6,5587532451,212,17.8,5587532445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789408769,376,1,1,45,26,anga7587r1zv4ey71ge9zxol3,0,13.5,40.7,2025-03-16T16:46:44.622Z,2025-03-16T16:46:49Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5587533079,212,49.9,5587533081,213,0.04,5587533075,140,61.0,5587533071,157,,5587533077,141,43.4,5587533073,56,Center,5587533083,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
