id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2818953507,602,1,2,60,13,77tfx9me4aaqhzv78bmgsy9bg,1,24.9,88.4,2025-05-25T16:26:48.554Z,2025-05-25T17:58:04Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5750431925,213,3.20,5750431919,140,3.6,5750431921,141,86.6,5750922047,189,,5750431923,212,22.4,5750431917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818953533,603,1,2,60,14,77tfx9me4aaqhzv78bmgsy9bg,1,3.6,86.6,2025-05-25T16:26:49.978Z,2025-05-25T16:26:52Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5750432093,56,Back,5750432107,212,11.0,5750432103,141,70.5,5750432111,213,4.84,5750432099,140,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818953627,604,1,2,60,16,77tfx9me4aaqhzv78bmgsy9bg,1,4.9,70.5,2025-05-25T16:26:51.946Z,2025-05-25T16:26:56Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5750432655,141,76.6,5750432649,157,,5750432661,1,,5750432659,213,0.10,5750432657,212,40.0,5750432653,140,42.8,5750432651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818953635,605,61,2,60,21,77tfx9me4aaqhzv78bmgsy9bg,1,37.7,75.9,2025-05-25T16:26:56.454Z,2025-05-25T16:26:56Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5750432689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818953655,606,1,2,60,21,77tfx9me4aaqhzv78bmgsy9bg,1,28.9,70.0,2025-05-25T16:26:57.195Z,2025-05-25T16:26:58Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5750432815,140,28.8,5750432819,212,2.4,5750432821,213,1.61,5750432813,56,Back,5750432817,141,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818953691,607,1,2,60,22,77tfx9me4aaqhzv78bmgsy9bg,1,28.8,73.5,2025-05-25T16:26:57.978Z,2025-05-25T16:26:59Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5750433027,141,49.0,5750433023,56,Back,5750433029,212,17.8,5750433031,213,5.07,5750433025,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818953735,608,1,2,60,24,77tfx9me4aaqhzv78bmgsy9bg,1,39.8,47.6,2025-05-25T16:26:59.849Z,2025-05-25T16:27:01Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5750433271,140,45.7,5750433273,141,55.4,5750433269,56,Back,5750433277,213,0.71,5750433275,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818953739,550,45,2,60,26,b3r6d8ydtmtjckam6pku9y400,0,46.8,42.5,2025-05-25T16:27:01.802Z,2025-05-25T17:06:42Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5750433739,233,609,5750433283,285,,5750433281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818953823,609,3,2,60,26,77tfx9me4aaqhzv78bmgsy9bg,1,53.2,57.5,2025-05-25T16:27:01.802Z,2025-05-25T17:58:20Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5750923583,465,,5750433657,286,,5750433653,56,Center,5750433677,233,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818953869,610,1,2,60,30,77tfx9me4aaqhzv78bmgsy9bg,0,71.1,61.7,2025-05-25T16:27:05.706Z,2025-05-25T17:58:29Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5750433829,140,74.2,5750433831,141,49.9,5750433833,212,8.7,5750433827,56,Center,5750433835,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819041565,996,61,2,60,31,b3r6d8ydtmtjckam6pku9y400,1,24.7,53.3,2025-05-25T16:27:06.921Z,2025-05-25T17:58:40Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5750924989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818953883,551,52,2,60,33,b3r6d8ydtmtjckam6pku9y400,1,11.7,47.5,2025-05-25T16:27:08.860Z,2025-05-25T17:58:44Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5750925237,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954269,552,1,2,61,0,b3r6d8ydtmtjckam6pku9y400,0,14.7,51.9,2025-05-25T16:27:35.292Z,2025-05-25T16:27:36Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5750436029,141,0.0,5750436023,199,,5750436027,140,74.0,5750436035,1,,5750436025,56,Right,5750436033,213,5.76,5750436031,212,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954271,553,5,2,61,1,b3r6d8ydtmtjckam6pku9y400,0,73.4,-1.1,2025-05-25T16:27:36.545Z,2025-05-25T16:48:31Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5750436041,56,Right,5750436043,347,,5750436265,233,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954299,614,5,2,61,1,77tfx9me4aaqhzv78bmgsy9bg,1,26.6,101.1,2025-05-25T16:27:36.545Z,2025-05-25T16:48:31Z,c1s6vw84nupd8c0mbj8gov5lg,S. Acquah,,,5750436201,56,Back,5750436229,233,553,5750436205,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954377,615,1,2,61,3,77tfx9me4aaqhzv78bmgsy9bg,1,27.7,100.0,2025-05-25T16:27:38.858Z,2025-05-25T16:27:44Z,c1s6vw84nupd8c0mbj8gov5lg,S. Acquah,,,5750436647,140,7.2,5750436655,1,,5750436643,107,,5750436649,141,84.2,5750436653,213,3.63,5750436645,56,Back,5750436651,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954435,616,1,2,61,8,77tfx9me4aaqhzv78bmgsy9bg,1,12.6,79.0,2025-05-25T16:27:43.850Z,2025-05-25T16:27:47Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5750436969,140,20.8,5750436983,212,15.1,5750436965,56,Back,5750436981,141,60.8,5750436985,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954475,617,1,2,61,13,77tfx9me4aaqhzv78bmgsy9bg,1,23.2,62.4,2025-05-25T16:27:48.938Z,2025-05-25T16:27:49Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5750437179,140,34.3,5750437185,213,6.20,5750437183,212,11.7,5750437177,56,Back,5750437181,141,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954495,618,1,2,61,14,77tfx9me4aaqhzv78bmgsy9bg,1,34.3,60.9,2025-05-25T16:27:49.465Z,2025-05-25T16:28:48Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5750437259,212,8.5,5750437261,213,1.65,5750437255,140,33.7,5750437253,56,Back,5750437257,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954521,619,1,2,61,15,77tfx9me4aaqhzv78bmgsy9bg,1,34.0,73.2,2025-05-25T16:27:50.426Z,2025-05-25T16:27:52Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5750437401,56,Back,5750437407,212,9.4,5750437403,140,42.9,5750437411,213,6.23,5750437405,141,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954579,620,1,2,61,16,77tfx9me4aaqhzv78bmgsy9bg,1,43.2,72.3,2025-05-25T16:27:52.105Z,2025-05-25T16:27:55Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5750437701,141,88.6,5750437703,212,13.8,5750437697,56,Back,5750437705,213,2.21,5750437699,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954607,621,1,2,61,20,77tfx9me4aaqhzv78bmgsy9bg,1,35.4,88.6,2025-05-25T16:27:56.089Z,2025-05-25T16:27:57Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5750437845,140,46.0,5750437851,213,0.32,5750437849,212,11.7,5750437847,141,94.1,5750437843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954647,622,1,2,61,21,77tfx9me4aaqhzv78bmgsy9bg,1,46.0,94.1,2025-05-25T16:27:57.065Z,2025-05-25T16:28:00Z,c1s6vw84nupd8c0mbj8gov5lg,S. Acquah,,,5750438131,213,3.99,5750438129,212,16.1,5750438125,140,35.8,5750438127,141,76.4,5750438123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954713,623,1,2,61,25,77tfx9me4aaqhzv78bmgsy9bg,0,40.9,73.0,2025-05-25T16:28:00.489Z,2025-05-25T16:28:03Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5750438455,141,22.7,5750438461,1,,5750438459,213,5.32,5750438449,155,,5750438451,56,Center,5750438457,212,41.7,5750438453,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954729,555,1,2,61,29,b3r6d8ydtmtjckam6pku9y400,1,23.9,88.1,2025-05-25T16:28:04.636Z,2025-05-25T17:59:11Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5750927403,213,5.94,5750927401,212,8.3,5750927399,141,84.0,5750927397,140,31.3,5750927395,3,,5750438553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954831,557,43,2,61,35,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-05-25T16:28:10.684Z,2025-05-25T16:28:16Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5750439095,141,78.2,5750439591,144,1,5750439091,56,Back,5750439093,140,47.8,5750439097,212,7.7,5750439099,213,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954867,558,43,2,61,36,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-05-25T16:28:11.404Z,2025-05-25T16:28:17Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5750439327,56,Back,5750439335,213,2.52,5750439667,144,1,5750439329,140,41.9,5750439331,141,84.5,5750439333,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954877,559,4,2,61,38,b3r6d8ydtmtjckam6pku9y400,1,58.6,91.2,2025-05-25T16:28:13.641Z,2025-05-25T17:08:42Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5750706475,294,,5750439419,13,,5750439619,233,624,5750439423,152,,5750439427,286,,5750439421,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954853,624,4,2,61,38,77tfx9me4aaqhzv78bmgsy9bg,0,41.4,8.8,2025-05-25T16:28:13.642Z,2025-05-25T17:00:07Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5750439529,294,,5750439533,56,Back,5750439537,152,,5750439515,13,,5750439539,285,,5750439629,233,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955353,560,1,2,62,7,b3r6d8ydtmtjckam6pku9y400,1,54.1,81.0,2025-05-25T16:28:42.683Z,2025-05-25T16:28:45Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5750442265,141,84.8,5750442261,56,Back,5750442259,152,,5750442263,140,33.2,5750442257,5,,5750442271,212,22.1,5750442273,213,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955373,561,1,2,62,10,b3r6d8ydtmtjckam6pku9y400,1,34.8,84.2,2025-05-25T16:28:45.643Z,2025-05-25T16:28:47Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5750442395,140,29.5,5750442399,212,10.7,5750442401,213,4.17,5750442393,56,Back,5750442397,141,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955427,562,1,2,62,12,b3r6d8ydtmtjckam6pku9y400,1,30.7,67.2,2025-05-25T16:28:47.372Z,2025-05-25T16:28:50Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5750442677,141,31.9,5750442681,213,4.44,5750442671,56,Back,5750442679,212,24.9,5750442675,140,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955481,563,1,2,62,15,b3r6d8ydtmtjckam6pku9y400,1,23.8,31.6,2025-05-25T16:28:50.475Z,2025-05-25T16:28:53Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5750442973,140,15.2,5750442977,212,17.7,5750442971,56,Back,5750442979,213,2.11,5750442975,141,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955531,564,1,2,62,18,b3r6d8ydtmtjckam6pku9y400,1,19.8,58.3,2025-05-25T16:28:53.419Z,2025-05-25T17:59:31Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5750443253,140,26.1,5750443257,212,21.2,5750443251,56,Back,5750443259,213,1.25,5750443255,141,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955553,565,1,2,62,20,b3r6d8ydtmtjckam6pku9y400,1,22.5,89.0,2025-05-25T16:28:55.580Z,2025-05-25T16:28:57Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5750443347,140,33.5,5750443349,141,91.5,5750443351,212,11.7,5750443353,213,0.15,5750443345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955561,566,1,2,62,21,b3r6d8ydtmtjckam6pku9y400,1,33.5,91.5,2025-05-25T16:28:57.019Z,2025-05-25T17:59:38Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5750443403,141,82.4,5750443407,213,4.10,5750443401,140,29.4,5750443399,56,Back,5750443405,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955593,567,1,2,62,23,b3r6d8ydtmtjckam6pku9y400,0,29.4,82.2,2025-05-25T16:28:58.875Z,2025-05-25T16:29:00Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5750443655,236,,5750443587,140,32.2,5750443589,141,83.7,5750443661,286,,5750443585,56,Back,5750443593,213,0.33,5750443657,233,625,5750443591,212,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955597,625,74,2,62,23,77tfx9me4aaqhzv78bmgsy9bg,1,54.4,12.5,2025-05-25T16:28:58.876Z,2025-05-25T17:06:29Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5750443705,233,567,5750443617,285,,5750443615,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955631,626,3,2,62,24,77tfx9me4aaqhzv78bmgsy9bg,0,63.3,10.4,2025-05-25T16:28:59.937Z,2025-05-25T17:59:44Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5750443823,56,Right,5750443887,233,568,5750930199,465,,5750443829,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955619,568,7,2,62,24,b3r6d8ydtmtjckam6pku9y400,0,36.7,89.6,2025-05-25T16:28:59.938Z,2025-05-25T17:59:49Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5750443737,285,,5750443867,233,626,5750930541,385,,5750930543,389,,5750443735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955645,627,61,2,62,25,77tfx9me4aaqhzv78bmgsy9bg,1,60.7,7.0,2025-05-25T16:29:00.741Z,2025-05-25T16:29:07Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5750443919,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955659,569,61,2,62,27,b3r6d8ydtmtjckam6pku9y400,0,28.7,84.8,2025-05-25T16:29:02.347Z,2025-05-25T16:29:02Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5750443985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955669,570,5,2,62,27,b3r6d8ydtmtjckam6pku9y400,0,34.3,101.5,2025-05-25T16:29:02.569Z,2025-05-25T16:48:32Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5750444059,347,,5750444481,233,628,5750444057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955723,628,5,2,62,27,77tfx9me4aaqhzv78bmgsy9bg,1,65.7,-1.5,2025-05-25T16:29:02.569Z,2025-05-25T16:48:31Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5750444437,233,570,5750444415,347,,5750444411,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955759,629,1,2,62,33,77tfx9me4aaqhzv78bmgsy9bg,0,62.0,0.0,2025-05-25T16:29:08.281Z,2025-05-25T16:29:09Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5750444603,140,51.7,5750444607,212,17.7,5750444599,107,,5750444601,56,Right,5750444609,213,2.23,5750444605,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955771,571,8,2,62,34,b3r6d8ydtmtjckam6pku9y400,1,37.3,69.3,2025-05-25T16:29:10.044Z,2025-05-25T17:59:57Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5750444661,56,Back,5750931145,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955807,630,1,2,62,34,77tfx9me4aaqhzv78bmgsy9bg,0,57.1,20.6,2025-05-25T16:29:10.137Z,2025-05-25T17:09:26Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5750444839,56,Center,5750444845,212,12.5,5750444847,213,1.45,5750444843,141,38.9,5750444841,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955805,572,1,2,62,37,b3r6d8ydtmtjckam6pku9y400,0,27.5,50.4,2025-05-25T16:29:12.411Z,2025-05-25T16:29:14Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5750444909,233,631,5750444913,286,,5750444907,236,,5750444831,140,29.3,5750444837,213,0.00,5750444833,141,50.4,5750444827,56,Back,5750444835,212,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955811,631,74,2,62,37,77tfx9me4aaqhzv78bmgsy9bg,1,63.0,41.5,2025-05-25T16:29:12.412Z,2025-05-25T17:06:29Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5750444915,233,572,5750444859,56,Center,5750444861,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955849,632,3,2,62,41,77tfx9me4aaqhzv78bmgsy9bg,0,67.0,49.3,2025-05-25T16:29:16.523Z,2025-05-25T18:00:13Z,c1s6vw84nupd8c0mbj8gov5lg,S. Acquah,,,5750932437,465,,5750445299,233,573,5750445091,286,,5750445089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955873,573,7,2,62,41,b3r6d8ydtmtjckam6pku9y400,0,33.0,50.7,2025-05-25T16:29:16.524Z,2025-05-25T18:00:16Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5750932583,385,,5750445227,56,Back,5750445255,233,632,5750932585,178,,5750445229,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955927,633,1,2,62,42,77tfx9me4aaqhzv78bmgsy9bg,1,62.2,48.8,2025-05-25T16:29:18.153Z,2025-05-25T16:29:21Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5750445511,141,20.3,5750445513,212,20.7,5750445509,140,69.1,5750445507,56,Right,5750445515,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955937,634,61,2,62,45,77tfx9me4aaqhzv78bmgsy9bg,1,69.1,20.3,2025-05-25T16:29:20.922Z,2025-05-25T16:29:21Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5750445559,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955987,635,1,2,62,47,77tfx9me4aaqhzv78bmgsy9bg,1,71.4,4.1,2025-05-25T16:29:22.505Z,2025-05-25T16:29:24Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5750445805,213,1.33,5750445797,56,Right,5750445801,141,18.6,5750445799,140,73.7,5750445803,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955993,636,50,2,62,48,77tfx9me4aaqhzv78bmgsy9bg,1,71.8,18.8,2025-05-25T16:29:24.186Z,2025-05-25T17:06:33Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5750446083,233,574,5750445833,56,Right,5750445835,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818956015,574,7,2,62,48,b3r6d8ydtmtjckam6pku9y400,1,28.2,81.2,2025-05-25T16:29:24.187Z,2025-05-25T18:00:23Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5750445973,56,Back,5750446051,233,636,5750933167,383,,5750445975,285,,5750933169,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818956039,576,43,2,62,51,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-05-25T16:29:26.490Z,2025-05-25T16:29:33Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5750446447,144,50,5750446231,233,637,5750446161,56,Back,5750446163,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818956071,578,4,2,62,51,b3r6d8ydtmtjckam6pku9y400,1,30.3,81.2,2025-05-25T16:29:26.490Z,2025-05-25T17:00:08Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5750446347,56,Back,5750446859,233,637,5750446351,265,,5750446349,152,,5750446353,285,,5750446345,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818956037,637,4,2,62,51,77tfx9me4aaqhzv78bmgsy9bg,0,69.7,18.8,2025-05-25T16:29:26.491Z,2025-05-25T17:00:08Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5750446141,286,,5750447009,233,578,5750446803,265,,5750446799,13,,5750446801,152,,5750446139,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818956045,577,43,2,62,52,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-05-25T16:29:27.963Z,2025-05-25T16:29:34Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5750446187,56,Back,5750446547,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818956317,579,1,2,63,9,b3r6d8ydtmtjckam6pku9y400,1,28.7,81.5,2025-05-25T16:29:45.003Z,2025-05-25T16:29:48Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5750447739,213,4.11,5750447731,56,Back,5750447737,212,13.3,5750447733,140,21.5,5750447727,5,,5750447735,141,65.4,5750447729,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818956383,580,1,2,63,12,b3r6d8ydtmtjckam6pku9y400,1,20.9,64.4,2025-05-25T16:29:48.028Z,2025-05-25T16:29:52Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5750448131,213,4.46,5750448123,141,47.3,5750448109,56,Back,5750448117,140,18.0,5750448127,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818956425,581,1,2,63,16,b3r6d8ydtmtjckam6pku9y400,1,18.5,51.2,2025-05-25T16:29:52.059Z,2025-05-25T16:29:55Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5750448395,212,9.5,5750448389,56,Back,5750448391,140,19.7,5750448397,213,1.44,5750448393,141,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818956467,582,1,2,63,19,b3r6d8ydtmtjckam6pku9y400,1,15.8,61.2,2025-05-25T16:29:55.035Z,2025-05-25T16:29:58Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5750448645,141,21.8,5750448649,213,4.75,5750448641,56,Back,5750448643,140,16.8,5750448647,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
