id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId
2805820087,504,15,2,54,20,9qsmopgutr7ut5g6workk8w4i,1,79.1,70.8,2025-04-25T18:15:05.799Z,2025-04-25T18:16:34Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5677924253,56,Center,5677933453,146,81.0,5677932313,20,,5677933437,55,503,5677933455,147,69.0,5677933445,102,50.2,5677933431,78,,5677924249,22,,5677933459,231,5677933449,103,5677924251,18,,5677933451,215,,5677933433,29,5677933475,233,5677933457,230,98.2,5677932317,82,,,,,,,,50.7,19,,596,,
2805820127,596,10,2,54,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,19.0,31.0,2025-04-25T18:15:05.899Z,2025-04-25T18:16:35Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5677933507,233,504,5677924441,56,Back,5677924439,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805820149,597,44,2,54,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.0,24.6,2025-04-25T18:15:08.533Z,2025-04-25T21:17:13Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5677924557,285,,5677924631,233,505,5677924555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805820133,505,44,2,54,22,9qsmopgutr7ut5g6workk8w4i,0,68.0,75.4,2025-04-25T18:15:08.534Z,2025-04-25T21:10:56Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5677924467,286,,5677924465,56,Center,5677924577,233,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805820163,598,1,2,54,23,9w3sjm5ml4sjr2v81oxzdrt8v,0,28.1,21.9,2025-04-25T18:15:09.307Z,2025-04-25T21:11:01Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5678618621,212,3.7,5678618623,213,6.25,5678618615,3,,5678618617,140,31.6,5678618619,141,21.7,5677924607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805820137,506,61,2,54,24,9qsmopgutr7ut5g6workk8w4i,1,64.3,74.1,2025-04-25T18:15:09.838Z,2025-04-25T21:11:03Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5677924485,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805820201,507,50,2,54,27,9qsmopgutr7ut5g6workk8w4i,1,67.3,97.2,2025-04-25T18:15:12.598Z,2025-04-25T19:05:11Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,5677925027,233,599,5677924809,56,Left,5677924813,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805820231,599,7,2,54,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.7,2.8,2025-04-25T18:15:12.599Z,2025-04-25T21:11:11Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5677924949,285,,5677925005,233,507,5677924947,56,Back,5678618803,178,,5678618801,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805820277,508,83,2,54,30,9qsmopgutr7ut5g6workk8w4i,0,67.1,81.1,2025-04-25T18:15:16.262Z,2025-04-25T18:15:23Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,5677925841,399,8domjmewnw5h6b19vef8w0afp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805820393,509,83,2,54,35,9qsmopgutr7ut5g6workk8w4i,0,55.3,67.3,2025-04-25T18:15:21.165Z,2025-04-25T21:11:28Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5677926207,399,8domjmewnw5h6b19vef8w0afp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805820409,601,1,2,54,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.9,33.8,2025-04-25T18:15:21.714Z,2025-04-25T18:15:23Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5677925807,213,2.23,5677925803,141,41.5,5677925801,140,34.0,5677925805,212,6.6,5677925799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805820431,602,43,2,54,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-04-25T18:15:22.915Z,2025-04-25T18:16:15Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,5677931233,144,1,5677925905,56,Back,5677925907,140,29.6,5677925911,212,10.8,5677925913,213,2.00,5677925909,141,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805820453,603,1,2,54,38,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.6,56.0,2025-04-25T18:15:24.387Z,2025-04-25T18:15:25Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5677926045,141,76.5,5677926047,212,17.1,5677926049,213,0.95,5677926041,56,Back,5677926043,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805820473,604,1,2,54,39,9w3sjm5ml4sjr2v81oxzdrt8v,0,41.8,75.5,2025-04-25T18:15:25.347Z,2025-04-25T18:15:26Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5677926109,212,14.4,5677926111,213,5.84,5677926107,141,66.3,5677926105,140,54.2,5677926103,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805820541,511,1,2,54,43,9qsmopgutr7ut5g6workk8w4i,1,43.0,31.8,2025-04-25T18:15:28.774Z,2025-04-25T18:15:29Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5677926481,56,Back,5677926491,213,1.09,5677926487,141,41.2,5677926489,212,7.2,5677926485,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805820559,512,1,2,54,44,9qsmopgutr7ut5g6workk8w4i,1,46.2,41.2,2025-04-25T18:15:29.621Z,2025-04-25T18:15:30Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,5677926605,141,26.4,5677926601,56,Back,5677926603,140,37.1,5677926609,213,3.95,5677926607,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805820587,513,1,2,54,45,9qsmopgutr7ut5g6workk8w4i,1,37.1,26.4,2025-04-25T18:15:30.757Z,2025-04-25T18:15:31Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5677926765,140,46.1,5677926771,213,0.82,5677926763,56,Back,5677926769,212,13.9,5677926767,141,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805820717,514,1,2,54,46,9qsmopgutr7ut5g6workk8w4i,1,46.1,41.3,2025-04-25T18:15:31.766Z,2025-04-25T18:15:37Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,5677927505,213,2.95,5677927497,140,29.1,5677927499,141,46.4,5677927503,212,18.2,5677927495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805820733,515,1,2,54,52,9qsmopgutr7ut5g6workk8w4i,1,32.6,48.5,2025-04-25T18:15:37.862Z,2025-04-25T18:15:38Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5677927583,140,43.0,5677927581,56,Back,5677927585,141,66.1,5677927587,212,16.2,5677927589,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805820769,516,1,2,54,53,9qsmopgutr7ut5g6workk8w4i,1,43.0,66.1,2025-04-25T18:15:38.742Z,2025-04-25T18:15:41Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5677927795,56,Center,5677927797,140,61.8,5677927803,213,5.77,5677927801,212,22.6,5677927799,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805820853,517,1,2,54,55,9qsmopgutr7ut5g6workk8w4i,1,62.4,49.3,2025-04-25T18:15:41.062Z,2025-04-25T18:15:44Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,5677928251,212,9.6,5677928245,56,Center,5677928253,213,5.88,5677928247,140,70.8,5677928249,141,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805820881,518,1,2,54,58,9qsmopgutr7ut5g6workk8w4i,1,72.8,41.5,2025-04-25T18:15:43.726Z,2025-04-25T21:11:55Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,1.0,5677930667,210,15,5677928511,213,0.59,5677928719,4,,5677928507,212,11.4,5677930669,154,,5677928505,141,50.9,5677928497,56,Center,5677928501,140,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805820883,519,15,2,55,0,9qsmopgutr7ut5g6workk8w4i,1,88.0,51.1,2025-04-25T18:15:45.965Z,2025-04-25T21:12:29Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5677930701,29,,5677930723,146,92.3,5678619457,89,,5677928523,56,Center,5677930699,76,,5677930711,103,1.3,5677929583,20,,5677930703,154,,5678619455,114,5677928521,17,5677930727,147,50.7,5677930705,55,518,5677928519,22,5677930763,233,5677930709,102,52.2,,,,,,,,,,,,,605,,
2805820893,605,10,2,55,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.8,49.5,2025-04-25T18:15:46.065Z,2025-04-25T21:12:37Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,5677928583,56,Back,5677928581,182,,5677930783,233,519,5678619505,376,,5677928807,177,,5677928809,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805820901,606,52,2,55,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,10.3,47.9,2025-04-25T18:15:47.027Z,2025-04-25T21:12:39Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,5678619543,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805821169,607,1,2,55,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.1,49.4,2025-04-25T18:16:04.243Z,2025-04-25T21:12:47Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,5678619619,189,,5677930103,123,,5677930107,140,27.3,5677930111,212,22.0,5677930109,141,36.5,5677930113,213,5.87,5677930105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805821197,608,1,2,55,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.5,35.3,2025-04-25T18:16:04.795Z,2025-04-25T21:12:59Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5677930261,213,0.77,5677930259,212,12.5,5678619637,189,,5677930257,141,48.1,5677930255,140,38.1,5677930253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805821231,610,1,2,55,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.3,45.2,2025-04-25T18:16:05.667Z,2025-04-25T21:13:05Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5677930375,140,32.6,5677930381,213,3.70,5677930379,212,5.8,5677930377,141,40.7,5677930373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805821211,609,43,2,55,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-04-25T18:16:06.883Z,2025-04-25T18:17:32Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,5677930307,212,7.8,5677930309,213,1.06,5677930305,141,54.2,5677938923,144,1,5677930301,56,Back,5677930303,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805821275,611,1,2,55,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.0,39.4,2025-04-25T18:16:06.899Z,2025-04-25T21:13:07Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5677930635,140,30.5,5677930641,213,1.61,5677930633,56,Back,5677930639,212,13.8,5677930637,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805821391,612,1,2,55,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,30.1,59.0,2025-04-25T18:16:10.803Z,2025-04-25T18:16:16Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5677931345,141,34.6,5677931349,212,16.6,5677931343,140,31.4,5677931341,56,Back,5677931353,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805821421,613,1,2,55,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.9,18.2,2025-04-25T18:16:16.723Z,2025-04-25T18:16:18Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5677931537,213,5.29,5677931531,140,40.7,5677931533,141,6.8,5677931529,56,Back,5677931535,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805821447,614,1,2,55,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,40.7,6.8,2025-04-25T18:16:18.211Z,2025-04-25T18:16:19Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5677931683,212,24.5,5677931681,141,31.4,5677931685,213,2.39,5677931679,140,23.6,5677931677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805821585,615,1,2,55,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,20.9,33.4,2025-04-25T18:16:20.803Z,2025-04-25T18:16:26Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,5677932425,56,Back,5677932429,141,61.7,5677932433,213,1.31,5677932427,140,25.8,5677932431,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805821605,616,1,2,55,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.4,63.3,2025-04-25T18:16:26.515Z,2025-04-25T18:16:27Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5677932569,212,3.9,5677932567,141,60.9,5677932565,140,35.8,5677932571,213,5.85,5677932563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805821617,617,1,2,55,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.8,60.0,2025-04-25T18:16:27.364Z,2025-04-25T18:16:28Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5677932649,140,26.0,5677932655,213,3.28,5677932653,212,13.6,5677932645,56,Back,5677932651,141,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805821641,618,1,2,55,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,26.0,57.2,2025-04-25T18:16:27.939Z,2025-04-25T18:16:29Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5677932755,140,29.3,5677932761,141,38.8,5677932749,56,Back,5677932769,213,4.98,5677932765,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805821697,619,1,2,55,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,28.7,41.5,2025-04-25T18:16:29.315Z,2025-04-25T18:16:31Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5677933057,141,64.7,5677933049,56,Back,5677933061,213,1.66,5677933059,212,15.8,5677933053,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805821759,620,1,2,55,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,26.8,66.2,2025-04-25T18:16:31.330Z,2025-04-25T18:16:34Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5677933359,56,Back,5677933363,141,91.1,5677933361,140,36.0,5677933365,212,19.5,5677933367,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805821809,621,1,2,55,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.5,91.1,2025-04-25T18:16:34.082Z,2025-04-25T18:16:36Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5677933639,212,15.2,5677933637,141,91.4,5677933635,140,49.0,5677933641,213,0.01,5677933633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805821811,622,43,2,55,50,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-04-25T18:16:36.083Z,2025-04-25T18:16:39Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5677933655,212,0.9,5677933763,236,0,5677933649,56,Back,5677933657,213,1.80,5677933775,286,0,5677933767,233,520,5677933653,141,92.7,5677933651,140,48.8,5677934013,144,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2805821841,623,1,2,55,51,9w3sjm5ml4sjr2v81oxzdrt8v,0,47.4,94.5,2025-04-25T18:16:36.980Z,2025-04-25T18:16:40Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5677933855,213,0.09,5677933849,140,49.5,5677934023,236,,5677933847,56,Back,5677933853,212,2.2,5677934031,286,,5677933851,141,94.8,5677934025,233,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805821823,520,74,2,55,51,9qsmopgutr7ut5g6workk8w4i,1,45.3,3.7,2025-04-25T18:16:36.981Z,2025-04-25T18:16:40Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5677933735,56,Back,5677934051,233,623,5677933737,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805821835,521,5,2,55,51,9qsmopgutr7ut5g6workk8w4i,0,53.8,-1.0,2025-04-25T18:16:37.558Z,2025-04-25T19:05:21Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5677933827,56,Right,5677933829,347,,5677935089,233,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805822059,624,5,2,55,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,46.2,101.0,2025-04-25T18:16:37.558Z,2025-04-25T19:05:21Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5677935045,347,,5677935043,56,Back,5677935067,233,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805822095,625,1,2,56,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,42.3,100.0,2025-04-25T18:16:49.747Z,2025-04-25T18:24:02Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5677935225,213,4.85,5677975205,189,,5677935215,107,,5677935223,212,12.8,5677935221,141,81.8,5677935219,140,44.0,5677935217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805822127,626,1,2,56,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,23.5,77.1,2025-04-25T18:16:51.715Z,2025-04-25T18:24:03Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5677935405,56,Back,5677975129,189,,5677935411,212,28.9,5677935413,213,4.98,5677935409,141,36.2,5677935407,140,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805822151,627,43,2,56,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-04-25T18:16:52.867Z,2025-04-25T18:24:11Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,5677975909,144,1,5677935557,213,4.55,5677935549,56,Back,5677935551,140,43.3,5677935553,141,34.3,5677935555,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805822181,628,1,2,56,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,42.6,31.3,2025-04-25T18:16:53.571Z,2025-04-25T18:16:55Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5677935725,140,44.5,5677935723,56,Back,5677935729,212,13.5,5677935727,141,11.6,5677935731,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805822205,629,1,2,56,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.5,11.6,2025-04-25T18:16:55.171Z,2025-04-25T18:16:57Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5677935827,141,38.5,5677935831,213,2.37,5677935829,212,26.2,5677935825,140,26.6,5677935823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805822251,630,1,2,56,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,26.5,38.6,2025-04-25T18:16:57.155Z,2025-04-25T18:16:59Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,5677936053,213,1.35,5677936051,212,18.8,5677936045,56,Back,5677936049,141,65.6,5677936047,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805822295,631,1,2,56,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.1,66.8,2025-04-25T18:17:00.899Z,2025-04-25T18:17:02Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5677936323,213,5.93,5677936321,212,12.3,5677936315,56,Back,5677936317,140,46.1,5677936319,141,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805822379,632,1,2,56,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,46.1,60.5,2025-04-25T18:17:01.891Z,2025-04-25T18:17:07Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5677936753,212,18.5,5677936751,141,69.9,5677936755,213,0.35,5677936749,140,62.6,5677936747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805822397,633,1,2,56,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,60.4,48.8,2025-04-25T18:17:07.315Z,2025-04-25T18:17:08Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5677936863,56,Center,5677936871,213,5.54,5677936865,140,67.3,5677936867,141,39.1,5677936869,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805822439,634,1,2,56,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.3,39.1,2025-04-25T18:17:08.387Z,2025-04-25T18:17:10Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5677937071,212,11.2,5677937065,56,Center,5677937073,213,1.18,5677937069,141,54.3,5677937067,140,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805822503,635,1,2,56,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,71.3,54.3,2025-04-25T18:17:10.099Z,2025-04-25T18:17:13Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,5677937423,56,Center,5677937425,140,83.8,5677937431,213,0.90,5677937427,141,78.8,5677937429,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805822523,636,1,2,56,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,83.3,68.4,2025-04-25T18:17:13.811Z,2025-04-25T18:17:15Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5677937543,213,2.56,5677937541,212,7.3,5677937535,56,Center,5677937537,140,77.5,5677937539,141,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805822541,637,1,2,56,29,9w3sjm5ml4sjr2v81oxzdrt8v,0,77.5,76.5,2025-04-25T18:17:15.379Z,2025-04-25T21:14:02Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5677937719,56,Center,5677937723,141,35.4,5677937721,140,100.0,5677937715,155,,5677937727,213,5.44,5678620475,224,,5678620477,72,,5677937711,2,,5677937725,212,5677976849,1,,,,,,,,,,,,,,,,,,,,,,,37.6,,,,,
2805822681,522,5,2,56,32,9qsmopgutr7ut5g6workk8w4i,1,-1.0,67.0,2025-04-25T18:17:18.166Z,2025-04-25T19:05:22Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5677938539,233,638,5677938485,346,,5677938483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805822555,638,5,2,56,32,9w3sjm5ml4sjr2v81oxzdrt8v,0,101.0,33.0,2025-04-25T18:17:18.166Z,2025-04-25T19:05:22Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5677937767,56,Center,5677938301,346,,5677938559,233,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805822861,523,1,2,56,47,9qsmopgutr7ut5g6workk8w4i,1,5.3,63.0,2025-04-25T18:17:33.541Z,2025-04-25T21:14:11Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5677939455,213,4.46,5677939433,124,,5677939445,141,51.7,5677939463,74,,5677939449,212,7.9,5677939441,140,3.4,5678620565,189,,5677939437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805825509,560,1,2,56,49,9qsmopgutr7ut5g6workk8w4i,0,3.9,49.4,2025-04-25T18:17:34.766Z,2025-04-25T18:19:59Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5677953625,141,41.9,5677953631,1,,5677953627,212,64.0,5677953629,213,6.20,5677953621,56,Center,5677953623,140,64.7,5677953619,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805822967,640,44,2,56,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,49.5,75.1,2025-04-25T18:17:38.155Z,2025-04-25T19:05:32Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5677956687,285,,5677956667,233,563,5677939975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805826045,563,44,2,56,52,9qsmopgutr7ut5g6workk8w4i,0,50.5,24.9,2025-04-25T18:17:38.156Z,2025-04-25T19:05:33Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,5678189053,286,,5677956673,233,640,5677956537,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805822895,639,1,2,56,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,52.2,69.3,2025-04-25T18:17:38.475Z,2025-04-25T21:14:25Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5677939623,56,Center,5678620629,3,,5677939625,140,58.3,5677939629,212,8.9,5677939627,141,78.3,5677939631,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
