id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2719400219,419,1,1,45,38,36g6ifzjliec1jqnbtf7yesme,1,53.3,30.6,2024-09-13T17:50:29.948Z,2024-09-13T17:50:31Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5206077651,140,69.6,5206077655,212,20.5,5206077653,141,14.0,5206077649,56,Right,5206077657,213,5.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400233,420,1,1,45,39,36g6ifzjliec1jqnbtf7yesme,1,69.6,14.0,2024-09-13T17:50:31.419Z,2024-09-13T17:50:33Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5206077715,141,24.6,5206077717,212,8.8,5206077711,56,Center,5206077721,213,0.96,5206077713,140,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400251,421,1,1,45,41,36g6ifzjliec1jqnbtf7yesme,1,72.9,29.5,2024-09-13T17:50:33.483Z,2024-09-13T17:50:36Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5206077819,140,91.8,5206077825,213,5.79,5206077821,141,13.8,5206077817,56,Right,5206077823,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400281,422,1,1,45,44,36g6ifzjliec1jqnbtf7yesme,1,93.7,10.1,2024-09-13T17:50:36.028Z,2024-09-13T17:50:42Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5206077997,155,,5206078007,213,1.62,5206078003,141,71.8,5206077999,56,Center,5206078009,1,,5206078005,212,42.0,5206077995,2,,5206078001,140,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400285,423,50,1,45,49,36g6ifzjliec1jqnbtf7yesme,1,91.8,76.2,2024-09-13T17:50:40.975Z,2024-09-13T18:28:01Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5206078017,286,,5206078015,56,Center,5206078883,233,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400279,370,7,1,45,49,anga7587r1zv4ey71ge9zxol3,0,8.2,23.8,2024-09-13T17:50:40.976Z,2024-09-13T18:28:01Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5206078021,233,423,5206077973,285,,5206077971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400307,424,1,1,45,51,36g6ifzjliec1jqnbtf7yesme,1,92.8,86.8,2024-09-13T17:50:43.371Z,2024-09-13T17:50:44Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5206078145,213,3.60,5206078137,56,Center,5206078139,140,81.2,5206078141,141,77.9,5206078143,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400319,425,1,1,45,52,36g6ifzjliec1jqnbtf7yesme,0,81.2,77.9,2024-09-13T17:50:44.523Z,2024-09-13T17:50:46Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5206078193,141,50.7,5206078187,155,,5206078191,140,88.6,5206078189,56,Center,5206078185,2,,5206078197,213,5.11,5206078195,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400325,371,12,1,45,54,anga7587r1zv4ey71ge9zxol3,1,9.6,44.8,2024-09-13T17:50:46.143Z,2024-09-13T17:50:49Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5206078227,212,21.0,5206078229,213,0.53,5206078225,141,60.5,5206078249,15,,5206078223,140,26.8,5206078221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400341,426,13,1,45,57,36g6ifzjliec1jqnbtf7yesme,1,84.7,40.0,2024-09-13T17:50:48.906Z,2024-09-13T17:50:56Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5206078305,22,,5206078309,56,Center,5206078401,20,,5206078547,102,55.8,5206078555,231,48.9,5206078549,103,91.7,5206078545,74,,5206078553,230,99.0,5206078307,17,,5206078551,458,,,,,,,,,,,,,,,,,,,,,,,,
2719400349,372,5,1,45,58,anga7587r1zv4ey71ge9zxol3,1,-1.2,45.6,2024-09-13T17:50:49.633Z,2024-09-13T17:56:33Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5206078345,56,Back,5206078347,346,,5206078357,233,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400351,427,5,1,45,58,36g6ifzjliec1jqnbtf7yesme,0,101.2,54.4,2024-09-13T17:50:49.633Z,2024-09-13T17:56:33Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5206078349,56,Center,5206078361,233,372,5206078351,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400577,373,1,1,46,31,anga7587r1zv4ey71ge9zxol3,0,5.0,42.7,2024-09-13T17:51:23.184Z,2024-09-13T17:51:25Z,84f41rjxyp3rthpk1fu66wrqi,J. Krumrey,,,5206079353,1,,5206079343,56,Center,5206079341,124,,5206079351,213,6.12,5206079357,74,,5206079347,141,29.4,5206079349,212,55.2,5206079345,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400585,428,44,1,46,33,36g6ifzjliec1jqnbtf7yesme,1,39.8,70.4,2024-09-13T17:51:25.070Z,2024-09-13T17:51:29Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5206079397,56,Back,5206079399,285,,5206079419,233,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400581,374,44,1,46,33,anga7587r1zv4ey71ge9zxol3,0,60.2,29.6,2024-09-13T17:51:25.071Z,2024-09-13T17:51:30Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5206079425,233,428,5206079369,286,,5206079367,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400589,375,61,1,46,34,anga7587r1zv4ey71ge9zxol3,1,57.1,29.5,2024-09-13T17:51:25.942Z,2024-09-13T17:52:44Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5206079405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400601,429,1,1,46,34,36g6ifzjliec1jqnbtf7yesme,0,35.6,70.3,2024-09-13T17:51:26.028Z,2024-09-13T17:59:10Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5206079463,140,38.7,5206079471,212,3.3,5206079475,213,0.04,5206079459,56,Back,5206079455,3,,5206079465,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400605,430,1,1,46,34,36g6ifzjliec1jqnbtf7yesme,1,35.7,72.0,2024-09-13T17:51:26.323Z,2024-09-13T17:58:42Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5206079499,213,5.26,5206079495,141,65.4,5206079497,212,5.3,5206079491,56,Back,5206079493,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400609,431,61,1,46,35,36g6ifzjliec1jqnbtf7yesme,0,38.3,65.4,2024-09-13T17:51:27.235Z,2024-09-13T17:58:34Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5206079503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400597,376,1,1,46,36,anga7587r1zv4ey71ge9zxol3,1,51.3,28.5,2024-09-13T17:51:27.983Z,2024-09-13T17:51:39Z,d854rlweyk5wq6d2veyviukq2,C. Winther,1.0,,5206079447,213,6.21,5206079439,56,Center,5206079783,210,13,5206079443,141,27.6,5206079445,212,8.0,5206079441,140,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400603,377,3,1,46,37,anga7587r1zv4ey71ge9zxol3,1,65.9,27.4,2024-09-13T17:51:29.087Z,2024-09-13T17:51:31Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5206079539,233,432,5206079485,56,Center,5206079487,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400617,432,45,1,46,37,36g6ifzjliec1jqnbtf7yesme,0,36.4,72.5,2024-09-13T17:51:29.087Z,2024-09-13T17:51:31Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5206079545,233,377,5206079537,285,,5206079535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400625,379,13,1,46,38,anga7587r1zv4ey71ge9zxol3,1,68.4,27.3,2024-09-13T17:51:29.616Z,2024-09-13T17:58:37Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5206079801,231,47.7,5206079645,20,,5206079797,215,,5206079793,102,33.6,5206079575,22,,5206079579,56,Center,5206079787,29,,5206079577,18,,5206079789,55,376,5206079785,81,,5206079799,230,5206079795,103,65.3,,,,,,,97.6,,,,,,,,,,,
2719400607,378,43,1,46,38,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-09-13T17:51:29.775Z,2024-09-13T17:51:33Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5206079611,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719401103,395,5,1,46,39,anga7587r1zv4ey71ge9zxol3,0,101.0,39.2,2024-09-13T17:51:31.402Z,2024-09-13T17:56:33Z,84f41rjxyp3rthpk1fu66wrqi,J. Krumrey,,,5206082221,346,,5206081985,56,Center,5206082255,233,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400629,433,5,1,46,39,36g6ifzjliec1jqnbtf7yesme,1,-1.0,60.8,2024-09-13T17:51:31.402Z,2024-09-13T17:53:14Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5206082233,233,395,5206079595,346,,5206079593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400757,434,1,1,47,0,36g6ifzjliec1jqnbtf7yesme,1,3.9,58.2,2024-09-13T17:51:52.282Z,2024-09-13T17:51:53Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5206080231,140,2.7,5206080229,56,Back,5206080225,124,,5206080235,212,6.8,5206080241,237,,5206080233,141,48.4,5206080237,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400781,435,1,1,47,1,36g6ifzjliec1jqnbtf7yesme,1,3.0,48.5,2024-09-13T17:51:53.163Z,2024-09-13T17:51:56Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5206080337,141,17.9,5206080339,212,27.9,5206080335,140,20.7,5206080333,56,Back,5206080341,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400799,436,1,1,47,4,36g6ifzjliec1jqnbtf7yesme,0,20.9,11.9,2024-09-13T17:51:56.092Z,2024-09-13T17:51:58Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5206080407,213,0.32,5206080399,56,Center,5206080403,141,30.6,5206080397,155,,5206080409,1,,5206080405,212,40.9,5206080401,140,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400811,380,1,1,47,7,anga7587r1zv4ey71ge9zxol3,1,37.2,74.8,2024-09-13T17:51:59.423Z,2024-09-13T17:52:00Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5206080451,212,23.5,5206080443,3,,5206080453,213,0.50,5206080449,141,91.4,5206080445,56,Left,5206080447,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400819,381,1,1,47,8,anga7587r1zv4ey71ge9zxol3,0,56.8,91.4,2024-09-13T17:52:00.543Z,2024-09-13T17:52:01Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5206080495,212,11.0,5206080497,213,5.80,5206080489,56,Left,5206080491,140,66.1,5206080493,141,83.9,5206080487,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400835,437,1,1,47,10,36g6ifzjliec1jqnbtf7yesme,1,20.7,24.0,2024-09-13T17:52:02.523Z,2024-09-13T17:52:04Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5206080593,3,,5206080597,140,28.7,5206080601,212,8.8,5206080603,213,0.31,5206080599,141,28.0,5206080595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400839,438,1,1,47,13,36g6ifzjliec1jqnbtf7yesme,0,28.8,27.1,2024-09-13T17:52:04.667Z,2024-09-13T17:52:05Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5206080621,168,,5206080631,213,0.48,5206080625,140,35.4,5206080629,212,7.8,5206080619,3,,5206080623,56,Back,5206080627,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400847,383,1,1,47,14,anga7587r1zv4ey71ge9zxol3,1,55.8,70.2,2024-09-13T17:52:06.127Z,2024-09-13T17:52:07Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5206080647,140,65.2,5206080649,141,65.7,5206080645,56,Center,5206080653,213,5.98,5206080651,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400853,384,1,1,47,15,anga7587r1zv4ey71ge9zxol3,0,65.3,65.7,2024-09-13T17:52:07.071Z,2024-09-13T17:52:08Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5206080673,141,76.4,5206080671,140,73.3,5206080677,213,0.71,5206080675,212,11.1,5206080669,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400861,439,8,1,47,17,36g6ifzjliec1jqnbtf7yesme,1,25.0,25.0,2024-09-13T17:52:08.842Z,2024-09-13T17:52:08Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5206080703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400867,440,61,1,47,18,36g6ifzjliec1jqnbtf7yesme,1,17.9,29.8,2024-09-13T17:52:10.381Z,2024-09-13T17:52:10Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5206080757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400883,441,1,1,47,19,36g6ifzjliec1jqnbtf7yesme,0,11.9,41.3,2024-09-13T17:52:11.403Z,2024-09-13T17:52:12Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5206080807,140,34.5,5206080809,141,13.2,5206080805,56,Back,5206080815,1,,5206080803,157,,5206080813,213,5.61,5206080811,212,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400909,385,1,1,47,24,anga7587r1zv4ey71ge9zxol3,1,62.5,94.8,2024-09-13T17:52:15.871Z,2024-09-13T17:52:17Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5206080911,56,Left,5206080913,140,52.6,5206080915,141,94.5,5206080919,213,3.16,5206080917,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400915,386,1,1,47,26,anga7587r1zv4ey71ge9zxol3,1,52.6,94.5,2024-09-13T17:52:17.759Z,2024-09-13T17:52:20Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5206080941,140,60.9,5206080945,212,9.2,5206080943,141,98.6,5206080947,213,0.31,5206080939,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400929,387,1,1,47,28,anga7587r1zv4ey71ge9zxol3,1,57.8,96.0,2024-09-13T17:52:20.143Z,2024-09-13T17:52:22Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5206080991,56,Center,5206080995,141,70.3,5206080999,213,4.78,5206080993,140,58.9,5206080997,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400937,388,1,1,47,30,anga7587r1zv4ey71ge9zxol3,1,57.1,75.4,2024-09-13T17:52:22.559Z,2024-09-13T17:52:24Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5206081033,141,87.5,5206081037,213,2.66,5206081031,140,42.1,5206081035,212,17.8,5206081029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400955,389,1,1,47,32,anga7587r1zv4ey71ge9zxol3,1,42.1,87.5,2024-09-13T17:52:24.047Z,2024-09-13T17:52:26Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5206081115,212,20.3,5206081109,56,Back,5206081111,140,32.3,5206081117,213,4.18,5206081113,141,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400965,390,1,1,47,35,anga7587r1zv4ey71ge9zxol3,1,31.2,50.1,2024-09-13T17:52:26.878Z,2024-09-13T17:52:28Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5206081151,56,Back,5206081155,141,35.1,5206081159,213,4.69,5206081153,140,31.0,5206081157,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400977,391,1,1,47,36,anga7587r1zv4ey71ge9zxol3,1,31.0,35.1,2024-09-13T17:52:27.903Z,2024-09-13T17:52:30Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5206081229,212,20.1,5206081225,140,39.8,5206081227,141,8.8,5206081231,213,5.19,5206081223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400985,392,1,1,47,39,anga7587r1zv4ey71ge9zxol3,1,38.9,8.8,2024-09-13T17:52:30.575Z,2024-09-13T17:52:32Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5206081259,56,Back,5206081261,140,37.7,5206081265,212,12.2,5206081263,141,26.7,5206081267,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719400995,393,1,1,47,41,anga7587r1zv4ey71ge9zxol3,1,40.0,18.6,2024-09-13T17:52:32.863Z,2024-09-13T17:52:34Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5206081303,213,4.79,5206081295,56,Back,5206081299,141,6.1,5206081301,212,8.5,5206081297,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719401019,394,1,1,47,42,anga7587r1zv4ey71ge9zxol3,0,40.4,5.3,2024-09-13T17:52:34.511Z,2024-09-13T17:52:39Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5206081451,56,Right,5206081459,213,0.03,5206081455,141,7.7,5206081461,1,,5206081453,140,92.2,5206081457,212,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719401047,443,1,1,47,51,36g6ifzjliec1jqnbtf7yesme,1,7.1,86.8,2024-09-13T17:52:42.603Z,2024-09-13T17:52:44Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5206081571,56,Back,5206081581,1,,5206081573,140,19.1,5206081575,141,38.9,5206081579,213,5.08,5206081577,212,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719401073,444,1,1,47,53,36g6ifzjliec1jqnbtf7yesme,1,19.1,38.9,2024-09-13T17:52:44.826Z,2024-09-13T17:52:55Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5206081791,141,63.4,5206081789,140,7.4,5206081793,212,20.7,5206081787,56,Back,5206081795,213,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719401079,445,1,1,48,3,36g6ifzjliec1jqnbtf7yesme,1,12.4,47.3,2024-09-13T17:52:55.115Z,2024-09-13T17:52:56Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5206081821,141,29.5,5206081825,213,4.85,5206081819,140,14.0,5206081823,212,12.2,5206081817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719401083,446,1,1,48,5,36g6ifzjliec1jqnbtf7yesme,1,14.4,29.7,2024-09-13T17:52:56.650Z,2024-09-13T17:52:58Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5206081859,141,46.3,5206081861,212,13.1,5206081855,56,Back,5206081857,140,8.1,5206081863,213,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719401093,447,1,1,48,6,36g6ifzjliec1jqnbtf7yesme,1,8.3,46.3,2024-09-13T17:52:58.186Z,2024-09-13T17:53:01Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5206081933,212,15.6,5206081927,56,Back,5206081931,141,26.5,5206081935,213,5.24,5206081929,140,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719401101,448,1,1,48,10,36g6ifzjliec1jqnbtf7yesme,1,19.9,29.1,2024-09-13T17:53:01.577Z,2024-09-13T17:53:03Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5206081973,56,Back,5206081981,213,1.33,5206081977,141,50.7,5206081975,140,23.3,5206081979,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719401123,449,1,1,48,11,36g6ifzjliec1jqnbtf7yesme,1,23.3,50.7,2024-09-13T17:53:03.146Z,2024-09-13T17:53:06Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5206082097,141,70.9,5206082093,56,Back,5206082095,140,32.7,5206082099,212,16.9,5206082101,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719401139,450,1,1,48,15,36g6ifzjliec1jqnbtf7yesme,1,37.0,69.9,2024-09-13T17:53:07.498Z,2024-09-13T17:53:08Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5206082211,140,57.8,5206082215,212,21.8,5206082209,56,Center,5206082213,141,69.6,5206082217,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719401157,451,1,1,48,17,36g6ifzjliec1jqnbtf7yesme,1,57.8,69.6,2024-09-13T17:53:08.858Z,2024-09-13T17:54:05Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,1.0,5206082717,4,,5206082351,212,29.8,5206082347,140,86.1,5206083335,154,,5206082353,213,6.20,5206083333,210,16,5206083337,22,,5206082345,56,Center,5206082349,141,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2719401159,452,16,1,48,20,36g6ifzjliec1jqnbtf7yesme,1,87.3,59.9,2024-09-13T17:53:11.691Z,2024-09-13T17:54:06Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5206083373,231,52.5,5206082921,17,,5206083367,214,,5206082919,20,,5206083369,328,,5206083365,103,4.4,5206082925,374,2024-09-13 18:53:10.795,5206082929,375,48:19.220,5206083353,80,,5206083359,55,451,5206083355,29,5206083371,230,96.7,5206083363,102,46.6,5206082359,22,,,5206082363,56,5206083357,154,Center,,,,,,
2719401293,396,70,1,48,58,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-09-13T17:53:49.880Z,2024-09-13T17:53:50Z,,,,,5206083031,277,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719401413,397,1,1,49,33,anga7587r1zv4ey71ge9zxol3,1,49.9,49.9,2024-09-13T17:54:25.534Z,2024-09-13T17:54:27Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5206083747,213,3.62,5206083739,56,Back,5206083743,141,38.3,5206083763,189,,5206083749,279,G,5206083745,212,17.1,5206083741,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719401427,398,1,1,49,36,anga7587r1zv4ey71ge9zxol3,1,42.5,28.3,2024-09-13T17:54:27.678Z,2024-09-13T17:54:28Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5206083817,140,43.4,5206083823,213,4.78,5206083815,56,Back,5206083819,141,7.7,5206083821,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719401431,399,1,1,49,37,anga7587r1zv4ey71ge9zxol3,1,43.3,7.7,2024-09-13T17:54:28.846Z,2024-09-13T17:54:30Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5206083851,56,Back,5206083859,213,2.60,5206083855,141,19.8,5206083853,140,30.2,5206083857,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719401451,400,1,1,49,38,anga7587r1zv4ey71ge9zxol3,1,30.2,19.8,2024-09-13T17:54:30.094Z,2024-09-13T17:54:33Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5206083931,141,47.8,5206083929,140,27.0,5206083935,213,1.75,5206083933,212,19.3,5206083927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719401457,401,1,1,49,41,anga7587r1zv4ey71ge9zxol3,1,27.0,49.7,2024-09-13T17:54:32.894Z,2024-09-13T17:54:35Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5206083961,140,44.6,5206083959,56,Back,5206083965,212,22.8,5206083963,141,69.3,5206083967,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719401473,402,1,1,49,43,anga7587r1zv4ey71ge9zxol3,1,38.5,68.2,2024-09-13T17:54:35.166Z,2024-09-13T17:54:37Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5206084051,56,Back,5206084055,141,77.9,5206084059,213,2.48,5206084053,140,30.4,5206084057,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719401477,403,1,1,49,45,anga7587r1zv4ey71ge9zxol3,0,30.4,76.0,2024-09-13T17:54:36.942Z,2024-09-13T17:54:37Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5206084087,212,5.6,5206084089,213,5.27,5206084085,141,69.0,5206084083,140,33.2,5206084081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719401497,453,1,1,49,48,36g6ifzjliec1jqnbtf7yesme,0,60.7,28.6,2024-09-13T17:54:39.595Z,2024-09-13T17:54:41Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5206084205,56,Right,5206084209,141,7.3,5206084207,140,83.6,5206084211,212,28.1,5206084213,213,5.74,5206084203,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
