id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/12/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2708065539,505,1,2,48,16,5rz9enoyknpg8ji78za5b82p0,1,23.6,56.1,2024-08-11T15:06:28.142Z,2024-08-11T15:06:31Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5143548393,140,38.4,5143548391,56,Back,5143548397,212,24.6,5143548399,213,0.89,5143548395,141,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708065571,506,1,2,48,20,5rz9enoyknpg8ji78za5b82p0,1,38.4,84.1,2024-08-11T15:06:31.246Z,2024-08-11T15:06:33Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5143548533,213,5.91,5143548523,140,53.5,5143548529,212,17.0,5143548521,56,Center,5143548525,141,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708065635,507,1,2,48,21,5rz9enoyknpg8ji78za5b82p0,0,53.9,75.1,2024-08-11T15:06:32.942Z,2024-08-11T15:06:37Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5143548871,212,39.5,5143548869,141,75.9,5143548873,213,0.01,5143548865,56,Center,5143548867,140,91.5,5143548863,155,,5143548875,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708065763,486,1,2,48,30,9qsmopgutr7ut5g6workk8w4i,1,4.7,22.7,2024-08-11T15:06:41.731Z,2024-08-11T15:06:46Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5143549589,212,14.1,5143549585,140,14.6,5143549587,141,8.6,5143549591,213,5.54,5143549583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708065823,487,1,2,48,35,9qsmopgutr7ut5g6workk8w4i,1,25.9,5.0,2024-08-11T15:06:46.579Z,2024-08-11T15:06:50Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5143549933,56,Back,5143549935,140,21.7,5143549943,213,1.80,5143549941,212,19.6,5143549939,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708065971,488,1,2,48,39,9qsmopgutr7ut5g6workk8w4i,1,29.0,28.2,2024-08-11T15:06:50.707Z,2024-08-11T15:06:58Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5143550727,213,0.48,5143550729,1,,5143550725,212,81.3,5143550717,155,,5143550719,56,Left,5143550723,141,83.3,5143550721,140,97.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708065993,489,3,2,48,47,9qsmopgutr7ut5g6workk8w4i,0,97.8,83.4,2024-08-11T15:06:58.194Z,2024-08-11T16:34:00Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5143550979,233,508,5143981699,465,,5143550803,286,,5143550799,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708066009,508,7,2,48,47,5rz9enoyknpg8ji78za5b82p0,0,2.2,16.6,2024-08-11T15:06:58.195Z,2024-08-11T16:34:02Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5143550911,233,489,5143550875,56,Back,5143550877,285,,5143981859,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708066019,490,6,2,48,48,9qsmopgutr7ut5g6workk8w4i,1,100.0,82.4,2024-08-11T15:07:00.003Z,2024-08-11T15:24:44Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5143551077,233,509,5143551021,73,,5143551019,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708066039,509,6,2,48,48,5rz9enoyknpg8ji78za5b82p0,0,0.0,17.6,2024-08-11T15:07:00.003Z,2024-08-11T16:34:30Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5143551069,56,Back,5143551071,73,,5143551105,233,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708066601,491,1,2,49,22,9qsmopgutr7ut5g6workk8w4i,0,99.5,99.5,2024-08-11T15:07:33.861Z,2024-08-11T16:34:33Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5143554209,212,37.2,5143554197,56,Center,5143554205,141,44.8,5143554217,1,,5143554195,223,,5143554189,2,,5143554213,213,4.66,5143984425,20,,5143554201,140,97.7,5143554193,155,5143554191,6,,,,,,,,,,,,,,,,,,,,,,,,,
2708143319,886,44,2,49,24,5rz9enoyknpg8ji78za5b82p0,1,5.2,52.7,2024-08-11T15:07:36.174Z,2024-08-11T18:05:16Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5144323223,233,907,5143987217,285,,5143987213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708143327,907,44,2,49,24,9qsmopgutr7ut5g6workk8w4i,0,94.8,47.3,2024-08-11T15:07:36.175Z,2024-08-11T16:35:08Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5143987253,286,,5143987255,233,886,5143987247,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708071407,552,12,2,49,25,5rz9enoyknpg8ji78za5b82p0,1,6.8,45.4,2024-08-11T15:07:36.577Z,2024-08-11T16:35:10Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5143580061,212,8.1,5143580057,140,11.0,5143580063,213,1.00,5143580143,15,,5143580055,56,Back,5143580059,141,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708073017,567,12,2,49,25,5rz9enoyknpg8ji78za5b82p0,1,12.8,62.0,2024-08-11T15:07:37.091Z,2024-08-11T16:35:26Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5143589509,213,6.15,5143589505,141,58.2,5143589555,15,,5143589507,212,19.3,5143589503,140,31.0,5143589501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708066667,510,43,2,49,27,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-11T15:07:38.609Z,2024-08-11T15:12:14Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5143554573,155,0,5143554571,2,0,5143554581,212,8.2,5143554583,213,0.71,5143554579,141,52.7,5143554575,56,Back,5143554577,140,12.6,5143581001,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708066717,513,43,2,49,29,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-11T15:07:41.033Z,2024-08-11T16:36:05Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5143554797,213,1.19,5143992085,144,1,5143554795,212,8.0,5143554789,56,Back,5143554787,3,0,5143554793,141,62.4,5143554791,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708066727,492,1,2,49,30,9qsmopgutr7ut5g6workk8w4i,1,74.8,37.4,2024-08-11T15:07:41.220Z,2024-08-11T16:36:07Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5143554847,3,,5143554857,213,5.02,5143554849,56,Center,5143554851,140,76.9,5143554855,212,7.3,5143554853,141,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708066735,493,1,2,49,32,9qsmopgutr7ut5g6workk8w4i,1,73.3,26.2,2024-08-11T15:07:43.908Z,2024-08-11T16:36:49Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5143554913,56,Center,5143554917,141,28.8,5143554919,212,7.5,5143995903,1,,5143554921,213,0.24,5143554915,140,80.2,5143995901,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708066801,494,1,2,49,33,9qsmopgutr7ut5g6workk8w4i,0,80.2,28.8,2024-08-11T15:07:44.788Z,2024-08-11T15:09:32Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5143555191,212,6.7,5143555187,140,81.9,5143555193,213,1.30,5143555185,56,Center,5143555189,141,38.3,5143565055,168,,5143555183,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708066751,514,44,2,49,34,5rz9enoyknpg8ji78za5b82p0,1,18.0,61.1,2024-08-11T15:07:45.336Z,2024-08-11T16:00:26Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5143554999,285,,5143554995,56,Back,5143555239,233,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708066807,495,44,2,49,34,9qsmopgutr7ut5g6workk8w4i,0,82.0,38.9,2024-08-11T15:07:45.337Z,2024-08-11T16:00:26Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5143555215,286,,5143555247,233,514,5143555213,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708066763,515,12,2,49,34,5rz9enoyknpg8ji78za5b82p0,1,18.0,60.5,2024-08-11T15:07:45.729Z,2024-08-11T16:37:04Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5143555059,213,6.19,5143555053,140,26.4,5143555055,141,59.3,5143555051,56,Back,5143555057,212,8.9,5143996969,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708145321,908,1,2,49,35,9qsmopgutr7ut5g6workk8w4i,0,74.7,39.5,2024-08-11T15:07:47.147Z,2024-08-11T16:37:22Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5143998487,140,84.5,5143998493,213,1.19,5143998491,212,28.0,5143998489,141,77.8,5143998483,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708066817,516,43,2,49,38,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-11T15:07:50.096Z,2024-08-11T16:37:29Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5143999295,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708066831,517,61,2,49,40,5rz9enoyknpg8ji78za5b82p0,0,16.2,11.9,2024-08-11T15:07:51.473Z,2024-08-11T15:07:51Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5143555323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708066887,496,61,2,49,43,9qsmopgutr7ut5g6workk8w4i,0,76.1,94.1,2024-08-11T15:07:54.725Z,2024-08-11T15:07:54Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5143555653,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708066907,497,5,2,49,43,9qsmopgutr7ut5g6workk8w4i,0,76.5,101.4,2024-08-11T15:07:55.017Z,2024-08-11T15:58:22Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5143557699,233,518,5143555723,56,Left,5143555725,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708067273,518,5,2,49,43,5rz9enoyknpg8ji78za5b82p0,1,23.5,-1.4,2024-08-11T15:07:55.017Z,2024-08-11T15:58:22Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5143557619,347,,5143557617,56,Back,5143557659,233,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708067299,519,1,2,50,2,5rz9enoyknpg8ji78za5b82p0,1,29.2,0.0,2024-08-11T15:08:13.819Z,2024-08-11T16:03:14Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5143835773,107,,5143835781,213,2.31,5143557749,56,Back,5143835779,212,7.2,5143835775,140,24.6,5143835777,141,7.0,5143557799,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708116491,884,61,2,50,3,5rz9enoyknpg8ji78za5b82p0,1,26.2,7.4,2024-08-11T15:08:14.184Z,2024-08-11T16:03:25Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5143836299,189,,5143835997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708067309,498,5,2,50,4,9qsmopgutr7ut5g6workk8w4i,1,72.8,101.7,2024-08-11T15:08:15.221Z,2024-08-11T15:58:22Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5143557885,233,520,5143557813,56,Left,5143557815,347,,5143558285,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708067317,520,5,2,50,4,5rz9enoyknpg8ji78za5b82p0,0,27.2,-1.7000000000000002,2024-08-11T15:08:15.221Z,2024-08-11T15:58:22Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5143557859,347,,5143557857,56,Back,5143557909,233,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708067563,499,1,2,50,20,9qsmopgutr7ut5g6workk8w4i,0,72.6,100.0,2024-08-11T15:08:31.638Z,2024-08-11T15:08:34Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5143559213,107,,5143559217,140,79.8,5143559219,141,82.9,5143559223,213,5.26,5143559215,56,Left,5143559221,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708146597,887,44,2,50,22,5rz9enoyknpg8ji78za5b82p0,1,23.9,12.1,2024-08-11T15:08:33.592Z,2024-08-11T18:05:16Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5144005639,285,,5144005635,56,Back,5144323243,233,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708146603,909,44,2,50,22,9qsmopgutr7ut5g6workk8w4i,0,76.1,87.9,2024-08-11T15:08:33.593Z,2024-08-11T16:38:48Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5144005681,233,887,5144005675,56,Left,5144005679,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708067561,521,8,2,50,22,5rz9enoyknpg8ji78za5b82p0,1,22.5,15.9,2024-08-11T15:08:33.810Z,2024-08-11T16:38:57Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5144006463,385,,5143559207,56,Back,5143559231,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708067607,500,61,2,50,25,9qsmopgutr7ut5g6workk8w4i,0,64.7,64.8,2024-08-11T15:08:36.597Z,2024-08-11T15:08:36Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5143559435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708067747,523,1,2,50,26,5rz9enoyknpg8ji78za5b82p0,1,29.3,30.0,2024-08-11T15:08:37.506Z,2024-08-11T15:08:43Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5143560069,56,Center,5143560071,140,58.7,5143560075,212,43.2,5143560073,141,74.4,5143560079,1,,5143560067,155,,5143560077,213,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708067751,524,61,2,50,32,5rz9enoyknpg8ji78za5b82p0,0,67.7,80.8,2024-08-11T15:08:43.256Z,2024-08-11T15:08:43Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5143560091,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708067857,502,1,2,50,37,9qsmopgutr7ut5g6workk8w4i,0,2.0,11.4,2024-08-11T15:08:48.470Z,2024-08-11T15:08:49Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5143560697,140,13.0,5143560701,212,11.7,5143560703,213,6.13,5143560699,141,8.8,5143560695,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708067975,526,1,2,50,42,5rz9enoyknpg8ji78za5b82p0,1,85.4,90.8,2024-08-11T15:08:53.667Z,2024-08-11T15:08:56Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5143561393,141,87.8,5143561387,140,73.4,5143561397,212,12.8,5143561383,56,Left,5143561399,213,3.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708068073,527,1,2,50,45,5rz9enoyknpg8ji78za5b82p0,1,73.4,87.8,2024-08-11T15:08:56.562Z,2024-08-11T16:39:33Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,1.0,,5143561971,56,Center,5143562941,154,,5143562939,210,15,5143561967,2,,5143561969,155,,5143561973,140,90.1,5143561977,212,29.9,5144009535,224,,5143561975,141,52.2,5144009537,72,5143561979,213,,,,,,,,,,,5.34,,,,,,,,,,,,,,
2708068079,528,15,2,50,48,5rz9enoyknpg8ji78za5b82p0,1,91.4,49.3,2024-08-11T15:08:59.891Z,2024-08-11T16:39:48Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5143561995,22,,5143561999,56,Center,5143563005,214,,5143561997,17,,5143562989,154,,5143562481,328,,5143562985,77,,5143563011,146,98.5,5143562987,29,,5143562991,55,5143562997,102,5143562477,15,,5143563015,147,5143563047,233,503,527,51.1,52.7,5143563001,103,33.5,,,,,,,,,,,
2708068065,503,10,2,50,48,9qsmopgutr7ut5g6workk8w4i,1,1.8,50.0,2024-08-11T15:08:59.991Z,2024-08-11T16:39:56Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5143561923,56,Back,5143562407,179,,5143561921,182,,5144011365,378,,5143562529,233,528,5144011363,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708068099,504,6,2,50,50,9qsmopgutr7ut5g6workk8w4i,0,3.4,46.0,2024-08-11T15:09:01.219Z,2024-08-11T16:39:59Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5143562077,56,Back,5143562159,233,529,5143562079,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708068089,529,6,2,50,50,5rz9enoyknpg8ji78za5b82p0,1,96.6,54.0,2024-08-11T15:09:01.219Z,2024-08-11T15:09:05Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5143562113,56,Center,5143562119,73,,5143562153,233,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708069061,530,1,2,51,41,5rz9enoyknpg8ji78za5b82p0,0,99.5,99.5,2024-08-11T15:09:53.078Z,2024-08-11T16:51:02Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5143567253,223,,5143567251,155,,5143567263,213,4.54,5143567261,212,30.2,5143567259,141,55.8,5143567249,6,,5144062753,20,,5143567255,56,Center,5143567257,140,94.6,5143567247,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708069103,505,12,2,51,44,9qsmopgutr7ut5g6workk8w4i,1,1.1,45.5,2024-08-11T15:09:56.136Z,2024-08-11T15:09:58Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5143567531,56,Back,5143567535,141,33.6,5143567533,140,13.8,5143567539,213,5.74,5143567573,15,,5143567537,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708069147,532,1,2,51,48,5rz9enoyknpg8ji78za5b82p0,1,87.6,69.9,2024-08-11T15:09:59.855Z,2024-08-11T16:51:39Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5143567747,56,Left,5144064963,212,10.1,5144064961,141,84.6,5144064959,140,88.6,5144064965,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708069189,533,1,2,51,49,5rz9enoyknpg8ji78za5b82p0,0,87.7,83.9,2024-08-11T15:10:00.900Z,2024-08-11T16:51:48Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5143567981,141,62.1,5144065547,20,,5143567983,212,15.2,5143567973,2,,5144065545,223,,5143567977,56,Center,5143567985,213,4.93,5143567979,140,90.8,5143567975,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708069177,506,8,2,51,50,9qsmopgutr7ut5g6workk8w4i,1,8.2,35.8,2024-08-11T15:10:02.057Z,2024-08-11T16:51:59Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5143567921,56,Back,5144066077,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708069209,507,6,2,51,51,9qsmopgutr7ut5g6workk8w4i,0,3.0,30.4,2024-08-11T15:10:03.157Z,2024-08-11T16:52:03Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5143568081,73,,5143568173,233,534,5143568079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708069195,534,6,2,51,51,5rz9enoyknpg8ji78za5b82p0,1,97.0,69.6,2024-08-11T15:10:03.157Z,2024-08-11T15:10:07Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5143568115,56,Center,5143568117,73,,5143568139,233,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708069577,535,1,2,52,10,5rz9enoyknpg8ji78za5b82p0,0,99.5,99.5,2024-08-11T15:10:22.182Z,2024-08-11T16:52:06Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5143570097,223,,5143570083,2,,5143570107,212,31.5,5143570105,141,54.8,5144066551,20,,5143570109,213,4.45,5143570101,56,Center,5143570093,155,,5143570087,6,,5143570103,140,,,,,,,,,,,91.7,,,,,,,,,,,,,,,,
2708069625,508,12,2,52,14,9qsmopgutr7ut5g6workk8w4i,1,0.9,45.7,2024-08-11T15:10:25.961Z,2024-08-11T15:11:29Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5143570393,15,,5143570357,213,5.46,5143570355,212,20.8,5143570349,56,Back,5143570351,140,14.4,5143570353,141,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708069663,509,12,2,52,16,9qsmopgutr7ut5g6workk8w4i,1,12.6,23.1,2024-08-11T15:10:27.960Z,2024-08-11T15:10:29Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5143570575,56,Back,5143570619,167,,5143570579,141,0.0,5143570583,213,5.23,5143570577,140,21.7,5143570581,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708069667,510,5,2,52,17,9qsmopgutr7ut5g6workk8w4i,0,18.6,-1.4,2024-08-11T15:10:28.613Z,2024-08-11T15:58:23Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5143571187,233,536,5143570601,347,,5143570599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708069759,536,5,2,52,17,5rz9enoyknpg8ji78za5b82p0,1,81.4,101.4,2024-08-11T15:10:28.613Z,2024-08-11T15:58:23Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5143571133,347,,5143571151,233,510,5143571131,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708069781,537,1,2,52,23,5rz9enoyknpg8ji78za5b82p0,1,86.4,100.0,2024-08-11T15:10:35.061Z,2024-08-11T15:15:42Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5143571241,56,Left,5143571239,107,,5143571243,140,91.4,5143602349,189,,5143571247,212,9.4,5143571245,141,89.9,5143571249,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708069789,538,1,2,52,24,5rz9enoyknpg8ji78za5b82p0,1,91.4,89.9,2024-08-11T15:10:36.053Z,2024-08-11T15:15:43Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5143571295,56,Left,5143571299,141,94.1,5143602555,189,,5143571297,140,86.5,5143571301,212,5.9,5143571303,213,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708069873,539,1,2,52,25,5rz9enoyknpg8ji78za5b82p0,1,84.6,95.3,2024-08-11T15:10:36.838Z,2024-08-11T16:53:21Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5144070223,20,,5143571769,2,,5143571773,56,Center,5144070225,1,,5143571777,141,47.0,5143571775,140,84.8,5143571779,212,32.8,5144070221,223,,5143571781,213,4.72,5143571771,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708069875,540,1,2,52,27,5rz9enoyknpg8ji78za5b82p0,0,85.2,43.2,2024-08-11T15:10:38.847Z,2024-08-11T15:21:06Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5143572233,3,,5143572235,140,95.4,5143572239,212,10.8,5143572241,213,0.13,5143571793,56,Center,5143572237,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708069883,511,52,2,52,30,9qsmopgutr7ut5g6workk8w4i,1,3.4,56.9,2024-08-11T15:10:41.322Z,2024-08-11T16:53:27Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5144070459,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708069997,512,1,2,52,32,9qsmopgutr7ut5g6workk8w4i,1,10.9,54.2,2024-08-11T15:10:43.706Z,2024-08-11T15:10:47Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5143572463,212,13.1,5143572461,141,36.0,5143572459,140,14.9,5143572455,123,,5143572457,56,Back,5143572465,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708070071,513,1,2,52,36,9qsmopgutr7ut5g6workk8w4i,1,24.5,31.0,2024-08-11T15:10:47.801Z,2024-08-11T15:10:51Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5143572793,213,2.46,5143572787,140,10.2,5143572791,212,19.3,5143572789,141,48.8,5143572785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
