id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2800637395,363,12,1,48,36,9qsmopgutr7ut5g6workk8w4i,1,34.2,91.5,2025-04-13T12:52:14.189Z,2025-04-13T12:53:09Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5649216189,15,,5649216259,167,,5649216151,212,10.6,5649216153,213,0.64,5649216143,56,Back,5649216149,141,100.0,5649216147,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800637411,364,5,1,48,36,9qsmopgutr7ut5g6workk8w4i,0,40.1,101.0,2025-04-13T12:52:14.606Z,2025-04-13T13:04:07Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5649216357,233,430,5649216239,347,,5649216237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800637429,430,5,1,48,36,b3r6d8ydtmtjckam6pku9y400,1,59.9,-1.0,2025-04-13T12:52:14.606Z,2025-04-13T13:04:07Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5649216311,56,Right,5649216313,347,,5649216349,233,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800637457,431,1,1,48,40,b3r6d8ydtmtjckam6pku9y400,1,63.4,0.0,2025-04-13T12:52:18.510Z,2025-04-13T12:52:21Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5649216471,212,13.5,5649216473,213,2.49,5649216463,107,,5649216469,141,10.6,5649216467,140,53.2,5649216465,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800637495,432,1,1,48,43,b3r6d8ydtmtjckam6pku9y400,1,55.2,17.0,2025-04-13T12:52:21.198Z,2025-04-13T12:52:24Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5649216631,212,18.5,5649216633,213,1.55,5649216629,141,44.2,5649216625,56,Center,5649216627,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800637545,433,1,1,48,46,b3r6d8ydtmtjckam6pku9y400,1,61.4,47.2,2025-04-13T12:52:24.350Z,2025-04-13T12:52:27Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5649216907,213,1.36,5649216909,1,,5649216903,141,94.5,5649216901,140,68.1,5649216899,56,Left,5649216905,212,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800637597,434,1,1,48,49,b3r6d8ydtmtjckam6pku9y400,1,74.4,92.4,2025-04-13T12:52:27.374Z,2025-04-13T12:52:29Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,5649217117,140,84.2,5649217119,141,76.7,5649217115,56,Center,5649217123,213,5.48,5649217121,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800637665,435,1,1,48,51,b3r6d8ydtmtjckam6pku9y400,1,77.4,80.2,2025-04-13T12:52:29.839Z,2025-04-13T12:52:34Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,5649217469,140,79.7,5649217467,56,Left,5649217473,212,9.2,5649217471,141,93.3,5649217475,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800637745,436,1,1,48,55,b3r6d8ydtmtjckam6pku9y400,1,79.3,91.2,2025-04-13T12:52:34.030Z,2025-04-13T12:52:39Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,5649217865,140,71.6,5649217871,213,4.11,5649217863,56,Center,5649217867,141,73.8,5649217869,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800637779,437,1,1,49,1,b3r6d8ydtmtjckam6pku9y400,1,81.2,83.8,2025-04-13T12:52:39.614Z,2025-04-13T12:52:41Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5649218019,56,Center,5649218025,212,7.4,5649218029,213,5.25,5649218021,140,84.8,5649218023,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800637847,438,1,1,49,3,b3r6d8ydtmtjckam6pku9y400,1,83.2,84.2,2025-04-13T12:52:41.678Z,2025-04-13T12:52:56Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,1.0,5649218305,213,3.13,5649218297,56,Left,5649218299,140,74.9,5649219095,210,13,5649218303,212,8.7,5649218301,141,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800637849,439,13,1,49,6,b3r6d8ydtmtjckam6pku9y400,1,74.3,75.7,2025-04-13T12:52:44.671Z,2025-04-13T12:52:56Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,5649219101,29,,5649219103,55,438,5649219119,230,98.2,5649219107,102,44.0,5649218317,18,,5649219121,231,51.1,5649219099,87,,5649219109,103,56.9,5649219111,215,5649218529,20,,,5649218319,56,Center,5649218315,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800638169,365,5,1,49,9,9qsmopgutr7ut5g6workk8w4i,1,-0.9,57.2,2025-04-13T12:52:47.183Z,2025-04-13T13:04:08Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5649219901,346,,5649219935,233,440,5649219899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800637887,440,5,1,49,9,b3r6d8ydtmtjckam6pku9y400,0,100.9,42.8,2025-04-13T12:52:47.183Z,2025-04-13T13:04:08Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,5649218509,346,,5649218507,56,Center,5649219941,233,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800638323,366,1,1,49,37,9qsmopgutr7ut5g6workk8w4i,0,4.8,59.0,2025-04-13T12:53:16.152Z,2025-04-13T12:53:20Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5649220673,74,,5649220671,1,,5649220659,124,,5649220661,56,Left,5649220663,140,74.0,5649220669,213,0.24,5649220667,212,74.8,5649220665,141,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800638341,441,1,1,49,42,b3r6d8ydtmtjckam6pku9y400,0,29.4,13.2,2025-04-13T12:53:20.688Z,2025-04-13T12:53:21Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5649220775,141,15.9,5649220769,3,,5649220777,212,11.1,5649220779,213,0.17,5649220773,140,39.8,5649220771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800638395,367,1,1,49,43,9qsmopgutr7ut5g6workk8w4i,1,65.3,83.0,2025-04-13T12:53:21.863Z,2025-04-13T12:53:24Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5649221005,212,12.9,5649221007,213,6.21,5649220999,56,Left,5649220997,3,,5649221003,141,81.7,5649221001,140,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800638413,368,1,1,49,45,9qsmopgutr7ut5g6workk8w4i,0,77.6,81.7,2025-04-13T12:53:24.087Z,2025-04-13T12:53:25Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5649221109,141,73.2,5649221113,213,5.67,5649221107,140,85.4,5649221111,212,10.0,5649221103,168,,5649221101,3,,5649221105,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800638463,442,1,1,49,49,b3r6d8ydtmtjckam6pku9y400,1,19.0,21.9,2025-04-13T12:53:27.664Z,2025-04-13T12:53:29Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5649221355,212,10.6,5649221351,141,27.0,5649221359,213,2.81,5649221347,140,9.5,5649221341,3,,5649221343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800638473,443,52,1,49,50,b3r6d8ydtmtjckam6pku9y400,1,9.5,27.0,2025-04-13T12:53:28.976Z,2025-04-13T21:17:10Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,5651699083,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800638487,444,1,1,49,51,b3r6d8ydtmtjckam6pku9y400,1,9.5,27.0,2025-04-13T12:53:29.776Z,2025-04-13T12:53:31Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,5649221509,287,,5649221487,1,,5649221479,140,29.8,5649221483,212,42.0,5649221477,56,Back,5649221481,141,80.3,5649221485,213,1.04,5649221475,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800638617,445,1,1,49,57,b3r6d8ydtmtjckam6pku9y400,0,41.4,72.3,2025-04-13T12:53:35.680Z,2025-04-13T12:53:39Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,5649222175,141,26.2,5649222169,155,,5649222181,1,,5649222177,212,47.5,5649222179,213,5.56,5649222173,140,75.4,5649222171,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800638671,370,1,1,50,1,9qsmopgutr7ut5g6workk8w4i,1,31.7,66.6,2025-04-13T12:53:39.545Z,2025-04-13T12:53:43Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5649222475,212,6.9,5649222477,213,5.48,5649222473,141,59.3,5649222471,140,36.3,5649222469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800638681,371,30,1,50,5,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-04-13T12:53:43.553Z,2025-04-13T12:53:44Z,,,,5649222495,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800638677,446,30,1,50,5,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-13T12:53:43.553Z,2025-04-13T12:53:44Z,,,,5649222489,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800658635,454,18,2,45,0,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-13T13:11:18.538Z,2025-04-13T13:11:50Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,5649325871,44,Midfielder,5649325979,55,455,5649325873,59,8,5649325869,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800658647,455,19,2,45,0,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-13T13:11:18.539Z,2025-04-13T14:20:20Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,5649762783,293,3,5649762781,292,6,5649325955,55,454,5649325945,42,,5649325951,59,10,5649325953,44,Midfielder,5649325949,145,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800658977,385,18,2,45,0,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-04-13T13:11:18.638Z,2025-04-13T13:12:04Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5649327913,55,386,5649327829,59,36,5649327825,44,Forward,5649327821,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800658983,386,19,2,45,0,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-04-13T13:11:18.639Z,2025-04-13T13:12:04Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,5649327885,44,Forward,5649327887,55,385,5649327873,42,,5649327883,293,3,5649327881,292,9,5649327877,145,9,5649327879,59,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800658059,380,32,2,45,0,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-04-13T13:11:28.538Z,2025-04-13T13:11:30Z,,,,5649322723,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800658037,450,32,2,45,0,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-13T13:11:28.538Z,2025-04-13T21:17:48Z,,,,5649322629,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800658177,451,1,2,45,0,b3r6d8ydtmtjckam6pku9y400,1,50.1,49.7,2025-04-13T13:11:28.539Z,2025-04-13T13:11:33Z,823p7p1amx8lp445bo6bi01lg,A. Chiakha,,5649323347,212,27.3,5649323343,141,42.7,5649323339,140,24.5,5649323351,213,3.32,5649323333,56,Back,5649323355,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800658267,452,1,2,45,4,b3r6d8ydtmtjckam6pku9y400,0,25.5,40.0,2025-04-13T13:11:33.208Z,2025-04-13T13:11:36Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,5649323897,213,6.14,5649323899,1,,5649323891,140,80.4,5649323893,141,28.2,5649323889,56,Center,5649323887,157,,5649323895,212,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800658309,381,12,2,45,8,9qsmopgutr7ut5g6workk8w4i,1,18.5,69.7,2025-04-13T13:11:37.111Z,2025-04-13T13:11:38Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5649324131,213,0.39,5649324127,141,78.1,5649324125,140,31.7,5649324129,212,15.0,5649324225,15,,5649324123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800658371,453,1,2,45,11,b3r6d8ydtmtjckam6pku9y400,0,65.0,26.5,2025-04-13T13:11:39.559Z,2025-04-13T13:11:40Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5649324505,56,Center,5649324509,141,28.2,5649324511,212,14.1,5649324513,213,0.08,5649324507,140,78.4,5649324503,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800658413,382,12,2,45,11,9qsmopgutr7ut5g6workk8w4i,1,18.8,72.6,2025-04-13T13:11:40.358Z,2025-04-13T13:11:45Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5649324723,15,,5649324699,140,28.5,5649324697,56,Back,5649324705,213,1.06,5649324701,141,99.2,5649324703,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800658519,383,12,2,45,14,9qsmopgutr7ut5g6workk8w4i,1,28.6,96.8,2025-04-13T13:11:42.838Z,2025-04-13T21:18:28Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5651703323,15,,5651703325,167,,5649325217,213,1.12,5649325215,212,3.6,5649325209,56,Back,5649325211,140,30.1,5649325213,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800658525,384,5,2,45,16,9qsmopgutr7ut5g6workk8w4i,0,30.9,101.8,2025-04-13T13:11:44.538Z,2025-04-13T14:16:14Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5649325259,347,,5649325257,56,Back,5649733917,233,967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800733753,967,5,2,45,16,b3r6d8ydtmtjckam6pku9y400,1,69.1,-1.8,2025-04-13T13:11:44.538Z,2025-04-13T14:16:14Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5649733883,233,384,5649733845,56,Right,5649733847,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800658721,456,1,2,45,23,b3r6d8ydtmtjckam6pku9y400,1,58.0,0.0,2025-04-13T13:11:52.039Z,2025-04-13T14:15:45Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5649326373,56,Back,5649326381,141,13.2,5649326383,212,14.5,5649326377,140,47.7,5649731383,107,,5649326385,213,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800658773,457,1,2,45,24,b3r6d8ydtmtjckam6pku9y400,1,50.9,10.1,2025-04-13T13:11:53.159Z,2025-04-13T21:18:47Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5649326679,141,1.9,5649326675,56,Right,5649326683,213,5.84,5649326677,140,62.1,5649326681,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800658841,458,1,2,45,26,b3r6d8ydtmtjckam6pku9y400,1,59.1,4.3,2025-04-13T13:11:55.383Z,2025-04-13T13:11:58Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5649327099,56,Back,5649327105,212,17.4,5649327103,141,15.0,5649327101,140,44.0,5649327107,213,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800658945,459,1,2,45,29,b3r6d8ydtmtjckam6pku9y400,1,42.4,18.8,2025-04-13T13:11:58.295Z,2025-04-13T13:12:02Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5649327675,212,26.3,5649327669,56,Back,5649327677,213,2.25,5649327671,140,26.7,5649327673,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800659079,460,1,2,45,33,b3r6d8ydtmtjckam6pku9y400,1,26.7,49.0,2025-04-13T13:12:02.199Z,2025-04-13T13:12:07Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,5649328355,140,31.6,5649328361,213,0.79,5649328353,56,Back,5649328359,212,7.3,5649328357,141,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800659165,461,1,2,45,39,b3r6d8ydtmtjckam6pku9y400,1,31.6,56.7,2025-04-13T13:12:07.672Z,2025-04-13T13:12:11Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5649328791,213,5.65,5649328785,140,40.5,5649328787,141,46.7,5649328789,212,11.6,5649328783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800659187,462,1,2,45,42,b3r6d8ydtmtjckam6pku9y400,1,40.5,46.7,2025-04-13T13:12:11.528Z,2025-04-13T13:12:12Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5649328923,213,2.47,5649328921,212,15.1,5649328917,140,29.2,5649328915,56,Back,5649328919,141,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800659297,463,1,2,45,44,b3r6d8ydtmtjckam6pku9y400,1,29.0,60.2,2025-04-13T13:12:12.727Z,2025-04-13T13:12:18Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5649329501,212,15.1,5649329503,213,4.57,5649329499,141,38.3,5649329495,56,Back,5649329497,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800659399,464,1,2,45,49,b3r6d8ydtmtjckam6pku9y400,1,28.4,32.4,2025-04-13T13:12:17.896Z,2025-04-13T13:12:22Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,5649330073,140,30.0,5649330071,56,Back,5649330077,212,17.2,5649330079,213,1.47,5649330075,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800659487,465,1,2,45,53,b3r6d8ydtmtjckam6pku9y400,1,31.9,46.7,2025-04-13T13:12:22.088Z,2025-04-13T13:12:25Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5649330591,212,19.7,5649330595,213,4.86,5649330587,141,18.0,5649330581,56,Back,5649330583,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800659755,466,1,2,45,56,b3r6d8ydtmtjckam6pku9y400,1,34.0,24.3,2025-04-13T13:12:25.048Z,2025-04-13T13:12:36Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5649332133,141,37.1,5649332131,140,19.4,5649332135,212,17.6,5649332137,213,2.63,5649332129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800659791,467,1,2,46,7,b3r6d8ydtmtjckam6pku9y400,1,26.5,44.0,2025-04-13T13:12:36.312Z,2025-04-13T13:12:38Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,5649332395,140,28.1,5649332401,213,4.81,5649332397,141,19.2,5649332399,212,16.9,5649332393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800659835,468,1,2,46,10,b3r6d8ydtmtjckam6pku9y400,1,28.7,14.0,2025-04-13T13:12:38.728Z,2025-04-13T13:12:40Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5649332685,213,5.40,5649332679,140,34.9,5649332683,212,10.3,5649332677,56,Back,5649332681,141,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800659883,469,1,2,46,12,b3r6d8ydtmtjckam6pku9y400,1,34.3,3.7,2025-04-13T13:12:40.600Z,2025-04-13T13:12:43Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5649332983,212,15.8,5649332981,141,4.3,5649332977,56,Back,5649332979,140,19.3,5649332985,213,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800659953,470,1,2,46,14,b3r6d8ydtmtjckam6pku9y400,1,19.3,4.3,2025-04-13T13:12:43.464Z,2025-04-13T13:12:47Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5649333415,141,42.7,5649333419,212,27.2,5649333403,56,Back,5649333409,140,11.9,5649333423,213,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800660009,471,1,2,46,19,b3r6d8ydtmtjckam6pku9y400,1,13.1,46.1,2025-04-13T13:12:47.545Z,2025-04-13T13:12:50Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,5649333775,141,64.6,5649333771,56,Back,5649333773,140,21.2,5649333779,213,0.98,5649333777,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800660125,472,1,2,46,21,b3r6d8ydtmtjckam6pku9y400,1,24.2,60.2,2025-04-13T13:12:50.457Z,2025-04-13T13:12:55Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5649334445,212,36.9,5649334435,56,Back,5649334441,141,17.1,5649334449,213,5.37,5649334437,140,45.6,5649334451,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800660153,473,1,2,46,26,b3r6d8ydtmtjckam6pku9y400,1,46.6,16.2,2025-04-13T13:12:55.465Z,2025-04-13T13:12:56Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5649334617,141,2.5,5649334613,140,43.8,5649334611,56,Back,5649334623,213,4.41,5649334621,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800660277,474,1,2,46,27,b3r6d8ydtmtjckam6pku9y400,1,43.8,2.5,2025-04-13T13:12:56.280Z,2025-04-13T13:13:00Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5649335201,212,13.2,5649335203,213,2.43,5649335197,140,34.3,5649335199,141,15.2,5649335195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800660369,475,1,2,46,31,b3r6d8ydtmtjckam6pku9y400,1,39.4,17.9,2025-04-13T13:13:00.361Z,2025-04-13T13:13:04Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5649335727,212,4.1,5649335729,213,1.49,5649335725,141,23.9,5649335723,140,39.7,5649335721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800660403,476,1,2,46,36,b3r6d8ydtmtjckam6pku9y400,1,41.7,31.8,2025-04-13T13:13:04.856Z,2025-04-13T13:13:06Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5649335879,56,Back,5649335881,140,39.6,5649335883,141,15.3,5649335887,213,4.52,5649335885,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800660543,477,1,2,46,37,b3r6d8ydtmtjckam6pku9y400,1,39.6,15.3,2025-04-13T13:13:06.121Z,2025-04-13T13:13:11Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5649336587,213,5.35,5649336583,212,11.0,5649336581,141,2.3,5649336577,56,Back,5649336579,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800660697,478,1,2,46,42,b3r6d8ydtmtjckam6pku9y400,1,56.9,4.0,2025-04-13T13:13:11.225Z,2025-04-13T13:13:17Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5649337309,212,14.6,5649337311,213,2.74,5649337307,141,12.5,5649337303,56,Back,5649337305,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800660733,479,1,2,46,49,b3r6d8ydtmtjckam6pku9y400,1,54.9,12.8,2025-04-13T13:13:17.609Z,2025-04-13T13:13:19Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5649337497,212,5.6,5649337499,213,0.77,5649337493,140,58.7,5649337489,56,Right,5649337495,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800660831,480,1,2,46,50,b3r6d8ydtmtjckam6pku9y400,1,58.9,18.2,2025-04-13T13:13:18.953Z,2025-04-13T13:13:23Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5649337967,212,12.1,5649337969,213,5.68,5649337965,141,8.0,5649337961,56,Right,5649337963,140,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
