id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/13/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2781315081,468,5,1,40,34,77tfx9me4aaqhzv78bmgsy9bg,0,30.2,100.6,2025-02-26T19:13:11.205Z,2025-02-26T19:27:48Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5543267691,233,310,5543267429,347,,5543267427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315157,311,1,1,40,46,36g6ifzjliec1jqnbtf7yesme,1,70.0,0.0,2025-02-26T19:13:23.445Z,2025-02-26T19:13:26Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5543267757,140,78.2,5543267759,141,6.1,5543267761,212,9.9,5543267763,213,0.52,5543267755,56,Right,5543267753,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315169,312,1,1,40,49,36g6ifzjliec1jqnbtf7yesme,1,79.9,5.2,2025-02-26T19:13:26.916Z,2025-02-26T19:13:28Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5543267817,213,3.20,5543267809,56,Right,5543267813,141,4.6,5543267815,212,6.8,5543267811,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315175,313,1,1,40,51,36g6ifzjliec1jqnbtf7yesme,1,73.4,4.6,2025-02-26T19:13:28.052Z,2025-02-26T19:13:29Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5543267857,212,21.5,5543267859,213,1.36,5543267851,56,Center,5543267849,155,,5543267855,141,35.5,5543267853,140,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315179,314,61,1,40,52,36g6ifzjliec1jqnbtf7yesme,0,78.2,37.9,2025-02-26T19:13:29.812Z,2025-02-26T19:13:30Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5543267863,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315185,469,4,1,40,53,77tfx9me4aaqhzv78bmgsy9bg,1,25.1,60.7,2025-02-26T19:13:30.067Z,2025-02-26T19:27:50Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5543267901,152,,5543267943,233,315,5543267903,265,,5543267905,285,,5543267897,13,,5543267899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315189,315,4,1,40,53,36g6ifzjliec1jqnbtf7yesme,0,74.9,39.3,2025-02-26T19:13:30.068Z,2025-02-26T19:27:50Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5543267917,13,,5543267923,265,,5543267925,286,,5543267919,56,Center,5543267921,152,,5543267957,233,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315267,470,1,1,41,14,77tfx9me4aaqhzv78bmgsy9bg,1,30.4,55.7,2025-02-26T19:13:51.426Z,2025-02-27T07:32:32Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5543268357,140,34.4,5543268351,5,,5543268359,141,36.4,5543268361,212,13.8,5543268363,213,5.02,5544057703,189,,5543268353,152,,5543268355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315289,471,1,1,41,14,77tfx9me4aaqhzv78bmgsy9bg,1,34.4,36.4,2025-02-26T19:13:51.826Z,2025-02-26T19:13:58Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543268495,140,44.2,5543268493,56,Back,5543268499,212,20.6,5543268497,141,10.1,5543268501,213,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315293,472,1,1,41,21,77tfx9me4aaqhzv78bmgsy9bg,1,44.2,10.1,2025-02-26T19:13:57.970Z,2025-02-26T19:13:59Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,5543268527,56,Back,5543268531,141,27.5,5543268529,140,33.9,5543268533,212,16.0,5543268535,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315297,473,1,1,41,22,77tfx9me4aaqhzv78bmgsy9bg,1,36.8,28.7,2025-02-26T19:13:59.281Z,2025-02-26T19:14:01Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543268563,213,2.03,5543268555,56,Back,5543268559,141,40.7,5543268561,212,9.1,5543268557,140,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315299,474,1,1,41,23,77tfx9me4aaqhzv78bmgsy9bg,1,33.0,40.7,2025-02-26T19:14:00.865Z,2025-02-26T19:14:03Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5543268617,213,5.18,5543268609,56,Back,5543268615,212,10.5,5543268613,141,26.9,5543268611,140,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315305,475,1,1,41,26,77tfx9me4aaqhzv78bmgsy9bg,1,37.5,26.9,2025-02-26T19:14:03.378Z,2025-02-26T19:14:05Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543268655,140,30.4,5543268661,213,2.20,5543268653,56,Back,5543268659,212,12.7,5543268657,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315321,476,1,1,41,28,77tfx9me4aaqhzv78bmgsy9bg,1,30.2,42.4,2025-02-26T19:14:05.601Z,2025-02-26T19:14:08Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5543268767,213,5.23,5543268761,140,36.2,5543268763,141,26.2,5543268759,56,Back,5543268765,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315327,477,1,1,41,31,77tfx9me4aaqhzv78bmgsy9bg,0,36.2,26.2,2025-02-26T19:14:08.433Z,2025-02-26T19:14:09Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543268801,213,6.01,5543268799,212,33.6,5543268797,141,12.7,5543268795,140,67.0,5543268793,56,Right,5543268803,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315355,318,1,1,41,39,36g6ifzjliec1jqnbtf7yesme,0,9.1,94.2,2025-02-26T19:14:16.541Z,2025-02-26T19:14:22Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5543269019,212,18.7,5543269017,141,100.0,5543269015,140,26.2,5543269013,56,Back,5543269259,1,,5543269257,157,,5543269021,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315359,319,5,1,41,39,36g6ifzjliec1jqnbtf7yesme,0,29.2,101.6,2025-02-26T19:14:16.721Z,2025-02-26T19:27:48Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5543269041,347,,5543269039,56,Back,5543269083,233,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315363,478,5,1,41,39,77tfx9me4aaqhzv78bmgsy9bg,1,70.8,-1.6,2025-02-26T19:14:16.721Z,2025-02-26T19:14:21Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543269061,347,,5543269075,233,319,5543269059,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315415,479,1,1,41,47,77tfx9me4aaqhzv78bmgsy9bg,0,72.3,0.0,2025-02-26T19:14:24.785Z,2025-02-26T19:14:58Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,5543269317,213,1.71,5543269319,1,,5543269779,189,,5543269311,140,69.0,5543269309,56,Center,5543269307,107,,5543269315,212,24.7,5543269313,141,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315451,321,1,1,41,50,36g6ifzjliec1jqnbtf7yesme,1,28.6,63.7,2025-02-26T19:14:27.732Z,2025-02-26T19:14:35Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,5543269523,213,5.11,5543269517,140,38.7,5543269521,212,27.5,5543269519,141,26.4,5543269515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315453,322,1,1,41,57,36g6ifzjliec1jqnbtf7yesme,1,56.9,8.3,2025-02-26T19:14:34.909Z,2025-02-26T19:14:35Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5543269537,140,54.7,5543269541,212,14.4,5543269543,213,1.73,5543269535,56,Center,5543269539,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315465,323,1,1,41,58,36g6ifzjliec1jqnbtf7yesme,1,54.7,29.2,2025-02-26T19:14:35.644Z,2025-02-26T19:14:39Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,5543269587,140,39.7,5543269591,212,16.9,5543269585,56,Back,5543269593,213,3.52,5543269589,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315471,324,1,1,42,2,36g6ifzjliec1jqnbtf7yesme,1,53.3,13.7,2025-02-26T19:14:39.140Z,2025-02-26T19:14:41Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5543269621,141,2.6,5543269623,212,21.6,5543269625,213,5.93,5543269617,56,Right,5543269619,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781459777,809,61,1,42,2,36g6ifzjliec1jqnbtf7yesme,0,75.7,3.5,2025-02-26T19:14:39.942Z,2025-02-27T07:34:01Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5544058129,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781459803,810,50,1,42,3,36g6ifzjliec1jqnbtf7yesme,1,75.7,3.5,2025-02-26T19:14:40.112Z,2025-02-27T07:34:20Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5544058193,56,Right,5544058199,233,1015,5544058197,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781459801,1015,7,1,42,3,77tfx9me4aaqhzv78bmgsy9bg,0,24.3,96.5,2025-02-26T19:14:40.113Z,2025-02-27T07:34:20Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5544058203,233,810,5544058187,285,,5544058189,385,,5544058185,56,Back,5544058191,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315475,480,83,1,42,3,77tfx9me4aaqhzv78bmgsy9bg,0,37.1,84.0,2025-02-26T19:14:40.289Z,2025-02-27T07:34:33Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5543269765,399,1arzd8hqj73byhduozscqz5uy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315487,325,1,1,42,4,36g6ifzjliec1jqnbtf7yesme,1,68.2,8.9,2025-02-26T19:14:41.148Z,2025-02-26T19:14:46Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5543269707,141,28.0,5543269711,213,2.23,5543269703,56,Center,5543269705,140,58.7,5543269709,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315495,326,1,1,42,9,36g6ifzjliec1jqnbtf7yesme,1,74.8,28.8,2025-02-26T19:14:45.972Z,2025-02-26T19:14:48Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,5543269737,212,23.9,5543269731,56,Center,5543269739,213,0.12,5543269733,140,97.4,5543269735,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315509,327,1,1,42,11,36g6ifzjliec1jqnbtf7yesme,0,99.4,32.5,2025-02-26T19:14:48.212Z,2025-02-26T19:14:55Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5543269837,213,1.92,5543269831,140,95.3,5543269835,212,12.7,5543270021,195,,5543269833,141,50.1,5543269829,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315515,481,12,1,42,13,77tfx9me4aaqhzv78bmgsy9bg,1,5.7,55.1,2025-02-26T19:14:50.529Z,2025-02-26T19:14:51Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543269877,140,0.0,5543269879,141,69.8,5543269881,212,12.5,5543269885,167,,5543269875,56,Back,5543269883,213,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315543,328,6,1,42,13,36g6ifzjliec1jqnbtf7yesme,1,97.8,44.6,2025-02-26T19:14:50.708Z,2025-02-26T19:15:02Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5543270079,75,,5543270077,56,Center,5543270197,233,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315517,482,6,1,42,13,77tfx9me4aaqhzv78bmgsy9bg,0,2.2,55.4,2025-02-26T19:14:50.708Z,2025-02-27T07:35:12Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543270177,233,328,5543270149,56,Back,5543270151,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315643,329,1,1,42,51,36g6ifzjliec1jqnbtf7yesme,0,99.5,0.5,2025-02-26T19:15:28.309Z,2025-02-27T07:35:15Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,5543270787,1,,5544058359,20,,5543270781,141,58.1,5543270773,155,,5543270769,2,,5543270775,224,,5543270777,56,Center,5543270771,6,,5543270779,140,91.5,5543270785,213,1.78,5543270783,212,40.1,,,,,,,,,,,,,,,,,,,
2781315699,483,12,1,42,55,77tfx9me4aaqhzv78bmgsy9bg,1,12.4,49.9,2025-02-26T19:15:32.769Z,2025-02-26T19:27:22Z,3qcjzsb466tfri5yrj35wztw4,L. Nene,,5543271195,56,Back,5543271203,213,5.25,5543271205,15,,5543271199,141,14.5,5543271201,212,28.0,5543271197,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315651,331,5,1,42,57,36g6ifzjliec1jqnbtf7yesme,1,76.8,102.0,2025-02-26T19:15:34.129Z,2025-02-26T19:27:49Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5543270819,56,Left,5543289521,233,484,5543270823,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315719,484,5,1,42,57,77tfx9me4aaqhzv78bmgsy9bg,0,23.2,-2.0,2025-02-26T19:15:34.129Z,2025-02-26T19:27:49Z,3qcjzsb466tfri5yrj35wztw4,L. Nene,,5543271335,56,Back,5543271339,233,331,5543271337,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315645,330,43,1,42,58,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-02-26T19:15:35.181Z,2025-02-26T19:15:49Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5543271177,144,61,5543270791,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315713,332,1,1,43,13,36g6ifzjliec1jqnbtf7yesme,1,70.6,100.0,2025-02-26T19:15:50.836Z,2025-02-26T19:16:42Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5543271315,107,,5543271321,141,94.1,5543271319,140,77.7,5543271325,213,5.66,5543272071,189,,5543271323,212,9.2,5543271317,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315745,334,61,1,43,15,36g6ifzjliec1jqnbtf7yesme,1,71.5,94.4,2025-02-26T19:15:52.693Z,2025-02-26T19:16:39Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5543271489,56,Left,5543272115,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315715,333,5,1,43,20,36g6ifzjliec1jqnbtf7yesme,0,74.8,101.8,2025-02-26T19:15:57.473Z,2025-02-26T19:27:49Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5543271355,233,486,5543271329,347,,5543271327,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315735,486,5,1,43,20,77tfx9me4aaqhzv78bmgsy9bg,1,25.2,-1.8,2025-02-26T19:15:57.473Z,2025-02-26T19:27:31Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543271437,56,Back,5543289443,233,333,5543271439,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315727,485,43,1,43,21,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-02-26T19:15:58.224Z,2025-02-27T07:35:59Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543271387,141,5.8,5544058517,144,1,5543271391,213,1.93,5543271381,107,0,5543271389,212,5.4,5543271401,189,0,5543271383,56,Back,5543271385,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315755,487,1,1,43,34,77tfx9me4aaqhzv78bmgsy9bg,1,28.7,0.0,2025-02-26T19:16:11.937Z,2025-02-26T19:16:13Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543271521,107,,5543271529,212,22.1,5543271533,1,,5543271527,141,14.6,5543271523,56,Back,5543271531,213,2.63,5543271525,140,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315763,488,1,1,43,36,77tfx9me4aaqhzv78bmgsy9bg,1,10.4,14.6,2025-02-26T19:16:13.472Z,2025-02-26T19:16:16Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5543271569,212,18.2,5543271567,141,39.1,5543271563,56,Back,5543271571,213,1.98,5543271565,140,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315777,489,1,1,43,39,77tfx9me4aaqhzv78bmgsy9bg,1,4.7,43.4,2025-02-26T19:16:16.352Z,2025-02-26T19:16:21Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,5543271649,141,85.4,5543271645,56,Back,5543271653,213,1.26,5543271647,140,13.5,5543271651,212,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315789,490,1,1,43,44,77tfx9me4aaqhzv78bmgsy9bg,1,21.0,76.4,2025-02-26T19:16:21.233Z,2025-02-26T19:16:24Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5543271683,56,Back,5543271685,140,9.2,5543271687,141,41.8,5543271691,213,4.23,5543271689,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315803,491,1,1,43,47,77tfx9me4aaqhzv78bmgsy9bg,1,9.2,41.8,2025-02-26T19:16:24.113Z,2025-02-26T19:16:27Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5543271763,213,5.50,5543271755,56,Back,5543271759,141,11.8,5543271761,212,29.1,5543271757,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315811,492,1,1,43,50,77tfx9me4aaqhzv78bmgsy9bg,1,38.6,13.4,2025-02-26T19:16:27.825Z,2025-02-26T19:16:29Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543271803,140,41.7,5543271805,141,26.0,5543271801,56,Back,5543271809,213,1.21,5543271807,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315829,493,1,1,43,52,77tfx9me4aaqhzv78bmgsy9bg,1,41.7,26.0,2025-02-26T19:16:29.568Z,2025-02-26T19:16:32Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,5543271899,56,Back,5543271907,212,18.7,5543271909,213,3.05,5543271905,141,28.4,5543271903,140,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315837,494,1,1,43,55,77tfx9me4aaqhzv78bmgsy9bg,1,24.5,29.0,2025-02-26T19:16:32.625Z,2025-02-26T19:16:34Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5543271977,213,0.68,5543271973,141,41.0,5543271969,56,Back,5543271975,212,13.0,5543271971,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315861,495,1,1,43,57,77tfx9me4aaqhzv78bmgsy9bg,1,33.3,40.9,2025-02-26T19:16:34.289Z,2025-02-26T19:16:39Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5543272109,213,3.37,5543272095,56,Back,5543272099,140,28.3,5543272103,141,39.1,5543272107,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315887,496,1,1,44,2,77tfx9me4aaqhzv78bmgsy9bg,1,30.0,39.8,2025-02-26T19:16:39.200Z,2025-02-26T19:16:44Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5543272253,213,5.26,5543272251,212,19.2,5543272247,140,39.5,5543272249,141,15.7,5543272245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315915,497,1,1,44,7,77tfx9me4aaqhzv78bmgsy9bg,1,43.3,18.4,2025-02-26T19:16:44.800Z,2025-02-26T19:16:49Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543272421,213,2.27,5543272417,141,38.9,5543272413,56,Back,5543272415,140,32.1,5543272419,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315921,498,1,1,44,12,77tfx9me4aaqhzv78bmgsy9bg,1,33.4,37.7,2025-02-26T19:16:49.632Z,2025-02-26T19:16:52Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5543272485,140,39.9,5543272483,56,Back,5543272489,212,8.0,5543272491,213,0.54,5543272487,141,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315939,499,1,1,44,15,77tfx9me4aaqhzv78bmgsy9bg,1,42.5,46.6,2025-02-26T19:16:51.968Z,2025-02-26T19:16:54Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5543272627,213,2.06,5543272619,56,Back,5543272621,140,34.0,5543272625,212,19.0,5543272623,141,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315953,500,1,1,44,17,77tfx9me4aaqhzv78bmgsy9bg,0,35.4,71.3,2025-02-26T19:16:54.833Z,2025-02-26T19:16:57Z,179f3j88wnmze82aicikkez9,E. Marxen,,5543272703,213,5.81,5543272705,1,,5543272695,56,Center,5543272693,155,,5543272697,140,74.8,5543272699,141,40.4,5543272701,212,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315955,335,8,1,44,20,36g6ifzjliec1jqnbtf7yesme,1,19.7,62.7,2025-02-26T19:16:57.571Z,2025-02-27T07:36:38Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5544058619,384,,5543272713,56,Back,5543272715,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781315973,336,1,1,44,22,36g6ifzjliec1jqnbtf7yesme,1,14.9,68.1,2025-02-26T19:16:59.459Z,2025-02-26T19:17:00Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5543272807,141,52.8,5543272811,213,3.82,5543272803,56,Back,5543272805,140,2.6,5543272801,3,,5543272809,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781316027,338,1,1,44,31,36g6ifzjliec1jqnbtf7yesme,1,9.7,49.1,2025-02-26T19:17:08.579Z,2025-02-26T19:17:11Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5543273127,212,19.3,5543273129,213,1.33,5543273121,56,Back,5543273125,141,76.6,5543273123,140,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781316039,339,1,1,44,34,36g6ifzjliec1jqnbtf7yesme,1,12.3,78.1,2025-02-26T19:17:11.547Z,2025-02-26T19:17:13Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5543273201,140,21.2,5543273203,141,98.3,5543273205,212,16.6,5543273199,56,Back,5543273207,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781316047,340,1,1,44,36,36g6ifzjliec1jqnbtf7yesme,1,21.5,98.3,2025-02-26T19:17:13.676Z,2025-02-26T19:17:15Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5543273253,212,8.4,5543273255,213,4.68,5543273247,56,Back,5543273249,140,21.2,5543273251,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781316065,341,1,1,44,38,36g6ifzjliec1jqnbtf7yesme,1,21.2,85.9,2025-02-26T19:17:15.116Z,2025-02-26T19:17:18Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,5543273353,140,33.7,5543273355,141,94.8,5543273351,56,Back,5543273359,213,0.43,5543273357,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781316067,342,61,1,44,41,36g6ifzjliec1jqnbtf7yesme,1,33.7,94.8,2025-02-26T19:17:18.372Z,2025-02-26T19:21:10Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5543273363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781316085,343,1,1,44,43,36g6ifzjliec1jqnbtf7yesme,1,43.6,66.4,2025-02-26T19:17:20.788Z,2025-02-26T19:17:22Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5543273439,140,37.7,5543273441,141,42.2,5543273437,56,Back,5543273443,212,17.6,5543273445,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781316105,344,1,1,44,45,36g6ifzjliec1jqnbtf7yesme,1,39.0,41.5,2025-02-26T19:17:22.107Z,2025-02-26T19:17:25Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,5543273541,212,30.4,5543273537,140,60.5,5543273543,213,5.55,5543273535,56,Right,5543273539,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781316137,345,1,1,44,50,36g6ifzjliec1jqnbtf7yesme,1,71.3,13.4,2025-02-26T19:17:27.707Z,2025-02-26T19:17:30Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5543273689,213,0.77,5543273681,56,Center,5543273687,212,27.3,5543273685,141,41.5,5543273683,140,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
