id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2807046813,528,1,1,43,50,ahnt9ejgwj58ul8auzdvi3czf,1,35.2,58.4,2025-04-27T12:45:20.923Z,2025-04-27T12:45:24Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5684531045,213,4.28,5684531037,56,Back,5684531041,141,31.3,5684531043,212,20.3,5684531039,140,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807046853,529,1,1,43,53,ahnt9ejgwj58ul8auzdvi3czf,1,27.1,31.3,2025-04-27T12:45:24.027Z,2025-04-27T12:45:26Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5684531265,140,37.3,5684531267,141,16.2,5684531263,56,Back,5684531271,213,5.52,5684531269,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807046887,530,1,1,43,55,ahnt9ejgwj58ul8auzdvi3czf,1,37.3,16.2,2025-04-27T12:45:26.075Z,2025-04-27T12:45:27Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5684531423,212,12.1,5684531419,140,26.0,5684531421,141,19.4,5684531425,213,2.96,5684531417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807047023,531,1,1,43,56,ahnt9ejgwj58ul8auzdvi3czf,1,26.0,19.3,2025-04-27T12:45:27.243Z,2025-04-27T12:45:34Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5684532181,212,20.6,5684532179,141,43.8,5684532175,56,Back,5684532177,140,14.5,5684532183,213,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807047077,532,1,1,44,3,ahnt9ejgwj58ul8auzdvi3czf,1,21.2,44.1,2025-04-27T12:45:33.995Z,2025-04-27T12:45:37Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5684532471,212,17.8,5684532469,141,68.9,5684532465,56,Back,5684532467,140,26.5,5684532473,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807047145,533,1,1,44,6,ahnt9ejgwj58ul8auzdvi3czf,1,26.5,68.7,2025-04-27T12:45:37.499Z,2025-04-27T12:45:41Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5684532891,212,18.8,5684532897,213,4.35,5684532889,141,42.8,5684532885,56,Back,5684532887,140,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807047181,534,1,1,44,10,ahnt9ejgwj58ul8auzdvi3czf,1,20.0,42.4,2025-04-27T12:45:41.451Z,2025-04-27T12:45:43Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5684533085,140,21.9,5684533087,141,23.3,5684533083,56,Back,5684533091,213,4.86,5684533089,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807047205,535,1,1,44,12,ahnt9ejgwj58ul8auzdvi3czf,1,22.0,23.4,2025-04-27T12:45:43.194Z,2025-04-27T12:45:44Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5684533185,141,35.4,5684533187,212,10.9,5684533183,140,28.9,5684533189,213,0.84,5684533181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807047219,536,1,1,44,13,ahnt9ejgwj58ul8auzdvi3czf,1,28.9,35.4,2025-04-27T12:45:44.571Z,2025-04-27T12:45:45Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5684533249,56,Back,5684533251,140,19.9,5684533255,212,11.9,5684533257,213,3.80,5684533253,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807047303,537,1,1,44,14,ahnt9ejgwj58ul8auzdvi3czf,1,19.9,24.7,2025-04-27T12:45:45.515Z,2025-04-27T12:45:48Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5684533653,140,15.6,5684533659,213,1.83,5684533657,212,17.7,5684533651,56,Back,5684533655,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807047409,538,1,1,44,17,ahnt9ejgwj58ul8auzdvi3czf,0,14.8,53.0,2025-04-27T12:45:48.779Z,2025-04-27T12:45:59Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5684534187,56,Back,5684534647,1,,5684534193,141,100.0,5684534191,140,22.6,5684534195,212,34.3,5684534197,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807047425,339,5,1,44,22,anga7587r1zv4ey71ge9zxol3,1,76.1,-1.8,2025-04-27T12:45:53.642Z,2025-04-27T13:00:26Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5684534287,56,Right,5684534799,233,539,5684534289,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807047499,539,5,1,44,22,ahnt9ejgwj58ul8auzdvi3czf,0,23.9,101.8,2025-04-27T12:45:53.642Z,2025-04-27T13:00:26Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5684534587,347,,5684534585,56,Back,5684534849,233,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807048223,340,1,1,44,57,anga7587r1zv4ey71ge9zxol3,1,80.5,0.0,2025-04-27T12:46:28.632Z,2025-04-27T12:46:32Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5684538363,107,,5684538369,141,38.2,5684538375,1,,5684538373,213,1.17,5684538367,140,91.5,5684538365,56,Center,5684538371,212,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807048377,542,70,1,45,0,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-04-27T12:46:31.590Z,2025-04-27T16:01:24Z,,,,,5684539123,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807048229,341,1,1,45,1,anga7587r1zv4ey71ge9zxol3,0,91.5,38.2,2025-04-27T12:46:32.494Z,2025-04-27T16:01:15Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5684538415,213,1.08,5684538413,212,9.1,5684538409,140,95.6,5684538411,141,50.0,5684538403,3,,5684538407,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807048251,540,12,1,45,2,ahnt9ejgwj58ul8auzdvi3czf,1,4.3,50.8,2025-04-27T12:46:33.179Z,2025-04-27T12:46:35Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5684538483,141,64.1,5684538487,213,2.10,5684538485,212,10.5,5684538519,167,,5684538479,56,Back,5684538481,140,0.0,5684538635,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807048245,342,6,1,45,2,anga7587r1zv4ey71ge9zxol3,1,98.8,41.2,2025-04-27T12:46:33.812Z,2025-04-27T13:00:28Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5684538583,56,Center,5684538795,233,541,5684538585,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807048255,541,6,1,45,2,ahnt9ejgwj58ul8auzdvi3czf,0,1.2,58.8,2025-04-27T12:46:33.812Z,2025-04-27T16:01:52Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5684538851,233,342,5684538729,73,,5684538727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807049029,343,1,1,45,37,anga7587r1zv4ey71ge9zxol3,1,99.5,0.5,2025-04-27T12:47:08.652Z,2025-04-27T16:01:54Z,d854rlweyk5wq6d2veyviukq2,C. Winther,1.0,,5684542465,140,93.0,5684542467,141,52.5,5684542457,6,,5684542455,2,,5684542473,1,,5684542469,212,36.0,5684547929,210,15,5684542459,155,,5684547931,154,,5684542471,213,1.76,5685819049,20,,5684542463,56,5684542461,224,,Center,,,,,,,,,,,,,,,,,,,,
2807049045,344,44,1,45,39,anga7587r1zv4ey71ge9zxol3,1,93.2,51.8,2025-04-27T12:47:10.132Z,2025-04-27T16:02:03Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5684542569,233,543,5684542553,286,,5684542551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807049043,543,44,1,45,39,ahnt9ejgwj58ul8auzdvi3czf,0,6.8,48.2,2025-04-27T12:47:10.133Z,2025-04-27T16:02:05Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5684542543,285,,5684542539,56,Back,5684542627,233,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807049047,345,15,1,45,39,anga7587r1zv4ey71ge9zxol3,1,91.2,50.2,2025-04-27T12:47:10.572Z,2025-04-27T16:02:14Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5684547959,79,,5684547991,147,50.9,5684547973,102,48.4,5684547967,55,343,5684547965,154,,5684547983,138,,5684542559,17,,5684547421,15,,5684547963,29,,5684547975,103,32.3,5684547425,328,,5684547979,275,5684542561,56,Center,,5684547419,25,5684548005,233,544,5684547987,146,99.3,,,,,,,,,,,,
2807049079,544,10,1,45,39,ahnt9ejgwj58ul8auzdvi3czf,1,0.9,49.8,2025-04-27T12:47:10.672Z,2025-04-27T16:02:28Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5684542809,182,,5684542965,179,,5684542811,56,Back,5685821883,378,,5684548071,233,345,5685821875,275,,5685821869,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807049087,346,56,1,45,45,anga7587r1zv4ey71ge9zxol3,1,98.8,37.4,2025-04-27T12:47:15.932Z,2025-04-27T12:47:29Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5684542855,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807049187,348,6,1,45,47,anga7587r1zv4ey71ge9zxol3,1,99.0,45.4,2025-04-27T12:47:18.315Z,2025-04-27T13:00:29Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5684543459,233,545,5684543445,56,Center,5684543447,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807049127,545,6,1,45,47,ahnt9ejgwj58ul8auzdvi3czf,0,1.0,54.6,2025-04-27T12:47:18.315Z,2025-04-27T16:03:42Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5684543125,73,,5684543123,56,Back,5684543537,233,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807049679,349,1,1,46,14,anga7587r1zv4ey71ge9zxol3,0,99.5,0.5,2025-04-27T12:47:45.501Z,2025-04-27T16:03:46Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5684546007,141,42.7,5684546005,140,94.2,5684545999,155,,5684546009,212,29.2,5684546003,56,Center,5684545997,6,,5684546011,213,1.76,5684545995,2,,5684546001,224,,5685829063,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807050757,552,43,1,46,16,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-04-27T12:47:46.891Z,2025-04-27T16:03:55Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5685829997,144,44,5684551669,56,Back,5684551671,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807049689,350,43,1,46,16,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-04-27T12:47:46.892Z,2025-04-27T16:03:54Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5684546037,56,Center,5685829919,144,44,5684546039,286,0,5684551735,233,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807049699,546,12,1,46,17,ahnt9ejgwj58ul8auzdvi3czf,1,7.7,56.9,2025-04-27T12:47:48.138Z,2025-04-27T12:47:50Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5684546073,212,14.4,5684546101,15,,5684546067,56,Back,5684546069,140,18.5,5684546071,141,43.8,5684546075,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807049709,351,44,1,46,19,anga7587r1zv4ey71ge9zxol3,1,82.2,55.2,2025-04-27T12:47:50.171Z,2025-04-27T13:00:10Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5684546135,286,,5684546133,56,Center,5684546255,233,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807049727,547,44,1,46,19,ahnt9ejgwj58ul8auzdvi3czf,0,17.8,44.8,2025-04-27T12:47:50.172Z,2025-04-27T13:00:11Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5684546301,233,351,5684546209,56,Back,5684546211,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807049749,352,1,1,46,19,anga7587r1zv4ey71ge9zxol3,1,80.8,51.5,2025-04-27T12:47:50.531Z,2025-04-27T16:04:05Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5684546409,140,85.5,5684546411,141,48.3,5684546407,56,Center,5684546405,3,,5684546415,213,5.87,5684546413,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807049753,353,44,1,46,20,anga7587r1zv4ey71ge9zxol3,1,84.8,56.0,2025-04-27T12:47:51.791Z,2025-04-27T13:00:11Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5684550545,286,,5684550541,56,Center,5684550553,233,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807049755,548,44,1,46,20,ahnt9ejgwj58ul8auzdvi3czf,0,15.2,44.0,2025-04-27T12:47:51.792Z,2025-04-27T13:00:11Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5684546437,56,Back,5684550567,233,353,5684546439,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807050687,355,1,1,46,21,anga7587r1zv4ey71ge9zxol3,1,82.0,52.4,2025-04-27T12:47:51.891Z,2025-04-27T16:04:08Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5684551329,141,52.7,5684551323,3,,5684551333,213,0.05,5684551327,140,85.6,5684551325,56,Center,5685831171,168,,5684551331,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807050985,356,1,1,46,22,anga7587r1zv4ey71ge9zxol3,0,85.7,51.6,2025-04-27T12:47:52.891Z,2025-04-27T12:49:16Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5684552883,140,91.5,5684552889,213,0.28,5684552877,3,,5684552887,212,6.3,5684552885,141,54.2,5684552879,168,,5684552881,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807049825,549,12,1,46,22,ahnt9ejgwj58ul8auzdvi3czf,1,10.7,41.1,2025-04-27T12:47:53.738Z,2025-04-27T16:04:47Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5684546897,212,10.2,5684546891,56,Back,5684546895,141,35.4,5684546899,213,5.89,5684546893,140,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807049833,550,12,1,46,23,ahnt9ejgwj58ul8auzdvi3czf,1,17.1,37.6,2025-04-27T12:47:54.735Z,2025-04-27T16:04:49Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5684549849,212,7.5,5684549851,213,0.36,5684549843,56,Back,5684550243,15,,5684549845,140,23.8,5684549847,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807286653,759,44,1,46,24,anga7587r1zv4ey71ge9zxol3,1,79.3,64.8,2025-04-27T12:47:55.189Z,2025-04-27T16:04:45Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5685834683,56,Center,5685834691,233,1059,5685834687,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807286641,1059,44,1,46,24,ahnt9ejgwj58ul8auzdvi3czf,0,20.7,35.2,2025-04-27T12:47:55.190Z,2025-04-27T16:04:45Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5685834725,233,759,5685834627,56,Back,5685834629,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807286813,760,1,1,46,24,anga7587r1zv4ey71ge9zxol3,0,74.5,64.5,2025-04-27T12:47:55.421Z,2025-04-27T16:04:55Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5685835697,140,77.3,5685835695,56,Center,5685835699,141,71.2,5685835693,3,,5685835701,212,5.4,5685835703,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807050067,354,30,1,46,28,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-04-27T12:47:59.613Z,2025-04-27T12:48:21Z,,,,,5684548135,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807050071,551,30,1,46,28,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-04-27T12:47:59.613Z,2025-04-27T12:48:21Z,,,,,5684548151,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068063,359,32,2,45,0,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-04-27T13:04:59.061Z,2025-04-27T16:05:36Z,,,,,5684641199,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068039,562,32,2,45,0,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-04-27T13:04:59.061Z,2025-04-27T13:04:59Z,,,,,5684641095,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068167,563,1,2,45,0,ahnt9ejgwj58ul8auzdvi3czf,1,49.9,50.1,2025-04-27T13:04:59.210Z,2025-04-27T13:05:03Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5684641767,140,51.2,5684641765,56,Center,5684641773,213,0.78,5684641769,141,52.1,5684641777,278,,5684641775,279,S,5684641771,212,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068209,564,1,2,45,3,ahnt9ejgwj58ul8auzdvi3czf,1,51.2,52.1,2025-04-27T13:05:02.180Z,2025-04-27T13:05:04Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5684642017,213,2.82,5684642015,212,17.6,5684642009,140,35.3,5684642013,141,60.4,5684642007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068303,565,1,2,45,5,ahnt9ejgwj58ul8auzdvi3czf,1,35.4,60.4,2025-04-27T13:05:04.197Z,2025-04-27T13:05:09Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5684642511,141,18.0,5684642515,213,5.14,5684642509,140,47.8,5684642507,56,Back,5684642513,212,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068383,566,1,2,45,11,ahnt9ejgwj58ul8auzdvi3czf,1,49.2,17.4,2025-04-27T13:05:10.324Z,2025-04-27T13:05:11Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5684642983,141,23.0,5684642985,212,12.3,5684642979,56,Back,5684642981,140,38.1,5684642987,213,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068539,567,1,2,45,12,ahnt9ejgwj58ul8auzdvi3czf,1,38.1,23.0,2025-04-27T13:05:11.764Z,2025-04-27T13:05:17Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5684643741,212,28.9,5684643737,140,35.2,5684643735,56,Back,5684643739,141,65.2,5684643743,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068587,568,1,2,45,17,ahnt9ejgwj58ul8auzdvi3czf,1,36.5,66.4,2025-04-27T13:05:16.868Z,2025-04-27T13:05:18Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5684643949,56,Back,5684643957,212,18.3,5684643951,140,19.6,5684643953,141,59.6,5684643959,213,3.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068729,569,1,2,45,19,ahnt9ejgwj58ul8auzdvi3czf,1,19.7,59.5,2025-04-27T13:05:18.452Z,2025-04-27T13:05:23Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5684644709,212,39.1,5684644703,56,Back,5684644707,141,12.6,5684644705,140,41.2,5684644717,1,,5684644713,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068849,570,1,2,45,23,ahnt9ejgwj58ul8auzdvi3czf,1,41.3,12.3,2025-04-27T13:05:22.836Z,2025-04-27T13:05:26Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5684645379,140,37.0,5684645385,213,2.93,5684645381,141,13.7,5684645383,212,4.6,5684645377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068909,571,1,2,45,27,ahnt9ejgwj58ul8auzdvi3czf,0,25.9,10.2,2025-04-27T13:05:26.324Z,2025-04-27T13:13:47Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5684645671,141,0.0,5684645673,212,11.9,5684645667,56,Back,5684646557,157,,5684645669,140,34.0,5684645675,213,5.51,5684646559,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068919,360,5,2,45,28,anga7587r1zv4ey71ge9zxol3,1,64.2,102.0,2025-04-27T13:05:27.093Z,2025-04-27T14:01:44Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5684645717,347,,5684645815,233,572,5684645713,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068927,572,5,2,45,28,ahnt9ejgwj58ul8auzdvi3czf,0,35.8,-2.0,2025-04-27T13:05:27.093Z,2025-04-27T14:01:44Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5684645985,233,360,5684645765,347,,5684645761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807069273,361,1,2,45,39,anga7587r1zv4ey71ge9zxol3,1,62.2,100.0,2025-04-27T13:05:38.700Z,2025-04-27T13:05:42Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5684647747,107,,5684647751,56,Left,5684647761,213,5.24,5684647753,140,69.4,5684647757,212,15.0,5684647755,141,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807297457,1060,83,2,45,41,ahnt9ejgwj58ul8auzdvi3czf,1,31.7,26.8,2025-04-27T13:05:40.732Z,2025-04-27T16:14:45Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5685894815,399,6d0lxiep13vdv32bdb0xwyrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807069285,362,50,2,45,42,anga7587r1zv4ey71ge9zxol3,1,68.3,71.0,2025-04-27T13:05:41.949Z,2025-04-27T14:32:40Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5684648089,233,573,5684647805,56,Center,5684647807,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807069331,573,7,2,45,42,ahnt9ejgwj58ul8auzdvi3czf,0,31.7,29.0,2025-04-27T13:05:41.950Z,2025-04-27T16:14:59Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5684647971,56,Back,5685896343,178,,5684648035,233,362,5684647973,285,,5685896341,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807069313,363,43,2,45,43,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-04-27T13:05:42.808Z,2025-04-27T16:15:01Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5684647899,56,Left,5685896551,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807069509,575,1,2,45,43,ahnt9ejgwj58ul8auzdvi3czf,1,40.8,34.1,2025-04-27T13:05:42.917Z,2025-04-27T16:15:06Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5684648801,212,8.9,5684648797,140,34.5,5684648803,213,3.88,5684648795,56,Back,5684648799,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807069563,576,1,2,45,44,ahnt9ejgwj58ul8auzdvi3czf,1,38.7,23.9,2025-04-27T13:05:43.188Z,2025-04-27T16:15:16Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5684649023,56,Back,5684649039,212,9.1,5684649037,141,21.1,5684649031,140,47.2,5684649041,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807069499,574,43,2,45,45,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-04-27T13:05:44.692Z,2025-04-27T16:15:03Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5685896811,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
