id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value
2816581279,513,3,2,54,55,anga7587r1zv4ey71ge9zxol3,0,69.4,44.7,2025-05-18T15:16:37.240Z,2025-05-18T22:06:55Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5738755939,464,,5737160539,56,Center,5738755785,286,,5738962751,233,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816635665,903,7,2,54,55,aljua8crr0vkwit0j3m59jw9j,1,30.6,55.3,2025-05-18T15:16:37.241Z,2025-05-18T22:06:55Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5738756779,178,,5738756071,285,,5738962737,233,513,5737462715,56,Back,5738756777,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816581335,514,61,2,54,58,anga7587r1zv4ey71ge9zxol3,0,59.7,50.4,2025-05-18T15:16:39.619Z,2025-05-18T20:53:59Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5737160761,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816581487,538,1,2,55,0,aljua8crr0vkwit0j3m59jw9j,1,55.9,47.8,2025-05-18T15:16:42.267Z,2025-05-18T15:17:13Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,1.0,,5737161525,141,50.3,5737165063,154,,5737161529,213,0.12,5737165059,210,13,5737161527,212,14.6,5737161523,140,69.7,5737161521,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816632587,824,51,2,55,1,anga7587r1zv4ey71ge9zxol3,1,52.9,52.4,2025-05-18T15:16:42.380Z,2025-05-18T16:32:11Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5737445891,169,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816581491,539,13,2,55,3,aljua8crr0vkwit0j3m59jw9j,1,80.2,43.8,2025-05-18T15:16:44.610Z,2025-05-18T22:09:38Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5737162125,23,,5737541337,468,824,5737161547,56,Center,5737165135,231,47.7,5737165119,154,,5737165115,29,,5737161541,18,,5737165111,73,,5737162127,20,5737165125,55,538,5737165133,230,5737165131,103,5737165129,102,,62.9,,,,,,,,4.2,95.8,,,,,,,,,,,,,
2816581637,515,5,2,55,5,anga7587r1zv4ey71ge9zxol3,1,-1.2,40.0,2025-05-18T15:16:47.287Z,2025-05-18T16:27:41Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5737162377,346,,5737162433,233,540,5737162373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816581591,540,5,2,55,5,aljua8crr0vkwit0j3m59jw9j,0,101.2,60.0,2025-05-18T15:16:47.287Z,2025-05-18T16:27:41Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5737162087,346,,5737162085,56,Center,5737162459,233,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816582243,516,1,2,55,10,anga7587r1zv4ey71ge9zxol3,1,3.8,38.4,2025-05-18T15:16:51.955Z,2025-05-18T15:17:17Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5737165519,213,5.29,5737165513,140,6.1,5737165511,56,Back,5737165509,124,,5737165515,141,33.0,5737165517,212,4.4,5737165523,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816582343,517,1,2,55,35,anga7587r1zv4ey71ge9zxol3,1,23.5,19.0,2025-05-18T15:17:17.043Z,2025-05-18T20:55:19Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5737165975,56,Back,5737165977,140,29.3,5737165981,212,17.9,5737165979,141,43.8,5737165983,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816582403,518,1,2,55,38,anga7587r1zv4ey71ge9zxol3,1,34.9,66.3,2025-05-18T15:17:20.371Z,2025-05-18T15:17:23Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5737166319,140,44.3,5737166327,212,22.0,5737166323,141,95.2,5737166317,56,Back,5737166331,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816582621,519,1,2,55,41,anga7587r1zv4ey71ge9zxol3,1,57.5,95.4,2025-05-18T15:17:23.058Z,2025-05-18T15:17:31Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5737167367,213,6.27,5737167359,56,Left,5737167365,212,10.6,5737167361,140,67.6,5737167363,141,95.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816582731,520,1,2,55,49,anga7587r1zv4ey71ge9zxol3,1,75.6,83.8,2025-05-18T15:17:30.980Z,2025-05-18T20:55:44Z,58o5ram4bf58357786j9jr7kk,M. Opoku,1.0,,5737167819,212,36.5,5737167815,141,33.5,5737167823,1,,5737167821,213,5.07,5737167813,140,87.6,5737167805,155,,5737167809,56,Center,5738764503,223,,5738763905,20,5737171549,154,,5737167799,2,5737171545,210,,,,,,,,,,,,15,,,,,,,,,,,,,,
2816582737,521,15,2,55,51,anga7587r1zv4ey71ge9zxol3,1,88.0,32.1,2025-05-18T15:17:32.723Z,2025-05-18T20:56:01Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5737171675,233,541,5737171593,230,98.8,5737167857,22,,5738765421,328,,5738765419,108,,5737171585,102,48.1,5737167861,56,Center,5737171589,146,90.2,5737171577,29,5737171581,55,520,5737171575,80,5737171591,147,5737171579,154,,,5737171587,103,19,5737171595,231,5737167859,63,35.0,,,5737171121,82,48.6,5737171115,20,,,,,,,
2816582699,541,10,2,55,51,aljua8crr0vkwit0j3m59jw9j,1,9.8,63.7,2025-05-18T15:17:32.823Z,2025-05-18T22:06:51Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5737171703,233,521,5737167639,56,Back,5737167635,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816867419,940,61,2,55,53,aljua8crr0vkwit0j3m59jw9j,0,17.9,77.8,2025-05-18T15:17:35.349Z,2025-05-18T20:57:11Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5738769041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816582741,542,43,2,55,54,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-05-18T15:17:35.596Z,2025-05-18T15:18:02Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5737171163,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816582877,522,50,2,55,55,anga7587r1zv4ey71ge9zxol3,1,83.8,14.2,2025-05-18T15:17:36.419Z,2025-05-18T22:06:56Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5738962769,233,543,5738767737,286,,5737168559,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816582777,543,7,2,55,55,aljua8crr0vkwit0j3m59jw9j,1,16.2,85.8,2025-05-18T15:17:36.420Z,2025-05-18T22:06:56Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5738768243,383,,5738767973,285,,5737168053,56,Back,5738962761,233,522,5738768245,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816582903,544,3,2,56,0,aljua8crr0vkwit0j3m59jw9j,0,6.6,85.0,2025-05-18T15:17:41.835Z,2025-05-18T22:06:57Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5737168673,56,Back,5738962809,233,523,5738769863,465,,5737168677,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816582929,523,7,2,56,0,anga7587r1zv4ey71ge9zxol3,0,93.4,15.0,2025-05-18T15:17:41.836Z,2025-05-18T22:06:56Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5738770053,178,,5737168785,286,,5738770051,385,,5737168783,56,Right,5738962795,233,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816583091,545,12,2,56,1,aljua8crr0vkwit0j3m59jw9j,1,2.9,82.9,2025-05-18T15:17:43.022Z,2025-05-18T15:17:49Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5737169515,56,Back,5737169517,140,33.4,5737169523,213,0.19,5737169521,212,32.6,5737169519,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816583057,524,61,2,56,6,anga7587r1zv4ey71ge9zxol3,1,72.0,12.6,2025-05-18T15:17:47.426Z,2025-05-18T20:57:43Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5737169371,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816583117,546,1,2,56,7,aljua8crr0vkwit0j3m59jw9j,0,28.9,67.6,2025-05-18T15:17:48.834Z,2025-05-18T15:17:50Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5737169695,212,3.2,5737169687,157,,5737169699,1,,5737169759,233,525,5737169763,286,,5737169693,141,67.0,5737169691,140,31.9,5737169757,236,,5737169697,213,5737169689,56,Back,,,,,,,6.15,,,,,,,,,,,,,,,,,,,,,,,
2816583095,525,74,2,56,7,anga7587r1zv4ey71ge9zxol3,1,64.5,34.1,2025-05-18T15:17:48.835Z,2025-05-18T15:17:51Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5737169821,233,546,5737169539,56,Center,5737169541,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816583193,547,1,2,56,10,aljua8crr0vkwit0j3m59jw9j,1,26.1,47.0,2025-05-18T15:17:51.739Z,2025-05-18T15:17:53Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5737170099,56,Back,5737170101,140,32.9,5737170103,141,43.7,5737170107,213,5.98,5737170105,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816583341,548,1,2,56,12,aljua8crr0vkwit0j3m59jw9j,1,32.8,40.1,2025-05-18T15:17:53.706Z,2025-05-18T15:17:59Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5737170825,141,8.0,5737170829,213,5.12,5737170827,212,23.7,5737170823,140,41.7,5737170821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816583435,549,1,2,56,18,aljua8crr0vkwit0j3m59jw9j,1,40.7,9.7,2025-05-18T15:17:59.507Z,2025-05-18T15:18:03Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5737171279,213,3.18,5737171275,141,8.6,5737171273,140,20.7,5737171271,56,Back,5737171277,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816583465,550,1,2,56,22,aljua8crr0vkwit0j3m59jw9j,1,14.2,8.3,2025-05-18T15:18:03.678Z,2025-05-18T15:18:04Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5737171437,140,5.5,5737171435,56,Back,5737171441,212,14.3,5737171443,213,2.27,5737171439,141,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816583635,551,1,2,56,23,aljua8crr0vkwit0j3m59jw9j,1,5.5,24.3,2025-05-18T15:18:04.766Z,2025-05-18T15:18:13Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5737172391,140,43.9,5737172389,56,Back,5737172387,157,,5737172401,213,0.05,5737172403,1,,5737172395,141,27.3,5737172399,212,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816583645,552,50,2,56,28,aljua8crr0vkwit0j3m59jw9j,1,41.8,29.2,2025-05-18T15:18:10.317Z,2025-05-18T22:06:57Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5738962819,233,526,5737172447,286,,5737172445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816583647,526,7,2,56,28,anga7587r1zv4ey71ge9zxol3,1,58.2,70.8,2025-05-18T15:18:10.318Z,2025-05-18T22:06:57Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5737172483,56,Center,5738773379,178,,5738773377,383,,5737172485,285,,5738962815,233,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816583659,527,4,2,56,29,anga7587r1zv4ey71ge9zxol3,1,58.2,70.6,2025-05-18T15:18:11.227Z,2025-05-18T20:58:59Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5737172713,152,,5737172711,56,Center,5738773669,295,,5737172709,13,,5737172717,286,,5737172739,233,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816583651,553,4,2,56,29,aljua8crr0vkwit0j3m59jw9j,0,41.8,29.4,2025-05-18T15:18:11.228Z,2025-05-18T22:06:50Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5737172585,152,,5738773821,295,,5737172595,285,,5737172777,233,527,5737172577,13,,5737172581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816584029,528,1,2,56,47,anga7587r1zv4ey71ge9zxol3,1,58.2,68.2,2025-05-18T15:18:28.883Z,2025-05-18T15:18:32Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5737174485,141,81.8,5737174475,5,,5737174489,213,2.15,5737174479,152,,5737174487,212,11.0,5737174481,56,Left,5737174483,140,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816584115,529,1,2,56,51,anga7587r1zv4ey71ge9zxol3,1,52.4,82.7,2025-05-18T15:18:32.515Z,2025-05-18T15:18:36Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5737174945,56,Back,5737174949,141,71.7,5737174953,213,3.91,5737174951,212,10.8,5737174947,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816584141,530,1,2,56,55,anga7587r1zv4ey71ge9zxol3,1,45.0,71.7,2025-05-18T15:18:36.578Z,2025-05-18T15:18:38Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5737175107,140,47.0,5737175111,212,26.4,5737175113,213,4.79,5737175105,56,Back,5737175109,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816584221,531,1,2,56,56,anga7587r1zv4ey71ge9zxol3,1,52.8,32.1,2025-05-18T15:18:37.922Z,2025-05-18T20:59:19Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5737175575,1,,5737175565,56,Left,5737175567,140,89.6,5737175563,155,,5737175569,141,92.1,5737175571,212,56.2,5737175573,213,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816584239,532,3,2,57,0,anga7587r1zv4ey71ge9zxol3,0,90.4,90.1,2025-05-18T15:18:42.179Z,2025-05-18T20:59:25Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5737175895,233,555,5737175649,286,,5738775283,465,,5737175647,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816584275,555,7,2,57,0,aljua8crr0vkwit0j3m59jw9j,1,9.6,9.9,2025-05-18T15:18:42.180Z,2025-05-18T20:59:32Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5737175827,56,Back,5738775651,383,,5738775653,178,,5737175857,233,532,5737175829,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816584325,557,1,2,57,4,aljua8crr0vkwit0j3m59jw9j,0,7.0,7.4,2025-05-18T15:18:45.828Z,2025-05-18T15:18:47Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5737176063,157,,5737176071,212,46.7,5737176069,141,25.3,5737176073,213,0.26,5737176075,1,,5737176065,56,Back,5737176067,140,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816584371,533,3,2,57,8,anga7587r1zv4ey71ge9zxol3,0,56.2,79.4,2025-05-18T15:18:49.987Z,2025-05-18T20:59:46Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5737176361,233,558,5737176311,56,Left,5738776333,465,,5737176313,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816584385,558,7,2,57,8,aljua8crr0vkwit0j3m59jw9j,1,43.8,20.6,2025-05-18T15:18:49.988Z,2025-05-18T20:59:50Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5738776491,383,,5737176349,233,533,5738776493,178,,5737176345,56,Back,5737176347,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816584491,559,1,2,57,9,aljua8crr0vkwit0j3m59jw9j,1,47.3,19.1,2025-05-18T15:18:50.886Z,2025-05-18T15:20:25Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5737176917,141,5.2,5737176915,140,68.3,5737176921,213,5.88,5737176919,212,24.0,5737176913,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816584715,560,1,2,57,14,aljua8crr0vkwit0j3m59jw9j,1,88.5,15.8,2025-05-18T15:18:56.213Z,2025-05-18T21:00:10Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,1.0,,5737177867,56,Center,5737177875,213,1.29,5737181649,210,15,5737181651,154,,5737177873,212,32.1,5737177871,141,61.2,5737177863,2,,5738777361,20,,5737177865,155,5737177877,1,,5737177869,140,5738777359,224,,,,,,,,,,,,,96.9,,,,,,,,,,,,,
2816584725,561,15,2,57,16,aljua8crr0vkwit0j3m59jw9j,1,97.3,58.9,2025-05-18T15:18:58.079Z,2025-05-18T21:00:33Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5737181723,230,99.5,5737181703,55,560,5737181693,76,,5737177907,56,Center,5737181717,100,,5737178529,82,,5737178525,20,,5737178521,23,,5737181711,103,5737181725,231,51.4,5737177905,61,5737181721,147,5737181715,328,19,,5737181719,146,98.2,5737181699,154,5737181709,102,56.7,,52.5,5737181695,29,,5737181765,233,534,,,,,,
2816584759,534,10,2,57,16,anga7587r1zv4ey71ge9zxol3,1,1.6,41.7,2025-05-18T15:18:58.179Z,2025-05-18T22:06:51Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5737178129,56,Back,5737178127,94,,5737181805,233,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816584821,535,6,2,57,22,anga7587r1zv4ey71ge9zxol3,0,3.6,36.0,2025-05-18T15:19:04.056Z,2025-05-18T21:01:10Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5737178463,73,,5737178461,56,Back,5737377369,233,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816584741,562,6,2,57,22,aljua8crr0vkwit0j3m59jw9j,1,96.4,64.0,2025-05-18T15:19:04.056Z,2025-05-18T15:57:16Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5737178171,56,Center,5737178173,73,,5737377353,233,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816585799,563,1,2,58,4,aljua8crr0vkwit0j3m59jw9j,0,99.5,99.5,2025-05-18T15:19:45.447Z,2025-05-18T21:04:05Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5738786477,20,,5737183247,223,,5737183257,213,4.61,5737183259,1,,5737183245,155,,5737183255,212,33.2,5737183249,56,Center,5737183499,233,537,5737183253,141,5737183251,140,96.4,5737183241,2,5737183243,6,,,50.9,,,,,,,,,,,,,,,,,,,,,,,
2816585823,536,44,2,58,7,anga7587r1zv4ey71ge9zxol3,1,5.4,48.1,2025-05-18T15:19:49.010Z,2025-05-18T16:22:23Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5737183357,56,Back,5737183487,233,564,5737183361,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816585807,564,44,2,58,7,aljua8crr0vkwit0j3m59jw9j,0,94.6,51.9,2025-05-18T15:19:49.011Z,2025-05-18T16:22:23Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5737183559,233,536,5737183279,56,Center,5737183281,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816585845,537,11,2,58,7,anga7587r1zv4ey71ge9zxol3,1,8.7,46.6,2025-05-18T15:19:49.036Z,2025-05-18T22:07:42Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5737183461,56,Back,5737183463,88,,5738786913,378,,5737183585,233,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816586035,538,1,2,58,10,anga7587r1zv4ey71ge9zxol3,1,12.6,40.0,2025-05-18T15:19:51.842Z,2025-05-18T15:19:59Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5737184461,1,,5737184457,212,58.2,5737184449,199,,5737184455,141,72.0,5737184451,56,Center,5737184453,140,64.0,5737184459,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816586047,539,50,2,58,15,anga7587r1zv4ey71ge9zxol3,1,68.4,68.4,2025-05-18T15:19:56.790Z,2025-05-18T21:05:04Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5737184519,286,,5737184515,56,Center,5737184569,233,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816586037,565,7,2,58,15,aljua8crr0vkwit0j3m59jw9j,0,31.6,31.6,2025-05-18T15:19:56.791Z,2025-05-18T21:05:05Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5737184469,56,Back,5737184471,285,,5737184539,233,539,5738787871,385,,5738787873,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816870957,870,12,2,58,16,anga7587r1zv4ey71ge9zxol3,1,85.0,46.0,2025-05-18T15:19:57.451Z,2025-05-18T21:05:20Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5738789859,141,37.2,5738789857,140,81.5,5738789041,56,Center,5738789861,212,7.0,5738789863,213,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816586075,566,61,2,58,20,aljua8crr0vkwit0j3m59jw9j,1,15.4,50.7,2025-05-18T15:20:01.900Z,2025-05-18T15:20:02Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5737184679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816586119,540,43,2,58,22,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-05-18T15:20:03.690Z,2025-05-18T16:11:18Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5737184859,56,Center,5737436841,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816586165,568,1,2,58,23,aljua8crr0vkwit0j3m59jw9j,1,19.5,68.7,2025-05-18T15:20:04.485Z,2025-05-18T21:05:33Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5737185087,213,1.20,5737185077,140,26.2,5737185073,56,Back,5737185079,141,95.0,5737185083,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816586195,569,1,2,58,24,aljua8crr0vkwit0j3m59jw9j,1,26.2,95.1,2025-05-18T15:20:05.485Z,2025-05-18T15:20:07Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5737185285,141,98.1,5737185289,213,0.15,5737185287,212,13.7,5737185283,140,39.1,5737185281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816586335,570,1,2,58,25,aljua8crr0vkwit0j3m59jw9j,1,39.1,98.1,2025-05-18T15:20:07.297Z,2025-05-18T15:20:13Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5737185907,56,Left,5737185913,212,35.6,5737185911,141,94.1,5737185909,140,72.9,5737185915,213,6.21,5737185917,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816871593,942,3,2,58,27,aljua8crr0vkwit0j3m59jw9j,0,71.3,94.8,2025-05-18T15:20:09.341Z,2025-05-18T21:06:10Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5738792213,56,Left,5738792219,467,cw6s5hf1tytvb98vjuosz9r6d,5738792215,286,,5738792217,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816586349,571,4,2,58,28,aljua8crr0vkwit0j3m59jw9j,1,75.4,92.5,2025-05-18T15:20:10.003Z,2025-05-18T21:06:16Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5737185949,56,Left,5737185955,286,,5737185947,13,,5737185951,152,,5737185953,265,,5737186165,233,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816586343,541,4,2,58,28,anga7587r1zv4ey71ge9zxol3,0,24.6,7.5,2025-05-18T15:20:10.004Z,2025-05-18T22:06:50Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5737186085,13,,5737186573,55,542,5737186091,265,,5737186089,152,,5737186093,285,,5737186197,233,571,5737186087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
