id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2800765081,327,52,1,40,55,59as3grjvj19voay31j3yfgni,1,3.9,48.8,2025-04-13T14:41:44.876Z,2025-04-13T18:10:15Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5650965541,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800765257,328,1,1,41,2,59as3grjvj19voay31j3yfgni,1,10.7,43.9,2025-04-13T14:41:51.756Z,2025-04-13T14:41:53Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5649907749,213,5.81,5649907745,141,34.0,5649907747,212,14.7,5649907739,123,,5649907741,56,Back,5649907785,189,,5649907743,140,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800765305,329,1,1,41,4,59as3grjvj19voay31j3yfgni,1,23.3,34.0,2025-04-13T14:41:53.595Z,2025-04-13T14:41:55Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5649908019,212,19.6,5649908023,213,5.30,5649908001,56,Back,5649908013,141,10.0,5649908007,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800765333,421,83,1,41,4,5rz9enoyknpg8ji78za5b82p0,0,64.1,93.3,2025-04-13T14:41:53.972Z,2025-04-13T18:19:14Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5649909059,399,1sdsqfn743j5tqem8ra7sppn8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800765377,330,1,1,41,5,59as3grjvj19voay31j3yfgni,1,33.6,10.3,2025-04-13T14:41:54.972Z,2025-04-13T14:41:58Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5649908403,141,14.1,5649908401,140,22.8,5649908407,213,2.92,5649908405,212,11.6,5649908399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800765461,331,1,1,41,8,59as3grjvj19voay31j3yfgni,1,22.5,14.9,2025-04-13T14:41:57.932Z,2025-04-13T14:42:02Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5649908991,141,43.4,5649908985,56,Back,5649908999,213,2.24,5649908989,140,7.8,5649908995,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800765651,332,1,1,41,14,59as3grjvj19voay31j3yfgni,1,8.6,50.6,2025-04-13T14:42:03.693Z,2025-04-13T14:42:10Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5649910015,141,38.0,5649910019,213,5.13,5649910013,140,12.2,5649910011,56,Back,5649910017,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800765731,333,1,1,41,21,59as3grjvj19voay31j3yfgni,1,19.2,32.2,2025-04-13T14:42:10.460Z,2025-04-13T14:42:14Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5649910495,213,1.63,5649910489,141,66.7,5649910487,140,17.8,5649910491,212,23.5,5649910485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800765797,334,1,1,41,24,59as3grjvj19voay31j3yfgni,1,17.3,66.0,2025-04-13T14:42:14.012Z,2025-04-13T14:42:17Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5649910881,141,47.9,5649910877,56,Back,5649910883,212,14.5,5649910879,140,24.6,5649910885,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800765925,335,1,1,41,27,59as3grjvj19voay31j3yfgni,1,26.4,44.5,2025-04-13T14:42:17.099Z,2025-04-13T14:42:22Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5649911583,140,27.3,5649911585,141,29.2,5649911581,56,Back,5649911587,212,10.4,5649911589,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800766055,336,1,1,41,33,59as3grjvj19voay31j3yfgni,1,39.8,27.0,2025-04-13T14:42:22.396Z,2025-04-13T14:42:27Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5649912273,212,22.3,5649912269,140,57.6,5649912267,56,Right,5649912275,213,5.71,5649912271,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800766145,337,1,1,41,37,59as3grjvj19voay31j3yfgni,1,51.8,9.4,2025-04-13T14:42:27.324Z,2025-04-13T14:42:30Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5649912755,213,2.84,5649912753,212,12.4,5649912749,140,40.5,5649912747,56,Back,5649912751,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800766187,338,1,1,41,40,59as3grjvj19voay31j3yfgni,1,40.9,14.6,2025-04-13T14:42:30.139Z,2025-04-13T14:42:32Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5649912953,140,21.5,5649912951,56,Back,5649912957,212,30.6,5649912955,141,48.2,5649912959,213,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800766227,339,1,1,41,43,59as3grjvj19voay31j3yfgni,1,21.6,39.5,2025-04-13T14:42:32.731Z,2025-04-13T14:42:35Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5649913207,141,64.8,5649913209,212,17.8,5649913203,56,Back,5649913211,213,1.30,5649913205,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800766335,340,1,1,41,45,59as3grjvj19voay31j3yfgni,1,25.2,64.8,2025-04-13T14:42:35.308Z,2025-04-13T14:42:40Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5649913759,213,1.05,5649913755,141,89.9,5649913757,212,19.7,5649913751,56,Back,5649913753,140,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800766399,341,1,1,41,50,59as3grjvj19voay31j3yfgni,1,40.6,88.6,2025-04-13T14:42:39.916Z,2025-04-13T14:42:42Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5649914091,212,15.2,5649914083,56,Back,5649914089,141,70.5,5649914093,213,4.08,5649914087,140,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800766491,342,1,1,41,53,59as3grjvj19voay31j3yfgni,1,32.1,70.5,2025-04-13T14:42:42.412Z,2025-04-13T14:42:47Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5649914611,212,22.7,5649914605,56,Back,5649914613,213,4.68,5649914609,141,37.1,5649914607,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800766593,343,1,1,41,58,59as3grjvj19voay31j3yfgni,1,31.4,37.1,2025-04-13T14:42:47.356Z,2025-04-13T14:42:51Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5649915153,212,51.6,5649915139,155,,5649915141,56,Center,5649915149,141,30.7,5649915145,140,80.4,5649915165,1,,5649915159,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800766669,344,44,1,42,1,59as3grjvj19voay31j3yfgni,1,78.2,25.1,2025-04-13T14:42:50.865Z,2025-04-13T14:44:12Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5649915569,233,422,5649915513,286,,5649915511,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800766583,422,44,1,42,1,5rz9enoyknpg8ji78za5b82p0,0,21.8,74.9,2025-04-13T14:42:50.866Z,2025-04-13T14:44:13Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5649915649,233,344,5649915085,56,Back,5649915087,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800766705,345,61,1,42,2,59as3grjvj19voay31j3yfgni,0,80.9,26.2,2025-04-13T14:42:51.364Z,2025-04-13T18:20:05Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5649915741,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800766685,423,54,1,42,5,5rz9enoyknpg8ji78za5b82p0,1,3.1,71.2,2025-04-13T14:42:54.865Z,2025-04-13T14:42:56Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5649915793,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800766737,424,52,1,42,7,5rz9enoyknpg8ji78za5b82p0,1,3.1,71.2,2025-04-13T14:42:57.224Z,2025-04-13T18:11:04Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5650968959,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800767129,425,1,1,42,22,5rz9enoyknpg8ji78za5b82p0,1,15.2,58.8,2025-04-13T14:43:11.877Z,2025-04-13T14:43:13Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5649918151,212,21.1,5649918143,123,,5649918153,213,0.39,5649918147,140,33.8,5649918145,56,Back,5649918149,141,70.5,5649918169,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800767247,426,1,1,42,24,5rz9enoyknpg8ji78za5b82p0,1,33.6,69.9,2025-04-13T14:43:13.783Z,2025-04-13T14:43:17Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5649918767,56,Back,5649918781,212,14.0,5649918777,141,66.7,5649918783,213,3.30,5649918771,140,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800767333,427,1,1,42,28,5rz9enoyknpg8ji78za5b82p0,1,24.8,50.0,2025-04-13T14:43:17.579Z,2025-04-13T14:43:20Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5649919251,56,Back,5649919257,212,15.0,5649919253,140,20.7,5649919259,213,1.86,5649919255,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800767393,428,1,1,42,31,5rz9enoyknpg8ji78za5b82p0,1,23.2,72.1,2025-04-13T14:43:20.656Z,2025-04-13T14:43:22Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5649919509,141,93.2,5649919515,212,15.9,5649919505,56,Back,5649919507,140,29.8,5649919517,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800767471,429,1,1,42,33,5rz9enoyknpg8ji78za5b82p0,1,31.3,93.8,2025-04-13T14:43:22.687Z,2025-04-13T14:43:26Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5649919955,212,31.7,5649919945,56,Center,5649919947,140,57.9,5649919957,213,5.79,5649919951,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800767527,430,1,1,42,36,5rz9enoyknpg8ji78za5b82p0,1,57.9,71.8,2025-04-13T14:43:26.015Z,2025-04-13T14:43:28Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5649920291,56,Left,5649920297,212,27.9,5649920299,213,0.43,5649920293,140,82.0,5649920295,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800767541,431,1,1,42,39,5rz9enoyknpg8ji78za5b82p0,0,88.2,93.2,2025-04-13T14:43:28.718Z,2025-04-13T18:11:24Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5649920355,2,,5649920359,56,Center,5650970309,224,,5649920365,212,25.3,5649920361,140,90.5,5650970311,72,,5649920367,213,4.81,5649920363,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800767617,347,12,1,42,41,59as3grjvj19voay31j3yfgni,1,10.7,43.3,2025-04-13T14:43:30.669Z,2025-04-13T14:43:32Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5649920735,140,24.1,5649920743,213,5.29,5649920733,56,Back,5649920737,141,11.7,5649920739,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800767661,349,1,1,42,43,59as3grjvj19voay31j3yfgni,1,24.0,11.7,2025-04-13T14:43:32.588Z,2025-04-13T14:43:33Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5649920931,213,2.51,5649920929,212,7.6,5649920927,141,18.3,5649920923,140,18.1,5649920919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800767687,350,1,1,42,44,59as3grjvj19voay31j3yfgni,1,18.1,18.6,2025-04-13T14:43:33.788Z,2025-04-13T14:43:35Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5649921077,140,35.7,5649921073,155,,5649921083,213,0.53,5649921079,141,34.5,5649921075,56,Back,5649921081,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800767745,351,1,1,42,45,59as3grjvj19voay31j3yfgni,0,32.1,35.4,2025-04-13T14:43:34.939Z,2025-04-13T14:43:37Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5649921361,212,36.0,5649921355,56,Right,5649921365,1,,5649921363,213,5.50,5649921357,140,56.3,5649921359,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800767751,352,5,1,42,47,59as3grjvj19voay31j3yfgni,0,54.5,-1.7,2025-04-13T14:43:36.374Z,2025-04-13T14:46:00Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5649921375,56,Right,5649921579,233,432,5649921377,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800767779,432,5,1,42,47,5rz9enoyknpg8ji78za5b82p0,1,45.5,101.7,2025-04-13T14:43:36.374Z,2025-04-13T14:45:59Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5649921529,233,352,5649921515,56,Back,5649921517,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800768089,433,1,1,43,3,5rz9enoyknpg8ji78za5b82p0,1,46.3,100.0,2025-04-13T14:43:52.683Z,2025-04-13T18:11:49Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5649923107,141,81.6,5649923113,213,3.86,5649923099,56,Back,5649923095,107,,5649923103,140,31.9,5649923111,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800768211,434,1,1,43,5,5rz9enoyknpg8ji78za5b82p0,1,22.4,68.2,2025-04-13T14:43:54.605Z,2025-04-13T14:43:59Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5649923711,56,Back,5649923715,140,23.5,5649923727,213,4.76,5649923723,212,22.1,5649923719,141,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800768233,435,1,1,43,10,5rz9enoyknpg8ji78za5b82p0,1,23.5,36.0,2025-04-13T14:43:59.385Z,2025-04-13T14:44:00Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5649923823,140,27.4,5649923825,141,54.3,5649923821,56,Back,5649923827,212,13.1,5649923829,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800768257,436,1,1,43,11,5rz9enoyknpg8ji78za5b82p0,1,27.4,54.3,2025-04-13T14:44:00.463Z,2025-04-13T18:11:59Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5649923971,141,51.8,5649923963,56,Back,5649923979,213,3.22,5650972647,156,,5649923975,212,21.0,5649923967,140,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800768379,437,1,1,43,12,5rz9enoyknpg8ji78za5b82p0,1,7.5,51.8,2025-04-13T14:44:01.838Z,2025-04-13T14:44:06Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5649924647,141,77.6,5649924649,212,24.4,5649924643,56,Back,5649924645,140,23.6,5649924651,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800768523,438,1,1,43,17,5rz9enoyknpg8ji78za5b82p0,1,30.2,78.7,2025-04-13T14:44:06.649Z,2025-04-13T14:44:12Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5649925465,212,10.1,5649925459,56,Back,5649925467,213,1.22,5649925461,140,33.5,5649925457,155,,5649925463,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800768595,439,1,1,43,22,5rz9enoyknpg8ji78za5b82p0,1,51.9,92.7,2025-04-13T14:44:12.117Z,2025-04-13T14:44:16Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5649925877,140,76.0,5649925863,155,,5649925885,213,5.16,5649925873,56,Right,5649925883,212,58.8,5649925881,141,14.7,5649925869,196,,5649925887,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800768623,440,1,1,43,26,5rz9enoyknpg8ji78za5b82p0,1,76.7,15.2,2025-04-13T14:44:15.866Z,2025-04-13T14:44:17Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5649926047,213,1.16,5649926041,141,33.0,5649926035,56,Center,5649926043,212,13.2,5649926037,140,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800768699,441,1,1,43,27,5rz9enoyknpg8ji78za5b82p0,1,81.7,33.0,2025-04-13T14:44:17.256Z,2025-04-13T14:44:20Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5649926455,56,Right,5649926461,212,14.3,5649926459,141,17.3,5649926457,140,90.8,5649926463,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800768711,442,1,1,43,29,5rz9enoyknpg8ji78za5b82p0,0,90.8,17.3,2025-04-13T14:44:19.334Z,2025-04-13T18:12:15Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5650973649,20,,5649926533,155,,5649926545,212,9.3,5649926531,2,,5649926549,213,1.45,5650973647,224,,5649926535,56,Center,5649926541,141,30.9,5649926539,140,91.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800768681,353,8,1,43,30,59as3grjvj19voay31j3yfgni,1,6.0,69.0,2025-04-13T14:44:19.787Z,2025-04-13T18:12:23Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5649926357,56,Back,5650974025,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800768715,354,6,1,43,31,59as3grjvj19voay31j3yfgni,0,2.4,67.4,2025-04-13T14:44:21.147Z,2025-04-13T18:12:30Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5649926853,233,443,5649926569,73,,5649926567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800768739,443,6,1,43,31,5rz9enoyknpg8ji78za5b82p0,1,97.6,32.6,2025-04-13T14:44:21.147Z,2025-04-13T14:46:01Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5649926805,56,Center,5649926835,233,354,5649926807,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800769689,444,1,1,44,9,5rz9enoyknpg8ji78za5b82p0,0,99.6,0.4,2025-04-13T14:44:58.997Z,2025-04-13T18:12:37Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5650975005,72,,5649931917,223,,5649931925,212,37.4,5649931911,2,,5649931913,6,,5649931929,1,,5649931923,141,55.2,5649931919,56,Center,5649932297,233,355,5649931915,155,5649931921,140,96.3,,5649931927,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800770561,359,44,1,44,12,59as3grjvj19voay31j3yfgni,1,5.4,47.9,2025-04-13T14:45:01.678Z,2025-04-13T14:52:06Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5649937603,233,456,5649936789,285,,5649936787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800770657,456,44,1,44,12,5rz9enoyknpg8ji78za5b82p0,0,94.6,52.1,2025-04-13T14:45:01.679Z,2025-04-13T14:52:06Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5649937645,233,359,5649937305,56,Center,5649937307,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800769747,355,41,1,44,13,59as3grjvj19voay31j3yfgni,0,3.7,51.5,2025-04-13T14:45:02.651Z,2025-04-13T18:12:44Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5649932221,212,13.2,5649932327,233,444,5649932223,213,0.77,5649932219,141,65.1,5650975493,378,,5649932217,140,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800769879,445,1,1,44,14,5rz9enoyknpg8ji78za5b82p0,1,87.2,32.5,2025-04-13T14:45:04.184Z,2025-04-13T14:45:09Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5649932933,141,7.7,5649932935,212,17.5,5649932931,140,91.5,5649932927,3,,5649932929,56,Right,5649932939,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800769923,446,1,1,44,19,5rz9enoyknpg8ji78za5b82p0,0,93.1,10.7,2025-04-13T14:45:09.231Z,2025-04-13T18:12:51Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5649933125,213,1.33,5649938547,138,,5650976085,224,,5649933117,56,Center,5649933113,2,,5649933123,212,22.7,5649933119,140,98.3,5650976087,20,,5649933115,155,,5649933121,141,,,,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800770025,447,81,1,44,24,5rz9enoyknpg8ji78za5b82p0,0,98.3,43.1,2025-04-13T14:45:13.714Z,2025-04-13T14:46:03Z,,,,,5649939233,273,,5649939231,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800770093,357,12,1,44,24,59as3grjvj19voay31j3yfgni,1,5.6,77.2,2025-04-13T14:45:13.720Z,2025-04-13T18:13:05Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5649933941,213,6.16,5649933939,212,59.6,5649933937,141,66.6,5649933933,56,Center,5649933935,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800770037,356,43,1,44,25,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-04-13T14:45:14.459Z,2025-04-13T14:45:18Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5649933571,285,0,5649933775,144,3,5649933567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800770099,448,1,1,44,28,5rz9enoyknpg8ji78za5b82p0,1,46.0,38.2,2025-04-13T14:45:17.947Z,2025-04-13T14:45:20Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5649933973,212,12.5,5649933975,213,1.06,5649933967,56,Center,5649933969,140,51.8,5649933971,141,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800770155,449,1,1,44,30,5rz9enoyknpg8ji78za5b82p0,1,51.8,54.3,2025-04-13T14:45:19.900Z,2025-04-13T14:45:22Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5649934291,141,16.5,5649934287,56,Back,5649934293,212,26.8,5649934289,140,44.7,5649934295,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800770249,450,1,1,44,32,5rz9enoyknpg8ji78za5b82p0,1,44.7,16.5,2025-04-13T14:45:22.196Z,2025-04-13T14:45:27Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5649934881,212,23.3,5649934875,56,Right,5649934883,213,6.00,5649934877,140,66.0,5649934879,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800770287,451,1,1,44,38,5rz9enoyknpg8ji78za5b82p0,1,73.4,20.3,2025-04-13T14:45:27.509Z,2025-04-13T14:46:36Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5649935091,56,Right,5649935097,212,11.6,5649935093,140,79.3,5649935099,213,5.28,5649935095,141,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800770313,452,1,1,44,40,5rz9enoyknpg8ji78za5b82p0,1,79.3,6.1,2025-04-13T14:45:30.024Z,2025-04-13T14:45:31Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5649935237,212,12.5,5649935239,213,1.89,5649935231,56,Center,5649935235,141,23.6,5649935233,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800770403,453,1,1,44,41,5rz9enoyknpg8ji78za5b82p0,1,71.4,29.1,2025-04-13T14:45:31.133Z,2025-04-13T18:13:45Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,1.0,,5649935879,140,92.9,5649935883,212,28.8,5649935877,56,Center,5649937071,210,13,5649935881,141,55.5,5649935875,155,,5649935887,213,0.67,5649937073,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
