id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2747053959,400,32,2,45,0,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-11-10T16:01:17.125Z,2024-11-10T16:01:17Z,,,,,5357025053,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747053971,456,32,2,45,0,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-11-10T16:01:17.125Z,2024-11-10T18:49:15Z,,,,,5357025093,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747054023,401,1,2,45,0,59as3grjvj19voay31j3yfgni,1,50.1,49.9,2024-11-10T16:01:17.126Z,2024-11-10T18:57:07Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5357025375,212,17.5,5357025371,140,33.6,5357025373,141,46.4,5357025369,56,Back,5357025377,213,3.28,5357025379,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747054079,402,1,2,45,2,59as3grjvj19voay31j3yfgni,0,33.5,45.4,2024-11-10T16:01:19.508Z,2024-11-10T18:57:15Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5357025623,1,,5357025615,140,68.8,5357025611,56,Right,5358112085,157,,5357025619,212,42.9,5357025617,141,13.7,5357025621,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747054171,457,1,2,45,4,cftj6g399tknheudaxsdpfdgb,1,28.8,76.7,2024-11-10T16:01:21.219Z,2024-11-10T18:57:17Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5357026105,140,41.0,5357026099,3,,5357026103,56,Back,5357026111,213,0.77,5357026109,212,17.9,5357026107,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747255647,807,40,2,45,5,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-11-10T16:01:22.799Z,2024-11-10T19:25:20Z,,,,,5358141891,59,"16, 43, 6, 24, 22, 73, 19, 21, 18, 25, 41, 1, 3, 13, 55, 53, 29, 17, 20",5358141895,130,2,5358141903,194,a87w6l9zsbahdi4knm1347zs9,5358141883,30,"7yim2aepctujr2m4p20a97755, fwu0bja02waqct7l682s5mfp, 8yfw9f74h0yfz51bkxxc8p39x, drlp4xtkta08jiu0px6m4ocq2, a87w6l9zsbahdi4knm1347zs9, 4fhpb0b8muboggvquj2pvsiqx, bwfg9frq2ecbzg7wlzqjtnv2s, 78kzajya12k4sm0ebfl37d6ok, elhmf9cc26ec5p1wnwonuxf4l, 10esz9pvzonegry7p78n3ce09, e64kcio0848bpw39eedbjyd5g, 41ii5y9ebz5e3xhaif9kc8qmt, c3sp1x0shf2b24rl5ike6v0iy, bidudbkachfl6126lhlr254wk, 8mn8apr6n7t7s6lx4d4vvdnca, 7qgiqoaaarr6c2bs4yffqwju2, ajhd3cqclubmexhscpd4w4ez9, 5cjx2i2perp5vr62en4cyer1m, e73sexp7kse0wlykdi7xcbg2c",5358141901,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",5358141887,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747054219,459,1,2,45,10,cftj6g399tknheudaxsdpfdgb,1,41.6,91.4,2024-11-10T16:01:27.752Z,2024-11-10T18:57:31Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5357026353,140,43.5,5357026357,212,4.4,5357026359,213,5.18,5357026351,56,Back,5357026355,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747054273,460,1,2,45,12,cftj6g399tknheudaxsdpfdgb,1,43.5,85.6,2024-11-10T16:01:29.707Z,2024-11-10T16:01:32Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5357026639,213,0.41,5357026637,212,15.4,5357026633,140,56.9,5357026631,56,Left,5357026635,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747054293,461,1,2,45,15,cftj6g399tknheudaxsdpfdgb,1,56.5,85.1,2024-11-10T16:01:32.730Z,2024-11-10T16:01:34Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5357026771,56,Center,5357026775,141,75.1,5357026779,213,5.12,5357026777,212,7.4,5357026773,140,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747054373,462,1,2,45,16,cftj6g399tknheudaxsdpfdgb,1,59.3,75.1,2024-11-10T16:01:33.995Z,2024-11-10T16:01:37Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5357027209,213,0.62,5357027195,56,Left,5357027197,140,74.3,5357027193,155,,5357027201,141,91.7,5357027205,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747054469,463,1,2,45,19,cftj6g399tknheudaxsdpfdgb,0,74.8,91.1,2024-11-10T16:01:36.911Z,2024-11-10T16:01:47Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5357027669,140,79.5,5357027671,141,90.5,5357027673,212,5.0,5357027675,213,6.20,5357027667,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747054869,403,1,2,45,21,59as3grjvj19voay31j3yfgni,0,26.5,4.6,2024-11-10T16:01:38.228Z,2024-11-10T18:57:58Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5357029719,213,1.00,5357029707,140,28.4,5357029711,141,9.2,5357029703,56,Back,5357029715,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747054647,464,1,2,45,24,cftj6g399tknheudaxsdpfdgb,1,76.7,85.9,2024-11-10T16:01:42.022Z,2024-11-10T18:58:19Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5357028475,56,Left,5357028483,213,2.62,5357028479,141,92.9,5357028481,212,9.6,5357028477,140,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747252999,806,83,2,45,28,59as3grjvj19voay31j3yfgni,1,35.9,8.9,2024-11-10T16:01:46.016Z,2024-11-10T19:00:03Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5358126781,399,73lwz4he5erpp25zi8crjvztg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747054723,465,1,2,45,29,cftj6g399tknheudaxsdpfdgb,1,63.8,94.2,2024-11-10T16:01:46.850Z,2024-11-10T19:00:11Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5357028949,56,Left,5357028957,213,3.52,5357028951,140,52.5,5357028953,141,87.2,5357028955,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747054765,466,1,2,45,31,cftj6g399tknheudaxsdpfdgb,1,52.1,86.0,2024-11-10T16:01:48.557Z,2024-11-10T19:00:09Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5357029203,212,38.8,5357029207,1,,5357029201,141,53.0,5357029205,213,3.76,5357029199,140,22.0,5357029197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747054827,467,1,2,45,35,cftj6g399tknheudaxsdpfdgb,1,22.0,53.0,2024-11-10T16:01:52.925Z,2024-11-10T16:01:55Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5357029507,212,14.3,5357029509,213,1.20,5357029503,140,26.9,5357029505,141,72.6,5357029501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747054859,468,1,2,45,38,cftj6g399tknheudaxsdpfdgb,1,29.1,68.2,2024-11-10T16:01:55.750Z,2024-11-10T16:01:57Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5357029671,213,3.20,5357029661,56,Back,5357029665,141,66.9,5357029667,212,14.1,5357029663,140,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747054991,469,1,2,45,40,cftj6g399tknheudaxsdpfdgb,1,16.1,68.5,2024-11-10T16:01:57.233Z,2024-11-10T19:00:48Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5357030315,56,Back,5357030321,212,30.6,5357030323,213,0.67,5357030317,140,38.9,5357030319,141,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747055049,470,1,2,45,45,cftj6g399tknheudaxsdpfdgb,1,54.9,93.0,2024-11-10T16:02:02.170Z,2024-11-10T16:02:05Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5357030715,140,71.0,5357030721,212,21.4,5357030717,141,73.6,5357030725,213,5.62,5357030713,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747055081,471,1,2,45,47,cftj6g399tknheudaxsdpfdgb,1,71.2,73.5,2024-11-10T16:02:04.693Z,2024-11-10T19:01:11Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5357030883,141,80.2,5357030881,140,68.7,5357030879,56,Left,5357030885,212,5.3,5357030887,213,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747055105,472,1,2,45,48,cftj6g399tknheudaxsdpfdgb,1,68.7,80.2,2024-11-10T16:02:05.927Z,2024-11-10T19:01:33Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5357031093,141,56.3,5357031101,213,5.12,5357031089,140,75.3,5357031097,212,17.7,5357031085,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747055117,473,1,2,45,50,cftj6g399tknheudaxsdpfdgb,0,75.8,53.9,2024-11-10T16:02:08.046Z,2024-11-10T19:01:46Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5357031177,141,40.3,5357031179,212,12.8,5357031181,213,5.47,5357031173,56,Center,5357031175,140,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747055225,405,50,2,45,56,59as3grjvj19voay31j3yfgni,1,38.4,70.6,2024-11-10T16:02:13.526Z,2024-11-10T21:17:19Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5358741769,233,865,5357031777,56,Back,5358137507,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747255045,865,7,2,45,56,cftj6g399tknheudaxsdpfdgb,1,61.6,29.4,2024-11-10T16:02:13.527Z,2024-11-10T21:17:19Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5358138571,56,Center,5358138573,285,,5358138575,384,,5358741765,233,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747055309,474,1,2,45,59,cftj6g399tknheudaxsdpfdgb,0,51.8,29.7,2024-11-10T16:02:16.166Z,2024-11-10T19:02:29Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5357032257,56,Right,5357032259,140,68.2,5357032263,212,27.4,5357032261,141,0.0,5357032265,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747055423,406,5,2,46,0,59as3grjvj19voay31j3yfgni,1,34.0,101.6,2024-11-10T16:02:17.507Z,2024-11-10T16:06:44Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5357032869,56,Back,5357032917,233,475,5357032873,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747055323,475,5,2,46,0,cftj6g399tknheudaxsdpfdgb,0,66.0,-1.6,2024-11-10T16:02:17.507Z,2024-11-10T16:06:44Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5357032305,347,,5357032303,56,Right,5357032941,233,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747055525,407,1,2,46,5,59as3grjvj19voay31j3yfgni,1,38.0,100.0,2024-11-10T16:02:23.036Z,2024-11-10T19:04:17Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5357033409,107,,5357033415,141,64.9,5357033411,56,Back,5357033421,1,,5357033417,212,25.0,5358150077,189,,5357033419,213,4.73,5357033413,140,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747055543,408,1,2,46,10,59as3grjvj19voay31j3yfgni,1,38.4,64.9,2024-11-10T16:02:27.628Z,2024-11-10T16:02:29Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5357033541,212,19.9,5357033535,56,Back,5357033543,213,4.41,5357033539,141,36.9,5357033537,140,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747055577,409,1,2,46,11,59as3grjvj19voay31j3yfgni,1,31.9,36.6,2024-11-10T16:02:29.068Z,2024-11-10T16:02:30Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5357033673,212,16.6,5357033671,141,14.1,5357033675,213,5.11,5357033667,56,Back,5357033669,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747055645,410,1,2,46,13,59as3grjvj19voay31j3yfgni,1,35.0,15.3,2024-11-10T16:02:30.235Z,2024-11-10T16:02:33Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5357034075,140,43.7,5357034081,213,6.25,5357034073,56,Back,5357034079,212,9.1,5357034077,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747055681,411,1,2,46,16,59as3grjvj19voay31j3yfgni,1,42.6,16.2,2024-11-10T16:02:33.467Z,2024-11-10T16:02:35Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5357034325,213,2.20,5357034323,212,9.1,5357034321,141,27.1,5357034317,56,Back,5357034319,140,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747055743,412,1,2,46,18,59as3grjvj19voay31j3yfgni,1,38.0,24.7,2024-11-10T16:02:35.531Z,2024-11-10T16:02:38Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5357034703,140,30.2,5357034707,212,15.9,5357034709,213,4.17,5357034705,141,4.7,5357034701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747055787,413,1,2,46,21,59as3grjvj19voay31j3yfgni,0,28.7,4.7,2024-11-10T16:02:38.540Z,2024-11-10T16:02:40Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5357034947,141,7.9,5357034949,212,29.4,5357034943,56,Right,5357034941,155,,5357034951,213,0.07,5357034945,140,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747055837,476,1,2,46,24,cftj6g399tknheudaxsdpfdgb,1,42.9,93.5,2024-11-10T16:02:41.403Z,2024-11-10T16:02:44Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5357035243,56,Left,5357035253,1,,5357035247,141,97.2,5357035249,212,22.6,5357035241,157,,5357035251,213,0.11,5357035245,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747055885,478,1,2,46,28,cftj6g399tknheudaxsdpfdgb,1,61.4,89.4,2024-11-10T16:02:45.314Z,2024-11-10T16:02:46Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5357035515,141,72.9,5357035511,56,Center,5357035517,212,11.5,5357035519,213,4.51,5357035513,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747055923,479,1,2,46,29,cftj6g399tknheudaxsdpfdgb,1,59.6,75.3,2024-11-10T16:02:46.778Z,2024-11-10T16:02:49Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5357035739,141,82.1,5357035737,140,70.4,5357035743,213,0.39,5357035735,56,Left,5357035741,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747055945,414,45,2,46,31,59as3grjvj19voay31j3yfgni,0,32.2,19.0,2024-11-10T16:02:48.921Z,2024-11-10T16:02:59Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5357036607,233,480,5357035865,285,,5357035863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747056059,480,3,2,46,31,cftj6g399tknheudaxsdpfdgb,1,67.8,81.0,2024-11-10T16:02:48.921Z,2024-11-10T19:04:53Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5357036557,56,Left,5358153125,465,,5357036593,233,414,5357036563,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747056153,415,27,2,46,43,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-11-10T16:03:00.212Z,2024-11-10T16:03:06Z,,,,,5357037083,203,,5357037081,201,,5357037239,233,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747056183,482,27,2,46,43,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-11-10T16:03:00.212Z,2024-11-10T16:03:05Z,,,,,5357037219,233,415,5357037207,203,,5357037205,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747058755,483,43,2,49,1,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-11-10T16:05:19.041Z,2024-11-10T16:05:49Z,,,,,5357054375,144,28,5357051445,55,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747059983,417,28,2,50,2,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-11-10T16:06:19.552Z,2024-11-10T16:06:25Z,,,,,5357058353,233,491,5357058247,55,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747059881,491,28,2,50,2,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-11-10T16:06:19.552Z,2024-11-10T16:06:24Z,,,,,5357057683,55,482,5357058313,233,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747060679,493,1,2,50,39,cftj6g399tknheudaxsdpfdgb,1,64.1,87.7,2024-11-10T16:06:56.951Z,2024-11-10T16:06:58Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5357062125,140,52.9,5357062131,213,3.24,5357062123,56,Left,5357062127,141,86.0,5357062129,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747060791,494,1,2,50,41,cftj6g399tknheudaxsdpfdgb,1,52.9,86.0,2024-11-10T16:06:58.542Z,2024-11-10T16:07:03Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5357062707,213,0.41,5357062703,212,12.8,5357062695,56,Left,5357062697,140,64.1,5357062699,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747060803,495,61,2,50,42,cftj6g399tknheudaxsdpfdgb,0,64.1,93.6,2024-11-10T16:07:00.032Z,2024-11-10T17:05:19Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5357062761,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747060815,420,1,2,50,45,59as3grjvj19voay31j3yfgni,1,36.0,12.3,2024-11-10T16:07:02.186Z,2024-11-10T16:07:04Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5357062805,56,Right,5357062813,213,0.20,5357062809,141,18.6,5357062807,140,56.3,5357062811,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747060859,421,1,2,50,47,59as3grjvj19voay31j3yfgni,0,55.7,18.6,2024-11-10T16:07:04.506Z,2024-11-10T16:07:06Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5357063037,56,Right,5357063039,140,65.5,5357063043,212,11.4,5357063041,141,11.3,5357063045,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747060887,496,8,2,50,48,cftj6g399tknheudaxsdpfdgb,1,31.1,91.7,2024-11-10T16:07:05.263Z,2024-11-10T19:05:21Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5357063179,56,Back,5358155695,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747061009,422,5,2,50,51,59as3grjvj19voay31j3yfgni,1,68.3,-1.7000000000000002,2024-11-10T16:07:08.170Z,2024-11-10T16:46:02Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5357063991,233,497,5357063921,347,,5357063919,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747060913,497,5,2,50,51,cftj6g399tknheudaxsdpfdgb,0,31.7,101.7,2024-11-10T16:07:08.170Z,2024-11-10T16:46:02Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5357063319,56,Back,5357063323,347,,5357064027,233,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747061169,423,1,2,50,55,59as3grjvj19voay31j3yfgni,1,65.8,0.0,2024-11-10T16:07:12.699Z,2024-11-10T16:07:19Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5357064775,107,,5357064785,213,2.42,5357064781,141,15.2,5357064783,212,17.0,5357064779,140,53.6,5357064777,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747061199,424,1,2,51,2,59as3grjvj19voay31j3yfgni,1,57.2,15.8,2024-11-10T16:07:19.530Z,2024-11-10T16:07:21Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5357065001,213,5.64,5357064995,140,67.1,5357064999,212,13.0,5357064997,141,4.4,5357064993,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747061251,425,1,2,51,4,59as3grjvj19voay31j3yfgni,1,65.3,6.1,2024-11-10T16:07:21.595Z,2024-11-10T16:07:23Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5357065273,56,Right,5357065279,212,10.5,5357065277,141,13.1,5357065275,140,56.4,5357065281,213,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747061307,426,1,2,51,6,59as3grjvj19voay31j3yfgni,1,55.8,13.8,2024-11-10T16:07:23.850Z,2024-11-10T16:07:26Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5357065539,212,25.0,5357065537,141,48.1,5357065533,56,Back,5357065535,140,47.1,5357065541,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747061359,427,1,2,51,9,59as3grjvj19voay31j3yfgni,1,46.9,49.6,2024-11-10T16:07:26.747Z,2024-11-10T16:07:29Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5357065825,213,1.60,5357065823,212,20.6,5357065817,56,Back,5357065821,141,79.9,5357065819,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747061483,428,1,2,51,11,59as3grjvj19voay31j3yfgni,1,45.8,78.7,2024-11-10T16:07:29.114Z,2024-11-10T16:07:36Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5357066499,56,Left,5357066507,213,0.49,5357066501,140,59.0,5357066503,141,89.6,5357066505,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747061489,429,4,2,51,18,59as3grjvj19voay31j3yfgni,1,62.9,65.3,2024-11-10T16:07:36.088Z,2024-11-10T17:10:36Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5357502227,294,,5357066535,13,,5357066543,286,,5357066539,152,,5357066537,56,Center,5357066707,233,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747061481,498,4,2,51,18,cftj6g399tknheudaxsdpfdgb,0,37.1,34.7,2024-11-10T16:07:36.089Z,2024-11-10T16:18:53Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5357066737,233,429,5357066651,13,,5357066655,56,Back,5357066657,152,,5357066659,285,,5357066653,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
