id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2740182641,488,1,2,55,12,cftj6g399tknheudaxsdpfdgb,1,15.8,34.0,2024-10-27T16:17:43.322Z,2024-10-27T16:17:46Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5319569755,141,55.1,5319569751,56,Back,5319569759,213,2.08,5319569753,140,8.2,5319569757,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740182715,489,1,2,55,15,cftj6g399tknheudaxsdpfdgb,0,10.5,53.3,2024-10-27T16:17:46.196Z,2024-10-27T16:17:49Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5319570133,212,54.2,5319570127,56,Center,5319570135,213,6.09,5319570137,1,,5319570125,155,,5319570131,141,38.3,5319570129,140,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740182763,614,1,2,55,19,aljua8crr0vkwit0j3m59jw9j,1,38.7,61.9,2024-10-27T16:17:50.140Z,2024-10-27T16:17:51Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5319570409,213,4.64,5319570403,140,37.7,5319570405,141,39.3,5319570399,3,,5319570401,56,Back,5319570407,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740182797,616,1,2,55,21,aljua8crr0vkwit0j3m59jw9j,1,38.8,39.6,2024-10-27T16:17:51.869Z,2024-10-27T16:17:52Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5319570575,141,41.1,5319570581,212,9.5,5319570587,213,0.11,5319570563,56,Back,5319570567,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740182933,617,1,2,55,22,aljua8crr0vkwit0j3m59jw9j,1,47.8,41.1,2024-10-27T16:17:52.619Z,2024-10-27T16:17:57Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5319571335,213,4.73,5319571327,56,Back,5319571333,212,23.2,5319571329,140,48.2,5319571331,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740183009,618,1,2,55,27,aljua8crr0vkwit0j3m59jw9j,1,71.9,15.4,2024-10-27T16:17:57.659Z,2024-10-27T16:18:01Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5319571745,212,11.9,5319571739,56,Right,5319571743,141,3.0,5319571741,140,79.9,5319571747,213,5.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740183021,619,1,2,55,31,aljua8crr0vkwit0j3m59jw9j,1,79.6,3.9,2024-10-27T16:18:01.483Z,2024-10-27T16:19:09Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5319571809,212,13.5,5319571811,213,1.59,5319571807,141,23.8,5319571803,56,Center,5319571805,140,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740183059,620,1,2,55,31,aljua8crr0vkwit0j3m59jw9j,1,79.4,23.8,2024-10-27T16:18:02.011Z,2024-10-27T16:19:11Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5319571995,141,31.7,5319571991,56,Center,5319571993,140,85.5,5319571999,213,0.70,5319571997,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740183105,621,1,2,55,32,aljua8crr0vkwit0j3m59jw9j,1,85.5,31.7,2024-10-27T16:18:03.259Z,2024-10-27T16:19:15Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5319572351,156,,5319572291,141,28.1,5319572287,56,Center,5319572295,213,3.85,5319572289,140,82.8,5319572293,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740183127,622,1,2,55,35,aljua8crr0vkwit0j3m59jw9j,1,84.3,27.5,2024-10-27T16:18:05.755Z,2024-10-27T16:19:19Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5319572443,56,Center,5319572451,140,85.8,5319572457,141,37.8,5319572463,212,7.2,5319572469,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740183183,623,1,2,55,35,aljua8crr0vkwit0j3m59jw9j,1,85.8,37.8,2024-10-27T16:18:06.411Z,2024-10-27T16:19:20Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,1.0,,5319572719,140,79.1,5319576689,210,15,5319572725,213,3.63,5319572723,212,8.0,5319572717,56,Center,5319576691,154,,5319572721,141,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740183193,624,15,2,55,37,aljua8crr0vkwit0j3m59jw9j,1,82.5,39.5,2024-10-27T16:18:07.899Z,2024-10-27T16:18:40Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5319576725,55,623,5319576731,103,19,5319572783,56,Center,5319576719,78,,5319576733,215,,5319576739,230,98.6,5319572781,18,,5319575725,82,,5319576729,102,49.1,5319576741,231,48.9,5319576723,154,5319576737,147,5319575721,72,,5319576743,192,,5319576721,29,,,41.5,5319576735,146,5319572779,22,,86.2,,,,,,
2740183259,625,4,2,55,40,aljua8crr0vkwit0j3m59jw9j,1,86.4,47.8,2024-10-27T16:18:11.372Z,2024-10-27T16:19:36Z,,,,,5319573517,56,Center,5319573521,286,,5319573515,10,,5319573519,152,,5319573513,9,,5319582813,348,3ejggtt1du1cui3wc1f8oqx62,5319573643,233,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740183267,490,4,2,55,40,cftj6g399tknheudaxsdpfdgb,0,13.6,52.2,2024-10-27T16:18:11.373Z,2024-10-27T16:19:36Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5319573559,9,,5319573561,10,,5319573567,285,,5319573565,152,,5319573563,56,Back,5319573699,233,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740185313,491,58,2,57,11,cftj6g399tknheudaxsdpfdgb,0,0.0,0.0,2024-10-27T16:19:42.047Z,2024-10-27T16:19:51Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5319584191,186,,5319584197,56,Back,5319584189,9,,5319584763,233,626,5319584193,179,,5319584195,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740185255,626,16,2,57,11,aljua8crr0vkwit0j3m59jw9j,1,88.5,50.0,2024-10-27T16:19:42.047Z,2024-10-27T16:20:09Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5319585989,231,50,5319585983,390,543276,5319583823,17,,5319585977,76,,5319585981,103,3.2,5319584523,374,2024-10-27 16:19:41.323,5319583821,9,,5319586129,353,491,5319584515,72,,5319584527,375,57:10.848,5319583825,56,5319585985,458,5319585987,230,99.5,5319583827,214,,5319585979,102,53.8,Center,,,,,,,,,,,,,
2740186121,627,18,2,57,51,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-10-27T16:20:21.738Z,2024-10-27T16:20:22Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5319588403,55,628,5319588335,59,24,5319588333,44,Forward,5319588331,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740186127,628,19,2,57,51,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-10-27T16:20:21.739Z,2024-10-27T16:21:16Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5319588363,55,627,5319594809,293,2,5319588357,145,11,5319594807,292,6,5319588361,44,Midfielder,5319588359,59,20,5319588353,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740186309,629,18,2,57,58,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-10-27T16:20:29.464Z,2024-10-27T16:20:30Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5319589331,59,23,5319589327,42,,5319589329,44,Defender,5319589397,55,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740186319,630,19,2,57,58,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-10-27T16:20:29.465Z,2024-10-27T16:21:12Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5319589365,145,3,5319594323,292,3,5319594325,293,2,5319589369,44,Defender,5319589361,42,,5319589367,59,11,5319589371,55,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740186351,492,1,2,57,58,cftj6g399tknheudaxsdpfdgb,1,50.1,50.1,2024-10-27T16:20:29.474Z,2024-10-27T16:20:31Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5319589449,56,Back,5319589459,279,G,5319589453,141,49.6,5319589455,212,10.9,5319589457,213,3.17,5319589451,140,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740187495,638,40,2,58,0,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-10-27T16:20:30.674Z,2024-10-27T16:22:33Z,,,,,5319595725,130,4,5319595729,194,5j9d1plbsd5ic01r3ggziutwp,5319595723,59,"16, 20, 22, 6, 12, 4, 7, 8, 15, 25, 11, 5, 9, 17, 18, 26, 31, 34",5319595719,30,"c7gwbtdqptxjtu3tn3xctvit, d88feog3dgv09oxbzn15xqesq, 3361cs2j60yxzy9mir80byqc5, 5j9d1plbsd5ic01r3ggziutwp, 6rd849oap6uh93wdwjk8590q1, czpstoiy12awqpasz573ckp91, 5x8064b3yr7txk0czddfjtffu, 1902oagnhlo7x9xpumxvg1t78, 3ejggtt1du1cui3wc1f8oqx62, adg5dfvzxjrzlz1n2jsfeyx3o, 7foqorbwhgqjghtxa2nax6kgk, 33sxiwcjeqcop3ukuok86ujmd, 828b7y3phhpb62srvtrjhtgk4, 6gh4z3yubnpypzoakjom1rj3e, bh06w40pwo6dy3cjrw3r2i0ru, 5jdkdvxssuc8gvzwwrq5bs76y, 637840asun7f3wo16c5zkhi50, v5l81gxg2i8p5imhugkqiexg",5319595727,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",5319595721,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740186405,493,1,2,58,0,cftj6g399tknheudaxsdpfdgb,1,40.0,50.3,2024-10-27T16:20:30.866Z,2024-10-27T16:20:34Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5319589791,213,2.41,5319589783,56,Back,5319589789,212,21.2,5319589787,141,71.1,5319589785,140,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740186465,494,1,2,58,3,cftj6g399tknheudaxsdpfdgb,1,24.7,72.0,2024-10-27T16:20:33.873Z,2024-10-27T16:20:37Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5319590127,141,50.4,5319590125,140,15.5,5319590131,213,4.13,5319590129,212,17.6,5319590123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740186611,495,1,2,58,7,cftj6g399tknheudaxsdpfdgb,1,15.1,50.4,2024-10-27T16:20:37.599Z,2024-10-27T16:20:45Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5319590877,56,Back,5319590885,213,5.02,5319590883,212,31.2,5319590879,140,24.1,5319590875,155,,5319590881,141,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740186599,631,4,2,58,14,aljua8crr0vkwit0j3m59jw9j,1,71.8,92.0,2024-10-27T16:20:44.848Z,2024-10-27T16:21:09Z,,,,,5319593919,10,,5319591109,233,496,5319590935,56,Left,5319590941,286,,5319590937,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740186615,496,4,2,58,14,cftj6g399tknheudaxsdpfdgb,0,28.2,8.0,2024-10-27T16:20:44.849Z,2024-10-27T16:21:09Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5319591049,285,,5319591043,10,,5319591047,152,,5319591045,56,Back,5319591149,233,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740186683,632,1,2,58,15,aljua8crr0vkwit0j3m59jw9j,1,59.2,89.8,2024-10-27T16:20:46.240Z,2024-10-27T16:20:48Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5319591371,212,21.4,5319591373,213,3.83,5319591369,141,69.7,5319591367,140,43.5,5319591363,152,,5319591361,5,,5319591365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740186773,633,1,2,58,18,aljua8crr0vkwit0j3m59jw9j,1,40.8,66.7,2024-10-27T16:20:48.640Z,2024-10-27T16:20:52Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5319591865,56,Back,5319591867,140,38.2,5319591869,141,41.0,5319591873,213,4.56,5319591871,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740186867,634,1,2,58,22,aljua8crr0vkwit0j3m59jw9j,1,38.2,40.1,2024-10-27T16:20:52.816Z,2024-10-27T16:20:57Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5319592359,56,Back,5319592367,213,1.96,5319592361,140,32.5,5319592365,212,15.8,5319592363,141,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740186915,635,1,2,58,26,aljua8crr0vkwit0j3m59jw9j,1,33.0,61.4,2024-10-27T16:20:56.945Z,2024-10-27T16:20:58Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5319592571,141,54.5,5319592567,56,Back,5319592573,212,11.9,5319592575,213,3.55,5319592569,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740187005,636,1,2,58,27,aljua8crr0vkwit0j3m59jw9j,1,22.2,54.7,2024-10-27T16:20:58.336Z,2024-10-27T16:21:02Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5319593065,56,Back,5319593067,140,32.2,5319593069,141,52.9,5319593071,212,10.6,5319593073,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740187013,637,4,2,58,32,aljua8crr0vkwit0j3m59jw9j,1,31.7,52.3,2024-10-27T16:21:02.625Z,2024-10-27T16:22:39Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5319593153,152,,5319593155,265,,5319593149,13,,5319593151,56,Back,5319593157,285,,5319593605,233,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740187055,497,4,2,58,32,cftj6g399tknheudaxsdpfdgb,0,68.3,47.7,2024-10-27T16:21:02.626Z,2024-10-27T16:22:39Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5319593563,286,,5319593507,152,,5319594855,55,498,5319593503,13,,5319593505,56,Center,5319593559,265,,5319593641,233,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740187227,498,17,2,58,42,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-10-27T16:21:12.706Z,2024-10-27T16:21:16Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5319594775,392,,5319594779,55,497,5319594777,13,243,5319594773,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740187787,639,1,2,59,4,aljua8crr0vkwit0j3m59jw9j,1,31.2,53.2,2024-10-27T16:21:35.025Z,2024-10-27T16:21:36Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5319597219,5,,5319597223,56,Back,5319597229,212,16.2,5319597225,140,30.0,5319597313,189,,5319597231,213,4.63,5319597221,152,,5319597227,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740187841,640,1,2,59,6,aljua8crr0vkwit0j3m59jw9j,1,30.0,29.4,2024-10-27T16:21:36.737Z,2024-10-27T16:21:38Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5319597517,141,46.4,5319597513,56,Back,5319597515,140,34.1,5319597527,213,1.21,5319597521,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740187893,641,1,2,59,7,aljua8crr0vkwit0j3m59jw9j,1,34.0,48.3,2024-10-27T16:21:38.338Z,2024-10-27T16:21:41Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5319597811,141,65.8,5319597809,140,29.6,5319597807,56,Back,5319597813,212,12.8,5319597815,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740187955,642,1,2,59,10,aljua8crr0vkwit0j3m59jw9j,1,27.5,67.7,2024-10-27T16:21:40.994Z,2024-10-27T16:21:44Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5319598097,141,96.7,5319598095,140,26.7,5319598099,212,19.7,5319598093,56,Back,5319598101,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740188045,643,1,2,59,13,aljua8crr0vkwit0j3m59jw9j,1,26.1,95.7,2024-10-27T16:21:44.034Z,2024-10-27T16:21:49Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5319598563,1,,5319598557,141,55.4,5319598555,140,7.0,5319598561,213,4.08,5319598553,56,Back,5319598559,212,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740188095,644,1,2,59,19,aljua8crr0vkwit0j3m59jw9j,0,6.3,55.2,2024-10-27T16:21:49.795Z,2024-10-27T16:22:09Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5319598799,1,,5319598789,140,37.5,5319598783,155,,5319598785,56,Back,5319598795,212,50.7,5319598797,213,5.41,5319598791,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740188247,645,43,2,59,21,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-10-27T16:21:52.307Z,2024-10-27T16:22:03Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5319599699,3,0,5319599705,56,Back,5319599709,140,15.7,5319599711,141,10.8,5319599855,144,1,5319599715,213,2.90,5319599713,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740188339,499,5,2,59,22,cftj6g399tknheudaxsdpfdgb,1,70.4,101.4,2024-10-27T16:21:52.516Z,2024-10-27T16:22:37Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5319600181,347,,5319603033,233,646,5319600179,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740188301,646,5,2,59,22,aljua8crr0vkwit0j3m59jw9j,0,29.6,-1.4,2024-10-27T16:21:52.516Z,2024-10-27T16:22:37Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5319599989,56,Back,5319599991,347,,5319603063,233,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740188495,500,1,2,59,42,cftj6g399tknheudaxsdpfdgb,1,67.5,100.0,2024-10-27T16:22:13.012Z,2024-10-27T16:22:15Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5319600945,56,Left,5319600963,212,9.1,5319600957,141,96.0,5319600965,213,5.84,5319600951,140,75.3,5319600941,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740188519,501,61,2,59,45,cftj6g399tknheudaxsdpfdgb,1,75.3,97.2,2024-10-27T16:22:16.354Z,2024-10-27T16:22:16Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5319601117,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740188589,502,3,2,59,47,cftj6g399tknheudaxsdpfdgb,1,77.1,96.1,2024-10-27T16:22:17.508Z,2024-10-27T17:02:11Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5319601521,233,647,5319601507,286,,5319601505,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740188551,647,45,2,59,47,aljua8crr0vkwit0j3m59jw9j,0,22.9,3.9,2024-10-27T16:22:17.508Z,2024-10-27T17:02:11Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5319601541,233,502,5319601279,285,,5319601277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740188617,503,1,2,59,49,cftj6g399tknheudaxsdpfdgb,0,99.6,89.1,2024-10-27T16:22:20.268Z,2024-10-27T16:22:22Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5319601619,2,,5319601629,212,24.7,5319601623,56,Center,5319601627,141,53.6,5319601631,213,4.50,5319601625,140,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740188645,648,12,2,59,51,aljua8crr0vkwit0j3m59jw9j,1,6.9,47.0,2024-10-27T16:22:21.523Z,2024-10-27T16:22:23Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5319601847,167,,5319601795,140,0.0,5319601803,212,27.5,5319601805,213,4.42,5319601793,56,Back,5319601799,141,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740188653,504,6,2,59,52,cftj6g399tknheudaxsdpfdgb,1,99.1,81.6,2024-10-27T16:22:22.797Z,2024-10-27T16:22:38Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5319601887,73,,5319601885,56,Left,5319602009,233,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740188649,649,6,2,59,52,aljua8crr0vkwit0j3m59jw9j,0,0.9,18.4,2024-10-27T16:22:22.797Z,2024-10-27T16:22:39Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5319601979,56,Back,5319602023,233,504,5319601981,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740189205,505,1,2,60,22,cftj6g399tknheudaxsdpfdgb,0,99.5,99.5,2024-10-27T16:22:53.189Z,2024-10-27T16:22:59Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5319605019,56,Center,5319605013,6,,5319605031,213,4.62,5319605509,233,650,5319605011,2,,5319605027,141,48.5,5319605033,1,,5319605015,155,,5319605023,140,96.4,5319605029,212,34.8,5319605017,223,,,,,,,,,,,,,,,,,,,,,,,,,
2740189291,650,41,2,60,26,aljua8crr0vkwit0j3m59jw9j,0,4.9,49.1,2024-10-27T16:22:56.532Z,2024-10-27T16:22:59Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5319605481,213,0.56,5319605479,212,31.2,5319605475,140,30.0,5319605477,141,73.6,5319605521,233,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740189477,506,3,2,60,31,cftj6g399tknheudaxsdpfdgb,1,79.2,7.2,2024-10-27T16:23:02.117Z,2024-10-27T17:02:12Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,,5319606295,56,Right,5319606335,233,651,5319606297,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740189395,651,45,2,60,31,aljua8crr0vkwit0j3m59jw9j,0,20.8,92.8,2024-10-27T16:23:02.117Z,2024-10-27T17:02:12Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5319606375,233,506,5319605913,285,,5319605911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740189491,507,1,2,60,36,cftj6g399tknheudaxsdpfdgb,0,98.7,17.9,2024-10-27T16:23:06.886Z,2024-10-27T16:23:08Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,,5319606441,141,42.5,5319606435,155,,5319606443,212,16.8,5319606445,213,1.68,5319606437,56,Center,5319606439,140,97.0,5319606433,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740189509,652,12,2,60,37,aljua8crr0vkwit0j3m59jw9j,1,2.4,60.4,2024-10-27T16:23:08.037Z,2024-10-27T16:23:09Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5319606583,15,,5319606543,141,89.5,5319606547,213,0.99,5319606541,140,14.7,5319606539,56,Back,5319606545,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740189615,654,1,2,60,42,aljua8crr0vkwit0j3m59jw9j,1,14.8,86.5,2024-10-27T16:23:12.740Z,2024-10-27T16:23:14Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5319607117,56,Back,5319607121,141,67.4,5319607119,140,3.0,5319607125,213,3.95,5319607123,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740189665,655,1,2,60,43,aljua8crr0vkwit0j3m59jw9j,0,2.8,66.7,2024-10-27T16:23:14.358Z,2024-10-27T16:23:16Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5319607437,1,,5319607431,213,6.00,5319607423,212,50.6,5319607409,157,,5319607419,141,46.2,5319607413,56,Back,5319607417,140,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740189727,508,44,2,60,46,cftj6g399tknheudaxsdpfdgb,1,52.8,51.7,2024-10-27T16:23:17.452Z,2024-10-27T17:11:59Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5319607743,56,Center,5319610377,233,656,5319607745,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740189709,656,44,2,60,46,aljua8crr0vkwit0j3m59jw9j,0,47.2,48.3,2024-10-27T16:23:17.453Z,2024-10-27T17:12:00Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5319607647,285,,5319610381,233,508,5319607645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
