id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/13/value,qualifier/15/value,qualifier/16/value
2747213123,472,1,2,54,36,b3r6d8ydtmtjckam6pku9y400,1,26.5,56.1,2024-11-10T18:16:32.187Z,2024-11-10T18:16:35Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5357901793,140,29.5,5357901797,212,14.4,5357901791,56,Back,5357901799,213,4.93,5357901795,141,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747213221,473,1,2,54,39,b3r6d8ydtmtjckam6pku9y400,1,30.5,34.8,2024-11-10T18:16:35.739Z,2024-11-10T18:16:42Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5357902415,213,5.31,5357902407,140,42.1,5357902413,212,21.8,5357902409,141,8.2,5357902405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747213315,474,1,2,54,45,b3r6d8ydtmtjckam6pku9y400,1,42.0,8.9,2024-11-10T18:16:42.061Z,2024-11-10T18:16:46Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5357902955,141,25.2,5357902959,212,19.3,5357902951,140,27.0,5357902949,56,Back,5357902961,213,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747213333,475,1,2,54,50,b3r6d8ydtmtjckam6pku9y400,1,27.0,25.2,2024-11-10T18:16:46.635Z,2024-11-10T18:16:47Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5357903069,213,2.52,5357903065,141,41.0,5357903063,140,12.6,5357903059,56,Back,5357903067,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747213389,476,1,2,54,51,b3r6d8ydtmtjckam6pku9y400,1,12.6,41.2,2024-11-10T18:16:47.643Z,2024-11-10T18:16:49Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5357903315,213,5.61,5357903311,212,18.3,5357903307,140,26.2,5357903305,56,Back,5357903309,141,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747213419,477,1,2,54,53,b3r6d8ydtmtjckam6pku9y400,0,26.2,24.4,2024-11-10T18:16:49.834Z,2024-11-10T18:16:50Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5357903407,155,,5357903411,140,62.8,5357903409,56,Right,5357903415,212,39.8,5357903419,1,,5357903417,213,6.02,5357903413,141,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747213485,444,1,2,54,55,5rz9enoyknpg8ji78za5b82p0,0,40.2,74.4,2024-11-10T18:16:52.006Z,2024-11-10T18:16:53Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5357903679,56,Center,5357903681,140,59.6,5357903677,3,,5357903687,213,6.18,5357903683,141,71.4,5357903685,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747213555,478,1,2,54,59,b3r6d8ydtmtjckam6pku9y400,0,48.4,22.5,2024-11-10T18:16:55.179Z,2024-11-10T18:16:56Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5357904021,212,34.9,5357904019,141,11.7,5357904023,213,6.07,5357904015,56,Right,5357904025,1,,5357904013,157,,5357904017,140,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747213571,445,1,2,55,0,5rz9enoyknpg8ji78za5b82p0,0,37.1,77.8,2024-11-10T18:16:56.438Z,2024-11-10T18:16:56Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5357904103,56,Back,5357904107,141,80.0,5357904111,213,0.25,5357904109,212,6.0,5357904101,3,,5357904105,140,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747213843,479,1,2,55,1,b3r6d8ydtmtjckam6pku9y400,1,69.2,23.6,2024-11-10T18:16:58.075Z,2024-11-10T18:17:12Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5357905637,213,5.81,5357905635,212,22.7,5357905619,3,,5357905623,56,Right,5357905631,141,8.5,5357905625,140,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747213741,446,83,2,55,10,5rz9enoyknpg8ji78za5b82p0,0,9.2,82.0,2024-11-10T18:17:06.310Z,2024-11-10T18:17:13Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5357905751,399,7hw1plnv7nvxnqpnfnxcxszpx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747213759,447,83,2,55,11,5rz9enoyknpg8ji78za5b82p0,0,9.6,82.0,2024-11-10T18:17:07.422Z,2024-11-10T18:17:13Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5357905735,399,7hw1plnv7nvxnqpnfnxcxszpx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747213857,480,3,2,55,16,b3r6d8ydtmtjckam6pku9y400,0,96.5,14.6,2024-11-10T18:17:12.283Z,2024-11-10T18:17:14Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5357905713,286,,5357905823,211,,5357905711,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747213907,449,1,2,55,18,5rz9enoyknpg8ji78za5b82p0,1,5.1,80.5,2024-11-10T18:17:14.486Z,2024-11-10T18:17:16Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5357906007,56,Back,5357906015,213,1.02,5357906011,141,90.3,5357906009,140,9.0,5357906013,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747213937,450,1,2,55,20,5rz9enoyknpg8ji78za5b82p0,1,9.0,90.3,2024-11-10T18:17:16.174Z,2024-11-10T18:17:17Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5357906153,141,78.2,5357906157,213,4.74,5357906155,212,8.2,5357906149,56,Back,5357906151,140,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747213959,451,1,2,55,21,5rz9enoyknpg8ji78za5b82p0,1,9.2,78.2,2024-11-10T18:17:17.302Z,2024-11-10T18:17:18Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5357906291,213,0.58,5357906279,56,Back,5357906287,141,84.5,5357906283,140,15.4,5357906289,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747214003,452,1,2,55,22,5rz9enoyknpg8ji78za5b82p0,1,16.3,84.1,2024-11-10T18:17:18.854Z,2024-11-10T18:17:21Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5357906581,141,77.6,5357906577,56,Back,5357906579,140,22.9,5357906585,213,5.72,5357906583,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747214053,453,1,2,55,25,5rz9enoyknpg8ji78za5b82p0,1,31.4,81.8,2024-11-10T18:17:21.694Z,2024-11-10T18:17:24Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5357906875,213,0.77,5357906869,141,92.9,5357906867,140,38.8,5357906863,56,Back,5357906873,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747214013,481,83,2,55,26,b3r6d8ydtmtjckam6pku9y400,0,70.5,25.3,2024-11-10T18:17:22.618Z,2024-11-10T18:17:25Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5357906965,399,4vmgmzg2004twoc39sk7zkzqh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747214061,454,1,2,55,28,5rz9enoyknpg8ji78za5b82p0,1,44.4,91.4,2024-11-10T18:17:24.223Z,2024-11-10T18:17:35Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5357906951,155,,5357907745,1,,5357906961,213,5.06,5357906959,212,42.4,5357906955,140,58.1,5357906953,56,Center,5357906957,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747214249,455,1,2,55,39,5rz9enoyknpg8ji78za5b82p0,1,75.0,18.9,2024-11-10T18:17:35.438Z,2024-11-10T18:17:39Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5357908095,141,23.7,5357908099,213,0.21,5357908091,56,Center,5357908097,212,15.6,5357908093,140,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747214303,456,1,2,55,42,5rz9enoyknpg8ji78za5b82p0,1,89.5,23.7,2024-11-10T18:17:39.006Z,2024-11-10T18:17:42Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5357908413,212,16.6,5357908409,140,73.8,5357908411,141,21.3,5357908415,213,3.24,5357908407,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747214399,457,1,2,55,45,5rz9enoyknpg8ji78za5b82p0,1,74.4,25.0,2024-11-10T18:17:41.974Z,2024-11-10T18:17:57Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,1.0,5357909841,210,13,5357908953,213,1.80,5357908951,212,14.5,5357908947,140,71.3,5357908945,56,Center,5357908949,141,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747214407,458,13,2,55,50,5rz9enoyknpg8ji78za5b82p0,1,73.2,53.3,2024-11-10T18:17:46.438Z,2024-11-10T18:17:58Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5357909891,102,41.7,5357909887,55,457,5357908991,18,,5357909897,230,99.1,5357909257,72,,5357908989,22,,5357909883,84,,5357909885,29,,5357909895,215,5357909899,231,50.9,5357908993,56,Center,5357909893,103,9.7,,,,,,,,,,,,,,,,,,,
2747214417,459,5,2,55,50,5rz9enoyknpg8ji78za5b82p0,0,101.0,42.0,2024-11-10T18:17:46.954Z,2024-11-10T18:55:41Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5357909045,56,Center,5357910845,233,482,5357909047,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747214731,482,5,2,55,50,b3r6d8ydtmtjckam6pku9y400,1,-1.0,58.0,2024-11-10T18:17:46.954Z,2024-11-10T18:55:40Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5357910771,346,,5357910799,233,459,5357910769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747214793,483,1,2,56,10,b3r6d8ydtmtjckam6pku9y400,0,5.6,49.9,2024-11-10T18:18:07.066Z,2024-11-10T18:18:11Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5357911157,1,,5357911153,212,52.2,5357911159,74,,5357911155,213,0.00,5357911145,124,,5357911149,140,55.3,5357911147,56,Center,5357911151,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747214845,460,1,2,56,15,5rz9enoyknpg8ji78za5b82p0,0,45.4,48.7,2024-11-10T18:18:11.518Z,2024-11-10T18:18:14Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5357911525,212,44.7,5357911513,3,,5357911529,1,,5357911517,56,Center,5357911523,141,43.3,5357911527,213,6.20,5357911521,140,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747214911,484,1,2,56,19,b3r6d8ydtmtjckam6pku9y400,1,13.2,59.1,2024-11-10T18:18:15.786Z,2024-11-10T18:18:18Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5357911867,140,23.1,5357911873,213,0.44,5357911869,141,66.3,5357911865,56,Back,5357911871,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747215063,485,1,2,56,21,b3r6d8ydtmtjckam6pku9y400,1,22.9,66.3,2024-11-10T18:18:17.915Z,2024-11-10T18:18:24Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5357912589,140,26.1,5357912583,56,Back,5357912597,212,22.4,5357912595,141,33.7,5357912599,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747215103,486,1,2,56,28,b3r6d8ydtmtjckam6pku9y400,1,29.7,35.8,2024-11-10T18:18:24.410Z,2024-11-10T18:18:26Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5357912831,213,5.01,5357912825,140,34.2,5357912829,212,16.3,5357912827,141,12.8,5357912823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747215181,487,1,2,56,30,b3r6d8ydtmtjckam6pku9y400,1,34.4,13.7,2024-11-10T18:18:26.411Z,2024-11-10T18:18:31Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5357913219,140,27.6,5357913223,212,16.6,5357913217,56,Back,5357913221,141,35.8,5357913225,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747215239,488,1,2,56,35,b3r6d8ydtmtjckam6pku9y400,1,30.2,35.7,2024-11-10T18:18:31.243Z,2024-11-10T18:18:35Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5357913531,212,25.1,5357913529,141,72.6,5357913525,56,Back,5357913527,140,31.0,5357913533,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747215293,489,1,2,56,38,b3r6d8ydtmtjckam6pku9y400,1,32.0,76.0,2024-11-10T18:18:34.970Z,2024-11-10T18:18:38Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5357913831,141,56.9,5357913835,213,5.11,5357913829,140,37.2,5357913827,56,Back,5357913833,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747215315,490,1,2,56,42,b3r6d8ydtmtjckam6pku9y400,1,37.2,56.9,2024-11-10T18:18:38.202Z,2024-11-10T18:18:39Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5357913891,56,Back,5357913893,140,36.9,5357913897,212,25.6,5357913895,141,94.5,5357913899,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747215363,491,1,2,56,43,b3r6d8ydtmtjckam6pku9y400,1,36.9,94.5,2024-11-10T18:18:39.466Z,2024-11-10T18:18:42Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5357914165,56,Left,5357914169,141,89.4,5357914173,213,6.08,5357914167,140,53.3,5357914171,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747215419,492,1,2,56,46,b3r6d8ydtmtjckam6pku9y400,1,61.5,89.6,2024-11-10T18:18:42.283Z,2024-11-10T18:19:01Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,1.0,5357914467,212,32.2,5357914463,140,89.1,5357914465,141,68.8,5357914469,213,5.83,5357915823,210,15,5357915825,154,,5357914471,1,,5357914461,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747215427,493,15,2,56,48,b3r6d8ydtmtjckam6pku9y400,1,89.7,69.1,2024-11-10T18:18:44.586Z,2024-11-10T18:19:01Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5357915835,154,,5357915833,29,,5357915847,146,98.6,5357915841,102,51.3,5357914503,64,,5357914505,56,Center,5357915901,233,461,5357915849,147,55.1,5357915845,328,5357914501,22,,5357915843,103,24.7,5357915837,55,492,5357915831,79,,5357915217,72,,,,,,,,,,,,,,
2747215445,461,10,2,56,48,5rz9enoyknpg8ji78za5b82p0,1,5.1,42.1,2024-11-10T18:18:44.686Z,2024-11-10T18:18:54Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5357915329,233,493,5357914609,173,,5357914613,182,,5357914615,56,Back,5357914813,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747215523,462,12,2,56,51,5rz9enoyknpg8ji78za5b82p0,1,6.4,34.6,2024-11-10T18:18:47.518Z,2024-11-10T19:07:18Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5357915071,212,24.5,5357915061,56,Back,5357915113,167,,5357915065,140,3.4,5357915073,213,4.58,5357915067,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747215531,463,5,2,56,52,5rz9enoyknpg8ji78za5b82p0,0,4.0,-1.4,2024-11-10T18:18:48.346Z,2024-11-10T18:55:41Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5357916309,233,494,5357918713,347,,5357915335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747215471,494,5,2,56,52,b3r6d8ydtmtjckam6pku9y400,1,96.0,101.4,2024-11-10T18:18:48.346Z,2024-11-10T18:19:33Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5357914883,56,Left,5357918787,347,,5357916099,233,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747215813,495,1,2,57,11,b3r6d8ydtmtjckam6pku9y400,1,93.6,100.0,2024-11-10T18:19:07.754Z,2024-11-10T19:09:02Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5357916641,212,21.5,5358178609,107,,5358178619,1,,5357916635,56,Center,5357916639,141,70.3,5357916637,140,99.1,5357916643,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747215869,496,1,2,57,15,b3r6d8ydtmtjckam6pku9y400,0,99.1,70.3,2024-11-10T18:19:11.114Z,2024-11-10T18:19:14Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5357916917,56,Left,5357916921,141,87.5,5357916925,213,1.97,5357916919,140,94.4,5357916923,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747215853,465,1,2,57,17,5rz9enoyknpg8ji78za5b82p0,0,8.3,12.1,2024-11-10T18:19:14.037Z,2024-11-10T18:20:40Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5357916849,212,11.4,5357916845,140,15.1,5357916847,141,0.0,5357916843,56,Back,5357916851,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747215941,467,5,2,57,20,5rz9enoyknpg8ji78za5b82p0,0,10.4,-1.4,2024-11-10T18:19:16.634Z,2024-11-10T18:55:41Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5357917385,233,497,5357917295,347,,5357917293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747215945,497,5,2,57,20,b3r6d8ydtmtjckam6pku9y400,1,89.6,101.4,2024-11-10T18:19:16.634Z,2024-11-10T18:19:19Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5357917307,56,Left,5357917315,233,467,5357917309,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747215923,466,43,2,57,20,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-11-10T18:19:16.779Z,2024-11-10T18:20:41Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5357917177,56,Back,5357924617,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747215977,498,1,2,57,21,b3r6d8ydtmtjckam6pku9y400,1,89.8,100.0,2024-11-10T18:19:17.914Z,2024-11-10T18:19:20Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5357917483,107,,5357917491,212,13.7,5357917487,140,77.9,5357917489,141,93.5,5357917485,56,Left,5357917493,213,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747215989,499,1,2,57,23,b3r6d8ydtmtjckam6pku9y400,1,77.9,93.5,2024-11-10T18:19:19.722Z,2024-11-10T18:19:21Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5357917541,56,Left,5357917555,212,11.7,5357917559,213,5.93,5357917551,141,87.5,5357917547,140,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747216011,500,1,2,57,24,b3r6d8ydtmtjckam6pku9y400,1,88.3,87.7,2024-11-10T18:19:20.826Z,2024-11-10T18:19:22Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5357917657,56,Left,5357917665,213,0.70,5357917661,141,96.0,5357917659,140,94.7,5357917663,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747216049,501,1,2,57,25,b3r6d8ydtmtjckam6pku9y400,1,94.7,96.0,2024-11-10T18:19:22.074Z,2024-11-10T18:19:24Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5357917813,213,3.13,5357917805,56,Left,5357917809,141,96.2,5357917811,212,14.4,5357917807,140,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747216105,502,1,2,57,28,b3r6d8ydtmtjckam6pku9y400,1,79.5,94.7,2024-11-10T18:19:24.442Z,2024-11-10T18:19:27Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5357918147,212,23.6,5357918143,140,60.5,5357918145,141,76.1,5357918149,213,3.71,5357918141,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747216143,503,1,2,57,31,b3r6d8ydtmtjckam6pku9y400,1,60.5,76.1,2024-11-10T18:19:27.274Z,2024-11-10T18:19:29Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5357918409,212,21.4,5357918405,140,54.0,5357918403,56,Center,5357918407,141,46.3,5357918411,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747216161,504,1,2,57,33,b3r6d8ydtmtjckam6pku9y400,1,54.0,46.3,2024-11-10T18:19:29.466Z,2024-11-10T18:19:31Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5357918517,141,24.3,5357918513,56,Center,5357918519,212,15.0,5357918515,140,53.2,5357918521,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747216227,505,1,2,57,34,b3r6d8ydtmtjckam6pku9y400,1,53.2,24.3,2024-11-10T18:19:30.986Z,2024-11-10T18:19:34Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5357918891,56,Back,5357918897,212,16.8,5357918893,140,44.3,5357918899,213,2.16,5357918895,141,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747216269,506,1,2,57,37,b3r6d8ydtmtjckam6pku9y400,1,44.3,45.1,2024-11-10T18:19:33.898Z,2024-11-10T18:19:36Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5357919113,212,19.9,5357919117,213,1.74,5357919105,56,Back,5357919109,141,73.9,5357919107,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747216325,507,1,2,57,39,b3r6d8ydtmtjckam6pku9y400,1,41.1,73.9,2024-11-10T18:19:35.898Z,2024-11-10T18:19:39Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5357919335,56,Back,5357919339,141,92.0,5357919337,140,44.6,5357919343,213,1.28,5357919341,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747216377,508,1,2,57,43,b3r6d8ydtmtjckam6pku9y400,0,45.4,95.9,2024-11-10T18:19:39.851Z,2024-11-10T18:19:43Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5357919645,140,90.8,5357919649,212,49.7,5357919643,56,Center,5357919651,213,5.99,5357919647,141,75.1,5357919653,1,,5357919641,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747216609,469,1,2,57,57,5rz9enoyknpg8ji78za5b82p0,1,11.2,42.2,2024-11-10T18:19:53.508Z,2024-11-10T18:20:00Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5357920811,140,12.0,5357920807,123,,5357920809,56,Back,5357920815,212,15.2,5357920813,141,64.5,5357920817,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747216645,470,1,2,58,3,5rz9enoyknpg8ji78za5b82p0,1,15.1,67.5,2024-11-10T18:19:59.901Z,2024-11-10T18:20:02Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5357920999,56,Back,5357921007,212,13.6,5357921003,140,26.8,5357921013,189,,5357921009,213,5.83,5357921005,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747216667,471,1,2,58,6,5rz9enoyknpg8ji78za5b82p0,1,26.8,58.8,2024-11-10T18:20:02.829Z,2024-11-10T18:20:04Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5357921183,140,11.9,5357921187,212,18.2,5357921185,141,45.1,5357921189,213,3.68,5357921223,189,,5357921181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747216723,472,1,2,58,9,5rz9enoyknpg8ji78za5b82p0,1,11.4,43.1,2024-11-10T18:20:05.212Z,2024-11-10T18:20:07Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5357921511,140,14.8,5357921509,56,Back,5357921515,212,17.8,5357921517,213,4.91,5357921513,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747216745,473,1,2,58,11,5rz9enoyknpg8ji78za5b82p0,1,14.8,18.9,2024-11-10T18:20:07.236Z,2024-11-10T18:20:08Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5357921631,212,16.7,5357921625,56,Back,5357921629,141,42.2,5357921633,213,1.90,5357921627,140,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747216769,474,1,2,58,12,5rz9enoyknpg8ji78za5b82p0,1,9.8,43.3,2024-11-10T18:20:08.629Z,2024-11-10T18:20:10Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5357921743,213,1.54,5357921737,140,10.4,5357921739,141,72.0,5357921735,56,Back,5357921741,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
