id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2789457297,588,1,2,59,21,36g6ifzjliec1jqnbtf7yesme,0,56.8,72.4,2025-03-16T17:24:51.936Z,2025-03-16T17:24:52Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5587792557,213,0.39,5587792549,56,Left,5587792551,140,68.4,5587792555,212,13.2,5587792553,141,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789457333,452,8,2,59,23,aljua8crr0vkwit0j3m59jw9j,1,31.2,32.1,2025-03-16T17:24:54.058Z,2025-03-17T05:41:21Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5589615293,384,,5587792755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789457391,453,3,2,59,24,aljua8crr0vkwit0j3m59jw9j,1,31.6,23.3,2025-03-16T17:24:55.087Z,2025-03-17T05:41:30Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5587793011,56,Back,5587793013,285,,5589615363,464,,5587793045,233,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789457363,589,45,2,59,24,36g6ifzjliec1jqnbtf7yesme,0,68.4,76.7,2025-03-16T17:24:55.087Z,2025-03-16T18:05:16Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5587792903,286,,5587792901,56,Center,5587793103,233,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789457417,454,1,2,59,25,aljua8crr0vkwit0j3m59jw9j,0,30.6,28.5,2025-03-16T17:24:56.778Z,2025-03-16T17:24:58Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5587793177,286,,5587793143,141,25.5,5587793173,233,590,5587793147,212,3.8,5587793139,140,33.6,5587793149,213,5.71,5587793171,236,,5587793137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789457405,590,74,2,59,25,36g6ifzjliec1jqnbtf7yesme,1,64.8,85.3,2025-03-16T17:24:56.779Z,2025-03-16T17:24:59Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5587793219,233,454,5587793089,285,,5587793085,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789457489,456,1,2,59,28,aljua8crr0vkwit0j3m59jw9j,1,32.7,27.9,2025-03-16T17:24:59.143Z,2025-03-16T17:25:00Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5587793513,213,3.58,5587793507,140,24.0,5587793505,56,Back,5587793511,212,10.1,5587793509,141,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789457513,457,1,2,59,29,aljua8crr0vkwit0j3m59jw9j,1,24.0,21.5,2025-03-16T17:25:00.728Z,2025-03-16T17:25:01Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5587793607,141,30.7,5587793617,213,0.74,5587793597,56,Back,5587793601,140,30.5,5587793611,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789457525,458,1,2,59,30,aljua8crr0vkwit0j3m59jw9j,0,30.5,30.9,2025-03-16T17:25:01.543Z,2025-03-16T17:25:02Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5587793701,213,1.80,5587793697,141,38.9,5587793695,140,29.3,5587793699,212,5.6,5587793693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789457553,591,8,2,59,31,36g6ifzjliec1jqnbtf7yesme,1,69.8,65.5,2025-03-16T17:25:02.800Z,2025-03-17T05:41:57Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5587793825,56,Center,5589615653,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789457597,459,1,2,59,32,aljua8crr0vkwit0j3m59jw9j,0,25.9,35.7,2025-03-16T17:25:03.242Z,2025-03-16T17:25:04Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5587794095,140,31.4,5587794099,212,9.9,5587794101,213,0.95,5587794093,56,Back,5587794097,141,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789457799,593,1,2,59,36,36g6ifzjliec1jqnbtf7yesme,1,71.1,41.9,2025-03-16T17:25:07.424Z,2025-03-17T05:42:13Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,1.0,,5587800291,210,16,5587800295,22,,5587795297,140,73.6,5587795301,212,14.2,5587795299,141,62.4,5587795295,56,Center,5587795305,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789457809,594,16,2,59,40,36g6ifzjliec1jqnbtf7yesme,1,75.1,49.2,2025-03-16T17:25:11.280Z,2025-03-17T05:42:39Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5587798697,375,59:38.810,5589616039,396,53.1,5587795341,22,,5587798689,374,2025-03-16 17:25:09.711,5587800381,230,98.6,5587798669,20,,5589616037,395,98.6,5587800383,231,50,5587800363,76,,5587800375,103,3.2,5587795343,18,,5587800365,29,,5587795345,56,Center,5587800373,102,53.6,5587800367,55,5587800377,215,,,,,,,,,,593,,,,
2789459173,460,1,2,60,49,aljua8crr0vkwit0j3m59jw9j,1,50.1,50.1,2025-03-16T17:26:19.915Z,2025-03-16T17:26:22Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5587803193,141,57.6,5587803197,213,2.79,5587803195,212,14.8,5587803199,279,G,5587803189,56,Back,5587803191,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789459233,461,1,2,60,51,aljua8crr0vkwit0j3m59jw9j,1,36.9,56.1,2025-03-16T17:26:22.088Z,2025-03-16T17:26:25Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5587803545,212,22.2,5587803541,140,26.7,5587803543,141,84.7,5587803547,213,2.07,5587803539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789459293,462,1,2,60,54,aljua8crr0vkwit0j3m59jw9j,1,26.7,84.7,2025-03-16T17:26:24.921Z,2025-03-16T17:26:28Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5587803943,212,14.8,5587803939,141,92.1,5587803935,140,40.0,5587803945,213,0.35,5587803933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789459361,463,1,2,60,57,aljua8crr0vkwit0j3m59jw9j,1,34.9,92.0,2025-03-16T17:26:28.541Z,2025-03-16T17:26:31Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5587804323,56,Back,5587804329,212,15.8,5587804325,140,26.9,5587804331,213,4.15,5587804327,141,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789459373,464,1,2,61,0,aljua8crr0vkwit0j3m59jw9j,1,26.9,72.3,2025-03-16T17:26:31.725Z,2025-03-16T17:26:33Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5587804415,213,5.35,5587804413,212,9.5,5587804407,56,Back,5587804409,140,32.3,5587804411,141,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789459431,465,1,2,61,2,aljua8crr0vkwit0j3m59jw9j,1,32.3,61.1,2025-03-16T17:26:32.955Z,2025-03-16T17:26:36Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5587804753,140,25.9,5587804757,212,9.5,5587804759,213,2.36,5587804755,141,70.9,5587804751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789459505,466,1,2,61,5,aljua8crr0vkwit0j3m59jw9j,0,27.2,72.1,2025-03-16T17:26:36.556Z,2025-03-16T17:26:40Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5587805157,213,5.51,5587805145,56,Right,5587805153,141,18.5,5587805143,155,,5587805151,140,63.1,5587805155,212,52.4,5587805159,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789459609,596,1,2,61,11,36g6ifzjliec1jqnbtf7yesme,1,34.7,91.7,2025-03-16T17:26:42.082Z,2025-03-16T17:26:45Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5587805765,56,Back,5587805769,141,78.5,5587805767,140,23.7,5587805775,213,3.80,5587805771,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789459663,597,1,2,61,14,36g6ifzjliec1jqnbtf7yesme,1,23.0,77.9,2025-03-16T17:26:45.331Z,2025-03-16T17:26:48Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5587806089,56,Back,5587806091,140,10.8,5587806101,213,4.12,5587806097,212,22.8,5587806093,141,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789459755,598,1,2,61,16,36g6ifzjliec1jqnbtf7yesme,1,14.0,50.1,2025-03-16T17:26:47.891Z,2025-03-16T17:26:51Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5587806571,141,45.9,5587806575,213,5.70,5587806567,56,Back,5587806569,140,18.1,5587806573,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789459839,599,1,2,61,20,36g6ifzjliec1jqnbtf7yesme,1,18.1,45.9,2025-03-16T17:26:51.491Z,2025-03-16T17:26:56Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5587807063,212,14.0,5587807057,56,Back,5587807065,213,0.72,5587807061,141,59.5,5587807059,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789459865,600,1,2,61,24,36g6ifzjliec1jqnbtf7yesme,1,33.0,60.3,2025-03-16T17:26:55.891Z,2025-03-16T17:26:57Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5587807201,213,4.71,5587807195,140,33.0,5587807199,212,9.5,5587807197,141,46.3,5587807193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789459923,601,1,2,61,26,36g6ifzjliec1jqnbtf7yesme,1,34.9,45.8,2025-03-16T17:26:57.059Z,2025-03-16T17:26:59Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5587807461,140,47.1,5587807459,56,Back,5587807465,212,13.0,5587807467,213,6.10,5587807463,141,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789460001,602,1,2,61,28,36g6ifzjliec1jqnbtf7yesme,1,44.2,35.0,2025-03-16T17:26:59.523Z,2025-03-16T17:27:04Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5587807925,141,8.3,5587807929,212,23.1,5587807931,213,5.38,5587807921,140,57.8,5587807917,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789460069,603,1,2,61,33,36g6ifzjliec1jqnbtf7yesme,1,60.0,14.4,2025-03-16T17:27:04.483Z,2025-03-16T17:27:08Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5587808233,141,18.5,5587808237,213,2.77,5587808235,212,7.7,5587808231,140,53.2,5587808229,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789460119,604,1,2,61,37,36g6ifzjliec1jqnbtf7yesme,1,57.1,31.7,2025-03-16T17:27:08.259Z,2025-03-16T17:27:11Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5587808495,140,51.2,5587808499,212,19.6,5587808493,56,Center,5587808497,141,59.0,5587808501,213,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789460247,605,1,2,61,40,36g6ifzjliec1jqnbtf7yesme,1,50.9,64.5,2025-03-16T17:27:11.124Z,2025-03-16T17:27:17Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5587809159,140,54.7,5587809161,141,87.4,5587809165,213,1.32,5587809157,56,Left,5587809163,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789460265,606,1,2,61,46,36g6ifzjliec1jqnbtf7yesme,0,65.1,89.8,2025-03-16T17:27:17.780Z,2025-03-16T17:27:18Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5587809261,140,76.1,5587809267,213,0.01,5587809259,56,Left,5587809263,141,89.9,5587809265,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789460283,467,8,2,61,48,aljua8crr0vkwit0j3m59jw9j,1,21.9,15.5,2025-03-16T17:27:19.424Z,2025-03-17T05:45:42Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5589617747,385,,5587809391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789460325,607,1,2,61,49,36g6ifzjliec1jqnbtf7yesme,1,74.0,72.7,2025-03-16T17:27:20.452Z,2025-03-16T17:27:22Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5587809657,141,62.5,5587809661,213,4.05,5587809653,56,Center,5587809659,212,8.8,5587809655,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789460385,608,1,2,61,51,36g6ifzjliec1jqnbtf7yesme,1,72.7,69.9,2025-03-16T17:27:22.036Z,2025-03-16T17:27:24Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5587810009,56,Left,5587810021,212,20.1,5587810017,141,89.8,5587810013,140,86.8,5587810023,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789460481,609,1,2,61,51,36g6ifzjliec1jqnbtf7yesme,1,88.8,90.8,2025-03-16T17:27:22.548Z,2025-03-17T05:45:55Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,1.0,5589617837,72,,5587810459,140,91.0,5587810455,155,,5587810453,2,,5587810467,213,4.78,5587810469,1,,5587810465,212,35.3,5587810461,141,39.0,5587812245,154,,5587810457,56,Center,5589617835,224,,5587812243,210,13,,,,,,,,,,,,,,,,,,,,,,,,
2789460499,610,44,2,61,53,36g6ifzjliec1jqnbtf7yesme,1,91.9,36.2,2025-03-16T17:27:24.646Z,2025-03-17T05:45:56Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5587810593,56,Center,5587810715,233,468,5587810597,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789460457,468,44,2,61,53,aljua8crr0vkwit0j3m59jw9j,0,8.1,63.8,2025-03-16T17:27:24.647Z,2025-03-17T05:45:57Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5587810725,233,610,5587810345,285,,5587810343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789460501,611,13,2,61,54,36g6ifzjliec1jqnbtf7yesme,1,90.6,38.5,2025-03-16T17:27:25.381Z,2025-03-17T05:46:16Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5587812291,103,2.8,5587812295,231,47.8,5587810627,56,Center,5587811509,15,,5587812293,230,98.2,5587812285,55,609,5587812289,102,30.9,5587810623,22,,5587812281,29,,5587811513,328,,5587810625,17,,5587812283,154,,5587812279,75,,,,,,,,,,,,,,,,,,,,,,
2789461145,469,5,2,61,59,aljua8crr0vkwit0j3m59jw9j,1,-1.4,67.8,2025-03-16T17:27:30.192Z,2025-03-16T17:59:27Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5587814339,56,Back,5587814387,233,612,5587814341,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789460623,612,5,2,61,59,36g6ifzjliec1jqnbtf7yesme,0,101.4,32.2,2025-03-16T17:27:30.192Z,2025-03-16T17:59:28Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5587811467,56,Center,5587811469,346,,5587814415,233,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461249,470,1,2,62,29,aljua8crr0vkwit0j3m59jw9j,1,5.1,41.6,2025-03-16T17:28:00.672Z,2025-03-16T17:28:05Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5587814957,74,,5587814945,140,53.3,5587814949,212,50.9,5587814941,124,,5587814953,1,,5587814943,56,Center,5587814951,213,6.17,5587814947,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461275,471,44,2,62,34,aljua8crr0vkwit0j3m59jw9j,1,56.0,29.4,2025-03-16T17:28:05.472Z,2025-03-16T17:28:08Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5587815081,233,613,5587815043,56,Center,5587815045,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461269,613,44,2,62,34,36g6ifzjliec1jqnbtf7yesme,0,44.0,70.6,2025-03-16T17:28:05.473Z,2025-03-16T17:28:08Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5587815121,233,471,5587815033,56,Back,5587815035,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461355,472,1,2,62,34,aljua8crr0vkwit0j3m59jw9j,0,53.3,33.1,2025-03-16T17:28:05.888Z,2025-03-16T17:28:08Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5587815407,141,33.0,5587815403,56,Center,5587815401,168,,5587815405,140,61.8,5587815411,213,6.28,5587815409,212,8.9,5587815399,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461373,614,1,2,62,36,36g6ifzjliec1jqnbtf7yesme,0,38.2,75.9,2025-03-16T17:28:07.190Z,2025-03-16T17:28:09Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5587815501,213,0.09,5587815491,157,,5587815497,141,79.7,5587815493,56,Left,5587815503,1,,5587815499,212,30.0,5587815495,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461423,473,1,2,62,39,aljua8crr0vkwit0j3m59jw9j,0,28.8,26.4,2025-03-16T17:28:09.920Z,2025-03-16T17:28:12Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5587815809,3,,5587815827,213,6.22,5587815819,141,24.6,5587815815,140,46.4,5587815823,212,18.5,5587815813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461451,615,1,2,62,41,36g6ifzjliec1jqnbtf7yesme,0,54.4,82.8,2025-03-16T17:28:12.806Z,2025-03-16T17:28:13Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5587815963,3,,5587815971,212,5.8,5587815965,56,Left,5587815969,141,83.2,5587815973,213,0.05,5587815967,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461479,474,1,2,62,42,aljua8crr0vkwit0j3m59jw9j,0,41.5,25.9,2025-03-16T17:28:13.584Z,2025-03-16T17:28:15Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5587816161,213,6.27,5587816159,212,11.6,5587816155,140,52.5,5587816151,3,,5587816153,56,Center,5587816157,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461493,616,61,2,62,44,36g6ifzjliec1jqnbtf7yesme,1,52.6,83.5,2025-03-16T17:28:15.815Z,2025-03-16T17:28:15Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5587816239,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461543,475,1,2,62,46,aljua8crr0vkwit0j3m59jw9j,1,55.1,23.6,2025-03-16T17:28:17.393Z,2025-03-16T17:28:19Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5587816551,212,7.3,5587816549,141,15.9,5587816545,56,Right,5587816547,140,59.9,5587816553,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461533,617,43,2,62,47,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-16T17:28:18.502Z,2025-03-17T05:48:17Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5589619383,144,83,5587816649,399,adg5dfvzxjrzlz1n2jsfeyx3o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461557,476,1,2,62,48,aljua8crr0vkwit0j3m59jw9j,0,60.3,12.0,2025-03-16T17:28:19.165Z,2025-03-16T17:28:22Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5587816619,56,Right,5587816977,236,,5587816623,141,14.4,5587816985,286,,5587816627,213,0.49,5587816625,212,3.5,5587816979,233,618,5587816621,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461591,618,74,2,62,48,36g6ifzjliec1jqnbtf7yesme,1,39.3,91.7,2025-03-16T17:28:19.166Z,2025-03-16T18:05:12Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5587816847,56,Back,5587816999,233,476,5587816849,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461575,477,61,2,62,50,aljua8crr0vkwit0j3m59jw9j,1,62.8,10.4,2025-03-16T17:28:21.471Z,2025-03-16T17:28:21Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5587816759,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461607,478,5,2,62,51,aljua8crr0vkwit0j3m59jw9j,0,62.3,-1.4,2025-03-16T17:28:22.225Z,2025-03-16T17:59:28Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5587816969,347,,5587816967,56,Right,5587817699,233,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461703,619,5,2,62,51,36g6ifzjliec1jqnbtf7yesme,1,37.7,101.4,2025-03-16T17:28:22.225Z,2025-03-16T17:59:28Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5587817633,233,478,5587817597,56,Back,5587817599,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461735,620,1,2,62,56,36g6ifzjliec1jqnbtf7yesme,1,39.4,100.0,2025-03-16T17:28:27.734Z,2025-03-16T17:28:29Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5587817791,107,,5587817799,212,15.8,5587817795,140,26.0,5587817801,213,3.62,5587817797,141,90.6,5587817821,189,,5587817793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461955,621,1,2,63,4,36g6ifzjliec1jqnbtf7yesme,1,33.6,71.6,2025-03-16T17:28:35.448Z,2025-03-16T17:28:38Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5587819075,212,21.3,5587819071,140,32.9,5587819073,141,40.3,5587819077,213,4.68,5587819069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789462037,622,1,2,63,7,36g6ifzjliec1jqnbtf7yesme,1,37.4,35.0,2025-03-16T17:28:38.567Z,2025-03-16T17:28:43Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5587819539,141,5.4,5587819547,213,5.50,5587819533,140,56.6,5587819531,56,Right,5587819543,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789462057,623,1,2,63,12,36g6ifzjliec1jqnbtf7yesme,0,62.2,34.2,2025-03-16T17:28:43.223Z,2025-03-16T17:28:44Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5587819667,213,0.20,5587819661,212,9.7,5587819653,140,71.3,5587819657,141,37.0,5587819651,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789462129,479,1,2,63,13,aljua8crr0vkwit0j3m59jw9j,1,23.5,66.6,2025-03-16T17:28:44.673Z,2025-03-16T17:28:48Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5587820063,213,1.08,5587820057,140,25.6,5587820061,212,4.7,5587820055,56,Back,5587820059,141,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789462089,624,43,2,63,14,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-16T17:28:45.735Z,2025-03-17T05:48:48Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5589619707,144,83,5587820449,399,5j9d1plbsd5ic01r3ggziutwp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789462133,480,4,2,63,16,aljua8crr0vkwit0j3m59jw9j,1,30.0,67.8,2025-03-16T17:28:46.922Z,2025-03-17T05:48:49Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5587820097,13,,5587820103,265,,5587820105,285,,5587820175,233,625,5587820099,56,Back,5587820101,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789462135,625,4,2,63,16,36g6ifzjliec1jqnbtf7yesme,0,70.0,32.2,2025-03-16T17:28:46.923Z,2025-03-17T05:48:50Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5587820131,286,,5587820129,265,,5587820125,56,Center,5587820211,233,480,5587820123,13,,5587820127,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
