id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId
2816676217,475,1,2,53,10,b3r6d8ydtmtjckam6pku9y400,1,82.0,16.1,2025-05-18T17:12:11.761Z,2025-05-18T17:12:12Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5737693659,213,4.34,5737693651,56,Right,5737693657,212,8.1,5737693655,141,5.0,5737693653,140,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816676259,476,1,2,53,11,b3r6d8ydtmtjckam6pku9y400,1,79.2,5.0,2025-05-18T17:12:12.579Z,2025-05-18T17:12:15Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5737693867,56,Right,5737693873,141,12.2,5737693875,212,14.2,5737693879,213,2.79,5737693869,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816676321,477,1,2,53,14,b3r6d8ydtmtjckam6pku9y400,1,71.2,10.6,2025-05-18T17:12:14.919Z,2025-05-18T17:12:18Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5737694225,140,75.2,5737694231,213,1.16,5737694229,212,10.5,5737694223,56,Center,5737694227,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816676379,478,1,2,53,17,b3r6d8ydtmtjckam6pku9y400,1,75.2,24.7,2025-05-18T17:12:18.369Z,2025-05-18T17:12:21Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5737694539,140,68.0,5737694543,212,10.8,5737694537,56,Right,5737694541,141,13.4,5737694547,213,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816676411,479,1,2,53,20,b3r6d8ydtmtjckam6pku9y400,1,68.0,13.4,2025-05-18T17:12:21.341Z,2025-05-18T17:12:22Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5737694719,213,2.59,5737694717,212,14.8,5737694711,56,Center,5737694713,140,56.0,5737694715,141,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816676449,480,1,2,53,21,b3r6d8ydtmtjckam6pku9y400,1,56.0,24.8,2025-05-18T17:12:22.714Z,2025-05-18T17:12:24Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5737694957,141,7.3,5737694953,56,Right,5737694959,212,16.1,5737694961,213,5.45,5737694955,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816676529,481,1,2,53,23,b3r6d8ydtmtjckam6pku9y400,1,66.3,7.3,2025-05-18T17:12:24.288Z,2025-05-18T17:12:27Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5737695317,212,11.9,5737695313,141,16.9,5737695305,56,Right,5737695321,213,0.58,5737695309,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816676597,482,1,2,53,26,b3r6d8ydtmtjckam6pku9y400,1,78.1,18.4,2025-05-18T17:12:27.013Z,2025-05-18T21:35:27Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5737695665,141,22.9,5737695655,56,Center,5737695677,213,2.75,5737695671,212,8.1,5737695661,140,71.0,5738871049,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816676613,483,3,2,53,28,b3r6d8ydtmtjckam6pku9y400,0,71.0,22.9,2025-05-18T17:12:29.367Z,2025-05-18T21:35:40Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5737695937,211,,5737695755,286,,5738871773,465,,5737695753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816676691,482,1,2,53,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.3,88.0,2025-05-18T17:12:31.559Z,2025-05-18T17:15:58Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5737696141,56,Back,5737696147,212,4.5,5737696149,213,3.56,5737696145,141,85.3,5737696143,140,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816676705,483,1,2,53,33,9w3sjm5ml4sjr2v81oxzdrt8v,0,25.4,85.3,2025-05-18T17:12:33.992Z,2025-05-18T17:55:09Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5737696227,140,67.7,5737696235,1,,5737696233,213,6.15,5737696223,157,,5737696231,212,44.8,5737696225,56,Center,5737696229,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816887591,879,59,2,53,33,b3r6d8ydtmtjckam6pku9y400,1,27.1,32.3,2025-05-18T17:12:34.132Z,2025-05-18T21:37:16Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5738876795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816676789,484,1,2,53,35,b3r6d8ydtmtjckam6pku9y400,0,26.0,29.8,2025-05-18T17:12:36.576Z,2025-05-18T17:12:38Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5737696613,213,6.24,5737696603,140,44.4,5737696607,141,28.6,5737696601,56,Back,5737696611,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816676871,485,1,2,53,40,b3r6d8ydtmtjckam6pku9y400,0,50.5,23.3,2025-05-18T17:12:40.860Z,2025-05-18T21:37:16Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5737697081,213,6.10,5737697077,141,12.8,5737697079,212,39.4,5737697075,140,87.4,5737697083,1,,5737697073,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816676909,485,12,2,53,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,20.5,86.3,2025-05-18T17:12:44.039Z,2025-05-18T17:13:09Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5737697247,56,Back,5737697251,141,94.7,5737697257,213,2.22,5737697281,15,,5737697249,140,16.4,5737697253,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816677017,486,1,2,53,48,b3r6d8ydtmtjckam6pku9y400,1,77.1,13.9,2025-05-18T17:12:49.522Z,2025-05-18T17:12:51Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5737697851,141,16.7,5737697847,56,Right,5737697853,212,7.6,5737697849,140,70.1,5737697855,213,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816677041,487,1,2,53,50,b3r6d8ydtmtjckam6pku9y400,1,70.1,16.7,2025-05-18T17:12:51.544Z,2025-05-18T17:12:53Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5737698015,141,5.5,5737698013,140,80.9,5737698011,56,Right,5737698017,212,13.7,5737698019,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816677059,488,1,2,53,52,b3r6d8ydtmtjckam6pku9y400,1,88.7,6.1,2025-05-18T17:12:53.804Z,2025-05-18T17:12:55Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5737698131,56,Right,5737698137,212,8.9,5737698139,213,3.05,5737698135,141,7.3,5737698133,140,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816677085,489,1,2,53,54,b3r6d8ydtmtjckam6pku9y400,1,80.3,7.3,2025-05-18T17:12:54.993Z,2025-05-18T17:12:56Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5737698249,56,Center,5737698253,140,78.0,5737698259,212,16.5,5737698261,213,1.72,5737698257,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816677137,490,1,2,53,55,b3r6d8ydtmtjckam6pku9y400,1,78.0,31.3,2025-05-18T17:12:56.428Z,2025-05-18T17:13:00Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5737698621,141,25.0,5737698623,212,7.6,5737698625,213,3.74,5737698617,56,Center,5737698619,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816677169,491,1,2,53,59,b3r6d8ydtmtjckam6pku9y400,1,75.5,32.0,2025-05-18T17:13:00.024Z,2025-05-18T17:13:02Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5737698761,56,Right,5737698767,212,8.5,5737698769,213,5.19,5737698763,140,79.2,5737698765,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816677217,492,1,2,54,1,b3r6d8ydtmtjckam6pku9y400,1,78.3,20.9,2025-05-18T17:13:02.062Z,2025-05-18T17:13:04Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5737699011,213,2.52,5737698991,140,70.6,5737698987,56,Center,5737698999,141,29.5,5737699005,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816677275,493,1,2,54,3,b3r6d8ydtmtjckam6pku9y400,1,71.9,31.3,2025-05-18T17:13:04.455Z,2025-05-18T17:13:07Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5737699337,140,71.0,5737699347,213,1.61,5737699345,212,25.0,5737699335,56,Center,5737699339,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816677285,494,1,2,54,6,b3r6d8ydtmtjckam6pku9y400,0,76.5,75.0,2025-05-18T17:13:07.765Z,2025-05-18T21:38:01Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5737699395,140,91.2,5737699401,212,22.8,5737699403,213,5.46,5737699399,141,50.3,5737699387,155,,5738878935,72,,5738878671,2,,5737699391,56,Center,5738878933,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816677309,486,12,2,54,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.8,56.6,2025-05-18T17:13:09.448Z,2025-05-18T17:13:11Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5737699533,140,19.1,5737699535,141,48.4,5737699539,213,5.81,5737699537,212,12.2,5737699531,56,Back,5737699541,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816677389,488,1,2,54,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,24.0,48.4,2025-05-18T17:13:12.073Z,2025-05-18T17:13:16Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5737699971,141,43.9,5737699967,56,Back,5737699973,212,11.2,5737699975,213,6.01,5737699969,140,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816677471,489,1,2,54,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.0,54.5,2025-05-18T17:13:15.961Z,2025-05-18T17:13:21Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5737700449,213,1.79,5737700441,141,86.2,5737700445,212,22.1,5737700439,140,26.4,5737700437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816888533,880,83,2,54,19,b3r6d8ydtmtjckam6pku9y400,1,71.9,21.6,2025-05-18T17:13:20.719Z,2025-05-18T21:39:04Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5738882339,399,60z63hezwwosjnhvamcwxtre1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816677551,490,1,2,54,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,23.6,80.0,2025-05-18T17:13:20.936Z,2025-05-18T17:13:25Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5737700895,56,Back,5737700901,212,25.6,5737700899,141,52.4,5737700903,213,3.96,5737700897,140,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816677615,491,1,2,54,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,11.5,48.4,2025-05-18T17:13:25.785Z,2025-05-18T17:13:30Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5737701263,212,19.5,5737701265,213,5.31,5737701257,140,21.9,5737701261,141,24.7,5737701253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816677631,492,1,2,54,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.9,25.2,2025-05-18T17:13:29.753Z,2025-05-18T17:13:31Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5737701341,56,Back,5737701347,212,28.3,5737701343,140,15.1,5737701349,213,1.98,5737701345,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816677653,493,1,2,54,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,19.0,64.3,2025-05-18T17:13:31.017Z,2025-05-18T17:13:32Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5737701465,140,23.3,5737701469,141,79.0,5737701473,212,11.0,5737701477,213,1.15,5737701461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816677791,494,1,2,54,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,24.4,77.5,2025-05-18T17:13:32.105Z,2025-05-18T21:39:20Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5737702211,212,12.6,5737702207,140,21.1,5737702209,141,59.7,5737702213,213,4.43,5737702205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816677819,495,1,2,54,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.0,54.0,2025-05-18T17:13:40.057Z,2025-05-18T17:13:41Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5737702313,141,59.0,5737702315,212,13.6,5737702309,56,Back,5737702311,140,41.5,5737702317,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816677853,496,1,2,54,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,40.5,59.0,2025-05-18T17:13:41.321Z,2025-05-18T17:13:43Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5737702577,140,27.2,5737702581,212,14.1,5737702579,141,56.0,5737702575,56,Back,5737702583,213,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816677879,497,1,2,54,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.8,46.3,2025-05-18T17:13:43.562Z,2025-05-18T17:13:45Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5737702741,212,15.5,5737702737,140,33.6,5737702735,56,Back,5737702739,141,25.3,5737702743,213,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816677915,498,1,2,54,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.9,26.7,2025-05-18T17:13:45.209Z,2025-05-18T17:13:48Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5737702971,141,44.0,5737702967,56,Back,5737702973,212,21.1,5737702969,140,13.2,5737702975,213,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816677951,499,1,2,54,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,12.7,44.6,2025-05-18T17:13:47.866Z,2025-05-18T17:13:49Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5737703251,212,15.2,5737703247,140,26.7,5737703249,141,39.1,5737703253,213,6.03,5737703245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816678021,500,1,2,54,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,26.7,38.8,2025-05-18T17:13:49.626Z,2025-05-18T17:13:52Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5737703605,141,22.8,5737703603,140,23.8,5737703609,213,4.44,5737703601,56,Back,5737703607,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816678051,501,1,2,54,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,24.0,23.7,2025-05-18T17:13:52.665Z,2025-05-18T17:13:53Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5737703709,212,18.2,5737703711,213,2.47,5737703707,141,40.3,5737703705,140,10.4,5737703703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816678085,502,1,2,54,52,9w3sjm5ml4sjr2v81oxzdrt8v,0,10.4,40.1,2025-05-18T17:13:53.707Z,2025-05-18T17:13:56Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5737703903,140,47.0,5737703899,157,,5737703905,141,0.0,5737703907,212,47.9,5737703911,1,,5737703901,56,Back,5737703909,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816678283,495,5,2,54,55,b3r6d8ydtmtjckam6pku9y400,1,49.0,101.8,2025-05-18T17:13:56.664Z,2025-05-18T18:06:07Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5737705005,347,,5737705003,56,Back,5737705007,233,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816678087,503,5,2,54,55,9w3sjm5ml4sjr2v81oxzdrt8v,0,51.0,-1.8,2025-05-18T17:13:56.664Z,2025-05-18T18:06:07Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5737703919,56,Right,5737703921,347,,5737705041,233,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816678335,496,1,2,55,10,b3r6d8ydtmtjckam6pku9y400,1,42.1,100.0,2025-05-18T17:14:10.971Z,2025-05-18T21:40:08Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5737705367,141,69.2,5737705359,56,Center,5737705373,1,,5738885781,189,,5737705369,212,30.3,5737705355,107,,5737705371,213,5.47,5737705363,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816678359,497,4,2,55,13,b3r6d8ydtmtjckam6pku9y400,1,63.8,65.8,2025-05-18T17:14:13.962Z,2025-05-18T18:06:38Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5737705565,286,,5737944951,294,,5737705569,233,504,5737705557,13,,5737705559,56,Center,5737705561,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816678327,504,4,2,55,13,9w3sjm5ml4sjr2v81oxzdrt8v,0,36.2,34.2,2025-05-18T17:14:13.963Z,2025-05-18T17:55:50Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5737705407,56,Back,5737705417,285,,5737705411,152,,5737705575,233,497,5737914593,294,,5737705405,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816678649,498,1,2,55,34,b3r6d8ydtmtjckam6pku9y400,1,63.6,71.4,2025-05-18T17:14:35.421Z,2025-05-18T18:05:25Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5737707153,155,,5737707155,196,,5737707165,212,44.6,5737707163,141,7.1,5737707167,213,4.92,5737707161,140,72.2,5737707159,56,Right,5737707157,152,,5737707151,5,5737707169,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816678779,499,1,2,55,40,b3r6d8ydtmtjckam6pku9y400,1,73.8,21.7,2025-05-18T17:14:41.310Z,2025-05-18T17:14:46Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5737707899,213,2.84,5737707897,212,19.4,5737707891,56,Center,5737707895,141,30.2,5737707893,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816678809,500,1,2,55,45,b3r6d8ydtmtjckam6pku9y400,1,42.5,26.8,2025-05-18T17:14:46.140Z,2025-05-18T17:14:48Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5737708075,141,8.2,5737708073,140,57.3,5737708081,213,5.60,5737708077,212,20.0,5737708071,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816678827,501,1,2,55,47,b3r6d8ydtmtjckam6pku9y400,1,52.4,9.4,2025-05-18T17:14:48.765Z,2025-05-18T17:14:50Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5737708223,213,1.43,5737708217,140,54.2,5737708221,212,13.4,5737708215,56,Center,5737708219,141,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816678887,502,1,2,55,49,b3r6d8ydtmtjckam6pku9y400,1,46.3,28.6,2025-05-18T17:14:50.756Z,2025-05-18T17:14:54Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5737708561,213,2.87,5737708559,212,14.6,5737708555,140,32.9,5737708553,56,Back,5737708557,141,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816678915,503,1,2,55,53,b3r6d8ydtmtjckam6pku9y400,1,31.4,33.2,2025-05-18T17:14:54.769Z,2025-05-18T17:14:57Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5737708763,141,77.6,5737708755,56,Back,5737708751,155,,5737708769,212,34.3,5737708775,1,,5737708773,213,1.08,5737708759,140,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816678965,504,1,2,55,56,b3r6d8ydtmtjckam6pku9y400,1,46.9,77.6,2025-05-18T17:14:57.076Z,2025-05-18T17:15:00Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5737709079,141,62.9,5737709077,140,58.2,5737709081,212,15.5,5737709083,213,5.58,5737709073,155,,5737709075,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816894013,881,44,2,55,56,b3r6d8ydtmtjckam6pku9y400,1,44.6,74.3,2025-05-18T17:14:57.300Z,2025-05-18T21:48:43Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5738913259,56,Back,5738913263,285,,5738913265,233,898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816894009,898,44,2,55,56,9w3sjm5ml4sjr2v81oxzdrt8v,0,55.4,25.7,2025-05-18T17:14:57.301Z,2025-05-18T21:48:42Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5738913251,286,,5738913287,233,881,5738913249,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816679011,505,1,2,55,56,b3r6d8ydtmtjckam6pku9y400,1,46.1,72.6,2025-05-18T17:14:57.603Z,2025-05-18T21:48:49Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5737709333,213,2.26,5737709327,140,36.5,5737709329,141,90.5,5737709325,56,Back,5737709331,212,15.8,5737709323,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816679113,506,1,2,56,2,b3r6d8ydtmtjckam6pku9y400,1,35.2,91.1,2025-05-18T17:15:02.880Z,2025-05-18T17:15:08Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5737709811,56,Back,5737709817,212,14.4,5737709819,213,4.94,5737709815,141,70.4,5737709813,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816679081,506,43,2,56,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-18T17:15:06.460Z,2025-05-18T17:57:19Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5737710053,399,c9u2w9ikckbrra8vln2ucbf9w,5737920523,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816679115,507,4,2,56,7,b3r6d8ydtmtjckam6pku9y400,1,38.8,76.5,2025-05-18T17:15:08.383Z,2025-05-18T17:46:05Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5737709843,13,,5737710011,233,507,5737709851,152,,5737709857,286,,5737709855,265,,5737709847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816679129,507,4,2,56,7,9w3sjm5ml4sjr2v81oxzdrt8v,0,61.2,23.5,2025-05-18T17:15:08.384Z,2025-05-19T01:14:27Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5737709993,285,,5737709985,152,,5737710075,233,507,5737709989,265,,5737709977,13,,5737709981,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816682189,534,1,2,56,25,b3r6d8ydtmtjckam6pku9y400,1,35.6,68.0,2025-05-18T17:15:26.412Z,2025-05-18T17:18:20Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5737727195,5,,5737727013,140,39.4,5737727015,141,76.1,5737727011,56,Back,5737727017,212,6.8,5737727197,152,,5737727019,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816679441,508,1,2,56,27,b3r6d8ydtmtjckam6pku9y400,1,41.5,80.6,2025-05-18T17:15:28.824Z,2025-05-18T17:19:45Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5737711703,140,28.2,5737711715,213,3.95,5737711707,141,59.1,5737711711,212,20.2,5737711699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816679457,509,1,2,56,29,b3r6d8ydtmtjckam6pku9y400,1,28.2,59.1,2025-05-18T17:15:30.323Z,2025-05-18T17:15:31Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5737711817,141,30.5,5737711815,140,30.9,5737711821,213,4.86,5737711819,212,19.7,5737711813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
