id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2720934901,490,43,2,57,20,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-09-15T15:17:04.256Z,2024-09-15T15:17:51Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5214308017,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720936011,492,18,2,58,18,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-09-15T15:18:02.690Z,2024-09-15T15:18:03Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5214309019,59,7,5214309015,42,,5214309093,55,493,5214309017,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720936017,493,19,2,58,18,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-09-15T15:18:02.691Z,2024-09-15T15:18:03Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5214309059,44,Forward,5214309043,42,,5214309057,293,2,5214309051,145,10,5214309061,55,492,5214309053,59,37,5214309055,292,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720936207,494,18,2,58,30,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-09-15T15:18:14.318Z,2024-09-15T15:18:15Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5214310123,55,495,5214310041,44,Midfielder,5214310043,59,10,5214310039,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720936211,495,19,2,58,30,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-09-15T15:18:14.319Z,2024-09-15T15:18:15Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5214310061,293,2,5214310059,292,6,5214310055,145,2,5214310063,44,Midfielder,5214310065,55,494,5214310057,59,17,5214310051,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720936831,496,15,2,59,3,c165yjiny1qnmfdvefxvflnkc,1,77.8,66.9,2024-09-15T15:18:47.761Z,2024-09-15T19:20:46Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5214343783,233,540,5214316357,146,98.9,5214316349,102,53.2,5214316355,458,,5214315759,72,,5214313339,18,,5214313337,26,,5214313341,56,Center,5214316351,103,5214316353,215,,5214316347,76,,5215582789,121,,5214316359,147,50.7,13.3,,,,,,,,,,,,,,,,,,,,,,,
2720936933,540,10,2,59,3,cftj6g399tknheudaxsdpfdgb,1,1.4,47.8,2024-09-15T15:18:47.861Z,2024-09-15T19:20:58Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5214343793,233,496,5214313935,173,,5214313943,56,Back,5215583751,377,,5214316175,21,,5214313937,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720936929,539,12,2,59,7,cftj6g399tknheudaxsdpfdgb,1,9.3,43.9,2024-09-15T15:18:51.782Z,2024-09-15T15:18:54Z,195o7hchielt14ic49r3k06sq,Serginho,,,5214313917,141,42.2,5214313919,212,24.3,5214313915,140,32.4,5214313913,56,Back,5214313921,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720936987,497,1,2,59,8,c165yjiny1qnmfdvefxvflnkc,1,65.0,57.3,2024-09-15T15:18:53.151Z,2024-09-15T15:18:58Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5214314229,213,4.54,5214314223,140,63.0,5214314225,141,39.8,5214314227,212,12.1,5214314221,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720937021,498,1,2,59,13,c165yjiny1qnmfdvefxvflnkc,0,63.4,26.8,2024-09-15T15:18:57.937Z,2024-09-15T15:19:01Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5214314443,141,66.1,5214314441,140,88.4,5214314437,155,,5214314447,212,37.5,5214314455,1,,5214314439,56,Center,5214314451,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720937083,542,44,2,59,15,cftj6g399tknheudaxsdpfdgb,1,12.2,34.4,2024-09-15T15:18:59.422Z,2024-09-15T15:19:06Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5214314751,233,499,5214314747,285,,5214314745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720937029,499,44,2,59,15,c165yjiny1qnmfdvefxvflnkc,0,87.8,65.6,2024-09-15T15:18:59.423Z,2024-09-15T15:19:06Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5214314771,233,542,5214314493,286,,5214314491,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720937035,541,12,2,59,15,cftj6g399tknheudaxsdpfdgb,1,13.1,34.8,2024-09-15T15:18:59.990Z,2024-09-15T15:19:01Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5214314517,213,5.42,5214314511,140,27.1,5214314549,15,,5214314509,56,Back,5214314513,141,9.7,5214314515,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720937115,500,1,2,59,20,c165yjiny1qnmfdvefxvflnkc,1,72.4,72.0,2024-09-15T15:19:04.369Z,2024-09-15T15:19:08Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5214314993,141,34.3,5214314995,212,30.5,5214314997,213,5.28,5214314991,140,88.1,5214314989,56,Center,5214314987,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720937123,543,4,2,59,23,cftj6g399tknheudaxsdpfdgb,1,13.0,65.3,2024-09-15T15:19:07.998Z,2024-09-15T19:21:43Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5215587859,264,,5214315251,56,Back,5214315253,152,,5214315255,285,,5214315275,233,501,5214315247,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720937127,501,4,2,59,23,c165yjiny1qnmfdvefxvflnkc,0,87.0,34.7,2024-09-15T15:19:07.999Z,2024-09-15T19:21:45Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5214315177,286,,5214315169,13,,5214315175,152,,5214315173,56,Center,5215588045,264,,5214315293,233,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720937393,544,1,2,59,41,cftj6g399tknheudaxsdpfdgb,1,14.3,68.5,2024-09-15T15:19:25.942Z,2024-09-15T15:19:42Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5214316553,212,20.0,5214316549,140,13.5,5214316555,213,4.67,5214316551,141,39.1,5214316545,152,,5214316543,5,,5214318099,189,,5214316547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720937401,545,1,2,59,42,cftj6g399tknheudaxsdpfdgb,1,13.5,39.1,2024-09-15T15:19:26.997Z,2024-09-15T15:19:27Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5214316609,56,Back,5214316611,140,14.1,5214316617,213,1.53,5214316615,212,14.0,5214316613,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720937409,546,1,2,59,43,cftj6g399tknheudaxsdpfdgb,0,14.1,59.6,2024-09-15T15:19:27.333Z,2024-09-15T15:19:28Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5214316657,213,4.69,5214316651,140,13.9,5214316653,141,46.1,5214316649,56,Back,5214316655,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720937545,549,51,2,59,44,cftj6g399tknheudaxsdpfdgb,1,14.7,67.2,2024-09-15T15:19:28.749Z,2024-09-15T15:19:46Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5214317695,169,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720937461,503,15,2,59,45,c165yjiny1qnmfdvefxvflnkc,1,87.8,46.4,2024-09-15T15:19:29.505Z,2024-09-15T19:22:09Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5214318297,102,50.3,5214318301,215,,5214316857,22,,5214318295,78,,5214318303,458,,5214317519,20,,5214318311,231,48.6,5214318309,230,97.2,5214318307,147,5214316863,56,Center,5214318305,146,88.9,5214316859,17,,5214318535,468,549,46.8,5214318339,233,547,5214318299,103,19,5214317523,82,,,,,,,,,,,,,,,
2720937455,547,10,2,59,45,cftj6g399tknheudaxsdpfdgb,1,12.8,52.3,2024-09-15T15:19:29.605Z,2024-09-15T19:22:12Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5214318367,233,503,5214316847,56,Back,5214316845,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720937491,504,6,2,59,46,c165yjiny1qnmfdvefxvflnkc,1,87.2,46.0,2024-09-15T15:19:30.769Z,2024-09-15T15:19:34Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5214317125,56,Center,5214317131,233,548,5214317127,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720937497,548,6,2,59,46,cftj6g399tknheudaxsdpfdgb,0,12.8,54.0,2024-09-15T15:19:30.769Z,2024-09-15T19:22:34Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5214317145,233,504,5214317031,56,Back,5214317033,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720938113,505,1,2,60,29,c165yjiny1qnmfdvefxvflnkc,0,99.6,99.5,2024-09-15T15:20:13.424Z,2024-09-15T19:43:07Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5214320563,140,93.2,5214320561,56,Center,5214320553,2,,5214320569,213,4.50,5214320559,223,,5214320565,141,53.4,5214320557,155,,5214320567,212,32.1,5214320555,6,5214570399,1,,5215690329,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720938169,550,12,2,60,32,cftj6g399tknheudaxsdpfdgb,1,3.3,40.0,2024-09-15T15:20:16.311Z,2024-09-15T19:43:18Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5214320823,213,5.45,5214320817,140,16.9,5215691105,15,,5214320815,56,Back,5214320819,141,16.7,5214320821,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720938189,551,12,2,60,33,cftj6g399tknheudaxsdpfdgb,1,16.7,16.2,2024-09-15T15:20:17.559Z,2024-09-15T19:43:23Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5214320933,213,6.21,5214320923,140,44.9,5214320931,212,29.7,5214320919,56,Back,5214320927,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720938291,506,1,2,60,38,c165yjiny1qnmfdvefxvflnkc,0,61.7,84.8,2024-09-15T15:20:22.191Z,2024-09-15T15:20:25Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5214321491,212,38.7,5214321489,141,45.5,5214321485,56,Center,5214321483,155,,5214321493,213,5.52,5214321495,1,,5214321487,140,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720938351,552,12,2,60,40,cftj6g399tknheudaxsdpfdgb,1,13.8,57.0,2024-09-15T15:20:25.045Z,2024-09-15T15:20:28Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5214321807,212,22.7,5214321801,56,Back,5214321803,140,20.2,5214321809,213,1.27,5214321805,141,88.9,5214321823,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720938383,507,1,2,60,45,c165yjiny1qnmfdvefxvflnkc,1,80.4,6.1,2024-09-15T15:20:29.248Z,2024-09-15T15:20:31Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5214322031,56,Right,5214322037,212,18.4,5214322035,141,13.7,5214322033,140,63.6,5214322039,213,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720938441,508,1,2,60,47,c165yjiny1qnmfdvefxvflnkc,1,64.7,12.8,2024-09-15T15:20:31.519Z,2024-09-15T15:20:35Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5214322319,141,8.3,5214322321,212,22.2,5214322323,213,6.14,5214322315,56,Right,5214322317,140,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720938477,509,1,2,60,51,c165yjiny1qnmfdvefxvflnkc,0,84.3,11.7,2024-09-15T15:20:35.329Z,2024-09-15T19:43:52Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5215693755,72,,5215693753,223,,5214322539,213,1.15,5214322529,155,,5214322531,56,Center,5214322537,212,28.3,5214322535,141,49.6,5214322525,2,,5214322533,140,,,,,,,,,,,,,95.4,,,,,,,,,,,,,,,,,,,,,,,
2720938493,553,52,2,60,54,cftj6g399tknheudaxsdpfdgb,1,3.2,50.7,2024-09-15T15:20:38.661Z,2024-09-15T19:43:57Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5215694073,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720938563,554,1,2,60,56,cftj6g399tknheudaxsdpfdgb,1,13.9,51.6,2024-09-15T15:20:40.709Z,2024-09-15T15:20:43Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5214323039,213,5.49,5214323033,140,41.2,5214323035,141,8.6,5214323037,212,40.9,5214323041,1,,5214323027,123,,5214323047,287,,5214323031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720938683,555,1,2,61,0,cftj6g399tknheudaxsdpfdgb,1,48.2,7.7,2024-09-15T15:20:44.693Z,2024-09-15T15:21:02Z,195o7hchielt14ic49r3k06sq,Serginho,1.0,,5214323571,213,0.36,5214323573,1,,5214324609,210,15,5214323569,212,35.2,5214324611,154,,5214323567,141,26.1,5214323563,56,Center,5214323565,140,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720938687,556,15,2,61,4,cftj6g399tknheudaxsdpfdgb,1,82.2,30.1,2024-09-15T15:20:48.900Z,2024-09-15T19:44:20Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5214323585,56,Center,5214323807,20,,5214324649,147,38.3,5214324641,103,24.1,5214324627,114,,5214324635,55,555,5214324643,214,,5214324625,23,,5214323583,18,5214324639,102,49.2,5214324629,79,,5214324631,29,,5214324647,146,90.1,,5214324671,233,510,5214324633,154,,,,,,,,,,,,,,,,,,
2720938691,510,10,2,61,4,c165yjiny1qnmfdvefxvflnkc,1,3.0,55.5,2024-09-15T15:20:49Z,2024-09-15T19:44:30Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5214323615,182,,5214323613,178,,5215696367,378,,5214324237,177,,5214323619,56,Back,5214324321,233,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720939149,519,52,2,61,5,c165yjiny1qnmfdvefxvflnkc,1,2.8,48.1,2024-09-15T15:20:49.967Z,2024-09-15T19:44:32Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5215696675,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720938801,511,1,2,61,8,c165yjiny1qnmfdvefxvflnkc,1,14.7,57.5,2024-09-15T15:20:52.431Z,2024-09-15T15:20:57Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5214324207,141,58.8,5214324201,123,,5214324213,213,0.08,5214324203,56,Back,5214324209,212,11.4,5214324205,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720938825,512,1,2,61,14,c165yjiny1qnmfdvefxvflnkc,1,25.5,61.8,2024-09-15T15:20:58.654Z,2024-09-15T15:20:59Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5214324393,189,,5214324379,213,6.21,5214324373,140,36.3,5214324375,141,60.5,5214324377,212,11.4,5214324371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720938905,513,1,2,61,15,c165yjiny1qnmfdvefxvflnkc,1,36.6,60.8,2024-09-15T15:21:00.062Z,2024-09-15T15:21:06Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5214324889,213,5.15,5214324885,141,43.4,5214324883,140,41.9,5214324881,56,Back,5214324887,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720938927,514,1,2,61,22,c165yjiny1qnmfdvefxvflnkc,1,46.7,39.7,2024-09-15T15:21:06.159Z,2024-09-15T15:21:07Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5214325001,212,17.9,5214324995,56,Right,5214324999,141,16.4,5214325003,213,5.19,5214324997,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720938955,515,1,2,61,23,c165yjiny1qnmfdvefxvflnkc,1,54.6,15.9,2024-09-15T15:21:07.263Z,2024-09-15T15:21:08Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5214325121,140,44.2,5214325119,56,Back,5214325127,213,2.99,5214325125,212,11.0,5214325123,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720938987,516,1,2,61,24,c165yjiny1qnmfdvefxvflnkc,1,43.8,17.7,2024-09-15T15:21:08.607Z,2024-09-15T15:21:10Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5214325265,213,2.01,5214325263,212,17.7,5214325257,140,36.7,5214325261,141,41.3,5214325253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720939033,517,1,2,61,25,c165yjiny1qnmfdvefxvflnkc,1,36.3,42.1,2024-09-15T15:21:09.967Z,2024-09-15T15:21:12Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5214325421,141,41.3,5214325419,140,43.1,5214325443,213,6.21,5214325423,212,7.2,5214325417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720939145,518,1,2,61,27,c165yjiny1qnmfdvefxvflnkc,1,50.8,47.2,2024-09-15T15:21:11.887Z,2024-09-15T15:21:18Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5214326059,141,95.3,5214326055,56,Left,5214326053,155,,5214326061,212,34.3,5214326057,140,60.7,5214326065,1,,5214326063,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720939169,520,1,2,61,34,c165yjiny1qnmfdvefxvflnkc,1,59.6,97.2,2024-09-15T15:21:18.447Z,2024-09-15T15:21:19Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5214326177,141,84.8,5214326181,213,3.60,5214326175,140,43.5,5214326173,56,Back,5214326179,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720939187,521,1,2,61,35,c165yjiny1qnmfdvefxvflnkc,1,41.8,81.7,2024-09-15T15:21:19.742Z,2024-09-15T15:21:21Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5214326285,213,5.15,5214326283,212,11.6,5214326277,56,Back,5214326279,140,46.5,5214326281,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720939299,522,1,2,61,37,c165yjiny1qnmfdvefxvflnkc,1,47.7,60.3,2024-09-15T15:21:21.329Z,2024-09-15T15:21:27Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5214326909,213,5.47,5214326913,1,,5214326899,56,Right,5214326897,155,,5214326905,212,50.9,5214326903,141,6.1,5214326901,140,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720939303,523,43,2,61,42,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-09-15T15:21:26.991Z,2024-09-15T15:21:31Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5214327243,144,61,5214326927,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720939331,524,1,2,61,43,c165yjiny1qnmfdvefxvflnkc,0,81.0,6.2,2024-09-15T15:21:27.375Z,2024-09-15T16:02:59Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5214327133,141,12.0,5214327129,56,Right,5214327135,212,5.2,5214327137,213,0.85,5214327131,140,84.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720939319,557,8,2,61,44,cftj6g399tknheudaxsdpfdgb,1,15.7,83.0,2024-09-15T15:21:28.710Z,2024-09-15T19:45:10Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5214327049,56,Back,5215699481,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720939381,559,1,2,61,47,cftj6g399tknheudaxsdpfdgb,0,9.2,87.4,2024-09-15T15:21:31.173Z,2024-09-15T15:21:33Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5214327429,140,32.7,5214327431,141,94.7,5214327437,1,,5214327427,56,Back,5214327425,157,,5214327435,213,0.20,5214327433,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720939517,526,1,2,61,59,c165yjiny1qnmfdvefxvflnkc,1,73.2,3.8,2024-09-15T15:21:44.144Z,2024-09-15T15:54:34Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5214328215,140,54.7,5214328213,56,Center,5214328209,155,,5214328211,196,,5214328217,141,64.3,5214328219,212,45.5,5214328221,213,2.01,5214328223,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720939535,527,1,2,62,0,c165yjiny1qnmfdvefxvflnkc,1,54.7,64.3,2024-09-15T15:21:45.118Z,2024-09-15T15:54:47Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5214328315,56,Left,5214328325,213,0.74,5214328323,212,24.1,5214328321,141,88.3,5214328319,140,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720939559,528,1,2,62,2,c165yjiny1qnmfdvefxvflnkc,0,71.6,91.5,2024-09-15T15:21:46.190Z,2024-09-15T15:54:48Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5214328417,212,11.6,5214328411,56,Left,5214328413,140,80.1,5214328415,141,80.6,5214328419,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720977305,874,8,2,62,3,cftj6g399tknheudaxsdpfdgb,1,16.7,20.6,2024-09-15T15:21:47.155Z,2024-09-15T19:45:31Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5215700865,384,,5214536011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720939605,560,1,2,62,4,cftj6g399tknheudaxsdpfdgb,1,22.7,36.3,2024-09-15T15:21:48.676Z,2024-09-15T15:56:31Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5214328665,141,25.8,5214328663,140,23.8,5214328661,56,Back,5214328667,212,7.2,5214328669,213,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720939613,561,43,2,62,5,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-09-15T15:21:49.461Z,2024-09-15T19:45:37Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5215701177,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720939643,562,1,2,62,5,cftj6g399tknheudaxsdpfdgb,1,23.8,25.8,2024-09-15T15:21:49.525Z,2024-09-15T15:21:51Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5214328839,212,9.5,5214328835,140,32.5,5214328833,56,Back,5214328837,141,29.8,5214328841,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720939649,563,4,2,62,7,cftj6g399tknheudaxsdpfdgb,1,39.8,42.4,2024-09-15T15:21:51.236Z,2024-09-15T15:24:36Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5214328891,286,,5214329011,233,529,5214328883,56,Back,5214328885,152,,5214328887,265,,5214328881,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720939669,529,4,2,62,7,c165yjiny1qnmfdvefxvflnkc,0,60.2,57.6,2024-09-15T15:21:51.237Z,2024-09-15T15:24:36Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5214328975,13,,5214328981,152,,5214329039,233,563,5214328977,56,Center,5214328985,265,,5214328989,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720939809,564,1,2,62,18,cftj6g399tknheudaxsdpfdgb,1,36.1,37.4,2024-09-15T15:22:02.405Z,2024-09-15T15:33:54Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5214329857,1,,5214329855,213,0.49,5214329849,212,41.2,5214329837,56,Center,5214329841,140,70.8,5214394885,189,,5214329835,152,,5214329845,141,65.7,5214329833,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
