id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2810198369,310,1,1,46,46,c165yjiny1qnmfdvefxvflnkc,1,32.5,4.4,2025-05-04T12:47:23.197Z,2025-05-04T12:47:26Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5701975305,213,2.07,5701975303,212,15.9,5701975299,140,25.3,5701975301,141,25.0,5701975297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810198405,311,1,1,46,49,c165yjiny1qnmfdvefxvflnkc,1,25.7,29.4,2025-05-04T12:47:26.518Z,2025-05-04T12:47:29Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5701975475,56,Back,5701975483,213,1.45,5701975481,212,27.9,5701975477,140,28.9,5701975479,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810198431,312,1,1,46,52,c165yjiny1qnmfdvefxvflnkc,1,31.6,72.4,2025-05-04T12:47:29.734Z,2025-05-04T12:47:31Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5701975611,141,58.7,5701975609,140,30.5,5701975615,213,4.59,5701975607,56,Back,5701975613,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810198479,313,1,1,46,54,c165yjiny1qnmfdvefxvflnkc,1,30.5,59.4,2025-05-04T12:47:31.685Z,2025-05-04T12:47:34Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5701975823,140,44.8,5701975831,213,0.79,5701975825,141,81.7,5701975821,56,Back,5701975829,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810198539,314,1,1,46,56,c165yjiny1qnmfdvefxvflnkc,1,46.1,85.4,2025-05-04T12:47:34.029Z,2025-05-04T12:47:37Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5701976159,212,13.5,5701976157,141,69.0,5701976161,213,4.12,5701976155,140,38.9,5701976153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810198551,315,1,1,47,0,c165yjiny1qnmfdvefxvflnkc,1,38.3,70.3,2025-05-04T12:47:37.325Z,2025-05-04T12:47:38Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5701976257,140,53.2,5701976265,212,20.1,5701976259,141,88.9,5701976269,213,0.68,5701976255,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810198611,316,1,1,47,1,c165yjiny1qnmfdvefxvflnkc,1,53.1,89.0,2025-05-04T12:47:38.493Z,2025-05-04T12:47:41Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5701976585,140,65.0,5701976583,56,Left,5701976591,213,0.30,5701976589,212,13.1,5701976587,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810198619,317,30,1,47,2,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-05-04T12:47:39.511Z,2025-05-04T12:47:46Z,,,,,5701976637,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810198623,562,30,1,47,2,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-05-04T12:47:39.511Z,2025-05-04T12:47:46Z,,,,,5701976643,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810214405,326,32,2,45,0,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-05-04T13:03:36.881Z,2025-05-04T13:03:37Z,,,,,5702057911,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810214425,563,32,2,45,0,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-05-04T13:03:36.881Z,2025-05-04T17:00:05Z,,,,,5702058073,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810214573,327,1,2,45,0,c165yjiny1qnmfdvefxvflnkc,1,49.8,50.3,2025-05-04T13:03:36.882Z,2025-05-04T13:03:50Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5702058859,140,31.8,5702058875,279,S,5702058863,212,19.0,5702058857,56,Back,5702058861,141,48.2,5702058869,213,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810214637,328,1,2,45,5,c165yjiny1qnmfdvefxvflnkc,1,32.1,47.9,2025-05-04T13:03:42.489Z,2025-05-04T13:03:44Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5702059207,213,0.56,5702059201,140,71.0,5702059197,157,,5702059209,1,,5702059199,56,Left,5702059203,141,85.3,5702059205,212,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810214643,329,44,2,45,7,c165yjiny1qnmfdvefxvflnkc,1,71.9,87.3,2025-05-04T13:03:44.719Z,2025-05-04T14:04:06Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5702059425,233,564,5702059247,56,Left,5702059249,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810214649,564,44,2,45,7,ahnt9ejgwj58ul8auzdvi3czf,0,28.1,12.7,2025-05-04T13:03:44.720Z,2025-05-04T14:04:06Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5702059265,56,Back,5702059267,285,,5702059441,233,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810214665,330,1,2,45,8,c165yjiny1qnmfdvefxvflnkc,0,71.0,85.3,2025-05-04T13:03:45.048Z,2025-05-04T13:03:45Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5702059339,213,5.01,5702059323,3,,5702059331,141,75.6,5702059325,56,Center,5702059329,140,72.9,5702059333,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810214779,565,12,2,45,9,ahnt9ejgwj58ul8auzdvi3czf,1,31.2,17.9,2025-05-04T13:03:46.364Z,2025-05-04T17:28:31Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5702060005,213,5.49,5702059997,140,43.8,5702060003,212,18.9,5703851901,167,,5702060001,141,0.0,5702059993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810214797,331,5,2,45,10,c165yjiny1qnmfdvefxvflnkc,1,56.4,101.6,2025-05-04T13:03:47.177Z,2025-05-04T13:03:51Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5702060189,233,566,5702060095,56,Left,5702060099,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810214787,566,5,2,45,10,ahnt9ejgwj58ul8auzdvi3czf,0,43.6,-1.6,2025-05-04T13:03:47.177Z,2025-05-04T13:40:09Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5702060037,56,Back,5702060241,233,331,5702060039,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810214961,332,1,2,45,16,c165yjiny1qnmfdvefxvflnkc,0,60.5,100.0,2025-05-04T13:03:53.376Z,2025-05-04T13:03:55Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5702061043,213,6.01,5702061039,141,93.0,5702061037,140,79.7,5702061041,212,21.0,5702061033,107,,5702061035,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810215027,567,1,2,45,18,ahnt9ejgwj58ul8auzdvi3czf,0,19.2,5.6,2025-05-04T13:03:55.860Z,2025-05-04T17:28:47Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5702061349,3,,5702061361,212,9.5,5702061357,140,24.8,5702061351,56,Back,5702061359,141,16.6,5702061363,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810215105,333,1,2,45,21,c165yjiny1qnmfdvefxvflnkc,1,78.5,91.1,2025-05-04T13:03:58.792Z,2025-05-04T13:03:59Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5702061779,213,3.02,5702061775,141,92.3,5702061777,212,7.0,5702061771,56,Left,5702061773,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810215137,334,1,2,45,22,c165yjiny1qnmfdvefxvflnkc,1,71.9,92.3,2025-05-04T13:03:59.592Z,2025-05-04T13:04:00Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5702061933,213,4.96,5702061927,140,73.2,5702061929,141,84.4,5702061931,212,5.5,5702061925,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810215269,335,1,2,45,23,c165yjiny1qnmfdvefxvflnkc,1,73.1,84.5,2025-05-04T13:04:00.351Z,2025-05-04T13:04:04Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5702062603,56,Left,5702062605,140,84.5,5702062611,213,0.57,5702062609,212,14.2,5702062607,141,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810215279,336,3,2,45,26,c165yjiny1qnmfdvefxvflnkc,0,84.5,95.8,2025-05-04T13:04:03.811Z,2025-05-04T17:28:59Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5702062663,56,Left,5702062665,286,,5703853705,465,,5702063013,233,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810215317,568,7,2,45,26,ahnt9ejgwj58ul8auzdvi3czf,1,15.5,4.2,2025-05-04T13:04:03.812Z,2025-05-04T17:29:04Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5703854111,385,,5702062871,285,,5702062867,167,,5703854113,178,,5702062869,56,Back,5702062901,233,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810215901,337,5,2,45,28,c165yjiny1qnmfdvefxvflnkc,1,81.8,101.2,2025-05-04T13:04:05.527Z,2025-05-04T13:40:09Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5702066021,347,,5702066019,56,Left,5702066029,233,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810215353,569,5,2,45,28,ahnt9ejgwj58ul8auzdvi3czf,0,18.2,-1.2,2025-05-04T13:04:05.527Z,2025-05-04T13:40:09Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5702066051,233,337,5702063083,56,Back,5702063085,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810215995,338,1,2,45,47,c165yjiny1qnmfdvefxvflnkc,0,83.7,100.0,2025-05-04T13:04:23.943Z,2025-05-04T13:04:27Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5702066493,107,,5702066517,1,,5702066505,141,56.9,5702066509,212,30.7,5702066497,56,Center,5702066501,140,87.3,5702066513,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810216025,570,44,2,45,50,ahnt9ejgwj58ul8auzdvi3czf,1,12.3,44.3,2025-05-04T13:04:27.172Z,2025-05-04T14:04:07Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5702066637,285,,5702066707,233,339,5702066635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810216003,339,44,2,45,50,c165yjiny1qnmfdvefxvflnkc,0,87.7,55.7,2025-05-04T13:04:27.173Z,2025-05-04T14:04:07Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5702066553,286,,5702066827,233,570,5702066551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810216175,571,12,2,45,50,ahnt9ejgwj58ul8auzdvi3czf,1,11.6,46.3,2025-05-04T13:04:27.829Z,2025-05-04T14:06:21Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5702067477,213,1.02,5702067471,140,20.4,5702067473,141,68.4,5702067475,212,17.6,5702067467,56,Back,5702578719,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810216261,572,12,2,45,56,ahnt9ejgwj58ul8auzdvi3czf,1,21.8,68.7,2025-05-04T13:04:33.477Z,2025-05-04T17:29:19Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5702067995,140,65.9,5702067997,141,95.9,5702067993,56,Left,5702068001,213,0.38,5702067999,212,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810216397,340,1,2,45,58,c165yjiny1qnmfdvefxvflnkc,1,28.6,9.2,2025-05-04T13:04:35.367Z,2025-05-04T13:04:41Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5702068719,141,9.2,5702068721,212,11.1,5702068723,213,0.00,5702068717,140,39.2,5702068715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810216477,341,1,2,46,4,c165yjiny1qnmfdvefxvflnkc,0,35.4,6.4,2025-05-04T13:04:41.136Z,2025-05-04T13:04:43Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5702069213,213,0.06,5702069211,212,30.1,5702069205,56,Right,5702069207,140,64.0,5702069209,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810216511,573,8,2,46,7,ahnt9ejgwj58ul8auzdvi3czf,1,35.6,95.1,2025-05-04T13:04:44.612Z,2025-05-04T17:29:35Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5703856201,384,,5702069343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810216593,574,1,2,46,9,ahnt9ejgwj58ul8auzdvi3czf,0,28.2,95.9,2025-05-04T13:04:45.952Z,2025-05-04T13:04:48Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5702069907,286,,5702069901,236,,5702069805,140,31.1,5702069811,213,6.11,5702069803,56,Back,5702069903,233,342,5702069809,212,3.1,5702069807,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810216557,342,74,2,46,9,c165yjiny1qnmfdvefxvflnkc,1,64.6,7.9,2025-05-04T13:04:45.953Z,2025-05-04T13:04:47Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5702069593,285,,5702069591,56,Right,5702069911,233,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810216581,343,5,2,46,9,c165yjiny1qnmfdvefxvflnkc,0,70.9,-1.5,2025-05-04T13:04:46.760Z,2025-05-04T13:40:09Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5702069751,347,,5702069749,56,Right,5702070877,233,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810216775,575,5,2,46,9,ahnt9ejgwj58ul8auzdvi3czf,1,29.1,101.5,2025-05-04T13:04:46.760Z,2025-05-04T13:40:09Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5702070745,56,Back,5702070747,347,,5702070803,233,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810216953,576,1,2,46,15,ahnt9ejgwj58ul8auzdvi3czf,1,25.9,100.0,2025-05-04T13:04:52.003Z,2025-05-04T13:04:56Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5702071703,212,13.0,5702071705,213,6.04,5702071699,140,37.9,5702071697,56,Back,5702071701,141,96.8,5702071695,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810217163,577,1,2,46,19,ahnt9ejgwj58ul8auzdvi3czf,1,25.8,76.7,2025-05-04T13:04:56.339Z,2025-05-04T13:05:03Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5702072783,212,29.1,5702072785,213,4.42,5702072779,140,17.8,5702072777,56,Back,5702072781,141,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810217261,578,1,2,46,26,ahnt9ejgwj58ul8auzdvi3czf,1,42.6,22.4,2025-05-04T13:05:03.587Z,2025-05-04T13:05:08Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5702073375,140,40.2,5702073373,56,Back,5702073381,213,2.20,5702073377,141,27.5,5702073379,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810217281,579,1,2,46,31,ahnt9ejgwj58ul8auzdvi3czf,1,44.3,28.3,2025-05-04T13:05:07.971Z,2025-05-04T13:05:09Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5702073499,212,14.8,5702073501,213,1.31,5702073497,141,49.4,5702073493,56,Back,5702073495,140,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810217347,580,1,2,46,32,ahnt9ejgwj58ul8auzdvi3czf,1,47.9,49.4,2025-05-04T13:05:08.963Z,2025-05-04T13:05:10Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5702073817,213,3.93,5702073811,140,44.2,5702073813,141,43.6,5702073815,212,5.5,5702073809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810217465,581,1,2,46,33,ahnt9ejgwj58ul8auzdvi3czf,1,44.5,43.4,2025-05-04T13:05:10.723Z,2025-05-04T13:05:14Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5702074451,140,50.8,5702074457,213,5.19,5702074453,141,24.4,5702074449,56,Center,5702074455,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810217557,582,1,2,46,37,ahnt9ejgwj58ul8auzdvi3czf,1,58.4,24.4,2025-05-04T13:05:14.516Z,2025-05-04T13:05:18Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5702075047,212,18.1,5702075041,56,Right,5702075049,213,5.54,5702075045,141,6.4,5702075043,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810217601,583,1,2,46,41,ahnt9ejgwj58ul8auzdvi3czf,1,71.1,6.4,2025-05-04T13:05:18.499Z,2025-05-04T13:05:19Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5702075273,140,66.5,5702075277,212,7.0,5702075271,56,Right,5702075275,141,13.9,5702075279,213,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810217693,584,1,2,46,42,ahnt9ejgwj58ul8auzdvi3czf,1,66.4,13.9,2025-05-04T13:05:19.843Z,2025-05-04T13:05:23Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5702075803,141,26.6,5702075805,212,10.3,5702075799,56,Center,5702075801,140,61.1,5702075807,213,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810217773,585,1,2,46,46,ahnt9ejgwj58ul8auzdvi3czf,1,57.7,31.3,2025-05-04T13:05:22.995Z,2025-05-04T13:05:25Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5702076211,141,23.3,5702076209,140,59.7,5702076215,213,5.08,5702076207,56,Center,5702076213,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810217905,586,1,2,46,48,ahnt9ejgwj58ul8auzdvi3czf,1,63.0,21.2,2025-05-04T13:05:25.603Z,2025-05-04T13:05:30Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5702076969,141,2.0,5702076965,56,Right,5702076971,212,18.9,5702076973,213,5.52,5702076967,140,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810217935,587,1,2,46,53,ahnt9ejgwj58ul8auzdvi3czf,1,78.4,5.8,2025-05-04T13:05:30.611Z,2025-05-04T13:05:32Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5702077125,212,5.1,5702077119,56,Right,5702077123,141,11.8,5702077127,213,0.93,5702077121,140,81.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810217965,588,1,2,46,54,ahnt9ejgwj58ul8auzdvi3czf,1,81.3,11.8,2025-05-04T13:05:31.811Z,2025-05-04T17:30:08Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5702077287,212,3.9,5702077281,56,Right,5702077289,213,3.51,5702077283,140,77.8,5703858255,156,,5702077285,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810218021,589,43,2,46,56,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-05-04T13:05:33.251Z,2025-05-04T17:30:21Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5702077555,140,75.7,5702077561,212,3.8,5703858957,144,1,5702077551,56,Right,5702077563,213,2.34,5702077559,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810218041,590,1,2,46,57,ahnt9ejgwj58ul8auzdvi3czf,1,75.7,13.7,2025-05-04T13:05:34.851Z,2025-05-04T13:05:35Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5702077675,212,5.2,5702077673,141,21.2,5702077677,213,1.41,5702077671,140,76.5,5702077669,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810218093,591,1,2,46,58,ahnt9ejgwj58ul8auzdvi3czf,1,76.5,21.2,2025-05-04T13:05:35.443Z,2025-05-04T13:05:37Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5702078005,212,8.7,5702077999,56,Right,5702078007,213,5.36,5702078001,140,81.5,5702078003,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810218147,592,1,2,47,0,ahnt9ejgwj58ul8auzdvi3czf,0,81.8,11.0,2025-05-04T13:05:37.411Z,2025-05-04T17:30:28Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5702078357,155,,5702078359,56,Center,5703859411,224,,5702078365,212,47.7,5702078363,141,76.7,5702078355,2,,5702078369,1,,5703859413,20,,5702078367,213,1.21,5702078361,140,,,,,,97.7,,,,,,,,,,,,,,,,,,,,,,,,,
2810218191,344,12,2,47,1,c165yjiny1qnmfdvefxvflnkc,1,3.7,26.5,2025-05-04T13:05:38.647Z,2025-05-04T13:05:44Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5702078575,56,Back,5702078577,140,5.0,5702078581,212,16.6,5702078583,213,4.79,5702078611,15,,5702078579,141,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810218253,593,1,2,47,4,ahnt9ejgwj58ul8auzdvi3czf,0,93.2,96.0,2025-05-04T13:05:41.843Z,2025-05-04T13:05:43Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5702078925,140,81.3,5702078927,141,84.5,5702078931,213,3.70,5702078923,56,Left,5702078929,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810218291,345,8,2,47,7,c165yjiny1qnmfdvefxvflnkc,1,25.3,7.3,2025-05-04T13:05:43.914Z,2025-05-04T17:30:36Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5702079137,56,Back,5703859855,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810218547,347,1,2,47,12,c165yjiny1qnmfdvefxvflnkc,0,61.8,17.1,2025-05-04T13:05:49.359Z,2025-05-04T13:05:51Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5702080497,56,Center,5702080505,213,0.57,5702080499,140,79.3,5702080501,141,34.3,5702080503,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810218695,595,12,2,47,14,ahnt9ejgwj58ul8auzdvi3czf,1,20.3,62.9,2025-05-04T13:05:51.515Z,2025-05-04T17:30:44Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5702081253,56,Back,5702081255,140,20.6,5702081259,141,65.3,5702081267,213,1.38,5702081263,212,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810218681,594,43,2,47,15,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-05-04T13:05:52.259Z,2025-05-04T13:05:57Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5702081175,56,Back,5702081699,144,12,5702081183,213,0.90,5702081177,140,21.7,5702081181,212,3.0,5702081179,141,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810218591,348,61,2,47,15,c165yjiny1qnmfdvefxvflnkc,1,79.3,34.3,2025-05-04T13:05:52.407Z,2025-05-04T13:05:52Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5702080815,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810218667,349,5,2,47,17,c165yjiny1qnmfdvefxvflnkc,0,101.6,36.2,2025-05-04T13:05:54.120Z,2025-05-04T13:40:10Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5702081141,56,Center,5702081143,346,,5702082679,233,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
