id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2754047289,343,1,1,42,28,anga7587r1zv4ey71ge9zxol3,1,17.1,67.3,2024-12-01T13:45:01.027Z,2024-12-01T13:45:03Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5395181835,141,79.7,5395181839,213,0.62,5395181833,140,28.4,5395181837,212,14.6,5395181831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047327,344,1,1,42,31,anga7587r1zv4ey71ge9zxol3,1,28.4,79.7,2024-12-01T13:45:03.154Z,2024-12-01T13:45:05Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5395182081,212,18.0,5395182083,213,4.52,5395182077,140,25.2,5395182079,141,53.7,5395182075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047401,345,1,1,42,33,anga7587r1zv4ey71ge9zxol3,1,25.2,53.7,2024-12-01T13:45:05.186Z,2024-12-01T13:45:08Z,5733iw16239m83syv5dm8huj9,M. Rømer,,,5395182551,140,32.4,5395182555,212,30.5,5395182557,213,4.96,5395182553,141,10.3,5395182549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047427,346,1,1,42,36,anga7587r1zv4ey71ge9zxol3,1,31.8,13.1,2024-12-01T13:45:08.723Z,2024-12-01T13:45:10Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5395182695,56,Back,5395182703,213,6.00,5395182697,140,48.1,5395182701,212,17.8,5395182699,141,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047539,347,1,1,42,38,anga7587r1zv4ey71ge9zxol3,1,48.0,5.8,2024-12-01T13:45:10.211Z,2024-12-01T13:45:16Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5395183217,141,5.9,5395183219,212,15.8,5395183213,140,33.0,5395183209,56,Back,5395183221,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047575,348,1,1,42,43,anga7587r1zv4ey71ge9zxol3,1,33.0,5.9,2024-12-01T13:45:16.050Z,2024-12-01T13:45:18Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5395183441,56,Back,5395183449,213,1.95,5395183443,140,25.9,5395183447,212,19.9,5395183445,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047597,349,1,1,42,46,anga7587r1zv4ey71ge9zxol3,1,25.9,33.1,2024-12-01T13:45:18.834Z,2024-12-01T13:45:21Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5395183585,56,Back,5395183589,141,54.3,5395183587,140,32.8,5395183593,213,1.11,5395183591,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047671,350,1,1,42,49,anga7587r1zv4ey71ge9zxol3,1,32.8,54.3,2024-12-01T13:45:21.251Z,2024-12-01T13:51:49Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5395183927,56,Back,5395183929,140,34.7,5395183933,212,18.4,5395183931,141,27.4,5395183935,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047701,351,1,1,42,53,anga7587r1zv4ey71ge9zxol3,1,34.7,27.4,2024-12-01T13:45:25.170Z,2024-12-01T13:51:50Z,5733iw16239m83syv5dm8huj9,M. Rømer,,,5395184121,212,21.4,5395184115,56,Right,5395184123,213,5.67,5395184119,141,9.4,5395184117,140,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047799,352,1,1,42,54,anga7587r1zv4ey71ge9zxol3,0,51.4,9.4,2024-12-01T13:45:26.482Z,2024-12-01T17:17:48Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5395184695,141,15.0,5395184691,56,Right,5395184699,213,0.09,5395184693,140,91.7,5395184697,212,42.5,5395184689,155,,5395184703,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047805,353,45,1,42,57,anga7587r1zv4ey71ge9zxol3,0,90.6,15.7,2024-12-01T13:45:29.710Z,2024-12-01T19:06:25Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5396882473,233,890,5396440807,286,,5395184751,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754278065,890,3,1,42,57,aljua8crr0vkwit0j3m59jw9j,1,9.4,84.3,2024-12-01T13:45:29.710Z,2024-12-01T19:06:25Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5396441333,464,,5396441331,285,,5396441329,56,Back,5396882457,233,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047807,354,83,1,43,0,anga7587r1zv4ey71ge9zxol3,0,92.4,14.9,2024-12-01T13:45:32.362Z,2024-12-01T13:45:38Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5395185429,399,7sbdudf1vycn8hinw0giakpyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754278411,891,83,1,43,0,anga7587r1zv4ey71ge9zxol3,1,95.8,14.7,2024-12-01T13:45:32.974Z,2024-12-01T17:18:04Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5396443235,399,7sbdudf1vycn8hinw0giakpyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047933,415,1,1,43,5,aljua8crr0vkwit0j3m59jw9j,1,4.0,95.6,2024-12-01T13:45:37.436Z,2024-12-01T13:45:40Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5395185387,1,,5395185383,212,23.2,5395185375,157,,5395185377,56,Back,5395185379,140,24.2,5395185381,141,81.9,5395185385,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047971,416,50,1,43,8,aljua8crr0vkwit0j3m59jw9j,1,28.9,73.6,2024-12-01T13:45:40.268Z,2024-12-01T17:18:21Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5395185639,56,Back,5395185641,285,,5395185843,233,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754047993,355,7,1,43,8,anga7587r1zv4ey71ge9zxol3,0,71.1,26.4,2024-12-01T13:45:40.269Z,2024-12-01T19:04:59Z,5733iw16239m83syv5dm8huj9,M. Rømer,,,5395185765,56,Center,5396877515,178,,5396445007,385,,5395185767,286,,5395185793,233,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754279217,892,83,1,43,10,anga7587r1zv4ey71ge9zxol3,1,75.1,28.5,2024-12-01T13:45:42.852Z,2024-12-01T17:18:54Z,5733iw16239m83syv5dm8huj9,M. Rømer,,,5396447831,399,1902oagnhlo7x9xpumxvg1t78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754048071,417,50,1,43,12,aljua8crr0vkwit0j3m59jw9j,1,28.7,78.7,2024-12-01T13:45:44.288Z,2024-12-01T13:58:40Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5395186293,233,356,5395186203,56,Back,5395186205,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754048051,356,7,1,43,12,anga7587r1zv4ey71ge9zxol3,0,71.3,21.3,2024-12-01T13:45:44.289Z,2024-12-01T19:05:04Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5395186103,56,Center,5396877859,178,,5396448625,385,,5395186263,233,417,5395186105,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754279413,891,61,1,43,12,aljua8crr0vkwit0j3m59jw9j,1,31.7,70.9,2024-12-01T13:45:44.492Z,2024-12-01T17:19:08Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5396448803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754048191,358,1,1,43,16,anga7587r1zv4ey71ge9zxol3,1,53.3,38.8,2024-12-01T13:45:48.898Z,2024-12-01T13:45:53Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5395186905,213,3.57,5395186901,141,31.3,5395186899,140,42.6,5395186897,56,Back,5395186903,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754048263,359,1,1,43,20,anga7587r1zv4ey71ge9zxol3,1,42.6,31.3,2024-12-01T13:45:52.962Z,2024-12-01T13:45:56Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5395187291,213,5.69,5395187281,155,,5395187293,1,,5395187289,212,33.4,5395187287,141,4.0,5395187283,56,Right,5395187285,140,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754048311,360,1,1,43,23,anga7587r1zv4ey71ge9zxol3,1,69.1,4.0,2024-12-01T13:45:55.874Z,2024-12-01T13:45:57Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5395187513,56,Right,5395187523,212,7.7,5395187519,141,10.4,5395187527,213,2.54,5395187515,140,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754048335,361,1,1,43,25,anga7587r1zv4ey71ge9zxol3,1,63.0,10.4,2024-12-01T13:45:57.586Z,2024-12-01T13:45:58Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5395187665,213,1.11,5395187661,141,22.2,5395187659,140,66.8,5395187657,56,Center,5395187663,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754048351,362,1,1,43,26,anga7587r1zv4ey71ge9zxol3,1,66.8,22.2,2024-12-01T13:45:58.754Z,2024-12-01T13:45:59Z,5733iw16239m83syv5dm8huj9,M. Rømer,,,5395187803,213,0.35,5395187795,56,Center,5395187801,212,11.8,5395187797,140,77.3,5395187799,141,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754048377,363,1,1,43,27,anga7587r1zv4ey71ge9zxol3,1,77.2,28.2,2024-12-01T13:45:59.778Z,2024-12-01T13:46:49Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5395187935,140,68.7,5395187941,213,3.10,5395193081,156,,5395187939,212,8.9,5395187937,141,28.8,5395187933,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754048385,364,1,1,43,28,anga7587r1zv4ey71ge9zxol3,0,68.7,28.8,2024-12-01T13:46:00.770Z,2024-12-01T13:46:01Z,5733iw16239m83syv5dm8huj9,M. Rømer,,,5395187995,212,15.0,5395187989,56,Right,5395187997,213,5.55,5395187993,141,14.1,5395187991,140,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754048399,418,43,1,43,28,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-12-01T13:46:00.900Z,2024-12-01T17:19:31Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5396451303,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754048417,419,1,1,43,30,aljua8crr0vkwit0j3m59jw9j,1,24.2,84.8,2024-12-01T13:46:02.156Z,2024-12-01T17:19:29Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5395188139,56,Back,5395188143,141,72.2,5395188147,213,4.57,5395188145,212,8.7,5395188141,140,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754048429,420,1,1,43,30,aljua8crr0vkwit0j3m59jw9j,0,22.6,72.4,2024-12-01T13:46:02.875Z,2024-12-01T13:46:03Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5395188215,212,10.1,5395188213,141,79.1,5395188217,213,0.47,5395188211,140,31.2,5395188209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754048521,365,1,1,43,32,anga7587r1zv4ey71ge9zxol3,1,74.0,19.2,2024-12-01T13:46:04.770Z,2024-12-01T13:46:09Z,5733iw16239m83syv5dm8huj9,M. Rømer,,,5395188725,140,63.0,5395188735,213,2.97,5395188721,56,Center,5395188733,212,11.7,5395188729,141,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754048597,366,1,1,43,36,anga7587r1zv4ey71ge9zxol3,1,58.6,28.0,2024-12-01T13:46:08.946Z,2024-12-01T13:46:12Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5395189191,213,2.15,5395189183,56,Back,5395189189,212,30.7,5395189187,141,65.7,5395189185,140,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754048673,367,1,1,43,41,anga7587r1zv4ey71ge9zxol3,1,46.4,68.7,2024-12-01T13:46:13.442Z,2024-12-01T13:46:15Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5395189637,213,0.77,5395189633,141,95.7,5395189629,140,64.3,5395189623,56,Left,5395189635,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754048769,368,1,1,43,43,anga7587r1zv4ey71ge9zxol3,1,64.1,95.7,2024-12-01T13:46:15.362Z,2024-12-01T13:46:19Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5395190073,140,53.6,5395190079,213,4.12,5395190077,212,19.6,5395190071,56,Center,5395190075,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754048929,369,1,1,43,47,anga7587r1zv4ey71ge9zxol3,1,52.6,69.6,2024-12-01T13:46:19.650Z,2024-12-01T13:46:27Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5395190955,212,23.8,5395190951,141,38.6,5395190949,140,42.0,5395190947,56,Back,5395190959,213,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754048977,370,1,1,43,55,anga7587r1zv4ey71ge9zxol3,1,53.3,29.7,2024-12-01T13:46:27.586Z,2024-12-01T13:46:29Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5395191171,213,1.59,5395191161,56,Center,5395191167,141,56.6,5395191169,212,18.3,5395191165,140,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754049015,371,1,1,43,57,anga7587r1zv4ey71ge9zxol3,0,52.9,56.6,2024-12-01T13:46:29.267Z,2024-12-01T13:46:36Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5395191365,140,64.2,5395191363,56,Center,5395191369,212,17.6,5395191367,141,75.7,5395191371,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754049019,421,1,1,43,58,aljua8crr0vkwit0j3m59jw9j,0,39.9,21.8,2024-12-01T13:46:30.987Z,2024-12-01T13:46:31Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5395191389,140,40.4,5395191387,56,Back,5395191397,213,0.25,5395191393,212,0.5,5395191391,141,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754049039,372,43,1,43,59,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-12-01T13:46:32.067Z,2024-12-01T13:46:34Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5395191509,56,Center,5395191723,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754049045,373,61,1,44,0,anga7587r1zv4ey71ge9zxol3,1,64.2,75.7,2024-12-01T13:46:32.194Z,2024-12-01T13:46:32Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5395191533,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754049061,422,1,1,44,0,aljua8crr0vkwit0j3m59jw9j,0,37.0,26.0,2024-12-01T13:46:32.379Z,2024-12-01T17:20:10Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5395191621,213,0.34,5395191619,212,2.9,5395191617,141,27.4,5395191613,56,Back,5395191615,140,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754280555,894,61,1,44,0,anga7587r1zv4ey71ge9zxol3,1,57.8,73.5,2024-12-01T13:46:32.873Z,2024-12-01T17:20:18Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5396455077,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754049159,424,1,1,44,1,aljua8crr0vkwit0j3m59jw9j,0,40.9,24.5,2024-12-01T13:46:33.371Z,2024-12-01T13:46:38Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5395192135,141,85.8,5395192131,56,Left,5395192141,1,,5395192133,140,92.4,5395192139,213,0.66,5395192137,212,68.3,5395192129,196,,5395192127,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754049189,374,59,1,44,8,anga7587r1zv4ey71ge9zxol3,1,9.8,11.7,2024-12-01T13:46:40.610Z,2024-12-01T13:46:41Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5395192389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754049223,375,12,1,44,9,anga7587r1zv4ey71ge9zxol3,1,9.8,11.7,2024-12-01T13:46:41.346Z,2024-12-01T17:20:31Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5395192533,140,28.1,5395192539,213,5.84,5395192537,212,21.3,5395192531,56,Back,5396456511,167,,5395192535,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754049235,376,5,1,44,9,anga7587r1zv4ey71ge9zxol3,0,25.5,-1.6,2024-12-01T13:46:41.994Z,2024-12-01T13:58:30Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5395192607,56,Back,5395192609,347,,5395194199,233,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754049519,425,5,1,44,9,aljua8crr0vkwit0j3m59jw9j,1,74.5,101.6,2024-12-01T13:46:41.994Z,2024-12-01T13:58:30Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5395194161,233,376,5395194141,56,Left,5395194143,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754049545,426,1,1,44,25,aljua8crr0vkwit0j3m59jw9j,1,80.0,100.0,2024-12-01T13:46:57.947Z,2024-12-01T13:46:59Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5395194279,213,4.05,5395194273,140,77.0,5395194277,212,5.2,5395194269,107,,5395194275,141,95.3,5395194271,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754049557,427,1,1,44,26,aljua8crr0vkwit0j3m59jw9j,1,77.0,95.3,2024-12-01T13:46:58.459Z,2024-12-01T13:46:59Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5395194323,141,96.7,5395194327,213,0.31,5395194319,56,Left,5395194325,212,3.1,5395194321,140,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754049591,428,1,1,44,27,aljua8crr0vkwit0j3m59jw9j,1,79.8,96.7,2024-12-01T13:46:59.275Z,2024-12-01T13:47:00Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5395194497,213,4.29,5395194493,141,85.3,5395194489,56,Left,5395194491,140,76.5,5395194495,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754049639,429,1,1,44,28,aljua8crr0vkwit0j3m59jw9j,1,76.2,87.7,2024-12-01T13:47:00.442Z,2024-12-01T13:47:03Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5395194769,212,4.1,5395194767,141,93.7,5395194763,56,Left,5395194771,213,1.57,5395194765,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754049675,430,1,1,44,31,aljua8crr0vkwit0j3m59jw9j,1,76.2,93.7,2024-12-01T13:47:03.483Z,2024-12-01T13:47:04Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5395194913,140,39.4,5395194919,213,3.49,5395194917,212,41.1,5395194911,56,Back,5395194921,1,,5395194915,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754049751,431,1,1,44,32,aljua8crr0vkwit0j3m59jw9j,1,41.3,74.4,2024-12-01T13:47:04.651Z,2024-12-01T13:47:09Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5395195337,141,38.3,5395195339,212,24.6,5395195333,56,Back,5395195341,213,4.78,5395195335,140,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754049787,432,1,1,44,36,aljua8crr0vkwit0j3m59jw9j,1,45.8,40.1,2024-12-01T13:47:08.907Z,2024-12-01T13:47:11Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5395195543,212,20.2,5395195537,56,Back,5395195539,140,38.9,5395195541,141,67.9,5395195545,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754049857,433,1,1,44,39,aljua8crr0vkwit0j3m59jw9j,1,39.3,68.2,2024-12-01T13:47:11.338Z,2024-12-01T13:47:15Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5395195945,140,45.1,5395195951,213,4.98,5395195943,56,Back,5395195949,212,23.4,5395195947,141,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754049979,434,1,1,44,42,aljua8crr0vkwit0j3m59jw9j,1,42.3,28.7,2024-12-01T13:47:15.019Z,2024-12-01T13:47:19Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5395196555,213,5.06,5395196541,140,47.1,5395196545,141,8.3,5395196539,56,Back,5395196549,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754050065,435,1,1,44,47,aljua8crr0vkwit0j3m59jw9j,1,46.4,10.5,2024-12-01T13:47:19.514Z,2024-12-01T13:47:24Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5395196961,141,13.6,5395196965,213,0.15,5395196963,212,13.7,5395196959,140,59.3,5395196957,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754050103,436,1,1,44,51,aljua8crr0vkwit0j3m59jw9j,1,64.5,13.8,2024-12-01T13:47:24.042Z,2024-12-01T13:47:25Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5395197203,56,Right,5395197209,212,4.1,5395197207,141,9.6,5395197211,213,5.51,5395197205,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754050165,437,1,1,44,53,aljua8crr0vkwit0j3m59jw9j,1,67.4,9.6,2024-12-01T13:47:25.691Z,2024-12-01T13:47:28Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5395197601,212,7.9,5395197599,141,10.0,5395197595,140,59.9,5395197591,56,Right,5395197603,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754050201,438,1,1,44,56,aljua8crr0vkwit0j3m59jw9j,1,60.7,13.6,2024-12-01T13:47:28.731Z,2024-12-01T13:47:30Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5395197753,141,9.8,5395197759,213,5.91,5395197757,212,7.1,5395197751,140,67.0,5395197747,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754050267,439,1,1,44,58,aljua8crr0vkwit0j3m59jw9j,1,67.4,9.1,2024-12-01T13:47:30.714Z,2024-12-01T13:47:34Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5395198105,213,0.44,5395198099,140,87.9,5395198097,56,Center,5395198101,141,24.1,5395198103,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754050407,441,70,1,45,0,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-12-01T13:47:32.294Z,2024-12-01T17:21:21Z,,,,,5395198715,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754050281,440,1,1,45,2,aljua8crr0vkwit0j3m59jw9j,0,88.4,24.9,2024-12-01T13:47:34.171Z,2024-12-01T17:21:02Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5395198167,141,44.6,5395198163,56,Center,5395198169,212,15.8,5396459215,224,,5395198159,2,,5395198161,155,,5395198171,213,1.02,5396459217,20,,5395198165,140,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754050289,377,52,1,45,2,anga7587r1zv4ey71ge9zxol3,1,2.3,56.0,2024-12-01T13:47:34.994Z,2024-12-01T17:21:07Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5396459717,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754050435,378,1,1,45,8,anga7587r1zv4ey71ge9zxol3,1,8.4,47.7,2024-12-01T13:47:40.210Z,2024-12-01T17:21:18Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5395198873,123,,5395198877,56,Back,5395198895,213,5.41,5395198883,140,26.9,5395198889,141,13.7,5395198893,212,30.2,5395198907,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
