id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2802602689,496,1,2,55,25,9qsmopgutr7ut5g6workk8w4i,0,55.4,7.9,2025-04-18T18:14:55.127Z,2025-04-18T18:14:55Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5660241933,140,78.6,5660241929,157,,5660241937,212,45.3,5660241935,141,64.0,5660241939,213,1.00,5660241931,56,Center,5660241941,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802602757,620,12,2,55,28,77tfx9me4aaqhzv78bmgsy9bg,1,16.4,36.7,2025-04-18T18:14:58.184Z,2025-04-18T18:14:59Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5660242393,15,,5660242339,141,44.0,5660242335,56,Back,5660242341,212,9.4,5660242337,140,24.0,5660242343,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802602829,622,1,2,55,30,77tfx9me4aaqhzv78bmgsy9bg,1,25.9,41.8,2025-04-18T18:15:00.200Z,2025-04-18T20:12:17Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5660242753,140,32.3,5660242755,141,49.4,5660242757,212,8.5,5660950095,155,,5660242751,56,Back,5660242759,213,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802602839,623,1,2,55,31,77tfx9me4aaqhzv78bmgsy9bg,1,32.3,49.4,2025-04-18T18:15:01.111Z,2025-04-18T18:15:01Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5660242801,140,25.0,5660242807,213,2.78,5660242805,212,8.2,5660242803,141,53.6,5660242799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802602941,624,1,2,55,31,77tfx9me4aaqhzv78bmgsy9bg,1,25.0,53.6,2025-04-18T18:15:01.641Z,2025-04-18T18:15:05Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5660243267,141,65.7,5660243275,213,0.71,5660243263,140,34.2,5660243261,56,Back,5660243271,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802602955,625,4,2,55,35,77tfx9me4aaqhzv78bmgsy9bg,1,46.4,72.1,2025-04-18T18:15:05.448Z,2025-04-18T18:19:17Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5660243355,13,,5660243357,56,Back,5660243361,152,,5660243523,233,497,5660243369,286,,5660243365,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802602971,497,4,2,55,35,9qsmopgutr7ut5g6workk8w4i,0,53.6,27.9,2025-04-18T18:15:05.449Z,2025-04-18T18:19:18Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5660243481,13,,5660243489,285,,5660243555,233,625,5660243485,152,,5660243487,265,,5660243483,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802603373,626,1,2,55,54,77tfx9me4aaqhzv78bmgsy9bg,1,53.1,66.7,2025-04-18T18:15:24.009Z,2025-04-18T18:15:25Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5660245727,5,,5660245739,213,1.14,5660245731,56,Left,5660245737,212,16.3,5660245729,152,,5660245735,141,88.4,5660245733,140,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802603421,627,1,2,55,54,77tfx9me4aaqhzv78bmgsy9bg,1,59.6,88.4,2025-04-18T18:15:24.968Z,2025-04-18T18:15:27Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5660245995,141,70.0,5660245997,212,13.9,5660245993,140,53.8,5660245999,213,4.26,5660245991,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802603469,628,1,2,55,57,77tfx9me4aaqhzv78bmgsy9bg,1,54.4,71.4,2025-04-18T18:15:26.984Z,2025-04-18T18:15:29Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5660246269,141,88.0,5660246267,140,58.2,5660246273,213,1.23,5660246265,56,Left,5660246271,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802603529,629,1,2,55,59,77tfx9me4aaqhzv78bmgsy9bg,1,58.2,88.0,2025-04-18T18:15:29.367Z,2025-04-18T18:15:31Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5660246559,212,7.0,5660246561,213,4.00,5660246557,141,80.2,5660246555,140,53.8,5660246553,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802603559,630,1,2,56,1,77tfx9me4aaqhzv78bmgsy9bg,1,53.8,80.2,2025-04-18T18:15:31.400Z,2025-04-18T18:15:33Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5660246703,213,5.80,5660246695,56,Center,5660246697,140,61.6,5660246701,212,9.2,5660246699,141,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802603595,631,1,2,56,3,77tfx9me4aaqhzv78bmgsy9bg,1,61.6,73.9,2025-04-18T18:15:33.079Z,2025-04-18T18:15:34Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,5660246899,140,56.3,5660246901,141,85.9,5660246905,213,2.17,5660246903,212,9.9,5660246897,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802603699,632,1,2,56,4,77tfx9me4aaqhzv78bmgsy9bg,1,56.3,85.9,2025-04-18T18:15:34.536Z,2025-04-18T18:15:38Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5660247409,212,21.9,5660247405,140,50.6,5660247411,213,4.44,5660247407,141,54.9,5660247403,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802603723,633,1,2,56,8,77tfx9me4aaqhzv78bmgsy9bg,1,50.6,55.2,2025-04-18T18:15:38.376Z,2025-04-18T18:15:39Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5660247581,213,5.55,5660247573,56,Center,5660247575,140,64.4,5660247577,141,36.1,5660247579,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802603765,634,1,2,56,9,77tfx9me4aaqhzv78bmgsy9bg,1,63.6,37.0,2025-04-18T18:15:39.560Z,2025-04-18T18:15:40Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5660247779,213,3.38,5660247773,140,57.9,5660247777,212,6.2,5660247775,141,34.9,5660247771,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802603805,635,1,2,56,10,77tfx9me4aaqhzv78bmgsy9bg,1,57.5,34.8,2025-04-18T18:15:40.470Z,2025-04-18T18:15:41Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5660248009,213,0.41,5660248001,56,Center,5660248003,140,64.8,5660248005,141,39.7,5660248007,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802603871,636,1,2,56,11,77tfx9me4aaqhzv78bmgsy9bg,1,65.3,39.5,2025-04-18T18:15:41.783Z,2025-04-18T18:15:44Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5660248389,140,66.3,5660248393,141,21.5,5660248405,213,4.80,5660248399,212,12.3,5660248383,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802603949,637,1,2,56,13,77tfx9me4aaqhzv78bmgsy9bg,1,65.5,24.7,2025-04-18T18:15:43.895Z,2025-04-18T18:15:46Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5660248839,141,53.1,5660248843,213,1.26,5660248835,56,Center,5660248841,212,20.3,5660248837,140,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802603965,638,50,2,56,16,77tfx9me4aaqhzv78bmgsy9bg,1,73.0,52.0,2025-04-18T18:15:46.112Z,2025-04-18T18:26:03Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,5660248913,56,Center,5660248915,286,,5660249265,233,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802604015,499,7,2,56,16,9qsmopgutr7ut5g6workk8w4i,0,27.0,48.0,2025-04-18T18:15:46.113Z,2025-04-18T20:13:07Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5660952327,178,,5660952325,385,,5660249167,56,Back,5660249169,285,,5660249229,233,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802604117,500,45,2,56,17,9qsmopgutr7ut5g6workk8w4i,0,27.0,50.3,2025-04-18T18:15:47.848Z,2025-04-18T18:26:01Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5660249703,56,Back,5660249855,233,639,5660249705,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802604091,639,3,2,56,17,77tfx9me4aaqhzv78bmgsy9bg,1,73.0,49.7,2025-04-18T18:15:47.848Z,2025-04-18T20:13:13Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5660249749,233,500,5660952567,464,,5660249545,56,Center,5660249547,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802604161,640,1,2,56,20,77tfx9me4aaqhzv78bmgsy9bg,1,69.7,67.8,2025-04-18T18:15:50.197Z,2025-04-18T18:16:01Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,1.0,5660249959,155,,5660251201,154,,5660251199,210,13,5660249965,141,49.3,5660249967,212,22.0,5660249963,140,86.9,5660249969,213,5.67,5660249961,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802604167,641,13,2,56,22,77tfx9me4aaqhzv78bmgsy9bg,1,88.5,51.5,2025-04-18T18:15:52.216Z,2025-04-18T18:16:01Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,5660251223,103,5.6,5660251225,230,98.5,5660249993,22,,5660249995,17,,5660250623,15,,5660251217,55,640,5660251209,29,,5660251227,231,49.6,5660249997,56,5660251207,75,5660251221,102,5660251213,154,Center,36.8,,,5660250627,328,,,,,,,,,,,,,,,,
2802604723,501,5,2,56,22,9qsmopgutr7ut5g6workk8w4i,1,-1.3,61.6,2025-04-18T18:15:52.443Z,2025-04-18T18:19:16Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5660253097,56,Back,5660253099,346,,5660253169,233,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802604177,642,5,2,56,22,77tfx9me4aaqhzv78bmgsy9bg,0,101.3,38.4,2025-04-18T18:15:52.443Z,2025-04-18T18:19:16Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,5660250083,346,,5660250081,56,Center,5660253227,233,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802604739,502,1,2,56,40,9qsmopgutr7ut5g6workk8w4i,1,3.1,56.0,2025-04-18T18:16:10.834Z,2025-04-18T18:16:57Z,844k9wmnxkk24xsjd4fdb4rca,G. Beavers,,5660258063,189,,5660253271,141,91.5,5660253263,124,,5660253267,56,Back,5660253269,140,20.0,5660253275,213,0.94,5660253277,237,,5660253273,212,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802605231,506,1,2,56,41,9qsmopgutr7ut5g6workk8w4i,1,9.5,94.2,2025-04-18T18:16:11.834Z,2025-04-18T18:16:47Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5660255651,140,23.2,5660255693,189,,5660255649,56,Back,5660255657,213,0.00,5660255655,212,14.4,5660255653,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802605149,505,50,2,56,42,9qsmopgutr7ut5g6workk8w4i,1,21.0,93.4,2025-04-18T18:16:12.066Z,2025-04-18T20:15:13Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5660255261,56,Back,5660257023,233,647,5660255263,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802605471,647,7,2,56,42,77tfx9me4aaqhzv78bmgsy9bg,1,79.0,6.6,2025-04-18T18:16:12.067Z,2025-04-18T20:15:12Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5660256967,233,505,5660256949,286,,5660954959,384,,5660954961,178,,5660256945,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802604809,643,1,2,56,47,77tfx9me4aaqhzv78bmgsy9bg,1,76.9,17.4,2025-04-18T18:16:17.940Z,2025-04-18T18:22:15Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,1.0,5660253585,56,Center,5660253587,140,79.3,5660253603,213,1.17,5660256073,210,15,5660253591,141,26.2,5660253599,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802604865,645,15,2,56,48,77tfx9me4aaqhzv78bmgsy9bg,1,84.2,36.8,2025-04-18T18:16:18.968Z,2025-04-18T20:14:37Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5660256101,146,97.5,5660256165,233,503,5660256097,102,53.9,5660256091,29,,5660253863,22,,5660956791,63,,5660256099,103,7.0,5660254549,72,,5660256093,55,5660256089,76,5660253869,56,5660256103,147,643,Center,48.9,,5660256087,121,,,,,,,,,,,,,,,,
2802604841,503,10,2,56,49,9qsmopgutr7ut5g6workk8w4i,1,3.8,51.0,2025-04-18T18:16:19.068Z,2025-04-18T20:14:49Z,844k9wmnxkk24xsjd4fdb4rca,G. Beavers,,5660957453,376,,5660253759,182,,5660254875,179,,5660957451,173,,5660253761,56,Back,5660256227,233,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802604895,504,6,2,56,50,9qsmopgutr7ut5g6workk8w4i,0,10.4,57.0,2025-04-18T18:16:20.627Z,2025-04-18T20:15:10Z,844k9wmnxkk24xsjd4fdb4rca,G. Beavers,,5660254385,233,646,5660254323,73,,5660254321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802604879,646,6,2,56,50,77tfx9me4aaqhzv78bmgsy9bg,1,89.6,43.0,2025-04-18T18:16:20.627Z,2025-04-18T18:20:05Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5660254007,56,Center,5660254359,233,504,5660254009,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802606097,648,1,2,57,34,77tfx9me4aaqhzv78bmgsy9bg,1,99.5,99.8,2025-04-18T18:17:04.568Z,2025-04-18T20:15:21Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5660260427,213,4.54,5660260421,140,91.9,5660958795,20,,5660260415,155,,5660260413,6,,5660260429,1,,5660260411,2,,5660260425,212,46.5,5660260423,141,5660260419,56,5660260417,223,,,32.4,,,Center,,,,,,,,,,,,,,,,,,
2802606129,649,1,2,57,36,77tfx9me4aaqhzv78bmgsy9bg,1,92.3,32.2,2025-04-18T18:17:06.535Z,2025-04-18T18:17:28Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,1.0,5660260615,212,15.7,5660260617,213,1.61,5660263581,154,,5660260605,140,91.7,5660260599,56,Center,5660260595,3,,5660260611,141,55.2,5660263579,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802606159,650,43,2,57,38,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-04-18T18:17:08.032Z,2025-04-18T20:15:59Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,5660260803,56,Center,5660260805,286,0,5660960437,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802607041,510,43,2,57,38,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-04-18T18:17:08.033Z,2025-04-18T20:15:57Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5660266189,233,650,5660960373,144,44,5660265881,285,0,5660265879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802606163,651,13,2,57,38,77tfx9me4aaqhzv78bmgsy9bg,1,91.8,53.4,2025-04-18T18:17:08.790Z,2025-04-18T18:17:29Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,5660261335,25,,5660263659,231,51.1,5660261343,153,,5660263641,154,,5660263639,29,,5660263651,103,33.3,5660263649,102,69.2,5660260819,17,,5660263637,73,5660263657,230,5660261337,15,5660260821,56,,,Center,99.8,5660263645,55,649,5660261341,328,5660263655,147,61.4,5660263653,146,,,,,99.9,,,
2802606205,507,12,2,57,40,9qsmopgutr7ut5g6workk8w4i,1,0.9,40.4,2025-04-18T18:17:09.985Z,2025-04-18T18:17:14Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5660261011,141,28.3,5660261117,167,,5660261473,15,,5660261019,213,4.40,5660261007,140,0.0,5660261003,56,Back,5660261015,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802606213,508,6,2,57,40,9qsmopgutr7ut5g6workk8w4i,0,2.0,35.0,2025-04-18T18:17:10.183Z,2025-04-18T20:16:08Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5660261309,73,,5660261415,233,652,5660261305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802606181,652,6,2,57,40,77tfx9me4aaqhzv78bmgsy9bg,1,98.0,65.0,2025-04-18T18:17:10.183Z,2025-04-18T18:20:05Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,5660260951,73,,5660260949,56,Center,5660261379,233,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802606705,653,1,2,58,0,77tfx9me4aaqhzv78bmgsy9bg,1,99.5,99.5,2025-04-18T18:17:30.359Z,2025-04-18T18:17:32Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5660263931,212,12.5,5660263923,56,Left,5660263927,141,94.4,5660263925,140,88.1,5660263933,213,3.42,5660263921,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802606713,654,1,2,58,0,77tfx9me4aaqhzv78bmgsy9bg,1,88.1,94.4,2025-04-18T18:17:30.967Z,2025-04-18T18:17:32Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5660263993,56,Left,5660263997,141,84.8,5660263995,140,80.1,5660264005,213,3.80,5660263999,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802606791,655,1,2,58,2,77tfx9me4aaqhzv78bmgsy9bg,0,80.1,84.8,2025-04-18T18:17:32.295Z,2025-04-18T20:16:25Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,5660961637,224,,5660264469,56,Center,5660264791,233,509,5660264477,213,5.34,5660264475,212,28.9,5660264473,141,50.4,5660264463,2,,5660264467,155,,5660264471,140,5660961639,72,,,,,96.2,,,,,,,,,,,,,,,,,,,,,
2802606839,509,11,2,58,7,9qsmopgutr7ut5g6workk8w4i,1,4.9,51.6,2025-04-18T18:17:37.058Z,2025-04-18T20:16:34Z,844k9wmnxkk24xsjd4fdb4rca,G. Beavers,,5660962093,378,,5660264723,88,,5660264721,56,Back,5660264855,233,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802607163,511,43,2,58,22,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-04-18T18:17:52.018Z,2025-04-18T18:18:07Z,844k9wmnxkk24xsjd4fdb4rca,G. Beavers,,5660268331,144,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802607315,512,1,2,58,23,9qsmopgutr7ut5g6workk8w4i,1,11.7,41.9,2025-04-18T18:17:53.842Z,2025-04-18T18:18:08Z,844k9wmnxkk24xsjd4fdb4rca,G. Beavers,,5660267323,213,5.85,5660267325,1,,5660267319,141,15.9,5660268505,189,,5660267321,212,41.9,5660267313,199,,5660267317,140,47.9,5660267315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802607361,513,1,2,58,28,9qsmopgutr7ut5g6workk8w4i,1,47.2,13.7,2025-04-18T18:17:58.897Z,2025-04-18T18:18:01Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5660267613,140,32.5,5660267617,212,15.7,5660267615,141,9.7,5660267619,213,3.32,5660267611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802607407,514,1,2,58,31,9qsmopgutr7ut5g6workk8w4i,1,40.4,4.9,2025-04-18T18:18:01.505Z,2025-04-18T18:18:03Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5660267879,56,Right,5660267883,141,7.4,5660267885,212,20.0,5660267887,213,0.09,5660267881,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802607427,515,50,2,58,33,9qsmopgutr7ut5g6workk8w4i,1,65.6,12.2,2025-04-18T18:18:03.106Z,2025-04-18T18:26:03Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5660267973,286,,5660268175,233,656,5660267971,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802607459,656,7,2,58,33,77tfx9me4aaqhzv78bmgsy9bg,1,34.4,87.8,2025-04-18T18:18:03.107Z,2025-04-18T20:17:05Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5660268153,56,Back,5660268155,285,,5660963441,178,,5660963439,384,,5660268159,233,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802607611,658,1,2,58,35,77tfx9me4aaqhzv78bmgsy9bg,1,29.5,82.7,2025-04-18T18:18:05.639Z,2025-04-18T18:18:12Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5660268991,56,Left,5660268993,140,67.5,5660268997,212,40.5,5660268995,141,92.6,5660268999,213,0.17,5660269001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802607615,659,1,2,58,41,77tfx9me4aaqhzv78bmgsy9bg,0,66.7,92.3,2025-04-18T18:18:11.939Z,2025-04-18T18:18:12Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,5660269019,141,69.9,5660269027,213,5.69,5660269021,212,27.3,5660269013,155,,5660269015,56,Center,5660269017,140,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802607625,516,12,2,58,42,9qsmopgutr7ut5g6workk8w4i,1,12.2,38.5,2025-04-18T18:18:12.513Z,2025-04-18T18:18:13Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5660269091,213,5.71,5660269083,56,Back,5660269087,141,28.6,5660269085,140,22.2,5660269089,212,12.5,5660269109,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802607711,517,1,2,58,45,9qsmopgutr7ut5g6workk8w4i,1,19.5,26.5,2025-04-18T18:18:15.010Z,2025-04-18T18:18:16Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5660269573,213,1.15,5660269567,141,44.8,5660269563,140,24.8,5660269571,212,13.6,5660269559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802607903,519,1,2,58,52,9qsmopgutr7ut5g6workk8w4i,1,49.1,70.5,2025-04-18T18:18:22.754Z,2025-04-18T18:18:24Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5660270509,212,13.8,5660270499,56,Left,5660270501,140,53.4,5660270505,141,89.7,5660270513,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802607947,520,1,2,58,54,9qsmopgutr7ut5g6workk8w4i,1,52.0,86.9,2025-04-18T18:18:24.529Z,2025-04-18T18:18:26Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5660270713,56,Back,5660270715,140,47.4,5660270717,141,75.7,5660270721,213,4.15,5660270719,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802608027,521,1,2,58,56,9qsmopgutr7ut5g6workk8w4i,1,47.4,75.7,2025-04-18T18:18:26.210Z,2025-04-18T18:18:30Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5660271149,212,9.9,5660271139,56,Back,5660271151,213,2.01,5660271143,140,43.4,5660271147,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802608079,522,1,2,58,59,9qsmopgutr7ut5g6workk8w4i,1,41.6,87.1,2025-04-18T18:18:29.889Z,2025-04-18T18:18:32Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5660271439,141,69.6,5660271441,212,17.0,5660271437,140,30.0,5660271435,56,Back,5660271443,213,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802608101,523,1,2,59,2,9qsmopgutr7ut5g6workk8w4i,1,30.0,69.6,2025-04-18T18:18:32.497Z,2025-04-18T18:18:33Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5660271633,56,Back,5660271637,141,62.6,5660271641,213,5.51,5660271635,140,34.6,5660271639,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802608125,524,1,2,59,3,9qsmopgutr7ut5g6workk8w4i,1,34.6,62.6,2025-04-18T18:18:33.697Z,2025-04-18T18:18:34Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5660271741,212,10.5,5660271731,140,25.0,5660271727,56,Back,5660271735,141,66.9,5660271745,213,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802608145,525,1,2,59,4,9qsmopgutr7ut5g6workk8w4i,1,25.0,66.9,2025-04-18T18:18:34.594Z,2025-04-18T18:18:35Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5660271857,212,16.7,5660271855,141,42.4,5660271853,140,25.2,5660271859,213,4.72,5660271851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
