id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2738583321,493,1,1,43,46,ahnt9ejgwj58ul8auzdvi3czf,1,43.7,30.6,2024-10-25T17:45:56.197Z,2024-10-25T17:45:59Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,5310936999,212,27.2,5310936997,141,70.6,5310936995,140,43.7,5310936991,56,Back,5310937001,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738583359,494,1,1,43,49,ahnt9ejgwj58ul8auzdvi3czf,1,43.7,70.6,2024-10-25T17:45:59.030Z,2024-10-25T17:46:02Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,5310937209,140,47.5,5310937215,213,1.33,5310937213,212,16.5,5310937207,56,Back,5310937211,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738583373,495,1,1,43,52,ahnt9ejgwj58ul8auzdvi3czf,1,47.1,90.9,2024-10-25T17:46:02.021Z,2024-10-25T17:46:03Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,5310937309,212,15.6,5310937303,56,Back,5310937305,140,34.9,5310937311,213,3.75,5310937307,141,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738583413,496,1,1,43,54,ahnt9ejgwj58ul8auzdvi3czf,1,35.0,75.6,2024-10-25T17:46:03.894Z,2024-10-25T17:46:07Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,5310937531,213,4.58,5310937525,140,32.7,5310937523,56,Back,5310937527,141,48.5,5310937529,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738583433,497,1,1,43,57,ahnt9ejgwj58ul8auzdvi3czf,1,33.3,48.4,2024-10-25T17:46:07.142Z,2024-10-25T17:46:09Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,5310937611,56,Right,5310937613,140,57.2,5310937615,141,7.0,5310937617,212,37.7,5310937621,1,,5310937619,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738583505,498,1,1,43,59,ahnt9ejgwj58ul8auzdvi3czf,1,57.8,7.0,2024-10-25T17:46:08.919Z,2024-10-25T17:46:13Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,5310938017,140,66.8,5310938023,212,11.9,5310938019,141,17.6,5310938027,213,0.65,5310938015,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738583533,499,1,1,44,3,ahnt9ejgwj58ul8auzdvi3czf,1,63.1,25.9,2024-10-25T17:46:12.950Z,2024-10-25T17:46:15Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,5310938179,213,2.07,5310938175,141,48.1,5310938173,140,55.3,5310938171,56,Center,5310938177,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738583609,500,1,1,44,5,ahnt9ejgwj58ul8auzdvi3czf,1,55.3,48.1,2024-10-25T17:46:15.318Z,2024-10-25T17:46:21Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,5310938609,140,82.1,5310938617,1,,5310938611,141,84.4,5310938607,56,Left,5310938613,212,37.4,5310938615,213,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738583629,501,1,1,44,9,ahnt9ejgwj58ul8auzdvi3czf,0,86.9,83.2,2024-10-25T17:46:19.062Z,2024-10-26T07:13:50Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,5312426623,72,,5310938697,140,85.6,5312426621,224,,5310938699,141,50.7,5310938695,56,Center,5310938703,213,4.65,5310938691,2,,5310938701,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738583663,300,12,1,44,11,36g6ifzjliec1jqnbtf7yesme,1,14.8,49.9,2024-10-25T17:46:20.891Z,2024-10-25T17:46:25Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,5310938899,212,10.4,5310938895,140,6.7,5310938893,56,Back,5310938901,213,3.76,5310938897,141,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738583671,301,11,1,44,15,36g6ifzjliec1jqnbtf7yesme,1,6.8,41.0,2024-10-25T17:46:24.907Z,2024-10-26T07:13:57Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5312426841,378,,5310938939,56,Back,5310938941,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738583789,302,1,1,44,20,36g6ifzjliec1jqnbtf7yesme,1,15.1,47.7,2024-10-25T17:46:29.819Z,2024-10-25T17:46:47Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5310939539,140,20.2,5310939537,56,Back,5310939543,212,30.7,5310939545,213,1.40,5310939541,141,92.2,5310939535,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738583797,303,1,1,44,24,36g6ifzjliec1jqnbtf7yesme,1,21.6,97.1,2024-10-25T17:46:34.076Z,2024-10-25T17:46:35Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5310939581,56,Back,5310939589,213,6.20,5310939583,140,30.2,5310939585,141,96.0,5310939587,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738583861,304,1,1,44,25,36g6ifzjliec1jqnbtf7yesme,1,30.2,96.0,2024-10-25T17:46:35.242Z,2024-10-25T17:46:38Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5310939883,56,Back,5310939885,140,26.4,5310939889,212,9.2,5310939887,141,83.8,5310939891,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738583855,502,83,1,44,27,ahnt9ejgwj58ul8auzdvi3czf,0,70.1,16.1,2024-10-25T17:46:37.309Z,2024-10-26T07:14:13Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,5310940123,399,dj2f6zk2cd8u9lt6odoei9cdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738583913,305,4,1,44,28,36g6ifzjliec1jqnbtf7yesme,1,29.6,82.4,2024-10-25T17:46:38.362Z,2024-10-25T17:46:43Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5310940245,152,,5310940117,285,,5310940383,233,503,5310940241,13,,5310940249,265,,5310940115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738583891,503,4,1,44,28,ahnt9ejgwj58ul8auzdvi3czf,0,70.4,17.6,2024-10-25T17:46:38.363Z,2024-10-25T17:46:52Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,5310940401,233,305,5310940023,286,,5310940021,56,Right,5310940351,152,,5310940349,13,,5310940353,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584295,306,1,1,44,55,36g6ifzjliec1jqnbtf7yesme,1,18.8,74.2,2024-10-25T17:47:05.099Z,2024-10-25T17:47:52Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5310942111,5,,5310942113,152,,5310942115,56,Back,5310942121,141,82.6,5310942125,213,0.45,5310942119,140,30.1,5310942123,212,13.2,5310944899,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584313,307,1,1,44,57,36g6ifzjliec1jqnbtf7yesme,1,39.9,82.9,2024-10-25T17:47:06.619Z,2024-10-25T17:47:08Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5310942229,212,16.8,5310942227,141,80.2,5310942223,56,Left,5310942225,140,55.8,5310942231,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584329,308,1,1,44,58,36g6ifzjliec1jqnbtf7yesme,0,57.1,79.4,2024-10-25T17:47:08.602Z,2024-10-26T07:14:35Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,5310942337,140,75.0,5312428345,155,,5310942335,56,Center,5310942341,212,18.8,5310942339,141,78.2,5310942343,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584805,511,70,1,45,0,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-10-25T17:47:09.825Z,2024-10-26T07:16:01Z,,,,5310944933,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584389,505,1,1,45,2,ahnt9ejgwj58ul8auzdvi3czf,1,27.2,23.3,2024-10-25T17:47:12.070Z,2024-10-25T17:47:14Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,5310942637,140,44.9,5310942635,56,Back,5310942641,212,19.2,5310942639,141,30.3,5310942643,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584423,506,1,1,45,5,ahnt9ejgwj58ul8auzdvi3czf,1,44.9,30.3,2024-10-25T17:47:14.822Z,2024-10-25T17:47:17Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,5310942843,140,44.3,5310942849,141,19.1,5310942855,213,4.63,5310942853,212,7.6,5310942837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584431,507,1,1,45,6,ahnt9ejgwj58ul8auzdvi3czf,0,44.3,19.1,2024-10-25T17:47:15.622Z,2024-10-26T07:14:48Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,5310942889,212,27.7,5310942883,56,Center,5310942885,140,62.8,5310942891,213,0.79,5310942887,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584403,309,61,1,45,7,36g6ifzjliec1jqnbtf7yesme,1,40.8,50.4,2024-10-25T17:47:16.862Z,2024-10-25T17:47:16Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5310942757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584455,311,1,1,45,9,36g6ifzjliec1jqnbtf7yesme,1,37.2,69.3,2024-10-25T17:47:18.874Z,2024-10-25T17:47:19Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5310943001,56,Back,5310943009,213,0.09,5310943005,141,70.5,5310943003,140,46.0,5310943007,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584471,312,1,1,45,10,36g6ifzjliec1jqnbtf7yesme,1,45.9,70.5,2024-10-25T17:47:19.755Z,2024-10-25T17:47:21Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,5310943099,140,33.5,5310943097,56,Back,5310943101,141,76.3,5310943105,213,2.85,5310943103,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584497,313,1,1,45,11,36g6ifzjliec1jqnbtf7yesme,1,33.5,76.4,2024-10-25T17:47:21.050Z,2024-10-25T17:47:25Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5310943329,141,94.2,5310943327,140,38.5,5310943325,56,Back,5310943333,213,1.16,5310943331,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584521,314,1,1,45,15,36g6ifzjliec1jqnbtf7yesme,1,36.3,90.5,2024-10-25T17:47:24.874Z,2024-10-25T17:47:28Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5310943475,213,4.31,5310943473,212,29.5,5310943467,56,Back,5310943471,141,50.7,5310943469,140,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584553,315,1,1,45,18,36g6ifzjliec1jqnbtf7yesme,1,25.6,49.7,2024-10-25T17:47:28.283Z,2024-10-25T17:47:32Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5310943645,140,45.1,5310943643,56,Back,5310943651,213,5.46,5310943649,212,30.0,5310943647,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584569,316,1,1,45,22,36g6ifzjliec1jqnbtf7yesme,1,44.7,18.3,2024-10-25T17:47:32.139Z,2024-10-25T17:47:34Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5310943769,140,35.0,5310943771,141,39.7,5310943775,213,2.18,5310943773,212,17.8,5310943767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584591,317,1,1,45,25,36g6ifzjliec1jqnbtf7yesme,1,36.1,37.3,2024-10-25T17:47:34.666Z,2024-10-25T17:47:36Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5310943855,56,Back,5310943857,140,42.9,5310943861,212,14.6,5310943859,141,18.5,5310943863,213,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584609,318,1,1,45,27,36g6ifzjliec1jqnbtf7yesme,1,42.4,18.3,2024-10-25T17:47:36.762Z,2024-10-25T17:47:38Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5310943977,141,3.7,5310943981,213,5.62,5310943975,140,54.5,5310943973,56,Right,5310943979,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584683,319,1,1,45,28,36g6ifzjliec1jqnbtf7yesme,1,54.5,3.7,2024-10-25T17:47:38.315Z,2024-10-25T17:47:43Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5310944335,56,Right,5310944341,212,8.0,5310944343,213,1.70,5310944339,141,15.3,5310944337,140,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584685,320,61,1,45,30,36g6ifzjliec1jqnbtf7yesme,0,55.2,14.9,2024-10-25T17:47:40.099Z,2024-10-26T07:15:19Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5310944347,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584677,508,61,1,45,31,ahnt9ejgwj58ul8auzdvi3czf,1,44.2,78.5,2024-10-25T17:47:40.932Z,2024-10-26T07:15:21Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,5310944323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738857975,1198,83,1,45,34,ahnt9ejgwj58ul8auzdvi3czf,1,34.3,83.9,2024-10-25T17:47:43.706Z,2024-10-26T07:15:39Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,5312430705,399,3q4tnk1z46lop4rbdpjtfoc2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584733,321,50,1,45,36,36g6ifzjliec1jqnbtf7yesme,1,62.0,10.4,2024-10-25T17:47:46.132Z,2024-10-25T17:47:49Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5310944567,56,Right,5310944683,233,509,5310944569,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584739,509,7,1,45,36,ahnt9ejgwj58ul8auzdvi3czf,1,38.0,89.6,2024-10-25T17:47:46.133Z,2024-10-26T07:15:53Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,5310944605,56,Back,5310944603,167,,5312431207,385,,5310944635,233,321,5310944607,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584745,322,5,1,45,37,36g6ifzjliec1jqnbtf7yesme,1,62.8,-1.3,2024-10-25T17:47:47.451Z,2024-10-25T18:06:42Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5310944829,233,510,5310944615,347,,5310944613,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584777,510,5,1,45,37,ahnt9ejgwj58ul8auzdvi3czf,0,37.2,101.3,2024-10-25T17:47:47.451Z,2024-10-25T18:06:42Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,5310944857,233,322,5310944791,56,Back,5310944793,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584873,323,1,1,45,50,36g6ifzjliec1jqnbtf7yesme,1,69.7,0.0,2024-10-25T17:48:00.346Z,2024-10-25T17:48:01Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5310945347,213,0.33,5310945337,107,,5310945345,212,14.3,5310945343,141,5.8,5310945341,140,82.6,5310945339,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584883,324,1,1,45,51,36g6ifzjliec1jqnbtf7yesme,1,82.6,5.8,2024-10-25T17:48:01.530Z,2024-10-26T07:16:13Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5310945397,212,7.7,5310945399,213,3.19,5310945393,140,75.3,5310945395,141,5.2,5310945391,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584885,325,1,1,45,52,36g6ifzjliec1jqnbtf7yesme,0,75.3,5.2,2024-10-25T17:48:02.347Z,2024-10-26T07:16:21Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5310945409,140,77.5,5312432331,155,,5310945411,141,5.0,5310945407,56,Right,5310945413,212,2.3,5310945415,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584915,512,61,1,45,53,ahnt9ejgwj58ul8auzdvi3czf,1,22.5,89.1,2024-10-25T17:48:03.101Z,2024-10-25T17:56:29Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,5310945565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584903,326,44,1,45,54,36g6ifzjliec1jqnbtf7yesme,1,76.3,8.8,2024-10-25T17:48:03.658Z,2024-10-25T18:06:55Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5310945499,56,Right,5310945501,286,,5310945613,233,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584923,513,44,1,45,54,ahnt9ejgwj58ul8auzdvi3czf,0,23.7,91.2,2024-10-25T17:48:03.659Z,2024-10-25T18:06:55Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,5310945611,285,,5310945609,56,Back,5310945665,233,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584981,327,1,1,45,54,36g6ifzjliec1jqnbtf7yesme,1,74.3,5.3,2024-10-25T17:48:03.899Z,2024-10-25T17:48:09Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5310945917,141,4.1,5310945919,212,10.3,5310945921,213,6.20,5310945913,56,Right,5310945915,140,84.1,5310945911,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584965,514,83,1,45,59,ahnt9ejgwj58ul8auzdvi3czf,0,4.4,86.6,2024-10-25T17:48:08.806Z,2024-10-25T18:04:41Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,5310946093,399,8bi1tlz62rjwyak4pnnzgp562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738584985,328,61,1,45,59,36g6ifzjliec1jqnbtf7yesme,0,97.1,9.5,2024-10-25T17:48:09.578Z,2024-10-25T17:48:09Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5310945933,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738585003,515,3,1,46,1,ahnt9ejgwj58ul8auzdvi3czf,0,4.0,88.6,2024-10-25T17:48:11.094Z,2024-10-26T07:16:40Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,5310946019,56,Back,5310946021,285,,5312432863,465,,5310946193,233,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738585021,329,7,1,46,1,36g6ifzjliec1jqnbtf7yesme,1,96.0,11.4,2024-10-25T17:48:11.095Z,2024-10-26T07:16:42Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5310946151,286,,5310946147,56,Right,5312432949,383,,5310946171,233,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738585035,330,1,1,46,3,36g6ifzjliec1jqnbtf7yesme,0,97.8,10.0,2024-10-25T17:48:12.811Z,2024-10-26T07:17:22Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5310946237,2,,5310948047,233,516,5310946253,213,1.57,5310948051,286,,5310946251,212,1.2,5310946249,141,11.7,5312434121,224,,5312434123,20,,5310948045,236,,5310946243,56,Right,5310946245,140,97.8,,,,,,,,,,,,,,,,,,,,,
2738585047,516,12,1,46,3,ahnt9ejgwj58ul8auzdvi3czf,1,4.6,83.6,2024-10-25T17:48:12.911Z,2024-10-25T17:48:39Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,5310946337,56,Back,5310948043,185,,5310948061,233,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738585143,331,1,1,46,6,36g6ifzjliec1jqnbtf7yesme,1,83.4,29.8,2024-10-25T17:48:15.787Z,2024-10-25T17:48:20Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,5310946863,212,15.4,5310946865,213,3.21,5310946859,140,68.8,5310946861,141,28.3,5310946857,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738585153,332,1,1,46,11,36g6ifzjliec1jqnbtf7yesme,0,71.2,22.8,2024-10-25T17:48:20.842Z,2024-10-25T17:48:22Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5310946917,140,83.4,5310946921,212,13.1,5310946923,213,0.19,5310946919,141,26.5,5310946915,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738585173,518,1,1,46,13,ahnt9ejgwj58ul8auzdvi3czf,1,16.8,73.0,2024-10-25T17:48:23.366Z,2024-10-25T17:49:48Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,5310952285,141,76.1,5310952283,140,26.6,5310952289,213,0.20,5310952287,212,10.5,5310947013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738585233,520,1,1,46,15,ahnt9ejgwj58ul8auzdvi3czf,1,29.0,78.8,2024-10-25T17:48:24.646Z,2024-10-25T17:50:09Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,5310947329,212,12.6,5310947327,141,90.0,5310947325,140,19.5,5310947323,56,Back,5310947331,213,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738585305,521,1,1,46,17,ahnt9ejgwj58ul8auzdvi3czf,0,18.9,94.5,2024-10-25T17:48:27.070Z,2024-10-26T07:17:55Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,5310947705,56,Back,5310947709,141,97.2,5310947713,213,0.06,5310947707,140,48.4,5310947711,212,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738585329,334,1,1,46,19,36g6ifzjliec1jqnbtf7yesme,1,52.9,3.2,2024-10-25T17:48:28.654Z,2024-10-26T07:17:57Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5310947839,212,34.7,5310947837,141,37.7,5310947841,213,2.40,5310947833,56,Back,5310947835,140,28.5,5310947843,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738585339,335,1,1,46,25,36g6ifzjliec1jqnbtf7yesme,1,27.9,37.1,2024-10-25T17:48:35.594Z,2024-10-25T17:48:36Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5310947891,56,Back,5310947893,140,33.5,5310947895,141,52.5,5310947899,213,1.06,5310947897,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738585387,336,1,1,46,26,36g6ifzjliec1jqnbtf7yesme,1,33.5,52.5,2024-10-25T17:48:36.410Z,2024-10-25T17:48:41Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5310948157,213,1.03,5310948153,141,82.6,5310948155,212,23.9,5310948151,140,45.3,5310948149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738585455,337,1,1,46,31,36g6ifzjliec1jqnbtf7yesme,1,45.3,82.6,2024-10-25T17:48:41.131Z,2024-10-25T17:48:45Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5310948507,1,,5310948499,140,37.5,5310948505,213,4.45,5310948503,212,32.0,5310948501,141,37.1,5310948497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738585483,338,1,1,46,36,36g6ifzjliec1jqnbtf7yesme,1,42.0,31.6,2024-10-25T17:48:45.706Z,2024-10-25T17:48:48Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5310948653,212,23.4,5310948655,213,1.58,5310948651,141,66.0,5310948649,140,41.7,5310948647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738585519,339,1,1,46,38,36g6ifzjliec1jqnbtf7yesme,1,43.3,73.6,2024-10-25T17:48:48.458Z,2024-10-25T17:48:52Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5310948899,56,Left,5310948907,213,0.61,5310948901,140,62.3,5310948903,141,94.1,5310948905,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738585581,340,1,1,46,42,36g6ifzjliec1jqnbtf7yesme,1,53.0,92.3,2024-10-25T17:48:51.914Z,2024-10-25T17:48:56Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5310949229,140,41.6,5310949231,141,85.6,5310949233,212,12.8,5310949235,213,3.51,5310949227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738585613,341,1,1,46,46,36g6ifzjliec1jqnbtf7yesme,1,42.3,80.2,2024-10-25T17:48:56.298Z,2024-10-25T17:48:58Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5310949395,56,Back,5310949403,213,4.41,5310949401,212,21.0,5310949397,140,36.4,5310949399,141,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
