id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2804431967,512,1,2,49,39,ahnt9ejgwj58ul8auzdvi3czf,1,19.4,23.7,2025-04-21T13:08:50.165Z,2025-04-21T13:08:51Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5670099045,213,0.32,5670099035,155,,5670099039,140,38.4,5670099043,212,21.0,5670099037,56,Back,5670099041,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804431971,513,1,2,49,40,ahnt9ejgwj58ul8auzdvi3czf,0,38.4,33.3,2025-04-21T13:08:51.236Z,2025-04-21T13:08:51Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5670099057,213,0.57,5670099051,140,48.4,5670099053,141,43.1,5670099049,56,Back,5670099055,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804431999,449,1,2,49,42,c165yjiny1qnmfdvefxvflnkc,1,58.9,61.1,2025-04-21T13:08:53.130Z,2025-04-21T13:08:54Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5670099197,3,,5670099205,212,12.1,5670099201,140,67.2,5670099207,213,5.52,5670099203,141,48.8,5670099199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804432087,451,1,2,49,44,c165yjiny1qnmfdvefxvflnkc,1,67.9,44.5,2025-04-21T13:08:54.362Z,2025-04-21T13:09:02Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5670099585,56,Right,5670099589,141,16.4,5670099591,212,19.9,5670099593,213,4.99,5670099587,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804432111,452,1,2,49,51,c165yjiny1qnmfdvefxvflnkc,1,77.6,27.6,2025-04-21T13:09:02.170Z,2025-04-21T13:09:05Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5670099737,140,74.3,5670099741,212,10.5,5670099743,213,1.91,5670099735,56,Center,5670099739,141,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804432117,453,1,2,49,54,c165yjiny1qnmfdvefxvflnkc,0,73.9,51.6,2025-04-21T13:09:04.938Z,2025-04-21T13:09:06Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5670099783,141,72.0,5670099785,212,22.9,5670099787,213,0.65,5670099781,140,91.2,5670099779,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804432159,515,1,2,49,57,ahnt9ejgwj58ul8auzdvi3czf,1,13.9,31.0,2025-04-21T13:09:07.300Z,2025-04-21T13:09:10Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5670099993,155,,5670100003,213,0.20,5670099997,140,36.5,5670100001,212,24.2,5670099995,56,Back,5670099999,141,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804432167,516,44,2,49,59,ahnt9ejgwj58ul8auzdvi3czf,1,32.1,44.5,2025-04-21T13:09:09.891Z,2025-04-21T14:04:37Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5670100031,285,,5670100029,56,Back,5670100115,233,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804432199,454,44,2,49,59,c165yjiny1qnmfdvefxvflnkc,0,67.9,55.5,2025-04-21T13:09:09.892Z,2025-04-21T14:04:37Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5670100135,233,516,5670100087,286,,5670100085,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804432171,517,61,2,50,0,ahnt9ejgwj58ul8auzdvi3czf,1,36.5,37.9,2025-04-21T13:09:10.468Z,2025-04-21T13:09:10Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5670100039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804432251,518,1,2,50,3,ahnt9ejgwj58ul8auzdvi3czf,1,46.5,57.0,2025-04-21T13:09:13.620Z,2025-04-21T13:09:18Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5670100367,140,62.6,5670100373,213,5.49,5670100365,56,Center,5670100371,212,24.2,5670100369,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804432279,519,1,2,50,8,ahnt9ejgwj58ul8auzdvi3czf,1,68.9,33.6,2025-04-21T13:09:18.707Z,2025-04-21T13:10:45Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,1.0,5670100487,56,Center,5670100495,213,0.82,5670100493,212,25.9,5670104249,210,16,5670104253,23,,5670100489,140,85.8,5670100491,141,61.4,5670104251,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804432281,520,16,2,50,10,ahnt9ejgwj58ul8auzdvi3czf,1,85.9,60.5,2025-04-21T13:09:20.723Z,2025-04-21T18:43:44Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5670104293,102,45.8,5670100505,56,Center,5670104303,230,96.9,5670104299,108,,5670104287,154,,5671595877,396,52.5,5670104305,231,53.6,5670100503,17,,5670104295,103,25.9,5670102873,375,50:09.481,5670104285,29,5671595873,120,,5670102869,374,2025-04-21 14:09:19.737,5670102863,23,,,5670104289,55,5670102865,20,,5670104283,81,519,,5671595875,395,96.7,,,,,,
2804432819,455,1,2,51,15,c165yjiny1qnmfdvefxvflnkc,1,50.3,50.0,2025-04-21T13:10:25.689Z,2025-04-21T18:44:07Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5670103455,213,1.86,5670103447,56,Back,5670103449,140,43.7,5671596977,189,,5670103453,212,24.1,5670103451,141,83.9,5670103457,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804432849,456,1,2,51,18,c165yjiny1qnmfdvefxvflnkc,1,44.4,79.0,2025-04-21T13:10:29.225Z,2025-04-21T13:10:32Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5670103627,141,58.8,5670103631,213,4.40,5670103625,140,40.2,5670103629,212,14.4,5670103623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804432865,457,1,2,51,22,c165yjiny1qnmfdvefxvflnkc,1,39.0,61.5,2025-04-21T13:10:32.665Z,2025-04-21T13:10:33Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5670103715,212,13.6,5670103709,56,Back,5670103713,141,81.5,5670103717,213,1.52,5670103711,140,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804432923,458,1,2,51,23,c165yjiny1qnmfdvefxvflnkc,1,41.0,80.8,2025-04-21T13:10:33.832Z,2025-04-21T13:10:40Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5670103979,213,4.15,5670103975,141,59.1,5670103977,212,17.4,5670103971,56,Back,5670103973,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804432939,459,1,2,51,29,c165yjiny1qnmfdvefxvflnkc,1,39.5,56.9,2025-04-21T13:10:40.041Z,2025-04-21T13:10:41Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5670104055,155,,5670104059,140,79.9,5670104065,213,0.16,5670104067,1,,5670104061,141,67.2,5670104063,212,43.0,5670104057,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804432941,460,44,2,51,31,c165yjiny1qnmfdvefxvflnkc,1,76.2,72.7,2025-04-21T13:10:41.545Z,2025-04-21T14:06:37Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5670104075,56,Center,5670113625,233,556,5670104077,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804434697,556,44,2,51,31,ahnt9ejgwj58ul8auzdvi3czf,0,23.8,27.3,2025-04-21T13:10:41.546Z,2025-04-21T14:04:38Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5670113367,56,Back,5670113635,233,460,5670113369,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804432953,461,1,2,51,31,c165yjiny1qnmfdvefxvflnkc,1,77.0,68.7,2025-04-21T13:10:41.817Z,2025-04-21T13:10:43Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5670104153,140,72.2,5670104149,3,,5670104151,56,Center,5670104157,212,5.2,5670104159,213,2.90,5670104155,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804432979,462,1,2,51,33,c165yjiny1qnmfdvefxvflnkc,0,76.1,67.2,2025-04-21T13:10:43.641Z,2025-04-21T13:10:46Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5670104335,140,98.7,5670104339,212,24.3,5670104333,56,Center,5670104337,141,59.7,5670104331,155,,5670104341,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433049,521,52,2,51,36,ahnt9ejgwj58ul8auzdvi3czf,1,0.8,38.5,2025-04-21T13:10:47.227Z,2025-04-21T18:44:28Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5671597979,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433101,522,1,2,51,39,ahnt9ejgwj58ul8auzdvi3czf,1,8.1,37.1,2025-04-21T13:10:49.707Z,2025-04-21T13:13:54Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5670104943,140,20.8,5670104941,56,Back,5670104947,212,23.7,5670104945,141,66.0,5670104949,213,0.97,5670104939,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433113,523,1,2,51,45,ahnt9ejgwj58ul8auzdvi3czf,1,20.8,66.0,2025-04-21T13:10:55.859Z,2025-04-21T13:10:57Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5670105011,141,31.6,5670105013,212,23.6,5670105009,140,17.9,5670105007,56,Back,5670105015,213,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433119,524,1,2,51,46,ahnt9ejgwj58ul8auzdvi3czf,1,17.9,31.6,2025-04-21T13:10:57.012Z,2025-04-21T13:10:58Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5670105055,212,17.5,5670105057,213,5.12,5670105051,140,24.5,5670105049,56,Back,5670105053,141,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433149,525,1,2,51,49,ahnt9ejgwj58ul8auzdvi3czf,1,29.0,8.0,2025-04-21T13:11:00.068Z,2025-04-21T13:11:01Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5670105189,56,Back,5670105197,213,2.17,5670105191,140,21.2,5670105193,141,25.5,5670105195,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433161,526,1,2,51,51,ahnt9ejgwj58ul8auzdvi3czf,1,21.2,25.5,2025-04-21T13:11:01.747Z,2025-04-21T13:11:02Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5670105267,140,30.0,5670105273,213,0.57,5670105265,56,Back,5670105269,141,34.3,5670105271,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433195,527,1,2,51,52,ahnt9ejgwj58ul8auzdvi3czf,1,30.0,34.3,2025-04-21T13:11:02.563Z,2025-04-21T13:11:04Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5670105437,140,41.7,5670105441,212,12.3,5670105443,213,6.27,5670105439,141,34.0,5670105435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433197,528,61,2,51,54,ahnt9ejgwj58ul8auzdvi3czf,0,41.7,34.0,2025-04-21T13:11:04.740Z,2025-04-21T13:11:05Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5670105451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433215,463,3,2,51,57,c165yjiny1qnmfdvefxvflnkc,0,69.0,64.0,2025-04-21T13:11:07.418Z,2025-04-21T18:44:46Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5670105521,286,,5670105661,233,529,5671598795,465,,5670105517,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433233,529,7,2,51,57,ahnt9ejgwj58ul8auzdvi3czf,1,31.0,36.0,2025-04-21T13:11:07.419Z,2025-04-21T18:44:50Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5671599017,384,,5670105625,285,,5670105641,233,463,5671599019,389,,5670105623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433261,530,1,2,51,58,ahnt9ejgwj58ul8auzdvi3czf,1,38.4,38.9,2025-04-21T13:11:09.139Z,2025-04-21T13:11:11Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5670105755,141,8.0,5670105759,213,5.16,5670105753,140,48.0,5670105757,212,23.3,5670105751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433293,531,1,2,52,0,ahnt9ejgwj58ul8auzdvi3czf,1,54.4,7.3,2025-04-21T13:11:11.107Z,2025-04-21T13:11:14Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5670105903,56,Right,5670105907,141,7.0,5670105909,212,15.1,5670105905,140,68.8,5670105911,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433371,532,1,2,52,6,ahnt9ejgwj58ul8auzdvi3czf,1,70.4,34.3,2025-04-21T13:11:16.996Z,2025-04-21T13:11:21Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5670106369,1,,5670106365,212,37.2,5670106359,56,Left,5670106357,155,,5670106363,141,83.3,5670106367,213,1.11,5670106361,140,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433401,533,1,2,52,11,ahnt9ejgwj58ul8auzdvi3czf,1,88.1,77.8,2025-04-21T13:11:21.667Z,2025-04-21T13:11:24Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5670106511,56,Center,5670106519,212,18.3,5670106513,140,71.1,5670106523,213,3.37,5670106515,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433415,534,1,2,52,14,ahnt9ejgwj58ul8auzdvi3czf,1,71.1,71.8,2025-04-21T13:11:24.788Z,2025-04-21T13:11:26Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5670106625,213,5.82,5670106617,56,Center,5670106623,212,8.4,5670106619,140,78.3,5670106621,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433429,535,1,2,52,16,ahnt9ejgwj58ul8auzdvi3czf,1,78.3,66.3,2025-04-21T13:11:26.291Z,2025-04-21T13:11:27Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5670106697,56,Left,5670106705,213,1.33,5670106699,140,80.8,5670106701,141,81.8,5670106703,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433447,536,1,2,52,17,ahnt9ejgwj58ul8auzdvi3czf,1,80.8,81.8,2025-04-21T13:11:27.843Z,2025-04-21T13:11:31Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5670106795,56,Center,5670106801,212,14.0,5670106799,141,64.2,5670106797,140,73.8,5670106803,213,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433467,537,1,2,52,20,ahnt9ejgwj58ul8auzdvi3czf,1,73.8,64.2,2025-04-21T13:11:30.979Z,2025-04-21T13:11:33Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5670106907,141,80.8,5670106903,56,Left,5670106911,213,1.99,5670106909,212,12.4,5670106905,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433481,538,1,2,52,23,ahnt9ejgwj58ul8auzdvi3czf,1,69.5,73.8,2025-04-21T13:11:33.827Z,2025-04-21T13:11:35Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5670106999,213,4.35,5670106995,141,65.2,5670106993,140,67.4,5670106991,56,Center,5670106997,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433497,539,1,2,52,24,ahnt9ejgwj58ul8auzdvi3czf,1,67.4,65.2,2025-04-21T13:11:34.930Z,2025-04-21T13:11:37Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5670107053,56,Center,5670107061,213,2.55,5670107057,141,71.5,5670107059,212,7.7,5670107055,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433539,540,1,2,52,26,ahnt9ejgwj58ul8auzdvi3czf,1,61.3,71.5,2025-04-21T13:11:37.091Z,2025-04-21T13:11:43Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5670107331,213,0.97,5670107327,141,94.4,5670107323,56,Left,5670107329,212,18.8,5670107325,140,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433571,541,1,2,52,32,ahnt9ejgwj58ul8auzdvi3czf,1,75.6,80.0,2025-04-21T13:11:42.980Z,2025-04-21T13:11:45Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5670107475,141,70.0,5670107479,213,3.74,5670107473,140,66.0,5670107469,56,Center,5670107477,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433593,542,1,2,52,35,ahnt9ejgwj58ul8auzdvi3czf,1,65.2,68.5,2025-04-21T13:11:45.779Z,2025-04-21T13:11:48Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5670107587,141,91.2,5670107591,213,1.25,5670107583,56,Left,5670107589,212,16.3,5670107585,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433629,543,1,2,52,37,ahnt9ejgwj58ul8auzdvi3czf,1,70.1,91.2,2025-04-21T13:11:47.907Z,2025-04-21T13:11:50Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5670107795,56,Center,5670107799,141,72.3,5670107801,212,13.7,5670107803,213,4.37,5670107797,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433673,544,1,2,52,40,ahnt9ejgwj58ul8auzdvi3czf,1,66.0,70.3,2025-04-21T13:11:50.371Z,2025-04-21T13:11:52Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5670108011,213,4.76,5670107999,140,66.7,5670107995,56,Center,5670108003,141,47.5,5670108007,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433713,545,1,2,52,42,ahnt9ejgwj58ul8auzdvi3czf,1,66.7,47.5,2025-04-21T13:11:52.739Z,2025-04-21T13:11:56Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5670108145,140,63.9,5670108143,56,Center,5670108149,212,17.6,5670108151,213,1.74,5670108147,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433727,546,1,2,52,45,ahnt9ejgwj58ul8auzdvi3czf,1,63.9,73.0,2025-04-21T13:11:56.035Z,2025-04-21T13:11:57Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5670108229,56,Center,5670108235,212,8.2,5670108233,141,67.2,5670108231,140,70.8,5670108237,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433765,547,1,2,52,47,ahnt9ejgwj58ul8auzdvi3czf,1,70.8,67.2,2025-04-21T13:11:57.635Z,2025-04-21T18:45:32Z,lioz4hr2umpne2bwar18qa96,A. Klynge,1.0,,5671601215,4,,5670108339,141,50.9,5670110027,210,15,5670110031,154,,5670108335,56,Center,5670108343,213,5.64,5670108341,212,18.5,5670108337,140,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433775,548,15,2,52,49,ahnt9ejgwj58ul8auzdvi3czf,1,85.4,53.8,2025-04-21T13:11:59.412Z,2025-04-21T20:02:10Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5670110063,154,,5670108389,22,,5670110061,29,,5670110099,233,464,5670110071,103,13.9,5670110069,102,49.8,5670110073,214,,5670110059,78,,5670108393,56,Center,5670109673,72,,5670108391,17,5670110075,146,95.9,5670110077,147,51.3,5670110065,55,547,,,,,,,,,,,,,,,,,,,
2804433751,464,10,2,52,49,c165yjiny1qnmfdvefxvflnkc,1,4.6,47.9,2025-04-21T13:11:59.512Z,2025-04-21T18:45:42Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5670110131,233,548,5670108303,178,,5670108301,173,,5670108307,56,Back,5670108305,182,,5671601809,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433861,466,1,2,52,51,c165yjiny1qnmfdvefxvflnkc,1,14.3,49.6,2025-04-21T13:12:01.290Z,2025-04-21T13:12:09Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5670108839,140,22.0,5670108845,213,1.29,5670108841,141,91.2,5670108837,56,Back,5670108843,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433905,467,1,2,52,59,c165yjiny1qnmfdvefxvflnkc,1,24.2,84.7,2025-04-21T13:12:09.704Z,2025-04-21T13:12:14Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5670109103,140,29.9,5670109107,212,6.8,5670109101,56,Back,5670109109,213,0.51,5670109105,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433933,468,43,2,53,3,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-04-21T13:12:14.248Z,2025-04-21T13:12:19Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5670109229,285,0,5670109399,144,3,5670109227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433935,469,4,2,53,6,c165yjiny1qnmfdvefxvflnkc,1,33.7,77.2,2025-04-21T13:12:16.280Z,2025-04-21T13:55:58Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5670109343,233,549,5670109265,295,,5670109269,152,,5670109271,286,,5670109263,13,,5670109267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804433937,549,4,2,53,6,ahnt9ejgwj58ul8auzdvi3czf,0,66.3,22.8,2025-04-21T13:12:16.281Z,2025-04-21T13:55:58Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5670109331,285,,5670109327,56,Center,5670109323,13,,5670109329,152,,5670109349,233,469,5670109325,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804434141,470,1,2,53,23,c165yjiny1qnmfdvefxvflnkc,1,32.6,86.5,2025-04-21T13:12:33.751Z,2025-04-21T20:01:54Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5670110383,141,22.1,5670110381,140,77.2,5670110375,196,,5670110377,152,,5670110389,1,,5670121279,189,,5670110379,56,Center,5670110387,213,5.53,5670110385,212,64.1,5670110373,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804434147,471,61,2,53,25,c165yjiny1qnmfdvefxvflnkc,1,78.4,28.3,2025-04-21T13:12:35.975Z,2025-04-21T20:01:59Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5670110423,56,Center,5670120979,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804735851,1021,61,2,53,26,ahnt9ejgwj58ul8auzdvi3czf,1,25.9,63.1,2025-04-21T13:12:36.492Z,2025-04-21T20:02:07Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5671808543,189,,5671808449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804434149,472,15,2,53,29,c165yjiny1qnmfdvefxvflnkc,1,80.6,53.3,2025-04-21T13:12:39.351Z,2025-04-21T18:46:16Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5670111231,233,550,5670110449,56,Center,5670111167,78,,5670111195,215,,5670111197,146,84.0,5670111189,102,50.9,5670111013,72,,5670111201,230,98.5,5670110445,22,,5670111203,231,51.8,5670111199,147,5670111017,82,,5670111193,103,19,5670121201,458,,52.9,5670110447,18,,,,,,,,,,,,,,,,
2804434167,550,10,2,53,29,ahnt9ejgwj58ul8auzdvi3czf,1,16.0,47.1,2025-04-21T13:12:39.451Z,2025-04-21T13:12:55Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5670110555,56,Back,5670110553,94,,5670111235,233,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804434229,473,1,2,53,34,c165yjiny1qnmfdvefxvflnkc,0,92.3,90.9,2025-04-21T13:12:44.937Z,2025-04-21T18:46:25Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5670110863,155,,5671603815,223,,5670110875,1,,5670110861,2,,5670110867,140,100.0,5670110865,56,Center,5670110871,212,41.6,5670110869,141,31.3,5671603817,20,,5670110873,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
