id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2746852667,315,1,1,41,32,36g6ifzjliec1jqnbtf7yesme,1,66.3,0.0,2024-11-10T13:42:41.233Z,2024-11-10T13:42:43Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5355939809,141,13.2,5355939803,107,,5355939813,213,2.73,5355939815,1,,5355939805,56,Back,5355939807,140,43.8,5355939811,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746852751,316,1,1,41,33,36g6ifzjliec1jqnbtf7yesme,1,45.6,15.2,2024-11-10T13:42:43.041Z,2024-11-10T19:38:38Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5355940283,141,44.8,5355940279,56,Back,5355940281,140,46.0,5355940285,212,20.1,5355940287,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746852761,317,4,1,41,40,36g6ifzjliec1jqnbtf7yesme,1,50.0,53.8,2024-11-10T13:42:49.778Z,2024-11-10T14:00:50Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5355940331,265,,5355940401,233,401,5355940329,152,,5355940333,286,,5355940325,13,,5355940327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746852757,401,4,1,41,40,anga7587r1zv4ey71ge9zxol3,0,50.0,46.2,2024-11-10T13:42:49.779Z,2024-11-10T14:00:50Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5355940377,285,,5355940375,265,,5355940371,56,Center,5355940465,233,317,5355940373,152,,5355940369,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746853019,318,1,1,41,53,36g6ifzjliec1jqnbtf7yesme,1,54.6,69.5,2024-11-10T13:43:02.641Z,2024-11-10T19:39:01Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5355941577,5,,5355941587,212,19.6,5355941585,141,40.9,5355941581,56,Center,5355941589,213,4.57,5355941583,140,52.0,5355941579,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746853041,319,1,1,41,56,36g6ifzjliec1jqnbtf7yesme,1,55.4,35.2,2024-11-10T13:43:05.777Z,2024-11-10T19:39:05Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5355941697,213,5.61,5355941695,212,6.9,5355941691,140,60.5,5355941689,56,Center,5355941693,141,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746853061,320,1,1,41,57,36g6ifzjliec1jqnbtf7yesme,1,56.8,31.7,2024-11-10T13:43:06.624Z,2024-11-10T19:39:12Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5358341621,156,,5355941793,212,4.6,5355941787,56,Center,5355941789,140,52.8,5355941791,141,34.4,5355941795,213,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746853177,321,1,1,41,58,36g6ifzjliec1jqnbtf7yesme,1,56.1,21.9,2024-11-10T13:43:07.441Z,2024-11-10T14:03:16Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5355942367,56,Center,5355942377,213,0.98,5355942371,141,28.8,5355942373,212,5.7,5355942369,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746874009,383,1,1,41,59,36g6ifzjliec1jqnbtf7yesme,1,61.0,34.0,2024-11-10T13:43:08.182Z,2024-11-10T14:03:54Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5356046583,56,Right,5356046589,212,10.7,5356046591,213,4.73,5356046587,141,18.2,5356046585,140,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747293371,760,1,1,42,0,36g6ifzjliec1jqnbtf7yesme,1,58.0,23.6,2024-11-10T13:43:09.564Z,2024-11-10T19:40:05Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5358343871,213,0.28,5358343861,56,Center,5358343865,140,69.1,5358343867,141,28.5,5358343869,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746853207,324,4,1,42,1,36g6ifzjliec1jqnbtf7yesme,1,70.2,22.0,2024-11-10T13:43:11.146Z,2024-11-10T13:57:37Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5355942553,13,,5355942593,233,402,5355942561,265,,5355942563,286,,5355942555,56,Center,5355942557,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746853115,402,4,1,42,1,anga7587r1zv4ey71ge9zxol3,0,29.8,78.0,2024-11-10T13:43:11.147Z,2024-11-10T13:43:19Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5355942213,285,,5355942205,13,,5355942207,56,Back,5355942209,152,,5355942211,265,,5355942665,233,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746853193,322,43,1,42,5,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-11-10T13:43:14.499Z,2024-11-10T14:04:39Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5356021845,152,0,5356015029,141,87.1,5356015031,212,21.6,5356015027,140,70.7,5356015025,56,Left,5356021843,5,0,5356015033,213,0.92,5356053213,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746853199,323,43,1,42,5,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-11-10T13:43:14.672Z,2024-11-10T14:04:42Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5356016881,212,21.9,5356016875,56,Center,5356016877,140,54.4,5356016879,141,67.5,5356053589,144,1,5356016883,213,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746853867,325,1,1,42,35,36g6ifzjliec1jqnbtf7yesme,0,64.9,8.8,2024-11-10T13:43:45.153Z,2024-11-10T19:40:20Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5355945921,1,,5356054637,152,,5355945915,141,45.7,5355945911,56,Center,5355945909,155,,5355945907,2,,5358346119,224,,5355945917,212,35.2,5356054635,5,5358346121,20,,5355945919,213,0.79,5355945913,140,,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746853885,403,12,1,42,38,anga7587r1zv4ey71ge9zxol3,1,9.8,47.5,2024-11-10T13:43:47.917Z,2024-11-10T13:43:48Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5355946001,56,Back,5355946007,212,18.1,5355946005,141,62.4,5355946067,15,,5355946003,140,24.1,5355946009,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746853953,404,12,1,42,41,anga7587r1zv4ey71ge9zxol3,1,19.8,56.3,2024-11-10T13:43:50.188Z,2024-11-10T19:40:37Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5355946339,140,40.7,5355946347,212,22.5,5355946349,213,0.22,5355946335,56,Back,5355946343,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746854119,326,1,1,42,42,36g6ifzjliec1jqnbtf7yesme,0,66.4,31.3,2024-11-10T13:43:51.698Z,2024-11-10T19:41:00Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5355947183,1,,5355947169,56,Center,5355947173,141,68.5,5355947171,140,100.0,5355947177,212,44.0,5355947181,213,0.61,5355947167,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746854199,405,43,1,42,52,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-11-10T13:44:01.805Z,2024-11-10T13:56:51Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5356007637,144,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746854619,327,5,1,43,13,36g6ifzjliec1jqnbtf7yesme,0,101.0,60.7,2024-11-10T13:44:22.193Z,2024-11-10T22:05:36Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5355949571,233,406,5355949437,346,,5355949435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746854627,406,5,1,43,13,anga7587r1zv4ey71ge9zxol3,1,-1.0,39.3,2024-11-10T13:44:22.193Z,2024-11-10T14:03:25Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5355949483,56,Back,5355949533,233,327,5355949485,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746854697,407,1,1,43,15,anga7587r1zv4ey71ge9zxol3,1,2.3,62.4,2024-11-10T13:44:24.460Z,2024-11-10T13:55:27Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5355949869,141,49.0,5355949857,124,,5355949873,213,4.85,5355949877,237,,5355949871,212,9.2,5355949865,56,Back,5355949867,140,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746854729,408,1,1,43,16,anga7587r1zv4ey71ge9zxol3,0,7.4,47.2,2024-11-10T13:44:26.013Z,2024-11-10T19:42:07Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5355950053,1,,5355950037,56,Center,5355950049,213,0.16,5355950035,157,,5355950039,140,62.0,5355950045,212,58.1,5355950041,141,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746854807,329,1,1,43,20,36g6ifzjliec1jqnbtf7yesme,1,32.2,32.8,2024-11-10T13:44:29.744Z,2024-11-10T13:55:08Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5355950459,140,9.8,5355950463,212,26.2,5355950457,56,Back,5355950461,141,49.9,5355950467,213,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746854869,330,1,1,43,23,36g6ifzjliec1jqnbtf7yesme,1,9.8,49.9,2024-11-10T13:44:32.930Z,2024-11-10T13:44:36Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5355950733,212,55.2,5355950725,157,,5355950727,56,Center,5355950731,141,60.9,5355950737,1,,5355950735,213,0.14,5355950729,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746854879,331,44,1,43,26,36g6ifzjliec1jqnbtf7yesme,1,58.1,63.8,2024-11-10T13:44:36.129Z,2024-11-10T19:42:19Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5355950773,286,,5355950799,233,409,5355950771,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746854883,409,44,1,43,26,anga7587r1zv4ey71ge9zxol3,0,41.9,36.2,2024-11-10T13:44:36.130Z,2024-11-10T19:42:19Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5355950779,285,,5355950827,233,331,5355950777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746854907,332,1,1,43,27,36g6ifzjliec1jqnbtf7yesme,0,61.9,60.9,2024-11-10T13:44:36.289Z,2024-11-10T13:44:38Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5355950891,56,Center,5355950895,141,55.5,5355950897,212,13.8,5355950889,168,,5355950887,3,,5355950893,140,74.6,5355950899,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746855005,411,1,1,43,30,anga7587r1zv4ey71ge9zxol3,1,26.8,39.5,2024-11-10T13:44:39.324Z,2024-11-10T13:44:44Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5355951393,140,6.7,5355951399,213,2.88,5355951391,56,Back,5355951395,141,47.8,5355951397,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746855075,412,1,1,43,34,anga7587r1zv4ey71ge9zxol3,1,7.0,31.1,2024-11-10T13:44:43.886Z,2024-11-10T19:42:35Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5355951835,157,,5355951837,56,Back,5355951843,212,28.7,5355951847,1,,5355951845,213,6.27,5355951839,140,34.3,5355951841,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747295685,898,3,1,43,36,anga7587r1zv4ey71ge9zxol3,0,30.9,30.6,2024-11-10T13:44:45.375Z,2024-11-10T19:42:57Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5358356663,464,,5358356659,56,Back,5358356661,285,,5358356665,467,5hw5sfiqhzg7mnghdp52f7fqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746855083,413,4,1,43,38,anga7587r1zv4ey71ge9zxol3,1,27.8,38.7,2024-11-10T13:44:47.989Z,2024-11-10T19:43:14Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5355951987,56,Back,5355951985,13,,5355952367,233,333,5355951989,152,,5355951991,265,,5358357637,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746855143,333,4,1,43,38,36g6ifzjliec1jqnbtf7yesme,0,72.2,61.3,2024-11-10T13:44:47.990Z,2024-11-10T19:43:14Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5355952325,13,,5355952327,56,Center,5358357643,286,,5355952329,152,,5355952405,233,413,5355952331,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746855313,414,1,1,43,48,anga7587r1zv4ey71ge9zxol3,1,26.9,42.7,2024-11-10T13:44:58.124Z,2024-11-10T13:45:00Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5355953129,189,,5355953081,152,,5355953087,141,88.0,5355953085,140,44.3,5355953093,1,,5355953079,5,,5355953091,213,1.04,5355953083,56,Back,5355953089,212,,,,,,,,,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746855343,415,1,1,43,51,anga7587r1zv4ey71ge9zxol3,1,47.9,87.2,2024-11-10T13:45:00.323Z,2024-11-10T13:45:01Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5355953269,213,3.64,5355953263,140,35.3,5355953267,212,15.0,5355953265,141,76.7,5355953261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746855355,416,1,1,43,52,anga7587r1zv4ey71ge9zxol3,1,35.3,76.7,2024-11-10T13:45:01.324Z,2024-11-10T13:45:02Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5355953321,212,21.3,5355953317,140,45.9,5355953315,56,Back,5355953323,213,5.26,5355953319,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746855397,417,1,1,43,53,anga7587r1zv4ey71ge9zxol3,1,45.9,50.0,2024-11-10T13:45:02.220Z,2024-11-10T13:45:04Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5355953505,141,43.1,5355953511,213,3.41,5355953499,56,Back,5355953503,140,29.9,5355953551,156,,5355953509,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746855499,418,1,1,43,55,anga7587r1zv4ey71ge9zxol3,1,19.9,30.9,2024-11-10T13:45:04.332Z,2024-11-10T19:43:29Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5355953899,140,31.5,5355953893,56,Back,5355953903,212,20.7,5355953905,213,5.34,5355953901,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746855585,419,1,1,43,58,anga7587r1zv4ey71ge9zxol3,1,36.2,5.4,2024-11-10T13:45:08.108Z,2024-11-10T19:43:34Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5355954377,56,Center,5355954381,141,25.2,5355954385,213,0.48,5355954383,212,29.1,5355954379,140,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746855615,420,1,1,44,3,anga7587r1zv4ey71ge9zxol3,0,64.7,7.0,2024-11-10T13:45:12.700Z,2024-11-10T19:43:43Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5355954549,56,Right,5355954551,140,61.0,5355954555,212,4.5,5355954557,213,2.62,5355954553,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746855851,335,1,1,44,6,36g6ifzjliec1jqnbtf7yesme,1,39.3,91.0,2024-11-10T13:45:15.665Z,2024-11-10T19:43:50Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5355955803,141,81.8,5355955807,213,3.97,5355955805,212,8.5,5355955799,56,Back,5355955801,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746855903,336,1,1,44,15,36g6ifzjliec1jqnbtf7yesme,1,35.0,77.2,2024-11-10T13:45:24.401Z,2024-11-10T13:45:27Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5355956093,1,,5355956085,140,31.9,5355956087,141,29.1,5355956089,212,32.9,5355956083,56,Back,5355956091,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746855991,337,1,1,44,18,36g6ifzjliec1jqnbtf7yesme,1,31.9,29.1,2024-11-10T13:45:27.857Z,2024-11-10T13:45:31Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5355956603,140,53.7,5355956609,213,5.66,5355956601,56,Right,5355956607,212,28.2,5355956605,141,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746856111,338,1,1,44,22,36g6ifzjliec1jqnbtf7yesme,1,53.7,5.0,2024-11-10T13:45:31.633Z,2024-11-10T13:45:39Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5355957329,141,23.1,5355957331,212,22.6,5355957327,140,35.7,5355957325,56,Back,5355957333,213,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746856163,339,1,1,44,30,36g6ifzjliec1jqnbtf7yesme,0,55.2,12.3,2024-11-10T13:45:39.297Z,2024-11-10T13:45:42Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5355957659,213,0.94,5355957653,140,77.9,5355957661,1,,5355957655,141,60.5,5355957657,212,40.5,5355957651,56,Center,5355957649,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746856177,421,12,1,44,33,anga7587r1zv4ey71ge9zxol3,1,20.2,32.9,2024-11-10T13:45:42.589Z,2024-11-10T19:44:16Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5355957741,213,1.20,5355957733,56,Back,5355957739,212,19.7,5358362045,15,,5355957735,140,26.9,5355957737,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746856255,340,1,1,44,37,36g6ifzjliec1jqnbtf7yesme,1,66.7,50.3,2024-11-10T13:45:46.817Z,2024-11-10T13:45:48Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5355958199,56,Center,5355958207,141,72.7,5355958211,213,1.45,5355958209,212,15.3,5355958203,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746856301,341,1,1,44,38,36g6ifzjliec1jqnbtf7yesme,1,68.5,72.9,2024-11-10T13:45:47.921Z,2024-11-10T13:45:51Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5355958455,212,15.0,5355958457,213,0.96,5355958451,140,76.7,5355958449,56,Left,5355958453,141,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746856345,342,1,1,44,41,36g6ifzjliec1jqnbtf7yesme,1,84.8,89.6,2024-11-10T13:45:50.945Z,2024-11-10T13:45:53Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5355958623,140,77.6,5355958619,56,Center,5355958637,213,3.99,5355958629,212,11.4,5355958627,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746856387,343,3,1,44,44,36g6ifzjliec1jqnbtf7yesme,1,75.8,75.6,2024-11-10T13:45:53.282Z,2024-11-10T19:44:28Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5355958875,233,422,5355958845,56,Center,5355958847,286,,5358362617,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746856353,422,45,1,44,44,anga7587r1zv4ey71ge9zxol3,0,24.2,24.4,2024-11-10T13:45:53.282Z,2024-11-10T19:44:28Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5355958699,285,,5355958919,233,343,5355958697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746856411,344,1,1,44,46,36g6ifzjliec1jqnbtf7yesme,1,74.7,59.3,2024-11-10T13:45:56.065Z,2024-11-10T13:45:57Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5355958977,56,Center,5355958981,141,63.4,5355958985,213,2.43,5355958983,212,4.3,5355958979,140,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746856459,345,1,1,44,47,36g6ifzjliec1jqnbtf7yesme,1,71.6,63.4,2024-11-10T13:45:56.945Z,2024-11-10T13:45:59Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5355959217,141,83.6,5355959215,140,85.6,5355959221,213,0.75,5355959219,212,20.1,5355959213,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746856559,346,1,1,44,50,36g6ifzjliec1jqnbtf7yesme,0,86.6,84.2,2024-11-10T13:45:59.617Z,2024-11-10T19:44:42Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5355959671,212,36.6,5355959675,1,,5355959661,2,,5358364111,223,,5355959667,140,94.7,5355959665,56,Center,5355959663,155,,5358364113,20,,5355959669,141,5355959673,213,4.95,,,,,,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746856617,423,44,1,44,57,anga7587r1zv4ey71ge9zxol3,1,8.5,51.8,2024-11-10T13:46:06.670Z,2024-11-10T15:06:14Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5355976289,233,375,5355959959,285,,5355959957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746859317,375,44,1,44,57,36g6ifzjliec1jqnbtf7yesme,0,91.5,48.2,2024-11-10T13:46:06.671Z,2024-11-10T15:06:14Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5355976011,56,Center,5356015451,233,423,5355976013,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746861601,446,41,1,44,57,anga7587r1zv4ey71ge9zxol3,0,7.4,48.9,2024-11-10T13:46:06.682Z,2024-11-10T19:44:58Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5355984471,212,12.0,5355984469,141,50.9,5355984473,213,0.11,5358364467,378,,5355984467,140,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746856613,347,15,1,44,57,36g6ifzjliec1jqnbtf7yesme,1,85.3,44.8,2024-11-10T13:46:06.992Z,2024-11-10T19:45:21Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5355961123,20,,5355962377,458,,5355959935,17,,5355962385,231,47.3,5358366979,78,,5355962381,147,46.6,5355959931,22,,5355962379,146,90.1,5355961127,82,5355962371,103,19,5355962375,108,,5355959937,56,,Center,5355962403,233,425,5355962383,230,92.9,5355962369,102,50.3,,,,,,,,,,,,,,,,,,
2746856845,425,10,1,44,57,anga7587r1zv4ey71ge9zxol3,1,8.3,56.9,2024-11-10T13:46:07.092Z,2024-11-10T13:46:32Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5355961017,94,,5355962417,233,347,5355961019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746856627,424,43,1,44,58,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-11-10T13:46:07.692Z,2024-11-10T19:46:00Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5355960009,212,24.5,5355960011,213,0.35,5358370015,144,41,5355960005,140,27.5,5355960007,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746857289,426,70,1,45,0,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-11-10T13:46:09.182Z,2024-11-10T19:45:35Z,,,,,5355963111,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746856691,348,6,1,45,2,36g6ifzjliec1jqnbtf7yesme,1,95.1,37.0,2024-11-10T13:46:11.182Z,2024-11-10T14:00:54Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5355988635,233,447,5355960533,56,Center,5355960535,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746862397,447,6,1,45,2,anga7587r1zv4ey71ge9zxol3,0,4.9,63.0,2024-11-10T13:46:11.182Z,2024-11-10T19:45:56Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5355988591,73,,5355988647,233,348,5355988589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
