id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2709268465,520,3,2,51,3,59as3grjvj19voay31j3yfgni,0,94.8,75.4,2024-08-16T18:11:36.925Z,2024-08-16T18:11:41Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5150304907,286,,5150305061,233,445,5150304903,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268471,445,7,2,51,3,anga7587r1zv4ey71ge9zxol3,1,5.2,24.6,2024-08-16T18:11:36.926Z,2024-08-16T18:11:40Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5150304933,56,Back,5150304993,233,520,5150304929,167,,5150304935,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268487,446,6,2,51,4,anga7587r1zv4ey71ge9zxol3,0,4.9,25.4,2024-08-16T18:11:37.758Z,2024-08-16T18:12:28Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5150305367,73,,5150305365,56,Back,5150305417,233,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709268481,521,6,2,51,4,59as3grjvj19voay31j3yfgni,1,95.1,74.6,2024-08-16T18:11:37.758Z,2024-08-16T18:12:28Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5150305017,73,,5150305015,56,Center,5150305409,233,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269033,522,1,2,51,32,59as3grjvj19voay31j3yfgni,1,99.5,99.5,2024-08-16T18:12:05.900Z,2024-08-16T18:12:12Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5150308029,212,20.8,5150308027,141,78.6,5150308025,140,85.0,5150308023,56,Center,5150308031,213,3.89,5150308019,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269101,523,1,2,51,35,59as3grjvj19voay31j3yfgni,1,85.1,79.8,2024-08-16T18:12:08.380Z,2024-08-16T18:12:12Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5150308391,140,88.6,5150308395,212,8.7,5150308397,213,1.13,5150308393,141,91.4,5150308389,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269095,447,43,2,51,38,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-08-16T18:12:11.597Z,2024-08-16T18:12:14Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5150308365,56,Back,5150308367,285,0,5150308741,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269159,524,3,2,51,39,59as3grjvj19voay31j3yfgni,0,98.8,71.2,2024-08-16T18:12:12.859Z,2024-08-16T18:12:17Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5150308889,233,448,5150308755,286,,5150308753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269167,448,7,2,51,39,anga7587r1zv4ey71ge9zxol3,1,1.2,28.8,2024-08-16T18:12:12.860Z,2024-08-16T18:12:17Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5150308779,56,Back,5150308821,233,524,5150308777,167,,5150308781,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269173,449,6,2,51,42,anga7587r1zv4ey71ge9zxol3,0,1.3,28.9,2024-08-16T18:12:15.117Z,2024-08-16T18:12:29Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5150309109,56,Back,5150309111,73,,5150309183,233,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709269187,525,6,2,51,42,59as3grjvj19voay31j3yfgni,1,98.7,71.1,2024-08-16T18:12:15.117Z,2024-08-16T18:12:28Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5150309121,233,449,5150308967,56,Center,5150308969,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709270053,526,1,2,52,25,59as3grjvj19voay31j3yfgni,0,99.5,99.5,2024-08-16T18:12:58.876Z,2024-08-16T18:13:03Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5150313845,212,31.0,5150313847,213,4.50,5150313837,223,,5150313835,155,,5150313839,56,Center,5150313831,2,,5150313841,140,93.4,5150313833,6,,5150313843,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709270093,450,4,2,52,31,anga7587r1zv4ey71ge9zxol3,1,5.4,46.3,2024-08-16T18:13:04.701Z,2024-08-16T18:13:31Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5150314147,152,,5150314137,13,,5150314143,56,Back,5150316599,295,,5150314151,285,,5150315317,233,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709270157,527,4,2,52,31,59as3grjvj19voay31j3yfgni,0,94.6,53.7,2024-08-16T18:13:04.702Z,2024-08-16T18:16:00Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5150331359,295,,5150315147,233,450,5150315051,286,,5150315043,56,Center,5150315045,152,,5150315041,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709270751,451,1,2,53,5,anga7587r1zv4ey71ge9zxol3,1,9.2,48.4,2024-08-16T18:13:38.973Z,2024-08-16T18:13:42Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5150317791,141,1.9,5150317797,1,,5150317795,213,5.53,5150317783,157,,5150317793,212,46.4,5150317785,152,,5150317787,56,Back,5150317789,140,41.5,5150317781,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709270757,452,1,2,53,9,anga7587r1zv4ey71ge9zxol3,0,41.5,1.9,2024-08-16T18:13:42.445Z,2024-08-16T18:13:43Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5150317837,212,9.6,5150317841,213,1.11,5150317829,140,45.6,5150317833,141,14.6,5150317825,3,,5150317827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709270793,453,83,2,53,11,anga7587r1zv4ey71ge9zxol3,0,44.7,11.3,2024-08-16T18:13:44.620Z,2024-08-16T18:13:48Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5150318329,399,78kzajya12k4sm0ebfl37d6ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709270809,529,61,2,53,13,59as3grjvj19voay31j3yfgni,0,54.7,95.7,2024-08-16T18:13:46.876Z,2024-08-16T18:13:47Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5150318147,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709270839,454,5,2,53,13,anga7587r1zv4ey71ge9zxol3,1,46.2,-1.8,2024-08-16T18:13:46.877Z,2024-08-16T18:13:49Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5150318343,347,,5150318369,233,530,5150318341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709270819,530,5,2,53,13,59as3grjvj19voay31j3yfgni,0,53.8,101.8,2024-08-16T18:13:46.877Z,2024-08-16T18:15:56Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5150318423,233,454,5150318199,347,,5150318197,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709270939,455,1,2,53,19,anga7587r1zv4ey71ge9zxol3,1,49.9,0.0,2024-08-16T18:13:52.540Z,2024-08-16T18:13:53Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5150318959,107,,5150318963,140,57.6,5150318967,212,10.3,5150318965,141,8.2,5150318969,213,0.67,5150318961,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709270969,456,1,2,53,20,anga7587r1zv4ey71ge9zxol3,1,57.6,8.2,2024-08-16T18:13:53.404Z,2024-08-16T18:13:55Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5150319131,212,5.2,5150319127,140,60.7,5150319133,213,5.39,5150319125,56,Right,5150319129,141,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709270987,457,1,2,53,21,anga7587r1zv4ey71ge9zxol3,1,60.7,2.2,2024-08-16T18:13:54.892Z,2024-08-16T18:13:55Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5150319203,141,12.0,5150319199,56,Right,5150319207,213,1.40,5150319205,212,6.8,5150319201,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709271051,458,1,2,53,22,anga7587r1zv4ey71ge9zxol3,1,62.8,11.3,2024-08-16T18:13:55.820Z,2024-08-16T18:13:59Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5150319537,140,72.5,5150319535,56,Right,5150319541,212,11.5,5150319539,141,3.5,5150319543,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709271061,459,1,2,53,25,anga7587r1zv4ey71ge9zxol3,0,74.3,2.2,2024-08-16T18:13:58.892Z,2024-08-16T18:14:00Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5150319685,286,,5150319607,140,76.7,5150319601,2,,5150319609,141,6.2,5150319611,212,3.7,5150319679,236,,5150319605,56,Right,5150319613,213,0.82,5150319681,233,531,5150319603,155,,,,,,,,,,,,,,,,,,,,,,,,,
2709271071,531,12,2,53,25,59as3grjvj19voay31j3yfgni,1,21.5,91.4,2024-08-16T18:13:58.992Z,2024-08-16T18:14:00Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5150319677,56,Back,5150319675,185,,5150319693,233,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709271139,532,1,2,53,29,59as3grjvj19voay31j3yfgni,0,1.4,90.4,2024-08-16T18:14:02.860Z,2024-08-16T18:14:03Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5150320057,213,0.32,5150320055,212,16.2,5150320059,1,,5150320051,140,16.0,5150320053,141,97.9,5150320047,56,Back,5150320045,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709271219,460,1,2,53,31,anga7587r1zv4ey71ge9zxol3,1,88.0,2.3,2024-08-16T18:14:04.412Z,2024-08-16T18:14:07Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5150320497,212,11.7,5150320499,213,3.09,5150320489,140,76.9,5150320493,141,3.1,5150320487,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709271247,461,1,2,53,34,anga7587r1zv4ey71ge9zxol3,0,81.6,2.9,2024-08-16T18:14:07.724Z,2024-08-16T18:14:09Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5150320637,140,95.4,5150320635,56,Center,5150320645,213,0.71,5150320639,141,21.2,5150320631,155,,5150320641,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709271263,533,8,2,53,38,59as3grjvj19voay31j3yfgni,1,4.8,75.4,2024-08-16T18:14:11.228Z,2024-08-16T18:14:11Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5150320767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709271287,535,1,2,53,38,59as3grjvj19voay31j3yfgni,1,7.7,81.2,2024-08-16T18:14:11.788Z,2024-08-16T18:14:12Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5150320903,56,Back,5150320911,213,0.26,5150320909,212,5.5,5150320905,140,12.8,5150320907,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709271335,536,1,2,53,39,59as3grjvj19voay31j3yfgni,0,12.0,83.8,2024-08-16T18:14:12.396Z,2024-08-16T18:14:18Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5150321167,212,12.4,5150321165,141,100.0,5150321169,213,1.23,5150321161,56,Back,5150321163,140,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709271353,462,5,2,53,41,anga7587r1zv4ey71ge9zxol3,1,79.6,-1.6,2024-08-16T18:14:14.637Z,2024-08-16T18:14:17Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5150321283,233,537,5150321229,347,,5150321227,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709271345,537,5,2,53,41,59as3grjvj19voay31j3yfgni,0,20.4,101.6,2024-08-16T18:14:14.637Z,2024-08-16T18:15:56Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5150321197,347,,5150321195,56,Back,5150321293,233,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709271773,463,1,2,54,7,anga7587r1zv4ey71ge9zxol3,0,83.4,0.0,2024-08-16T18:14:40.924Z,2024-08-16T18:14:44Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5150323759,1,,5150323751,140,90.4,5150323757,213,1.30,5150323755,212,27.3,5150323753,141,36.7,5150323747,107,,5150323749,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709271775,538,44,2,54,9,59as3grjvj19voay31j3yfgni,1,9.0,64.3,2024-08-16T18:14:42.924Z,2024-08-16T18:14:45Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5150323773,285,,5150323909,233,464,5150323771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709271781,464,44,2,54,9,anga7587r1zv4ey71ge9zxol3,0,91.6,34.8,2024-08-16T18:14:42.925Z,2024-08-16T18:14:45Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5150323949,233,538,5150323791,56,Center,5150323793,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709271785,539,12,2,54,10,59as3grjvj19voay31j3yfgni,1,7.2,67.1,2024-08-16T18:14:43.436Z,2024-08-16T18:14:44Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5150323839,212,14.3,5150323841,213,0.44,5150323837,141,76.1,5150323835,140,19.5,5150323833,56,Back,5150323885,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709271831,465,1,2,54,12,anga7587r1zv4ey71ge9zxol3,1,72.2,21.3,2024-08-16T18:14:45.788Z,2024-08-16T18:14:46Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5150324117,141,35.7,5150324115,140,69.7,5150324111,157,,5150324119,212,10.1,5150324113,56,Center,5150324123,1,,5150324121,213,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709271887,466,1,2,54,13,anga7587r1zv4ey71ge9zxol3,0,69.7,35.7,2024-08-16T18:14:46.765Z,2024-08-16T18:18:20Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5150324405,140,83.8,5150324407,141,37.7,5150324409,212,14.9,5150324401,3,,5150324411,213,0.09,5150324403,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709271811,540,61,2,54,13,59as3grjvj19voay31j3yfgni,0,20.0,75.2,2024-08-16T18:14:46.884Z,2024-08-16T18:18:21Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5150324011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709271917,541,1,2,54,16,59as3grjvj19voay31j3yfgni,0,10.7,60.8,2024-08-16T18:14:49.788Z,2024-08-16T18:14:53Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5150324565,213,0.03,5150324553,3,,5150324561,141,60.9,5150324555,56,Back,5150324557,140,12.6,5150324563,212,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709271927,467,61,2,54,18,anga7587r1zv4ey71ge9zxol3,1,84.6,38.2,2024-08-16T18:14:51.274Z,2024-08-16T18:14:51Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5150324615,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709272023,543,1,2,54,22,59as3grjvj19voay31j3yfgni,0,14.4,51.9,2024-08-16T18:14:55.372Z,2024-08-16T18:15:04Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5150325137,141,10.7,5150325135,140,74.9,5150325131,155,,5150325141,213,5.87,5150325139,212,69.4,5150325143,1,,5150325133,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709272029,468,12,2,54,23,anga7587r1zv4ey71ge9zxol3,1,22.3,87.4,2024-08-16T18:14:56.365Z,2024-08-16T18:14:57Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5150325179,213,1.54,5150325171,56,Back,5150325251,167,,5150325177,212,9.3,5150325175,141,100.0,5150325173,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709272035,469,5,2,54,23,anga7587r1zv4ey71ge9zxol3,0,21.2,101.4,2024-08-16T18:14:56.934Z,2024-08-16T18:15:01Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5150325437,233,544,5150325207,347,,5150325205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709272059,544,5,2,54,23,59as3grjvj19voay31j3yfgni,1,78.8,-1.4,2024-08-16T18:14:56.934Z,2024-08-16T18:15:56Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5150325351,347,,5150325349,56,Right,5150325401,233,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709272279,545,1,2,54,33,59as3grjvj19voay31j3yfgni,1,77.6,0.0,2024-08-16T18:15:06.365Z,2024-08-16T18:15:10Z,e6p5i2ujvk0t9mo0h2gvrlka1,O. Brynhildsen,,,5150326585,56,Right,5150326587,140,55.5,5150326593,213,2.62,5150326589,141,18.1,5150326591,212,26.8,5150326583,107,,5150326595,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709272297,546,1,2,54,37,59as3grjvj19voay31j3yfgni,1,43.3,21.8,2024-08-16T18:15:10.172Z,2024-08-16T18:15:11Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5150326679,212,21.4,5150326675,140,46.6,5150326677,141,52.8,5150326673,56,Back,5150326681,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709272417,547,1,2,54,38,59as3grjvj19voay31j3yfgni,1,47.7,53.2,2024-08-16T18:15:11.148Z,2024-08-16T18:15:17Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5150327339,213,1.17,5150327331,141,83.3,5150327335,212,22.2,5150327323,56,Left,5150327327,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709272485,548,1,2,54,44,59as3grjvj19voay31j3yfgni,1,75.0,88.3,2024-08-16T18:15:17.420Z,2024-08-16T18:15:20Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5150327697,212,16.0,5150327695,141,75.9,5150327691,56,Center,5150327699,213,3.69,5150327693,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709272495,549,1,2,54,47,59as3grjvj19voay31j3yfgni,1,62.0,75.9,2024-08-16T18:15:20.540Z,2024-08-16T18:16:00Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5150327741,56,Center,5150327749,213,5.82,5150327747,212,16.9,5150327745,141,64.8,5150327743,140,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709272503,550,1,2,54,48,59as3grjvj19voay31j3yfgni,1,76.4,64.8,2024-08-16T18:15:21.116Z,2024-08-16T18:15:22Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5150327845,156,,5150327805,212,4.2,5150327799,140,73.6,5150327809,213,2.35,5150327797,56,Center,5150327801,141,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709272597,551,1,2,54,51,59as3grjvj19voay31j3yfgni,1,76.0,60.4,2024-08-16T18:15:24.156Z,2024-08-16T18:15:26Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5150328291,212,30.1,5150328285,56,Center,5150328287,140,89.4,5150328293,213,5.20,5150328289,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709272615,552,1,2,54,53,59as3grjvj19voay31j3yfgni,1,88.5,24.8,2024-08-16T18:15:26.300Z,2024-08-16T18:15:28Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5150328433,56,Center,5150328437,141,36.1,5150328435,140,77.0,5150328439,212,14.3,5150328441,213,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709272631,553,1,2,54,53,59as3grjvj19voay31j3yfgni,1,77.0,36.1,2024-08-16T18:15:27.012Z,2024-08-16T18:18:12Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5150328511,213,1.03,5150328503,56,Center,5150328507,141,47.2,5150328505,140,81.3,5150328509,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709272635,554,1,2,54,54,59as3grjvj19voay31j3yfgni,0,81.3,47.2,2024-08-16T18:15:27.845Z,2024-08-16T18:18:11Z,e6p5i2ujvk0t9mo0h2gvrlka1,O. Brynhildsen,,,5150328539,141,42.6,5150328541,212,3.3,5150328537,140,82.3,5150328535,56,Center,5150328543,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709272623,470,8,2,54,55,anga7587r1zv4ey71ge9zxol3,1,15.5,65.5,2024-08-16T18:15:28.800Z,2024-08-16T18:15:28Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5150328489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709272641,471,1,2,54,56,anga7587r1zv4ey71ge9zxol3,0,15.5,65.5,2024-08-16T18:15:29.196Z,2024-08-16T18:15:30Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5150328561,140,16.7,5150328567,213,6.23,5150328565,212,1.3,5150328563,141,65.4,5150328659,233,555,5150328663,286,,5150328657,236,,5150328559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709272647,555,74,2,54,56,59as3grjvj19voay31j3yfgni,1,78.4,37.1,2024-08-16T18:15:29.197Z,2024-08-16T18:15:48Z,e6p5i2ujvk0t9mo0h2gvrlka1,O. Brynhildsen,,,5150328679,233,471,5150328625,56,Center,5150328627,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709272675,556,3,2,54,57,59as3grjvj19voay31j3yfgni,0,84.4,36.0,2024-08-16T18:15:30.812Z,2024-08-16T18:15:34Z,e6p5i2ujvk0t9mo0h2gvrlka1,O. Brynhildsen,,,5150328785,286,,5150328889,233,472,5150328783,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709272685,472,7,2,54,57,anga7587r1zv4ey71ge9zxol3,1,15.6,64.0,2024-08-16T18:15:30.813Z,2024-08-16T18:15:33Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5150328827,56,Back,5150328825,167,,5150328865,233,556,5150328829,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709272705,473,5,2,54,58,anga7587r1zv4ey71ge9zxol3,0,9.2,101.4,2024-08-16T18:15:32.013Z,2024-08-16T18:15:57Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5150329005,347,,5150330971,233,557,5150329001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709272699,557,5,2,54,58,59as3grjvj19voay31j3yfgni,1,90.8,-1.4,2024-08-16T18:15:32.013Z,2024-08-16T18:15:57Z,e6p5i2ujvk0t9mo0h2gvrlka1,O. Brynhildsen,,,5150328955,56,Right,5150328957,347,,5150330923,233,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709273279,558,1,2,55,30,59as3grjvj19voay31j3yfgni,1,88.7,0.0,2024-08-16T18:16:03.340Z,2024-08-16T18:16:56Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,1.0,,5150332051,212,29.9,5150332055,1,,5150332053,213,1.50,5150332047,140,90.7,5150332049,141,42.2,5150332041,107,,5150336459,210,15,5150336461,154,,5150332043,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709273283,559,15,2,55,34,59as3grjvj19voay31j3yfgni,1,90.7,42.2,2024-08-16T18:16:07.388Z,2024-08-16T18:21:03Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5150336527,102,53.6,5150336529,103,19,5150335209,328,,5150336521,154,,5150336539,231,49.6,5150336531,100,,5150335211,82,,5150336537,230,99.5,5150332081,17,,5150336517,76,,5150336551,233,5150336519,29,5150335205,15,,5150336533,146,,474,5150332083,56,5150335203,160,,97.2,Center,5150336523,55,558,5150336535,147,50.2
2709273263,474,10,2,55,34,anga7587r1zv4ey71ge9zxol3,1,2.8,49.8,2024-08-16T18:16:07.488Z,2024-08-16T18:16:57Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5150331967,56,Back,5150331965,94,,5150336579,233,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709273571,476,27,2,55,50,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-08-16T18:16:23.636Z,2024-08-16T18:18:06Z,,,,,5150343279,233,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709274809,560,27,2,55,50,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-08-16T18:16:23.636Z,2024-08-16T18:18:07Z,,,,,5150343315,233,476,5150340475,53,4fhpb0b8muboggvquj2pvsiqx,5150340473,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
