id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/15/value,qualifier/13/value
2800913193,704,1,2,51,35,77tfx9me4aaqhzv78bmgsy9bg,1,61.4,37.0,2025-04-13T17:13:51.042Z,2025-04-13T17:13:52Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5650710837,156,,5650710801,140,51.9,5650710805,141,49.6,5650710813,213,2.43,5650710809,212,13.1,5650710797,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800913253,705,1,2,51,38,77tfx9me4aaqhzv78bmgsy9bg,1,52.7,48.1,2025-04-13T17:13:54.307Z,2025-04-13T17:13:56Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5650711149,56,Center,5650711155,212,12.8,5650711153,141,49.4,5650711157,213,0.07,5650711151,140,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800913267,706,1,2,51,40,77tfx9me4aaqhzv78bmgsy9bg,1,65.0,49.6,2025-04-13T17:13:55.874Z,2025-04-13T19:55:13Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5650711231,212,15.7,5650711237,213,2.27,5650711223,140,55.4,5650711227,141,67.3,5650711221,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800913379,707,1,2,51,42,77tfx9me4aaqhzv78bmgsy9bg,0,54.6,67.5,2025-04-13T17:13:58.724Z,2025-04-13T19:55:20Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5650711805,1,,5650711803,213,6.14,5650711801,212,38.9,5650711789,155,,5650711791,56,Center,5650711793,140,91.2,5650711797,141,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800913393,401,52,2,51,46,9w3sjm5ml4sjr2v81oxzdrt8v,1,6.4,32.1,2025-04-13T17:14:02.512Z,2025-04-13T19:55:34Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5651379039,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800913611,402,1,2,51,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.1,45.8,2025-04-13T17:14:12.368Z,2025-04-13T17:14:17Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5650713097,56,Back,5650713095,123,,5650713105,213,5.62,5650713101,141,6.4,5650713103,212,43.6,5650713143,287,,5650713099,140,40.8,5650713449,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800913677,403,61,2,52,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.1,5.0,2025-04-13T17:14:17.281Z,2025-04-13T17:14:17Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5650713475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800913803,404,3,2,52,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,66.6,11.1,2025-04-13T17:14:19.280Z,2025-04-13T19:56:48Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5650714101,56,Right,5650714103,286,,5650730265,233,708,5651384221,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800913759,708,45,2,52,3,77tfx9me4aaqhzv78bmgsy9bg,0,33.4,88.9,2025-04-13T17:14:19.280Z,2025-04-13T19:48:39Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5650713899,56,Back,5650730411,233,404,5650713901,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800913823,405,3,2,52,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,72.9,10.8,2025-04-13T17:14:25.428Z,2025-04-13T20:17:32Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5650714195,56,Right,5650714197,286,,5651384459,465,,5651464319,233,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800913841,709,45,2,52,9,77tfx9me4aaqhzv78bmgsy9bg,0,27.1,89.2,2025-04-13T17:14:25.428Z,2025-04-13T20:17:32Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5651464339,233,405,5650714341,56,Back,5650714347,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801031581,802,61,2,52,9,9w3sjm5ml4sjr2v81oxzdrt8v,0,77.7,6.9,2025-04-13T17:14:25.529Z,2025-04-13T19:57:56Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5651387905,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800913863,711,1,2,52,10,77tfx9me4aaqhzv78bmgsy9bg,1,18.1,88.7,2025-04-13T17:14:26.356Z,2025-04-13T17:14:27Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5650714459,56,Back,5650714463,141,82.7,5650714467,213,3.60,5650714461,140,10.3,5650714465,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800913925,712,1,2,52,11,77tfx9me4aaqhzv78bmgsy9bg,1,10.3,82.7,2025-04-13T17:14:27.124Z,2025-04-13T17:14:29Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5650714739,213,1.26,5650714735,141,92.9,5650714737,212,7.3,5650714731,56,Back,5650714733,140,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800913991,713,1,2,52,13,77tfx9me4aaqhzv78bmgsy9bg,1,12.7,86.8,2025-04-13T17:14:29.604Z,2025-04-13T17:14:32Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5650715109,212,9.5,5650715111,213,4.71,5650715107,141,72.9,5650715103,56,Back,5650715105,140,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800914025,714,1,2,52,16,77tfx9me4aaqhzv78bmgsy9bg,1,19.7,70.6,2025-04-13T17:14:32.724Z,2025-04-13T17:14:34Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5650715267,140,11.0,5650715265,56,Back,5650715273,213,4.03,5650715269,141,54.2,5650715271,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800913997,406,43,2,52,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-04-13T17:14:32.768Z,2025-04-13T19:58:12Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5650715463,399,chjcbjc5nv8uyiusfafts5zv9,5651389825,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800914061,715,1,2,52,17,77tfx9me4aaqhzv78bmgsy9bg,1,11.0,54.2,2025-04-13T17:14:33.764Z,2025-04-13T17:14:35Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5650715439,212,19.9,5650715437,141,36.6,5650715433,56,Back,5650715441,213,5.64,5650715435,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800914237,716,1,2,52,28,77tfx9me4aaqhzv78bmgsy9bg,1,46.6,42.7,2025-04-13T17:14:44.404Z,2025-04-13T17:14:46Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5650716427,56,Back,5650716435,213,2.40,5650716433,212,4.0,5650716431,141,46.7,5650716429,140,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800914365,717,1,2,52,30,77tfx9me4aaqhzv78bmgsy9bg,1,44.4,48.8,2025-04-13T17:14:46.020Z,2025-04-13T17:14:52Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5650717137,140,56.0,5650717145,212,28.1,5650717141,141,86.0,5650717147,213,1.12,5650717135,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800914411,718,1,2,52,36,77tfx9me4aaqhzv78bmgsy9bg,1,73.4,80.2,2025-04-13T17:14:52.117Z,2025-04-13T17:14:54Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5650717347,56,Left,5650717355,213,0.97,5650717351,141,91.8,5650717353,212,9.6,5650717349,140,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800914425,719,1,2,52,38,77tfx9me4aaqhzv78bmgsy9bg,0,79.2,87.2,2025-04-13T17:14:54.053Z,2025-04-13T17:14:54Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5650717397,56,Left,5650717403,212,3.9,5650717401,141,81.5,5650717399,140,79.3,5650717405,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800914479,407,61,2,52,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,19.5,26.7,2025-04-13T17:14:55.225Z,2025-04-13T20:00:25Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5650717647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800914527,408,12,2,52,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,17.6,35.8,2025-04-13T17:14:55.745Z,2025-04-13T20:00:38Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5650717901,213,5.27,5650717895,140,18.0,5650717893,56,Back,5650717897,141,34.8,5650717899,212,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800914471,720,61,2,52,40,77tfx9me4aaqhzv78bmgsy9bg,1,82.0,67.0,2025-04-13T17:14:56.209Z,2025-04-13T19:59:34Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5650717631,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800914499,721,1,2,52,41,77tfx9me4aaqhzv78bmgsy9bg,0,79.3,73.2,2025-04-13T17:14:57.781Z,2025-04-13T20:17:29Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5650717743,56,Center,5651464097,233,409,5651399467,140,81.6,5651399469,141,73.0,5651399473,213,6.23,5651399471,212,2.4,5651400415,236,,5651400417,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800914535,409,74,2,52,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,20.4,19.5,2025-04-13T17:14:57.782Z,2025-04-13T20:17:29Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5650717917,56,Back,5651464103,233,721,5651400161,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800914587,410,1,2,52,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.3,21.3,2025-04-13T17:15:00.273Z,2025-04-13T18:06:09Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5650718205,212,15.6,5650718203,141,5.3,5650718207,213,5.51,5650718201,140,32.0,5650718199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800914645,412,1,2,52,46,9w3sjm5ml4sjr2v81oxzdrt8v,0,31.3,6.5,2025-04-13T17:15:02.098Z,2025-04-13T18:06:05Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5650718515,155,,5650718517,56,Center,5650718521,141,25.5,5650718523,212,33.5,5650718527,1,,5650718525,213,0.40,5650718519,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800914637,722,8,2,52,47,77tfx9me4aaqhzv78bmgsy9bg,1,38.4,74.7,2025-04-13T17:15:03.781Z,2025-04-13T20:01:23Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5651401281,384,,5650718463,56,Back,5650718499,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800914739,724,1,2,52,49,77tfx9me4aaqhzv78bmgsy9bg,1,32.3,65.7,2025-04-13T17:15:05.317Z,2025-04-13T17:15:08Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5650719013,213,3.44,5650719011,212,27.3,5650719009,141,54.0,5650719005,56,Back,5650719007,140,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800914883,725,1,2,52,52,77tfx9me4aaqhzv78bmgsy9bg,1,7.5,53.0,2025-04-13T17:15:07.957Z,2025-04-13T17:15:15Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5650719719,212,25.0,5650719721,213,0.24,5650719713,56,Back,5650719717,141,61.8,5650719715,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800914935,726,1,2,52,59,77tfx9me4aaqhzv78bmgsy9bg,1,37.0,56.3,2025-04-13T17:15:15.093Z,2025-04-13T17:15:17Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5650719963,56,Center,5650719979,141,72.9,5650719985,212,23.0,5650719971,140,56.1,5650719993,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800915059,727,1,2,53,1,77tfx9me4aaqhzv78bmgsy9bg,1,58.1,74.4,2025-04-13T17:15:17.382Z,2025-04-13T17:15:23Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5650720647,140,83.3,5650720645,56,Left,5650720649,141,90.2,5650720651,212,28.6,5650720653,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800915095,728,1,2,53,7,77tfx9me4aaqhzv78bmgsy9bg,1,88.2,88.0,2025-04-13T17:15:23.653Z,2025-04-13T17:15:25Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5650720867,56,Left,5650720873,212,11.7,5650720871,141,82.9,5650720869,140,77.6,5650720875,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800915133,729,1,2,53,9,77tfx9me4aaqhzv78bmgsy9bg,0,77.5,82.6,2025-04-13T17:15:25.046Z,2025-04-13T17:15:26Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5650721093,213,6.02,5650721091,212,19.0,5650721087,140,95.0,5650721085,56,Center,5650721089,141,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800915187,413,43,2,53,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-04-13T17:15:29.202Z,2025-04-13T20:01:52Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5651402775,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800915219,414,1,2,53,13,9w3sjm5ml4sjr2v81oxzdrt8v,0,3.1,17.0,2025-04-13T17:15:29.539Z,2025-04-13T17:15:30Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5650721529,213,5.99,5650721525,141,7.6,5650721521,56,Back,5650721527,212,21.9,5650721523,140,23.0,5650721531,1,,5650721519,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800915233,730,43,2,53,15,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-04-13T17:15:30.918Z,2025-04-13T20:01:53Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5651402891,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800915275,731,1,2,53,15,77tfx9me4aaqhzv78bmgsy9bg,1,79.6,91.8,2025-04-13T17:15:31.302Z,2025-04-13T17:15:32Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5650721805,212,5.6,5650721803,141,93.2,5650721801,140,84.9,5650721807,213,0.17,5650721799,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800915297,732,1,2,53,16,77tfx9me4aaqhzv78bmgsy9bg,1,85.8,93.5,2025-04-13T17:15:32.070Z,2025-04-13T17:15:33Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5650721929,141,90.5,5650721925,56,Left,5650721927,140,78.3,5650721933,213,3.40,5650721931,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800915353,733,1,2,53,17,77tfx9me4aaqhzv78bmgsy9bg,1,78.2,90.5,2025-04-13T17:15:33.094Z,2025-04-13T17:15:35Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5650722203,213,4.00,5650722191,140,73.5,5650722187,56,Left,5650722195,141,82.1,5650722199,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800915385,734,1,2,53,19,77tfx9me4aaqhzv78bmgsy9bg,1,72.9,77.8,2025-04-13T17:15:35.046Z,2025-04-13T17:15:36Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5650722389,140,70.9,5650722395,213,4.58,5650722385,56,Center,5650722391,141,55.1,5650722393,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800915459,735,1,2,53,20,77tfx9me4aaqhzv78bmgsy9bg,1,71.1,53.4,2025-04-13T17:15:36.662Z,2025-04-13T17:15:39Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5650722809,141,29.1,5650722813,213,4.89,5650722811,212,16.8,5650722805,56,Center,5650722807,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800915605,736,1,2,53,26,77tfx9me4aaqhzv78bmgsy9bg,1,84.9,30.3,2025-04-13T17:15:42.086Z,2025-04-13T17:15:45Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5650723489,140,88.6,5650723495,213,5.01,5650723493,212,13.2,5650723491,141,11.7,5650723487,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800915663,737,1,2,53,29,77tfx9me4aaqhzv78bmgsy9bg,1,86.6,16.8,2025-04-13T17:15:44.870Z,2025-04-13T17:15:47Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5650723759,56,Center,5650723765,212,12.0,5650723761,140,76.8,5650723767,213,2.61,5650723763,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800915751,738,1,2,53,31,77tfx9me4aaqhzv78bmgsy9bg,1,75.4,27.1,2025-04-13T17:15:46.902Z,2025-04-13T17:15:50Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5650724215,141,61.7,5650724217,212,24.0,5650724213,140,70.8,5650724211,56,Center,5650724219,213,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800915793,739,1,2,53,34,77tfx9me4aaqhzv78bmgsy9bg,1,70.9,63.0,2025-04-13T17:15:49.943Z,2025-04-13T17:15:52Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5650724415,56,Left,5650724417,140,78.8,5650724419,141,82.7,5650724423,213,1.02,5650724421,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800915839,740,1,2,53,36,77tfx9me4aaqhzv78bmgsy9bg,1,79.1,83.5,2025-04-13T17:15:52.038Z,2025-04-13T17:15:53Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5650724645,213,4.60,5650724637,56,Center,5650724641,141,69.6,5650724643,212,9.5,5650724639,140,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800915865,741,1,2,53,37,77tfx9me4aaqhzv78bmgsy9bg,1,78.2,71.4,2025-04-13T17:15:53.446Z,2025-04-13T17:15:55Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5650724753,140,84.8,5650724757,212,12.6,5650724751,56,Left,5650724755,141,86.8,5650724759,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800915871,742,1,2,53,39,77tfx9me4aaqhzv78bmgsy9bg,0,84.8,86.5,2025-04-13T17:15:55.095Z,2025-04-13T17:15:55Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5650724779,56,Left,5650724787,213,4.71,5650724781,140,84.8,5650724783,141,82.9,5650724785,212,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800915913,415,8,2,53,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,17.7,25.0,2025-04-13T17:15:57.107Z,2025-04-13T20:02:26Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5651404269,384,,5650724957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800917301,422,61,2,53,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,15.1,27.3,2025-04-13T17:15:57.301Z,2025-04-13T17:20:28Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5650732217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800915945,743,61,2,53,42,77tfx9me4aaqhzv78bmgsy9bg,1,90.7,76.7,2025-04-13T17:15:58.711Z,2025-04-13T17:15:58Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5650725063,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800915975,744,1,2,53,44,77tfx9me4aaqhzv78bmgsy9bg,0,93.7,80.9,2025-04-13T17:16:00.103Z,2025-04-13T20:02:51Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5651405377,72,,5650725347,236,,5650725239,213,4.46,5650725231,56,Center,5650725237,212,1.7,5650725349,233,416,5650725353,286,,5651405375,224,,5650725227,2,,5650725235,141,78.5,5650725233,140,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800915995,416,12,2,53,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,3.0,25.0,2025-04-13T17:16:00.203Z,2025-04-13T17:16:02Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5650725305,56,Back,5650725303,185,,5650725373,233,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800916011,417,6,2,53,45,9w3sjm5ml4sjr2v81oxzdrt8v,0,4.0,21.5,2025-04-13T17:16:01.863Z,2025-04-13T20:03:02Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5650725421,56,Back,5650725423,73,,5650725477,233,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800916001,745,6,2,53,45,77tfx9me4aaqhzv78bmgsy9bg,1,96.0,78.5,2025-04-13T17:16:01.863Z,2025-04-13T17:37:13Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5650725383,56,Center,5650725387,73,,5650725451,233,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800916619,746,1,2,54,12,77tfx9me4aaqhzv78bmgsy9bg,1,99.5,99.5,2025-04-13T17:16:28.392Z,2025-04-13T17:16:32Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5650728417,213,3.69,5650728411,140,89.0,5650728413,141,89.6,5650728409,56,Left,5650728415,212,12.9,5650728407,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800916649,747,1,2,54,14,77tfx9me4aaqhzv78bmgsy9bg,1,88.0,89.1,2025-04-13T17:16:30.024Z,2025-04-13T17:16:31Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5650728561,213,3.62,5650728559,212,18.1,5650728555,140,72.7,5650728553,56,Center,5650728557,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800916687,748,1,2,54,15,77tfx9me4aaqhzv78bmgsy9bg,0,72.7,76.9,2025-04-13T17:16:31.224Z,2025-04-13T20:03:17Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5650728779,212,28.3,5650728781,213,5.44,5650728775,140,90.6,5651406465,72,,5650728773,56,Center,5651406463,224,,5650728769,2,,5650728771,155,,5650728777,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800916743,418,44,2,54,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,9.4,52.4,2025-04-13T17:16:34.023Z,2025-04-13T20:17:33Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5650729047,233,749,5650729035,285,,5650729033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800916721,749,44,2,54,18,77tfx9me4aaqhzv78bmgsy9bg,0,90.6,47.6,2025-04-13T17:16:34.024Z,2025-04-13T20:17:33Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5650729089,233,418,5650728923,56,Center,5650728925,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
