id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2711952105,483,1,2,56,48,36g6ifzjliec1jqnbtf7yesme,1,15.7,50.1,2024-08-23T18:19:27.530Z,2024-08-23T18:19:29Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5165202735,212,10.9,5165202729,56,Back,5165202731,140,19.8,5165202739,213,1.16,5165202733,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711952181,484,1,2,56,51,36g6ifzjliec1jqnbtf7yesme,1,19.9,67.5,2024-08-23T18:19:30.939Z,2024-08-23T18:19:33Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5165203127,140,45.7,5165203121,56,Back,5165203133,141,10.0,5165203145,1,,5165203137,212,47.6,5165203141,213,5.32,5165203117,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711952197,485,1,2,56,53,36g6ifzjliec1jqnbtf7yesme,1,45.7,10.0,2024-08-23T18:19:33.098Z,2024-08-23T18:19:33Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5165203245,56,Back,5165203257,213,3.24,5165203253,141,8.2,5165203249,140,34.0,5165203299,156,,5165203255,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711952261,486,1,2,56,54,36g6ifzjliec1jqnbtf7yesme,1,37.8,8.2,2024-08-23T18:19:34.244Z,2024-08-23T18:19:36Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5165203543,213,1.23,5165203535,141,26.7,5165203527,56,Back,5165203531,140,42.1,5165203539,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711952309,487,1,2,56,56,36g6ifzjliec1jqnbtf7yesme,1,45.7,21.0,2024-08-23T18:19:35.935Z,2024-08-23T18:19:37Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,5165203705,213,5.32,5165203701,141,4.4,5165203699,140,53.1,5165203703,212,13.7,5165203697,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711952377,488,1,2,56,58,36g6ifzjliec1jqnbtf7yesme,1,55.2,5.8,2024-08-23T18:19:37.755Z,2024-08-23T18:19:41Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5165204047,140,62.2,5165204045,56,Center,5165204051,212,13.6,5165204053,213,1.00,5165204049,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711952385,489,50,2,57,1,36g6ifzjliec1jqnbtf7yesme,1,58.6,21.8,2024-08-23T18:19:40.998Z,2024-08-23T18:19:46Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,5165204089,56,Center,5165204091,286,,5165204349,233,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711952417,530,7,2,57,1,5rz9enoyknpg8ji78za5b82p0,0,41.4,78.2,2024-08-23T18:19:40.999Z,2024-08-23T18:19:45Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5165204293,233,489,5165204223,285,,5165204221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711952399,490,61,2,57,2,36g6ifzjliec1jqnbtf7yesme,1,62.5,23.1,2024-08-23T18:19:41.560Z,2024-08-23T18:19:41Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,5165204141,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711952513,532,50,2,57,6,5rz9enoyknpg8ji78za5b82p0,1,42.6,94.8,2024-08-23T18:19:45.723Z,2024-08-23T18:56:31Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5165204711,56,Back,5165205323,233,491,5165204715,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711952623,491,7,2,57,6,36g6ifzjliec1jqnbtf7yesme,0,57.4,5.2,2024-08-23T18:19:45.724Z,2024-08-23T18:56:31Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,5165205265,56,Right,5165205267,285,,5165205273,233,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711952543,533,61,2,57,8,5rz9enoyknpg8ji78za5b82p0,1,45.3,97.2,2024-08-23T18:19:47.322Z,2024-08-23T18:19:47Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5165204851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711952705,493,61,2,57,9,36g6ifzjliec1jqnbtf7yesme,0,58.3,2.8,2024-08-23T18:19:48.295Z,2024-08-23T18:23:05Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,5165205695,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711952693,492,5,2,57,10,36g6ifzjliec1jqnbtf7yesme,0,56.8,-1.4,2024-08-23T18:19:49.274Z,2024-08-23T18:31:05Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,5165206643,233,534,5165205641,347,,5165205639,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711952887,534,5,2,57,10,5rz9enoyknpg8ji78za5b82p0,1,43.2,101.4,2024-08-23T18:19:49.274Z,2024-08-23T18:31:04Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5165206623,233,492,5165206621,347,,5165206619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711952897,535,1,2,57,25,5rz9enoyknpg8ji78za5b82p0,0,48.4,100.0,2024-08-23T18:20:04.330Z,2024-08-23T18:20:05Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5165206689,141,92.0,5165206687,140,71.2,5165206699,1,,5165206683,107,,5165206685,56,Left,5165206691,212,24.7,5165206695,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711952909,494,1,2,57,25,36g6ifzjliec1jqnbtf7yesme,1,33.0,8.0,2024-08-23T18:20:05Z,2024-08-23T18:20:06Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5165206757,56,Back,5165206759,140,40.8,5165206767,213,0.39,5165206763,212,8.8,5165206761,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711952917,495,1,2,57,26,36g6ifzjliec1jqnbtf7yesme,1,40.8,12.9,2024-08-23T18:20:05.940Z,2024-08-23T18:20:06Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5165206815,212,6.9,5165206809,56,Back,5165206843,156,,5165206817,213,4.04,5165206813,141,5.0,5165206811,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711952955,497,1,2,57,28,36g6ifzjliec1jqnbtf7yesme,0,37.1,3.5,2024-08-23T18:20:07.961Z,2024-08-23T18:20:09Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5165207011,140,39.3,5165207015,141,3.2,5165207009,56,Back,5165207041,233,536,5165207039,236,,5165207045,286,,5165207021,213,6.20,5165207019,212,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711952947,536,74,2,57,28,5rz9enoyknpg8ji78za5b82p0,1,61.9,97.7,2024-08-23T18:20:07.962Z,2024-08-23T18:20:09Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5165206965,285,,5165207069,233,497,5165206963,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711953021,498,5,2,57,29,36g6ifzjliec1jqnbtf7yesme,1,36.5,-1.8,2024-08-23T18:20:08.842Z,2024-08-23T18:31:05Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5165207409,56,Back,5165207471,233,537,5165207411,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711952965,537,5,2,57,29,5rz9enoyknpg8ji78za5b82p0,0,63.5,101.8,2024-08-23T18:20:08.842Z,2024-08-23T18:31:05Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5165207103,347,,5165207101,56,Left,5165207505,233,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711953111,499,1,2,57,33,36g6ifzjliec1jqnbtf7yesme,1,34.2,0.0,2024-08-23T18:20:12.274Z,2024-08-23T18:20:17Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5165207911,140,16.0,5165207915,212,31.3,5165207909,56,Back,5165207913,141,34.5,5165207917,213,2.23,5165207907,107,,5165207919,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711953157,500,1,2,57,37,36g6ifzjliec1jqnbtf7yesme,1,15.5,36.1,2024-08-23T18:20:17.016Z,2024-08-23T18:20:19Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5165208157,141,11.9,5165208153,56,Back,5165208159,212,18.4,5165208155,140,23.3,5165208163,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711953227,501,1,2,57,40,36g6ifzjliec1jqnbtf7yesme,1,25.4,9.2,2024-08-23T18:20:19.609Z,2024-08-23T18:20:21Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5165208515,213,6.06,5165208511,141,4.6,5165208507,56,Back,5165208513,212,13.9,5165208509,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711953263,502,1,2,57,42,36g6ifzjliec1jqnbtf7yesme,0,34.7,3.2,2024-08-23T18:20:21.831Z,2024-08-23T18:20:23Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5165208687,140,38.4,5165208691,212,3.9,5165208693,213,6.11,5165208689,141,2.2,5165208685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711953281,538,8,2,57,43,5rz9enoyknpg8ji78za5b82p0,1,62.4,98.3,2024-08-23T18:20:22.738Z,2024-08-23T18:22:57Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5165208757,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711953429,503,5,2,57,44,36g6ifzjliec1jqnbtf7yesme,1,40.8,-1.0,2024-08-23T18:20:23.568Z,2024-08-23T18:20:30Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5165209539,233,539,5165209517,347,,5165209513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711953311,539,5,2,57,44,5rz9enoyknpg8ji78za5b82p0,0,59.2,101.0,2024-08-23T18:20:23.568Z,2024-08-23T18:31:05Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5165208887,347,,5165209573,233,503,5165208885,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711953483,504,1,2,57,50,36g6ifzjliec1jqnbtf7yesme,1,46.9,0.0,2024-08-23T18:20:29.684Z,2024-08-23T18:20:32Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5165209837,107,,5165209853,213,2.43,5165209841,56,Back,5165209851,212,16.7,5165209849,141,15.3,5165209847,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711953557,505,1,2,57,53,36g6ifzjliec1jqnbtf7yesme,1,32.8,17.1,2024-08-23T18:20:32.292Z,2024-08-23T18:20:37Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5165210305,141,34.8,5165210309,213,2.51,5165210301,56,Back,5165210303,140,17.2,5165210307,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711953627,506,1,2,57,57,36g6ifzjliec1jqnbtf7yesme,1,15.9,34.8,2024-08-23T18:20:37.125Z,2024-08-23T18:20:41Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5165210745,141,53.6,5165210741,56,Back,5165210749,213,0.57,5165210747,212,23.8,5165210743,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711953721,507,1,2,58,2,36g6ifzjliec1jqnbtf7yesme,1,40.8,26.4,2024-08-23T18:20:41.788Z,2024-08-23T18:20:46Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5165211271,212,14.4,5165211259,56,Back,5165211275,213,5.07,5165211263,140,45.6,5165211267,141,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711953817,508,1,2,58,7,36g6ifzjliec1jqnbtf7yesme,1,47.3,9.1,2024-08-23T18:20:46.529Z,2024-08-23T18:20:51Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5165211779,56,Back,5165211787,212,11.6,5165211783,141,18.3,5165211781,140,38.0,5165211791,213,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711953839,509,1,2,58,12,36g6ifzjliec1jqnbtf7yesme,1,40.6,26.7,2024-08-23T18:20:51.466Z,2024-08-23T18:20:52Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5165211909,141,24.0,5165211913,213,6.16,5165211907,140,54.4,5165211911,212,14.6,5165211905,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711953853,510,1,2,58,13,36g6ifzjliec1jqnbtf7yesme,1,54.4,24.0,2024-08-23T18:20:52.831Z,2024-08-23T18:20:54Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5165211991,140,42.9,5165211989,56,Back,5165211997,213,3.75,5165211993,141,11.6,5165211995,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711953879,511,1,2,58,14,36g6ifzjliec1jqnbtf7yesme,1,44.4,12.2,2024-08-23T18:20:53.987Z,2024-08-23T18:20:55Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5165212083,140,45.3,5165212087,212,15.9,5165212081,56,Back,5165212085,141,35.5,5165212089,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711953921,512,1,2,58,16,36g6ifzjliec1jqnbtf7yesme,1,45.3,38.0,2024-08-23T18:20:55.608Z,2024-08-23T18:20:58Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5165212323,56,Center,5165212327,141,49.9,5165212331,213,0.46,5165212329,212,18.4,5165212325,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711953945,513,1,2,58,18,36g6ifzjliec1jqnbtf7yesme,0,58.2,60.6,2024-08-23T18:20:57.931Z,2024-08-23T18:20:59Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,5165212453,140,74.5,5165212457,212,19.5,5165212451,56,Center,5165212455,141,74.2,5165212459,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711954081,541,1,2,58,21,5rz9enoyknpg8ji78za5b82p0,1,28.8,24.2,2024-08-23T18:21:01.178Z,2024-08-23T18:21:06Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5165213205,213,5.63,5165213201,141,13.0,5165213199,140,38.2,5165213197,56,Back,5165213203,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711954095,542,50,2,58,26,5rz9enoyknpg8ji78za5b82p0,1,55.1,3.0,2024-08-23T18:21:05.703Z,2024-08-23T18:56:32Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5165213259,286,,5165213305,233,514,5165213257,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711954085,514,7,2,58,26,36g6ifzjliec1jqnbtf7yesme,1,44.9,97.0,2024-08-23T18:21:05.704Z,2024-08-23T18:56:32Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,5165213265,233,542,5165213211,56,Back,5165213939,167,,5165213213,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711954191,515,5,2,58,27,36g6ifzjliec1jqnbtf7yesme,0,42.3,101.8,2024-08-23T18:21:06.736Z,2024-08-23T18:21:19Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,5165214263,233,544,5165213695,56,Back,5165213699,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711954279,544,5,2,58,27,5rz9enoyknpg8ji78za5b82p0,1,57.7,-1.8,2024-08-23T18:21:06.736Z,2024-08-23T18:31:06Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5165214177,56,Right,5165214239,233,515,5165214179,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711954099,543,43,2,58,27,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-23T18:21:06.795Z,2024-08-23T18:21:12Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5165213269,56,Right,5165213783,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711954685,545,1,2,58,55,5rz9enoyknpg8ji78za5b82p0,1,54.7,0.0,2024-08-23T18:21:34.858Z,2024-08-23T18:21:36Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5165216079,141,8.6,5165216083,213,1.16,5165216073,107,,5165216077,140,57.5,5165216081,212,7.4,5165216075,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711954703,546,1,2,58,56,5rz9enoyknpg8ji78za5b82p0,1,57.9,9.1,2024-08-23T18:21:35.995Z,2024-08-23T18:21:36Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5165216171,212,2.4,5165216165,56,Right,5165216173,213,5.27,5165216167,140,59.1,5165216169,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711954745,547,1,2,58,57,5rz9enoyknpg8ji78za5b82p0,0,59.1,6.1,2024-08-23T18:21:36.554Z,2024-08-23T18:21:38Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5165216351,213,0.57,5165216345,212,23.0,5165216337,140,77.5,5165216335,56,Center,5165216339,141,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711954829,517,1,2,59,0,36g6ifzjliec1jqnbtf7yesme,1,29.6,77.6,2024-08-23T18:21:39.783Z,2024-08-23T18:21:41Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5165216725,155,,5165216733,212,20.3,5165216729,140,45.4,5165216735,213,5.67,5165216731,141,60.3,5165216727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711954845,518,44,2,59,2,36g6ifzjliec1jqnbtf7yesme,1,45.2,57.5,2024-08-23T18:21:41.773Z,2024-08-23T18:29:18Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5165216851,233,548,5165216809,285,,5165216805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711954835,548,44,2,59,2,5rz9enoyknpg8ji78za5b82p0,0,54.8,42.5,2024-08-23T18:21:41.774Z,2024-08-23T18:29:19Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5165216773,286,,5165216771,56,Center,5165216871,233,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711954895,519,1,2,59,3,36g6ifzjliec1jqnbtf7yesme,1,45.0,60.0,2024-08-23T18:21:42.391Z,2024-08-23T18:21:45Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5165217143,3,,5165217147,140,58.2,5165217145,56,Left,5165217151,212,22.4,5165217153,213,0.90,5165217149,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711954901,520,3,2,59,5,36g6ifzjliec1jqnbtf7yesme,0,61.8,89.8,2024-08-23T18:21:44.553Z,2024-08-23T18:21:49Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,5165217169,56,Left,5165217325,233,549,5165217171,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711954921,549,7,2,59,5,5rz9enoyknpg8ji78za5b82p0,1,38.2,10.2,2024-08-23T18:21:44.554Z,2024-08-23T18:21:49Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5165217253,56,Back,5165217251,167,,5165217255,285,,5165217263,233,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711954991,521,5,2,59,6,36g6ifzjliec1jqnbtf7yesme,1,64.6,101.0,2024-08-23T18:21:46.033Z,2024-08-23T18:31:06Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,5165217581,347,,5165217579,56,Left,5165217613,233,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711954983,550,5,2,59,6,5rz9enoyknpg8ji78za5b82p0,0,35.4,-1.0,2024-08-23T18:21:46.033Z,2024-08-23T18:31:06Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5165217531,56,Back,5165217533,347,,5165217617,233,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711955177,522,1,2,59,19,36g6ifzjliec1jqnbtf7yesme,1,65.8,100.0,2024-08-23T18:21:58.599Z,2024-08-23T18:21:59Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5165218515,213,5.68,5165218511,141,93.8,5165218505,107,,5165218507,56,Left,5165218509,140,72.5,5165218513,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711955193,523,1,2,59,20,36g6ifzjliec1jqnbtf7yesme,1,71.2,92.0,2024-08-23T18:21:59.865Z,2024-08-23T18:22:57Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,5165218615,141,97.8,5165218611,56,Left,5165218619,213,2.52,5165218617,212,6.7,5165218613,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711955239,524,1,2,59,22,36g6ifzjliec1jqnbtf7yesme,1,63.8,96.9,2024-08-23T18:22:01.290Z,2024-08-23T18:22:04Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5165218845,212,19.9,5165218847,213,3.60,5165218843,141,83.8,5165218841,140,46.8,5165218839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711955303,525,1,2,59,24,36g6ifzjliec1jqnbtf7yesme,1,45.1,76.7,2024-08-23T18:22:04.014Z,2024-08-23T18:22:07Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5165219245,212,13.1,5165219239,140,41.1,5165219247,213,4.39,5165219243,141,58.5,5165219235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711955357,526,1,2,59,28,36g6ifzjliec1jqnbtf7yesme,1,41.1,36.4,2024-08-23T18:22:07.788Z,2024-08-23T18:22:10Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5165219519,140,63.0,5165219515,56,Center,5165219527,212,24.4,5165219523,141,24.6,5165219531,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711955417,527,1,2,59,31,36g6ifzjliec1jqnbtf7yesme,1,48.2,22.8,2024-08-23T18:22:10.514Z,2024-08-23T18:22:13Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5165219809,56,Back,5165219811,140,38.0,5165219815,141,6.7,5165219819,212,15.3,5165219821,213,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711955539,528,1,2,59,36,36g6ifzjliec1jqnbtf7yesme,1,46.6,12.0,2024-08-23T18:22:16.025Z,2024-08-23T18:22:22Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5165220589,213,1.95,5165220585,141,52.4,5165220587,212,29.6,5165220583,140,36.2,5165220581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711955593,529,1,2,59,43,36g6ifzjliec1jqnbtf7yesme,1,39.7,50.1,2024-08-23T18:22:22.304Z,2024-08-23T18:22:26Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5165220891,56,Back,5165220895,141,31.5,5165220897,212,12.9,5165220893,140,42.3,5165220899,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711955713,530,1,2,59,46,36g6ifzjliec1jqnbtf7yesme,1,42.6,33.7,2024-08-23T18:22:26.062Z,2024-08-23T18:22:35Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5165221563,140,36.4,5165221567,212,15.6,5165221569,213,2.00,5165221561,56,Back,5165221565,141,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711955789,531,1,2,59,55,36g6ifzjliec1jqnbtf7yesme,1,35.7,53.7,2024-08-23T18:22:35.085Z,2024-08-23T18:22:39Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5165221965,212,14.3,5165221963,141,32.8,5165221967,213,4.83,5165221961,140,37.3,5165221959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711955875,532,1,2,59,59,36g6ifzjliec1jqnbtf7yesme,0,38.9,29.7,2024-08-23T18:22:39.091Z,2024-08-23T18:22:44Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5165222415,155,,5165222431,1,,5165222429,213,6.16,5165222421,141,17.9,5165222419,140,100.0,5165222425,212,65.9,5165222417,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711955935,552,56,2,60,3,5rz9enoyknpg8ji78za5b82p0,1,2.8,83.3,2024-08-23T18:22:42.763Z,2024-08-23T18:22:53Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5165222753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
