id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/15/value
2793853183,416,1,1,39,26,9qsmopgutr7ut5g6workk8w4i,0,34.4,77.6,2025-03-30T16:40:03.280Z,2025-03-30T16:40:04Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5611881591,141,65.2,5611881593,212,8.7,5611881595,213,4.46,5611881589,140,32.3,5611881587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793853241,393,3,1,39,28,59as3grjvj19voay31j3yfgni,1,78.0,32.6,2025-03-30T16:40:05.665Z,2025-03-30T21:40:24Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5611881881,56,Center,5613009301,465,,5611881883,286,,5611881921,233,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793853205,417,45,1,39,28,9qsmopgutr7ut5g6workk8w4i,0,22.0,67.4,2025-03-30T16:40:05.665Z,2025-03-30T16:55:49Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5611881929,233,393,5611881711,56,Back,5611881713,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793853257,394,1,1,39,30,59as3grjvj19voay31j3yfgni,0,91.7,28.6,2025-03-30T16:40:07.980Z,2025-03-30T16:40:10Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5611881979,56,Center,5611881989,213,1.39,5611881985,212,5.4,5611882005,236,,5611882007,233,418,5611881983,141,36.4,5611881981,140,92.6,5611882011,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793853247,418,74,1,39,30,9qsmopgutr7ut5g6workk8w4i,1,8.8,70.2,2025-03-30T16:40:07.981Z,2025-03-30T16:40:11Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5611882067,233,394,5611881917,285,,5611881915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793853277,395,6,1,39,31,59as3grjvj19voay31j3yfgni,1,91.9,32.7,2025-03-30T16:40:08.640Z,2025-03-30T16:55:37Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5611882179,56,Center,5611882181,75,,5611882183,233,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793853253,419,6,1,39,31,9qsmopgutr7ut5g6workk8w4i,0,8.1,67.3,2025-03-30T16:40:08.640Z,2025-03-30T21:40:46Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5611882037,73,,5611882035,56,Back,5611882201,233,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793853759,396,1,1,40,0,59as3grjvj19voay31j3yfgni,1,99.5,0.5,2025-03-30T16:40:38.145Z,2025-03-30T21:40:32Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,1.0,,5611885563,154,,5611886575,225,,5611884779,141,42.7,5611884783,213,1.73,5611884767,2,,5611884771,155,,5613009565,20,,5613009563,387,,5611885561,210,5611884769,6,5611884781,212,5611884775,56,5611884777,140,95.2,,,15,,29.0,Center,,,,,,,,,,,,,,,
2793853767,397,44,1,40,1,59as3grjvj19voay31j3yfgni,1,95.0,43.0,2025-03-30T16:40:38.671Z,2025-03-30T16:59:31Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5611884813,56,Center,5611884817,286,,5611884905,233,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793853757,420,44,1,40,1,9qsmopgutr7ut5g6workk8w4i,0,5.0,57.0,2025-03-30T16:40:38.672Z,2025-03-30T16:42:58Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5611884957,233,397,5611884755,56,Back,5611884757,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793853773,398,15,1,40,2,59as3grjvj19voay31j3yfgni,1,95.2,42.7,2025-03-30T16:40:39.404Z,2025-03-30T22:26:27Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5611885591,102,49.4,5611885603,231,46.2,5611885671,233,421,5613110635,133,,5611885257,25,,5611885263,328,,5611885583,29,,5611885265,82,,5611885599,147,5611885587,55,5611885585,154,5611885593,103,5611885259,15,,5611885597,146,44.2,396,,19,96.3,5611885595,100,5611884845,60,5611884847,56,Center,5611885601,230,98.9,5611885581,78,,
2793853763,421,10,1,40,2,9qsmopgutr7ut5g6workk8w4i,1,3.7,55.8,2025-03-30T16:40:39.504Z,2025-03-30T21:41:13Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5611885725,233,398,5611884797,56,Back,5611884795,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793853799,422,52,1,40,3,9qsmopgutr7ut5g6workk8w4i,1,4.5,50.7,2025-03-30T16:40:40.672Z,2025-03-30T22:26:30Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5613011213,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793853997,423,1,1,40,17,9qsmopgutr7ut5g6workk8w4i,1,10.2,51.0,2025-03-30T16:40:54.480Z,2025-03-30T16:40:57Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5611886209,212,34.1,5611886211,213,0.91,5611886207,141,90.6,5611886205,140,30.2,5611886341,1,,5611886201,123,,5611886203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854039,424,1,1,40,19,9qsmopgutr7ut5g6workk8w4i,1,28.8,92.4,2025-03-30T16:40:56.880Z,2025-03-30T16:40:58Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5611886445,213,4.02,5611886441,212,21.0,5611886435,56,Back,5611886437,140,16.0,5611886439,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854191,425,1,1,40,20,9qsmopgutr7ut5g6workk8w4i,1,15.3,67.3,2025-03-30T16:40:57.936Z,2025-03-30T16:41:04Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5611887275,56,Back,5611887287,212,11.2,5611887285,141,54.3,5611887289,213,5.38,5611887279,140,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854219,426,1,1,40,27,9qsmopgutr7ut5g6workk8w4i,1,36.7,36.1,2025-03-30T16:41:04.352Z,2025-03-30T16:41:05Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5611887459,56,Back,5611887461,140,44.4,5611887463,141,33.6,5611887467,213,6.08,5611887465,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854221,427,1,1,40,28,9qsmopgutr7ut5g6workk8w4i,1,44.4,33.6,2025-03-30T16:41:05.759Z,2025-03-30T16:41:08Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5611887499,56,Back,5611887507,213,3.87,5611887505,212,7.0,5611887501,140,39.4,5611887503,141,26.7,5611887523,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854275,428,1,1,40,30,9qsmopgutr7ut5g6workk8w4i,1,40.8,16.7,2025-03-30T16:41:07.888Z,2025-03-30T16:41:09Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5611887821,212,15.6,5611887823,213,5.75,5611887815,56,Right,5611887817,140,53.6,5611887819,141,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854331,429,1,1,40,31,9qsmopgutr7ut5g6workk8w4i,1,53.6,5.0,2025-03-30T16:41:08.960Z,2025-03-30T16:41:11Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5611888103,56,Right,5611888107,140,58.1,5611888111,212,5.9,5611888113,213,0.63,5611888109,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854339,430,61,1,40,33,9qsmopgutr7ut5g6workk8w4i,0,59.9,7.6,2025-03-30T16:41:11.008Z,2025-03-30T16:41:11Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5611888141,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854411,399,5,1,40,34,59as3grjvj19voay31j3yfgni,1,34.2,100.8,2025-03-30T16:41:11.568Z,2025-03-30T16:55:34Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5611888597,347,,5611888643,233,431,5611888595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854341,431,5,1,40,34,9qsmopgutr7ut5g6workk8w4i,0,65.8,-0.8,2025-03-30T16:41:11.568Z,2025-03-30T16:55:34Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5611888721,233,399,5611888145,56,Right,5611888147,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854565,400,1,1,40,45,59as3grjvj19voay31j3yfgni,1,32.0,100.0,2025-03-30T16:41:23.219Z,2025-03-30T16:41:25Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5611889479,212,28.3,5611889471,107,,5611889483,1,,5611889481,213,6.08,5611889473,56,Left,5611889475,140,58.4,5611889477,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854569,401,44,1,40,48,59as3grjvj19voay31j3yfgni,1,58.2,91.7,2025-03-30T16:41:25.284Z,2025-03-30T16:59:32Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5611889509,286,,5611889557,233,432,5611889507,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854571,432,44,1,40,48,9qsmopgutr7ut5g6workk8w4i,0,41.8,8.3,2025-03-30T16:41:25.285Z,2025-03-30T16:59:32Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5611889519,285,,5611889569,233,401,5611889517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854597,402,1,1,40,48,59as3grjvj19voay31j3yfgni,0,58.4,92.1,2025-03-30T16:41:25.692Z,2025-03-30T16:41:28Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5611889659,56,Back,5611889683,156,,5611889665,212,12.0,5611889667,213,3.25,5611889661,140,47.0,5611889663,141,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854609,433,1,1,40,49,9qsmopgutr7ut5g6workk8w4i,0,51.9,6.8,2025-03-30T16:41:26.832Z,2025-03-30T16:41:29Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5611889767,212,21.4,5611889771,1,,5611889765,141,30.7,5611889761,56,Center,5611889763,140,65.1,5611889769,213,0.86,5611889759,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854623,403,1,1,40,52,59as3grjvj19voay31j3yfgni,0,31.6,58.7,2025-03-30T16:41:29.619Z,2025-03-30T16:41:30Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5611889851,3,,5611889853,56,Back,5611889861,213,0.67,5611889855,140,35.7,5611889857,141,63.7,5611889859,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854641,434,50,1,40,53,9qsmopgutr7ut5g6workk8w4i,1,60.3,32.3,2025-03-30T16:41:30.992Z,2025-03-30T16:55:47Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5611890003,233,404,5611889941,286,,5611889939,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854647,404,7,1,40,53,59as3grjvj19voay31j3yfgni,0,39.7,67.7,2025-03-30T16:41:30.993Z,2025-03-30T21:43:14Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5611889981,233,434,5611889961,56,Back,5611889963,285,,5613016345,178,,5613016343,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854709,435,1,1,40,54,9qsmopgutr7ut5g6workk8w4i,1,52.9,43.6,2025-03-30T16:41:32.032Z,2025-03-30T16:41:35Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5611890303,212,12.8,5611890297,56,Center,5611890301,141,55.5,5611890305,213,0.69,5611890299,140,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854731,437,1,1,40,58,9qsmopgutr7ut5g6workk8w4i,0,60.3,53.7,2025-03-30T16:41:35.311Z,2025-03-30T16:41:36Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5611890427,140,63.1,5611890425,56,Center,5611890433,213,5.30,5611890431,212,5.3,5611890429,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854739,405,8,1,40,59,59as3grjvj19voay31j3yfgni,1,33.4,59.9,2025-03-30T16:41:36.852Z,2025-03-30T21:43:23Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5611890451,56,Back,5613016731,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854787,406,1,1,41,0,59as3grjvj19voay31j3yfgni,0,27.7,69.6,2025-03-30T16:41:37.437Z,2025-03-30T16:41:38Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5611890755,141,77.3,5611890763,213,0.27,5611890757,212,19.3,5611890765,1,,5611890753,140,45.4,5611890749,157,,5611890751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854845,438,1,1,41,1,9qsmopgutr7ut5g6workk8w4i,1,54.2,19.7,2025-03-30T16:41:39.135Z,2025-03-30T21:43:27Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5611891149,213,6.09,5611891143,140,70.0,5611891141,56,Right,5613016979,155,,5611891147,212,16.9,5611891145,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854855,439,1,1,41,4,9qsmopgutr7ut5g6workk8w4i,0,70.0,15.9,2025-03-30T16:41:41.440Z,2025-03-30T16:41:43Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5611891193,213,1.38,5611891345,233,407,5611891191,212,6.7,5611891189,141,25.6,5611891343,236,,5611891351,286,,5611891185,56,Center,5611891187,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854875,407,74,1,41,4,59as3grjvj19voay31j3yfgni,1,26.8,74.8,2025-03-30T16:41:41.441Z,2025-03-30T16:55:39Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5611891399,233,439,5611891273,285,,5611891271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854925,408,1,1,41,6,59as3grjvj19voay31j3yfgni,0,26.7,75.6,2025-03-30T16:41:43.819Z,2025-03-30T16:41:45Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5611891619,56,Back,5611891621,140,37.4,5611891623,141,100.0,5611891625,212,21.2,5611891627,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854929,409,5,1,41,7,59as3grjvj19voay31j3yfgni,0,38.2,102.0,2025-03-30T16:41:45.264Z,2025-03-30T16:55:35Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5611891649,347,,5611893477,233,440,5611891647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793855219,440,5,1,41,7,9qsmopgutr7ut5g6workk8w4i,1,61.8,-2.0,2025-03-30T16:41:45.264Z,2025-03-30T16:55:35Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5611893439,233,409,5611893377,56,Right,5611893379,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793855253,441,1,1,41,27,9qsmopgutr7ut5g6workk8w4i,0,58.5,0.0,2025-03-30T16:42:04.432Z,2025-03-30T16:42:06Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5611893585,107,,5611893587,56,Right,5611893595,213,0.84,5611893589,140,68.7,5611893593,212,16.0,5611893591,141,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793855265,410,8,1,41,28,59as3grjvj19voay31j3yfgni,1,26.3,92.6,2025-03-30T16:42:05.812Z,2025-03-30T21:43:53Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5611893631,56,Back,5613017893,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793855281,442,83,1,41,29,9qsmopgutr7ut5g6workk8w4i,0,64.9,21.9,2025-03-30T16:42:06.744Z,2025-03-30T21:43:54Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5611893833,399,1qcf5gb8wf8f4tu94xh96yqy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793855325,412,1,1,41,31,59as3grjvj19voay31j3yfgni,1,31.2,79.4,2025-03-30T16:42:08.595Z,2025-03-30T16:42:09Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5611893957,213,6.18,5611893955,212,18.5,5611893951,140,48.7,5611893949,56,Back,5611893953,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793855403,413,1,1,41,32,59as3grjvj19voay31j3yfgni,1,48.7,76.6,2025-03-30T16:42:09.523Z,2025-03-30T16:42:13Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5611894369,56,Left,5611894377,213,1.25,5611894375,212,10.0,5611894373,141,90.5,5611894371,140,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793855473,414,3,1,41,36,59as3grjvj19voay31j3yfgni,1,74.5,92.8,2025-03-30T16:42:13.852Z,2025-03-30T21:44:06Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5611894729,233,443,5611894709,56,Left,5613018675,464,,5611894711,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793855415,443,45,1,41,36,9qsmopgutr7ut5g6workk8w4i,0,25.5,7.2,2025-03-30T16:42:13.852Z,2025-03-30T16:55:50Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5611894439,56,Back,5611894445,285,,5611894779,233,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793855509,415,1,1,41,40,59as3grjvj19voay31j3yfgni,1,77.8,94.2,2025-03-30T16:42:17.923Z,2025-03-30T16:42:20Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5611894899,141,89.3,5611894903,213,3.56,5611894901,212,8.2,5611894897,140,70.7,5611894895,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793855529,416,1,1,41,42,59as3grjvj19voay31j3yfgni,1,70.7,89.3,2025-03-30T16:42:19.995Z,2025-03-30T16:42:21Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5611895005,56,Left,5611895007,140,74.3,5611895011,212,4.7,5611895009,141,93.5,5611895013,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793855573,417,1,1,41,44,59as3grjvj19voay31j3yfgni,1,74.3,93.5,2025-03-30T16:42:21.692Z,2025-03-30T16:42:24Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5611895269,140,75.7,5611895277,213,0.64,5611895275,212,1.8,5611895273,141,95.1,5611895265,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793855623,418,3,1,41,46,59as3grjvj19voay31j3yfgni,1,82.7,95.3,2025-03-30T16:42:24.108Z,2025-03-30T21:44:16Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5611895541,56,Left,5613019087,465,,5611895543,286,,5611895563,233,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793855585,444,45,1,41,46,9qsmopgutr7ut5g6workk8w4i,0,17.3,4.7,2025-03-30T16:42:24.108Z,2025-03-30T16:55:50Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5611895621,233,418,5611895331,285,,5611895327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793855661,419,1,1,41,49,59as3grjvj19voay31j3yfgni,0,79.1,85.3,2025-03-30T16:42:26.443Z,2025-03-30T16:42:28Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5611895721,212,14.4,5611895713,56,Center,5611895723,213,4.66,5611895715,140,78.4,5611895719,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793855711,446,4,1,41,53,9qsmopgutr7ut5g6workk8w4i,1,23.1,35.7,2025-03-30T16:42:30.784Z,2025-03-30T16:55:38Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5611896051,56,Back,5611896053,152,,5611896209,233,420,5611896049,13,,5611896055,265,,5611896057,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793855729,420,4,1,41,53,59as3grjvj19voay31j3yfgni,0,76.9,64.3,2025-03-30T16:42:30.785Z,2025-03-30T16:55:38Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5611896193,56,Center,5611896191,13,,5611896197,265,,5611896251,233,446,5611896195,152,,5611896199,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793856479,447,1,1,42,29,9qsmopgutr7ut5g6workk8w4i,1,28.2,36.6,2025-03-30T16:43:06.607Z,2025-03-30T16:43:11Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5611899985,140,29.2,5611899987,141,54.4,5611899975,5,,5611899977,152,,5611899981,56,Back,5611899989,212,12.1,5611899991,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793856541,448,1,1,42,34,9qsmopgutr7ut5g6workk8w4i,1,30.4,55.2,2025-03-30T16:43:12.207Z,2025-03-30T16:43:15Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5611900293,56,Back,5611900297,141,36.9,5611900295,140,30.2,5611900301,213,4.70,5611900299,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793856557,449,1,1,42,37,9qsmopgutr7ut5g6workk8w4i,0,36.5,28.8,2025-03-30T16:43:14.991Z,2025-03-30T16:43:15Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5611900379,56,Back,5611900383,141,31.5,5611900381,140,46.6,5611900387,213,0.17,5611900385,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793856599,421,8,1,42,40,59as3grjvj19voay31j3yfgni,1,53.5,69.7,2025-03-30T16:43:17.940Z,2025-03-30T21:44:47Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5613020189,385,,5611900617,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793856633,450,61,1,42,42,9qsmopgutr7ut5g6workk8w4i,1,44.7,24.1,2025-03-30T16:43:19.708Z,2025-03-30T16:43:19Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5611900825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793856719,451,50,1,42,45,9qsmopgutr7ut5g6workk8w4i,1,67.2,23.6,2025-03-30T16:43:23.194Z,2025-03-30T16:55:47Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5611901201,56,Center,5611901203,286,,5611901585,233,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793856773,422,7,1,42,45,59as3grjvj19voay31j3yfgni,1,32.8,76.4,2025-03-30T16:43:23.195Z,2025-03-30T21:44:59Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5613020549,178,,5611901509,285,,5611901553,233,451,5611901507,56,Back,5613020547,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793856905,423,12,1,42,46,59as3grjvj19voay31j3yfgni,1,11.5,72.4,2025-03-30T16:43:24.204Z,2025-03-30T21:45:06Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5611902269,213,0.29,5611902265,141,76.0,5611902267,212,8.6,5611902263,140,19.4,5611902261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794058043,933,61,1,42,47,9qsmopgutr7ut5g6workk8w4i,1,80.1,29.7,2025-03-30T16:43:25Z,2025-03-30T21:45:12Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5613020975,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793856769,452,43,1,42,48,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-30T16:43:26.129Z,2025-03-30T21:45:01Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5613020577,144,61,5611901501,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793856799,453,1,1,42,50,9qsmopgutr7ut5g6workk8w4i,1,73.7,30.3,2025-03-30T16:43:28.079Z,2025-03-30T16:43:29Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5611901707,56,Right,5611901711,141,15.9,5611901713,212,10.7,5611901715,213,4.31,5611901709,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
