id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/17/value
2751256779,462,1,2,47,37,cftj6g399tknheudaxsdpfdgb,0,99.5,99.5,2024-11-24T14:07:09.556Z,2024-11-24T14:07:10Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,5380022787,56,Center,5380022791,140,91.8,5380022783,6,,5380022801,213,4.41,5380022797,212,27.3,5380022793,141,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751256939,421,12,2,47,38,36g6ifzjliec1jqnbtf7yesme,1,12.7,38.6,2024-11-24T14:07:10.557Z,2024-11-24T14:07:17Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,5380023585,212,20.4,5380023589,213,4.59,5380023563,56,Back,5380023567,140,10.3,5380023577,141,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751256911,463,1,2,47,41,cftj6g399tknheudaxsdpfdgb,1,92.2,83.0,2024-11-24T14:07:13.205Z,2024-11-24T17:19:31Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,1.0,5380023429,2,,5380024285,210,15,5381139517,223,,5380023435,140,91.0,5380023441,213,4.65,5380023433,56,Center,5380023431,155,,5380023437,141,52.8,5381139339,20,5380023439,212,5380024287,154,,,,,,,,,,,,,,,,,20.6,,,,,,,,,,
2751462287,908,44,2,47,43,cftj6g399tknheudaxsdpfdgb,1,87.7,50.7,2024-11-24T14:07:14.821Z,2024-11-24T17:20:13Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,5381142387,286,,5381142383,56,Center,5381142389,233,841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751462285,841,44,2,47,43,36g6ifzjliec1jqnbtf7yesme,0,12.3,49.3,2024-11-24T14:07:14.822Z,2024-11-24T17:20:13Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5381142371,285,,5381142435,233,908,5381142369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751256917,464,15,2,47,43,cftj6g399tknheudaxsdpfdgb,1,90.9,52.8,2024-11-24T14:07:15.180Z,2024-11-24T17:20:25Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,5380024323,146,98.8,5380024325,147,50.5,5380023463,17,,5380023939,15,,5380023465,56,Center,5380024305,78,,5380024319,103,19.0,5380024307,29,,5380024311,55,5380024309,154,5380023935,25,5380023953,328,5380024353,233,463,,422,5380024315,102,50.4,,,,,,,,,,,,,,,,,
2751256945,422,10,2,47,43,36g6ifzjliec1jqnbtf7yesme,1,3.4,51.3,2024-11-24T14:07:15.280Z,2024-11-24T17:20:30Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5380023609,182,,5380023607,178,,5380024399,233,464,5381143635,377,,5380023613,56,Back,5380023825,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257067,423,1,2,47,50,36g6ifzjliec1jqnbtf7yesme,1,11.8,52.2,2024-11-24T14:07:21.743Z,2024-11-24T14:07:24Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5380024273,212,21.5,5380024275,213,0.96,5380024265,123,,5380024269,140,23.6,5380024271,141,78.1,5380024267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257133,424,1,2,47,52,36g6ifzjliec1jqnbtf7yesme,1,24.1,76.6,2024-11-24T14:07:23.917Z,2024-11-24T14:07:28Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5380024625,56,Back,5380024635,212,23.5,5380024639,213,4.27,5380024627,140,14.5,5380024631,141,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257241,425,1,2,47,56,36g6ifzjliec1jqnbtf7yesme,1,14.5,40.7,2024-11-24T14:07:27.949Z,2024-11-24T14:07:33Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5380025261,56,Back,5380025267,212,19.6,5380025265,141,37.0,5380025269,213,6.15,5380025263,140,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257291,426,1,2,48,1,36g6ifzjliec1jqnbtf7yesme,1,33.0,37.0,2024-11-24T14:07:33.086Z,2024-11-24T14:07:35Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5380025551,213,1.94,5380025547,141,69.4,5380025543,56,Back,5380025549,212,23.6,5380025545,140,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257325,427,1,2,48,4,36g6ifzjliec1jqnbtf7yesme,1,25.2,72.7,2024-11-24T14:07:35.726Z,2024-11-24T14:07:37Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5380025721,141,85.1,5380025719,140,33.4,5380025717,56,Back,5380025723,212,12.1,5380025725,213,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257345,428,3,2,48,5,36g6ifzjliec1jqnbtf7yesme,0,36.4,87.6,2024-11-24T14:07:37.406Z,2024-11-24T17:21:05Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5380025823,286,,5381146059,464,,5380026135,233,465,5380025821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257385,465,7,2,48,5,cftj6g399tknheudaxsdpfdgb,1,63.6,12.4,2024-11-24T14:07:37.407Z,2024-11-24T17:21:09Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,5380026101,233,428,5381146161,383,,5381146239,178,,5380026039,56,Right,5380026041,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257563,467,1,2,48,9,cftj6g399tknheudaxsdpfdgb,1,58.9,9.4,2024-11-24T14:07:40.868Z,2024-11-24T14:07:48Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,5380026941,140,66.5,5380026939,56,Center,5380026947,213,0.97,5380026943,141,26.7,5380026945,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257519,429,83,2,48,14,36g6ifzjliec1jqnbtf7yesme,0,15.1,86.0,2024-11-24T14:07:46.174Z,2024-11-24T14:07:53Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5380027331,399,akxcr1xe62dyl5jmh3ataq13o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257609,468,1,2,48,16,cftj6g399tknheudaxsdpfdgb,1,84.9,21.8,2024-11-24T14:07:48.484Z,2024-11-24T14:07:51Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,5380027131,141,38.6,5380027129,140,85.6,5380027133,212,11.4,5380027127,56,Center,5380027135,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257619,469,50,2,48,19,cftj6g399tknheudaxsdpfdgb,1,82.0,39.1,2024-11-24T14:07:51.124Z,2024-11-24T15:13:42Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,5380027171,286,,5380027459,233,430,5380027169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257653,430,7,2,48,19,36g6ifzjliec1jqnbtf7yesme,1,18.0,60.9,2024-11-24T14:07:51.125Z,2024-11-24T17:21:32Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5380027383,233,469,5380027349,56,Back,5381147553,178,,5381147471,383,,5380027351,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257695,431,1,2,48,21,36g6ifzjliec1jqnbtf7yesme,0,23.9,60.3,2024-11-24T14:07:53.086Z,2024-11-24T14:13:43Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5380027539,212,13.2,5380027527,56,Back,5380027535,141,59.7,5380027531,140,36.5,5380027543,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257681,470,43,2,48,22,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-11-24T14:07:53.841Z,2024-11-24T15:09:36Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,5380415045,144,61,5380027483,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257785,471,1,2,48,25,cftj6g399tknheudaxsdpfdgb,1,63.0,48.5,2024-11-24T14:07:56.916Z,2024-11-24T14:07:58Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5380028057,141,36.1,5380028061,213,4.11,5380028053,56,Center,5380028055,140,57.5,5380028059,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257819,472,1,2,48,26,cftj6g399tknheudaxsdpfdgb,1,57.4,35.7,2024-11-24T14:07:58.132Z,2024-11-24T14:08:00Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5380028199,140,66.0,5380028201,141,30.6,5380028197,56,Center,5380028203,212,9.7,5380028205,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257855,473,1,2,48,28,cftj6g399tknheudaxsdpfdgb,1,66.5,30.6,2024-11-24T14:07:59.860Z,2024-11-24T14:08:02Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,5380028409,213,2.73,5380028405,141,32.8,5380028403,140,63.2,5380028401,56,Center,5380028407,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257885,474,1,2,48,30,cftj6g399tknheudaxsdpfdgb,1,64.8,25.6,2024-11-24T14:08:02.004Z,2024-11-24T14:08:03Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,5380028567,212,15.2,5380028563,140,70.9,5380028565,141,5.3,5380028569,213,5.15,5380028561,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257937,475,1,2,48,31,cftj6g399tknheudaxsdpfdgb,1,70.3,5.2,2024-11-24T14:08:03.475Z,2024-11-24T14:08:06Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5380028811,140,66.1,5380028809,56,Right,5380028817,213,2.05,5380028815,212,9.6,5380028813,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257957,476,1,2,48,34,cftj6g399tknheudaxsdpfdgb,1,66.1,17.7,2024-11-24T14:08:05.812Z,2024-11-24T14:08:06Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,5380028943,212,11.2,5380028945,213,5.70,5380028937,56,Right,5380028941,141,8.6,5380028939,140,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257987,477,1,2,48,34,cftj6g399tknheudaxsdpfdgb,1,75.0,8.6,2024-11-24T14:08:06.563Z,2024-11-24T14:08:07Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,5380029063,212,7.4,5380029065,213,3.60,5380029061,141,3.8,5380029057,56,Right,5380029059,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751258069,478,1,2,48,36,cftj6g399tknheudaxsdpfdgb,1,68.7,3.8,2024-11-24T14:08:07.699Z,2024-11-24T14:08:11Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5380029557,212,5.2,5380029555,141,9.8,5380029559,213,2.23,5380029553,140,65.7,5380029551,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751258197,479,1,2,48,40,cftj6g399tknheudaxsdpfdgb,1,64.3,25.3,2024-11-24T14:08:11.780Z,2024-11-24T14:08:18Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,5380030237,141,39.1,5380030241,213,0.97,5380030233,56,Center,5380030235,140,70.4,5380030239,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751258379,436,83,2,48,43,36g6ifzjliec1jqnbtf7yesme,0,30.3,47.9,2024-11-24T14:08:15.167Z,2024-11-24T14:08:38Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5380031787,399,akxcr1xe62dyl5jmh3ataq13o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751258209,480,50,2,48,44,cftj6g399tknheudaxsdpfdgb,1,70.6,37.3,2024-11-24T14:08:16.543Z,2024-11-24T15:13:43Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,5380030279,56,Center,5380030375,233,432,5380030281,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751258187,432,7,2,48,44,36g6ifzjliec1jqnbtf7yesme,1,29.4,62.7,2024-11-24T14:08:16.544Z,2024-11-24T17:22:04Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5380030209,56,Back,5381149291,384,,5381149371,178,,5380030327,233,480,5380030211,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751258269,434,1,2,48,46,36g6ifzjliec1jqnbtf7yesme,0,32.0,70.5,2024-11-24T14:08:17.969Z,2024-11-24T14:08:21Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5380030631,56,Back,5380030637,212,22.6,5380030635,141,100.0,5380030633,140,41.7,5380030641,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751258281,435,5,2,48,49,36g6ifzjliec1jqnbtf7yesme,0,43.7,100.4,2024-11-24T14:08:21.245Z,2024-11-24T15:13:25Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5380030705,347,,5380031843,233,481,5380030703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751258491,481,5,2,48,49,cftj6g399tknheudaxsdpfdgb,1,56.3,-0.4,2024-11-24T14:08:21.245Z,2024-11-24T15:13:25Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,5380031831,233,435,5380031739,347,,5380031737,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751258981,482,1,2,49,19,cftj6g399tknheudaxsdpfdgb,1,52.8,0.0,2024-11-24T14:08:51.076Z,2024-11-24T14:08:53Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5380034505,140,30.1,5380034509,141,4.7,5380034497,107,,5380034511,212,24.1,5380034513,213,2.99,5380034515,1,,5380034501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751259027,483,1,2,49,21,cftj6g399tknheudaxsdpfdgb,1,25.9,7.0,2024-11-24T14:08:53.540Z,2024-11-24T14:08:56Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5380034735,56,Back,5380034739,141,38.2,5380034741,212,22.1,5380034743,213,1.85,5380034737,140,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751259101,484,1,2,49,24,cftj6g399tknheudaxsdpfdgb,1,20.6,38.2,2024-11-24T14:08:56.548Z,2024-11-24T14:09:01Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,5380035135,140,26.5,5380035139,212,12.5,5380035133,56,Back,5380035141,213,5.23,5380035137,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751259171,485,1,2,49,29,cftj6g399tknheudaxsdpfdgb,1,27.0,23.7,2024-11-24T14:09:00.948Z,2024-11-24T14:09:03Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5380035451,212,28.0,5380035447,140,26.0,5380035453,213,1.61,5380035445,56,Back,5380035449,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751259263,486,1,2,49,32,cftj6g399tknheudaxsdpfdgb,1,25.5,66.4,2024-11-24T14:09:03.828Z,2024-11-24T14:09:07Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5380035943,140,35.0,5380035945,141,94.1,5380035949,212,21.3,5380035953,213,1.08,5380035941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751259359,487,1,2,49,36,cftj6g399tknheudaxsdpfdgb,1,43.9,81.7,2024-11-24T14:09:07.780Z,2024-11-24T14:09:12Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,5380036453,141,66.3,5380036459,213,5.73,5380036455,212,19.8,5380036449,140,59.9,5380036445,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751259431,488,1,2,49,39,cftj6g399tknheudaxsdpfdgb,1,55.5,60.9,2024-11-24T14:09:11.636Z,2024-11-24T14:09:15Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,5380036881,56,Right,5380036887,212,31.1,5380036885,141,15.9,5380036889,213,4.89,5380036883,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751259469,489,1,2,49,43,cftj6g399tknheudaxsdpfdgb,1,78.5,17.1,2024-11-24T14:09:15.588Z,2024-11-24T14:09:17Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5380037061,213,0.54,5380037057,141,30.1,5380037053,56,Center,5380037059,212,17.1,5380037055,140,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751259489,490,1,2,49,45,cftj6g399tknheudaxsdpfdgb,0,92.4,30.1,2024-11-24T14:09:16.963Z,2024-11-24T14:09:17Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,5380037143,56,Center,5380037149,212,11.6,5380037145,140,90.6,5380037151,213,1.73,5380037147,141,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751259543,437,12,2,49,46,36g6ifzjliec1jqnbtf7yesme,1,10.9,55.5,2024-11-24T14:09:18.592Z,2024-11-24T14:09:20Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5380037439,140,9.9,5380037441,141,76.7,5380037437,56,Back,5380037445,213,1.64,5380037443,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751259595,439,1,2,49,48,36g6ifzjliec1jqnbtf7yesme,1,9.9,76.7,2024-11-24T14:09:20.273Z,2024-11-24T14:09:23Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5380037715,56,Back,5380037721,212,7.6,5380037719,141,84.5,5380037723,213,0.77,5380037717,140,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751259743,440,1,2,49,51,36g6ifzjliec1jqnbtf7yesme,1,15.1,84.5,2024-11-24T14:09:22.897Z,2024-11-24T14:09:30Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,5380038451,56,Back,5380038453,140,9.5,5380038455,141,82.9,5380038459,213,3.32,5380038457,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751259623,491,83,2,49,52,cftj6g399tknheudaxsdpfdgb,0,91.0,7.6,2024-11-24T14:09:24.372Z,2024-11-24T14:09:31Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,5380038631,399,dj2f6zk2cd8u9lt6odoei9cdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751259733,492,83,2,49,57,cftj6g399tknheudaxsdpfdgb,0,87.9,5.9,2024-11-24T14:09:29.540Z,2024-11-24T14:09:31Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,5380038629,399,dj2f6zk2cd8u9lt6odoei9cdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751259745,441,50,2,49,58,36g6ifzjliec1jqnbtf7yesme,1,8.8,90.0,2024-11-24T14:09:29.857Z,2024-11-24T14:09:36Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5380038853,233,493,5380038463,56,Back,5380038465,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751259827,493,7,2,49,58,cftj6g399tknheudaxsdpfdgb,1,91.2,10.0,2024-11-24T14:09:29.858Z,2024-11-24T17:22:41Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,5380038827,286,,5380038841,233,441,5381151663,385,,5380038825,56,Right,5380038823,167,,5381151799,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751259853,442,5,2,50,1,36g6ifzjliec1jqnbtf7yesme,1,-0.8,90.1,2024-11-24T14:09:33.492Z,2024-11-24T15:13:25Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5380038971,56,Back,5380039259,233,494,5380038973,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751259887,494,5,2,50,1,cftj6g399tknheudaxsdpfdgb,0,100.8,9.9,2024-11-24T14:09:33.492Z,2024-11-24T15:13:26Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,5380039277,233,442,5380039183,346,,5380039181,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751260403,443,1,2,50,23,36g6ifzjliec1jqnbtf7yesme,1,4.6,56.9,2024-11-24T14:09:54.754Z,2024-11-24T14:15:22Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5380041931,237,,5380041917,124,,5380041921,140,22.6,5380041919,56,Back,5380041925,212,24.2,5380041923,141,79.1,5380043389,189,,5380041927,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751260421,444,1,2,50,25,36g6ifzjliec1jqnbtf7yesme,0,23.5,79.4,2024-11-24T14:09:57.091Z,2024-11-24T14:09:58Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5380042031,155,,5380042037,141,54.3,5380042035,140,46.4,5380042039,212,29.5,5380042041,213,5.67,5380042033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751464563,909,61,2,50,28,cftj6g399tknheudaxsdpfdgb,0,52.8,49.6,2024-11-24T14:10:00.343Z,2024-11-24T17:23:41Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5381155583,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751260543,445,3,2,50,29,36g6ifzjliec1jqnbtf7yesme,0,45.0,51.2,2024-11-24T14:10:01.458Z,2024-11-24T18:25:07Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5381156105,286,,5381434007,233,496,5380042675,56,Back,5381156717,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751260525,496,7,2,50,29,cftj6g399tknheudaxsdpfdgb,0,55.0,48.8,2024-11-24T14:10:01.459Z,2024-11-24T18:25:07Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5381434003,233,445,5381156755,385,,5381157163,389,,5380042575,56,Center,5381156397,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751260571,447,1,2,50,31,36g6ifzjliec1jqnbtf7yesme,1,48.6,39.5,2024-11-24T14:10:02.794Z,2024-11-24T17:24:37Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5380042799,140,52.0,5380042795,56,Center,5380042805,212,6.2,5380042807,213,0.96,5380042801,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751465075,842,61,2,50,32,36g6ifzjliec1jqnbtf7yesme,1,52.8,48.7,2024-11-24T14:10:03.693Z,2024-11-24T17:24:40Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5381158719,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751260697,498,1,2,50,34,cftj6g399tknheudaxsdpfdgb,1,30.9,31.2,2024-11-24T14:10:06.436Z,2024-11-24T14:10:10Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5380043467,141,45.1,5380043471,213,2.64,5380043465,140,14.4,5380043469,212,19.7,5380043463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751260773,499,1,2,50,38,cftj6g399tknheudaxsdpfdgb,1,13.6,45.4,2024-11-24T14:10:10.019Z,2024-11-24T14:10:12Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,5380043861,56,Back,5380043865,141,37.1,5380043869,213,5.74,5380043863,140,22.5,5380043867,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751260801,500,1,2,50,40,cftj6g399tknheudaxsdpfdgb,1,23.0,33.3,2024-11-24T14:10:12.611Z,2024-11-24T14:10:14Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5380044023,213,5.88,5380044017,140,36.6,5380044013,56,Back,5380044019,141,24.4,5380044021,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751260829,501,1,2,50,42,cftj6g399tknheudaxsdpfdgb,1,36.6,23.6,2024-11-24T14:10:14.067Z,2024-11-24T14:10:15Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,5380044151,212,12.3,5380044147,140,35.9,5380044143,56,Back,5380044149,141,5.6,5380044153,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751260927,502,1,2,50,43,cftj6g399tknheudaxsdpfdgb,1,35.9,5.6,2024-11-24T14:10:15.331Z,2024-11-24T14:10:18Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5380044607,141,14.9,5380044611,213,2.11,5380044605,140,32.3,5380044609,212,7.4,5380044603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
