id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/12/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2780120211,500,61,2,47,25,77tfx9me4aaqhzv78bmgsy9bg,1,26.2,87.2,2025-02-23T14:08:18.893Z,2025-02-23T14:08:19Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5536658631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780120247,501,1,2,47,25,77tfx9me4aaqhzv78bmgsy9bg,1,21.8,86.2,2025-02-23T14:08:18.900Z,2025-02-23T19:28:07Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5536658823,141,83.8,5536658819,56,Back,5536658821,140,27.0,5536658827,213,5.99,5536658825,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780120273,503,1,2,47,25,77tfx9me4aaqhzv78bmgsy9bg,0,29.2,81.2,2025-02-23T14:08:19.786Z,2025-02-23T19:59:16Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5538182029,213,3.41,5538182025,141,79.9,5538182183,286,,5538273939,233,420,5538182027,212,3.4,5536658937,56,Back,5538182181,236,,5538182023,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780120237,420,74,2,47,25,aljua8crr0vkwit0j3m59jw9j,1,75.2,18.9,2025-02-23T14:08:19.787Z,2025-02-23T19:59:16Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5536658757,56,Right,5538273955,233,503,5538182135,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780120257,502,43,2,47,27,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-02-23T14:08:20.845Z,2025-02-23T19:28:30Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5538182449,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780120309,504,1,2,47,28,77tfx9me4aaqhzv78bmgsy9bg,1,24.3,84.8,2025-02-23T14:08:21.980Z,2025-02-23T14:08:23Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5536659163,212,11.6,5536659157,56,Back,5536659165,213,3.60,5536659159,140,14.4,5536659161,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780120339,505,1,2,47,29,77tfx9me4aaqhzv78bmgsy9bg,1,10.9,85.6,2025-02-23T14:08:23.484Z,2025-02-23T14:08:25Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5536659317,213,0.53,5536659313,212,11.8,5536659305,140,20.6,5536659309,141,94.4,5536659303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780120361,506,1,2,47,31,77tfx9me4aaqhzv78bmgsy9bg,1,20.6,93.9,2025-02-23T14:08:24.924Z,2025-02-23T14:08:25Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5536659443,141,85.7,5536659447,213,4.27,5536659441,140,18.1,5536659439,56,Back,5536659445,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780120489,507,1,2,47,31,77tfx9me4aaqhzv78bmgsy9bg,1,18.0,85.7,2025-02-23T14:08:25.627Z,2025-02-23T14:08:31Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5536660111,213,2.55,5536660095,56,Back,5536660103,140,11.9,5536660109,212,7.7,5536660107,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780120523,508,1,2,47,37,77tfx9me4aaqhzv78bmgsy9bg,1,12.5,85.4,2025-02-23T14:08:31.756Z,2025-02-23T19:29:01Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5536660273,213,4.88,5536660261,155,,5536660267,140,19.4,5536660265,56,Back,5536660269,141,23.5,5536660271,212,42.7,5536660275,1,,5536660263,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780120547,509,1,2,47,39,77tfx9me4aaqhzv78bmgsy9bg,1,17.4,17.3,2025-02-23T14:08:32.939Z,2025-02-23T14:08:34Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5536660423,140,22.0,5536660427,212,5.4,5536660421,56,Back,5536660429,213,0.47,5536660425,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780120669,510,1,2,47,40,77tfx9me4aaqhzv78bmgsy9bg,1,33.6,23.9,2025-02-23T14:08:34.603Z,2025-02-23T19:29:48Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,1.0,,5536661065,140,63.1,5536661069,212,33.6,5536661757,210,15,5536661061,56,Right,5536661067,141,4.7,5538184271,1,,5536661071,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780120677,511,15,2,47,47,77tfx9me4aaqhzv78bmgsy9bg,1,74.7,33.8,2025-02-23T14:08:41.363Z,2025-02-23T19:30:19Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5536661789,102,48.4,5536661781,55,510,5536661775,29,,5536661099,18,,5536661797,215,,5536661771,78,,5536661807,147,49.1,5536661239,72,,5536661097,22,5536661825,233,421,,5536661101,56,5536661805,146,98.4,5536661793,103,,,,,,,,,,,,,,Center,,1.9,,,,,,,
2780120689,421,10,2,47,47,aljua8crr0vkwit0j3m59jw9j,1,2.7,51.6,2025-02-23T14:08:41.463Z,2025-02-23T19:30:25Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5536661283,179,,5536661833,233,511,5536661281,177,,5538188089,376,,5536661147,56,Back,5536661145,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780120725,422,52,2,47,49,aljua8crr0vkwit0j3m59jw9j,1,2.7,51.6,2025-02-23T14:08:43.597Z,2025-02-23T19:30:28Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5538188163,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780120833,423,1,2,47,56,aljua8crr0vkwit0j3m59jw9j,1,10.3,44.0,2025-02-23T14:08:50.388Z,2025-02-23T19:30:39Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5536661973,141,7.4,5536661967,123,,5536661969,56,Back,5536661971,140,27.1,5536661977,213,5.33,5536661975,212,30.5,5536662017,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780120989,424,1,2,48,5,aljua8crr0vkwit0j3m59jw9j,1,62.6,5.6,2025-02-23T14:08:59.475Z,2025-02-23T14:09:02Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5536662831,213,0.78,5536662819,140,66.7,5536662827,212,6.1,5536662823,141,11.9,5536662817,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780121067,425,1,2,48,8,aljua8crr0vkwit0j3m59jw9j,1,66.7,19.8,2025-02-23T14:09:02.252Z,2025-02-23T14:09:05Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5536663253,140,60.5,5536663251,56,Center,5536663257,212,11.6,5536663259,213,2.16,5536663255,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780121075,426,1,2,48,11,aljua8crr0vkwit0j3m59jw9j,1,62.7,31.9,2025-02-23T14:09:05.587Z,2025-02-23T19:31:03Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5536663325,56,Center,5536663329,141,47.7,5536663327,140,60.8,5536663331,212,10.9,5536663333,213,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780121131,427,1,2,48,12,aljua8crr0vkwit0j3m59jw9j,1,60.7,58.8,2025-02-23T14:09:06.635Z,2025-02-23T14:09:09Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5536663611,212,24.3,5536663613,213,1.27,5536663605,56,Left,5536663609,141,92.9,5536663607,140,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780121195,428,1,2,48,15,aljua8crr0vkwit0j3m59jw9j,1,68.5,91.8,2025-02-23T14:09:09.379Z,2025-02-23T19:31:17Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5536663947,212,29.5,5536663941,56,Back,5536663943,140,46.2,5536663945,141,65.4,5536663949,213,3.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780121265,429,1,2,48,18,aljua8crr0vkwit0j3m59jw9j,1,46.8,60.5,2025-02-23T14:09:12.780Z,2025-02-23T14:09:16Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5536664283,141,33.1,5536664285,212,18.7,5536664281,140,48.1,5536664287,213,4.79,5536664279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780121287,430,1,2,48,22,aljua8crr0vkwit0j3m59jw9j,1,54.2,29.4,2025-02-23T14:09:16.475Z,2025-02-23T14:09:17Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5536664395,213,0.15,5536664391,141,30.3,5536664389,140,58.1,5536664387,56,Center,5536664393,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780121327,431,1,2,48,23,aljua8crr0vkwit0j3m59jw9j,1,58.1,30.3,2025-02-23T14:09:17.131Z,2025-02-23T14:09:19Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5536664627,213,4.60,5536664621,140,56.3,5536664625,212,17.3,5536664623,141,5.0,5536664619,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780121363,432,1,2,48,25,aljua8crr0vkwit0j3m59jw9j,1,58.4,5.2,2025-02-23T14:09:19.507Z,2025-02-23T14:09:21Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5536664805,213,0.71,5536664801,141,16.8,5536664797,56,Right,5536664803,212,12.1,5536664799,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780121409,433,1,2,48,27,aljua8crr0vkwit0j3m59jw9j,1,67.2,16.8,2025-02-23T14:09:21.251Z,2025-02-23T14:09:23Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5536664999,56,Center,5536665003,141,24.1,5536665001,140,60.2,5536665007,213,2.55,5536665005,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780121569,434,1,2,48,29,aljua8crr0vkwit0j3m59jw9j,1,62.5,25.0,2025-02-23T14:09:23.619Z,2025-02-23T14:09:30Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5536665809,212,45.8,5536665805,140,74.3,5536665807,141,89.9,5536665801,196,,5536665813,1,,5536665803,56,Left,5536665799,155,,5536665811,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780121607,435,1,2,48,36,aljua8crr0vkwit0j3m59jw9j,1,70.7,94.1,2025-02-23T14:09:29.987Z,2025-02-23T14:09:32Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5536666073,212,14.3,5536666069,140,59.1,5536666067,56,Left,5536666075,213,3.70,5536666071,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780121659,436,1,2,48,37,aljua8crr0vkwit0j3m59jw9j,1,59.1,83.0,2025-02-23T14:09:31.667Z,2025-02-23T14:09:34Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5536666321,141,81.2,5536666325,213,6.16,5536666323,212,10.3,5536666319,140,68.8,5536666317,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780121727,437,1,2,48,40,aljua8crr0vkwit0j3m59jw9j,1,68.8,81.2,2025-02-23T14:09:33.947Z,2025-02-23T14:21:59Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5536666701,141,97.4,5536666705,213,2.52,5536666703,212,18.8,5536666697,56,Left,5536666699,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780122075,438,1,2,48,43,aljua8crr0vkwit0j3m59jw9j,1,57.4,96.1,2025-02-23T14:09:37.139Z,2025-02-23T19:31:48Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5536668429,212,43.0,5536668425,141,69.4,5536668421,140,20.3,5536668431,213,3.58,5536668417,56,Back,5536668433,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780122121,439,1,2,48,53,aljua8crr0vkwit0j3m59jw9j,1,22.4,59.4,2025-02-23T14:09:47.450Z,2025-02-23T19:32:10Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5536668703,213,1.21,5536668695,56,Back,5536668699,141,92.4,5536668697,140,30.4,5536668747,189,,5536668701,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780122195,440,1,2,48,58,aljua8crr0vkwit0j3m59jw9j,1,28.1,90.3,2025-02-23T14:09:52.475Z,2025-02-23T19:32:09Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5536669107,56,Back,5536669113,141,61.4,5536669117,213,4.26,5536669111,140,19.1,5536669115,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780122223,441,1,2,49,2,aljua8crr0vkwit0j3m59jw9j,1,19.1,61.4,2025-02-23T14:09:56.107Z,2025-02-23T14:09:58Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5536669247,140,17.0,5536669253,213,4.50,5536669251,212,10.3,5536669245,56,Back,5536669249,141,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780122261,442,1,2,49,4,aljua8crr0vkwit0j3m59jw9j,1,18.7,48.7,2025-02-23T14:09:57.963Z,2025-02-23T19:32:19Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5536669483,213,6.04,5536669469,56,Back,5536669471,140,27.5,5536669475,141,45.4,5536669479,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780122303,443,1,2,49,6,aljua8crr0vkwit0j3m59jw9j,1,23.2,42.5,2025-02-23T14:10:00.579Z,2025-02-23T19:32:26Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5536669677,212,19.3,5536669673,140,4.8,5536669671,56,Back,5536669675,141,42.3,5536669679,213,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780122469,444,1,2,49,8,aljua8crr0vkwit0j3m59jw9j,1,4.4,39.9,2025-02-23T14:10:01.890Z,2025-02-23T19:32:33Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5536670519,56,Back,5536670523,141,2.3,5536670525,212,33.4,5536670529,1,,5536670521,140,24.9,5536670527,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780122565,445,1,2,49,15,aljua8crr0vkwit0j3m59jw9j,1,39.6,3.7,2025-02-23T14:10:09.403Z,2025-02-23T19:32:39Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5536671029,213,0.40,5536671025,212,17.3,5536671013,56,Right,5536671017,140,54.8,5536671021,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780122617,446,1,2,49,21,aljua8crr0vkwit0j3m59jw9j,1,64.3,10.0,2025-02-23T14:10:15.067Z,2025-02-23T14:10:17Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5536671269,213,2.14,5536671265,141,19.4,5536671267,212,7.6,5536671261,56,Right,5536671263,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780122699,447,1,2,49,24,aljua8crr0vkwit0j3m59jw9j,1,67.5,26.2,2025-02-23T14:10:17.835Z,2025-02-23T14:10:21Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5536671679,141,59.9,5536671675,56,Center,5536671677,140,73.9,5536671683,213,1.29,5536671681,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780122707,448,1,2,49,27,aljua8crr0vkwit0j3m59jw9j,0,70.4,54.8,2025-02-23T14:10:21.033Z,2025-02-23T19:59:16Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5538194003,141,55.0,5538194007,213,3.01,5538194001,140,69.4,5538194235,236,,5538194237,286,,5536671717,56,Center,5538194005,212,1.1,5538273963,233,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780122737,512,74,2,49,27,77tfx9me4aaqhzv78bmgsy9bg,1,29.9,45.2,2025-02-23T14:10:21.034Z,2025-02-23T19:59:17Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5536671869,56,Back,5538273979,233,448,5536671871,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780122883,514,1,2,49,31,77tfx9me4aaqhzv78bmgsy9bg,1,31.5,41.5,2025-02-23T14:10:25.386Z,2025-02-23T14:10:29Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5536672641,212,28.3,5536672637,140,48.4,5536672639,141,73.9,5536672635,56,Back,5536672645,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780122911,515,1,2,49,35,77tfx9me4aaqhzv78bmgsy9bg,1,53.1,70.3,2025-02-23T14:10:29.226Z,2025-02-23T14:10:31Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5536672751,141,56.6,5536672749,140,55.7,5536672747,56,Center,5536672755,213,5.00,5536672753,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780123021,516,1,2,49,37,77tfx9me4aaqhzv78bmgsy9bg,1,62.4,46.1,2025-02-23T14:10:30.986Z,2025-02-23T14:10:51Z,3qcjzsb466tfri5yrj35wztw4,L. Nene,1.0,,5536673301,212,16.3,5536673305,213,5.69,5536674669,210,15,5536673295,56,Center,5536673299,141,32.7,5536673297,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780123025,517,15,2,49,41,77tfx9me4aaqhzv78bmgsy9bg,1,82.4,36.2,2025-02-23T14:10:35.483Z,2025-02-23T19:35:07Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5536674707,147,48.0,5536674693,29,,5536674691,78,,5536674695,55,516,5536674699,102,51.4,5536673507,72,,5536674701,103,1.9,5536674751,233,449,5536673313,18,5536674705,146,98.0,,5536674703,215,5536673311,22,,5536673315,56,5536674689,121,,,,,,,,,,,,,,Center,,,,,,,
2780123037,449,10,2,49,41,aljua8crr0vkwit0j3m59jw9j,1,4.3,51.6,2025-02-23T14:10:35.583Z,2025-02-23T19:34:38Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5538198405,376,,5536673493,177,,5536673495,179,,5536674761,233,517,5536673359,56,Back,5536673357,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780123075,450,52,2,49,42,aljua8crr0vkwit0j3m59jw9j,1,4.3,51.6,2025-02-23T14:10:36.717Z,2025-02-23T19:34:40Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5538198479,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780123417,451,1,2,49,59,aljua8crr0vkwit0j3m59jw9j,1,8.0,46.8,2025-02-23T14:10:53.475Z,2025-02-23T19:35:20Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5536675507,212,31.0,5536675501,56,Back,5536675505,141,20.1,5536675511,213,5.66,5536675499,123,,5536675503,140,31.9,5536675811,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780399949,840,61,2,50,1,aljua8crr0vkwit0j3m59jw9j,1,35.9,19.0,2025-02-23T14:10:54.861Z,2025-02-23T19:35:33Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5538200923,189,,5538200839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780399893,905,43,2,50,1,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-02-23T14:10:54.861Z,2025-02-23T19:35:28Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5538200539,56,Left,5538200649,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780123387,519,1,2,50,4,77tfx9me4aaqhzv78bmgsy9bg,1,55.2,91.4,2025-02-23T14:10:57.834Z,2025-02-23T14:10:58Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5536675341,56,Left,5536675347,212,3.6,5536675343,140,57.5,5536675349,213,0.84,5536675345,141,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780123401,520,1,2,50,4,77tfx9me4aaqhzv78bmgsy9bg,1,57.5,95.4,2025-02-23T14:10:58.538Z,2025-02-23T14:10:59Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5536675427,213,4.15,5536675421,140,52.3,5536675425,212,10.3,5536675419,56,Left,5536675423,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780123503,521,1,2,50,5,77tfx9me4aaqhzv78bmgsy9bg,1,53.6,79.9,2025-02-23T14:10:59.354Z,2025-02-23T19:36:09Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5536675933,140,35.8,5536675935,141,29.1,5536675945,1,,5536675941,213,4.22,5536675937,212,39.3,5536675931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780123551,522,1,2,50,11,77tfx9me4aaqhzv78bmgsy9bg,1,32.2,28.0,2025-02-23T14:11:05.354Z,2025-02-23T14:11:06Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5536676181,213,5.41,5536676177,212,9.8,5536676169,140,38.2,5536676165,56,Back,5536676173,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780123579,523,1,2,50,12,77tfx9me4aaqhzv78bmgsy9bg,1,38.2,17.0,2025-02-23T14:11:06.010Z,2025-02-23T14:11:07Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5536676333,56,Back,5536676335,140,39.9,5536676339,212,6.7,5536676341,213,1.30,5536676337,141,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780123585,524,1,2,50,13,77tfx9me4aaqhzv78bmgsy9bg,0,39.9,26.5,2025-02-23T14:11:06.874Z,2025-02-23T14:11:07Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5536676365,56,Back,5536676369,141,20.7,5536676367,140,37.6,5536676373,213,4.16,5536676371,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780123591,452,8,2,50,13,aljua8crr0vkwit0j3m59jw9j,1,62.9,83.5,2025-02-23T14:11:07.595Z,2025-02-23T19:36:24Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5538203439,384,,5536676393,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780123635,453,1,2,50,15,aljua8crr0vkwit0j3m59jw9j,0,66.3,75.0,2025-02-23T14:11:08.907Z,2025-02-23T14:11:09Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5536676605,213,0.45,5536676601,212,3.1,5536676591,56,Center,5536676597,141,77.0,5536676593,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780123671,525,61,2,50,16,77tfx9me4aaqhzv78bmgsy9bg,1,31.4,28.0,2025-02-23T14:11:09.876Z,2025-02-23T14:11:10Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5536676771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780124173,527,45,2,50,19,77tfx9me4aaqhzv78bmgsy9bg,0,14.2,40.4,2025-02-23T14:11:12.853Z,2025-02-23T19:59:15Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5538210729,56,Back,5538210731,285,,5538273917,233,841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780402025,841,3,2,50,19,aljua8crr0vkwit0j3m59jw9j,1,85.8,59.6,2025-02-23T14:11:12.853Z,2025-02-23T19:59:15Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5538210991,465,,5538273901,233,527,5538210987,56,Center,5538210989,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780123775,455,1,2,50,20,aljua8crr0vkwit0j3m59jw9j,1,84.5,67.3,2025-02-23T14:11:14.021Z,2025-02-23T19:38:00Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5536680127,212,9.1,5536680123,140,89.0,5536677345,56,Center,5536680125,141,55.8,5536680129,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780402231,906,83,2,50,20,77tfx9me4aaqhzv78bmgsy9bg,1,11.1,42.1,2025-02-23T14:11:14.314Z,2025-02-23T19:39:13Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5538212233,399,828b7y3phhpb62srvtrjhtgk4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
