id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2794330777,370,5,1,43,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,39.8,-0.8,2025-03-31T17:46:32.610Z,2025-03-31T17:50:16Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5614512353,347,,5614512383,233,487,5614512351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794330755,487,5,1,43,42,b3r6d8ydtmtjckam6pku9y400,0,60.2,100.8,2025-03-31T17:46:32.610Z,2025-03-31T17:50:16Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5614512253,56,Left,5614512255,347,,5614512391,233,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794330907,371,1,1,44,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,39.1,0.0,2025-03-31T17:46:52.289Z,2025-03-31T22:19:18Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5614513037,140,41.7,5614513033,107,,5614513035,56,Back,5614513043,213,1.24,5614513039,141,10.0,5614513041,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794330913,372,1,1,44,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.7,10.0,2025-03-31T17:46:53.149Z,2025-03-31T17:46:53Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5614513067,140,35.6,5614513065,56,Back,5614513075,213,3.75,5614513083,156,,5614513069,141,3.5,5614513073,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794330931,373,1,1,44,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.6,4.4,2025-03-31T17:46:54.461Z,2025-03-31T17:46:55Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5614513219,56,Back,5614513221,140,28.3,5614513225,212,7.7,5614513223,141,4.4,5614513227,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794330975,490,83,1,44,4,b3r6d8ydtmtjckam6pku9y400,0,73.8,93.5,2025-03-31T17:46:54.649Z,2025-03-31T22:19:38Z,823p7p1amx8lp445bo6bi01lg,A. Chiakha,,,5614513545,399,effgiwtme6eu08o1ninlnqqqd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794330939,374,1,1,44,5,9w3sjm5ml4sjr2v81oxzdrt8v,0,31.3,3.8,2025-03-31T17:46:55.677Z,2025-03-31T17:46:56Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5614513235,140,38.1,5614513241,213,0.03,5614513239,212,7.1,5614513233,56,Back,5614513237,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794330951,488,61,1,44,6,b3r6d8ydtmtjckam6pku9y400,1,69.6,95.9,2025-03-31T17:46:57.188Z,2025-03-31T17:46:57Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5614513317,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331031,375,5,1,44,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,33.8,-2.0,2025-03-31T17:46:57.230Z,2025-03-31T17:50:16Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5614513765,233,489,5614513757,56,Back,5614513761,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794330955,489,5,1,44,6,b3r6d8ydtmtjckam6pku9y400,0,66.2,102.0,2025-03-31T17:46:57.230Z,2025-03-31T17:50:17Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5614513775,233,375,5614513337,56,Left,5614513339,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331055,376,1,1,44,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,39.1,0.0,2025-03-31T17:47:06.397Z,2025-03-31T17:47:09Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5614513887,1,,5614513875,107,,5614513883,212,29.6,5614513885,213,0.85,5614513877,56,Center,5614513881,141,30.6,5614513879,140,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331057,377,4,1,44,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.6,20.8,2025-03-31T17:47:09.440Z,2025-03-31T18:15:16Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5614513971,286,,5614513969,265,,5614513967,152,,5614513963,13,,5614513965,56,Right,5614514001,233,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331053,491,4,1,44,18,b3r6d8ydtmtjckam6pku9y400,0,41.4,79.2,2025-03-31T17:47:09.441Z,2025-03-31T18:15:16Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5614513987,13,,5614513993,265,,5614514015,233,377,5614513991,152,,5614513995,285,,5614513989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331189,378,1,1,44,33,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.8,28.6,2025-03-31T17:47:24.189Z,2025-03-31T17:47:25Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5614514695,56,Right,5614514691,152,,5614514687,5,,5614514699,140,65.7,5614514703,212,15.1,5614514701,141,10.0,5614514705,213,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331213,379,1,1,44,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,65.7,10.0,2025-03-31T17:47:25.213Z,2025-03-31T17:47:29Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5614514853,140,56.2,5614514857,212,11.7,5614514859,213,2.59,5614514851,56,Right,5614514855,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331245,380,1,1,44,38,9w3sjm5ml4sjr2v81oxzdrt8v,1,59.8,17.3,2025-03-31T17:47:29.278Z,2025-03-31T17:47:31Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5614515039,213,5.92,5614515035,212,12.9,5614515031,140,71.3,5614515029,56,Right,5614515033,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331281,381,1,1,44,40,9w3sjm5ml4sjr2v81oxzdrt8v,0,72.8,9.7,2025-03-31T17:47:31.181Z,2025-03-31T17:49:50Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5614515229,140,68.5,5614515233,212,6.3,5614515235,213,2.37,5614515231,141,16.2,5614515227,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794332485,516,8,1,44,42,b3r6d8ydtmtjckam6pku9y400,1,24.3,83.9,2025-03-31T17:47:32.889Z,2025-03-31T22:20:14Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5614522041,56,Back,5615264373,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331259,492,50,1,44,43,b3r6d8ydtmtjckam6pku9y400,1,32.2,85.6,2025-03-31T17:47:33.647Z,2025-03-31T17:49:53Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5614515123,285,,5614522471,233,382,5614515121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331285,382,7,1,44,43,9w3sjm5ml4sjr2v81oxzdrt8v,0,67.8,14.4,2025-03-31T17:47:33.648Z,2025-03-31T22:20:25Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5615264563,385,,5614515247,286,,5615264565,389,,5614522441,233,492,5614515245,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331345,495,1,1,44,43,b3r6d8ydtmtjckam6pku9y400,1,31.0,85.4,2025-03-31T17:47:33.769Z,2025-03-31T17:51:51Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5614515605,56,Back,5614515613,213,2.40,5614515607,140,25.5,5614515611,212,7.8,5614515609,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331271,493,1,1,44,44,b3r6d8ydtmtjckam6pku9y400,0,30.5,91.1,2025-03-31T17:47:35.241Z,2025-03-31T17:51:49Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5614515195,213,0.61,5614515189,140,40.1,5614515191,141,100.0,5614515193,212,12.3,5614515187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331315,383,5,1,44,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,62.3,-1.7,2025-03-31T17:47:36.010Z,2025-03-31T17:50:17Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5614515389,56,Right,5614515415,233,494,5614515393,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331277,494,5,1,44,45,b3r6d8ydtmtjckam6pku9y400,0,37.7,101.7,2025-03-31T17:47:36.010Z,2025-03-31T18:03:16Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5614515419,233,383,5614515211,56,Back,5614515213,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331375,384,1,1,44,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,64.7,0.0,2025-03-31T17:47:44.317Z,2025-03-31T17:47:46Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5614515767,107,,5614515775,212,8.2,5614515771,140,61.3,5614515773,141,8.9,5614515777,213,2.02,5614515769,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331415,385,1,1,44,55,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.3,8.9,2025-03-31T17:47:45.950Z,2025-03-31T17:47:49Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5614515941,141,22.5,5614515947,212,18.6,5614515951,1,,5614515949,213,0.52,5614515929,157,,5614515937,140,76.7,5614515933,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331421,386,1,1,44,58,9w3sjm5ml4sjr2v81oxzdrt8v,0,76.5,16.7,2025-03-31T17:47:48.990Z,2025-03-31T17:47:50Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5614515999,213,0.18,5614515989,168,,5614515991,56,Center,5614515995,141,22.1,5614515987,3,,5614515993,140,96.1,5614515997,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331689,504,70,1,45,0,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-31T17:47:50.578Z,2025-03-31T22:21:08Z,,,,,5614517347,277,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331507,497,1,1,45,2,b3r6d8ydtmtjckam6pku9y400,1,2.3,96.8,2025-03-31T17:47:53.153Z,2025-03-31T17:47:57Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5614516409,1,,5614516399,56,Back,5614516397,157,,5614516407,213,6.08,5614516403,141,84.5,5614516405,212,41.7,5614516401,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331515,498,44,1,45,6,b3r6d8ydtmtjckam6pku9y400,1,41.0,82.2,2025-03-31T17:47:57.084Z,2025-03-31T17:48:00Z,823p7p1amx8lp445bo6bi01lg,A. Chiakha,,,5614516435,56,Back,5614516455,233,387,5614516437,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331501,387,44,1,45,6,9w3sjm5ml4sjr2v81oxzdrt8v,0,59.0,17.8,2025-03-31T17:47:57.085Z,2025-03-31T17:48:01Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5614516385,286,,5614516383,56,Right,5614516465,233,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331541,499,1,1,45,6,b3r6d8ydtmtjckam6pku9y400,0,41.2,84.4,2025-03-31T17:47:57.521Z,2025-03-31T17:48:00Z,823p7p1amx8lp445bo6bi01lg,A. Chiakha,,,5614516571,140,43.6,5614516575,212,2.6,5614516573,141,83.6,5614516569,56,Back,5614516577,213,6.07,5614516567,168,,5614516565,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331517,388,61,1,45,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,59.3,19.1,2025-03-31T17:47:57.913Z,2025-03-31T17:47:58Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5614516439,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331553,389,1,1,45,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,52.1,32.1,2025-03-31T17:47:58.829Z,2025-03-31T17:48:02Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5614516633,3,,5614516637,140,61.4,5614516635,56,Right,5614516643,213,5.49,5614516641,212,14.0,5614516639,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331559,390,44,1,45,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,63.4,20.2,2025-03-31T17:47:59.776Z,2025-03-31T17:48:05Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5614516659,56,Right,5614516681,233,500,5614516661,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331543,500,44,1,45,9,b3r6d8ydtmtjckam6pku9y400,0,36.6,79.8,2025-03-31T17:47:59.777Z,2025-03-31T17:48:06Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5614516583,285,,5614516701,233,390,5614516581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331601,391,1,1,45,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,60.9,16.7,2025-03-31T17:48:00.300Z,2025-03-31T17:50:29Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5614516867,3,,5614516875,212,12.0,5614516871,140,69.0,5614516869,56,Center,5614516873,141,29.1,5614516877,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331605,392,44,1,45,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,69.0,26.0,2025-03-31T17:48:01.920Z,2025-03-31T17:48:09Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5614516895,286,,5614516919,233,501,5614516893,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331555,501,44,1,45,11,b3r6d8ydtmtjckam6pku9y400,0,31.0,74.0,2025-03-31T17:48:01.921Z,2025-03-31T17:48:08Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5614516929,233,392,5614516651,56,Back,5614516653,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331607,393,1,1,45,12,9w3sjm5ml4sjr2v81oxzdrt8v,0,69.0,29.1,2025-03-31T17:48:02.901Z,2025-03-31T17:51:43Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5614516909,213,6.09,5614516897,3,,5614516901,56,Center,5614516899,168,,5614516905,141,27.4,5614516903,140,74.6,5614516907,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331587,502,43,1,45,13,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-31T17:48:03.906Z,2025-03-31T17:48:10Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5614516801,140,37.2,5614516805,212,11.0,5614516811,15,0,5614516803,141,73.2,5614516807,213,5.77,5614517135,144,12,5614516799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331613,503,4,1,45,16,b3r6d8ydtmtjckam6pku9y400,1,31.2,79.5,2025-03-31T17:48:07.169Z,2025-03-31T17:54:14Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5614517047,13,,5614517109,233,394,5614517053,152,,5614517055,285,,5614517051,56,Back,5614517049,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331639,394,4,1,45,16,9w3sjm5ml4sjr2v81oxzdrt8v,0,68.8,20.5,2025-03-31T17:48:07.170Z,2025-03-31T17:48:23Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5614517125,233,503,5614517091,286,,5614517085,56,Right,5614517837,294,,5614517083,13,,5614517087,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331909,505,1,1,45,48,b3r6d8ydtmtjckam6pku9y400,0,27.5,73.2,2025-03-31T17:48:39.169Z,2025-03-31T17:48:40Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5614518857,56,Left,5614518853,157,,5614518851,5,,5614518855,152,,5614518861,141,82.4,5614518865,213,0.13,5614518859,140,74.4,5614518863,212,49.6,5614518867,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331955,395,1,1,45,51,9w3sjm5ml4sjr2v81oxzdrt8v,0,31.9,7.6,2025-03-31T17:48:42.477Z,2025-03-31T17:48:43Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5614519103,141,2.5,5614519107,213,6.03,5614519101,140,44.9,5614519097,3,,5614519105,212,14.1,5614519099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794331967,506,61,1,45,52,b3r6d8ydtmtjckam6pku9y400,1,54.2,96.9,2025-03-31T17:48:42.922Z,2025-03-31T17:50:22Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5614519185,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794332069,396,5,1,45,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,46.4,-1.0,2025-03-31T17:48:44.269Z,2025-03-31T17:50:17Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5614519771,347,,5614519769,56,Back,5614520119,233,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794332109,507,5,1,45,53,b3r6d8ydtmtjckam6pku9y400,0,53.6,101.0,2025-03-31T17:48:44.269Z,2025-03-31T17:50:17Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5614519947,56,Left,5614519949,347,,5614520157,233,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794332087,397,1,1,46,7,9w3sjm5ml4sjr2v81oxzdrt8v,0,49.1,0.0,2025-03-31T17:48:57.997Z,2025-03-31T17:48:59Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5614519855,1,,5614519851,212,24.0,5614519839,107,,5614519841,56,Right,5614519853,213,0.46,5614519847,141,14.7,5614519843,140,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794332115,508,12,1,46,11,b3r6d8ydtmtjckam6pku9y400,1,28.0,83.2,2025-03-31T17:49:01.801Z,2025-03-31T22:21:51Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5615265545,167,,5614519997,141,100.0,5614519993,56,Back,5615265543,15,,5614519999,212,12.2,5614520001,213,1.70,5614519995,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794332129,398,5,1,46,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,73.1,-1.2,2025-03-31T17:49:02.781Z,2025-03-31T17:50:18Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5614520067,233,509,5614520059,56,Right,5614520061,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794332117,509,5,1,46,12,b3r6d8ydtmtjckam6pku9y400,0,26.9,101.2,2025-03-31T17:49:02.781Z,2025-03-31T17:50:18Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5614520005,347,,5614520075,233,398,5614520003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794332171,399,1,1,46,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,72.5,0.0,2025-03-31T17:49:04.684Z,2025-03-31T17:49:08Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5614520299,212,8.4,5614520301,213,1.43,5614520289,56,Right,5614520287,107,,5614520297,141,10.7,5614520293,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794332175,400,1,1,46,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,73.3,12.0,2025-03-31T17:49:07.156Z,2025-03-31T18:03:00Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5614520331,156,,5614520317,56,Right,5614520323,212,4.2,5614520325,213,4.18,5614520321,141,6.7,5614520319,140,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794332193,401,3,1,46,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,69.6,5.7,2025-03-31T17:49:08.049Z,2025-03-31T22:21:59Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5614520397,286,,5615265667,464,,5614520395,56,Right,5614520455,233,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794332167,510,45,1,46,17,b3r6d8ydtmtjckam6pku9y400,0,30.4,94.3,2025-03-31T17:49:08.049Z,2025-03-31T18:18:57Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5614520477,233,401,5614520277,56,Back,5614520279,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794332183,511,43,1,46,17,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-31T17:49:08.553Z,2025-03-31T22:22:10Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5615265781,144,83,5614520449,399,6m5ftd7c68b2d4d2931xs5srt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794332199,402,1,1,46,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.1,10.9,2025-03-31T17:49:10.685Z,2025-03-31T17:49:13Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5614520425,56,Right,5614520433,213,3.35,5614520429,141,7.0,5614520427,140,55.3,5614520431,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794332247,403,1,1,46,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.6,11.6,2025-03-31T17:49:13.213Z,2025-03-31T17:49:16Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5614520675,140,54.9,5614520673,56,Center,5614520677,141,31.6,5614520681,213,1.47,5614520679,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794332261,404,1,1,46,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,54.9,31.6,2025-03-31T17:49:16.893Z,2025-03-31T17:49:17Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5614520731,56,Back,5614520735,141,50.7,5614520737,212,18.8,5614520733,140,42.0,5614520739,213,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794332277,405,1,1,46,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,42.0,50.7,2025-03-31T17:49:17.741Z,2025-03-31T17:49:19Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5614520829,213,4.60,5614520823,140,40.2,5614520827,212,17.4,5614520821,56,Back,5614520825,141,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794332293,406,1,1,46,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,40.2,25.2,2025-03-31T17:49:20.044Z,2025-03-31T17:49:21Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5614520889,56,Right,5614520895,212,22.6,5614520891,140,57.9,5614520897,213,5.68,5614520893,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794332353,407,1,1,46,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.1,6.4,2025-03-31T17:49:21.628Z,2025-03-31T17:49:28Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5614521243,56,Right,5614521247,141,7.6,5614521245,140,51.3,5614521249,212,7.2,5614521251,213,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794332341,512,83,1,46,36,b3r6d8ydtmtjckam6pku9y400,0,38.6,86.3,2025-03-31T17:49:27.104Z,2025-03-31T17:49:32Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5614521411,399,2mawaijd9czgtd5jh9myk434l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794332345,513,83,1,46,36,b3r6d8ydtmtjckam6pku9y400,0,38.6,86.3,2025-03-31T17:49:27.248Z,2025-03-31T17:49:32Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5614521387,399,2mawaijd9czgtd5jh9myk434l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794332363,408,1,1,46,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.0,15.5,2025-03-31T17:49:28.077Z,2025-03-31T17:49:30Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5614521329,213,2.94,5614521323,140,46.6,5614521327,212,11.1,5614521321,56,Back,5614521325,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
