id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2743955405,346,50,2,45,58,c165yjiny1qnmfdvefxvflnkc,1,28.1,3.8,2024-11-03T18:08:08.955Z,2024-11-03T18:09:16Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5340130553,56,Back,5340135423,233,487,5340130555,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743955403,487,7,2,45,58,36g6ifzjliec1jqnbtf7yesme,0,71.9,96.2,2024-11-03T18:08:08.956Z,2024-11-03T21:54:12Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5340135453,233,346,5340131457,56,Left,5341036081,385,,5340131467,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743955727,349,1,2,45,58,c165yjiny1qnmfdvefxvflnkc,0,29.4,2.9,2024-11-03T18:08:09.004Z,2024-11-03T18:09:17Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5340132177,56,Back,5340132179,140,27.1,5340132185,213,3.00,5340135519,233,488,5340132183,212,2.4,5340132181,141,3.4,5340134777,286,,5340134771,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743955415,488,74,2,45,58,36g6ifzjliec1jqnbtf7yesme,1,72.4,94.0,2024-11-03T18:08:09.005Z,2024-11-03T18:09:17Z,4sgxth7onhb5mu29bgyupby3u,J. Adedeji,,,5340135549,233,349,5340132031,285,,5340130607,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743955449,347,5,2,45,59,c165yjiny1qnmfdvefxvflnkc,1,26.5,-1.1,2024-11-03T18:08:10.412Z,2024-11-03T18:10:16Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5340130743,56,Back,5340130833,233,489,5340130745,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743955465,489,5,2,45,59,36g6ifzjliec1jqnbtf7yesme,0,73.5,101.1,2024-11-03T18:08:10.412Z,2024-11-03T18:10:16Z,4sgxth7onhb5mu29bgyupby3u,J. Adedeji,,,5340130815,56,Left,5340130865,233,347,5340130817,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743955681,348,1,2,46,13,c165yjiny1qnmfdvefxvflnkc,0,28.0,0.0,2024-11-03T18:08:24.235Z,2024-11-03T18:08:30Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5340131967,213,0.43,5340131963,141,35.1,5340131961,140,78.6,5340131971,1,,5340131965,212,58.6,5340131959,56,Center,5340131957,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743955739,491,1,2,46,21,36g6ifzjliec1jqnbtf7yesme,1,21.5,56.1,2024-11-03T18:08:32.276Z,2024-11-03T18:08:33Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5340132249,212,9.9,5340132243,56,Back,5340132247,141,66.9,5340132245,140,27.8,5340132251,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743955831,492,1,2,46,26,36g6ifzjliec1jqnbtf7yesme,1,32.5,65.2,2024-11-03T18:08:37.155Z,2024-11-03T18:08:39Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5340132667,140,37.5,5340132671,141,94.1,5340132673,212,20.3,5340132665,56,Back,5340132675,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743955861,493,1,2,46,28,36g6ifzjliec1jqnbtf7yesme,1,41.5,95.9,2024-11-03T18:08:39.556Z,2024-11-03T18:08:41Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5340132819,213,6.27,5340132813,140,56.7,5340132817,212,16.0,5340132811,56,Left,5340132815,141,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743955867,350,45,2,46,30,c165yjiny1qnmfdvefxvflnkc,0,40.3,9.6,2024-11-03T18:08:41.333Z,2024-11-03T18:08:45Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5340132917,233,494,5340132911,56,Back,5340132915,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743955877,494,3,2,46,30,36g6ifzjliec1jqnbtf7yesme,1,59.7,90.4,2024-11-03T18:08:41.333Z,2024-11-03T21:54:34Z,4sgxth7onhb5mu29bgyupby3u,J. Adedeji,,,5340132871,286,,5341037219,465,,5340132869,56,Left,5340132923,233,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743955961,495,1,2,46,33,36g6ifzjliec1jqnbtf7yesme,1,71.6,75.4,2024-11-03T18:08:44.084Z,2024-11-03T18:08:46Z,4sgxth7onhb5mu29bgyupby3u,J. Adedeji,,,5340133309,213,0.52,5340133307,212,17.7,5340133301,56,Left,5340133303,140,86.2,5340133305,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743956001,496,1,2,46,35,36g6ifzjliec1jqnbtf7yesme,1,76.4,86.3,2024-11-03T18:08:46.580Z,2024-11-03T21:54:40Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5340133557,141,55.7,5340133553,56,Center,5340133551,155,,5340133559,212,25.5,5341037467,223,,5340133555,140,90.4,5341037471,20,,5340133549,2,,5340133561,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743956005,497,61,2,46,38,36g6ifzjliec1jqnbtf7yesme,1,90.4,55.7,2024-11-03T18:08:49.292Z,2024-11-03T18:28:03Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5340133577,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743956035,498,50,2,46,40,36g6ifzjliec1jqnbtf7yesme,1,94.0,68.4,2024-11-03T18:08:51.156Z,2024-11-03T18:10:04Z,4sgxth7onhb5mu29bgyupby3u,J. Adedeji,,,5340133825,233,351,5340133715,286,,5340133711,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743956053,351,7,2,46,40,c165yjiny1qnmfdvefxvflnkc,0,6.0,31.6,2024-11-03T18:08:51.157Z,2024-11-03T21:54:49Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5341037901,385,,5340133809,233,498,5340133801,56,Back,5340133803,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743956079,499,1,2,46,43,36g6ifzjliec1jqnbtf7yesme,0,91.9,76.3,2024-11-03T18:08:53.876Z,2024-11-03T21:55:00Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5340133981,213,4.65,5340133975,140,91.7,5341038287,20,,5340133969,2,,5341038285,224,,5340133979,212,3.3,5340133977,141,71.4,5340133971,155,,5340133973,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743956097,500,4,2,46,44,36g6ifzjliec1jqnbtf7yesme,1,93.0,70.2,2024-11-03T18:08:54.714Z,2024-11-03T18:54:39Z,,,,,5340138067,348,1arzd8hqj73byhduozscqz5uy,5340134175,152,,5340134281,233,352,5340134171,10,,5340134177,286,,5340134173,56,Center,5340134169,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743956101,352,4,2,46,44,c165yjiny1qnmfdvefxvflnkc,0,7.0,29.8,2024-11-03T18:08:54.715Z,2024-11-03T18:54:39Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5340134239,152,,5340134233,9,,5340134237,56,Back,5340134241,285,,5340134313,233,500,5340134235,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743957949,353,58,2,48,56,c165yjiny1qnmfdvefxvflnkc,0,0.0,0.0,2024-11-03T18:11:06.896Z,2024-11-03T23:04:59Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5340143725,186,,5340143731,56,Back,5340144137,233,502,5340143729,75,,5340143723,9,,5340143727,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743957931,502,16,2,48,56,36g6ifzjliec1jqnbtf7yesme,1,88.5,50.0,2024-11-03T18:11:06.896Z,2024-11-03T21:55:31Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5340146039,281,3q4tnk1z46lop4rbdpjtfoc2c,5340144011,375,48:55.543,5341039835,395,0.5,5340146129,353,353,5340146017,103,3.8,5340144007,374,2024-11-03 18:11:06.172,5340146015,102,53.6,5340146047,472,500,5340143629,214,,5340143623,9,5341039837,396,46.6,,5340146023,458,,5340146031,231,50.2,5340146019,390,472744,5340143625,17,,5340146013,76,5340144003,20,,,5340146043,282,401,5340143627,56,Center,5340146035,280,HANDBALL_WON,5340146027,230,99.5
2743958409,354,1,2,49,31,c165yjiny1qnmfdvefxvflnkc,1,49.9,50.1,2024-11-03T18:11:41.978Z,2024-11-03T18:12:04Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5340146309,212,21.2,5340146301,140,29.7,5340146305,141,51.8,5340146753,189,,5340146311,213,3.09,5340146313,279,G,5340146299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743958419,355,1,2,49,32,c165yjiny1qnmfdvefxvflnkc,0,29.7,51.8,2024-11-03T18:11:43.314Z,2024-11-03T18:58:31Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5340146351,56,Center,5340146357,212,35.6,5340146353,140,60.4,5340146359,213,0.44,5340146355,141,73.9,5340146349,155,,5340147543,189,,5340146361,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743961499,535,61,2,49,35,36g6ifzjliec1jqnbtf7yesme,1,45.0,35.1,2024-11-03T18:11:46.011Z,2024-11-03T18:15:51Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5340162481,189,,5340162453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743958457,504,1,2,49,37,36g6ifzjliec1jqnbtf7yesme,1,41.1,14.0,2024-11-03T18:11:47.987Z,2024-11-03T18:16:07Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5340146517,56,Center,5340146519,140,66.4,5340146521,141,22.4,5340146523,212,27.2,5340146525,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743958465,356,43,2,49,39,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-11-03T18:11:49.802Z,2024-11-03T21:56:18Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5341042331,144,83,5340146705,399,5hw5sfiqhzg7mnghdp52f7fqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743958487,505,1,2,49,39,36g6ifzjliec1jqnbtf7yesme,1,64.8,17.1,2024-11-03T18:11:50.324Z,2024-11-03T18:11:53Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5340146675,155,,5340146683,212,28.1,5340146681,141,8.6,5340146685,213,6.08,5340146679,140,91.0,5340146677,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743958541,506,1,2,49,42,36g6ifzjliec1jqnbtf7yesme,1,91.0,8.6,2024-11-03T18:11:53.587Z,2024-11-03T21:56:24Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,1.0,,5340147647,154,,5340147063,213,1.59,5340147061,212,34.1,5340147055,56,Center,5341042557,224,,5340147059,141,58.8,5341042559,20,,5340147053,155,,5340147057,140,90.5,5340147051,2,5340147645,210,15,,5340147065,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743958545,507,15,2,49,45,36g6ifzjliec1jqnbtf7yesme,1,89.9,58.3,2024-11-03T18:11:56.476Z,2024-11-03T21:56:42Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5340147697,146,93.4,5340147691,102,52.1,5340147079,17,,5340147683,29,,5340147493,328,,5340147701,230,98.5,5340147693,103,19,5340147699,147,56.1,5340147495,82,,5340147685,154,5340147489,15,,,5340147075,22,,5340147081,56,Center,5340147681,76,,5340147687,55,506,5340147771,233,5340147703,231,357,52.3,,,,,,,,,,,,
2743958595,357,10,2,49,45,c165yjiny1qnmfdvefxvflnkc,1,5.7,42.4,2024-11-03T18:11:56.576Z,2024-11-03T18:12:06Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5340147347,56,Back,5340147803,233,507,5340147345,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743958603,358,6,2,49,47,c165yjiny1qnmfdvefxvflnkc,0,9.4,39.4,2024-11-03T18:11:57.748Z,2024-11-03T21:56:58Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5340147409,233,508,5340147399,73,,5340147397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743958565,508,6,2,49,47,36g6ifzjliec1jqnbtf7yesme,1,90.6,60.6,2024-11-03T18:11:57.748Z,2024-11-03T18:18:38Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5340147211,73,,5340147209,56,Center,5340147401,233,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743958929,509,1,2,50,15,36g6ifzjliec1jqnbtf7yesme,0,99.5,99.5,2024-11-03T18:12:26.387Z,2024-11-03T21:57:06Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5340149207,223,,5340149203,6,,5340149201,2,,5340149209,56,Center,5340149219,1,,5340149217,213,4.68,5341044139,20,,5340149213,141,49.3,5340149211,140,98.5,5340149215,212,5340149205,155,,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743958939,359,44,2,50,16,c165yjiny1qnmfdvefxvflnkc,1,3.8,51.2,2024-11-03T18:12:26.673Z,2024-11-03T18:54:59Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5340191247,233,510,5340191231,56,Back,5340191233,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743958933,510,44,2,50,16,36g6ifzjliec1jqnbtf7yesme,0,96.2,48.8,2024-11-03T18:12:26.674Z,2024-11-03T18:55:00Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5340149235,286,,5340149233,56,Center,5340191281,233,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743958947,360,12,2,50,16,c165yjiny1qnmfdvefxvflnkc,1,8.0,54.2,2024-11-03T18:12:27.559Z,2024-11-03T18:22:39Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5340191931,141,53.8,5340191933,212,2.4,5340192079,15,,5340191927,56,Back,5340191929,140,10.3,5340191935,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743960011,517,61,2,50,17,36g6ifzjliec1jqnbtf7yesme,1,91.8,49.6,2024-11-03T18:12:28.155Z,2024-11-03T18:14:25Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5340154659,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743958963,511,44,2,50,18,36g6ifzjliec1jqnbtf7yesme,1,92.6,52.8,2024-11-03T18:12:28.802Z,2024-11-03T18:55:00Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5340149359,56,Center,5340149361,286,,5340156617,233,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743958953,361,44,2,50,18,c165yjiny1qnmfdvefxvflnkc,0,7.4,47.2,2024-11-03T18:12:28.803Z,2024-11-03T18:55:00Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5340197751,285,,5340197749,56,Back,5340202493,233,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743960419,526,61,2,50,18,36g6ifzjliec1jqnbtf7yesme,1,91.5,50.7,2024-11-03T18:12:29.235Z,2024-11-03T23:06:41Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5340156715,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743960673,527,61,2,50,20,36g6ifzjliec1jqnbtf7yesme,1,90.5,52.8,2024-11-03T18:12:30.866Z,2024-11-03T18:14:43Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5340158165,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743959013,512,1,2,50,20,36g6ifzjliec1jqnbtf7yesme,0,90.5,59.9,2024-11-03T18:12:30.869Z,2024-11-03T21:58:31Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5340149597,141,62.3,5340149593,56,Center,5340149599,212,3.5,5340149603,213,0.49,5340149595,140,93.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743959021,362,12,2,50,20,c165yjiny1qnmfdvefxvflnkc,1,9.0,44.2,2024-11-03T18:12:30.908Z,2024-11-03T18:15:12Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5340160015,213,0.48,5340160007,56,Back,5340160011,141,48.3,5340160013,212,6.0,5340160009,140,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743959057,513,1,2,50,20,36g6ifzjliec1jqnbtf7yesme,1,87.7,51.8,2024-11-03T18:12:30.929Z,2024-11-03T21:58:48Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5340149839,213,6.00,5340149831,56,Center,5340149833,140,92.4,5340149837,212,5.1,5340149835,141,49.7,5340149829,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743959359,516,44,2,50,24,36g6ifzjliec1jqnbtf7yesme,1,92.1,50.9,2024-11-03T18:12:34.802Z,2024-11-03T23:07:22Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5340151233,56,Center,5340151235,286,,5340152595,233,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743959035,364,44,2,50,24,c165yjiny1qnmfdvefxvflnkc,0,7.9,49.1,2024-11-03T18:12:34.803Z,2024-11-03T23:07:20Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5340152605,233,516,5340152579,285,,5340152577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743959093,514,1,2,50,24,36g6ifzjliec1jqnbtf7yesme,1,92.4,49.7,2024-11-03T18:12:34.867Z,2024-11-03T23:07:36Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,1.0,5340153805,25,,5340150933,3,,5340149995,212,5.2,5340149997,213,1.53,5340149993,141,57.3,5340149991,140,92.6,5340153803,154,,5340153801,210,16,5340149989,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743959099,515,16,2,50,27,36g6ifzjliec1jqnbtf7yesme,1,91.8,55.0,2024-11-03T18:12:37.810Z,2024-11-03T21:59:28Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5340153875,328,,5340153881,231,51.6,5340153857,29,,5340152195,25,,5341049833,396,50.2,5340150023,17,,5340152197,20,,5340153855,80,,5340153877,136,,5340153871,103,5340152201,374,2024-11-03 18:12:37.255,7.6,5340153859,154,,5341049831,395,1.4,5340153869,102,47.5,5340150025,56,Center,5340153863,55,5340153879,230,514,98.1,5340153873,214,,5340152205,375,50:26.626,,,,,,
2743960049,365,1,2,51,35,c165yjiny1qnmfdvefxvflnkc,1,49.9,49.9,2024-11-03T18:13:45.866Z,2024-11-03T18:14:07Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5340154861,141,43.6,5340154863,212,25.8,5340154867,279,G,5340154859,140,25.7,5340154857,56,Back,5340156137,189,,5340154865,213,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743960081,366,1,2,51,37,c165yjiny1qnmfdvefxvflnkc,1,25.5,43.6,2024-11-03T18:13:48.202Z,2024-11-03T18:14:11Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5340155047,212,18.8,5340155043,140,7.8,5340155041,56,Back,5340155049,213,2.99,5340156259,189,,5340155045,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743960099,367,1,2,51,39,c165yjiny1qnmfdvefxvflnkc,0,7.8,47.9,2024-11-03T18:13:50.570Z,2024-11-03T18:13:52Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5340155155,140,27.8,5340155163,1,,5340155161,213,0.94,5340155159,212,35.8,5340155157,141,90.6,5340155151,157,,5340155153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743960119,518,44,2,51,41,36g6ifzjliec1jqnbtf7yesme,1,70.1,9.8,2024-11-03T18:13:51.994Z,2024-11-03T18:55:01Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5340155253,233,368,5340155249,286,,5340155247,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743960101,368,44,2,51,41,c165yjiny1qnmfdvefxvflnkc,0,29.9,90.2,2024-11-03T18:13:51.995Z,2024-11-03T18:55:01Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5340155173,285,,5340155171,56,Back,5340155283,233,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743960143,519,1,2,51,41,36g6ifzjliec1jqnbtf7yesme,1,66.6,10.6,2024-11-03T18:13:52.291Z,2024-11-03T23:06:37Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5340155387,56,Right,5340155389,140,77.1,5340155391,141,4.7,5340155393,212,11.7,5340155395,213,5.93,5340155385,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743960165,521,1,2,51,44,36g6ifzjliec1jqnbtf7yesme,0,79.3,3.1,2024-11-03T18:13:55.178Z,2024-11-03T18:13:55Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5340155455,140,89.1,5340155461,213,0.20,5340155459,212,10.5,5340155453,56,Right,5340155457,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743960253,370,1,2,51,47,c165yjiny1qnmfdvefxvflnkc,1,17.1,92.3,2024-11-03T18:13:58.234Z,2024-11-03T18:14:02Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5340155831,140,47.0,5340155833,141,42.8,5340155837,212,46.0,5340155841,213,5.46,5340155845,1,,5340155829,56,Back,5340155827,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743960271,371,44,2,51,51,c165yjiny1qnmfdvefxvflnkc,1,47.2,44.2,2024-11-03T18:14:01.994Z,2024-11-03T18:14:04Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5340155901,233,522,5340155891,285,,5340155889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743960269,522,44,2,51,51,36g6ifzjliec1jqnbtf7yesme,0,52.8,55.8,2024-11-03T18:14:01.995Z,2024-11-03T18:14:05Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5340155881,56,Center,5340155921,233,371,5340155883,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743960287,372,1,2,51,51,c165yjiny1qnmfdvefxvflnkc,0,47.0,42.8,2024-11-03T18:14:02.618Z,2024-11-03T18:14:05Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5340155975,141,37.9,5340155971,56,Center,5340155977,212,15.8,5340155973,140,61.7,5340155969,3,,5340155979,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743960303,524,1,2,51,54,36g6ifzjliec1jqnbtf7yesme,0,38.7,69.0,2024-11-03T18:14:04.881Z,2024-11-03T18:14:06Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5340156045,140,53.8,5340156043,56,Left,5340156047,141,100.0,5340156051,213,0.93,5340156049,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743960339,373,5,2,51,55,c165yjiny1qnmfdvefxvflnkc,1,43.2,-0.6000000000000001,2024-11-03T18:14:06.465Z,2024-11-03T18:25:13Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5340156271,233,525,5340156229,347,,5340156227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743960317,525,5,2,51,55,36g6ifzjliec1jqnbtf7yesme,0,56.8,100.6,2024-11-03T18:14:06.465Z,2024-11-03T18:25:14Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5340156121,56,Left,5340156123,347,,5340156279,233,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
