id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/value,qualifier/16/value
2706115961,424,3,2,48,5,9qsmopgutr7ut5g6workk8w4i,0,74.4,9.4,2024-08-04T17:12:52.232Z,2024-08-04T20:06:44Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5133356071,464,,5132784975,286,,5132785197,233,489,5132784973,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706115991,489,7,2,48,5,anga7587r1zv4ey71ge9zxol3,0,25.6,90.6,2024-08-04T17:12:52.233Z,2024-08-04T20:06:46Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5133356237,384,,5132785159,285,,5132785157,56,Back,5132785183,233,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706116667,497,61,2,48,6,anga7587r1zv4ey71ge9zxol3,1,26.2,90.9,2024-08-04T17:12:53.299Z,2024-08-04T17:14:16Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5132789035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706116583,496,45,2,48,7,anga7587r1zv4ey71ge9zxol3,0,21.8,88.1,2024-08-04T17:12:53.827Z,2024-08-04T18:04:22Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5132788537,56,Back,5132788539,285,,5132941305,233,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706142903,838,3,2,48,7,9qsmopgutr7ut5g6workk8w4i,1,78.2,11.9,2024-08-04T17:12:53.827Z,2024-08-04T20:06:40Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5132941277,286,,5132941275,56,Right,5132941299,233,496,5133355863,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706116029,425,1,2,48,8,9qsmopgutr7ut5g6workk8w4i,1,79.3,16.9,2024-08-04T17:12:55.081Z,2024-08-04T18:04:26Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5132785367,56,Center,5132785379,213,1.68,5132785375,212,18.5,5132785369,140,77.4,5132785371,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706116035,426,61,2,48,13,9qsmopgutr7ut5g6workk8w4i,0,77.5,44.7,2024-08-04T17:13:00.473Z,2024-08-04T18:04:39Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5132785405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706116077,490,4,2,48,14,anga7587r1zv4ey71ge9zxol3,1,23.5,50.4,2024-08-04T17:13:01.176Z,2024-08-04T20:08:59Z,,,,,5132785881,56,Back,5132785883,152,,5132787735,233,427,5132785887,285,,5133363243,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706116265,427,4,2,48,14,9qsmopgutr7ut5g6workk8w4i,0,76.5,49.6,2024-08-04T17:13:01.177Z,2024-08-04T20:08:56Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5132787083,56,Center,5132787745,233,490,5133363387,10,,5132787087,286,,5133363389,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706116355,491,1,2,48,48,anga7587r1zv4ey71ge9zxol3,1,24.5,54.0,2024-08-04T17:13:35.753Z,2024-08-04T20:09:06Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5132787237,141,14.0,5132787235,140,26.8,5132787239,212,27.3,5132787241,213,4.80,5133363757,189,,5132787231,152,,5132787229,5,,5132787233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706116369,492,1,2,48,50,anga7587r1zv4ey71ge9zxol3,1,26.8,14.0,2024-08-04T17:13:37.129Z,2024-08-04T17:13:38Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5132787293,140,32.8,5132787291,56,Back,5132787299,213,1.08,5132787295,141,31.5,5132787297,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706116383,493,1,2,48,51,anga7587r1zv4ey71ge9zxol3,1,33.9,28.2,2024-08-04T17:13:38.537Z,2024-08-04T17:13:41Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5132787411,140,41.2,5132787413,141,7.4,5132787415,212,16.1,5132787417,213,5.21,5132787405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706116395,494,1,2,48,54,anga7587r1zv4ey71ge9zxol3,0,57.0,6.4,2024-08-04T17:13:41.752Z,2024-08-04T18:23:48Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5132787459,212,17.1,5132787457,141,24.9,5132787453,140,68.1,5132787461,213,0.82,5132787449,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706116897,430,61,2,48,56,9qsmopgutr7ut5g6workk8w4i,1,31.5,72.4,2024-08-04T17:13:43.663Z,2024-08-04T17:14:44Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5132790487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706116417,495,4,2,48,58,anga7587r1zv4ey71ge9zxol3,1,69.4,33.3,2024-08-04T17:13:45.023Z,2024-08-04T17:59:15Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5132787589,13,,5132787605,286,,5132787597,152,,5132787593,56,Center,5132787601,265,,5132788245,233,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706116495,429,4,2,48,58,9qsmopgutr7ut5g6workk8w4i,0,30.6,66.7,2024-08-04T17:13:45.024Z,2024-08-04T17:59:16Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5132788093,285,,5132788081,56,Back,5132788275,233,495,5132788089,265,,5132788079,13,,5132788085,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117113,431,27,2,49,30,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-08-04T17:14:17.009Z,2024-08-04T17:15:10Z,,,,,5132791769,233,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117107,498,27,2,49,30,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-08-04T17:14:17.009Z,2024-08-04T18:00:11Z,,,,,5132791895,53,5is9bcj143orulo4biogwxzl6,5132791729,233,431,5132791893,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117149,432,28,2,50,12,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-08-04T17:14:59.721Z,2024-08-04T17:15:03Z,,,,,5132792079,233,499,5132791869,55,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117177,499,28,2,50,12,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-08-04T17:14:59.721Z,2024-08-04T17:15:02Z,,,,,5132792049,55,498,5132792061,233,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117253,500,1,2,50,25,anga7587r1zv4ey71ge9zxol3,0,72.0,26.2,2024-08-04T17:15:12.192Z,2024-08-04T20:10:35Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5133366079,224,,5132792561,140,87.3,5132792563,141,45.2,5132792559,56,Center,5132792555,155,,5132792557,152,,5132792553,5,,5132792551,2,,5132792567,213,5132792565,212,20.6,5133366081,20,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117261,433,44,2,50,26,9qsmopgutr7ut5g6workk8w4i,1,12.8,53.0,2024-08-04T17:15:12.839Z,2024-08-04T20:10:39Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5132792601,285,,5132795395,233,501,5132792599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117255,501,44,2,50,26,anga7587r1zv4ey71ge9zxol3,0,87.2,47.0,2024-08-04T17:15:12.840Z,2024-08-04T20:10:41Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5132792571,56,Center,5132792573,286,,5132795417,233,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117901,444,12,2,50,27,9qsmopgutr7ut5g6workk8w4i,1,10.5,57.0,2024-08-04T17:15:14.416Z,2024-08-04T20:10:43Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5132796389,141,35.4,5132796387,140,23.2,5132796385,56,Back,5132796503,15,,5132796393,213,5.45,5132796391,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706218855,852,1,2,50,28,9qsmopgutr7ut5g6workk8w4i,0,20.1,32.6,2024-08-04T17:15:15.252Z,2024-08-04T20:11:03Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5133370009,1,,5133370007,213,0.62,5133370005,212,25.1,5133369997,157,,5133370003,141,53.9,5133370001,140,39.6,5133369999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117327,502,1,2,50,30,anga7587r1zv4ey71ge9zxol3,1,66.1,55.8,2024-08-04T17:15:17.800Z,2024-08-04T17:15:22Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5132792929,140,69.6,5132792931,141,90.6,5132792927,56,Left,5132792933,212,23.9,5132792935,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117367,503,1,2,50,35,anga7587r1zv4ey71ge9zxol3,1,73.0,91.1,2024-08-04T17:15:22.408Z,2024-08-04T17:15:24Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5132793137,140,75.8,5132793135,56,Left,5132793139,141,84.7,5132793141,212,5.3,5132793143,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117395,504,1,2,50,37,anga7587r1zv4ey71ge9zxol3,1,75.7,84.7,2024-08-04T17:15:24.808Z,2024-08-04T17:15:27Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5132793313,140,92.0,5132793311,56,Left,5132793319,213,0.12,5132793317,212,17.2,5132793315,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117391,434,45,2,50,40,9qsmopgutr7ut5g6workk8w4i,0,5.2,28.8,2024-08-04T17:15:27.496Z,2024-08-04T18:17:42Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5132793335,233,505,5132793295,285,,5132793293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117399,505,3,2,50,40,anga7587r1zv4ey71ge9zxol3,1,94.8,71.2,2024-08-04T17:15:27.496Z,2024-08-04T20:11:42Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5132793329,233,434,5132793327,286,,5132793325,56,Center,5133372881,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117407,506,1,2,50,41,anga7587r1zv4ey71ge9zxol3,0,96.6,71.7,2024-08-04T17:15:28.008Z,2024-08-04T20:13:20Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5132793383,212,6.3,5132793381,141,71.5,5132793377,56,Center,5132793385,213,3.16,5132793379,140,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117415,507,1,2,50,41,anga7587r1zv4ey71ge9zxol3,0,89.6,70.9,2024-08-04T17:15:28.801Z,2024-08-04T20:13:31Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5132793433,56,Center,5132793431,155,,5132793441,213,4.80,5132793439,212,15.9,5132793435,140,91.0,5132793437,141,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706220427,853,44,2,50,42,9qsmopgutr7ut5g6workk8w4i,1,6.2,53.9,2024-08-04T17:15:29.103Z,2024-08-04T22:04:52Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5133379131,285,,5133379127,56,Back,5133668939,233,887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706220439,887,44,2,50,42,anga7587r1zv4ey71ge9zxol3,0,93.8,46.1,2024-08-04T17:15:29.104Z,2024-08-04T20:13:20Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5133379213,286,,5133379215,233,853,5133379209,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117433,435,12,2,50,43,9qsmopgutr7ut5g6workk8w4i,1,8.7,56.5,2024-08-04T17:15:30.792Z,2024-08-04T17:15:31Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5132793519,141,50.4,5132793517,140,22.3,5132793515,56,Back,5132793547,15,,5132793523,213,6.00,5132793521,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117445,508,15,2,50,45,anga7587r1zv4ey71ge9zxol3,1,81.2,49.7,2024-08-04T17:15:32.232Z,2024-08-04T20:15:21Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5132795787,24,,5132795919,233,436,5132795877,146,83.6,5132795881,230,99.1,5132795873,103,19,5132873889,215,,5132795789,72,,5132795879,147,49.6,5132795875,458,5132793589,18,,5132795883,231,49.6,,5132793593,56,5132795871,102,49.2,5132873887,78,5132795793,82,,,,,,,,,,,,,,,,Center,,
2706117465,436,10,2,50,45,9qsmopgutr7ut5g6workk8w4i,1,15.1,50.2,2024-08-04T17:15:32.332Z,2024-08-04T17:59:18Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5132793689,94,,5132795289,233,508,5132793691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117489,509,1,2,50,46,anga7587r1zv4ey71ge9zxol3,1,77.1,29.8,2024-08-04T17:15:33.240Z,2024-08-04T20:17:11Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,1.0,5132793799,140,90.0,5132793801,141,43.7,5132793803,212,16.5,5132793797,56,Center,5132793805,213,0.61,5133392831,154,,5133392829,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117495,510,15,2,50,47,anga7587r1zv4ey71ge9zxol3,1,91.2,40.3,2024-08-04T17:15:34.052Z,2024-08-04T20:17:49Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5132795213,147,41.9,5132795207,103,19,5132874425,154,,5132874421,78,,5132795055,20,,5132795059,82,,5132795217,231,45.5,5132793843,17,,5132795211,146,5132793845,56,Center,5132795247,233,437,92.8,5132795205,102,5132874427,55,509,5132795201,24,5132874423,29,5132795215,230,98.4,,,,,,,,,,,,,49.1,,
2706117491,437,10,2,50,47,9qsmopgutr7ut5g6workk8w4i,1,7.6,54.7,2024-08-04T17:15:34.152Z,2024-08-04T17:59:19Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5132793813,94,,5132795965,233,510,5132793815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117499,511,61,2,50,50,anga7587r1zv4ey71ge9zxol3,1,89.3,42.4,2024-08-04T17:15:37.173Z,2024-08-04T17:15:37Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5132793865,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117531,438,1,2,50,52,9qsmopgutr7ut5g6workk8w4i,1,13.6,71.5,2024-08-04T17:15:39.096Z,2024-08-04T18:29:54Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5132794087,213,1.53,5132794079,56,Back,5132794085,212,14.2,5132794081,140,14.1,5132794083,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117577,440,1,2,50,54,9qsmopgutr7ut5g6workk8w4i,1,15.0,92.3,2024-08-04T17:15:41.513Z,2024-08-04T18:29:52Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5132794255,213,5.67,5132794253,212,8.7,5132794247,56,Back,5132794251,141,84.9,5132794249,140,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117601,441,1,2,50,56,9qsmopgutr7ut5g6workk8w4i,1,23.3,86.0,2024-08-04T17:15:43.352Z,2024-08-04T18:29:49Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5132794433,56,Back,5132794437,141,95.3,5132794435,140,26.5,5132794439,212,7.2,5132794441,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117607,442,3,2,50,59,9qsmopgutr7ut5g6workk8w4i,0,30.5,97.0,2024-08-04T17:15:46.712Z,2024-08-04T20:18:28Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5132794475,56,Back,5132794479,285,,5132794579,233,512,5133397355,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117619,512,7,2,50,59,anga7587r1zv4ey71ge9zxol3,1,69.5,3.0,2024-08-04T17:15:46.713Z,2024-08-04T20:18:51Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5132794555,56,Right,5132794557,286,,5133398561,384,,5132794571,233,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117635,514,1,2,51,1,anga7587r1zv4ey71ge9zxol3,1,70.0,3.5,2024-08-04T17:15:48.312Z,2024-08-04T17:15:49Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5132794625,212,9.1,5132794627,213,1.41,5132794619,56,Right,5132794621,140,71.4,5132794623,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117683,515,1,2,51,2,anga7587r1zv4ey71ge9zxol3,1,71.4,16.7,2024-08-04T17:15:49.240Z,2024-08-04T17:15:53Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5132794881,56,Right,5132794883,140,62.8,5132794885,141,6.8,5132794887,212,11.3,5132794889,213,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117697,516,1,2,51,6,anga7587r1zv4ey71ge9zxol3,0,73.8,7.9,2024-08-04T17:15:53.624Z,2024-08-04T17:15:55Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5132794971,212,28.4,5132794973,213,6.15,5132794969,141,2.3,5132794965,56,Right,5132794967,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117725,443,5,2,51,8,9qsmopgutr7ut5g6workk8w4i,1,-0.8,94.0,2024-08-04T17:15:55.711Z,2024-08-04T18:21:24Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5132795157,233,517,5132795151,56,Back,5132795153,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117699,517,5,2,51,8,anga7587r1zv4ey71ge9zxol3,0,100.8,6.0,2024-08-04T17:15:55.711Z,2024-08-04T17:16:03Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5132794981,346,,5132795169,233,443,5132794979,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706118259,518,18,2,51,20,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-08-04T17:16:06.955Z,2024-08-04T17:17:03Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5132798397,44,Defender,5132798395,41,,5132798399,59,5,5132798539,55,519,5132799077,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706118271,519,19,2,51,20,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-08-04T17:16:06.956Z,2024-08-04T17:17:05Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5132798455,292,4,5132798457,293,5,5132799217,189,,5132798461,44,Defender,5132798465,55,518,5132798451,145,6,5132798447,41,,5132798453,59,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706117985,445,1,2,51,43,9qsmopgutr7ut5g6workk8w4i,0,5.0,46.5,2024-08-04T17:16:30.328Z,2024-08-04T18:29:46Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5132796813,140,61.4,5132796811,56,Center,5132796809,124,,5132796823,74,,5132796821,1,,5132796819,213,6.07,5132796815,141,27.5,5132796817,212,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706118989,525,1,2,51,43,anga7587r1zv4ey71ge9zxol3,0,39.1,67.9,2024-08-04T17:16:30.351Z,2024-08-04T17:17:54Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5132802451,141,66.7,5132802449,140,60.9,5132802447,56,Center,5132802453,212,22.9,5132802455,213,6.25,5132802533,1,,5132802531,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706118011,446,1,2,51,46,9qsmopgutr7ut5g6workk8w4i,0,38.8,38.4,2024-08-04T17:16:32.840Z,2024-08-04T18:29:45Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5132797015,213,0.58,5132797007,56,Center,5132797005,3,,5132797009,140,60.7,5132797011,141,60.4,5132797013,212,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706119543,530,1,2,51,47,anga7587r1zv4ey71ge9zxol3,1,44.3,45.2,2024-08-04T17:16:33.855Z,2024-08-04T17:35:26Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5132805743,3,,5132805755,1,,5132805745,56,Back,5132805753,213,1.43,5132805747,140,48.6,5132805749,141,92.0,5132805751,212,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706126273,666,1,2,51,51,anga7587r1zv4ey71ge9zxol3,1,51.3,93.3,2024-08-04T17:16:38.675Z,2024-08-04T17:32:28Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5132844421,212,16.8,5132844423,213,5.74,5132844417,140,65.0,5132844415,56,Left,5132844419,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706126645,669,1,2,51,52,anga7587r1zv4ey71ge9zxol3,0,64.2,80.0,2024-08-04T17:16:39.309Z,2024-08-04T17:33:03Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5132846393,56,Left,5132846401,213,1.05,5132846395,140,66.4,5132846397,141,85.9,5132846399,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706118089,447,1,2,51,56,9qsmopgutr7ut5g6workk8w4i,1,29.2,17.0,2024-08-04T17:16:42.936Z,2024-08-04T17:16:44Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5132797509,141,24.8,5132797505,56,Back,5132797507,140,23.8,5132797513,213,2.39,5132797511,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706118101,449,1,2,51,57,9qsmopgutr7ut5g6workk8w4i,0,23.8,24.8,2024-08-04T17:16:44.664Z,2024-08-04T20:20:03Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5132797569,141,49.8,5132797567,140,62.7,5132797565,56,Center,5132797571,212,44.2,5132797573,213,0.39,5133402759,157,,5132797575,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706127199,675,1,2,52,0,anga7587r1zv4ey71ge9zxol3,1,34.6,53.1,2024-08-04T17:16:47.809Z,2024-08-04T17:34:00Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5132849601,141,73.3,5132849597,56,Back,5132849609,213,1.65,5132849605,212,13.8,5132849599,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706127259,676,1,2,52,2,anga7587r1zv4ey71ge9zxol3,1,34.2,75.0,2024-08-04T17:16:48.902Z,2024-08-04T17:34:08Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5132849961,140,44.6,5132849963,141,91.7,5132849959,56,Back,5132849967,213,0.80,5132849965,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706127391,677,1,2,52,5,anga7587r1zv4ey71ge9zxol3,0,44.4,92.7,2024-08-04T17:16:52.479Z,2024-08-04T17:34:20Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5132850661,141,52.1,5132850663,212,51.2,5132850659,140,85.5,5132850655,56,Center,5132850653,155,,5132850667,1,,5132850665,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706118279,450,52,2,52,9,9qsmopgutr7ut5g6workk8w4i,1,14.9,50.8,2024-08-04T17:16:56.664Z,2024-08-04T20:20:21Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5133403783,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706118349,451,1,2,52,11,9qsmopgutr7ut5g6workk8w4i,1,14.9,50.8,2024-08-04T17:16:58.584Z,2024-08-04T17:17:02Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5132798901,123,,5132798903,56,Back,5132798911,213,5.76,5132798907,141,44.7,5132798905,140,21.7,5132798909,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
