id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value
2813483997,414,7,1,46,30,77tfx9me4aaqhzv78bmgsy9bg,0,19.2,78.8,2025-05-11T12:47:10.968Z,2025-05-11T19:11:53Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5720103865,285,,5721976063,385,,5720103905,233,419,5721976065,178,,5720103863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813483991,420,13,1,46,31,9qsmopgutr7ut5g6workk8w4i,1,75.1,34.5,2025-05-11T12:47:12.407Z,2025-05-11T19:12:03Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5720104717,231,49.8,5721977053,77,,5720104711,328,,5720103831,22,,5720104707,103,44.4,5721977051,120,,5720104705,102,64.2,5720104715,230,99.1,5720104709,215,5720103835,56,5720104713,458,5720103833,18,,5720104279,20,,,,,,,,,,,,,,,Center,,,,,,,
2813484109,415,5,1,46,34,77tfx9me4aaqhzv78bmgsy9bg,1,-1.3,41.8,2025-05-11T12:47:14.696Z,2025-05-11T12:58:22Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5720104407,346,,5720104485,233,421,5720104403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484073,421,5,1,46,34,9qsmopgutr7ut5g6workk8w4i,0,101.3,58.2,2025-05-11T12:47:14.696Z,2025-05-11T12:58:23Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5720104231,346,,5720104229,56,Center,5720104515,233,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484519,417,1,1,46,57,77tfx9me4aaqhzv78bmgsy9bg,1,4.3,49.9,2025-05-11T12:47:38.447Z,2025-05-11T12:48:12Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5720106607,141,63.4,5720106611,213,0.69,5720106609,212,14.3,5720106635,189,,5720106605,140,14.8,5720106619,237,,5720106601,124,,5720106603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484601,418,1,1,47,2,77tfx9me4aaqhzv78bmgsy9bg,1,19.2,61.4,2025-05-11T12:47:42.975Z,2025-05-11T12:47:46Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5720107117,141,26.7,5720107119,212,24.1,5720107113,56,Back,5720107121,213,4.51,5720107115,140,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484631,419,1,1,47,5,77tfx9me4aaqhzv78bmgsy9bg,1,14.7,26.7,2025-05-11T12:47:46.191Z,2025-05-11T12:47:48Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5720107283,212,17.9,5720107281,141,48.4,5720107285,213,2.17,5720107277,56,Back,5720107279,140,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484737,420,1,1,47,7,77tfx9me4aaqhzv78bmgsy9bg,1,5.0,48.4,2025-05-11T12:47:47.887Z,2025-05-11T12:47:53Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5720107885,213,0.91,5720107881,141,66.7,5720107877,56,Back,5720107879,140,14.2,5720107883,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484779,421,1,1,47,12,77tfx9me4aaqhzv78bmgsy9bg,1,34.1,62.3,2025-05-11T12:47:52.943Z,2025-05-11T12:47:54Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5720108147,213,5.02,5720108139,56,Back,5720108145,212,16.1,5720108141,140,38.8,5720108143,141,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484841,422,1,1,47,13,77tfx9me4aaqhzv78bmgsy9bg,1,38.8,39.7,2025-05-11T12:47:54.624Z,2025-05-11T12:47:58Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5720108471,155,,5720108479,212,30.8,5720108475,140,62.3,5720108477,141,12.6,5720108481,213,5.64,5720108473,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484943,423,1,1,47,17,77tfx9me4aaqhzv78bmgsy9bg,1,65.3,16.7,2025-05-11T12:47:58.575Z,2025-05-11T12:48:02Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5720108955,56,Center,5720108961,141,37.6,5720108965,212,20.4,5720108957,140,79.3,5720108967,213,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484953,424,3,1,47,20,77tfx9me4aaqhzv78bmgsy9bg,0,82.0,37.3,2025-05-11T12:48:01.560Z,2025-05-11T19:12:35Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5720109117,233,423,5720109023,286,,5721980041,465,,5720109021,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484955,423,7,1,47,20,9qsmopgutr7ut5g6workk8w4i,1,18.0,62.7,2025-05-11T12:48:01.561Z,2025-05-11T19:12:37Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5720109041,56,Back,5720109043,285,,5721980287,385,,5720109039,167,,5721980289,389,,5720109085,233,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484959,424,6,1,47,22,9qsmopgutr7ut5g6workk8w4i,0,17.0,62.7,2025-05-11T12:48:02.776Z,2025-05-11T19:12:47Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5720109441,73,,5720109439,56,Back,5720109501,233,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813484963,425,6,1,47,22,77tfx9me4aaqhzv78bmgsy9bg,1,83.0,37.3,2025-05-11T12:48:02.776Z,2025-05-11T12:58:26Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5720109479,233,424,5720109175,56,Center,5720109177,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813485757,426,1,1,47,57,77tfx9me4aaqhzv78bmgsy9bg,1,99.5,0.5,2025-05-11T12:48:38.129Z,2025-05-11T19:12:50Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,1.0,,5720113301,141,62.6,5720113293,56,Center,5720113307,1,,5720113281,2,,5720116445,210,15,5720113305,213,1.64,5721980991,72,,5720113289,223,,5720113297,140,5720116447,154,5720113303,212,5720113283,6,,5720113285,155,,,,,,,,,,,,,,96.6,,42.3,,,,,,
2813485789,427,44,1,48,1,77tfx9me4aaqhzv78bmgsy9bg,1,96.4,58.8,2025-05-11T12:48:42.593Z,2025-05-11T12:59:02Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5720113513,233,427,5720113465,56,Center,5720113467,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813485777,427,44,1,48,1,9qsmopgutr7ut5g6workk8w4i,0,3.6,41.2,2025-05-11T12:48:42.594Z,2025-05-11T12:59:03Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5720113547,233,427,5720113377,56,Back,5720113379,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813485793,428,15,1,48,2,77tfx9me4aaqhzv78bmgsy9bg,1,96.6,62.6,2025-05-11T12:48:43.025Z,2025-05-11T19:13:10Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5720113487,56,Center,5720116463,29,,5720116473,103,22.2,5720116475,146,99.4,5720116465,154,,5720115773,25,,5720116467,55,426,5720116477,147,54.0,5720115775,15,5720116491,233,5720113485,61,5720116471,102,51.9,5720115779,328,,5721982515,77,,,,,,,,,,,,428,,,,,,,
2813485807,428,10,1,48,2,9qsmopgutr7ut5g6workk8w4i,1,1.0,46.1,2025-05-11T12:48:43.125Z,2025-05-11T19:13:14Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5720113529,182,,5720113527,178,,5721982867,176,,5720116537,233,428,5721982869,378,,5720113531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813486587,429,30,1,48,5,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-05-11T12:48:45.981Z,2025-05-11T12:49:31Z,,,,,5720118035,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813486589,430,30,1,48,5,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-05-11T12:48:45.981Z,2025-05-11T12:49:32Z,,,,,5720118045,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500395,430,32,2,45,0,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-05-11T13:05:04.186Z,2025-05-11T17:55:53Z,,,,,5720190799,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500405,436,32,2,45,0,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-05-11T13:05:04.186Z,2025-05-11T13:05:05Z,,,,,5720190887,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500469,431,1,2,45,0,77tfx9me4aaqhzv78bmgsy9bg,1,50.2,50.0,2025-05-11T13:05:04.187Z,2025-05-11T13:05:14Z,3qcjzsb466tfri5yrj35wztw4,L. Nene,,,5720191195,141,46.4,5720191191,56,Back,5720191201,279,S,5720191193,140,48.5,5720191199,213,4.08,5720191197,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500493,432,1,2,45,4,77tfx9me4aaqhzv78bmgsy9bg,0,56.1,46.7,2025-05-11T13:05:08.360Z,2025-05-11T13:05:11Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5720191311,56,Center,5720191319,213,5.56,5720191315,141,24.4,5720191317,212,23.0,5720191313,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500569,438,1,2,45,6,9qsmopgutr7ut5g6workk8w4i,1,24.9,85.3,2025-05-11T13:05:10.493Z,2025-05-11T13:05:13Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5720191693,141,66.9,5720191695,212,19.4,5720191691,140,10.8,5720191689,56,Back,5720191697,213,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500659,439,1,2,45,8,9qsmopgutr7ut5g6workk8w4i,1,10.8,66.9,2025-05-11T13:05:13.093Z,2025-05-11T13:05:17Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5720192149,157,,5720192157,212,44.6,5720192159,213,0.07,5720192155,141,71.5,5720192151,56,Center,5720192161,1,,5720192153,140,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500667,440,44,2,45,12,9qsmopgutr7ut5g6workk8w4i,1,54.0,69.4,2025-05-11T13:05:17.031Z,2025-05-11T13:05:20Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5720192207,286,,5720192263,233,433,5720192203,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500655,433,44,2,45,12,77tfx9me4aaqhzv78bmgsy9bg,0,46.0,30.6,2025-05-11T13:05:17.032Z,2025-05-11T13:05:20Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5720192275,233,440,5720192133,56,Back,5720192135,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500751,441,1,2,45,13,9qsmopgutr7ut5g6workk8w4i,1,53.2,71.5,2025-05-11T13:05:17.366Z,2025-05-11T13:05:22Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5720192683,212,10.9,5720192687,213,0.88,5720192675,140,59.8,5720192679,141,83.8,5720192665,3,,5720192671,56,Left,5720192667,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500769,434,45,2,45,18,77tfx9me4aaqhzv78bmgsy9bg,0,29.8,19.2,2025-05-11T13:05:22.453Z,2025-05-11T13:05:28Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5720192759,285,,5720192757,56,Back,5720192809,233,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500771,442,3,2,45,18,9qsmopgutr7ut5g6workk8w4i,1,70.2,80.8,2025-05-11T13:05:22.453Z,2025-05-11T18:38:56Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5720192783,233,434,5720192767,286,,5720192765,56,Left,5721826273,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500857,443,1,2,45,18,9qsmopgutr7ut5g6workk8w4i,1,65.8,87.1,2025-05-11T13:05:23.029Z,2025-05-11T13:05:27Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5720193203,140,67.8,5720193207,141,66.7,5720193215,213,4.86,5720193211,212,14.0,5720193197,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500815,435,83,2,45,20,77tfx9me4aaqhzv78bmgsy9bg,0,21.6,34.8,2025-05-11T13:05:24.776Z,2025-05-11T13:05:28Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5720193279,399,2xp7fbcl6a4nua9jpm7b4k1sk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500869,444,1,2,45,22,9qsmopgutr7ut5g6workk8w4i,0,74.5,67.6,2025-05-11T13:05:26.469Z,2025-05-11T13:05:28Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5720193261,213,0.06,5720193253,141,69.3,5720193257,212,18.5,5720193249,140,92.1,5720193245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500997,437,54,2,45,24,77tfx9me4aaqhzv78bmgsy9bg,1,3.9,32.8,2025-05-11T13:05:28.298Z,2025-05-11T18:39:17Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5720194009,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813501043,438,52,2,45,24,77tfx9me4aaqhzv78bmgsy9bg,1,3.9,32.8,2025-05-11T13:05:29.017Z,2025-05-11T18:39:14Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5721827691,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500947,436,43,2,45,26,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-05-11T13:05:30.200Z,2025-05-11T13:05:31Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5720193647,56,Back,5720193641,173,0,5720193825,144,63,5720193645,182,0,5720193643,178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813501121,439,1,2,45,32,77tfx9me4aaqhzv78bmgsy9bg,1,14.6,31.8,2025-05-11T13:05:36.265Z,2025-05-11T13:05:37Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5720194539,56,Back,5720194549,213,5.74,5720194547,212,18.6,5720194537,123,,5720194541,140,29.8,5720194543,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813501183,440,1,2,45,33,77tfx9me4aaqhzv78bmgsy9bg,1,31.9,17.1,2025-05-11T13:05:37.785Z,2025-05-11T13:05:42Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5720194903,56,Back,5720194905,140,42.9,5720194907,141,3.7,5720194911,213,5.62,5720194909,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813501217,441,1,2,45,37,77tfx9me4aaqhzv78bmgsy9bg,1,44.3,5.8,2025-05-11T13:05:41.785Z,2025-05-11T13:05:44Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5720195083,213,2.12,5720195077,140,39.6,5720195079,141,17.7,5720195081,212,9.5,5720195075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813501235,442,1,2,45,39,77tfx9me4aaqhzv78bmgsy9bg,1,39.6,17.7,2025-05-11T13:05:43.865Z,2025-05-11T13:05:44Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5720195167,213,1.04,5720195159,56,Back,5720195161,140,43.7,5720195165,212,8.6,5720195163,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813501283,443,1,2,45,40,77tfx9me4aaqhzv78bmgsy9bg,1,43.7,28.6,2025-05-11T13:05:44.473Z,2025-05-11T13:05:48Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5720195453,212,8.6,5720195455,213,3.70,5720195451,141,21.9,5720195449,140,36.8,5720195447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813501345,444,1,2,45,44,77tfx9me4aaqhzv78bmgsy9bg,1,39.2,30.7,2025-05-11T13:05:48.312Z,2025-05-11T18:40:06Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5720195743,196,,5720195763,213,1.23,5720195751,140,54.3,5720195755,141,96.1,5720195741,155,,5720195767,1,,5720195759,212,47.2,5720195747,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813501397,445,1,2,45,47,77tfx9me4aaqhzv78bmgsy9bg,1,53.5,95.6,2025-05-11T13:05:52.103Z,2025-05-11T13:05:54Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5720196083,212,14.3,5720196081,141,91.5,5720196085,213,3.34,5720196075,140,40.1,5720196071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813501467,446,1,2,45,50,77tfx9me4aaqhzv78bmgsy9bg,1,40.5,90.9,2025-05-11T13:05:54.697Z,2025-05-11T13:05:59Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5720196501,140,33.0,5720196505,212,19.0,5720196503,141,65.4,5720196507,213,4.29,5720196499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813501563,447,1,2,45,54,77tfx9me4aaqhzv78bmgsy9bg,1,34.7,63.7,2025-05-11T13:05:58.969Z,2025-05-11T13:06:04Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5720196967,141,35.7,5720196969,212,19.3,5720196971,213,4.88,5720196965,140,37.8,5720196963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813501629,448,1,2,45,59,77tfx9me4aaqhzv78bmgsy9bg,1,39.3,36.0,2025-05-11T13:06:03.865Z,2025-05-11T13:06:06Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5720197289,212,18.0,5720197287,141,62.3,5720197283,56,Back,5720197291,213,1.66,5720197285,140,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813501743,449,1,2,46,2,77tfx9me4aaqhzv78bmgsy9bg,1,37.4,63.7,2025-05-11T13:06:06.633Z,2025-05-11T13:06:11Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5720197773,141,88.0,5720197771,140,42.2,5720197775,212,17.3,5720197769,56,Back,5720197777,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813501837,450,1,2,46,7,77tfx9me4aaqhzv78bmgsy9bg,1,45.6,93.6,2025-05-11T13:06:11.465Z,2025-05-11T13:06:15Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5720198217,141,73.3,5720198221,212,21.4,5720198223,213,3.84,5720198215,140,30.0,5720198211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813501929,451,1,2,46,11,77tfx9me4aaqhzv78bmgsy9bg,1,33.8,68.8,2025-05-11T13:06:15.449Z,2025-05-11T13:06:21Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5720198661,212,23.0,5720198655,56,Back,5720198663,213,4.78,5720198659,141,35.1,5720198657,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813501997,452,1,2,46,17,77tfx9me4aaqhzv78bmgsy9bg,1,39.3,37.6,2025-05-11T13:06:21.482Z,2025-05-11T13:06:25Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5720199047,213,1.58,5720199025,56,Back,5720199035,141,64.3,5720199041,212,18.2,5720199029,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813502055,453,1,2,46,21,77tfx9me4aaqhzv78bmgsy9bg,1,40.0,66.9,2025-05-11T13:06:25.578Z,2025-05-11T13:06:28Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5720199289,140,52.0,5720199297,212,12.6,5720199301,213,6.27,5720199285,56,Center,5720199293,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813502097,454,1,2,46,24,77tfx9me4aaqhzv78bmgsy9bg,1,46.9,73.9,2025-05-11T13:06:28.234Z,2025-05-11T13:06:30Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5720199515,212,16.5,5720199509,56,Left,5720199511,140,52.2,5720199513,141,96.8,5720199517,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813502107,455,50,2,46,26,77tfx9me4aaqhzv78bmgsy9bg,1,51.0,94.2,2025-05-11T13:06:30.619Z,2025-05-11T13:06:34Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5720199573,286,,5720199777,233,445,5720199571,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813502131,445,7,2,46,26,9qsmopgutr7ut5g6workk8w4i,0,49.0,5.8,2025-05-11T13:06:30.620Z,2025-05-11T13:06:33Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5720199689,285,,5720199685,56,Back,5720199755,233,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813502295,456,1,2,46,30,77tfx9me4aaqhzv78bmgsy9bg,1,35.9,75.6,2025-05-11T13:06:34.554Z,2025-05-11T13:06:39Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5720200635,212,15.1,5720200631,140,48.9,5720200629,56,Back,5720200633,141,66.0,5720200639,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813502301,457,1,2,46,34,77tfx9me4aaqhzv78bmgsy9bg,1,44.2,63.0,2025-05-11T13:06:38.554Z,2025-05-11T13:06:39Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5720200675,56,Back,5720200683,213,5.38,5720200677,140,49.3,5720200679,141,53.0,5720200681,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813502405,458,1,2,46,35,77tfx9me4aaqhzv78bmgsy9bg,1,49.3,53.0,2025-05-11T13:06:39.514Z,2025-05-11T13:06:44Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5720201217,56,Back,5720201223,212,26.8,5720201219,140,46.5,5720201221,141,13.8,5720201225,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813502533,459,1,2,46,40,77tfx9me4aaqhzv78bmgsy9bg,1,55.8,5.6,2025-05-11T13:06:44.442Z,2025-05-11T13:06:50Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5720201879,140,62.6,5720201881,141,3.2,5720201885,213,6.06,5720201873,56,Right,5720201883,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813502519,446,83,2,46,44,9qsmopgutr7ut5g6workk8w4i,0,42.1,86.2,2025-05-11T13:06:48.319Z,2025-05-11T13:06:52Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5720202191,399,7cpkykvmy8ujrahzdz7ksk2c5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813502567,460,1,2,46,45,77tfx9me4aaqhzv78bmgsy9bg,1,55.9,9.1,2025-05-11T13:06:50.042Z,2025-05-11T13:06:51Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5720202037,140,46.4,5720202039,141,4.0,5720202043,213,3.48,5720202041,212,10.6,5720202035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813502597,461,1,2,46,47,77tfx9me4aaqhzv78bmgsy9bg,1,46.4,3.8,2025-05-11T13:06:51.274Z,2025-05-11T13:06:53Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5720202239,212,22.3,5720202237,141,30.1,5720202235,140,33.7,5720202241,213,2.21,5720202233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813502701,462,1,2,46,49,77tfx9me4aaqhzv78bmgsy9bg,1,32.7,31.9,2025-05-11T13:06:53.402Z,2025-05-11T13:06:58Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5720202831,213,1.44,5720202829,212,16.6,5720202827,141,56.1,5720202823,56,Back,5720202825,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813502729,463,1,2,46,54,77tfx9me4aaqhzv78bmgsy9bg,1,40.7,57.5,2025-05-11T13:06:58.266Z,2025-05-11T13:06:59Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5720202959,56,Back,5720202967,213,0.57,5720202963,141,65.1,5720202961,140,48.3,5720202965,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
