id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2750128651,495,44,2,54,19,5rz9enoyknpg8ji78za5b82p0,0,46.0,86.5,2024-11-22T19:14:44.057Z,2024-11-22T20:03:04Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5374068619,285,,5374068615,56,Back,5374068723,233,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750128683,517,1,2,54,19,77tfx9me4aaqhzv78bmgsy9bg,1,54.2,13.1,2024-11-22T19:14:44.697Z,2024-11-22T19:14:46Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,5374068757,56,Center,5374068759,140,56.5,5374068763,212,11.7,5374068755,3,,5374068761,141,30.0,5374068765,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750128707,519,1,2,54,21,77tfx9me4aaqhzv78bmgsy9bg,1,56.5,31.8,2024-11-22T19:14:46.087Z,2024-11-22T19:14:47Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5374068905,213,2.27,5374068899,140,47.0,5374068903,212,15.5,5374068901,141,49.3,5374068897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750128779,520,1,2,54,22,77tfx9me4aaqhzv78bmgsy9bg,1,47.8,47.6,2024-11-22T19:14:47.576Z,2024-11-22T19:14:50Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5374069267,140,62.2,5374069263,56,Center,5374069279,212,22.7,5374069285,213,5.44,5374069273,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750128871,521,1,2,54,25,77tfx9me4aaqhzv78bmgsy9bg,1,64.0,19.2,2024-11-22T19:14:50.472Z,2024-11-22T19:14:54Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5374069713,56,Right,5374069715,140,63.5,5374069719,212,7.9,5374069717,141,7.6,5374069721,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750128893,522,1,2,54,29,77tfx9me4aaqhzv78bmgsy9bg,1,61.7,10.1,2024-11-22T19:14:54.776Z,2024-11-22T19:14:56Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5374069837,212,23.8,5374069839,213,2.05,5374069831,56,Center,5374069835,141,41.2,5374069833,140,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750128941,523,1,2,54,31,77tfx9me4aaqhzv78bmgsy9bg,1,52.1,41.9,2024-11-22T19:14:56.136Z,2024-11-22T19:14:59Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,5374070093,212,16.9,5374070091,141,65.7,5374070095,213,1.29,5374070087,56,Center,5374070089,140,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750129033,524,1,2,54,34,77tfx9me4aaqhzv78bmgsy9bg,1,64.0,69.1,2024-11-22T19:14:59.268Z,2024-11-22T19:15:03Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5374070571,213,1.18,5374070563,56,Left,5374070565,140,67.4,5374070569,212,9.3,5374070567,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750129105,525,1,2,54,38,77tfx9me4aaqhzv78bmgsy9bg,1,69.6,76.3,2024-11-22T19:15:03.591Z,2024-11-22T19:15:08Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,5374070925,141,93.6,5374070933,213,1.30,5374070929,212,12.2,5374070921,140,72.7,5374070919,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750129135,526,1,2,54,43,77tfx9me4aaqhzv78bmgsy9bg,1,72.1,93.0,2024-11-22T19:15:08.152Z,2024-11-22T22:15:06Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,5374071089,212,26.0,5374071081,140,50.4,5374071085,141,74.5,5374071077,56,Center,5374071093,213,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750129169,527,1,2,54,44,77tfx9me4aaqhzv78bmgsy9bg,1,48.6,71.8,2024-11-22T19:15:09.640Z,2024-11-22T19:15:12Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5374071257,213,4.85,5374071249,140,53.0,5374071261,1,,5374071251,141,24.0,5374071247,56,Center,5374071253,212,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750129243,528,1,2,54,47,77tfx9me4aaqhzv78bmgsy9bg,1,52.7,27.0,2024-11-22T19:15:12.104Z,2024-11-22T19:15:15Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,5374071613,141,46.4,5374071609,56,Back,5374071611,140,42.5,5374071615,212,17.0,5374071617,213,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750129303,529,1,2,54,50,77tfx9me4aaqhzv78bmgsy9bg,1,43.5,53.1,2024-11-22T19:15:15.800Z,2024-11-22T19:15:19Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,5374071855,212,17.2,5374071849,56,Center,5374071857,213,0.88,5374071851,140,53.9,5374071853,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750129347,530,1,2,54,54,77tfx9me4aaqhzv78bmgsy9bg,1,55.3,75.4,2024-11-22T19:15:19.048Z,2024-11-22T19:15:22Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5374072143,140,43.1,5374072141,56,Back,5374072149,213,3.77,5374072145,141,61.7,5374072147,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750129433,531,1,2,54,57,77tfx9me4aaqhzv78bmgsy9bg,0,44.7,56.7,2024-11-22T19:15:21.945Z,2024-11-22T19:15:26Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,5374072621,140,91.8,5374072629,1,,5374072617,155,,5374072623,141,15.3,5374072627,213,5.77,5374072619,56,Right,5374072625,212,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750129495,497,1,2,55,3,5rz9enoyknpg8ji78za5b82p0,0,9.5,95.4,2024-11-22T19:15:28.662Z,2024-11-22T19:15:30Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5374072963,56,Back,5374072959,157,,5374072975,1,,5374072969,212,41.2,5374072967,141,100.0,5374072965,140,48.5,5374072973,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750129503,498,5,2,55,5,5rz9enoyknpg8ji78za5b82p0,0,41.2,101.6,2024-11-22T19:15:30.552Z,2024-11-22T19:15:36Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5374073265,233,532,5374073003,56,Back,5374073005,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750129539,532,5,2,55,5,77tfx9me4aaqhzv78bmgsy9bg,1,58.8,-1.6,2024-11-22T19:15:30.552Z,2024-11-22T19:18:46Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5374073189,56,Right,5374073227,233,498,5374073191,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750129601,533,1,2,55,10,77tfx9me4aaqhzv78bmgsy9bg,1,69.7,0.0,2024-11-22T19:15:35.431Z,2024-11-22T22:15:43Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5374073567,107,,5374073577,213,1.56,5374073575,212,10.8,5374073603,189,,5374073573,141,14.0,5374073569,56,Right,5374073571,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750129673,534,1,2,55,12,77tfx9me4aaqhzv78bmgsy9bg,1,73.0,19.1,2024-11-22T19:15:36.839Z,2024-11-22T19:15:59Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,1.0,5374074003,140,73.6,5374075619,210,15,5374074009,213,1.54,5374074001,56,Center,5374074007,212,20.5,5374074005,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750129675,535,15,2,55,14,77tfx9me4aaqhzv78bmgsy9bg,1,77.8,53.0,2024-11-22T19:15:39.225Z,2024-11-22T22:16:25Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5374075625,29,,5374075651,231,50,5374075647,230,98.1,5374074021,56,Center,5374074017,18,,5374075623,78,,5374075161,82,,5374075637,146,83.6,5374075157,20,5374075631,102,49.8,5374075627,55,534,5374074013,22,,,5374075633,103,5374075635,215,,5374075643,147,52.2,19,5374093239,233,499,,,,,,,,,,,,
2750129771,499,10,2,55,14,5rz9enoyknpg8ji78za5b82p0,1,16.2,48.7,2024-11-22T19:15:39.325Z,2024-11-22T19:18:49Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5374093293,233,535,5374074497,56,Back,5374074495,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750129703,536,43,2,55,15,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-11-22T19:15:40.581Z,2024-11-22T19:16:00Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,5374074165,56,Center,5374075769,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750129781,500,6,2,55,19,5rz9enoyknpg8ji78za5b82p0,0,9.8,38.6,2024-11-22T19:15:43.880Z,2024-11-22T22:16:32Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5374074553,73,,5374074551,56,Back,5374076337,233,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750129733,537,6,2,55,19,77tfx9me4aaqhzv78bmgsy9bg,1,90.2,61.4,2024-11-22T19:15:43.880Z,2024-11-22T19:18:48Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5374076315,233,500,5374076291,73,,5374074313,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750130335,538,1,2,55,49,77tfx9me4aaqhzv78bmgsy9bg,1,99.6,99.3,2024-11-22T19:16:14.792Z,2024-11-22T22:17:03Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,5374077537,141,63.0,5374077535,140,93.4,5374077541,213,4.45,5374077539,212,25.5,5374666217,20,,5374077533,56,Center,5374077527,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750130359,539,1,2,55,53,77tfx9me4aaqhzv78bmgsy9bg,1,93.4,63.0,2024-11-22T19:16:18.215Z,2024-11-22T19:17:27Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,5374077623,56,Center,5374077629,212,6.5,5374077631,213,3.57,5374077625,140,87.8,5374077627,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750130417,540,61,2,55,54,77tfx9me4aaqhzv78bmgsy9bg,0,87.8,59.0,2024-11-22T19:16:18.864Z,2024-11-22T19:17:28Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,5374077925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750130407,501,43,2,55,56,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-11-22T19:16:21.382Z,2024-11-22T19:16:25Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5374078357,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750130457,502,12,2,55,58,5rz9enoyknpg8ji78za5b82p0,1,16.8,24.3,2024-11-22T19:16:23.318Z,2024-11-22T19:16:27Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5374078137,56,Right,5374078143,212,44.0,5374078139,140,55.1,5374078141,141,0.0,5374078145,213,5.86,5374078549,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750130471,503,5,2,55,59,5rz9enoyknpg8ji78za5b82p0,0,56.6,-1.6,2024-11-22T19:16:23.835Z,2024-11-22T19:16:30Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5374078695,233,541,5374078219,347,,5374078217,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750130547,541,5,2,55,59,77tfx9me4aaqhzv78bmgsy9bg,1,43.4,101.6,2024-11-22T19:16:23.835Z,2024-11-22T19:18:46Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,5374078651,233,503,5374078627,347,,5374078623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750131407,542,1,2,56,42,77tfx9me4aaqhzv78bmgsy9bg,1,49.4,100.0,2024-11-22T19:17:07.391Z,2024-11-22T19:18:26Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5374083271,141,74.6,5374083273,212,25.6,5374083269,140,66.7,5374083277,1,,5374083275,213,5.50,5374083265,107,,5374083267,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750131437,543,1,2,56,44,77tfx9me4aaqhzv78bmgsy9bg,1,65.1,75.8,2024-11-22T19:17:09.735Z,2024-11-22T19:18:32Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,5374083465,141,91.8,5374083467,212,15.2,5374083469,213,0.80,5374083459,56,Left,5374083463,140,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750131461,544,1,2,56,50,77tfx9me4aaqhzv78bmgsy9bg,0,86.8,87.1,2024-11-22T19:17:15.030Z,2024-11-22T22:19:01Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,5374083585,141,51.6,5374667145,224,,5374083579,155,,5374667147,72,,5374083581,56,Center,5374083589,212,24.7,5374083591,213,4.93,5374083577,2,,5374083583,140,,,,,,,,,,91.9,,,,,,,,,,,,,,,,,,,,,,,,
2750131477,504,52,2,56,51,5rz9enoyknpg8ji78za5b82p0,1,4.7,49.3,2024-11-22T19:17:16.565Z,2024-11-22T22:19:04Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5374667215,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750131889,506,1,2,57,11,5rz9enoyknpg8ji78za5b82p0,1,13.4,48.4,2024-11-22T19:17:36.470Z,2024-11-22T19:17:39Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5374085953,212,10.1,5374085947,140,22.9,5374085943,56,Back,5374085949,141,45.8,5374085957,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750131911,507,1,2,57,14,5rz9enoyknpg8ji78za5b82p0,0,23.5,42.2,2024-11-22T19:17:39.798Z,2024-11-22T19:17:41Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5374086087,140,60.4,5374086095,1,,5374086085,56,Right,5374086083,155,,5374086093,213,5.88,5374086089,141,17.6,5374086091,212,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750239441,905,44,2,57,15,77tfx9me4aaqhzv78bmgsy9bg,1,43.0,73.8,2024-11-22T19:17:40.649Z,2024-11-22T22:22:02Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,5374668445,56,Back,5374668449,285,,5374668451,233,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750239439,812,44,2,57,15,5rz9enoyknpg8ji78za5b82p0,0,57.0,26.2,2024-11-22T19:17:40.650Z,2024-11-22T22:22:02Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5374668459,233,905,5374668441,56,Center,5374668443,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750131933,545,61,2,57,17,77tfx9me4aaqhzv78bmgsy9bg,0,44.2,77.6,2024-11-22T19:17:42.089Z,2024-11-22T22:21:38Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,5374086197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750132045,548,83,2,57,18,77tfx9me4aaqhzv78bmgsy9bg,0,55.3,89.9,2024-11-22T19:17:43.263Z,2024-11-22T22:22:22Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,5374087267,399,aswmi1pnkzkvkexp8ngief6j9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750239363,811,50,2,57,20,5rz9enoyknpg8ji78za5b82p0,1,31.6,10.6,2024-11-22T19:17:45.556Z,2024-11-22T23:48:11Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5374668049,285,,5374668047,56,Back,5374708145,233,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750132003,546,7,2,57,20,77tfx9me4aaqhzv78bmgsy9bg,0,68.4,89.4,2024-11-22T19:17:45.557Z,2024-11-22T23:48:11Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,5374708123,233,811,5374667885,178,,5374667853,56,Left,5374708127,286,,5374668123,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750132047,508,3,2,57,22,5rz9enoyknpg8ji78za5b82p0,1,41.2,8.0,2024-11-22T19:17:47.590Z,2024-11-22T22:21:17Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5374086795,233,547,5374086773,56,Back,5374668149,465,,5374086775,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750132021,547,45,2,57,22,77tfx9me4aaqhzv78bmgsy9bg,0,58.8,92.0,2024-11-22T19:17:47.590Z,2024-11-22T19:17:53Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,5374086683,56,Left,5374086685,285,,5374086839,233,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750132123,509,1,2,57,23,5rz9enoyknpg8ji78za5b82p0,1,59.2,9.1,2024-11-22T19:17:48.437Z,2024-11-22T19:17:52Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5374087203,141,21.6,5374087199,140,61.0,5374087209,213,1.35,5374087197,56,Center,5374087207,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750132131,510,1,2,57,26,5rz9enoyknpg8ji78za5b82p0,1,66.6,25.3,2024-11-22T19:17:51.510Z,2024-11-22T19:17:55Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5374087241,213,5.99,5374087237,141,12.3,5374087235,140,94.6,5374087233,56,Right,5374087239,212,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750132197,511,61,2,57,30,5rz9enoyknpg8ji78za5b82p0,0,94.6,12.3,2024-11-22T19:17:55.573Z,2024-11-22T19:17:55Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5374087613,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750132275,550,1,2,57,33,77tfx9me4aaqhzv78bmgsy9bg,1,2.7,83.9,2024-11-22T19:17:58.711Z,2024-11-22T19:18:01Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5374088039,56,Back,5374088045,212,20.8,5374088047,213,0.21,5374088043,141,90.2,5374088041,140,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750132289,551,1,2,57,36,77tfx9me4aaqhzv78bmgsy9bg,0,22.6,90.2,2024-11-22T19:18:01.271Z,2024-11-22T19:18:02Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,5374088123,212,12.7,5374088119,140,34.3,5374088117,56,Back,5374088121,141,85.3,5374088125,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750132375,513,1,2,57,40,5rz9enoyknpg8ji78za5b82p0,1,67.2,10.9,2024-11-22T19:18:04.965Z,2024-11-22T19:18:07Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5374088621,212,13.7,5374088617,141,5.6,5374088625,213,6.02,5374088609,56,Right,5374088613,140,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750132405,514,1,2,57,42,5rz9enoyknpg8ji78za5b82p0,1,83.4,4.6,2024-11-22T19:18:07.220Z,2024-11-22T19:18:09Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5374088795,141,11.4,5374088797,212,7.0,5374088799,213,2.42,5374088791,56,Right,5374088793,140,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750132445,515,1,2,57,44,5rz9enoyknpg8ji78za5b82p0,1,84.9,12.0,2024-11-22T19:18:09.221Z,2024-11-22T19:18:11Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5374089031,212,10.9,5374089033,213,2.76,5374089025,56,Right,5374089029,141,18.0,5374089027,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750132531,516,1,2,57,46,5rz9enoyknpg8ji78za5b82p0,1,72.6,20.1,2024-11-22T19:18:11.317Z,2024-11-22T19:18:15Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5374089539,140,78.6,5374089537,56,Center,5374089543,212,9.1,5374089545,213,0.80,5374089541,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750132593,517,1,2,57,50,5rz9enoyknpg8ji78za5b82p0,1,69.7,37.6,2024-11-22T19:18:14.933Z,2024-11-22T19:18:18Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5374089965,213,3.18,5374089961,141,37.0,5374089963,212,10.2,5374089959,140,60.0,5374089957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750132633,518,1,2,57,53,5rz9enoyknpg8ji78za5b82p0,1,58.6,33.4,2024-11-22T19:18:18.277Z,2024-11-22T19:18:21Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5374090223,213,4.97,5374090213,56,Right,5374090217,140,62.8,5374090221,212,17.6,5374090219,141,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750132667,519,1,2,57,56,5rz9enoyknpg8ji78za5b82p0,1,62.3,8.6,2024-11-22T19:18:20.933Z,2024-11-22T19:18:23Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5374090459,212,25.0,5374090453,56,Center,5374090455,140,53.4,5374090457,141,42.7,5374090461,213,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750132709,520,1,2,57,58,5rz9enoyknpg8ji78za5b82p0,1,52.6,45.1,2024-11-22T19:18:23.685Z,2024-11-22T19:18:26Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5374090745,213,4.85,5374090735,56,Right,5374090739,141,18.5,5374090743,212,18.2,5374090737,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750132807,521,1,2,58,1,5rz9enoyknpg8ji78za5b82p0,1,57.0,15.8,2024-11-22T19:18:26.053Z,2024-11-22T19:18:33Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5374091327,140,44.6,5374091329,141,46.6,5374091325,56,Back,5374091333,213,2.13,5374091331,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750132829,522,1,2,58,8,5rz9enoyknpg8ji78za5b82p0,1,69.6,62.1,2024-11-22T19:18:32.965Z,2024-11-22T19:18:34Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5374091475,141,84.5,5374091471,56,Left,5374091479,213,1.65,5374091477,212,15.3,5374091473,140,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750132883,523,1,2,58,10,5rz9enoyknpg8ji78za5b82p0,0,77.5,92.4,2024-11-22T19:18:35.733Z,2024-11-22T22:23:45Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5374669047,224,,5374091777,141,87.1,5374091785,213,5.36,5374669049,72,,5374091815,236,,5374091779,212,4.5,5374091767,2,,5374091773,140,80.1,5374091769,155,5374091771,56,Left,5374091821,286,,5374091817,233,552,,,,,,,,,,,,,,,,,,,,,,,,,
2750132867,552,12,2,58,11,77tfx9me4aaqhzv78bmgsy9bg,1,24.1,22.4,2024-11-22T19:18:35.833Z,2024-11-22T19:18:39Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5374091677,185,,5374091843,233,523,5374091681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750132913,524,6,2,58,13,5rz9enoyknpg8ji78za5b82p0,1,89.2,85.2,2024-11-22T19:18:38.088Z,2024-11-22T19:18:48Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5374091971,56,Left,5374091979,233,553,5374091973,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750132889,553,6,2,58,13,77tfx9me4aaqhzv78bmgsy9bg,0,10.8,14.8,2024-11-22T19:18:38.088Z,2024-11-22T22:23:50Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5374091999,233,524,5374091879,56,Back,5374091881,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
