id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId
2817163767,559,1,2,48,36,spvvjmk37iid7hsky9g3nce7,0,26.1,73.2,2025-05-19T18:06:00.986Z,2025-05-19T18:06:01Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5740381391,140,38.4,5740381393,141,72.3,5740381387,157,,5740381389,56,Back,5740381399,1,,5740381397,213,6.24,5740381395,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817163813,375,1,2,48,38,ac8jow4mdkvnsv5s0och4qqm,0,58.8,21.8,2025-05-19T18:06:02.936Z,2025-05-19T18:06:08Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5740381641,212,22.9,5740381645,1,,5740381633,157,,5740381639,141,18.0,5740381637,140,80.5,5740381635,56,Right,5740381643,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817163801,560,44,2,48,41,spvvjmk37iid7hsky9g3nce7,1,20.9,82.6,2025-05-19T18:06:05.496Z,2025-05-19T18:57:21Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5740381575,56,Back,5740381577,285,,5740381881,233,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817163825,376,44,2,48,41,ac8jow4mdkvnsv5s0och4qqm,0,79.1,17.4,2025-05-19T18:06:05.497Z,2025-05-19T18:57:22Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5740381721,56,Right,5740381919,233,560,5740381723,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817163807,561,12,2,48,41,spvvjmk37iid7hsky9g3nce7,1,23.3,83.6,2025-05-19T18:06:05.896Z,2025-05-19T18:06:08Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5740381607,140,23.9,5740381605,56,Back,5740381609,141,100.0,5740381815,167,,5740381613,213,1.52,5740381707,15,,5740381611,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817163847,377,5,2,48,42,ac8jow4mdkvnsv5s0och4qqm,1,77.4,-1.6,2025-05-19T18:06:06.696Z,2025-05-19T18:56:35Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5740381833,233,562,5740381827,56,Right,5740381831,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817163835,562,5,2,48,42,spvvjmk37iid7hsky9g3nce7,0,22.6,101.6,2025-05-19T18:06:06.696Z,2025-05-19T18:06:12Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5740381853,233,377,5740381765,56,Back,5740381767,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817163953,378,1,2,48,54,ac8jow4mdkvnsv5s0och4qqm,1,79.4,0.0,2025-05-19T18:06:18.480Z,2025-05-19T18:06:19Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5740382393,140,84.7,5740382391,56,Right,5740382395,141,10.0,5740382397,212,9.5,5740382399,213,0.94,5740382389,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817163957,379,1,2,48,55,ac8jow4mdkvnsv5s0och4qqm,1,84.7,10.0,2025-05-19T18:06:19.537Z,2025-05-19T18:06:20Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5740382441,213,4.14,5740382437,141,3.8,5740382435,140,82.1,5740382445,156,,5740382433,56,Right,5740382439,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817163959,380,61,2,48,57,ac8jow4mdkvnsv5s0och4qqm,0,82.1,3.8,2025-05-19T18:06:21.073Z,2025-05-19T18:06:21Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5740382461,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817163973,381,5,2,48,57,ac8jow4mdkvnsv5s0och4qqm,0,84.5,-1.6,2025-05-19T18:06:21.633Z,2025-05-19T18:56:36Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5740382529,233,563,5740382515,347,,5740382513,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817163971,563,5,2,48,57,spvvjmk37iid7hsky9g3nce7,1,15.5,101.6,2025-05-19T18:06:21.633Z,2025-05-19T18:56:36Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5740382501,347,,5740382521,233,381,5740382499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164061,564,1,2,49,9,spvvjmk37iid7hsky9g3nce7,1,21.9,100.0,2025-05-19T18:06:33.148Z,2025-05-19T18:06:35Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5740383033,212,16.7,5740383031,141,82.6,5740383029,140,12.1,5740383035,213,4.05,5740383027,56,Back,5740383025,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164071,565,1,2,49,11,spvvjmk37iid7hsky9g3nce7,1,10.4,81.5,2025-05-19T18:06:35.292Z,2025-05-19T18:06:36Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5740383073,141,92.9,5740383069,56,Back,5740383071,140,13.4,5740383077,213,1.18,5740383075,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164085,566,1,2,49,12,spvvjmk37iid7hsky9g3nce7,1,13.4,93.3,2025-05-19T18:06:36.540Z,2025-05-19T18:06:39Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5740383161,213,4.02,5740383157,141,82.4,5740383155,140,7.5,5740383159,212,9.7,5740383153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164101,567,1,2,49,15,spvvjmk37iid7hsky9g3nce7,1,5.5,81.4,2025-05-19T18:06:39.676Z,2025-05-19T18:06:42Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5740383239,140,7.2,5740383245,213,1.32,5740383237,56,Back,5740383241,141,91.7,5740383243,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164109,568,1,2,49,18,spvvjmk37iid7hsky9g3nce7,1,8.3,90.8,2025-05-19T18:06:42.028Z,2025-05-19T18:06:44Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5740383295,140,27.0,5740383297,141,78.8,5740383301,213,5.89,5740383299,212,21.3,5740383293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164125,569,1,2,49,20,spvvjmk37iid7hsky9g3nce7,1,32.5,85.1,2025-05-19T18:06:44.716Z,2025-05-19T18:06:48Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5740383379,140,23.6,5740383385,213,2.51,5740383377,56,Back,5740383381,141,95.1,5740383383,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164141,570,1,2,49,24,spvvjmk37iid7hsky9g3nce7,0,27.6,91.5,2025-05-19T18:06:48.236Z,2025-05-19T18:06:51Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5740383453,1,,5740383443,56,Back,5740383451,213,5.01,5740383441,196,,5740383445,140,42.3,5740383447,141,16.8,5740383439,155,,5740383449,212,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164149,382,44,2,49,26,ac8jow4mdkvnsv5s0och4qqm,1,57.6,85.4,2025-05-19T18:06:50.257Z,2025-05-19T18:57:22Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5740383477,56,Left,5740383483,233,571,5740383479,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164147,571,44,2,49,26,spvvjmk37iid7hsky9g3nce7,0,42.4,14.6,2025-05-19T18:06:50.258Z,2025-05-19T18:57:22Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5740383473,56,Back,5740383475,285,,5740383487,233,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164161,383,1,2,49,26,ac8jow4mdkvnsv5s0och4qqm,0,59.8,91.2,2025-05-19T18:06:50.968Z,2025-05-19T18:07:12Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5740383543,3,,5740383553,213,6.11,5740383551,212,13.2,5740383549,141,87.8,5740383547,140,72.2,5740383545,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164181,572,1,2,49,27,spvvjmk37iid7hsky9g3nce7,1,29.8,21.6,2025-05-19T18:06:51.788Z,2025-05-19T18:06:56Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5740383691,1,,5740383683,140,45.1,5740383681,56,Back,5740383685,141,32.2,5740383687,212,17.6,5740383689,213,0.42,5740383679,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164187,573,1,2,49,32,spvvjmk37iid7hsky9g3nce7,0,44.3,33.9,2025-05-19T18:06:56.236Z,2025-05-19T18:06:56Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5740383721,141,26.5,5740383713,56,Back,5740383723,212,5.1,5740383709,3,,5740383727,213,4.92,5740383717,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164191,384,8,2,49,33,ac8jow4mdkvnsv5s0och4qqm,1,54.2,72.9,2025-05-19T18:06:57.360Z,2025-05-19T18:06:57Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5740383761,15,,5740383757,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164219,574,1,2,49,34,spvvjmk37iid7hsky9g3nce7,1,42.2,26.1,2025-05-19T18:06:58.476Z,2025-05-19T18:07:01Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5740383903,56,Right,5740383911,213,5.53,5740383901,155,,5740383909,212,21.0,5740383907,141,5.0,5740383905,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164237,575,1,2,49,37,spvvjmk37iid7hsky9g3nce7,1,59.8,4.4,2025-05-19T18:07:01.276Z,2025-05-19T18:07:03Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5740384009,3,,5740384015,141,10.3,5740384017,212,4.0,5740384019,213,1.65,5740384011,56,Right,5740384013,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164267,576,1,2,49,39,spvvjmk37iid7hsky9g3nce7,1,60.4,7.1,2025-05-19T18:07:03.052Z,2025-05-19T18:07:05Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5740384191,56,Right,5740384193,140,87.7,5740384199,213,6.17,5740384197,212,28.8,5740384195,141,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164291,577,1,2,49,41,spvvjmk37iid7hsky9g3nce7,0,90.7,3.5,2025-05-19T18:07:05.656Z,2025-05-19T18:07:10Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5740384353,56,Center,5740384475,233,386,5740384361,213,1.46,5740384351,155,,5740384359,212,29.5,5740384355,140,93.8,5740384349,2,,5740384357,141,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164305,385,44,2,49,44,ac8jow4mdkvnsv5s0och4qqm,1,6.4,50.2,2025-05-19T18:07:08.651Z,2025-05-19T18:07:12Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5740384451,233,578,5740384403,285,,5740384401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164295,578,44,2,49,44,spvvjmk37iid7hsky9g3nce7,0,93.6,49.8,2025-05-19T18:07:08.652Z,2025-05-19T18:07:12Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5740384371,56,Center,5740384489,233,385,5740384373,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164315,386,11,2,49,45,ac8jow4mdkvnsv5s0och4qqm,1,5.9,46.6,2025-05-19T18:07:09.577Z,2025-05-19T18:07:10Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5740384511,233,577,5740384427,88,,5740384425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164367,387,1,2,49,50,ac8jow4mdkvnsv5s0och4qqm,1,9.7,43.6,2025-05-19T18:07:14.577Z,2025-05-19T18:07:16Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5740384813,213,5.07,5740384807,140,17.7,5740384805,56,Back,5740384811,212,24.2,5740384809,141,10.3,5740384803,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164385,388,1,2,49,51,ac8jow4mdkvnsv5s0och4qqm,1,17.7,10.3,2025-05-19T18:07:15.992Z,2025-05-19T18:07:17Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5740384919,56,Back,5740384925,212,12.7,5740384927,213,2.29,5740384921,140,9.7,5740384923,141,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164493,389,1,2,49,53,ac8jow4mdkvnsv5s0och4qqm,1,9.7,24.4,2025-05-19T18:07:17.794Z,2025-05-19T18:07:27Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5740385433,141,25.6,5740385431,140,67.4,5740385429,56,Center,5740385437,213,0.01,5740385435,212,60.6,5740385439,1,,5740385427,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164495,390,61,2,49,58,ac8jow4mdkvnsv5s0och4qqm,0,68.1,25.3,2025-05-19T18:07:22.785Z,2025-05-19T18:07:57Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5740385443,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164725,584,61,2,50,5,spvvjmk37iid7hsky9g3nce7,1,36.9,68.4,2025-05-19T18:07:29.868Z,2025-05-19T18:08:01Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5740386753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164545,580,1,2,50,7,spvvjmk37iid7hsky9g3nce7,1,13.1,46.3,2025-05-19T18:07:31.340Z,2025-05-19T18:07:33Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5740385663,56,Back,5740385671,213,2.26,5740385667,141,60.5,5740385665,140,5.5,5740385669,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164575,581,1,2,50,9,spvvjmk37iid7hsky9g3nce7,1,5.1,59.9,2025-05-19T18:07:33.546Z,2025-05-19T18:07:37Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5740385855,141,91.8,5740385857,212,26.0,5740385849,155,,5740385859,213,0.99,5740385853,140,18.7,5740385851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164609,582,1,2,50,13,spvvjmk37iid7hsky9g3nce7,1,18.7,93.2,2025-05-19T18:07:37.370Z,2025-05-19T18:07:42Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5740386059,56,Back,5740386065,212,10.2,5740386067,213,0.15,5740386061,140,28.3,5740386063,141,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164615,583,4,2,50,17,spvvjmk37iid7hsky9g3nce7,1,35.2,94.8,2025-05-19T18:07:41.175Z,2025-05-19T18:07:47Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5740386135,286,,5740386123,265,,5740386117,13,,5740386119,56,Back,5740386121,152,,5740386131,233,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164595,391,4,2,50,17,ac8jow4mdkvnsv5s0och4qqm,0,64.8,5.2,2025-05-19T18:07:41.176Z,2025-05-19T18:07:48Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5740386031,152,,5740386043,285,,5740386141,233,583,5740386037,265,,5740386019,13,,5740386025,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164817,585,1,2,50,44,spvvjmk37iid7hsky9g3nce7,1,28.8,90.8,2025-05-19T18:08:08.892Z,2025-05-19T18:08:10Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5740387377,56,Back,5740387387,212,16.9,5740387375,152,,5740387389,213,3.55,5740387379,140,14.0,5740387425,189,,5740387373,5,,5740387383,141,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164841,586,1,2,50,46,spvvjmk37iid7hsky9g3nce7,1,12.5,81.1,2025-05-19T18:08:10.732Z,2025-05-19T18:08:12Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5740387549,141,49.7,5740387547,140,3.2,5740387545,56,Back,5740387553,213,4.28,5740387551,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164887,587,1,2,50,48,spvvjmk37iid7hsky9g3nce7,1,2.0,48.5,2025-05-19T18:08:12.716Z,2025-05-19T18:08:18Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5740387841,141,23.0,5740387843,212,17.8,5740387837,56,Back,5740387845,213,4.93,5740387839,140,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164935,588,1,2,50,53,spvvjmk37iid7hsky9g3nce7,1,5.2,19.4,2025-05-19T18:08:17.853Z,2025-05-19T18:08:23Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5740388171,155,,5740388181,212,54.0,5740388173,196,,5740388183,213,1.22,5740388175,56,Back,5740388185,1,,5740388177,140,23.1,5740388179,141,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164939,589,61,2,50,59,spvvjmk37iid7hsky9g3nce7,0,21.9,94.8,2025-05-19T18:08:23.677Z,2025-05-19T18:08:24Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5740388201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164957,393,5,2,51,1,ac8jow4mdkvnsv5s0och4qqm,1,83.2,-1.8,2025-05-19T18:08:25.104Z,2025-05-19T18:56:36Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5740388315,233,590,5740388271,56,Right,5740388273,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817164961,590,5,2,51,1,spvvjmk37iid7hsky9g3nce7,0,16.8,101.8,2025-05-19T18:08:25.104Z,2025-05-19T18:56:37Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5740388319,233,393,5740388287,56,Back,5740388289,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817165059,394,1,2,51,10,ac8jow4mdkvnsv5s0och4qqm,1,89.5,0.0,2025-05-19T18:08:34.040Z,2025-05-19T18:08:35Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5740388797,107,,5740388801,140,81.9,5740388799,56,Right,5740388803,141,5.2,5740388805,212,9.1,5740388807,213,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817165067,591,83,2,51,11,spvvjmk37iid7hsky9g3nce7,0,27.7,95.7,2025-05-19T18:08:35.217Z,2025-05-19T18:09:21Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5740391373,399,ci5y030e6r9umgyjbupwske7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817165063,395,1,2,51,11,ac8jow4mdkvnsv5s0och4qqm,0,81.7,3.8,2025-05-19T18:08:35.824Z,2025-05-19T18:08:37Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5740388883,233,592,5740388829,141,4.7,5740388835,213,0.12,5740388881,236,,5740388827,140,86.5,5740388825,56,Right,5740388887,286,,5740388831,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817165071,592,74,2,51,11,spvvjmk37iid7hsky9g3nce7,1,27.2,96.5,2025-05-19T18:08:35.825Z,2025-05-19T18:56:53Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5740388889,233,395,5740388869,56,Back,5740388871,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817165083,396,5,2,51,13,ac8jow4mdkvnsv5s0och4qqm,1,78.4,-2.0,2025-05-19T18:08:37.660Z,2025-05-19T18:56:37Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5740388981,233,593,5740388959,56,Right,5740388961,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817165073,593,5,2,51,13,spvvjmk37iid7hsky9g3nce7,0,21.6,102.0,2025-05-19T18:08:37.660Z,2025-05-19T18:08:41Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5740389007,233,396,5740388913,347,,5740388911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817165225,397,1,2,51,28,ac8jow4mdkvnsv5s0och4qqm,1,87.1,0.0,2025-05-19T18:08:52.417Z,2025-05-19T18:08:53Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5740389805,56,Right,5740389807,140,85.6,5740389811,212,8.4,5740389809,141,10.1,5740389803,107,,5740389813,213,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817165237,398,1,2,51,29,ac8jow4mdkvnsv5s0och4qqm,1,85.6,10.1,2025-05-19T18:08:53.128Z,2025-05-19T18:08:54Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,,5740389857,141,6.7,5740389855,140,85.1,5740389861,213,4.49,5740389859,212,2.4,5740389853,56,Right,5740389865,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817165273,399,1,2,51,30,ac8jow4mdkvnsv5s0och4qqm,1,85.1,6.7,2025-05-19T18:08:54.792Z,2025-05-19T18:08:57Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5740390121,56,Right,5740390129,213,0.00,5740390123,140,87.5,5740390125,141,6.7,5740390127,212,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817165279,400,3,2,51,33,ac8jow4mdkvnsv5s0och4qqm,0,89.1,4.1,2025-05-19T18:08:57.280Z,2025-05-19T18:09:14Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,,5740391085,211,,5740390167,286,,5740390165,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817165403,401,5,2,51,39,ac8jow4mdkvnsv5s0och4qqm,0,101.7,19.4,2025-05-19T18:09:03.977Z,2025-05-19T18:56:37Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,,5740391945,233,594,5740390855,56,Right,5740390857,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817165325,594,5,2,51,39,spvvjmk37iid7hsky9g3nce7,1,-1.7,80.6,2025-05-19T18:09:03.977Z,2025-05-19T18:56:37Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5740390409,56,Back,5740391911,233,401,5740390413,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817165409,595,1,2,51,44,spvvjmk37iid7hsky9g3nce7,1,4.6,43.7,2025-05-19T18:09:08.667Z,2025-05-19T18:09:12Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5740390909,237,,5740390905,213,5.42,5740390903,212,29.3,5740390901,141,11.1,5740390895,124,,5740390897,56,Back,5740390899,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817165445,596,1,2,51,50,spvvjmk37iid7hsky9g3nce7,0,27.5,14.1,2025-05-19T18:09:14.300Z,2025-05-19T18:11:54Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5740391143,213,0.35,5740391135,56,Center,5740391137,140,83.0,5740391133,155,,5740391139,141,45.8,5740391145,1,,5740391141,212,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817165475,403,1,2,51,52,ac8jow4mdkvnsv5s0och4qqm,1,19.4,66.7,2025-05-19T18:09:16.488Z,2025-05-19T18:09:19Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5740391233,140,20.4,5740391239,213,4.76,5740391235,141,30.9,5740391237,212,24.4,5740391231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817165511,404,1,2,51,55,ac8jow4mdkvnsv5s0och4qqm,0,19.1,25.2,2025-05-19T18:09:19.096Z,2025-05-19T18:09:23Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5740391457,141,24.3,5740391455,140,77.1,5740391461,213,6.27,5740391453,56,Center,5740391459,212,60.9,5740391463,1,,5740391451,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817165517,597,44,2,51,58,spvvjmk37iid7hsky9g3nce7,1,24.8,72.8,2025-05-19T18:09:22.951Z,2025-05-19T18:57:23Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5740391485,56,Back,5740391525,233,405,5740391487,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817165515,405,44,2,51,58,ac8jow4mdkvnsv5s0och4qqm,0,75.2,27.2,2025-05-19T18:09:22.952Z,2025-05-19T18:57:23Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5740391483,286,,5740391577,233,597,5740391481,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817165523,598,61,2,51,59,spvvjmk37iid7hsky9g3nce7,1,28.3,68.4,2025-05-19T18:09:23.597Z,2025-05-19T18:12:41Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5740391503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
