id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2797318023,450,17,1,48,20,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-04-06T15:20:06.356Z,2025-04-06T15:20:23Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,5630941467,36,,5630941463,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797319379,451,1,1,49,33,durq4oppf7c08tnbzrlebt0uz,0,28.0,86.5,2025-04-06T15:21:19.621Z,2025-04-06T15:21:24Z,4id56bnddab7qd1mxxsm8ueqc,V. Andersson,,5630947211,140,72.1,5630947215,212,46.3,5630947219,1,,5630947203,5,,5630947207,152,,5630947209,56,Left,5630947205,157,,5630947213,141,88.3,5630947217,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797319435,412,30,1,49,40,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-06T15:21:26.348Z,2025-04-06T15:21:26Z,,,,5630947537,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797319441,452,30,1,49,40,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-04-06T15:21:26.348Z,2025-04-06T15:21:27Z,,,,5630947569,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797335523,421,32,2,45,0,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-06T15:37:59.518Z,2025-04-06T15:38:03Z,,,,5631036613,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797335503,458,32,2,45,0,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-04-06T15:37:59.518Z,2025-04-06T15:37:59Z,,,,5631036509,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797335533,422,1,2,45,0,46yo78zak2j7kaxc5ak1fnm60,1,49.7,49.9,2025-04-06T15:38:00.099Z,2025-04-06T15:38:04Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,5631036661,213,3.32,5631036653,56,Back,5631036657,141,45.4,5631036655,140,33.3,5631036659,212,17.5,5631036663,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797335565,423,43,2,45,2,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-06T15:38:02.371Z,2025-04-06T15:38:48Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,5631036775,141,29.7,5631036771,56,Back,5631036779,213,4.14,5631041183,144,1,5631036773,140,26.7,5631036777,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797335579,424,1,2,45,3,46yo78zak2j7kaxc5ak1fnm60,0,26.7,29.7,2025-04-06T15:38:03.507Z,2025-04-06T15:38:04Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5631036845,157,,5631036849,140,73.7,5631036851,141,71.5,5631036855,213,0.52,5631036857,1,,5631036853,212,57.0,5631036847,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797335599,459,44,2,45,6,durq4oppf7c08tnbzrlebt0uz,1,28.0,27.0,2025-04-06T15:38:05.724Z,2025-04-06T15:38:09Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,5631037063,233,425,5631036973,285,,5631036971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797335595,425,44,2,45,6,46yo78zak2j7kaxc5ak1fnm60,0,72.0,73.0,2025-04-06T15:38:05.725Z,2025-04-06T15:38:10Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,5631037081,233,459,5631036949,56,Center,5631036951,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797335655,460,12,2,45,6,durq4oppf7c08tnbzrlebt0uz,1,26.8,28.4,2025-04-06T15:38:06.452Z,2025-04-06T15:38:13Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,5631037747,167,,5631037397,212,22.8,5631037399,213,5.25,5631037391,140,38.0,5631037395,141,0.0,5631037389,56,Back,5631037405,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797335673,426,56,2,45,10,46yo78zak2j7kaxc5ak1fnm60,1,64.1,81.8,2025-04-06T15:38:09.682Z,2025-04-06T15:39:09Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5631037455,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797335685,427,5,2,45,10,46yo78zak2j7kaxc5ak1fnm60,1,63.0,101.9,2025-04-06T15:38:09.910Z,2025-04-06T15:43:11Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5631037597,233,461,5631037541,347,,5631037539,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797335677,461,5,2,45,10,durq4oppf7c08tnbzrlebt0uz,0,37.0,-1.9,2025-04-06T15:38:09.910Z,2025-04-06T15:38:14Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,5631037479,347,,5631037641,233,427,5631037477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797335813,428,1,2,45,15,46yo78zak2j7kaxc5ak1fnm60,1,62.9,100.0,2025-04-06T15:38:14.674Z,2025-04-06T15:38:17Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5631038149,213,5.60,5631038151,1,,5631038145,141,75.6,5631038141,56,Center,5631038143,140,84.1,5631038147,212,28.6,5631038139,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797335815,429,61,2,45,17,46yo78zak2j7kaxc5ak1fnm60,1,84.1,75.6,2025-04-06T15:38:16.635Z,2025-04-06T15:42:44Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,5631038177,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797335851,462,1,2,45,18,durq4oppf7c08tnbzrlebt0uz,1,13.3,13.4,2025-04-06T15:38:17.524Z,2025-04-06T15:38:20Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,5631038377,140,20.2,5631038383,213,0.45,5631038381,212,8.1,5631038379,141,18.6,5631038375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797335877,464,1,2,45,20,durq4oppf7c08tnbzrlebt0uz,1,20.2,18.6,2025-04-06T15:38:20.483Z,2025-04-06T15:38:21Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,5631038507,141,4.9,5631038503,56,Back,5631038505,140,26.4,5631038509,212,11.4,5631038511,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797335887,465,1,2,45,21,durq4oppf7c08tnbzrlebt0uz,1,26.4,4.9,2025-04-06T15:38:21.404Z,2025-04-06T15:38:22Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,5631038581,212,12.0,5631038579,141,22.5,5631038575,56,Back,5631038577,140,26.0,5631038583,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797335909,466,1,2,45,22,durq4oppf7c08tnbzrlebt0uz,1,26.0,22.5,2025-04-06T15:38:22.204Z,2025-04-06T15:38:23Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,5631038713,141,38.0,5631038717,213,0.43,5631038715,212,25.1,5631038711,140,47.7,5631038709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797335923,467,1,2,45,24,durq4oppf7c08tnbzrlebt0uz,0,49.9,39.2,2025-04-06T15:38:23.772Z,2025-04-06T15:38:24Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,5631038807,213,0.66,5631038803,141,55.7,5631038799,56,Center,5631038801,140,63.8,5631038805,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797335933,430,8,2,45,25,46yo78zak2j7kaxc5ak1fnm60,1,27.9,28.8,2025-04-06T15:38:24.995Z,2025-04-06T15:38:25Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5631038831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797336115,468,1,2,45,32,durq4oppf7c08tnbzrlebt0uz,0,71.2,95.1,2025-04-06T15:38:32.116Z,2025-04-06T15:38:34Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,5631039921,212,33.1,5631039925,1,,5631039913,155,,5631039917,140,90.7,5631039919,141,56.9,5631039911,2,,5631039915,56,Center,5631039923,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797336133,431,12,2,45,35,46yo78zak2j7kaxc5ak1fnm60,1,12.0,46.6,2025-04-06T15:38:34.866Z,2025-04-06T15:38:36Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5631040097,15,,5631040059,56,Back,5631040067,212,9.3,5631040063,141,53.1,5631040069,213,0.49,5631040061,140,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797336165,469,61,2,45,38,durq4oppf7c08tnbzrlebt0uz,0,87.1,46.1,2025-04-06T15:38:37.670Z,2025-04-06T15:38:37Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,5631040211,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797336229,432,12,2,45,40,46yo78zak2j7kaxc5ak1fnm60,1,13.4,54.5,2025-04-06T15:38:40.003Z,2025-04-06T15:38:42Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,5631040651,167,,5631040597,212,31.7,5631040593,140,17.7,5631040591,56,Back,5631040595,141,100.0,5631040599,213,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797336241,433,5,2,45,41,46yo78zak2j7kaxc5ak1fnm60,0,17.2,100.6,2025-04-06T15:38:41.140Z,2025-04-06T15:43:11Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,5631040637,347,,5631040635,56,Back,5631041189,233,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797336323,470,5,2,45,41,durq4oppf7c08tnbzrlebt0uz,1,82.8,-0.6,2025-04-06T15:38:41.140Z,2025-04-06T15:43:11Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,5631041119,347,,5631041163,233,433,5631041117,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797336341,471,1,2,45,47,durq4oppf7c08tnbzrlebt0uz,1,82.0,0.0,2025-04-06T15:38:47.308Z,2025-04-06T15:38:48Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,5631041193,107,,5631041203,213,1.57,5631041197,140,82.0,5631041199,141,17.0,5631041195,56,Right,5631041201,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797336387,472,1,2,45,48,durq4oppf7c08tnbzrlebt0uz,1,82.0,17.0,2025-04-06T15:38:48.196Z,2025-04-06T15:38:50Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,5631041389,141,5.0,5631041385,56,Right,5631041391,212,9.2,5631041393,213,4.24,5631041387,140,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797336409,434,45,2,45,50,46yo78zak2j7kaxc5ak1fnm60,0,36.2,83.2,2025-04-06T15:38:50.181Z,2025-04-06T15:43:14Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,5631041475,285,,5631041511,233,473,5631041473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797336399,473,3,2,45,50,durq4oppf7c08tnbzrlebt0uz,1,63.8,16.8,2025-04-06T15:38:50.181Z,2025-04-06T15:43:14Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,5631041445,56,Right,5631041499,233,434,5631041447,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797336429,474,1,2,45,51,durq4oppf7c08tnbzrlebt0uz,1,78.0,5.0,2025-04-06T15:38:50.917Z,2025-04-06T15:38:52Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,5631041587,56,Right,5631041593,212,9.0,5631041595,213,2.26,5631041591,141,15.2,5631041589,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797336465,475,1,2,45,53,durq4oppf7c08tnbzrlebt0uz,0,72.6,15.2,2025-04-06T15:38:52.812Z,2025-04-06T15:38:54Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,5631041759,56,Center,5631041763,141,24.0,5631041767,213,0.66,5631041765,212,9.7,5631041761,140,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797336539,436,1,2,45,55,46yo78zak2j7kaxc5ak1fnm60,1,42.3,61.7,2025-04-06T15:38:55.347Z,2025-04-06T15:38:57Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5631042141,213,5.67,5631042129,56,Center,5631042137,212,17.9,5631042133,141,46.6,5631042131,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797336607,437,1,2,45,58,46yo78zak2j7kaxc5ak1fnm60,1,58.0,49.9,2025-04-06T15:38:57.827Z,2025-04-06T15:39:00Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,5631042483,212,28.9,5631042477,56,Back,5631042479,140,32.6,5631042485,213,2.75,5631042481,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797336679,438,1,2,46,0,46yo78zak2j7kaxc5ak1fnm60,1,32.5,66.4,2025-04-06T15:39:00.131Z,2025-04-06T15:39:04Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,5631042873,1,,5631042863,140,70.9,5631042867,141,81.2,5631042859,56,Left,5631042857,155,,5631042869,212,41.6,5631042871,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797336725,439,1,2,46,4,46yo78zak2j7kaxc5ak1fnm60,0,76.9,78.1,2025-04-06T15:39:04.419Z,2025-04-06T15:39:07Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,5631043153,140,87.9,5631043157,212,35.0,5631043161,1,,5631043159,213,5.05,5631043151,56,Center,5631043155,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797336917,477,1,2,46,11,durq4oppf7c08tnbzrlebt0uz,1,8.2,85.7,2025-04-06T15:39:11.204Z,2025-04-06T15:39:17Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,5631044183,213,6.22,5631044173,155,,5631044177,140,32.5,5631044179,141,83.5,5631044175,56,Back,5631044181,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797336887,440,83,2,46,16,46yo78zak2j7kaxc5ak1fnm60,0,67.1,17.3,2025-04-06T15:39:15.572Z,2025-04-06T15:39:18Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5631044239,399,cntz26i7p4q9fyzh55xswpudw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797336909,441,83,2,46,17,46yo78zak2j7kaxc5ak1fnm60,0,72.5,21.2,2025-04-06T15:39:17.010Z,2025-04-06T15:41:27Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5631044237,399,cntz26i7p4q9fyzh55xswpudw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797337869,448,45,2,46,17,46yo78zak2j7kaxc5ak1fnm60,0,75.4,25.4,2025-04-06T15:39:17.435Z,2025-04-06T15:43:15Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,5631050327,56,Center,5631051899,233,485,5631050331,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797337673,485,3,2,46,17,durq4oppf7c08tnbzrlebt0uz,1,24.6,74.6,2025-04-06T15:39:17.435Z,2025-04-06T15:43:14Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,5631051861,233,448,5631051557,56,Back,5631051559,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797336927,478,43,2,46,18,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-04-06T15:39:17.804Z,2025-04-06T15:39:33Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,5631045723,144,3,5631044227,285,0,5631044225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797336993,479,1,2,46,19,durq4oppf7c08tnbzrlebt0uz,1,18.4,71.1,2025-04-06T15:39:18.933Z,2025-04-06T15:40:39Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,5631044529,213,4.95,5631044525,141,11.7,5631044521,56,Back,5631044527,212,41.6,5631044523,140,27.9,5631044531,1,,5631044519,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797337173,480,1,2,46,25,durq4oppf7c08tnbzrlebt0uz,1,26.7,10.0,2025-04-06T15:39:24.668Z,2025-04-06T15:39:31Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,5631045409,213,6.21,5631045405,141,5.5,5631045401,56,Right,5631045411,1,,5631045403,140,65.2,5631045407,212,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797337183,481,50,2,46,31,durq4oppf7c08tnbzrlebt0uz,1,90.4,14.0,2025-04-06T15:39:31.020Z,2025-04-06T15:39:36Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,5631045471,286,,5631045733,233,442,5631045469,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797337223,442,7,2,46,31,46yo78zak2j7kaxc5ak1fnm60,0,9.6,86.0,2025-04-06T15:39:31.021Z,2025-04-06T15:39:35Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5631045653,56,Back,5631045709,233,481,5631045655,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797337253,482,61,2,46,34,durq4oppf7c08tnbzrlebt0uz,1,90.3,12.9,2025-04-06T15:39:33.651Z,2025-04-06T15:39:34Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,5631045791,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797337311,444,1,2,46,35,46yo78zak2j7kaxc5ak1fnm60,0,5.8,81.7,2025-04-06T15:39:34.772Z,2025-04-06T15:39:38Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5631046033,140,7.8,5631046037,212,2.5,5631046393,286,,5631046029,157,,5631046389,233,483,5631046387,236,,5631046041,1,,5631046039,213,0.60,5631046035,141,83.8,5631046031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,
2797337361,483,74,2,46,35,durq4oppf7c08tnbzrlebt0uz,1,86.7,5.0,2025-04-06T15:39:34.773Z,2025-04-06T15:43:13Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,5631046297,56,Right,5631046447,233,444,5631046299,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797337433,445,5,2,46,41,46yo78zak2j7kaxc5ak1fnm60,1,10.0,101.6,2025-04-06T15:39:41.491Z,2025-04-06T15:43:12Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5631046819,347,,5631046815,56,Back,5631046935,233,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797337445,484,5,2,46,41,durq4oppf7c08tnbzrlebt0uz,0,90.0,-1.6,2025-04-06T15:39:41.491Z,2025-04-06T15:43:12Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,5631046963,233,445,5631046887,347,,5631046885,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797337839,446,1,2,46,56,46yo78zak2j7kaxc5ak1fnm60,1,11.1,100.0,2025-04-06T15:39:56.323Z,2025-04-06T15:40:02Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5631049121,213,4.45,5631049119,212,11.1,5631049115,140,8.4,5631049111,107,,5631049113,56,Back,5631049117,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797337851,447,4,2,47,2,46yo78zak2j7kaxc5ak1fnm60,1,11.2,86.2,2025-04-06T15:40:02.163Z,2025-04-06T15:43:13Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,5631049217,285,,5631049213,152,,5631049209,13,,5631049355,233,486,5631049211,56,Back,5631049215,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797337831,486,4,2,47,2,durq4oppf7c08tnbzrlebt0uz,0,88.8,13.8,2025-04-06T15:40:02.164Z,2025-04-06T15:43:13Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,5631049319,56,Right,5631049323,265,,5631049325,286,,5631049321,152,,5631049403,233,447,5631049317,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797338551,449,1,2,47,33,46yo78zak2j7kaxc5ak1fnm60,0,10.7,80.2,2025-04-06T15:40:32.949Z,2025-04-06T15:40:36Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,5631052927,152,,5631052923,5,,5631052931,140,64.6,5631052935,212,57.1,5631052939,1,,5631052933,141,69.6,5631052937,213,6.16,5631052925,157,,5631052929,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797338621,487,12,2,47,38,durq4oppf7c08tnbzrlebt0uz,1,32.1,18.0,2025-04-06T15:40:37.973Z,2025-04-06T15:40:40Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,5631053403,15,,5631053317,56,Back,5631053321,141,23.3,5631053325,213,0.33,5631053323,212,11.2,5631053319,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797338631,450,1,2,47,39,46yo78zak2j7kaxc5ak1fnm60,0,56.5,66.6,2025-04-06T15:40:38.756Z,2025-04-06T15:40:39Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,5631053373,141,53.7,5631053377,213,5.22,5631053369,56,Center,5631053375,212,10.1,5631053371,140,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797338753,489,1,2,47,41,durq4oppf7c08tnbzrlebt0uz,1,38.6,38.9,2025-04-06T15:40:41.028Z,2025-04-06T15:40:45Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,5631054041,140,33.4,5631054045,212,32.5,5631054049,1,,5631054039,56,Back,5631054047,213,1.74,5631054043,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797338827,490,1,2,47,45,durq4oppf7c08tnbzrlebt0uz,0,31.2,77.5,2025-04-06T15:40:45.030Z,2025-04-06T15:40:48Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,5631054509,56,Left,5631054521,1,,5631054505,155,,5631054513,140,82.3,5631054517,212,53.8,5631054515,141,82.9,5631054519,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797338995,452,1,2,47,50,46yo78zak2j7kaxc5ak1fnm60,1,17.8,14.3,2025-04-06T15:40:50.292Z,2025-04-06T15:40:55Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5631055421,56,Back,5631055425,141,43.4,5631055429,213,2.22,5631055423,140,3.5,5631055427,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797339063,453,1,2,47,55,46yo78zak2j7kaxc5ak1fnm60,0,4.2,49.7,2025-04-06T15:40:55.028Z,2025-04-06T15:40:58Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,5631055791,56,Back,5631055795,141,64.8,5631055799,213,0.22,5631055801,1,,5631055789,157,,5631055797,212,46.3,5631055793,140,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797339073,491,61,2,48,0,durq4oppf7c08tnbzrlebt0uz,1,43.7,8.9,2025-04-06T15:40:59.683Z,2025-04-06T15:40:59Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,5631055837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797339127,454,50,2,48,3,46yo78zak2j7kaxc5ak1fnm60,1,60.2,77.2,2025-04-06T15:41:02.531Z,2025-04-06T15:41:09Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,5631056123,286,,5631056121,56,Center,5631056409,233,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797339161,492,7,2,48,3,durq4oppf7c08tnbzrlebt0uz,0,39.8,22.8,2025-04-06T15:41:02.532Z,2025-04-06T15:41:07Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,5631056275,285,,5631056271,56,Back,5631056373,233,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797339169,455,61,2,48,4,46yo78zak2j7kaxc5ak1fnm60,1,65.3,84.4,2025-04-06T15:41:03.603Z,2025-04-06T15:41:03Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,5631056305,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797339263,493,12,2,48,6,durq4oppf7c08tnbzrlebt0uz,1,26.9,15.3,2025-04-06T15:41:05.708Z,2025-04-06T15:41:08Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,5631056875,167,,5631056819,213,5.77,5631056811,56,Back,5631056815,141,0.0,5631056817,212,22.9,5631056813,140,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
