id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2811022927,531,1,2,58,25,1939bnru25svvgv15k2c7tw2y,1,40.5,0.0,2025-05-05T18:25:34.344Z,2025-05-05T18:40:29Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5706547305,141,31.3,5706547311,1,,5706547301,56,Center,5706547307,212,27.4,5706547309,213,0.94,5706547303,140,56.0,5706547299,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811022933,532,1,2,58,28,1939bnru25svvgv15k2c7tw2y,0,62.7,41.9,2025-05-05T18:25:37.487Z,2025-05-05T18:43:01Z,116vh3v105pa9vyw10hpvuwdm,F. Ihler,,,5706547795,141,58.1,5706547791,56,Center,5706547797,212,12.3,5706547799,213,1.10,5706547793,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811032397,719,1,2,58,30,33hzf6j2rd9r50g2n4agsytkd,1,38.7,43.8,2025-05-05T18:25:39.394Z,2025-05-05T18:40:36Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5706550899,1,,5706550897,213,5.71,5706550891,140,72.4,5706550895,212,42.2,5706550889,56,Right,5706550893,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811032837,731,1,2,58,32,33hzf6j2rd9r50g2n4agsytkd,1,80.9,3.7,2025-05-05T18:25:41.194Z,2025-05-05T18:41:45Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,,5706555625,140,79.3,5706555627,141,18.0,5706555631,213,1.74,5706555629,212,9.9,5706555623,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811032827,730,3,2,58,37,33hzf6j2rd9r50g2n4agsytkd,0,82.0,17.6,2025-05-05T18:25:46.059Z,2025-05-05T19:17:20Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5706558831,233,643,5706558441,286,,5706558439,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811032839,643,7,2,58,37,1939bnru25svvgv15k2c7tw2y,1,18.0,82.4,2025-05-05T18:25:46.060Z,2025-05-05T19:17:20Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,,5706558721,285,,5706558719,56,Back,5706558751,233,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811023099,564,4,2,58,43,33hzf6j2rd9r50g2n4agsytkd,1,82.2,20.2,2025-05-05T18:25:52.247Z,2025-05-05T19:17:25Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,,5706496885,13,,5706497355,233,533,5706496891,265,,5706496889,152,,5706496887,56,Right,5706496893,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811022947,533,4,2,58,43,1939bnru25svvgv15k2c7tw2y,0,17.8,79.8,2025-05-05T18:25:52.248Z,2025-05-05T19:17:26Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5706496001,285,,5706497377,233,564,5706495995,56,Back,5706496281,55,534,5706495993,13,,5706495997,152,,5706495999,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811022963,534,17,2,58,45,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-05T18:25:54.441Z,2025-05-05T18:25:59Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5706496253,31,,5706496255,392,,5706496257,13,243,5706496259,55,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811023383,565,1,2,59,33,33hzf6j2rd9r50g2n4agsytkd,0,83.9,19.9,2025-05-05T18:26:42.462Z,2025-05-05T19:19:03Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5706563123,5,,5706498559,56,Center,5706505839,2,,5706505843,140,95.6,5706505841,155,,5706505847,212,23.9,5706505845,141,50.1,5706563125,152,,5706505849,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,
2811024841,542,44,2,59,35,1939bnru25svvgv15k2c7tw2y,1,6.4,50.2,2025-05-05T18:26:44.550Z,2025-05-05T18:42:55Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5706506719,233,573,5706506691,285,,5706506689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811024487,573,44,2,59,35,33hzf6j2rd9r50g2n4agsytkd,0,93.6,49.8,2025-05-05T18:26:44.551Z,2025-05-05T18:42:56Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5706504683,286,,5706506739,233,542,5706504681,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811023405,535,12,2,59,36,1939bnru25svvgv15k2c7tw2y,1,5.9,51.3,2025-05-05T18:26:45.015Z,2025-05-05T18:42:57Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5706498671,56,Back,5706498677,212,29.1,5706498679,213,5.96,5706498673,140,32.2,5706498717,15,,5706498675,141,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811023419,566,1,2,59,36,33hzf6j2rd9r50g2n4agsytkd,1,77.9,54.6,2025-05-05T18:26:45.678Z,2025-05-05T18:26:47Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5706498761,213,0.55,5706498755,140,89.3,5706498753,56,Center,5706498751,3,,5706498757,141,65.4,5706498759,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811023451,567,1,2,59,37,33hzf6j2rd9r50g2n4agsytkd,1,89.7,64.8,2025-05-05T18:26:46.973Z,2025-05-05T18:27:12Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,1.0,,5706500407,154,,5706498917,140,88.9,5706498919,141,52.1,5706499937,155,,5706498915,56,Center,5706500405,210,13,5706498921,212,8.7,5706498923,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811023767,570,44,2,59,38,33hzf6j2rd9r50g2n4agsytkd,1,91.6,49.3,2025-05-05T18:26:47.014Z,2025-05-05T18:27:19Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5706500727,286,,5706500725,56,Center,5706500745,233,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811023581,537,44,2,59,38,1939bnru25svvgv15k2c7tw2y,0,8.4,50.7,2025-05-05T18:26:47.015Z,2025-05-05T18:43:38Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5706499703,285,,5706500765,233,570,5706499701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811023459,568,13,2,59,38,33hzf6j2rd9r50g2n4agsytkd,1,89.4,51.5,2025-05-05T18:26:47.909Z,2025-05-05T19:19:19Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5706499481,230,98.1,5706498975,17,,5706500415,29,,5706499483,231,50.4,5706498979,56,Center,5706499471,85,,5706499473,102,53.6,5706500419,55,567,5706499475,103,55.6,5706691051,15,,5706503519,24,,5706691057,328,,5706500417,154,,,,,,,,,,,,,,,
2811023463,536,5,2,59,39,1939bnru25svvgv15k2c7tw2y,1,-1.2,43.1,2025-05-05T18:26:48.672Z,2025-05-05T19:17:39Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5706499011,346,,5706499065,233,569,5706499009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811023471,569,5,2,59,39,33hzf6j2rd9r50g2n4agsytkd,0,101.2,56.9,2025-05-05T18:26:48.672Z,2025-05-05T19:17:46Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5706499035,56,Center,5706499037,346,,5706499085,233,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811024029,538,27,2,60,21,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-05T18:27:30.577Z,2025-05-05T18:27:37Z,,,,,5706502033,233,571,5706502013,53,1vr7p76nx255ikv7w00s6gnsa,5706502011,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811023983,571,27,2,60,21,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-05T18:27:30.577Z,2025-05-05T18:27:38Z,,,,,5706502057,233,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811024745,541,28,2,61,13,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-05T18:28:22.112Z,2025-05-05T18:28:59Z,,,,,5706506885,233,572,5706506105,55,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811024465,572,28,2,61,13,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-05T18:28:22.112Z,2025-05-05T18:28:59Z,,,,,5706504561,55,571,5706506907,233,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811024701,539,18,2,61,35,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-05T18:28:44.216Z,2025-05-05T18:28:45Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,,5706505879,59,11,5706505877,44,Forward,5706505875,41,,5706505925,55,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811024709,540,19,2,61,35,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-05T18:28:44.217Z,2025-05-05T18:39:19Z,9hybzhhut4ac2xinqk7kzzpwp,R. Kaib,,,5706505907,55,539,5706548201,292,8,5706505901,145,11,5706505903,59,19,5706505897,41,,5706548203,293,1,5706505905,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811024955,543,1,2,61,55,1939bnru25svvgv15k2c7tw2y,0,5.5,59.4,2025-05-05T18:29:04.233Z,2025-05-05T18:29:08Z,2qac7z5bt0grylf296n67j384,S. Eriksson,,,5706507285,213,0.19,5706507279,140,62.9,5706507277,56,Center,5706507283,212,61.3,5706507281,141,76.1,5706507275,124,,5706507323,1,,5706507287,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025009,574,1,2,62,0,33hzf6j2rd9r50g2n4agsytkd,0,44.7,15.9,2025-05-05T18:29:09.239Z,2025-05-05T18:30:11Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,,5706507505,213,5.54,5706507499,140,56.8,5706507497,56,Right,5706507495,3,,5706507501,141,0.0,5706507503,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025647,552,5,2,62,1,1939bnru25svvgv15k2c7tw2y,1,48.0,101.6,2025-05-05T18:29:10.032Z,2025-05-05T18:30:10Z,5kgu7z697mnyizf6pbaf5j5zo,L. Richtnér,,,5706511283,233,575,5706511259,347,,5706511257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025011,575,5,2,62,1,33hzf6j2rd9r50g2n4agsytkd,0,52.0,-1.6,2025-05-05T18:29:10.032Z,2025-05-05T19:17:46Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,,5706511315,233,552,5706507515,56,Right,5706507517,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025145,545,1,2,62,15,1939bnru25svvgv15k2c7tw2y,0,45.1,100.0,2025-05-05T18:29:24.456Z,2025-05-05T18:30:14Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5706508377,141,91.5,5706511635,107,,5706508379,212,34.1,5706508373,56,Left,5706508381,213,6.07,5706508375,140,76.9,5706508383,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025191,576,44,2,62,19,33hzf6j2rd9r50g2n4agsytkd,1,25.8,9.4,2025-05-05T18:29:28.879Z,2025-05-05T19:19:43Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5706508595,56,Back,5706508659,233,546,5706508599,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025167,546,44,2,62,19,1939bnru25svvgv15k2c7tw2y,0,74.2,90.6,2025-05-05T18:29:28.880Z,2025-05-05T19:19:44Z,9hybzhhut4ac2xinqk7kzzpwp,R. Kaib,,,5706508667,233,576,5706508497,286,,5706508495,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025197,577,61,2,62,20,33hzf6j2rd9r50g2n4agsytkd,1,29.6,10.4,2025-05-05T18:29:29.629Z,2025-05-05T19:23:04Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5706508627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025217,578,12,2,62,20,33hzf6j2rd9r50g2n4agsytkd,1,28.8,8.8,2025-05-05T18:29:29.650Z,2025-05-05T19:23:07Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5706508739,141,0.0,5706508737,140,36.6,5706508735,56,Back,5706508741,212,11.0,5706508781,167,,5706508743,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025221,547,5,2,62,23,1939bnru25svvgv15k2c7tw2y,1,67.0,102.0,2025-05-05T18:29:32.136Z,2025-05-05T19:17:46Z,9hybzhhut4ac2xinqk7kzzpwp,R. Kaib,,,5706508761,56,Left,5706508763,347,,5706508793,233,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025227,579,5,2,62,23,33hzf6j2rd9r50g2n4agsytkd,0,33.0,-2.0,2025-05-05T18:29:32.136Z,2025-05-05T19:17:46Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5706508813,233,547,5706508775,56,Back,5706508779,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025387,548,1,2,62,33,1939bnru25svvgv15k2c7tw2y,1,60.2,100.0,2025-05-05T18:29:42.745Z,2025-05-05T18:29:45Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5706509665,213,6.11,5706509657,56,Left,5706509659,140,85.7,5706509663,212,27.2,5706509655,107,,5706509661,141,94.4,5706509667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025441,549,1,2,62,36,1939bnru25svvgv15k2c7tw2y,0,89.6,93.3,2025-05-05T18:29:45.640Z,2025-05-05T18:29:50Z,9hybzhhut4ac2xinqk7kzzpwp,R. Kaib,,,5706510033,56,Center,5706510037,141,30.7,5706510039,212,42.9,5706510029,2,,5706510031,155,,5706510043,1,,5706510041,213,4.84,5706510035,140,94.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025485,581,1,2,62,44,33hzf6j2rd9r50g2n4agsytkd,0,8.5,91.1,2025-05-05T18:29:53.487Z,2025-05-05T18:29:55Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5706510409,236,,5706510273,140,12.3,5706510415,286,,5706510279,213,5.95,5706510277,212,4.2,5706510271,56,Back,5706510411,233,550,5706510275,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025503,550,74,2,62,44,1939bnru25svvgv15k2c7tw2y,1,89.0,6.7,2025-05-05T18:29:53.488Z,2025-05-05T19:17:28Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5706510421,233,581,5706510367,56,Right,5706510369,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025525,551,5,2,62,46,1939bnru25svvgv15k2c7tw2y,0,85.7,-1.8,2025-05-05T18:29:55.103Z,2025-05-05T19:17:47Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5706510507,56,Right,5706510509,347,,5706510543,233,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025521,582,5,2,62,46,33hzf6j2rd9r50g2n4agsytkd,1,14.3,101.8,2025-05-05T18:29:55.103Z,2025-05-05T19:17:47Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5706510491,56,Back,5706510493,347,,5706510539,233,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025543,583,1,2,62,47,33hzf6j2rd9r50g2n4agsytkd,1,19.9,100.0,2025-05-05T18:29:56.095Z,2025-05-05T18:44:40Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5706510635,213,5.31,5706510625,107,,5706510633,212,8.6,5706510627,56,Back,5706510631,141,91.1,5706510629,140,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025561,584,1,2,62,48,33hzf6j2rd9r50g2n4agsytkd,1,24.8,89.7,2025-05-05T18:29:57.551Z,2025-05-05T18:29:59Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5706510769,140,13.3,5706510773,212,15.9,5706510767,56,Back,5706510775,213,3.85,5706510771,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025575,585,1,2,62,50,33hzf6j2rd9r50g2n4agsytkd,1,13.3,74.5,2025-05-05T18:29:59.583Z,2025-05-05T18:30:01Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5706510857,213,1.44,5706510855,212,7.0,5706510851,140,14.2,5706510849,56,Back,5706510853,141,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025599,586,1,2,62,52,33hzf6j2rd9r50g2n4agsytkd,1,14.4,84.7,2025-05-05T18:30:01.135Z,2025-05-05T18:44:46Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5706510979,141,70.2,5706510977,140,20.1,5706510983,213,5.26,5706510975,56,Back,5706510981,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025621,587,1,2,62,55,33hzf6j2rd9r50g2n4agsytkd,1,20.1,70.2,2025-05-05T18:30:04.367Z,2025-05-05T18:44:47Z,c8uz8jj2xzomls23oz4rcuiqy,J. Åberg,,,5706511103,56,Back,5706511115,212,10.0,5706511107,140,28.1,5706511119,213,0.57,5706511111,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025631,588,1,2,62,56,33hzf6j2rd9r50g2n4agsytkd,1,28.5,77.6,2025-05-05T18:30:05.118Z,2025-05-05T18:30:05Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5706511177,141,68.7,5706511187,213,4.23,5706511171,140,25.5,5706511165,56,Back,5706511183,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025639,589,1,2,62,56,33hzf6j2rd9r50g2n4agsytkd,1,25.5,68.5,2025-05-05T18:30:05.790Z,2025-05-05T18:30:06Z,c8uz8jj2xzomls23oz4rcuiqy,J. Åberg,,,5706511219,141,80.8,5706511217,140,22.2,5706511215,56,Back,5706511221,212,9.1,5706511223,213,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025677,590,1,2,62,57,33hzf6j2rd9r50g2n4agsytkd,1,22.2,80.8,2025-05-05T18:30:06.815Z,2025-05-05T18:44:52Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5706511435,56,Back,5706511441,212,12.3,5706511443,213,4.15,5706511439,141,65.5,5706511437,140,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025721,591,1,2,63,1,33hzf6j2rd9r50g2n4agsytkd,1,26.8,55.8,2025-05-05T18:30:10.031Z,2025-05-05T18:30:15Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5706511751,212,19.2,5706511753,213,5.09,5706511749,141,29.5,5706511747,140,33.5,5706511745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025735,592,1,2,63,6,33hzf6j2rd9r50g2n4agsytkd,1,36.1,47.2,2025-05-05T18:30:15.727Z,2025-05-05T18:44:56Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5706511853,213,1.54,5706511849,141,72.6,5706511843,140,36.6,5706511851,212,17.3,5706511839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025795,593,1,2,63,7,33hzf6j2rd9r50g2n4agsytkd,1,36.6,72.6,2025-05-05T18:30:16.815Z,2025-05-05T18:45:01Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5706512211,213,0.20,5706512205,140,54.9,5706512201,56,Center,5706512207,141,78.4,5706512209,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025769,553,83,2,63,10,1939bnru25svvgv15k2c7tw2y,0,59.3,28.9,2025-05-05T18:30:19.831Z,2025-05-05T18:30:26Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5706512471,399,7d9e5tvw9ghew36m4mh2nr23u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025837,594,1,2,63,12,33hzf6j2rd9r50g2n4agsytkd,1,43.8,67.5,2025-05-05T18:30:21.487Z,2025-05-05T18:30:26Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5706512443,212,23.5,5706512441,141,34.2,5706512435,56,Back,5706512445,213,4.44,5706512437,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025841,595,1,2,63,17,33hzf6j2rd9r50g2n4agsytkd,1,44.3,34.6,2025-05-05T18:30:26.111Z,2025-05-05T18:30:30Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5706512461,213,5.16,5706512455,140,51.7,5706512453,56,Right,5706512457,141,10.9,5706512459,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025915,596,1,2,63,21,33hzf6j2rd9r50g2n4agsytkd,1,55.8,18.3,2025-05-05T18:30:30.127Z,2025-05-05T18:45:16Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5706512907,141,49.3,5706512905,140,50.1,5706512915,213,1.85,5706512911,212,21.9,5706512903,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025959,597,1,2,63,23,33hzf6j2rd9r50g2n4agsytkd,1,51.8,53.6,2025-05-05T18:30:32.367Z,2025-05-05T18:30:36Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5706513203,141,78.8,5706513199,56,Center,5706513207,213,1.00,5706513201,140,62.3,5706513205,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811025993,598,1,2,63,27,33hzf6j2rd9r50g2n4agsytkd,1,77.6,86.6,2025-05-05T18:30:36.591Z,2025-05-05T18:30:40Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5706513435,141,77.8,5706513431,56,Center,5706513439,213,3.75,5706513437,212,10.5,5706513433,140,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811026001,599,1,2,63,31,33hzf6j2rd9r50g2n4agsytkd,1,70.7,79.9,2025-05-05T18:30:40.431Z,2025-05-05T18:45:23Z,c8uz8jj2xzomls23oz4rcuiqy,J. Åberg,,,5706513495,141,76.4,5706513491,140,79.1,5706513499,213,6.02,5706513497,212,9.1,5706513487,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811026015,600,1,2,63,32,33hzf6j2rd9r50g2n4agsytkd,1,79.1,76.4,2025-05-05T18:30:41.567Z,2025-05-05T18:30:43Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,,5706513585,140,84.3,5706513591,213,0.92,5706513583,56,Left,5706513587,141,86.9,5706513589,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811026025,601,1,2,63,34,33hzf6j2rd9r50g2n4agsytkd,1,83.2,87.8,2025-05-05T18:30:43.199Z,2025-05-05T18:45:27Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5706513647,56,Left,5706513649,140,75.2,5706513653,212,8.4,5706513651,141,87.2,5706513655,213,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811026043,602,1,2,63,35,33hzf6j2rd9r50g2n4agsytkd,1,75.6,86.3,2025-05-05T18:30:44.254Z,2025-05-05T18:30:46Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,,5706513763,140,68.6,5706513769,213,4.08,5706513767,212,12.5,5706513761,56,Center,5706513765,141,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811026059,603,1,2,63,37,33hzf6j2rd9r50g2n4agsytkd,1,70.3,72.6,2025-05-05T18:30:45.999Z,2025-05-05T18:45:32Z,c8uz8jj2xzomls23oz4rcuiqy,J. Åberg,,,5706513885,56,Left,5706513889,141,83.8,5706513893,213,1.45,5706513887,140,71.2,5706513891,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811026083,604,1,2,63,38,33hzf6j2rd9r50g2n4agsytkd,1,72.1,84.5,2025-05-05T18:30:47.503Z,2025-05-05T18:30:49Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5706514045,140,78.7,5706514043,56,Left,5706514051,213,0.58,5706514049,212,8.3,5706514047,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811026097,605,1,2,63,40,33hzf6j2rd9r50g2n4agsytkd,0,78.7,91.2,2025-05-05T18:30:49.583Z,2025-05-05T18:30:51Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5706514143,141,84.1,5706514147,213,5.79,5706514137,56,Left,5706514145,212,10.1,5706514141,140,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811026133,554,8,2,63,44,1939bnru25svvgv15k2c7tw2y,1,4.5,12.5,2025-05-05T18:30:53.818Z,2025-05-05T18:30:53Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5706514355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
