id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value
2813512161,559,1,2,53,35,spvvjmk37iid7hsky9g3nce7,0,60.7,3.2,2025-05-11T13:14:28.329Z,2025-05-11T13:14:28Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5720253375,141,3.8,5720253379,212,2.6,5720253383,213,0.16,5720253373,140,63.1,5720253369,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813512237,445,1,2,53,37,5mbo4f0vps12dr0fcvjn3wyp5,1,34.1,93.3,2025-05-11T13:14:30.072Z,2025-05-11T13:14:32Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5720253829,56,Left,5720253841,213,6.10,5720253831,140,51.5,5720253839,212,18.6,5720253835,141,88.3,5720253845,1,,5720253827,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813512267,447,1,2,53,39,5mbo4f0vps12dr0fcvjn3wyp5,1,51.5,88.3,2025-05-11T13:14:32.072Z,2025-05-11T13:14:33Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,5720253991,212,8.0,5720253985,56,Back,5720253989,141,78.5,5720253993,213,4.12,5720253987,140,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813512321,448,1,2,53,39,5mbo4f0vps12dr0fcvjn3wyp5,1,47.2,78.5,2025-05-11T13:14:32.967Z,2025-05-11T13:14:36Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5720254295,140,63.9,5720254297,141,94.7,5720254299,212,20.7,5720254301,213,0.56,5720254293,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813512375,449,1,2,53,43,5mbo4f0vps12dr0fcvjn3wyp5,1,73.6,88.3,2025-05-11T13:14:36.136Z,2025-05-11T13:14:39Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,5720254663,212,10.7,5720254659,140,83.7,5720254661,141,90.0,5720254657,56,Left,5720254665,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813512453,450,1,2,53,46,5mbo4f0vps12dr0fcvjn3wyp5,1,80.4,72.0,2025-05-11T13:14:39.816Z,2025-05-11T13:14:43Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5720255067,141,34.2,5720255071,213,5.17,5720255065,140,92.4,5720255061,155,,5720255063,56,Center,5720255069,212,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813512477,451,1,2,53,49,5mbo4f0vps12dr0fcvjn3wyp5,0,92.3,32.7,2025-05-11T13:14:42.303Z,2025-05-11T13:15:13Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5720255215,141,43.4,5720255219,213,1.33,5720255213,140,94.0,5720255217,212,7.5,5720255211,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813512491,560,61,2,53,52,spvvjmk37iid7hsky9g3nce7,1,10.0,57.9,2025-05-11T13:14:45.557Z,2025-05-11T13:14:45Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5720255275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513071,563,1,2,54,16,spvvjmk37iid7hsky9g3nce7,1,12.9,51.8,2025-05-11T13:15:09.350Z,2025-05-11T13:15:15Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5720258339,213,0.32,5720258341,1,,5720258333,140,57.2,5720258331,56,Center,5720258335,141,74.1,5720258327,198,,5720258337,212,48.9,5720258325,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513087,564,4,2,54,18,spvvjmk37iid7hsky9g3nce7,1,55.4,50.1,2025-05-11T13:15:11.254Z,2025-05-11T13:39:11Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5720258443,56,Center,5720258525,233,452,5720258439,13,,5720258973,189,,5720258447,152,,5720258451,265,,5720258453,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513075,452,4,2,54,18,5mbo4f0vps12dr0fcvjn3wyp5,0,44.6,49.9,2025-05-11T13:15:11.255Z,2025-05-11T13:39:11Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5720258489,285,,5720258481,13,,5720258483,56,Back,5720259107,233,564,5720258485,152,,5720258611,189,,5720258487,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513367,565,1,2,54,30,spvvjmk37iid7hsky9g3nce7,1,59.3,46.6,2025-05-11T13:15:23.654Z,2025-05-11T13:15:28Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5720259959,213,4.14,5720259947,5,,5720259953,140,53.3,5720259951,56,Center,5720259955,141,32.2,5720259949,152,,5720259957,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513485,566,1,2,54,35,spvvjmk37iid7hsky9g3nce7,1,54.7,26.8,2025-05-11T13:15:28.246Z,2025-05-11T13:15:32Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5720260559,140,53.3,5720260577,213,1.64,5720260573,212,21.0,5720260551,56,Center,5720260569,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513569,567,1,2,54,39,spvvjmk37iid7hsky9g3nce7,1,56.4,60.6,2025-05-11T13:15:32.614Z,2025-05-11T13:15:37Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5720261005,140,51.8,5720261007,141,39.7,5720261009,212,15.0,5720261011,213,4.38,5720261003,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513647,568,1,2,54,44,spvvjmk37iid7hsky9g3nce7,1,56.5,37.6,2025-05-11T13:15:37.158Z,2025-05-11T13:15:39Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5720261377,56,Center,5720261385,213,1.81,5720261381,141,59.7,5720261383,212,15.5,5720261379,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513707,569,1,2,54,46,spvvjmk37iid7hsky9g3nce7,1,54.9,67.8,2025-05-11T13:15:39.829Z,2025-05-11T13:15:42Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5720261689,140,60.5,5720261697,212,15.5,5720261687,56,Left,5720261701,213,1.18,5720261691,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513753,570,1,2,54,49,spvvjmk37iid7hsky9g3nce7,1,61.1,88.3,2025-05-11T13:15:42.166Z,2025-05-11T13:15:44Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5720261895,141,73.5,5720261887,56,Center,5720261901,212,11.0,5720261891,140,56.9,5720261903,213,4.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513839,571,1,2,54,50,spvvjmk37iid7hsky9g3nce7,1,56.0,69.3,2025-05-11T13:15:43.990Z,2025-05-11T13:15:47Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5720262385,213,4.24,5720262377,140,47.4,5720262375,56,Back,5720262379,141,43.3,5720262381,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513909,572,1,2,54,54,spvvjmk37iid7hsky9g3nce7,1,53.5,43.4,2025-05-11T13:15:47.414Z,2025-05-11T13:15:50Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5720262769,213,4.99,5720262765,141,13.1,5720262761,56,Right,5720262767,212,21.4,5720262763,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514129,573,1,2,54,57,spvvjmk37iid7hsky9g3nce7,1,52.8,12.5,2025-05-11T13:15:50.421Z,2025-05-11T13:16:00Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5720263905,140,15.8,5720263907,141,36.7,5720263909,212,42.2,5720263911,213,2.74,5720263913,1,,5720263903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514153,574,1,2,55,7,spvvjmk37iid7hsky9g3nce7,1,11.9,41.0,2025-05-11T13:16:00.806Z,2025-05-11T13:16:02Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5720264025,56,Back,5720264031,212,14.7,5720264033,213,0.38,5720264029,141,49.0,5720264027,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514185,575,1,2,55,9,spvvjmk37iid7hsky9g3nce7,1,23.6,43.7,2025-05-11T13:16:02.086Z,2025-05-11T13:16:03Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5720264217,213,5.21,5720264215,212,7.1,5720264211,140,26.8,5720264213,141,34.5,5720264209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514281,576,1,2,55,10,spvvjmk37iid7hsky9g3nce7,1,26.8,34.5,2025-05-11T13:16:03.510Z,2025-05-11T13:16:08Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5720264705,141,37.1,5720264707,212,18.6,5720264709,213,3.05,5720264703,140,9.2,5720264701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514345,577,1,2,55,15,spvvjmk37iid7hsky9g3nce7,0,12.3,40.9,2025-05-11T13:16:08.373Z,2025-05-11T13:16:10Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5720264975,155,,5720264987,1,,5720264977,56,Back,5720264985,213,0.96,5720264981,141,90.6,5720264983,212,41.4,5720264979,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514367,453,8,2,55,18,5mbo4f0vps12dr0fcvjn3wyp5,1,65.0,15.9,2025-05-11T13:16:11.447Z,2025-05-11T13:16:11Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5720265117,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514423,454,3,2,55,20,5mbo4f0vps12dr0fcvjn3wyp5,0,68.5,31.2,2025-05-11T13:16:13.705Z,2025-05-11T13:42:14Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5720265813,233,578,5720265341,286,,5720265339,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514493,578,7,2,55,20,spvvjmk37iid7hsky9g3nce7,1,31.5,68.8,2025-05-11T13:16:13.706Z,2025-05-11T13:42:14Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5720265745,285,,5720265743,56,Back,5720265775,233,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514523,579,1,2,55,24,spvvjmk37iid7hsky9g3nce7,1,35.8,70.9,2025-05-11T13:16:17.543Z,2025-05-11T13:17:52Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,1.0,,5720265899,141,67.6,5720265895,56,Back,5720276057,210,15,5720265903,213,5.86,5720265897,140,40.5,5720265901,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514509,455,45,2,55,25,5mbo4f0vps12dr0fcvjn3wyp5,0,64.1,33.2,2025-05-11T13:16:18.328Z,2025-05-11T13:42:21Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5720265825,56,Center,5720266897,233,580,5720265827,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514709,580,3,2,55,25,spvvjmk37iid7hsky9g3nce7,1,35.9,66.8,2025-05-11T13:16:18.328Z,2025-05-11T13:42:21Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5720266769,286,,5720266847,233,455,5720266767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514615,456,83,2,55,29,5mbo4f0vps12dr0fcvjn3wyp5,0,46.6,44.0,2025-05-11T13:16:22.600Z,2025-05-11T13:17:40Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5720274485,399,f0iow2x82mfh6x1olrrjo5puc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514721,581,15,2,55,33,spvvjmk37iid7hsky9g3nce7,1,79.9,38.0,2025-05-11T13:16:26.038Z,2025-05-11T13:17:53Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5720266807,56,Center,5720275193,147,40.1,5720275185,103,19,5720274405,20,,5720275197,231,48.0,5720266803,22,,5720275181,78,,5720276119,55,579,5720275191,146,83.7,5720275231,233,5720276113,29,,5720266805,18,5720275187,215,457,,,5720275195,230,98.4,5720274419,82,,5720275183,102,49.0,,,,,,,,,,,
2813514747,457,10,2,55,33,5mbo4f0vps12dr0fcvjn3wyp5,1,12.8,58.5,2025-05-11T13:16:26.138Z,2025-05-11T13:18:44Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5720266959,94,,5720266961,56,Back,5720275283,233,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514817,582,1,2,55,36,spvvjmk37iid7hsky9g3nce7,0,76.8,41.3,2025-05-11T13:16:29.270Z,2025-05-11T13:16:32Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5720267325,213,5.68,5720267523,236,,5720267309,56,Center,5720267529,286,,5720267313,140,78.5,5720267525,233,458,5720267317,141,39.5,5720267321,212,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514843,458,74,2,55,36,5mbo4f0vps12dr0fcvjn3wyp5,1,19.3,63.6,2025-05-11T13:16:29.271Z,2025-05-11T13:39:15Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5720267483,285,,5720267563,233,582,5720267481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514953,583,1,2,55,39,spvvjmk37iid7hsky9g3nce7,1,86.1,4.6,2025-05-11T13:16:32.679Z,2025-05-11T13:16:36Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5720268091,213,2.87,5720268085,141,9.5,5720268079,56,Right,5720268081,140,74.7,5720268089,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514977,584,1,2,55,43,spvvjmk37iid7hsky9g3nce7,1,73.6,9.2,2025-05-11T13:16:36.551Z,2025-05-11T13:16:38Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5720268199,141,4.7,5720268191,56,Right,5720268205,213,5.80,5720268203,212,6.6,5720268195,140,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515001,585,1,2,55,45,spvvjmk37iid7hsky9g3nce7,1,79.2,4.9,2025-05-11T13:16:38.151Z,2025-05-11T13:16:40Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5720268297,56,Right,5720268305,213,2.64,5720268303,212,11.4,5720268301,141,12.9,5720268299,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515093,586,1,2,55,46,spvvjmk37iid7hsky9g3nce7,1,69.0,13.8,2025-05-11T13:16:39.958Z,2025-05-11T13:16:43Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5720268687,140,73.5,5720268689,141,30.1,5720268693,213,1.17,5720268691,212,12.0,5720268685,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515151,587,1,2,55,50,spvvjmk37iid7hsky9g3nce7,1,79.8,25.0,2025-05-11T13:16:43.046Z,2025-05-11T13:16:46Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5720269023,213,6.09,5720269017,140,96.9,5720269021,212,18.3,5720269019,141,19.7,5720269015,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515195,588,1,2,55,53,spvvjmk37iid7hsky9g3nce7,1,96.9,19.7,2025-05-11T13:16:46.294Z,2025-05-11T13:16:47Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5720269241,141,20.6,5720269243,212,8.3,5720269235,56,Right,5720269237,140,89.0,5720269247,213,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515235,589,1,2,55,54,spvvjmk37iid7hsky9g3nce7,1,90.7,20.3,2025-05-11T13:16:47.847Z,2025-05-11T13:16:50Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5720269457,212,25.8,5720269449,155,,5720269455,141,58.1,5720269453,140,92.8,5720269451,56,Center,5720269447,2,,5720269459,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515243,590,1,2,55,56,spvvjmk37iid7hsky9g3nce7,0,92.6,58.1,2025-05-11T13:16:49.878Z,2025-05-11T13:16:50Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5720269523,56,Center,5720269527,141,57.8,5720269521,3,,5720269531,213,5.71,5720269525,140,92.9,5720269529,212,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515249,459,61,2,55,57,5mbo4f0vps12dr0fcvjn3wyp5,1,9.2,43.1,2025-05-11T13:16:50.679Z,2025-05-11T13:16:50Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5720269545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515311,460,12,2,55,59,5mbo4f0vps12dr0fcvjn3wyp5,1,12.0,47.6,2025-05-11T13:16:52.024Z,2025-05-11T13:16:54Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5720269935,212,15.8,5720269931,140,20.0,5720269933,141,67.2,5720269929,56,Back,5720269937,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515299,591,15,2,56,0,spvvjmk37iid7hsky9g3nce7,1,79.6,31.3,2025-05-11T13:16:53.158Z,2025-05-11T13:17:16Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5720271971,215,,5720269857,56,Center,5720271525,72,,5720271967,102,51.0,5720271981,230,98.1,5720271969,103,19,5720269853,22,,5720271531,82,,5720271975,458,,5720272023,233,5720271973,328,,5720271965,78,5720271979,147,461,,39.9,5720271983,231,47.8,5720269855,18,,5720271977,146,88.5,,,,,,,,,,,
2813515323,461,10,2,56,0,5mbo4f0vps12dr0fcvjn3wyp5,1,11.5,60.1,2025-05-11T13:16:53.258Z,2025-05-11T13:17:40Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5720270011,56,Back,5720272087,233,591,5720270009,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515413,592,1,2,56,3,spvvjmk37iid7hsky9g3nce7,0,63.2,24.4,2025-05-11T13:16:56.360Z,2025-05-11T13:16:59Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5720270431,141,17.4,5720270441,1,,5720270433,212,39.7,5720270423,155,,5720270425,56,Right,5720270437,213,6.16,5720270427,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515437,462,5,2,56,5,5mbo4f0vps12dr0fcvjn3wyp5,1,-0.8,80.5,2025-05-11T13:16:58.993Z,2025-05-11T13:18:03Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5720271555,233,593,5720270555,346,,5720270551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515645,593,5,2,56,5,spvvjmk37iid7hsky9g3nce7,0,100.8,19.5,2025-05-11T13:16:58.993Z,2025-05-11T13:18:03Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5720271559,233,462,5720271495,346,,5720271493,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813516641,463,27,2,56,30,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-11T13:17:23.848Z,2025-05-11T13:18:25Z,,,,,5720279837,41,Injury,5720279839,53,99i96gbkvesmh3wspv8rl1ln9,5720277359,233,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515887,594,27,2,56,30,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-11T13:17:23.848Z,2025-05-11T13:18:04Z,,,,,5720277399,233,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813517765,464,28,2,57,56,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-11T13:18:49.959Z,2025-05-11T13:18:50Z,,,,,5720282799,233,595,5720282773,55,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813517745,595,28,2,57,56,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-11T13:18:49.959Z,2025-05-11T13:18:51Z,,,,,5720282685,55,594,5720282831,233,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813518141,465,1,2,58,12,5mbo4f0vps12dr0fcvjn3wyp5,0,4.7,44.2,2025-05-11T13:19:05.290Z,2025-05-11T13:19:10Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5720284869,124,,5720284885,74,,5720284877,212,63.8,5720284875,141,12.5,5720284871,56,Right,5720284873,140,61.9,5720284879,213,5.94,5720284881,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813518167,596,44,2,58,17,spvvjmk37iid7hsky9g3nce7,1,38.6,82.8,2025-05-11T13:19:10.120Z,2025-05-11T13:19:14Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5720284975,56,Back,5720284979,285,,5720285001,233,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813518147,466,44,2,58,17,5mbo4f0vps12dr0fcvjn3wyp5,0,61.4,17.2,2025-05-11T13:19:10.121Z,2025-05-11T13:19:13Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5720285059,233,596,5720284911,286,,5720284909,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813518257,597,1,2,58,18,spvvjmk37iid7hsky9g3nce7,1,39.0,75.6,2025-05-11T13:19:11.032Z,2025-05-11T13:19:14Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5720285473,3,,5720285477,140,46.2,5720285481,212,7.6,5720285475,56,Back,5720285479,141,74.2,5720285483,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813518269,598,61,2,58,20,spvvjmk37iid7hsky9g3nce7,1,48.6,70.9,2025-05-11T13:19:13.096Z,2025-05-11T13:23:26Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5720285537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813518261,467,83,2,58,21,5mbo4f0vps12dr0fcvjn3wyp5,0,61.9,12.5,2025-05-11T13:19:14.456Z,2025-05-11T13:24:26Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5720285947,399,f0iow2x82mfh6x1olrrjo5puc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813518301,599,1,2,58,22,spvvjmk37iid7hsky9g3nce7,1,54.6,72.8,2025-05-11T13:19:15.160Z,2025-05-11T13:24:30Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5720318721,212,9.0,5720318713,157,,5720318717,140,61.5,5720318723,213,5.65,5720318715,56,Center,5720318719,141,65.0,5720318725,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813518309,600,1,2,58,22,spvvjmk37iid7hsky9g3nce7,1,56.7,70.2,2025-05-11T13:19:15.198Z,2025-05-11T13:24:31Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5720285741,141,77.3,5720285737,56,Center,5720285743,212,5.4,5720317159,3,,5720285739,140,54.5,5720285745,213,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813525471,668,43,2,58,22,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-11T13:19:15.386Z,2025-05-11T13:25:51Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5720327263,56,Left,5720327929,144,7,5720327265,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813518319,601,50,2,58,22,spvvjmk37iid7hsky9g3nce7,1,55.8,77.2,2025-05-11T13:19:15.706Z,2025-05-11T13:42:14Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5720285809,56,Center,5720333881,286,,5720333931,233,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813526569,529,7,2,58,22,5mbo4f0vps12dr0fcvjn3wyp5,1,44.2,22.8,2025-05-11T13:19:15.707Z,2025-05-11T13:42:14Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5720333903,233,601,5720333395,285,,5720333391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
