id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value
2796136173,517,1,1,46,3,evf5hhqgnjhwjsth1m6pawxdp,0,37.8,87.2,2025-04-05T13:47:03.163Z,2025-04-05T13:53:38Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,5624583377,3,,5624583383,141,100.0,5624583387,213,0.50,5624583381,140,55.2,5624583385,212,20.8,5624583379,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796136177,277,5,1,46,7,6i936isoyj6d0uuxdj537uc97,1,42.0,-1.9,2025-04-05T13:47:06.736Z,2025-04-05T13:51:55Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,5624583493,233,518,5624583393,56,Back,5624583395,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796136187,518,5,1,46,7,evf5hhqgnjhwjsth1m6pawxdp,0,58.0,101.9,2025-04-05T13:47:06.736Z,2025-04-05T13:57:56Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5624583505,233,277,5624583441,56,Left,5624583443,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796136319,278,1,1,46,11,6i936isoyj6d0uuxdj537uc97,0,38.1,0.0,2025-04-05T13:47:11.472Z,2025-04-05T13:47:15Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,5624584011,212,29.4,5624584007,140,65.1,5624584009,141,9.2,5624584003,107,,5624584013,213,0.26,5624584015,1,,5624584005,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796136355,520,4,1,46,16,evf5hhqgnjhwjsth1m6pawxdp,1,32.6,90.4,2025-04-05T13:47:16.591Z,2025-04-05T13:53:47Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624584391,233,279,5624584211,152,,5624584207,13,,5624614073,294,,5624584209,56,Back,5624584761,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796136347,279,4,1,46,16,6i936isoyj6d0uuxdj537uc97,0,67.4,9.6,2025-04-05T13:47:16.592Z,2025-04-05T13:47:24Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,5624584365,56,Right,5624584367,152,,5624584363,294,,5624584361,13,,5624584435,286,,5624584431,233,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796136517,521,1,1,46,21,evf5hhqgnjhwjsth1m6pawxdp,1,23.5,75.4,2025-04-05T13:47:21.473Z,2025-04-05T13:47:28Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5624585057,5,,5624585069,213,0.78,5624585065,141,87.7,5624585059,152,,5624585063,140,31.5,5624585067,212,11.9,5624585061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796136531,522,1,1,46,25,evf5hhqgnjhwjsth1m6pawxdp,0,54.1,92.0,2025-04-05T13:47:25.098Z,2025-04-05T13:53:57Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624585145,56,Center,5624585153,213,5.10,5624585151,212,17.5,5624585149,141,68.2,5624585147,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796136587,280,12,1,46,26,6i936isoyj6d0uuxdj537uc97,1,25.6,40.0,2025-04-05T13:47:25.821Z,2025-04-05T13:53:29Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,5624585431,140,42.5,5624585437,213,5.82,5624585433,141,27.1,5624585429,56,Back,5624585435,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796136605,523,1,1,46,30,evf5hhqgnjhwjsth1m6pawxdp,1,56.6,64.5,2025-04-05T13:47:30.481Z,2025-04-05T13:47:33Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5624585529,56,Left,5624585531,140,59.3,5624585537,213,1.38,5624585533,141,85.6,5624585535,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796136629,524,1,1,46,33,evf5hhqgnjhwjsth1m6pawxdp,1,58.9,85.7,2025-04-05T13:47:33.569Z,2025-04-05T13:47:34Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624585679,140,55.0,5624585675,56,Center,5624585685,212,14.0,5624585683,141,66.0,5624585687,213,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796136701,525,1,1,46,34,evf5hhqgnjhwjsth1m6pawxdp,1,55.0,65.8,2025-04-05T13:47:34.514Z,2025-04-05T13:47:37Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5624585969,213,4.77,5624585967,212,17.8,5624585963,140,55.9,5624585961,56,Center,5624585965,141,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796136715,526,1,1,46,37,evf5hhqgnjhwjsth1m6pawxdp,1,58.4,39.1,2025-04-05T13:47:37.345Z,2025-04-05T13:47:39Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5624586049,140,71.6,5624586043,56,Right,5624586053,141,13.4,5624586057,213,5.38,5624586055,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796136761,527,1,1,46,39,evf5hhqgnjhwjsth1m6pawxdp,1,71.7,13.4,2025-04-05T13:47:38.833Z,2025-04-05T13:47:40Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5624586305,141,23.6,5624586301,56,Center,5624586307,212,7.1,5624586303,140,70.1,5624586309,213,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796136783,528,1,1,46,41,evf5hhqgnjhwjsth1m6pawxdp,1,70.0,23.6,2025-04-05T13:47:40.785Z,2025-04-05T13:47:41Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,5624586419,56,Right,5624586427,213,5.78,5624586423,141,20.4,5624586421,140,73.8,5624586425,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796136795,529,1,1,46,42,evf5hhqgnjhwjsth1m6pawxdp,1,73.8,20.4,2025-04-05T13:47:41.745Z,2025-04-05T13:47:43Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5624586469,56,Center,5624586479,212,6.8,5624586473,140,74.6,5624586477,141,30.3,5624586483,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796136835,530,1,1,46,43,evf5hhqgnjhwjsth1m6pawxdp,1,74.6,27.9,2025-04-05T13:47:42.882Z,2025-04-05T13:47:45Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,5624586661,213,5.51,5624586655,140,84.3,5624586657,141,13.2,5624586659,212,14.3,5624586653,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796136871,531,1,1,46,45,evf5hhqgnjhwjsth1m6pawxdp,1,83.6,12.8,2025-04-05T13:47:45.441Z,2025-04-05T13:47:48Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,5624586855,140,79.3,5624586861,213,3.54,5624586857,141,10.0,5624586859,212,4.9,5624586853,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796136925,532,1,1,46,48,evf5hhqgnjhwjsth1m6pawxdp,1,79.3,10.1,2025-04-05T13:47:48.241Z,2025-04-05T13:47:51Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5624587117,212,16.6,5624587113,140,86.2,5624587105,155,,5624587115,141,32.1,5624587099,2,,5624587119,213,1.12,5624587109,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796136939,533,61,1,46,51,evf5hhqgnjhwjsth1m6pawxdp,1,86.0,35.5,2025-04-05T13:47:51.457Z,2025-04-05T13:47:51Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,1.0,5624587149,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796136989,534,15,1,46,54,evf5hhqgnjhwjsth1m6pawxdp,1,87.2,46.1,2025-04-05T13:47:54.466Z,2025-04-05T13:48:09Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5624587375,22,,5624588669,102,50.4,5624588767,233,281,5624588671,103,20.9,5624588015,20,,5624588675,146,98.2,5624588663,154,,5624588679,147,48.4,5624587377,17,,5624588665,55,533,5624588659,79,5624588661,29,5624587379,56,Center,,,,,,,,,,,,,,,,,
2796136931,281,10,1,46,54,6i936isoyj6d0uuxdj537uc97,1,4.1,49.6,2025-04-05T13:47:54.566Z,2025-04-05T13:48:09Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,5624588791,233,534,5624587137,178,,5624587141,56,Back,5624587139,182,,5624587341,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137391,283,1,1,47,11,6i936isoyj6d0uuxdj537uc97,0,15.4,31.5,2025-04-05T13:48:10.775Z,2025-04-05T13:48:16Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,5624589315,199,,5624589321,141,10.6,5624589323,212,55.4,5624589327,1,,5624589325,213,6.02,5624589317,56,Right,5624589319,140,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137439,284,43,1,47,18,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-04-05T13:48:18.344Z,2025-04-05T13:51:01Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,5624589601,286,0,5624589599,56,Right,5624602079,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137467,536,1,1,47,19,evf5hhqgnjhwjsth1m6pawxdp,0,27.2,91.7,2025-04-05T13:48:19.393Z,2025-04-05T13:48:20Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624589719,212,30.6,5624589715,140,56.3,5624589721,213,0.08,5624589723,1,,5624589711,157,,5624589717,141,95.1,5624589713,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137569,285,1,1,47,21,6i936isoyj6d0uuxdj537uc97,1,28.1,10.4,2025-04-05T13:48:21.351Z,2025-04-05T13:48:26Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,5624590229,212,50.1,5624590219,157,,5624590221,56,Right,5624590233,213,0.05,5624590237,1,,5624590223,140,75.7,5624590225,141,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137663,286,1,1,47,25,6i936isoyj6d0uuxdj537uc97,0,92.0,19.0,2025-04-05T13:48:25.254Z,2025-04-05T13:51:52Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,5624604899,195,,5624590661,212,20.2,5624590663,213,1.93,5624590659,141,46.8,5624590653,56,Center,5624590657,140,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137637,537,8,1,47,29,evf5hhqgnjhwjsth1m6pawxdp,1,14.0,61.8,2025-04-05T13:48:29.073Z,2025-04-05T13:48:29Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5624590513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137697,538,1,1,47,32,evf5hhqgnjhwjsth1m6pawxdp,0,12.0,35.4,2025-04-05T13:48:32.083Z,2025-04-05T13:48:32Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,5624590817,157,,5624590825,212,57.0,5624590823,141,77.2,5624590827,213,0.52,5624590821,140,59.0,5624590819,56,Center,5624590829,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137839,287,1,1,47,33,6i936isoyj6d0uuxdj537uc97,0,50.3,25.8,2025-04-05T13:48:33.618Z,2025-04-05T13:56:56Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5624591435,213,5.73,5624591433,212,16.8,5624591427,140,63.9,5624591423,56,Right,5624591421,3,,5624591431,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137917,540,1,1,47,42,evf5hhqgnjhwjsth1m6pawxdp,0,51.9,95.4,2025-04-05T13:48:42.241Z,2025-04-05T13:48:46Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624591849,141,93.9,5624592089,236,,5624591853,213,5.91,5624591851,212,2.8,5624592091,233,288,5624591847,140,54.4,5624591845,56,Left,5624592095,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137949,288,74,1,47,42,6i936isoyj6d0uuxdj537uc97,1,40.1,8.5,2025-04-05T13:48:42.242Z,2025-04-05T13:54:49Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,5624592097,233,540,5624592073,56,Back,5624592075,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137961,289,5,1,47,45,6i936isoyj6d0uuxdj537uc97,0,41.4,-2.0,2025-04-05T13:48:44.754Z,2025-04-05T13:57:57Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,5624592193,233,541,5624592139,347,,5624592137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137941,541,5,1,47,45,evf5hhqgnjhwjsth1m6pawxdp,1,58.6,102.0,2025-04-05T13:48:44.754Z,2025-04-05T13:57:56Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624592021,347,,5624592161,233,289,5624592019,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137977,542,1,1,47,47,evf5hhqgnjhwjsth1m6pawxdp,1,55.5,100.0,2025-04-05T13:48:46.770Z,2025-04-05T13:48:48Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5624592233,140,57.0,5624592237,212,8.2,5624592231,56,Left,5624592235,141,90.2,5624592239,213,4.91,5624592229,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137983,543,1,1,47,48,evf5hhqgnjhwjsth1m6pawxdp,1,57.0,90.0,2025-04-05T13:48:47.745Z,2025-04-05T13:48:48Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624592267,141,95.1,5624592269,212,4.4,5624592263,56,Left,5624592271,213,0.90,5624592265,140,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796138005,544,1,1,47,49,evf5hhqgnjhwjsth1m6pawxdp,1,59.8,95.1,2025-04-05T13:48:48.753Z,2025-04-05T13:48:50Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5624592377,212,4.6,5624592379,213,4.39,5624592373,140,58.4,5624592371,56,Left,5624592375,141,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796138029,545,1,1,47,50,evf5hhqgnjhwjsth1m6pawxdp,1,58.4,88.7,2025-04-05T13:48:49.841Z,2025-04-05T13:48:52Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624592519,213,3.09,5624592515,141,89.6,5624592511,56,Back,5624592517,212,12.0,5624592513,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796138097,546,1,1,47,52,evf5hhqgnjhwjsth1m6pawxdp,1,47.7,86.0,2025-04-05T13:48:52.289Z,2025-04-05T13:48:57Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5624592837,56,Back,5624592841,141,46.9,5624592843,212,26.6,5624592845,213,4.66,5624592839,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796138199,547,1,1,47,58,evf5hhqgnjhwjsth1m6pawxdp,0,51.7,45.8,2025-04-05T13:48:57.714Z,2025-04-05T13:49:03Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5624593379,1,,5624593369,56,Left,5624593371,140,100.0,5624593365,155,,5624593377,213,0.52,5624593373,141,89.4,5624593375,212,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796138217,290,56,1,48,2,6i936isoyj6d0uuxdj537uc97,1,2.0,12.8,2025-04-05T13:49:01.800Z,2025-04-05T13:49:13Z,5h0by2ot7i2z6daqdqj6nyiqy,A. Boman,,5624593469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796138293,291,5,1,48,3,6i936isoyj6d0uuxdj537uc97,1,-0.8,10.8,2025-04-05T13:49:03.125Z,2025-04-05T13:57:57Z,5h0by2ot7i2z6daqdqj6nyiqy,A. Boman,,5624593783,56,Back,5624593855,233,548,5624593785,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796138307,548,5,1,48,3,evf5hhqgnjhwjsth1m6pawxdp,0,100.8,89.2,2025-04-05T13:49:03.125Z,2025-04-05T13:57:57Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5624593835,346,,5624593893,233,291,5624593833,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796138305,292,30,1,48,9,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-04-05T13:49:09.075Z,2025-04-05T13:49:09Z,,,,5624593825,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796138311,549,30,1,48,9,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-04-05T13:49:09.075Z,2025-04-05T13:49:10Z,,,,5624593845,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796158983,294,18,2,45,0,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-04-05T14:05:06.276Z,2025-04-05T14:05:07Z,5h0by2ot7i2z6daqdqj6nyiqy,A. Boman,,5624696483,59,17,5624696479,44,Defender,5624696475,42,,5624696649,55,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159003,295,19,2,45,0,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-04-05T14:05:06.277Z,2025-04-05T14:06:05Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,5624696567,42,,5624696571,145,2,5624696583,55,294,5624711135,292,7,5624696573,59,18,5624696577,44,Midfielder,5624711141,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159097,296,32,2,45,0,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-04-05T14:05:07.706Z,2025-04-05T14:05:08Z,,,,5624697039,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159049,557,32,2,45,0,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-04-05T14:05:07.706Z,2025-04-05T14:05:11Z,,,,5624696827,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159131,558,1,2,45,0,evf5hhqgnjhwjsth1m6pawxdp,1,50.2,50.0,2025-04-05T14:05:07.966Z,2025-04-05T14:05:09Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,5624697229,56,Back,5624697239,212,13.8,5624697247,279,S,5624697243,213,4.18,5624697231,140,43.5,5624697235,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159287,559,1,2,45,2,evf5hhqgnjhwjsth1m6pawxdp,1,44.2,30.1,2025-04-05T14:05:10.532Z,2025-04-05T14:05:14Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5624698045,140,60.7,5624698051,213,5.66,5624698049,212,21.4,5624698043,56,Right,5624698047,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159361,560,1,2,45,6,evf5hhqgnjhwjsth1m6pawxdp,1,60.7,11.6,2025-04-05T14:05:14.180Z,2025-04-05T14:05:15Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5624698429,141,20.4,5624698425,140,47.0,5624698433,213,2.75,5624698431,212,15.6,5624698421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159519,561,1,2,45,8,evf5hhqgnjhwjsth1m6pawxdp,1,47.8,35.4,2025-04-05T14:05:15.716Z,2025-04-05T14:05:19Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,5624699213,56,Back,5624699221,140,48.0,5624699227,212,23.5,5624699223,141,69.9,5624699229,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159669,562,1,2,45,11,evf5hhqgnjhwjsth1m6pawxdp,1,62.6,82.9,2025-04-05T14:05:19.188Z,2025-04-05T14:05:22Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5624700029,141,92.9,5624700033,212,12.8,5624700023,56,Left,5624700027,140,72.9,5624700035,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159695,563,1,2,45,14,evf5hhqgnjhwjsth1m6pawxdp,0,72.9,92.9,2025-04-05T14:05:22.324Z,2025-04-05T14:06:08Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5624710441,168,,5624700179,213,0.45,5624700171,141,100.0,5624700163,56,Left,5624700167,140,84.7,5624700175,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796160207,297,5,2,45,15,6i936isoyj6d0uuxdj537uc97,1,18.6,-1.8,2025-04-05T14:05:22.937Z,2025-04-05T14:30:26Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5624703051,233,564,5624702913,56,Back,5624702915,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796159709,564,5,2,45,15,evf5hhqgnjhwjsth1m6pawxdp,0,81.4,101.8,2025-04-05T14:05:22.937Z,2025-04-05T14:30:27Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5624700221,56,Left,5624700223,347,,5624703153,233,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796160303,298,1,2,45,25,6i936isoyj6d0uuxdj537uc97,0,23.3,0.0,2025-04-05T14:05:32.913Z,2025-04-05T14:05:35Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,5624703425,107,,5624703435,213,0.32,5624703431,141,8.8,5624703433,212,21.2,5624703427,56,Back,5624703429,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796160429,565,1,2,45,28,evf5hhqgnjhwjsth1m6pawxdp,1,70.1,72.0,2025-04-05T14:05:36.324Z,2025-04-05T14:05:37Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5624704153,141,90.2,5624704157,213,1.25,5624704151,140,74.0,5624704155,212,13.0,5624704149,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796160469,566,1,2,45,29,evf5hhqgnjhwjsth1m6pawxdp,0,74.3,90.8,2025-04-05T14:05:37.492Z,2025-04-05T14:05:38Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624704329,56,Center,5624704337,212,11.0,5624704331,140,80.3,5624704341,213,5.32,5624704335,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796160593,300,1,2,45,32,6i936isoyj6d0uuxdj537uc97,0,30.2,12.8,2025-04-05T14:05:39.826Z,2025-04-05T14:05:41Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,5624704947,213,5.87,5624704943,141,0.0,5624704945,212,23.2,5624704939,140,50.5,5624704949,1,,5624704935,157,,5624704937,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796160613,301,5,2,45,32,6i936isoyj6d0uuxdj537uc97,0,41.2,-1.2,2025-04-05T14:05:40.660Z,2025-04-05T14:05:47Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,5624705101,347,,5624705095,56,Back,5624705701,233,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796160701,567,5,2,45,32,evf5hhqgnjhwjsth1m6pawxdp,1,58.8,101.2,2025-04-05T14:05:40.660Z,2025-04-05T14:30:27Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624705649,233,301,5624705571,347,,5624705569,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796160893,568,1,2,45,38,evf5hhqgnjhwjsth1m6pawxdp,0,73.6,100.0,2025-04-05T14:05:45.884Z,2025-04-05T14:06:20Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624706609,56,Left,5624706619,1,,5624706611,140,100.0,5624706603,107,,5624706613,141,84.7,5624706617,213,5.91,5624706615,212,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796161017,302,5,2,45,38,6i936isoyj6d0uuxdj537uc97,1,-1.4,16.3,2025-04-05T14:05:46.593Z,2025-04-05T14:06:18Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,5624707247,56,Back,5624712813,233,569,5624707255,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796162065,569,5,2,45,38,evf5hhqgnjhwjsth1m6pawxdp,0,101.4,83.7,2025-04-05T14:05:46.593Z,2025-04-05T14:30:27Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624712841,233,302,5624712759,346,,5624712757,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796161977,303,1,2,45,59,6i936isoyj6d0uuxdj537uc97,0,4.5,38.8,2025-04-05T14:06:07.017Z,2025-04-05T14:06:10Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,5624712285,141,25.9,5624712287,212,65.9,5624712283,140,66.7,5624712281,56,Center,5624712293,74,,5624712279,124,,5624712289,213,6.15,5624712291,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796162277,570,1,2,46,4,evf5hhqgnjhwjsth1m6pawxdp,1,40.6,67.2,2025-04-05T14:06:11.972Z,2025-04-05T14:06:16Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5624713861,56,Center,5624713867,212,25.7,5624713863,140,65.1,5624713871,213,0.01,5624713859,3,,5624713865,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
