id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2818910519,489,5,2,45,40,ac8jow4mdkvnsv5s0och4qqm,0,101.2,43.0,2025-05-25T15:34:42.635Z,2025-05-25T15:41:17Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,5750190317,233,384,5750190283,346,,5750190281,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818910983,385,1,2,46,9,5mbo4f0vps12dr0fcvjn3wyp5,0,5.7,50.0,2025-05-25T15:35:11.882Z,2025-05-25T15:35:15Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5750192939,140,56.2,5750192949,74,,5750192943,212,53.1,5750192937,56,Center,5750192941,141,44.9,5750192945,213,6.22,5750192947,1,,5750192935,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818911015,490,1,2,46,13,ac8jow4mdkvnsv5s0och4qqm,0,34.8,70.5,2025-05-25T15:35:15.523Z,2025-05-25T15:35:17Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5750193137,212,24.5,5750193139,213,0.34,5750193129,3,,5750193133,140,56.8,5750193131,56,Left,5750193135,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818911045,386,1,2,46,15,5mbo4f0vps12dr0fcvjn3wyp5,1,38.6,29.4,2025-05-25T15:35:17.609Z,2025-05-25T15:35:18Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5750193303,141,34.6,5750193305,212,14.0,5750193301,140,51.5,5750193299,56,Center,5750193307,213,0.26,5750193297,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818911081,387,1,2,46,16,5mbo4f0vps12dr0fcvjn3wyp5,1,51.5,34.6,2025-05-25T15:35:18.330Z,2025-05-25T15:35:20Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5750193455,56,Right,5750193457,140,54.9,5750193463,213,4.92,5750193461,212,17.7,5750193459,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818911097,388,1,2,46,17,5mbo4f0vps12dr0fcvjn3wyp5,0,54.9,9.1,2025-05-25T15:35:19.914Z,2025-05-25T15:39:06Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5750193539,212,14.9,5750193541,213,0.28,5750193537,141,15.2,5750193535,140,68.5,5750193533,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818911137,491,1,2,46,20,ac8jow4mdkvnsv5s0och4qqm,0,27.3,82.6,2025-05-25T15:35:22.578Z,2025-05-25T15:39:13Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5750193731,56,Back,5750193735,141,69.3,5750193733,140,36.6,5750193739,213,5.54,5750193737,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818911171,389,1,2,46,22,5mbo4f0vps12dr0fcvjn3wyp5,1,57.4,35.8,2025-05-25T15:35:24.490Z,2025-05-25T15:35:25Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5750193919,141,46.0,5750193917,140,70.9,5750193915,56,Center,5750193923,213,0.46,5750193921,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818911183,390,1,2,46,23,5mbo4f0vps12dr0fcvjn3wyp5,0,70.9,46.0,2025-05-25T15:35:25.545Z,2025-05-25T15:39:39Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5750194023,212,21.6,5750194103,156,,5750194025,213,1.79,5750194021,141,77.0,5750194019,140,66.4,5750194017,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818911247,493,1,2,46,28,ac8jow4mdkvnsv5s0och4qqm,0,17.3,17.3,2025-05-25T15:35:30.291Z,2025-05-25T15:35:31Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5750194441,236,,5750194367,141,16.4,5750194443,233,391,5750194365,140,19.4,5750194447,286,,5750194363,56,Back,5750194369,212,2.3,5750194371,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818911259,391,74,2,46,28,5mbo4f0vps12dr0fcvjn3wyp5,1,68.7,88.9,2025-05-25T15:35:30.292Z,2025-05-25T15:41:36Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5750194453,233,493,5750194423,285,,5750194421,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818911289,392,50,2,46,30,5mbo4f0vps12dr0fcvjn3wyp5,1,73.9,87.4,2025-05-25T15:35:32.786Z,2025-05-25T15:41:37Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5750194601,56,Left,5750194665,233,494,5750194603,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818911285,494,7,2,46,30,ac8jow4mdkvnsv5s0och4qqm,1,26.1,12.6,2025-05-25T15:35:32.787Z,2025-05-25T15:41:37Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5750194591,285,,5750194589,56,Back,5750194621,233,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818911309,495,1,2,46,31,ac8jow4mdkvnsv5s0och4qqm,1,17.5,15.2,2025-05-25T15:35:33.379Z,2025-05-25T15:40:34Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5750194729,56,Back,5750194739,141,26.2,5750194733,140,8.4,5750194745,213,2.48,5750194743,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818911333,496,1,2,46,32,ac8jow4mdkvnsv5s0och4qqm,1,8.4,26.2,2025-05-25T15:35:34.313Z,2025-05-25T15:35:36Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5750194857,140,39.2,5750194855,56,Back,5750194853,157,,5750194861,212,32.8,5750194865,1,,5750194859,141,18.2,5750194863,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818911339,497,61,2,46,34,ac8jow4mdkvnsv5s0och4qqm,0,39.8,18.2,2025-05-25T15:35:36.515Z,2025-05-25T15:40:44Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,5750194893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818911393,393,1,2,46,36,5mbo4f0vps12dr0fcvjn3wyp5,1,64.6,87.1,2025-05-25T15:35:38.745Z,2025-05-25T15:35:40Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5750195151,213,3.37,5750195149,212,15.2,5750195145,140,50.5,5750195143,56,Left,5750195147,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818911415,395,1,2,46,38,5mbo4f0vps12dr0fcvjn3wyp5,1,50.5,82.1,2025-05-25T15:35:40.345Z,2025-05-25T15:35:41Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5750195229,140,54.9,5750195233,212,10.5,5750195231,141,68.2,5750195227,56,Center,5750195235,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818911457,396,1,2,46,38,5mbo4f0vps12dr0fcvjn3wyp5,1,54.9,68.2,2025-05-25T15:35:41.146Z,2025-05-25T15:40:56Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5750195447,140,40.2,5750195453,213,2.78,5750195451,212,16.5,5750195449,141,76.7,5750195445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818911491,397,1,2,46,41,5mbo4f0vps12dr0fcvjn3wyp5,1,42.0,72.3,2025-05-25T15:35:43.578Z,2025-05-25T15:40:59Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5750195663,213,4.70,5750195661,212,31.2,5750195659,141,26.4,5750195655,56,Back,5750195657,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818911551,398,1,2,46,43,5mbo4f0vps12dr0fcvjn3wyp5,1,41.5,26.4,2025-05-25T15:35:46.138Z,2025-05-25T15:35:50Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5750195995,56,Right,5750196005,213,5.40,5750195997,140,51.7,5750196001,212,16.8,5750195999,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818911585,399,1,2,46,47,5mbo4f0vps12dr0fcvjn3wyp5,1,55.9,5.9,2025-05-25T15:35:49.898Z,2025-05-25T15:41:08Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5750196245,213,0.97,5750196239,140,64.8,5750196241,141,25.9,5750196237,56,Center,5750196243,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818911597,400,1,2,46,51,5mbo4f0vps12dr0fcvjn3wyp5,0,63.8,26.1,2025-05-25T15:35:53.178Z,2025-05-25T15:35:54Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5750196289,56,Center,5750196297,213,1.21,5750196295,212,20.2,5750196291,140,70.5,5750196293,141,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818911601,498,8,2,46,51,ac8jow4mdkvnsv5s0och4qqm,1,21.3,37.0,2025-05-25T15:35:54.131Z,2025-05-25T15:35:54Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5750196299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818911701,499,4,2,46,57,ac8jow4mdkvnsv5s0och4qqm,1,29.8,39.2,2025-05-25T15:35:59.448Z,2025-05-25T15:36:10Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,5750196881,233,401,5750196853,265,,5750196851,152,,5750196855,285,,5750196849,56,Back,5750196847,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818911667,401,4,2,46,57,5mbo4f0vps12dr0fcvjn3wyp5,0,70.2,60.8,2025-05-25T15:35:59.449Z,2025-05-25T15:36:04Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,5750196739,265,,5750196735,56,Center,5750196901,233,499,5750196733,13,,5750196741,286,,5750196737,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818912247,500,1,2,47,23,ac8jow4mdkvnsv5s0och4qqm,1,29.4,34.9,2025-05-25T15:36:25.571Z,2025-05-25T15:36:28Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5750199661,141,4.4,5750199659,140,33.5,5750199665,213,4.92,5750199663,212,21.2,5750199657,56,Back,5750199655,152,,5750199653,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818912323,503,1,2,47,26,ac8jow4mdkvnsv5s0och4qqm,1,35.2,6.7,2025-05-25T15:36:29.139Z,2025-05-25T15:36:33Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5750200091,141,21.2,5750200095,213,2.61,5750200093,212,19.4,5750200089,140,19.3,5750200087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818912413,504,1,2,47,30,ac8jow4mdkvnsv5s0och4qqm,1,20.5,15.8,2025-05-25T15:36:33.145Z,2025-05-25T15:36:39Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5750200645,157,,5750200647,56,Right,5750200657,1,,5750200655,213,6.19,5750200649,140,76.1,5750200651,141,7.6,5750200653,212,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818912421,505,50,2,47,37,ac8jow4mdkvnsv5s0och4qqm,1,82.3,9.0,2025-05-25T15:36:39.667Z,2025-05-25T15:41:38Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5750201043,233,402,5750200685,286,,5750200683,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818912469,402,7,2,47,37,5mbo4f0vps12dr0fcvjn3wyp5,1,17.7,91.0,2025-05-25T15:36:39.668Z,2025-05-25T15:41:37Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5750200943,56,Back,5750201023,233,505,5750200947,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818912479,403,50,2,47,39,5mbo4f0vps12dr0fcvjn3wyp5,1,13.0,89.6,2025-05-25T15:36:42.034Z,2025-05-25T15:36:51Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5750201093,233,506,5750200989,56,Back,5750200991,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818912483,506,7,2,47,39,ac8jow4mdkvnsv5s0och4qqm,1,87.0,10.4,2025-05-25T15:36:42.035Z,2025-05-25T15:36:47Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5750200999,286,,5750200997,56,Right,5750201059,233,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818912485,507,4,2,47,40,ac8jow4mdkvnsv5s0och4qqm,1,87.6,12.2,2025-05-25T15:36:43.155Z,2025-05-25T15:36:51Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5750201353,233,404,5750201329,152,,5750201325,13,,5750201327,56,Right,5750201331,265,,5750201333,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818912495,404,4,2,47,40,5mbo4f0vps12dr0fcvjn3wyp5,0,12.4,87.8,2025-05-25T15:36:43.156Z,2025-05-25T15:36:55Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5750201189,285,,5750202017,55,405,5750201385,233,507,5750201187,265,,5750201181,13,,5750201185,152,,5750201183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818912521,405,17,2,47,43,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-25T15:36:45.851Z,2025-05-25T20:25:13Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5750201951,393,,5750201955,55,404,5750201949,31,,5750201953,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818913265,508,1,2,48,29,ac8jow4mdkvnsv5s0och4qqm,0,79.7,15.8,2025-05-25T15:37:31.283Z,2025-05-25T15:37:32Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,5750205553,213,1.04,5750205549,141,49.4,5750205551,212,26.5,5750205547,140,92.4,5750205533,5,,5750205527,2,,5750205537,155,,5750205541,152,,5750205545,56,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,
2818913289,406,61,2,48,31,5mbo4f0vps12dr0fcvjn3wyp5,1,5.9,60.8,2025-05-25T15:37:33.525Z,2025-05-25T15:41:48Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5750205697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818913355,407,12,2,48,32,5mbo4f0vps12dr0fcvjn3wyp5,1,6.0,61.2,2025-05-25T15:37:34.491Z,2025-05-25T15:37:36Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5750205995,56,Back,5750205997,140,20.2,5750206001,212,17.2,5750206003,213,0.52,5750205999,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818913347,509,1,2,48,32,ac8jow4mdkvnsv5s0och4qqm,0,78.6,34.3,2025-05-25T15:37:34.853Z,2025-05-25T15:37:36Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5750205953,140,90.2,5750205949,155,,5750205955,141,53.0,5750205951,56,Center,5750205957,212,17.6,5750205959,213,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818913389,408,12,2,48,36,5mbo4f0vps12dr0fcvjn3wyp5,1,8.5,46.1,2025-05-25T15:37:38.314Z,2025-05-25T15:42:00Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5750206299,212,18.4,5750206347,15,,5750206297,141,72.0,5750206295,140,13.5,5750206301,213,1.28,5750206293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818913421,409,1,2,48,38,5mbo4f0vps12dr0fcvjn3wyp5,0,13.5,72.0,2025-05-25T15:37:41.067Z,2025-05-25T15:42:06Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5750206509,56,Center,5750206517,213,5.76,5750206511,140,56.7,5750206515,212,52.5,5750206513,141,33.1,5750206519,1,,5750206507,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818913477,510,1,2,48,40,ac8jow4mdkvnsv5s0och4qqm,1,42.5,72.9,2025-05-25T15:37:43.059Z,2025-05-25T15:37:45Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5750206875,56,Back,5750206877,140,21.9,5750206881,212,24.6,5750206883,213,3.63,5750206879,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818913537,511,1,2,48,43,ac8jow4mdkvnsv5s0och4qqm,0,21.9,55.8,2025-05-25T15:37:45.540Z,2025-05-25T15:42:20Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,5750207213,157,,5750207223,212,50.1,5750207215,56,Center,5750207217,140,67.4,5750207231,1,,5750207227,213,0.31,5750207219,141,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818913567,410,1,2,48,47,5mbo4f0vps12dr0fcvjn3wyp5,0,23.5,24.1,2025-05-25T15:37:49.676Z,2025-05-25T15:37:51Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5750207425,3,,5750207429,140,38.3,5750207433,212,15.5,5750207427,56,Back,5750207431,141,23.9,5750207435,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818918753,440,1,2,48,49,5mbo4f0vps12dr0fcvjn3wyp5,1,47.3,10.5,2025-05-25T15:37:52.131Z,2025-05-25T15:43:08Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5750237995,212,29.6,5750237991,140,29.2,5750237993,141,43.8,5750237989,56,Back,5750237999,1,,5750237987,157,,5750237997,213,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818913619,411,44,2,48,50,5mbo4f0vps12dr0fcvjn3wyp5,1,29.4,47.6,2025-05-25T15:37:52.362Z,2025-05-25T15:41:51Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5750207707,56,Back,5750207709,285,,5750207765,233,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818913605,512,44,2,48,50,ac8jow4mdkvnsv5s0och4qqm,0,70.6,52.4,2025-05-25T15:37:52.363Z,2025-05-25T15:41:51Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,5750207645,286,,5750207643,56,Center,5750207781,233,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818913639,412,1,2,48,50,5mbo4f0vps12dr0fcvjn3wyp5,0,22.6,58.5,2025-05-25T15:37:52.852Z,2025-05-25T15:45:32Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5750207813,3,,5750207821,212,12.9,5750207815,56,Back,5750207823,213,5.22,5750207817,140,28.6,5750207819,141,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818913701,514,1,2,48,54,ac8jow4mdkvnsv5s0och4qqm,1,69.0,60.3,2025-05-25T15:37:56.500Z,2025-05-25T15:38:06Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,1.0,5750208987,210,13,5750208163,56,Center,5750208165,140,80.7,5750208173,212,17.4,5750208989,154,,5750208177,213,5.49,5750208169,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818913677,413,45,2,48,55,5mbo4f0vps12dr0fcvjn3wyp5,0,21.2,51.1,2025-05-25T15:37:57.338Z,2025-05-25T15:57:04Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5750208025,56,Back,5750208467,233,515,5750208029,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818913743,515,3,2,48,55,ac8jow4mdkvnsv5s0och4qqm,1,78.8,48.9,2025-05-25T15:37:57.338Z,2025-05-25T15:57:04Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,5750208395,56,Center,5750208397,286,,5750208451,233,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818913749,516,13,2,48,57,ac8jow4mdkvnsv5s0och4qqm,1,86.4,43.3,2025-05-25T15:37:59.347Z,2025-05-25T15:43:36Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,5750240483,215,,5750208409,17,,5750209093,74,,5750208411,56,Center,5750209105,103,65.3,5750209097,154,,5750208407,22,,5750208693,20,,5750209099,55,5750209095,29,,5750209107,230,98.6,5750209103,102,5750209109,231,47.8,,,514,47.1,,,,,,,,,,,,,
2818913769,414,5,2,48,58,5mbo4f0vps12dr0fcvjn3wyp5,1,-1.0,53.7,2025-05-25T15:38:00.667Z,2025-05-25T15:41:17Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5750208525,56,Back,5750208529,346,,5750208609,233,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818913785,517,5,2,48,58,ac8jow4mdkvnsv5s0och4qqm,0,101.0,46.3,2025-05-25T15:38:00.667Z,2025-05-25T15:41:18Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,5750208645,233,414,5750208585,346,,5750208583,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818914285,415,1,2,49,27,5mbo4f0vps12dr0fcvjn3wyp5,0,5.4,45.1,2025-05-25T15:38:30.123Z,2025-05-25T15:38:34Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5750211463,212,83.6,5750211461,141,0.0,5750211465,213,5.89,5750211459,140,78.9,5750211467,1,,5750211457,56,Right,5750211455,124,,5750211469,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818914293,416,5,2,49,32,5mbo4f0vps12dr0fcvjn3wyp5,0,75.2,-1.8,2025-05-25T15:38:34.737Z,2025-05-25T15:38:39Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5750211507,56,Right,5750211509,347,,5750211721,233,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818914327,518,5,2,49,32,ac8jow4mdkvnsv5s0och4qqm,1,24.8,101.8,2025-05-25T15:38:34.737Z,2025-05-25T15:41:18Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,5750211663,56,Back,5750211687,233,416,5750211665,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818914495,519,1,2,49,40,ac8jow4mdkvnsv5s0och4qqm,1,33.2,100.0,2025-05-25T15:38:42.515Z,2025-05-25T15:39:01Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,5750212567,107,,5750212577,213,5.87,5750212569,56,Back,5750212573,141,93.0,5750212575,212,14.7,5750212571,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818914505,520,4,2,49,43,ac8jow4mdkvnsv5s0och4qqm,1,36.8,86.5,2025-05-25T15:38:46.164Z,2025-05-25T15:44:22Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,5750212705,56,Back,5750212711,286,,5750212701,13,,5750212703,295,,5750212821,233,417,5750212709,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818914515,417,4,2,49,43,5mbo4f0vps12dr0fcvjn3wyp5,0,63.2,13.5,2025-05-25T15:38:46.165Z,2025-05-25T15:44:40Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5750212825,233,520,5750212785,13,,5750212787,295,,5750212793,152,,5750212791,56,Right,5750212829,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818915367,419,17,2,49,55,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-25T15:38:57.512Z,2025-05-25T20:24:26Z,,,,5750217575,31,,5750217577,184,,5750217609,283,9d2lz6x7uf5jfrc72bvrxfo45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818915197,521,1,2,50,22,ac8jow4mdkvnsv5s0och4qqm,0,42.3,94.1,2025-05-25T15:39:24.518Z,2025-05-25T15:45:26Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,5750216637,155,,5750216643,140,84.5,5750216641,56,Left,5750216645,141,88.0,5750216647,212,44.5,5750216635,5,,5750216639,152,,5750216649,213,6.19,5750216651,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818915275,418,1,2,50,28,5mbo4f0vps12dr0fcvjn3wyp5,0,8.3,4.1,2025-05-25T15:39:31.131Z,2025-05-25T15:45:29Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5750217077,140,14.4,5750217081,212,6.5,5750217083,213,0.18,5750217075,56,Back,5750217079,141,5.8,5750251811,1,,5750251809,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818915323,522,1,2,50,30,ac8jow4mdkvnsv5s0och4qqm,1,88.2,98.4,2025-05-25T15:39:32.372Z,2025-05-25T15:45:56Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5750217373,213,3.21,5750217365,56,Left,5750217371,212,11.5,5750217367,140,77.3,5750217369,141,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818915409,523,1,2,50,33,ac8jow4mdkvnsv5s0och4qqm,1,77.0,96.9,2025-05-25T15:39:35.347Z,2025-05-25T15:45:58Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,5750217791,140,73.8,5750217795,212,14.1,5750217793,141,76.7,5750217789,56,Center,5750217797,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
