id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,qualifier/14/value,qualifier/16/value
2813638283,326,1,2,49,32,46yo78zak2j7kaxc5ak1fnm60,1,29.9,65.2,2025-05-11T15:37:59.541Z,2025-05-11T15:38:01Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5720935761,212,34.2,5720935755,140,58.1,5720935769,1,,5720935753,56,Left,5720935765,213,0.53,5720935757,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813638301,327,1,2,49,33,46yo78zak2j7kaxc5ak1fnm60,1,59.0,91.7,2025-05-11T15:38:01.142Z,2025-05-11T15:38:02Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5720935861,213,4.41,5720935853,141,75.6,5720935849,140,55.7,5720935845,56,Center,5720935857,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813638329,328,1,2,49,34,46yo78zak2j7kaxc5ak1fnm60,1,55.7,75.6,2025-05-11T15:38:02.053Z,2025-05-11T15:38:03Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5720935941,213,1.52,5720935939,212,13.7,5720935935,140,56.3,5720935933,56,Left,5720935937,141,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813638377,329,1,2,49,35,46yo78zak2j7kaxc5ak1fnm60,1,56.3,95.7,2025-05-11T15:38:03.110Z,2025-05-11T15:38:08Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5720936231,56,Left,5720936237,212,14.7,5720936239,213,6.16,5720936233,140,70.2,5720936235,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813638393,330,1,2,49,41,46yo78zak2j7kaxc5ak1fnm60,1,91.0,88.9,2025-05-11T15:38:08.326Z,2025-05-11T15:38:09Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5720936335,140,98.7,5720936333,56,Center,5720936339,212,12.3,5720936337,141,75.3,5720936341,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813638397,331,1,2,49,42,46yo78zak2j7kaxc5ak1fnm60,0,98.7,75.3,2025-05-11T15:38:09.813Z,2025-05-11T15:38:11Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5720936375,212,2.2,5720936367,155,,5720936369,56,Center,5720936377,213,4.62,5720936373,141,72.1,5720936479,233,543,5720936371,140,98.5,5720936477,236,,5720936483,286,,5720936365,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813638407,543,12,2,49,42,93ohqui2qgqm8408viwmm1ken,1,2.8,28.5,2025-05-11T15:38:09.913Z,2025-05-11T15:38:12Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5720936427,185,,5720936485,233,331,5720936429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813638417,332,6,2,49,44,46yo78zak2j7kaxc5ak1fnm60,1,100.0,73.2,2025-05-11T15:38:11.671Z,2025-05-11T15:38:15Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5720936615,233,544,5720936569,56,Center,5720936571,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813638421,544,6,2,49,44,93ohqui2qgqm8408viwmm1ken,0,0.0,26.8,2025-05-11T15:38:11.671Z,2025-05-11T15:42:17Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5720936645,233,332,5720936521,73,,5720936519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813638967,334,1,2,50,12,46yo78zak2j7kaxc5ak1fnm60,1,99.7,99.2,2025-05-11T15:38:39.863Z,2025-05-11T15:44:02Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5720939381,2,,5720939395,212,36.1,5720939383,6,,5720939389,56,Center,5720939387,223,,5720939391,140,96.4,5720939385,155,,5720939393,141,46.4,5720939399,1,,5720939397,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813638961,548,43,2,50,16,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-11T15:38:44.044Z,2025-05-11T15:43:56Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5720939353,56,Back,5720964587,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813638977,335,61,2,50,17,46yo78zak2j7kaxc5ak1fnm60,1,96.4,46.4,2025-05-11T15:38:44.417Z,2025-05-11T15:44:02Z,cxq6miltbekjrfil30uuo0tn8,A. Fisic,1.0,,5720939437,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813638989,336,15,2,50,19,46yo78zak2j7kaxc5ak1fnm60,1,86.1,29.7,2025-05-11T15:38:46.406Z,2025-05-11T15:39:55Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5720944969,103,19,5720944963,55,335,5720944967,102,47.5,5720944045,25,,5720944961,29,,5720944975,101,,5720944051,82,,5720944985,192,,5720944047,20,,5720944971,328,,5720939547,56,5720944959,80,,5720939543,63,,5720944981,230,98.9,5720944979,147,5720944973,100,,5720944983,231,5720944977,146,95.8,,,,Center,42.1,47.1
2813639611,337,4,2,50,21,46yo78zak2j7kaxc5ak1fnm60,1,96.0,46.0,2025-05-11T15:38:48.258Z,2025-05-11T15:41:45Z,,,,,5720943329,152,,5720943331,286,,5720943325,10,,5720943323,9,,5720943327,56,Center,5720954605,348,2mk86jc25lu7lqklnvntxmtxw,5720943415,233,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813639635,550,4,2,50,21,93ohqui2qgqm8408viwmm1ken,0,4.0,54.0,2025-05-11T15:38:48.259Z,2025-05-11T15:47:29Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5720943371,9,,5720943377,152,,5720982007,55,608,5720943379,285,,5720943373,10,,5720943433,233,337,5720943375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813646285,608,17,2,50,27,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-11T15:38:55.111Z,2025-05-11T15:52:26Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5720980843,10,243,5720980841,31,,5720981995,55,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813639609,549,43,2,51,3,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-11T15:39:30.933Z,2025-05-11T15:39:49Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5720943039,182,0,5720943035,173,0,5720943041,56,Back,5720943037,178,0,5720944413,144,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640549,338,16,2,52,5,46yo78zak2j7kaxc5ak1fnm60,1,88.5,50.0,2025-05-11T15:40:33.112Z,2025-05-11T15:42:37Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5720948525,214,,5720948519,9,,5720948731,374,2025-05-11 16:40:32.388,5720951865,458,,5720951967,353,551,5720951859,102,48.1,5720951861,103,3.8,5720948735,375,52:05.232,5720948523,56,Center,5720958829,80,,5720951863,390,5720951869,231,50.4,5720948727,20,,5720948521,17,,5720951867,230,,,,,,,,,,,,204812,98.8,
2813640557,551,58,2,52,5,93ohqui2qgqm8408viwmm1ken,0,0.0,0.0,2025-05-11T15:40:33.112Z,2025-05-11T15:40:39Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5720948591,9,,5720948891,233,338,5720948599,56,Back,5720948595,179,,5720948593,186,,5720948597,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641105,552,1,2,52,41,93ohqui2qgqm8408viwmm1ken,1,49.9,50.1,2025-05-11T15:41:08.662Z,2025-05-11T15:41:27Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5720951491,213,4.00,5720951481,141,26.5,5720951477,140,36.8,5720951495,279,G,5720951487,212,21.1,5720953169,189,,5720951475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641125,553,1,2,52,42,93ohqui2qgqm8408viwmm1ken,1,36.8,26.5,2025-05-11T15:41:09.413Z,2025-05-11T15:41:10Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5720951647,189,,5720951597,213,4.58,5720951589,56,Back,5720951595,212,14.0,5720951593,141,6.1,5720951591,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641149,554,1,2,52,43,93ohqui2qgqm8408viwmm1ken,1,35.0,6.1,2025-05-11T15:41:10.981Z,2025-05-11T15:41:12Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5720951733,213,2.64,5720951727,140,20.7,5720951729,141,18.3,5720951731,212,17.2,5720951725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641199,555,1,2,52,45,93ohqui2qgqm8408viwmm1ken,1,18.7,20.0,2025-05-11T15:41:12.533Z,2025-05-11T15:41:15Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5720952017,56,Back,5720952029,213,2.35,5720952019,140,4.3,5720952021,141,42.5,5720952025,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641249,556,1,2,52,47,93ohqui2qgqm8408viwmm1ken,1,3.5,42.5,2025-05-11T15:41:15.061Z,2025-05-11T15:41:19Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5720952387,212,28.3,5720952383,140,11.5,5720952385,141,82.3,5720952389,213,1.27,5720952381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641305,557,1,2,52,51,93ohqui2qgqm8408viwmm1ken,1,11.1,82.3,2025-05-11T15:41:19.030Z,2025-05-11T15:42:48Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5720952685,212,35.1,5720952677,155,,5720952683,141,88.6,5720952689,1,,5720952679,56,Back,5720952687,213,0.12,5720952681,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641313,558,1,2,52,55,93ohqui2qgqm8408viwmm1ken,0,45.0,92.4,2025-05-11T15:41:22.870Z,2025-05-11T15:42:50Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5720952731,213,4.71,5720952799,233,339,5720952729,212,2.3,5720952723,56,Back,5720952725,140,45.0,5720952727,141,89.0,5720952797,236,,5720952803,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641311,339,74,2,52,55,46yo78zak2j7kaxc5ak1fnm60,1,56.1,6.5,2025-05-11T15:41:22.871Z,2025-05-11T15:41:24Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5720952715,56,Right,5720952719,285,,5720952845,233,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641343,340,5,2,52,56,46yo78zak2j7kaxc5ak1fnm60,0,56.8,-1.8,2025-05-11T15:41:24.072Z,2025-05-11T15:41:27Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5720952903,347,,5720953053,233,559,5720952901,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641357,559,5,2,52,56,93ohqui2qgqm8408viwmm1ken,1,43.2,101.8,2025-05-11T15:41:24.072Z,2025-05-11T15:41:30Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5720952987,347,,5720953019,233,340,5720952985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641587,560,1,2,53,11,93ohqui2qgqm8408viwmm1ken,1,40.2,100.0,2025-05-11T15:41:38.421Z,2025-05-11T15:41:41Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5720954221,212,16.8,5720954217,140,26.8,5720954219,141,88.4,5720954223,213,3.72,5720954215,56,Back,5720954213,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641705,561,1,2,53,14,93ohqui2qgqm8408viwmm1ken,1,24.5,82.9,2025-05-11T15:41:41.349Z,2025-05-11T15:41:49Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5720954899,56,Back,5720954907,213,4.50,5720954901,140,19.4,5720954905,212,25.0,5720954903,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641763,562,1,2,53,22,93ohqui2qgqm8408viwmm1ken,1,29.0,34.9,2025-05-11T15:41:49.333Z,2025-05-11T15:41:52Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5720955203,141,66.1,5720955205,212,21.5,5720955199,56,Back,5720955207,213,1.72,5720955201,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641815,563,1,2,53,25,93ohqui2qgqm8408viwmm1ken,1,26.5,68.1,2025-05-11T15:41:52.276Z,2025-05-11T15:41:55Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5720955449,213,0.99,5720955441,56,Back,5720955445,141,89.0,5720955443,140,35.4,5720955447,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641849,564,1,2,53,27,93ohqui2qgqm8408viwmm1ken,1,35.7,90.5,2025-05-11T15:41:54.885Z,2025-05-11T15:41:56Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5720955607,56,Left,5720955609,140,52.9,5720955615,213,0.01,5720955613,212,18.1,5720955611,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641865,565,1,2,53,28,93ohqui2qgqm8408viwmm1ken,1,53.3,90.8,2025-05-11T15:41:55.957Z,2025-05-11T15:41:57Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5720955711,212,10.4,5720955705,56,Back,5720955713,213,3.15,5720955709,141,90.6,5720955707,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641913,566,1,2,53,30,93ohqui2qgqm8408viwmm1ken,1,42.9,90.6,2025-05-11T15:41:57.173Z,2025-05-11T15:42:00Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5720955957,140,38.7,5720955955,56,Back,5720955969,213,4.38,5720955965,212,13.6,5720955961,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641967,567,1,2,53,33,93ohqui2qgqm8408viwmm1ken,1,37.3,66.1,2025-05-11T15:42:00.309Z,2025-05-11T15:42:03Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5720956257,141,36.6,5720956259,212,22.0,5720956253,56,Back,5720956255,140,28.8,5720956261,213,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642069,568,1,2,53,35,93ohqui2qgqm8408viwmm1ken,1,29.0,32.8,2025-05-11T15:42:02.997Z,2025-05-11T15:42:09Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5720956823,212,30.3,5720956825,213,5.63,5720956821,141,5.6,5720956819,140,51.9,5720956817,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642047,341,83,2,53,40,46yo78zak2j7kaxc5ak1fnm60,0,57.9,92.0,2025-05-11T15:42:07.543Z,2025-05-11T15:42:13Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5720957183,399,4az5n8aekw6ipzu7fagqhkys4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642075,569,4,2,53,42,93ohqui2qgqm8408viwmm1ken,1,34.8,6.2,2025-05-11T15:42:09.350Z,2025-05-11T15:44:34Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,,5720956891,286,,5720956889,265,,5720956885,56,Back,5720956883,13,,5720956987,233,342,5720956887,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642085,342,4,2,53,42,46yo78zak2j7kaxc5ak1fnm60,0,65.2,93.8,2025-05-11T15:42:09.351Z,2025-05-11T15:44:34Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5720956951,152,,5720957011,285,,5720956947,13,,5720956953,265,,5720957007,233,569,5720956949,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642419,570,1,2,53,53,93ohqui2qgqm8408viwmm1ken,1,31.3,7.0,2025-05-11T15:42:20.420Z,2025-05-11T15:42:35Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5720958721,141,23.0,5720958715,152,,5720958723,212,12.8,5720958725,213,2.13,5720958713,5,,5720958719,140,24.8,5720958717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642445,571,1,2,54,0,93ohqui2qgqm8408viwmm1ken,1,23.4,33.6,2025-05-11T15:42:27.621Z,2025-05-11T15:43:00Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5720958899,212,24.0,5720958895,140,23.5,5720958893,56,Back,5720958897,141,68.9,5720958901,213,1.57,5720958911,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642879,577,1,2,54,8,93ohqui2qgqm8408viwmm1ken,1,24.4,66.6,2025-05-11T15:42:35.357Z,2025-05-11T15:43:11Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5720961341,1,,5720961325,155,,5720961535,189,,5720961331,56,Left,5720961337,212,39.2,5720961335,141,91.5,5720961333,140,58.1,5720961339,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642473,572,1,2,54,10,93ohqui2qgqm8408viwmm1ken,1,61.3,87.2,2025-05-11T15:42:37.509Z,2025-05-11T15:42:39Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5720959029,212,9.0,5720959031,213,4.15,5720959025,140,56.7,5720959023,56,Center,5720959027,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642519,573,1,2,54,11,93ohqui2qgqm8408viwmm1ken,1,56.7,76.0,2025-05-11T15:42:38.694Z,2025-05-11T15:42:41Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5720959277,140,49.5,5720959283,213,3.64,5720959281,212,8.6,5720959279,141,70.0,5720959275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642561,574,1,2,54,13,93ohqui2qgqm8408viwmm1ken,1,47.2,67.6,2025-05-11T15:42:41.061Z,2025-05-11T15:42:43Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5720959535,56,Right,5720959549,213,4.87,5720959543,141,10.7,5720959539,140,53.1,5720959547,212,39.2,5720959551,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642643,575,1,2,54,16,93ohqui2qgqm8408viwmm1ken,1,54.1,9.7,2025-05-11T15:42:43.589Z,2025-05-11T15:42:48Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5720959921,56,Right,5720959923,140,66.3,5720959925,141,7.1,5720959929,213,6.15,5720959927,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642653,576,4,2,54,21,93ohqui2qgqm8408viwmm1ken,1,81.8,8.0,2025-05-11T15:42:48.806Z,2025-05-11T15:42:53Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,,5720960045,152,,5720960039,13,,5720960043,56,Right,5720960047,286,,5720960041,295,,5720960075,233,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642649,343,4,2,54,21,46yo78zak2j7kaxc5ak1fnm60,0,18.2,92.0,2025-05-11T15:42:48.807Z,2025-05-11T15:42:54Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5720960033,285,,5720960355,55,344,5720960107,233,576,5720960025,13,,5720960031,152,,5720960029,56,Back,5720960027,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642679,344,17,2,54,24,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-05-11T15:42:51.288Z,2025-05-11T15:42:54Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5720960347,13,243,5720960349,55,343,5720960343,31,,5720960345,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643163,578,1,2,55,6,93ohqui2qgqm8408viwmm1ken,0,85.6,8.8,2025-05-11T15:43:33.351Z,2025-05-11T15:43:35Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5720963005,152,,5720963015,213,1.51,5720963009,140,86.8,5720963013,212,20.6,5720962999,2,,5720963007,56,Center,5720963011,141,39.1,5720963001,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643323,347,61,2,55,6,46yo78zak2j7kaxc5ak1fnm60,1,11.8,65.7,2025-05-11T15:43:33.656Z,2025-05-11T15:43:50Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5720963847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643193,345,12,2,55,7,46yo78zak2j7kaxc5ak1fnm60,1,4.4,54.3,2025-05-11T15:43:34.504Z,2025-05-11T15:43:36Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5720963143,140,6.3,5720963145,141,100.0,5720963141,56,Back,5720963149,213,1.51,5720963219,167,,5720963147,212,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643199,346,5,2,55,8,46yo78zak2j7kaxc5ak1fnm60,0,9.6,101.8,2025-05-11T15:43:35.602Z,2025-05-11T15:43:40Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5720963365,233,579,5720963181,56,Back,5720963183,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643225,579,5,2,55,8,93ohqui2qgqm8408viwmm1ken,1,90.4,-1.8,2025-05-11T15:43:35.602Z,2025-05-11T15:43:44Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5720963329,347,,5720963325,56,Right,5720963355,233,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643397,580,1,2,55,25,93ohqui2qgqm8408viwmm1ken,1,86.6,0.0,2025-05-11T15:43:52.166Z,2025-05-11T15:43:53Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5720964301,213,1.79,5720964291,107,,5720964297,141,9.7,5720964299,212,8.2,5720964295,140,84.9,5720964293,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643403,581,1,2,55,26,93ohqui2qgqm8408viwmm1ken,1,84.9,9.7,2025-05-11T15:43:53.189Z,2025-05-11T15:43:54Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5720964345,156,,5720964321,212,4.2,5720964317,140,86.6,5720964323,213,5.15,5720964315,56,Right,5720964319,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643445,582,1,2,55,27,93ohqui2qgqm8408viwmm1ken,1,87.2,4.0,2025-05-11T15:43:55.051Z,2025-05-11T15:43:57Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5720964629,56,Right,5720964631,140,78.0,5720964635,212,9.7,5720964633,141,3.4,5720964637,213,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643571,583,1,2,55,29,93ohqui2qgqm8408viwmm1ken,1,78.0,3.4,2025-05-11T15:43:56.918Z,2025-05-11T15:44:05Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5720965335,141,58.7,5720965333,140,65.5,5720965339,213,1.91,5720965343,1,,5720965337,212,39.8,5720965329,155,,5720965331,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643607,584,1,2,55,38,93ohqui2qgqm8408viwmm1ken,1,75.7,67.5,2025-05-11T15:44:05.366Z,2025-05-11T15:44:07Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5720965549,212,12.2,5720965541,56,Left,5720965543,140,77.2,5720965547,141,85.3,5720965551,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643667,585,1,2,55,40,93ohqui2qgqm8408viwmm1ken,0,79.6,87.1,2025-05-11T15:44:07.558Z,2025-05-11T15:44:11Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5720965849,140,100.0,5720965845,56,Center,5720965857,212,24.7,5720965861,213,5.83,5720965853,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643649,348,56,2,55,43,46yo78zak2j7kaxc5ak1fnm60,1,2.8,31.3,2025-05-11T15:44:10.785Z,2025-05-11T15:44:10Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5720965759,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643691,349,5,2,55,44,46yo78zak2j7kaxc5ak1fnm60,1,-0.8,29.2,2025-05-11T15:44:11.410Z,2025-05-11T15:44:14Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5720965957,56,Back,5720965975,233,586,5720965959,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643679,586,5,2,55,44,93ohqui2qgqm8408viwmm1ken,0,100.8,70.8,2025-05-11T15:44:11.410Z,2025-05-11T15:44:15Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5720965913,346,,5720965911,56,Center,5720966017,233,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
