id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2796133815,425,1,1,44,23,czkf5t3ai00ghwbga03i5aqxw,1,72.4,73.2,2025-04-05T13:44:57.106Z,2025-04-05T13:44:58Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5624571303,213,3.18,5624571297,140,64.7,5624571299,141,72.7,5624571301,212,8.1,5624571295,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796133949,426,1,1,44,25,czkf5t3ai00ghwbga03i5aqxw,1,64.8,72.6,2025-04-05T13:44:58.337Z,2025-04-05T13:45:05Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5624571941,141,92.1,5624571937,56,Left,5624571939,140,77.2,5624571945,213,0.79,5624571943,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796133953,427,3,1,44,30,czkf5t3ai00ghwbga03i5aqxw,0,91.8,81.8,2025-04-05T13:45:03.909Z,2025-04-05T13:54:56Z,5t5ib5l818gj98xrztrj0kbca,O. Fallenius,,,5624571959,56,Left,5624571961,286,,5624572005,233,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796133945,446,7,1,44,30,4jg5vd59i24chckyua90dr1lg,0,8.2,18.2,2025-04-05T13:45:03.910Z,2025-04-05T13:54:55Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5624571915,56,Back,5624571917,285,,5624571989,233,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796134023,428,61,1,44,36,czkf5t3ai00ghwbga03i5aqxw,1,93.8,80.5,2025-04-05T13:45:09.899Z,2025-04-05T13:45:10Z,5t5ib5l818gj98xrztrj0kbca,O. Fallenius,,,5624572321,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796134015,447,61,1,44,37,4jg5vd59i24chckyua90dr1lg,1,12.0,19.7,2025-04-05T13:45:10.696Z,2025-04-05T13:50:42Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5624572291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796134035,429,6,1,44,37,czkf5t3ai00ghwbga03i5aqxw,1,95.5,76.9,2025-04-05T13:45:10.807Z,2025-04-05T13:51:02Z,5t5ib5l818gj98xrztrj0kbca,O. Fallenius,,,5624572415,56,Center,5624572417,73,,5624574145,233,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796134033,448,6,1,44,37,4jg5vd59i24chckyua90dr1lg,0,4.5,23.1,2025-04-05T13:45:10.807Z,2025-04-05T13:51:02Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5624572387,73,,5624574165,233,429,5624572385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796134531,449,70,1,45,4,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-04-05T13:45:38.147Z,2025-04-05T13:45:38Z,,,,,5624575001,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796134591,430,1,1,45,5,czkf5t3ai00ghwbga03i5aqxw,0,99.3,99.6,2025-04-05T13:45:38.843Z,2025-04-05T13:45:42Z,5t5ib5l818gj98xrztrj0kbca,O. Fallenius,,,5624575293,56,Center,5624575301,213,4.53,5624575299,212,30.7,5624575297,141,55.2,5624575291,223,,5624575295,140,93.9,5624575283,2,,5624575287,6,,5624575289,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796134585,450,12,1,45,8,4jg5vd59i24chckyua90dr1lg,1,7.0,49.4,2025-04-05T13:45:41.622Z,2025-04-05T13:45:42Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5624575253,56,Back,5624575257,141,43.1,5624575259,212,4.3,5624575261,213,4.64,5624575255,140,6.7,5624575321,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796134627,451,44,1,45,10,4jg5vd59i24chckyua90dr1lg,1,6.2,41.5,2025-04-05T13:45:43.623Z,2025-04-05T15:00:05Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5624575501,56,Back,5624575613,233,431,5624575503,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796134645,431,44,1,45,10,czkf5t3ai00ghwbga03i5aqxw,0,93.8,58.5,2025-04-05T13:45:43.624Z,2025-04-05T15:00:05Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,,5624575575,56,Center,5624575577,286,,5624575639,233,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796134629,452,11,1,45,11,4jg5vd59i24chckyua90dr1lg,1,5.9,38.0,2025-04-05T13:45:44.351Z,2025-04-05T13:45:44Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5624575509,88,,5624575507,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796134923,454,1,1,45,27,4jg5vd59i24chckyua90dr1lg,0,8.0,46.7,2025-04-05T13:46:00.446Z,2025-04-05T13:46:01Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5624576975,1,,5624576957,157,,5624576959,198,,5624576971,212,44.9,5624576969,141,64.3,5624576967,140,49.2,5624576973,213,0.27,5624576963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796134949,432,1,1,45,28,czkf5t3ai00ghwbga03i5aqxw,1,58.1,43.7,2025-04-05T13:46:01.491Z,2025-04-05T13:46:03Z,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,5624577085,212,9.1,5624577083,141,35.8,5624577077,3,,5624577079,56,Center,5624577081,140,65.1,5624577087,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796134957,433,61,1,45,30,czkf5t3ai00ghwbga03i5aqxw,0,65.1,35.8,2025-04-05T13:46:03.218Z,2025-04-05T13:46:03Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5624577121,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796134989,455,1,1,45,31,4jg5vd59i24chckyua90dr1lg,0,29.4,76.6,2025-04-05T13:46:04.231Z,2025-04-05T13:46:04Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5624577263,140,39.8,5624577261,56,Back,5624577259,157,,5624577269,213,5.99,5624577271,1,,5624577267,212,11.4,5624577265,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796135115,435,1,1,45,32,czkf5t3ai00ghwbga03i5aqxw,1,63.1,29.8,2025-04-05T13:46:06.169Z,2025-04-05T13:46:11Z,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,5624577961,212,35.1,5624577957,140,93.6,5624577959,141,8.6,5624577963,213,5.86,5624577965,1,,5624577955,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796135127,436,1,1,45,37,czkf5t3ai00ghwbga03i5aqxw,0,96.5,8.6,2025-04-05T13:46:11.025Z,2025-04-05T13:46:12Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5624578051,141,43.3,5624578049,140,92.4,5624578047,56,Center,5624578055,213,1.75,5624578043,2,,5624578053,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796135197,456,1,1,45,40,4jg5vd59i24chckyua90dr1lg,1,6.3,67.6,2025-04-05T13:46:13.430Z,2025-04-05T13:46:15Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5624578417,56,Back,5624578419,140,9.9,5624578421,141,84.1,5624578425,213,1.25,5624578423,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796135231,458,1,1,45,42,4jg5vd59i24chckyua90dr1lg,1,9.5,85.4,2025-04-05T13:46:15.886Z,2025-04-05T13:46:16Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5624578601,141,80.9,5624578599,140,5.0,5624578597,56,Back,5624578605,213,3.72,5624578603,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796135269,459,1,1,45,43,4jg5vd59i24chckyua90dr1lg,1,5.0,80.9,2025-04-05T13:46:16.575Z,2025-04-05T13:46:18Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5624578803,56,Back,5624578807,141,91.2,5624578809,212,7.1,5624578805,140,6.2,5624578811,213,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796135277,460,50,1,45,45,4jg5vd59i24chckyua90dr1lg,1,7.6,90.4,2025-04-05T13:46:18.712Z,2025-04-05T13:54:56Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5624578833,56,Back,5624578835,285,,5624579147,233,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796135317,437,7,1,45,45,czkf5t3ai00ghwbga03i5aqxw,1,92.4,9.6,2025-04-05T13:46:18.713Z,2025-04-05T13:54:56Z,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,5624579049,286,,5624579047,56,Right,5624579111,233,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796135367,439,4,1,45,47,czkf5t3ai00ghwbga03i5aqxw,1,93.8,16.4,2025-04-05T13:46:21.021Z,2025-04-05T13:46:26Z,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,5624579415,233,461,5624579385,13,,5624579393,286,,5624579387,56,Right,5624579391,265,,5624579389,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796135341,461,4,1,45,47,4jg5vd59i24chckyua90dr1lg,0,6.2,83.6,2025-04-05T13:46:21.022Z,2025-04-05T13:46:42Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5624579171,285,,5624579169,265,,5624579167,152,,5624579163,13,,5624581051,55,462,5624579471,233,439,5624579165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796135453,462,17,1,45,53,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-04-05T13:46:26.886Z,2025-04-05T14:02:48Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5624581039,31,,5624581043,55,461,5624581041,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796136467,440,1,1,46,50,czkf5t3ai00ghwbga03i5aqxw,0,95.8,13.5,2025-04-05T13:47:23.528Z,2025-04-05T13:47:24Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5624584791,155,,5624584799,141,44.9,5624584797,140,93.2,5624584793,152,,5624584787,2,,5624584789,5,,5624584803,213,1.70,5624584801,212,21.5,5624584795,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796136489,463,12,1,46,52,4jg5vd59i24chckyua90dr1lg,1,8.3,62.0,2025-04-05T13:47:25.902Z,2025-04-05T13:51:06Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5624584901,140,23.9,5624584907,213,0.54,5624584945,15,,5624584903,141,76.6,5624584899,56,Back,5624584905,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796136611,441,1,1,46,53,czkf5t3ai00ghwbga03i5aqxw,0,81.3,24.2,2025-04-05T13:47:26.816Z,2025-04-05T13:51:19Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5624585597,213,1.28,5624585591,141,56.0,5624585585,56,Center,5624585581,2,,5624585589,140,87.5,5624585595,212,22.6,5624585583,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796136555,464,12,1,46,56,4jg5vd59i24chckyua90dr1lg,1,10.8,40.9,2025-04-05T13:47:29.963Z,2025-04-05T13:51:09Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5624602493,141,45.4,5624602785,15,,5624602497,213,1.67,5624602491,140,10.5,5624602495,212,3.1,5624585269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796138685,454,61,1,46,57,czkf5t3ai00ghwbga03i5aqxw,1,89.4,45.4,2025-04-05T13:47:30.199Z,2025-04-05T13:49:33Z,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,1.0,,5624595613,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796136621,442,15,1,46,58,czkf5t3ai00ghwbga03i5aqxw,1,89.0,45.4,2025-04-05T13:47:32.024Z,2025-04-05T13:50:26Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,,5624598787,328,,5624586367,103,19,5624586371,146,92.8,5624598781,29,,5624586373,147,47.8,5624587961,231,50.9,5624598783,55,454,5624586395,233,465,5624585619,17,,5624586365,102,5624585621,56,Center,5624586359,24,,5624585869,20,,5624587957,82,,5624587959,230,5624587955,78,51.5,98.0,,,,,,,
2796136653,465,10,1,46,58,4jg5vd59i24chckyua90dr1lg,1,6.3,52.5,2025-04-05T13:47:32.124Z,2025-04-05T13:50:53Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5624587991,233,442,5624585777,56,Back,5624587711,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796136645,443,6,1,47,1,czkf5t3ai00ghwbga03i5aqxw,1,95.4,44.4,2025-04-05T13:47:35.168Z,2025-04-05T13:51:03Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,,5624585799,56,Center,5624586205,233,466,5624585801,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796136731,466,6,1,47,1,4jg5vd59i24chckyua90dr1lg,0,4.6,55.6,2025-04-05T13:47:35.168Z,2025-04-05T13:51:03Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5624586259,233,443,5624586153,56,Back,5624586155,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137251,444,1,1,47,32,czkf5t3ai00ghwbga03i5aqxw,0,99.5,0.4,2025-04-05T13:48:05.433Z,2025-04-05T13:48:09Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5624588687,56,Center,5624588689,140,90.3,5624588677,6,,5624588673,2,,5624588683,155,,5624588695,213,1.80,5624588691,141,61.1,5624588697,1,,5624588685,223,,5624588693,212,,,,,,,,,,,,,,,,,42.4,,,,,,,,
2796137291,468,44,1,47,35,4jg5vd59i24chckyua90dr1lg,1,8.3,38.2,2025-04-05T13:48:08.943Z,2025-04-05T15:00:06Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5624588873,56,Back,5624588875,285,,5624588899,233,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137265,445,44,1,47,35,czkf5t3ai00ghwbga03i5aqxw,0,91.7,61.8,2025-04-05T13:48:08.944Z,2025-04-05T15:00:06Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5624588763,56,Center,5624588953,233,468,5624588765,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137321,469,12,1,47,36,4jg5vd59i24chckyua90dr1lg,1,6.0,37.0,2025-04-05T13:48:09.809Z,2025-04-05T13:59:18Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5624589013,213,5.11,5624589005,56,Back,5624589011,212,28.8,5624589063,167,,5624589009,141,0.0,5624589007,140,16.6,5624589027,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137347,446,5,1,47,39,czkf5t3ai00ghwbga03i5aqxw,1,81.2,102.0,2025-04-05T13:48:12.779Z,2025-04-05T14:01:15Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5624589147,233,470,5624589109,347,,5624589107,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137331,470,5,1,47,39,4jg5vd59i24chckyua90dr1lg,0,18.8,-2.0,2025-04-05T13:48:12.779Z,2025-04-05T13:48:15Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5624589045,56,Back,5624589187,233,446,5624589047,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137409,447,1,1,47,41,czkf5t3ai00ghwbga03i5aqxw,1,78.1,100.0,2025-04-05T13:48:14.799Z,2025-04-05T13:48:17Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5624589435,213,3.95,5624589433,212,12.1,5624589425,107,,5624589429,140,70.1,5624589431,141,89.1,5624589427,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137429,448,1,1,47,43,czkf5t3ai00ghwbga03i5aqxw,1,70.1,89.1,2025-04-05T13:48:16.976Z,2025-04-05T13:48:18Z,5t5ib5l818gj98xrztrj0kbca,O. Fallenius,,,5624589531,213,0.61,5624589529,212,6.8,5624589527,141,94.8,5624589525,140,75.4,5624589523,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137473,449,1,1,47,45,czkf5t3ai00ghwbga03i5aqxw,0,75.6,94.5,2025-04-05T13:48:18.344Z,2025-04-05T13:48:21Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5624589761,212,33.5,5624589751,2,,5624589759,141,49.0,5624589757,140,87.9,5624589753,155,,5624589763,213,5.11,5624589755,56,Center,5624589765,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137543,471,12,1,47,49,4jg5vd59i24chckyua90dr1lg,1,13.5,57.8,2025-04-05T13:48:22.239Z,2025-04-05T13:48:24Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5624590119,56,Back,5624590121,140,33.2,5624590127,213,0.84,5624590123,141,92.0,5624590125,212,31.1,5624590153,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137597,450,1,1,47,51,czkf5t3ai00ghwbga03i5aqxw,1,72.2,8.6,2025-04-05T13:48:24.712Z,2025-04-05T13:48:27Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5624590331,212,10.2,5624590329,141,16.2,5624590327,140,80.6,5624590333,213,0.53,5624590325,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137609,451,50,1,47,54,czkf5t3ai00ghwbga03i5aqxw,1,79.2,10.4,2025-04-05T13:48:27.264Z,2025-04-05T13:48:33Z,5t5ib5l818gj98xrztrj0kbca,O. Fallenius,,,5624590389,286,,5624590387,56,Right,5624590495,233,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137615,472,7,1,47,54,4jg5vd59i24chckyua90dr1lg,1,20.8,89.6,2025-04-05T13:48:27.265Z,2025-04-05T13:48:32Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5624590421,285,,5624590469,233,451,5624590417,167,,5624590419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137773,452,5,1,47,54,czkf5t3ai00ghwbga03i5aqxw,1,83.3,-1.8,2025-04-05T13:48:27.999Z,2025-04-05T14:01:16Z,5t5ib5l818gj98xrztrj0kbca,O. Fallenius,,,5624591125,56,Right,5624591127,347,,5624591795,233,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137695,473,5,1,47,54,4jg5vd59i24chckyua90dr1lg,0,16.7,101.8,2025-04-05T13:48:27.999Z,2025-04-05T13:48:43Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5624590815,347,,5624591825,233,452,5624590813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137827,453,30,1,48,5,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-04-05T13:48:38.265Z,2025-04-05T13:48:38Z,,,,,5624591349,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796137835,474,30,1,48,5,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-04-05T13:48:38.265Z,2025-04-05T13:48:39Z,,,,,5624591377,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796157235,459,32,2,45,0,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-04-05T14:04:25.626Z,2025-04-05T14:04:28Z,,,,,5624687337,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796157199,476,32,2,45,0,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-04-05T14:04:25.626Z,2025-04-05T14:04:25Z,,,,,5624687195,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796157353,477,1,2,45,0,4jg5vd59i24chckyua90dr1lg,1,49.3,49.9,2025-04-05T14:04:25.627Z,2025-04-05T14:04:29Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5624687875,140,30.5,5624687873,56,Back,5624687883,279,S,5624687881,213,3.15,5624687877,141,49.7,5624687879,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796157553,478,1,2,45,3,4jg5vd59i24chckyua90dr1lg,0,29.6,48.4,2025-04-05T14:04:28.993Z,2025-04-05T14:04:34Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5624688877,56,Center,5624688879,140,92.3,5624688881,141,29.8,5624688887,1,,5624688883,212,67.0,5624688875,157,,5624688885,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796157647,460,12,2,45,8,czkf5t3ai00ghwbga03i5aqxw,1,10.7,64.6,2025-04-05T14:04:34.489Z,2025-04-05T14:04:37Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5624689369,140,22.0,5624689377,212,28.1,5624689379,213,1.13,5624689495,167,,5624689355,56,Back,5624689375,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796157663,461,5,2,45,9,czkf5t3ai00ghwbga03i5aqxw,0,21.1,101.5,2025-04-05T14:04:35.577Z,2025-04-05T14:21:28Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5624689635,233,479,5624689453,56,Back,5624689455,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796157633,479,5,2,45,9,4jg5vd59i24chckyua90dr1lg,1,78.9,-1.5,2025-04-05T14:04:35.577Z,2025-04-05T14:21:28Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5624689525,233,461,5624689295,347,,5624689293,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796158021,480,1,2,45,16,4jg5vd59i24chckyua90dr1lg,1,72.9,0.0,2025-04-05T14:04:42.296Z,2025-04-05T14:04:44Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5624691411,141,6.1,5624691397,107,,5624691399,56,Right,5624691419,213,2.85,5624691417,212,19.1,5624691407,140,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796158331,481,1,2,45,18,4jg5vd59i24chckyua90dr1lg,1,53.6,11.9,2025-04-05T14:04:44.312Z,2025-04-05T14:04:51Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5624692991,140,39.6,5624692997,213,2.10,5624692993,141,49.1,5624692989,56,Back,5624692995,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796158401,482,1,2,45,25,4jg5vd59i24chckyua90dr1lg,1,41.8,58.4,2025-04-05T14:04:51.200Z,2025-04-05T14:04:53Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5624693405,141,35.1,5624693411,213,4.37,5624693401,140,36.5,5624693395,56,Back,5624693409,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796158615,483,1,2,45,27,4jg5vd59i24chckyua90dr1lg,1,36.5,35.1,2025-04-05T14:04:53.161Z,2025-04-05T14:04:58Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5624694469,212,12.2,5624694471,213,4.84,5624694467,141,17.3,5624694465,140,38.0,5624694463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796158655,484,1,2,45,32,4jg5vd59i24chckyua90dr1lg,1,40.9,16.8,2025-04-05T14:04:58.465Z,2025-04-05T14:05:19Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5624694603,56,Right,5624694619,212,18.4,5624694623,213,6.10,5624694609,140,58.1,5624694613,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796158769,485,1,2,45,33,4jg5vd59i24chckyua90dr1lg,1,58.1,11.9,2025-04-05T14:04:59.040Z,2025-04-05T14:05:01Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5624695237,212,13.7,5624695239,213,0.24,5624695231,56,Right,5624695233,140,70.8,5624695235,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796158725,462,43,2,45,34,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-04-05T14:05:00.201Z,2025-04-05T14:05:04Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5624695945,144,45,5624694981,285,0,5624694979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796158781,486,4,2,45,35,4jg5vd59i24chckyua90dr1lg,1,69.7,20.1,2025-04-05T14:05:01.241Z,2025-04-05T14:21:35Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5624695681,233,463,5624695435,265,,5624695425,13,,5624695437,286,,5624695431,152,,5624695427,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
