id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2809542361,471,1,1,42,42,durq4oppf7c08tnbzrlebt0uz,1,29.3,94.8,2025-05-03T16:13:27.446Z,2025-05-03T16:13:31Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5698411305,213,0.08,5698411297,56,Back,5698411303,212,10.0,5698411299,140,38.8,5698411301,141,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809542365,472,61,1,42,45,durq4oppf7c08tnbzrlebt0uz,0,37.2,97.5,2025-05-03T16:13:31.047Z,2025-05-03T16:13:31Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5698411325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809542423,370,5,1,42,46,6i936isoyj6d0uuxdj537uc97,1,58.7,-1.6,2025-05-03T16:13:31.445Z,2025-05-03T16:24:13Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5698411653,347,,5698411651,56,Right,5698411693,233,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809542367,473,5,1,42,46,durq4oppf7c08tnbzrlebt0uz,0,41.3,101.6,2025-05-03T16:13:31.445Z,2025-05-03T16:13:42Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5698411337,347,,5698411723,233,370,5698411335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809542527,371,1,1,42,58,6i936isoyj6d0uuxdj537uc97,1,55.9,0.0,2025-05-03T16:13:43.310Z,2025-05-03T16:13:47Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5698412205,107,,5698412211,141,4.0,5698412213,212,13.5,5698412207,56,Right,5698412215,213,0.29,5698412209,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809542533,372,3,1,43,2,6i936isoyj6d0uuxdj537uc97,0,71.2,3.6,2025-05-03T16:13:47.551Z,2025-05-03T16:49:15Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5698412243,56,Right,5698412245,286,,5698412387,233,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809542543,474,7,1,43,2,durq4oppf7c08tnbzrlebt0uz,1,28.8,96.4,2025-05-03T16:13:47.552Z,2025-05-03T16:49:15Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5698412297,285,,5698412295,56,Back,5698412371,233,372,5698413799,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809542545,475,43,1,43,3,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-05-03T16:13:48.694Z,2025-05-03T16:14:09Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5698412355,167,0,5698412305,141,100.0,5698413693,144,12,5698412303,140,27.3,5698412301,56,Back,5698412307,212,6.0,5698412309,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809542591,373,5,1,43,3,6i936isoyj6d0uuxdj537uc97,1,71.6,-1.8,2025-05-03T16:13:48.950Z,2025-05-03T16:24:14Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5698412723,233,476,5698412607,347,,5698412605,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809542553,476,5,1,43,3,durq4oppf7c08tnbzrlebt0uz,0,28.4,101.8,2025-05-03T16:13:48.950Z,2025-05-03T16:24:14Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5698412351,347,,5698412349,56,Back,5698412743,233,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809543001,375,1,1,43,39,6i936isoyj6d0uuxdj537uc97,0,69.2,0.0,2025-05-03T16:14:24.927Z,2025-05-03T16:14:28Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5698415025,141,40.1,5698415019,107,,5698415031,1,,5698415029,213,0.97,5698415023,140,87.8,5698415021,56,Center,5698415027,212,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809543019,477,12,1,43,43,durq4oppf7c08tnbzrlebt0uz,1,8.8,60.2,2025-05-03T16:14:28.503Z,2025-05-03T16:14:29Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5698415135,213,0.80,5698415129,140,21.5,5698415127,56,Back,5698415147,15,,5698415133,212,19.2,5698415131,141,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809543071,376,1,1,43,45,6i936isoyj6d0uuxdj537uc97,1,70.8,23.3,2025-05-03T16:14:30.175Z,2025-05-03T16:14:32Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5698415415,141,9.5,5698415419,213,4.21,5698415417,212,10.7,5698415413,140,65.9,5698415411,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809543083,377,1,1,43,47,6i936isoyj6d0uuxdj537uc97,0,65.0,7.4,2025-05-03T16:14:32.677Z,2025-05-03T16:14:34Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5698415497,155,,5698415505,212,32.8,5698415499,56,Center,5698415495,2,,5698415507,213,0.68,5698415501,140,89.4,5698415503,141,37.6,5698415509,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809543087,478,44,1,43,49,durq4oppf7c08tnbzrlebt0uz,1,7.4,56.9,2025-05-03T16:14:34.501Z,2025-05-03T16:49:05Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5698418809,233,379,5698415525,285,,5698415523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809543655,379,44,1,43,49,6i936isoyj6d0uuxdj537uc97,0,92.6,43.1,2025-05-03T16:14:34.502Z,2025-05-03T16:49:05Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5698418837,233,478,5698418669,286,,5698418667,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809543095,479,12,1,43,49,durq4oppf7c08tnbzrlebt0uz,1,7.1,59.3,2025-05-03T16:14:34.951Z,2025-05-03T16:14:35Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5698415631,15,,5698415575,212,3.1,5698415569,56,Back,5698415577,213,5.49,5698415573,141,56.0,5698415571,140,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809543155,378,16,1,43,53,6i936isoyj6d0uuxdj537uc97,1,89.7,47.0,2025-05-03T16:14:38.382Z,2025-05-03T16:15:16Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5698418465,102,47.1,5698418473,108,,5698416483,375,43:52.651,5698415889,17,,5698416473,160,,5698418481,231,50,5698418483,280,PASS_LOST,5698418469,103,3.8,5698418477,458,,5698418487,282,6i936isoyj6d0uuxdj537uc97,5698418493,472,5698415891,56,Center,5698418459,80,,5698416475,20,5698418485,281,5698418479,230,,377,5698418475,328,,5698416479,374,,,,9bmo8w8t7slkzbb5owilyoqju,97.7,2025-05-03 17:14:37.722,,,,
2809543983,480,70,1,45,0,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-05-03T16:15:45.609Z,2025-05-03T16:15:51Z,,,,,5698420565,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809544049,481,1,1,45,8,durq4oppf7c08tnbzrlebt0uz,1,49.8,50.0,2025-05-03T16:15:53.382Z,2025-05-03T16:15:54Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5698420939,212,5.3,5698420933,56,Back,5698420937,141,50.3,5698420943,279,G,5698420941,213,3.10,5698420945,278,,5698420935,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809544093,482,1,1,45,9,durq4oppf7c08tnbzrlebt0uz,1,44.8,53.7,2025-05-03T16:15:54.502Z,2025-05-03T16:15:58Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5698421177,140,42.2,5698421179,141,83.8,5698421175,56,Back,5698421181,212,20.6,5698421183,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809544147,483,1,1,45,13,durq4oppf7c08tnbzrlebt0uz,1,49.7,90.0,2025-05-03T16:15:58.278Z,2025-05-03T16:16:03Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5698421489,213,3.98,5698421487,212,10.8,5698421481,56,Back,5698421483,140,42.8,5698421485,141,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809544173,484,1,1,45,18,durq4oppf7c08tnbzrlebt0uz,1,55.7,80.0,2025-05-03T16:16:03.302Z,2025-05-03T16:16:06Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5698421643,141,95.3,5698421641,140,61.8,5698421647,213,1.02,5698421639,56,Left,5698421645,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809544197,485,1,1,45,21,durq4oppf7c08tnbzrlebt0uz,1,62.9,93.5,2025-05-03T16:16:06.151Z,2025-05-03T16:16:08Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5698421747,155,,5698421755,140,84.7,5698421759,141,74.5,5698421751,56,Center,5698421767,213,5.77,5698421763,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809544207,486,1,1,45,23,durq4oppf7c08tnbzrlebt0uz,0,84.8,72.2,2025-05-03T16:16:08.326Z,2025-05-03T16:16:19Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5698421829,213,4.83,5698421821,56,Center,5698421823,140,85.5,5698421827,212,6.0,5698422247,168,,5698421825,141,63.4,5698421819,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809544243,380,12,1,45,24,6i936isoyj6d0uuxdj537uc97,1,11.9,39.1,2025-05-03T16:16:09.840Z,2025-05-03T16:16:13Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5698422005,212,15.9,5698422007,213,0.31,5698422003,141,46.3,5698422001,140,26.3,5698421999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809544247,381,83,1,45,27,6i936isoyj6d0uuxdj537uc97,0,25.5,44.2,2025-05-03T16:16:12.862Z,2025-05-03T16:16:15Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5698422135,399,174tz9lh744fhcxzabu00746h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809544249,487,3,1,45,28,durq4oppf7c08tnbzrlebt0uz,0,74.4,55.3,2025-05-03T16:16:13.145Z,2025-05-03T16:49:16Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5698422195,233,382,5698422027,56,Center,5698422029,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809544271,382,7,1,45,28,6i936isoyj6d0uuxdj537uc97,1,25.6,44.7,2025-05-03T16:16:13.146Z,2025-05-03T16:49:16Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5698422153,285,,5698422151,56,Back,5698422181,233,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809544323,384,1,1,45,32,6i936isoyj6d0uuxdj537uc97,1,24.6,57.3,2025-05-03T16:16:17.151Z,2025-05-03T16:16:19Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5698422471,141,69.7,5698422473,212,12.5,5698422467,56,Back,5698422469,140,15.8,5698422475,213,2.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809544357,385,1,1,45,34,6i936isoyj6d0uuxdj537uc97,1,17.4,72.7,2025-05-03T16:16:19.599Z,2025-05-03T16:16:25Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,,5698422713,213,4.29,5698422711,212,14.2,5698422705,56,Back,5698422709,141,53.7,5698422707,140,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809544367,386,1,1,45,39,6i936isoyj6d0uuxdj537uc97,0,12.4,57.0,2025-05-03T16:16:24.879Z,2025-05-03T16:17:20Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5698422757,157,,5698422765,212,51.4,5698422759,56,Center,5698422769,1,,5698422761,140,59.9,5698422763,141,75.1,5698422767,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809544525,489,1,1,45,47,durq4oppf7c08tnbzrlebt0uz,1,53.0,22.5,2025-05-03T16:16:32.390Z,2025-05-03T16:16:39Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5698423745,56,Right,5698423753,213,5.63,5698423751,212,18.5,5698423749,141,5.9,5698423747,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809544565,490,1,1,45,54,durq4oppf7c08tnbzrlebt0uz,1,66.6,26.2,2025-05-03T16:16:39.494Z,2025-05-03T16:16:42Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5698423959,140,53.0,5698423957,56,Center,5698423963,141,43.7,5698423967,212,18.6,5698423969,213,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809544593,491,1,1,45,57,durq4oppf7c08tnbzrlebt0uz,1,53.0,43.7,2025-05-03T16:16:42.454Z,2025-05-03T16:16:44Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5698424123,213,1.52,5698424121,212,18.3,5698424115,56,Center,5698424119,141,70.6,5698424117,140,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809544595,492,61,1,45,59,durq4oppf7c08tnbzrlebt0uz,0,53.8,72.6,2025-05-03T16:16:44.583Z,2025-05-03T16:16:45Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5698424129,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809544637,387,4,1,46,0,6i936isoyj6d0uuxdj537uc97,1,45.8,26.8,2025-05-03T16:16:45.253Z,2025-05-03T16:18:40Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5698424449,286,,5698424441,13,,5698424443,56,Back,5698424447,265,,5698424469,233,493,5698424445,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809544599,493,4,1,46,0,durq4oppf7c08tnbzrlebt0uz,0,54.2,73.2,2025-05-03T16:16:45.254Z,2025-05-03T16:16:54Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5698424187,56,Center,5698424193,285,,5698424191,265,,5698424189,152,,5698424771,55,494,5698424185,13,,5698424605,233,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809544633,494,17,1,46,2,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-05-03T16:16:47.975Z,2025-05-03T16:16:51Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5698424501,393,,5698424503,13,243,5698424507,55,493,5698424499,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809545219,388,1,1,46,39,6i936isoyj6d0uuxdj537uc97,0,48.5,19.4,2025-05-03T16:17:24.431Z,2025-05-03T16:17:25Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5698427459,155,,5698427465,140,75.4,5698427457,5,,5698427471,213,0.24,5698427461,152,,5698427463,56,Center,5698427467,141,29.5,5698427469,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809545209,495,12,1,46,39,durq4oppf7c08tnbzrlebt0uz,1,23.6,69.7,2025-05-03T16:17:24.679Z,2025-05-03T16:17:25Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5698427407,140,28.6,5698427409,141,68.2,5698427405,56,Back,5698427443,15,,5698427411,212,5.3,5698427413,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809545235,496,1,1,46,41,durq4oppf7c08tnbzrlebt0uz,0,27.0,69.0,2025-05-03T16:17:26.422Z,2025-05-03T16:17:26Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5698427553,213,5.60,5698427545,141,63.0,5698427549,212,6.5,5698427541,56,Back,5698427543,140,31.8,5698427539,168,,5698427537,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809545291,389,1,1,46,43,6i936isoyj6d0uuxdj537uc97,1,65.2,27.6,2025-05-03T16:17:28.079Z,2025-05-03T16:17:30Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5698427857,56,Center,5698427859,140,61.5,5698427865,213,2.17,5698427863,212,6.9,5698427861,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809545339,390,1,1,46,45,6i936isoyj6d0uuxdj537uc97,1,62.5,35.7,2025-05-03T16:17:30.447Z,2025-05-03T16:17:34Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5698428107,56,Back,5698428109,140,47.3,5698428115,213,2.28,5698428111,141,62.9,5698428113,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809545355,391,1,1,46,49,6i936isoyj6d0uuxdj537uc97,0,46.6,67.2,2025-05-03T16:17:34.625Z,2025-05-03T16:17:36Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5698428209,213,6.05,5698428199,157,,5698428203,140,83.5,5698428201,56,Center,5698428207,212,39.9,5698428211,1,,5698428205,141,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809545359,497,12,1,46,50,durq4oppf7c08tnbzrlebt0uz,1,18.7,40.0,2025-05-03T16:17:35.686Z,2025-05-03T16:17:36Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5698428231,212,13.7,5698428233,213,5.37,5698428225,56,Back,5698428227,140,26.7,5698428263,15,,5698428229,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809545465,499,1,1,46,52,durq4oppf7c08tnbzrlebt0uz,1,26.6,21.5,2025-05-03T16:17:37.414Z,2025-05-03T16:17:43Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5698428815,212,10.3,5698428809,56,Back,5698428811,140,17.6,5698428813,141,27.4,5698428817,213,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809545563,500,1,1,46,58,durq4oppf7c08tnbzrlebt0uz,1,31.5,22.2,2025-05-03T16:17:43.207Z,2025-05-03T16:17:49Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5698429261,213,5.78,5698429259,212,26.7,5698429253,56,Right,5698429257,141,3.2,5698429255,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809545557,392,30,1,47,4,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-05-03T16:17:49.345Z,2025-05-03T16:17:49Z,,,,,5698429247,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809545567,501,30,1,47,4,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-05-03T16:17:49.345Z,2025-05-03T16:17:50Z,,,,,5698429269,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809555569,398,18,2,45,0,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-05-03T16:31:42.187Z,2025-05-03T16:31:43Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,,5698483829,42,,5698483833,59,29,5698483831,44,Forward,5698483905,55,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809555579,399,19,2,45,0,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-05-03T16:31:42.188Z,2025-05-03T16:35:07Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5698483877,59,21,5698483871,42,,5698483879,44,Forward,5698483875,145,11,5698483881,55,398,5698501139,293,1,5698501137,292,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809556751,400,32,2,45,0,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-05-03T16:33:00.187Z,2025-05-03T16:33:00Z,,,,,5698490205,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809556757,503,32,2,45,0,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-05-03T16:33:00.187Z,2025-05-03T16:33:02Z,,,,,5698490235,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809556843,401,1,2,45,0,6i936isoyj6d0uuxdj537uc97,1,49.9,50.1,2025-05-03T16:33:00.188Z,2025-05-03T16:33:05Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5698490695,56,Back,5698490709,279,S,5698490701,141,55.7,5698490707,213,2.93,5698490705,212,18.1,5698490697,140,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809556883,402,1,2,45,5,6i936isoyj6d0uuxdj537uc97,0,31.8,48.1,2025-05-03T16:33:05.203Z,2025-05-03T16:33:40Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5698490935,1,,5698490927,140,69.8,5698490923,157,,5698490929,141,40.7,5698490925,56,Center,5698490933,213,6.16,5698490931,212,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809556891,403,44,2,45,7,6i936isoyj6d0uuxdj537uc97,1,71.5,34.8,2025-05-03T16:33:07.504Z,2025-05-03T16:49:06Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5698494285,233,504,5698490965,286,,5698490963,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809556913,504,44,2,45,7,durq4oppf7c08tnbzrlebt0uz,0,28.5,65.2,2025-05-03T16:33:07.505Z,2025-05-03T16:49:06Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5698491059,56,Back,5698491061,285,,5698494281,233,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809558245,415,1,2,45,7,6i936isoyj6d0uuxdj537uc97,0,70.4,34.8,2025-05-03T16:33:07.723Z,2025-05-03T16:35:04Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5698500751,213,1.68,5698500745,140,69.5,5698500749,212,8.5,5698500743,56,Center,5698500741,3,,5698500747,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809556919,404,43,2,45,7,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-05-03T16:33:08.033Z,2025-05-03T16:33:21Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5698491095,140,71.1,5698491101,213,1.18,5698491093,56,Center,5698491091,3,0,5698492357,144,1,5698491097,141,41.2,5698491099,212,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809556927,505,43,2,45,8,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-05-03T16:33:08.778Z,2025-05-03T16:34:32Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5698498295,144,12,5698491129,56,Back,5698491167,15,0,5698491135,212,2.4,5698491131,140,29.4,5698491133,141,74.1,5698491137,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809557053,507,1,2,45,13,durq4oppf7c08tnbzrlebt0uz,1,40.7,60.9,2025-05-03T16:33:13.742Z,2025-05-03T16:33:15Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5698491755,140,65.0,5698491761,213,0.39,5698491757,141,76.3,5698491753,56,Center,5698491759,212,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809557059,508,61,2,45,15,durq4oppf7c08tnbzrlebt0uz,0,65.0,76.3,2025-05-03T16:33:15.738Z,2025-05-03T16:33:16Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5698491799,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809557235,405,5,2,45,16,6i936isoyj6d0uuxdj537uc97,1,28.1,-2.0,2025-05-03T16:33:16.619Z,2025-05-03T16:49:18Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5698492795,347,,5698492817,233,509,5698492787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809557071,509,5,2,45,16,durq4oppf7c08tnbzrlebt0uz,0,71.9,102.0,2025-05-03T16:33:16.619Z,2025-05-03T16:49:18Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5698491881,56,Left,5698492853,233,405,5698491885,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
