id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/11/value,qualifier/9/value,qualifier/15/value
2815051097,525,10,2,50,51,czkf5t3ai00ghwbga03i5aqxw,1,0.5,54.4,2025-05-15T18:10:58.635Z,2025-05-15T18:15:52Z,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,5728879379,182,,5728879419,177,,5728879381,56,Back,5728879533,233,459,5728879377,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051189,527,1,2,51,5,czkf5t3ai00ghwbga03i5aqxw,1,5.7,47.9,2025-05-15T18:11:12.599Z,2025-05-15T18:11:17Z,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,5728879927,56,Back,5728879935,213,1.42,5728879931,141,72.4,5728879933,212,16.8,5728879929,140,8.1,5728879925,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051203,528,1,2,51,9,czkf5t3ai00ghwbga03i5aqxw,1,12.8,76.1,2025-05-15T18:11:17.286Z,2025-05-15T18:11:21Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5728880017,141,95.7,5728880015,140,7.3,5728880019,212,14.5,5728880021,213,1.98,5728880013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051215,529,1,2,51,13,czkf5t3ai00ghwbga03i5aqxw,1,8.8,96.2,2025-05-15T18:11:21.401Z,2025-05-15T18:11:23Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5728880093,212,33.7,5728880091,141,77.6,5728880087,56,Back,5728880095,213,5.90,5728880085,155,,5728880089,140,38.6,5728880097,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051219,530,61,2,51,15,czkf5t3ai00ghwbga03i5aqxw,0,38.5,77.6,2025-05-15T18:11:23.127Z,2025-05-15T18:11:23Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5728880115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051239,461,1,2,51,17,spvvjmk37iid7hsky9g3nce7,1,61.9,28.0,2025-05-15T18:11:25.079Z,2025-05-15T18:11:26Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5728880193,56,Center,5728880201,213,1.89,5728880199,212,9.3,5728880197,141,41.0,5728880195,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051247,462,1,2,51,18,spvvjmk37iid7hsky9g3nce7,1,59.1,41.0,2025-05-15T18:11:26.232Z,2025-05-15T18:11:27Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5728880259,141,34.3,5728880261,212,21.5,5728880257,140,39.1,5728880263,213,3.36,5728880255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051279,464,1,2,51,21,spvvjmk37iid7hsky9g3nce7,1,42.6,35.7,2025-05-15T18:11:28.696Z,2025-05-15T18:11:30Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5728880431,212,9.7,5728880433,213,6.22,5728880429,141,34.8,5728880427,140,51.8,5728880425,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051299,465,1,2,51,22,spvvjmk37iid7hsky9g3nce7,1,47.5,33.1,2025-05-15T18:11:30.519Z,2025-05-15T18:11:32Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5728880529,140,69.7,5728880535,213,5.89,5728880527,56,Right,5728880533,212,25.3,5728880531,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051319,466,1,2,51,25,spvvjmk37iid7hsky9g3nce7,1,70.8,19.5,2025-05-15T18:11:32.759Z,2025-05-15T18:11:34Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5728880643,213,4.22,5728880639,141,8.6,5728880641,212,8.4,5728880637,140,67.0,5728880635,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051345,467,1,2,51,27,spvvjmk37iid7hsky9g3nce7,1,66.8,8.5,2025-05-15T18:11:34.711Z,2025-05-15T18:11:37Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5728880765,213,1.90,5728880763,212,11.1,5728880761,141,24.0,5728880759,140,63.4,5728880757,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051355,468,1,2,51,29,spvvjmk37iid7hsky9g3nce7,0,63.4,24.0,2025-05-15T18:11:36.984Z,2025-05-15T18:11:38Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5728880799,141,34.2,5728880797,140,76.9,5728880795,56,Center,5728880803,213,0.46,5728880801,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051365,531,8,2,51,31,czkf5t3ai00ghwbga03i5aqxw,1,35.9,75.6,2025-05-15T18:11:39.446Z,2025-05-15T18:11:39Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5728880877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051397,533,1,2,51,33,czkf5t3ai00ghwbga03i5aqxw,1,37.7,72.1,2025-05-15T18:11:40.917Z,2025-05-15T18:11:43Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5728881015,56,Back,5728881017,140,46.5,5728881019,141,50.3,5728881023,213,5.27,5728881021,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051401,534,1,2,51,35,czkf5t3ai00ghwbga03i5aqxw,0,46.4,51.5,2025-05-15T18:11:43.575Z,2025-05-15T18:17:00Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5728881041,140,63.0,5728881043,141,66.7,5728881037,155,,5728881045,212,20.3,5728881039,56,Center,5728881047,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051415,470,1,2,51,37,spvvjmk37iid7hsky9g3nce7,1,35.9,29.4,2025-05-15T18:11:45.159Z,2025-05-15T18:11:46Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5728881075,212,7.0,5728881071,140,40.8,5728881073,141,36.3,5728881077,213,0.74,5728881069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051425,471,1,2,51,38,spvvjmk37iid7hsky9g3nce7,1,40.8,36.3,2025-05-15T18:11:46.167Z,2025-05-15T18:11:48Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5728881131,141,60.8,5728881133,212,16.7,5728881127,56,Back,5728881135,213,1.59,5728881129,140,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051457,472,1,2,51,40,spvvjmk37iid7hsky9g3nce7,1,41.4,62.7,2025-05-15T18:11:48.360Z,2025-05-15T18:11:57Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5728881339,140,49.7,5728881345,213,1.09,5728881337,56,Back,5728881343,212,18.8,5728881341,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051461,473,1,2,51,49,spvvjmk37iid7hsky9g3nce7,0,92.4,85.1,2025-05-15T18:11:57.064Z,2025-05-15T18:11:58Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5728881367,213,4.64,5728881365,212,13.6,5728881361,140,91.5,5728881363,141,65.1,5728881355,2,,5728881359,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051483,535,12,2,51,50,czkf5t3ai00ghwbga03i5aqxw,1,9.1,37.6,2025-05-15T18:11:58.536Z,2025-05-15T18:12:01Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5728881481,141,25.2,5728881483,212,11.0,5728881485,213,5.42,5728881477,56,Back,5728881479,140,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051487,536,44,2,51,52,czkf5t3ai00ghwbga03i5aqxw,1,14.2,25.7,2025-05-15T18:12:00.391Z,2025-05-15T18:44:00Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5728881513,233,474,5728881493,56,Back,5728881495,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051477,474,44,2,51,52,spvvjmk37iid7hsky9g3nce7,0,85.8,74.3,2025-05-15T18:12:00.392Z,2025-05-15T18:44:00Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5728881453,286,,5728881451,56,Center,5728881531,233,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051495,537,12,2,51,53,czkf5t3ai00ghwbga03i5aqxw,1,15.9,24.4,2025-05-15T18:12:00.686Z,2025-05-15T18:17:39Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5728881557,212,9.8,5728881553,140,24.2,5728881577,15,,5728881551,56,Back,5728881559,213,5.81,5728881555,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051499,475,1,2,51,54,spvvjmk37iid7hsky9g3nce7,0,75.3,82.6,2025-05-15T18:12:02.440Z,2025-05-15T18:12:03Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5728881567,141,66.6,5728881573,1,,5728881571,213,5.74,5728881565,140,92.3,5728881569,212,20.9,5728881563,56,Center,5728881561,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051509,538,12,2,51,56,czkf5t3ai00ghwbga03i5aqxw,1,12.6,33.1,2025-05-15T18:12:04.421Z,2025-05-15T18:12:05Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5728881629,140,26.5,5728881627,56,Back,5728881635,213,6.07,5728881631,141,28.5,5728881633,212,14.9,5728881645,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051511,476,61,2,51,59,spvvjmk37iid7hsky9g3nce7,1,75.9,72.7,2025-05-15T18:12:06.832Z,2025-05-15T18:12:06Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5728881647,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051543,477,1,2,52,0,spvvjmk37iid7hsky9g3nce7,1,77.2,69.5,2025-05-15T18:12:08.231Z,2025-05-15T18:18:22Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5728881817,141,74.0,5728881815,140,77.6,5728881819,212,3.1,5728881821,213,1.43,5728881813,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815053991,529,61,2,52,1,spvvjmk37iid7hsky9g3nce7,1,78.2,68.9,2025-05-15T18:12:09.267Z,2025-05-15T18:18:20Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5728896067,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051583,478,1,2,52,6,spvvjmk37iid7hsky9g3nce7,0,97.1,83.6,2025-05-15T18:12:14.072Z,2025-05-15T18:12:17Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5728882045,155,,5728882049,140,96.8,5728882043,2,,5728882047,56,Center,5728882051,141,52.2,5728882053,212,21.4,5728882055,213,4.70,5728882147,233,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051591,539,11,2,52,9,czkf5t3ai00ghwbga03i5aqxw,1,3.2,48.2,2025-05-15T18:12:17.222Z,2025-05-15T18:12:18Z,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,5728882123,88,,5728882151,233,478,5728882119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051657,540,1,2,52,16,czkf5t3ai00ghwbga03i5aqxw,1,12.8,51.8,2025-05-15T18:12:23.782Z,2025-05-15T18:12:27Z,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,5728882471,213,1.07,5728882467,141,80.0,5728882461,123,,5728882463,56,Back,5728882469,212,21.9,5728882465,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051671,541,1,2,52,19,czkf5t3ai00ghwbga03i5aqxw,1,23.8,79.3,2025-05-15T18:12:27.207Z,2025-05-15T18:12:30Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5728882607,212,16.1,5728882605,141,77.6,5728882609,213,6.21,5728882601,56,Back,5728882603,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051677,542,4,2,52,22,czkf5t3ai00ghwbga03i5aqxw,1,39.0,72.8,2025-05-15T18:12:30.326Z,2025-05-15T18:29:29Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,,5728882799,233,479,5728882679,13,,5728882687,286,,5728882685,265,,5728882683,152,,5728882681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051693,479,4,2,52,22,spvvjmk37iid7hsky9g3nce7,0,61.0,27.2,2025-05-15T18:12:30.327Z,2025-05-15T18:29:30Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5728882789,285,,5728882785,152,,5728882781,13,,5728882783,56,Center,5728882895,233,542,5728882787,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051767,543,1,2,52,31,czkf5t3ai00ghwbga03i5aqxw,1,38.5,74.5,2025-05-15T18:12:38.710Z,2025-05-15T18:12:40Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5728883149,141,47.9,5728883145,56,Back,5728883143,152,,5728883141,5,,5728883153,213,4.51,5728883151,212,18.5,5728883147,140,34.9,5728883161,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051779,544,1,2,52,32,czkf5t3ai00ghwbga03i5aqxw,1,34.9,48.1,2025-05-15T18:12:40.501Z,2025-05-15T18:12:41Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5728883229,213,1.25,5728883225,141,59.9,5728883223,140,37.4,5728883221,56,Back,5728883227,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051793,545,1,2,52,33,czkf5t3ai00ghwbga03i5aqxw,1,36.6,59.1,2025-05-15T18:12:41.558Z,2025-05-15T18:12:42Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5728883283,213,4.86,5728883281,212,16.4,5728883277,140,38.9,5728883275,56,Back,5728883279,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051797,546,1,2,52,34,czkf5t3ai00ghwbga03i5aqxw,1,39.3,36.4,2025-05-15T18:12:42.550Z,2025-05-15T18:12:43Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5728883291,56,Back,5728883293,140,45.4,5728883299,213,5.08,5728883295,141,11.6,5728883297,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051813,547,1,2,52,36,czkf5t3ai00ghwbga03i5aqxw,1,45.4,15.5,2025-05-15T18:12:43.607Z,2025-05-15T18:12:45Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5728883451,140,28.0,5728883445,56,Back,5728883459,212,27.3,5728883463,213,2.30,5728883455,141,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051863,548,1,2,52,37,czkf5t3ai00ghwbga03i5aqxw,1,28.5,44.9,2025-05-15T18:12:45.173Z,2025-05-15T18:12:53Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5728883739,56,Back,5728883741,140,29.3,5728883743,141,89.0,5728883745,212,30.0,5728883747,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051871,549,1,2,52,45,czkf5t3ai00ghwbga03i5aqxw,1,34.5,87.7,2025-05-15T18:12:53.206Z,2025-05-15T18:19:33Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5728883797,213,6.10,5728883795,212,12.6,5728883789,56,Back,5728883791,140,46.3,5728883793,141,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815054677,611,61,2,52,46,czkf5t3ai00ghwbga03i5aqxw,1,45.9,84.8,2025-05-15T18:12:53.945Z,2025-05-15T18:19:54Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5728899765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051879,480,43,2,52,47,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-15T18:12:54.679Z,2025-05-15T18:20:25Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5728901319,144,8,5728883819,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051911,482,1,2,52,48,spvvjmk37iid7hsky9g3nce7,0,64.8,33.3,2025-05-15T18:12:56.184Z,2025-05-15T18:20:28Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5728884019,140,65.8,5728884025,213,1.07,5728884017,56,Center,5728884021,141,36.1,5728884023,212,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051893,550,61,2,52,48,czkf5t3ai00ghwbga03i5aqxw,1,39.7,71.1,2025-05-15T18:12:56.470Z,2025-05-15T18:20:26Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5728883895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051941,483,1,2,52,51,spvvjmk37iid7hsky9g3nce7,1,65.9,37.7,2025-05-15T18:12:59.274Z,2025-05-15T18:13:03Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5728884191,213,1.22,5728884183,56,Center,5728884187,141,58.7,5728884185,140,70.8,5728884189,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051961,484,1,2,52,56,spvvjmk37iid7hsky9g3nce7,1,70.9,52.2,2025-05-15T18:13:03.591Z,2025-05-15T18:13:07Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5728884293,56,Center,5728884311,213,4.56,5728884303,141,29.7,5728884307,212,15.5,5728884297,140,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815052005,485,1,2,53,0,spvvjmk37iid7hsky9g3nce7,1,73.1,24.7,2025-05-15T18:13:07.640Z,2025-05-15T18:13:11Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5728884515,213,0.78,5728884509,140,82.7,5728884511,141,39.5,5728884513,212,14.2,5728884507,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815051997,551,83,2,53,3,czkf5t3ai00ghwbga03i5aqxw,0,23.5,66.0,2025-05-15T18:13:10.823Z,2025-05-15T18:21:26Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5728884581,399,9hg51o20uf6u2bjgshjax9soa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815052011,486,3,2,53,3,spvvjmk37iid7hsky9g3nce7,0,80.3,28.2,2025-05-15T18:13:11.559Z,2025-05-15T19:05:31Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5728884629,233,552,5728884547,286,,5728884545,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815052021,552,7,2,53,3,czkf5t3ai00ghwbga03i5aqxw,1,19.7,71.8,2025-05-15T18:13:11.560Z,2025-05-15T19:05:30Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5728884601,56,Back,5728884603,285,,5728884621,233,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815052285,490,43,2,53,4,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-15T18:13:11.879Z,2025-05-15T18:21:23Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5728903513,144,61,5728885995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815052029,553,1,2,53,5,czkf5t3ai00ghwbga03i5aqxw,0,20.0,72.6,2025-05-15T18:13:13.110Z,2025-05-15T18:21:32Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5728884665,212,15.4,5728884667,213,5.67,5728884659,56,Back,5728884663,141,59.6,5728884661,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815052027,487,61,2,53,6,spvvjmk37iid7hsky9g3nce7,0,70.3,31.8,2025-05-15T18:13:14.217Z,2025-05-15T18:21:50Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5728884657,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815052037,488,45,2,53,7,spvvjmk37iid7hsky9g3nce7,0,68.6,30.2,2025-05-15T18:13:15Z,2025-05-15T19:05:36Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5728884799,233,554,5728884685,56,Center,5728884687,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815052057,554,3,2,53,7,czkf5t3ai00ghwbga03i5aqxw,1,31.4,69.8,2025-05-15T18:13:15Z,2025-05-15T19:05:36Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5728884763,56,Back,5728884771,233,488,5728884775,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815052097,556,1,2,53,17,czkf5t3ai00ghwbga03i5aqxw,1,57.5,76.6,2025-05-15T18:13:24.934Z,2025-05-15T18:13:25Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5728884993,56,Center,5728885001,213,5.62,5728884997,141,69.7,5728884995,140,63.2,5728884999,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815052113,557,1,2,53,18,czkf5t3ai00ghwbga03i5aqxw,1,63.2,70.3,2025-05-15T18:13:25.783Z,2025-05-15T18:13:27Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5728885099,213,2.41,5728885095,141,76.4,5728885091,56,Center,5728885093,140,58.8,5728885097,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815052117,558,1,2,53,20,czkf5t3ai00ghwbga03i5aqxw,1,62.6,77.0,2025-05-15T18:13:27.670Z,2025-05-15T18:13:29Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5728885123,212,11.1,5728885121,141,76.3,5728885125,213,3.18,5728885117,56,Center,5728885119,140,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815052137,559,1,2,53,21,czkf5t3ai00ghwbga03i5aqxw,1,52.5,75.9,2025-05-15T18:13:29.318Z,2025-05-15T18:13:31Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5728885229,56,Center,5728885237,213,4.80,5728885235,212,11.9,5728885233,141,58.4,5728885231,140,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815052161,560,1,2,53,23,czkf5t3ai00ghwbga03i5aqxw,1,53.7,55.4,2025-05-15T18:13:31.446Z,2025-05-15T18:13:35Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5728885311,56,Right,5728885313,140,61.2,5728885319,213,4.99,5728885317,212,28.3,5728885315,141,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815052183,561,1,2,53,27,czkf5t3ai00ghwbga03i5aqxw,1,59.6,15.0,2025-05-15T18:13:35.415Z,2025-05-15T18:13:38Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5728885453,141,31.8,5728885449,56,Back,5728885451,140,44.1,5728885455,212,19.9,5728885457,213,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815052227,562,1,2,53,30,czkf5t3ai00ghwbga03i5aqxw,1,44.6,34.0,2025-05-15T18:13:38.454Z,2025-05-15T18:13:44Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5728885699,56,Back,5728885707,213,1.60,5728885705,212,21.8,5728885701,140,43.9,5728885703,141,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815052235,563,1,2,53,36,czkf5t3ai00ghwbga03i5aqxw,0,41.8,84.4,2025-05-15T18:13:43.976Z,2025-05-15T18:13:44Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5728885745,155,,5728885747,56,Left,5728885753,212,21.3,5728885751,141,100.0,5728885749,140,58.7,5728885755,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815052261,489,5,2,53,37,spvvjmk37iid7hsky9g3nce7,1,39.8,-1.2,2025-05-15T18:13:44.836Z,2025-05-15T18:43:33Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5728885905,233,564,5728885869,56,Back,5728885871,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815052243,564,5,2,53,37,czkf5t3ai00ghwbga03i5aqxw,0,60.2,101.2,2025-05-15T18:13:44.836Z,2025-05-15T18:13:50Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5728885785,347,,5728885913,233,489,5728885783,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815052347,491,1,2,53,51,spvvjmk37iid7hsky9g3nce7,1,31.1,0.0,2025-05-15T18:13:58.952Z,2025-05-15T18:14:00Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5728886311,141,11.4,5728886313,212,15.0,5728886305,107,,5728886309,140,42.4,5728886315,213,0.65,5728886307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
