id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2797330393,380,1,2,45,24,33hzf6j2rd9r50g2n4agsytkd,0,91.0,18.8,2025-04-06T15:33:06.497Z,2025-04-06T15:33:08Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5631008081,155,,5631008085,140,100.0,5631008091,213,1.27,5631008087,141,67.3,5631008079,2,,5631008093,1,,5631008083,56,Center,5631008089,212,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797330427,381,5,2,45,27,33hzf6j2rd9r50g2n4agsytkd,0,101.0,63.8,2025-04-06T15:33:08.733Z,2025-04-06T15:33:14Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5631008249,56,Center,5631008251,346,,5631008347,233,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797330431,460,5,2,45,27,spvvjmk37iid7hsky9g3nce7,1,-1.0,36.2,2025-04-06T15:33:08.733Z,2025-04-06T15:56:58Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5631008313,233,381,5631008275,346,,5631008273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797330693,461,1,2,45,43,spvvjmk37iid7hsky9g3nce7,1,3.8,49.4,2025-04-06T15:33:24.943Z,2025-04-06T15:35:20Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5631009731,213,1.17,5631009729,212,9.8,5631009735,237,,5631009725,140,7.4,5631009721,124,,5631009723,56,Back,5631009727,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797330697,462,1,2,45,44,spvvjmk37iid7hsky9g3nce7,1,7.4,62.7,2025-04-06T15:33:26.263Z,2025-04-06T15:36:31Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5631009765,56,Back,5631009767,140,14.4,5631009771,212,10.8,5631009769,141,51.0,5631009773,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797332897,490,1,2,45,45,spvvjmk37iid7hsky9g3nce7,1,5.1,46.4,2025-04-06T15:33:26.552Z,2025-04-06T15:36:29Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5631027451,140,10.4,5631027455,212,5.7,5631027449,56,Back,5631027457,213,0.23,5631027453,141,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797330727,463,1,2,45,46,spvvjmk37iid7hsky9g3nce7,1,14.4,51.0,2025-04-06T15:33:28.071Z,2025-04-06T15:36:43Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5631009991,140,7.9,5631009995,212,10.0,5631009993,141,61.7,5631009997,213,2.32,5631028907,156,,5631009989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797330795,464,1,2,45,47,spvvjmk37iid7hsky9g3nce7,1,8.5,62.9,2025-04-06T15:33:28.631Z,2025-04-06T15:36:53Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5631010315,140,29.5,5631010317,141,52.1,5631010313,56,Back,5631010321,213,5.96,5631010319,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797330803,465,1,2,45,50,spvvjmk37iid7hsky9g3nce7,0,29.5,52.1,2025-04-06T15:33:31.623Z,2025-04-06T15:33:32Z,dgxqp83lhb316dec1rpi5op62,A. Johansson,,,5631010347,140,37.8,5631010355,212,13.3,5631010351,141,37.4,5631010345,56,Back,5631010357,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797330811,382,1,2,45,50,33hzf6j2rd9r50g2n4agsytkd,0,55.5,50.1,2025-04-06T15:33:32.193Z,2025-04-06T15:33:32Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5631010401,212,7.5,5631010395,56,Center,5631010399,141,48.5,5631010403,213,6.14,5631010397,140,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797330901,384,1,2,45,51,33hzf6j2rd9r50g2n4agsytkd,0,71.1,37.3,2025-04-06T15:33:33.441Z,2025-04-06T16:28:07Z,6dljoel48bfd9nsmmnkck3owl,L. Hedlund,,,5631010917,140,82.0,5631010921,141,23.3,5631010913,56,Center,5631010925,212,14.9,5631010929,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797330847,466,8,2,45,54,spvvjmk37iid7hsky9g3nce7,1,24.2,54.2,2025-04-06T15:33:36.144Z,2025-04-06T15:33:36Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5631010647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797330919,385,1,2,45,58,33hzf6j2rd9r50g2n4agsytkd,0,94.5,26.2,2025-04-06T15:33:40.154Z,2025-04-06T16:28:11Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5631304547,233,467,5631011019,213,2.46,5631011181,236,,5631011189,286,,5631011011,56,Center,5631011015,141,27.7,5631011017,212,1.6,5631011013,140,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797330941,467,74,2,45,58,spvvjmk37iid7hsky9g3nce7,1,5.2,66.4,2025-04-06T15:33:40.155Z,2025-04-06T16:28:12Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5631011143,285,,5631304587,233,385,5631011141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797330933,386,61,2,45,59,33hzf6j2rd9r50g2n4agsytkd,1,93.3,27.7,2025-04-06T15:33:41.356Z,2025-04-06T16:27:54Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5631011119,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797330979,468,12,2,46,0,spvvjmk37iid7hsky9g3nce7,1,5.0,69.3,2025-04-06T15:33:41.687Z,2025-04-06T15:33:43Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5631011403,212,21.2,5631011461,167,,5631011399,140,3.9,5631011405,213,1.63,5631011401,141,100.0,5631011397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797331065,387,5,2,46,1,33hzf6j2rd9r50g2n4agsytkd,1,95.0,-0.6,2025-04-06T15:33:42.616Z,2025-04-06T15:56:59Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5631011869,347,,5631011863,56,Right,5631011913,233,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797330987,469,5,2,46,1,spvvjmk37iid7hsky9g3nce7,0,5.0,100.6,2025-04-06T15:33:42.616Z,2025-04-06T15:56:59Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5631011425,56,Back,5631011985,233,387,5631011427,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797331215,388,1,2,46,12,33hzf6j2rd9r50g2n4agsytkd,1,89.7,0.0,2025-04-06T15:33:53.601Z,2025-04-06T15:33:56Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5631012707,213,1.25,5631012703,141,10.0,5631012705,212,8.1,5631012699,140,92.1,5631012697,56,Right,5631012693,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797331227,389,50,2,46,14,33hzf6j2rd9r50g2n4agsytkd,1,90.9,9.4,2025-04-06T15:33:55.969Z,2025-04-06T16:11:17Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5631012777,286,,5631013269,233,470,5631012775,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797331297,470,7,2,46,14,spvvjmk37iid7hsky9g3nce7,1,9.1,90.6,2025-04-06T15:33:55.970Z,2025-04-06T16:11:17Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5631013157,56,Back,5631013159,285,,5631013213,233,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797331301,390,3,2,46,16,33hzf6j2rd9r50g2n4agsytkd,1,92.1,7.2,2025-04-06T15:33:57.777Z,2025-04-06T16:04:13Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5631013179,286,,5631013217,233,471,5631013177,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797331307,471,45,2,46,16,spvvjmk37iid7hsky9g3nce7,0,7.9,92.8,2025-04-06T15:33:57.777Z,2025-04-06T16:04:13Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5631013195,56,Back,5631014479,233,390,5631013197,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797331347,391,1,2,46,18,33hzf6j2rd9r50g2n4agsytkd,0,94.2,5.9,2025-04-06T15:34:00.514Z,2025-04-06T15:34:03Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5631013419,213,1.88,5631013417,212,10.3,5631013413,140,91.2,5631013411,56,Right,5631013407,2,,5631013415,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797331379,472,8,2,46,21,spvvjmk37iid7hsky9g3nce7,1,4.7,77.3,2025-04-06T15:34:03.503Z,2025-04-06T15:34:36Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5631013551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797331405,474,1,2,46,24,spvvjmk37iid7hsky9g3nce7,1,11.8,88.3,2025-04-06T15:34:05.999Z,2025-04-06T15:35:02Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5631013705,56,Back,5631013713,213,5.95,5631013707,140,28.7,5631013711,212,18.7,5631013709,141,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797332853,489,1,2,46,25,spvvjmk37iid7hsky9g3nce7,1,22.8,75.0,2025-04-06T15:34:07.112Z,2025-04-06T15:35:46Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5631023381,213,5.38,5631023379,212,17.0,5631023375,140,32.9,5631023377,141,55.4,5631023373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797331423,475,1,2,46,26,spvvjmk37iid7hsky9g3nce7,0,28.7,79.4,2025-04-06T15:34:07.831Z,2025-04-06T15:35:48Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5631013799,213,0.70,5631013793,140,39.9,5631013797,212,15.4,5631013795,141,94.1,5631013791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797331475,392,1,2,46,28,33hzf6j2rd9r50g2n4agsytkd,1,51.2,2.8,2025-04-06T15:34:09.651Z,2025-04-06T15:34:12Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5631014077,56,Back,5631014081,141,25.9,5631014085,213,2.64,5631014087,1,,5631014079,140,23.6,5631014083,212,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797331601,395,1,2,46,33,33hzf6j2rd9r50g2n4agsytkd,0,22.6,25.6,2025-04-06T15:34:14.802Z,2025-04-06T15:34:19Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5631014777,212,55.5,5631014769,140,74.8,5631014775,141,38.5,5631014767,56,Center,5631014779,213,0.16,5631014765,157,,5631014781,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797331703,477,44,2,46,36,spvvjmk37iid7hsky9g3nce7,1,30.4,68.0,2025-04-06T15:34:18.008Z,2025-04-06T15:34:26Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5631015367,285,,5631015411,233,396,5631015363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797331607,396,44,2,46,36,33hzf6j2rd9r50g2n4agsytkd,0,69.6,32.0,2025-04-06T15:34:18.009Z,2025-04-06T15:34:27Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5631014803,56,Center,5631014805,286,,5631015447,233,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797331631,476,12,2,46,36,spvvjmk37iid7hsky9g3nce7,1,23.7,82.0,2025-04-06T15:34:18.297Z,2025-04-06T15:34:27Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5631014945,141,77.5,5631014941,56,Back,5631014977,15,,5631014947,212,15.1,5631014943,140,37.8,5631014949,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797331727,397,1,2,46,39,33hzf6j2rd9r50g2n4agsytkd,1,63.0,23.1,2025-04-06T15:34:21.473Z,2025-04-06T15:34:24Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5631015509,213,5.16,5631015505,141,10.0,5631015501,56,Right,5631015507,212,9.9,5631015503,140,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797331811,398,1,2,46,42,33hzf6j2rd9r50g2n4agsytkd,1,62.7,4.4,2025-04-06T15:34:24.322Z,2025-04-06T15:34:29Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5631015971,56,Back,5631015975,141,8.3,5631015977,212,17.9,5631015973,140,45.8,5631015979,213,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797331863,399,1,2,46,47,33hzf6j2rd9r50g2n4agsytkd,0,45.8,8.3,2025-04-06T15:34:29.154Z,2025-04-06T15:34:32Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5631016243,1,,5631016241,213,0.28,5631016239,212,38.0,5631016231,155,,5631016235,140,80.6,5631016237,141,23.6,5631016233,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797331939,478,4,2,46,50,spvvjmk37iid7hsky9g3nce7,1,18.4,79.4,2025-04-06T15:34:31.616Z,2025-04-06T15:34:42Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5631016877,13,,5631016879,294,,5631016883,152,,5631016885,285,,5631016881,56,Back,5631016933,233,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797331875,400,4,2,46,50,33hzf6j2rd9r50g2n4agsytkd,0,81.6,20.6,2025-04-06T15:34:31.617Z,2025-04-06T15:34:42Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5631016289,56,Right,5631016837,152,,5631016833,13,,5631016291,286,,5631016835,294,,5631016979,233,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797332119,479,1,2,47,5,spvvjmk37iid7hsky9g3nce7,1,16.7,83.5,2025-04-06T15:34:46.896Z,2025-04-06T15:34:47Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5631017687,140,10.1,5631017683,152,,5631017693,213,4.17,5631017685,56,Back,5631017691,212,13.4,5631017681,5,,5631017689,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797332131,480,1,2,47,5,spvvjmk37iid7hsky9g3nce7,1,10.1,66.6,2025-04-06T15:34:47.512Z,2025-04-06T15:34:48Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5631017755,140,10.9,5631017761,213,1.49,5631017757,141,81.7,5631017759,212,10.3,5631017753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797332153,481,1,2,47,6,spvvjmk37iid7hsky9g3nce7,1,10.9,81.7,2025-04-06T15:34:48.216Z,2025-04-06T15:34:49Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5631017887,141,81.8,5631017883,56,Back,5631017889,212,9.1,5631017885,140,19.6,5631017891,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797332177,482,1,2,47,7,spvvjmk37iid7hsky9g3nce7,0,19.6,81.8,2025-04-06T15:34:49.311Z,2025-04-06T15:34:51Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5631018053,56,Back,5631018059,212,16.6,5631018057,141,65.8,5631018061,213,5.57,5631018055,140,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797332179,401,8,2,47,10,33hzf6j2rd9r50g2n4agsytkd,1,70.2,31.5,2025-04-06T15:34:51.987Z,2025-04-06T15:34:52Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5631018067,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797332197,483,43,2,47,11,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-04-06T15:34:52.823Z,2025-04-06T15:36:19Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5631018177,285,0,5631026469,144,7,5631018175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797332255,402,1,2,47,11,33hzf6j2rd9r50g2n4agsytkd,1,68.8,31.9,2025-04-06T15:34:53.282Z,2025-04-06T15:36:52Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5631018501,140,71.1,5631018505,212,4.3,5631018507,213,0.97,5631018499,56,Center,5631018503,141,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797332283,403,61,2,47,14,33hzf6j2rd9r50g2n4agsytkd,1,80.5,39.1,2025-04-06T15:34:55.795Z,2025-04-06T15:36:48Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5631018669,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797332325,406,1,2,47,15,33hzf6j2rd9r50g2n4agsytkd,0,89.4,32.4,2025-04-06T15:34:57.266Z,2025-04-06T15:37:11Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5631018831,212,5.3,5631018829,141,40.0,5631018827,140,90.3,5631018833,213,1.39,5631018825,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797332279,484,43,2,47,15,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-04-06T15:34:57.464Z,2025-04-06T15:36:33Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5631018643,56,Back,5631018647,285,0,5631027923,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797332311,405,43,2,47,16,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-06T15:34:58.274Z,2025-04-06T15:38:39Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5631018783,141,32.4,5631018787,213,6.14,5631040357,144,1,5631018779,140,89.4,5631018785,212,15.5,5631018775,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797332409,485,1,2,47,17,spvvjmk37iid7hsky9g3nce7,1,7.5,60.6,2025-04-06T15:34:59.455Z,2025-04-06T15:39:18Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5631019289,140,10.6,5631019293,212,7.8,5631019287,56,Back,5631019291,141,71.1,5631019295,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797332419,486,4,2,47,19,spvvjmk37iid7hsky9g3nce7,1,9.9,66.4,2025-04-06T15:35:00.961Z,2025-04-06T16:04:09Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5631019363,152,,5631019673,233,407,5631019359,13,,5631019367,285,,5631019361,56,Back,5631019365,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797332339,407,4,2,47,19,33hzf6j2rd9r50g2n4agsytkd,0,90.1,33.6,2025-04-06T15:35:00.962Z,2025-04-06T16:04:09Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5631019601,265,,5631019599,152,,5631019709,233,486,5631019603,286,,5631019597,56,Center,5631019595,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797332535,487,1,2,47,26,spvvjmk37iid7hsky9g3nce7,0,9.1,66.6,2025-04-06T15:35:08.335Z,2025-04-06T15:39:41Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5631019975,152,,5631019971,5,,5631019977,56,Right,5631046403,189,,5631019973,157,,5631019985,213,5.66,5631019981,141,0.0,5631019983,212,79.5,5631019979,140,5631019987,1,,,,,,,70.5,,,,,,,,,,,,,,,,,,,,,,,
2797332597,408,5,2,47,31,33hzf6j2rd9r50g2n4agsytkd,1,24.8,101.8,2025-04-06T15:35:12.619Z,2025-04-06T15:56:59Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5631020323,56,Back,5631020341,233,488,5631020325,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797332543,488,5,2,47,31,spvvjmk37iid7hsky9g3nce7,0,75.2,-1.8,2025-04-06T15:35:12.619Z,2025-04-06T15:57:00Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5631020419,233,408,5631020011,347,,5631020009,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797332969,409,1,2,47,52,33hzf6j2rd9r50g2n4agsytkd,0,20.2,100.0,2025-04-06T15:35:34.354Z,2025-04-06T15:35:36Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5631022267,213,5.67,5631022259,140,31.6,5631022263,212,14.7,5631022257,56,Back,5631022261,141,89.1,5631022255,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797333913,509,1,2,47,56,spvvjmk37iid7hsky9g3nce7,1,56.8,13.1,2025-04-06T15:35:38.072Z,2025-04-06T15:40:23Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5631051569,56,Center,5631051573,141,34.4,5631051577,213,0.81,5631051575,212,20.0,5631051571,140,69.9,5631051567,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797333013,491,1,2,47,57,spvvjmk37iid7hsky9g3nce7,1,73.2,16.2,2025-04-06T15:35:38.888Z,2025-04-06T16:28:57Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5631022553,212,13.7,5631022551,141,34.2,5631022549,140,67.4,5631022555,213,2.03,5631022547,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797333037,410,83,2,47,58,33hzf6j2rd9r50g2n4agsytkd,0,23.8,89.4,2025-04-06T15:35:39.890Z,2025-04-06T15:35:41Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5631022803,399,93qjy2eilbuufwu2kbwpfng7p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797333051,493,3,2,47,59,spvvjmk37iid7hsky9g3nce7,0,68.2,14.9,2025-04-06T15:35:40.591Z,2025-04-06T15:41:01Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5631022773,286,,5631022771,56,Right,5631022791,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797333145,411,12,2,48,0,33hzf6j2rd9r50g2n4agsytkd,1,14.2,69.3,2025-04-06T15:35:41.553Z,2025-04-06T15:42:52Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,,5631023227,213,0.17,5631023215,140,38.1,5631023223,212,25.5,5631023219,141,75.7,5631023213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797340259,485,1,2,48,1,33hzf6j2rd9r50g2n4agsytkd,0,39.2,63.6,2025-04-06T15:35:42.658Z,2025-04-06T15:42:48Z,6dljoel48bfd9nsmmnkck3owl,L. Hedlund,,,5631065615,140,41.0,5631065613,56,Back,5631065617,141,61.5,5631066805,236,,5631065621,213,5.64,5631065619,212,2.4,5631066807,233,560,5631066811,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797340299,560,74,2,48,1,spvvjmk37iid7hsky9g3nce7,1,56.3,36.4,2025-04-06T15:35:42.659Z,2025-04-06T16:04:11Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5631066795,56,Center,5631066889,233,485,5631066797,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797333153,412,61,2,48,3,33hzf6j2rd9r50g2n4agsytkd,1,38.1,75.7,2025-04-06T15:35:45.378Z,2025-04-06T15:42:51Z,6dljoel48bfd9nsmmnkck3owl,L. Hedlund,,,5631023263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797333177,494,1,2,48,4,spvvjmk37iid7hsky9g3nce7,1,58.5,28.6,2025-04-06T15:35:45.760Z,2025-04-06T15:35:47Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5631023415,140,47.5,5631023421,213,2.32,5631023419,212,17.0,5631023413,56,Back,5631023417,141,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797333239,495,1,2,48,5,spvvjmk37iid7hsky9g3nce7,1,47.5,46.9,2025-04-06T15:35:46.976Z,2025-04-06T15:35:49Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5631023655,56,Center,5631023661,212,16.9,5631023663,213,5.11,5631023657,140,53.8,5631023659,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
