id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value
2819972637,383,1,2,46,2,ac8jow4mdkvnsv5s0och4qqm,1,8.5,18.6,2025-05-29T17:05:08.129Z,2025-05-29T17:05:10Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5756132339,213,5.50,5756132331,56,Back,5756132333,140,17.2,5756132337,212,12.9,5756132335,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819972651,384,1,2,46,4,ac8jow4mdkvnsv5s0och4qqm,1,18.1,4.6,2025-05-29T17:05:10.209Z,2025-05-29T17:05:14Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5756132407,213,2.74,5756132399,56,Back,5756132403,141,11.9,5756132401,140,7.1,5756132405,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819972683,385,1,2,46,8,ac8jow4mdkvnsv5s0och4qqm,1,12.3,7.0,2025-05-29T17:05:14.002Z,2025-05-29T17:05:19Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5756132601,141,87.2,5756132595,196,,5756132597,56,Back,5756132593,155,,5756132605,213,1.03,5756132603,212,63.6,5756132599,140,43.4,5756132607,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819972689,386,61,2,46,13,ac8jow4mdkvnsv5s0och4qqm,1,50.7,86.3,2025-05-29T17:05:19.031Z,2025-05-29T17:06:29Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,,5756132619,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819972707,427,83,2,46,18,czkf5t3ai00ghwbga03i5aqxw,0,9.4,31.8,2025-05-29T17:05:23.828Z,2025-05-29T17:08:17Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5756137931,399,hm7w2b4a6j0q3bprq118r5uy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819972735,387,3,2,46,20,ac8jow4mdkvnsv5s0och4qqm,0,88.8,77.8,2025-05-29T17:05:26.019Z,2025-05-29T18:02:37Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,,5756137885,286,,5756137897,233,428,5756137883,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819972729,428,7,2,46,20,czkf5t3ai00ghwbga03i5aqxw,1,11.2,22.2,2025-05-29T17:05:26.020Z,2025-05-29T18:02:36Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5756132793,56,Back,5756132795,285,,5756137893,233,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819972733,429,1,2,46,21,czkf5t3ai00ghwbga03i5aqxw,0,9.8,29.7,2025-05-29T17:05:26.788Z,2025-05-29T17:08:30Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5756132819,213,5.83,5756132817,212,18.4,5756132813,140,25.6,5756132811,56,Back,5756132815,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819972765,389,1,2,46,23,ac8jow4mdkvnsv5s0och4qqm,1,76.0,84.5,2025-05-29T17:05:29.777Z,2025-05-29T17:05:55Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5756133015,56,Center,5756133023,213,4.35,5756133017,140,73.5,5756133021,212,7.5,5756133019,141,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819972775,390,1,2,46,28,ac8jow4mdkvnsv5s0och4qqm,1,72.4,67.3,2025-05-29T17:05:34.145Z,2025-05-29T17:06:09Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5756133085,213,5.33,5756133077,56,Center,5756133083,212,35.1,5756133087,1,,5756133081,141,25.2,5756133079,140,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819972777,391,61,2,46,30,ac8jow4mdkvnsv5s0och4qqm,0,91.8,24.9,2025-05-29T17:05:36.098Z,2025-05-29T17:06:06Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5756133091,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819972781,392,5,2,46,31,ac8jow4mdkvnsv5s0och4qqm,0,101.0,27.2,2025-05-29T17:05:36.788Z,2025-05-29T17:05:41Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5756133171,233,430,5756133115,346,,5756133113,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819972787,430,5,2,46,31,czkf5t3ai00ghwbga03i5aqxw,1,-1.0,72.8,2025-05-29T17:05:36.788Z,2025-05-29T17:13:57Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5756133129,56,Back,5756133131,346,,5756133149,233,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819972867,431,1,2,46,48,czkf5t3ai00ghwbga03i5aqxw,1,5.1,62.1,2025-05-29T17:05:54.741Z,2025-05-29T17:05:56Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5756133659,213,4.63,5756133651,56,Back,5756133653,140,4.4,5756133663,237,,5756133657,212,8.5,5756133649,124,,5756133655,141,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819972887,432,1,2,46,50,czkf5t3ai00ghwbga03i5aqxw,1,4.5,48.7,2025-05-29T17:05:55.972Z,2025-05-29T17:05:59Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5756133779,212,18.4,5756133773,56,Back,5756133777,141,22.4,5756133781,213,4.96,5756133775,140,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819972903,433,1,2,46,53,czkf5t3ai00ghwbga03i5aqxw,1,11.8,20.4,2025-05-29T17:05:59.620Z,2025-05-29T17:06:03Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5756133903,56,Back,5756133907,141,58.5,5756133905,140,44.0,5756133911,213,0.65,5756133913,1,,5756133909,212,42.6,5756133901,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819972923,434,1,2,46,57,czkf5t3ai00ghwbga03i5aqxw,1,44.0,58.5,2025-05-29T17:06:03.365Z,2025-05-29T17:06:06Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5756134025,56,Back,5756134035,213,2.42,5756134031,141,69.3,5756134033,212,11.2,5756134029,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819972931,435,1,2,47,0,czkf5t3ai00ghwbga03i5aqxw,1,36.0,69.3,2025-05-29T17:06:06.198Z,2025-05-29T17:06:07Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5756134081,141,58.5,5756134079,140,23.8,5756134085,213,3.66,5756134077,56,Back,5756134083,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819972945,436,1,2,47,1,czkf5t3ai00ghwbga03i5aqxw,1,23.8,58.5,2025-05-29T17:06:07.460Z,2025-05-29T17:06:09Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5756134153,212,15.4,5756134149,140,22.3,5756134151,141,36.0,5756134147,56,Back,5756134155,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819972955,437,1,2,47,3,czkf5t3ai00ghwbga03i5aqxw,1,23.9,42.4,2025-05-29T17:06:09.236Z,2025-05-29T17:06:11Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5756134211,212,16.8,5756134205,56,Back,5756134213,213,1.78,5756134209,141,66.6,5756134207,140,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819972979,438,1,2,47,5,czkf5t3ai00ghwbga03i5aqxw,1,20.3,69.7,2025-05-29T17:06:11.125Z,2025-05-29T17:06:15Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5756134333,212,9.5,5756134329,140,21.1,5756134327,56,Back,5756134331,141,83.6,5756134335,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819972989,439,1,2,47,9,czkf5t3ai00ghwbga03i5aqxw,0,26.8,91.2,2025-05-29T17:06:14.965Z,2025-05-29T17:08:45Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5756134381,56,Center,5756134389,213,5.97,5756134379,155,,5756134385,141,76.1,5756134391,1,,5756134387,212,33.7,5756134383,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819972999,393,1,2,47,11,ac8jow4mdkvnsv5s0och4qqm,1,41.7,32.8,2025-05-29T17:06:17.409Z,2025-05-29T17:06:18Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5756134435,56,Back,5756134443,213,5.58,5756134437,140,44.3,5756134439,141,29.4,5756134441,212,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973005,395,1,2,47,12,ac8jow4mdkvnsv5s0och4qqm,1,44.3,29.4,2025-05-29T17:06:18.616Z,2025-05-29T17:06:19Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5756134459,56,Back,5756134463,141,33.4,5756134467,213,2.70,5756134465,212,6.4,5756134461,140,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973013,396,1,2,47,13,ac8jow4mdkvnsv5s0och4qqm,1,38.8,33.4,2025-05-29T17:06:19.265Z,2025-05-29T17:06:20Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5756134507,212,26.1,5756134503,140,57.6,5756134509,213,5.57,5756134501,56,Right,5756134505,141,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973031,397,1,2,47,14,ac8jow4mdkvnsv5s0och4qqm,1,60.9,3.7,2025-05-29T17:06:20.770Z,2025-05-29T17:06:22Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5756134595,140,60.0,5756134601,213,1.77,5756134597,141,10.6,5756134593,56,Right,5756134599,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973041,398,1,2,47,16,ac8jow4mdkvnsv5s0och4qqm,0,60.3,10.7,2025-05-29T17:06:22.402Z,2025-05-29T17:06:23Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5756134643,155,,5756134651,212,27.6,5756134647,140,86.5,5756134649,141,14.4,5756134645,56,Right,5756134653,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973077,441,1,2,47,20,czkf5t3ai00ghwbga03i5aqxw,1,9.2,88.4,2025-05-29T17:06:26.053Z,2025-05-29T17:06:29Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5756134783,212,16.6,5756134787,1,,5756134777,56,Back,5756134785,213,0.17,5756134775,157,,5756134779,140,24.8,5756134781,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973093,442,1,2,47,23,czkf5t3ai00ghwbga03i5aqxw,1,22.7,92.4,2025-05-29T17:06:29.012Z,2025-05-29T17:06:31Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5756134865,140,19.7,5756134867,141,80.2,5756134863,56,Back,5756134869,212,8.9,5756134871,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973105,443,1,2,47,25,czkf5t3ai00ghwbga03i5aqxw,1,19.7,80.2,2025-05-29T17:06:31.205Z,2025-05-29T17:06:34Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5756134943,213,4.86,5756134935,56,Back,5756134941,212,16.6,5756134939,141,56.1,5756134937,140,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973125,444,1,2,47,28,czkf5t3ai00ghwbga03i5aqxw,0,22.0,56.1,2025-05-29T17:06:34.117Z,2025-05-29T17:06:38Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5756135057,212,67.4,5756135053,140,86.0,5756135049,157,,5756135055,141,63.7,5756135059,213,0.08,5756135051,56,Center,5756135061,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973143,400,1,2,47,34,ac8jow4mdkvnsv5s0och4qqm,1,11.2,43.1,2025-05-29T17:06:40.641Z,2025-05-29T17:06:59Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5756135145,123,,5756135151,141,92.7,5756135147,56,Back,5756135161,287,,5756135157,1,,5756135153,212,39.3,5756135155,213,1.03,5756135149,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973167,401,1,2,47,41,ac8jow4mdkvnsv5s0och4qqm,1,38.6,82.0,2025-05-29T17:06:47.377Z,2025-05-29T17:06:50Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,,5756135319,141,69.4,5756135321,212,15.9,5756135317,140,51.4,5756135315,56,Center,5756135323,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973169,402,1,2,47,44,ac8jow4mdkvnsv5s0och4qqm,0,58.4,73.0,2025-05-29T17:06:50.289Z,2025-05-29T17:06:52Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,,5756135331,141,72.4,5756135369,233,445,5756135327,56,Center,5756135335,213,5.83,5756135373,286,,5756135333,212,0.9,5756135329,140,59.2,5756135367,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973175,445,74,2,47,44,czkf5t3ai00ghwbga03i5aqxw,1,40.0,28.3,2025-05-29T17:06:50.290Z,2025-05-29T18:02:45Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5756135413,233,402,5756135365,285,,5756135363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973207,447,1,2,47,48,czkf5t3ai00ghwbga03i5aqxw,1,42.0,35.4,2025-05-29T17:06:53.781Z,2025-05-29T17:06:55Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5756135533,141,17.6,5756135529,56,Right,5756135537,213,5.46,5756135535,212,16.4,5756135531,140,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973239,448,1,2,47,50,czkf5t3ai00ghwbga03i5aqxw,1,54.6,20.7,2025-05-29T17:06:55.796Z,2025-05-29T17:07:03Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,,5756135691,155,,5756135699,141,97.2,5756135701,212,60.3,5756135695,56,Left,5756135703,213,1.04,5756135693,196,,5756135705,1,,5756135697,140,83.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973243,403,45,2,47,57,ac8jow4mdkvnsv5s0och4qqm,0,14.4,3.2,2025-05-29T17:07:02.916Z,2025-05-29T17:07:10Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5756135731,285,,5756135729,56,Back,5756135759,233,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973245,449,3,2,47,57,czkf5t3ai00ghwbga03i5aqxw,1,85.6,96.8,2025-05-29T17:07:02.916Z,2025-05-29T17:07:08Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5756135735,286,,5756135753,233,403,5756135733,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973247,450,3,2,47,59,czkf5t3ai00ghwbga03i5aqxw,0,95.8,89.1,2025-05-29T17:07:05.092Z,2025-05-29T17:07:11Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5756135739,286,,5756135813,233,404,5756135737,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973251,404,7,2,47,59,ac8jow4mdkvnsv5s0och4qqm,1,4.2,10.9,2025-05-29T17:07:05.093Z,2025-05-29T17:07:11Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5756135775,285,,5756135771,167,,5756135791,233,450,5756135773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973255,405,6,2,48,0,ac8jow4mdkvnsv5s0och4qqm,0,4.2,9.2,2025-05-29T17:07:06.148Z,2025-05-29T17:46:25Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5756135955,233,451,5756135935,73,,5756135933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973277,451,6,2,48,0,czkf5t3ai00ghwbga03i5aqxw,1,95.8,90.8,2025-05-29T17:07:06.148Z,2025-05-29T17:46:25Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5756135949,233,405,5756135895,73,,5756135893,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973447,452,1,2,48,31,czkf5t3ai00ghwbga03i5aqxw,0,99.5,99.5,2025-05-29T17:07:37.317Z,2025-05-29T17:07:39Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5756136761,56,Center,5756136759,223,,5756136769,213,4.49,5756136755,6,,5756136765,141,54.9,5756136767,212,31.1,5756136753,2,,5756136763,140,93.0,5756136757,155,,,,,,,,,,,,,,,,,,,,,,,,,
2819973469,406,12,2,48,35,ac8jow4mdkvnsv5s0och4qqm,1,7.1,46.4,2025-05-29T17:07:41.122Z,2025-05-29T17:07:42Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5756136937,15,,5756136901,56,Back,5756136905,141,28.6,5756136909,213,5.88,5756136907,212,30.5,5756136903,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973503,453,1,2,48,38,czkf5t3ai00ghwbga03i5aqxw,1,65.8,68.8,2025-05-29T17:07:44.004Z,2025-05-29T17:07:49Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5756137125,56,Back,5756137131,212,36.4,5756137135,1,,5756137127,140,37.1,5756137129,141,38.8,5756137133,213,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973509,454,1,2,48,44,czkf5t3ai00ghwbga03i5aqxw,0,36.8,35.8,2025-05-29T17:07:49.797Z,2025-05-29T17:07:51Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5756137163,213,6.24,5756137157,140,70.3,5756137153,155,,5756137165,1,,5756137155,56,Center,5756137159,141,33.6,5756137161,212,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973529,407,1,2,48,50,ac8jow4mdkvnsv5s0och4qqm,1,39.1,78.7,2025-05-29T17:07:55.938Z,2025-05-29T17:07:58Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5756137273,3,,5756137277,140,56.0,5756137279,141,91.4,5756137283,213,0.45,5756137275,56,Left,5756137281,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973533,455,83,2,48,50,czkf5t3ai00ghwbga03i5aqxw,1,42.0,4.8,2025-05-29T17:07:56.421Z,2025-05-29T17:09:53Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5756140905,399,7qgiqoaaarr6c2bs4yffqwju2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973531,408,1,2,48,51,ac8jow4mdkvnsv5s0och4qqm,1,57.8,95.7,2025-05-29T17:07:57.420Z,2025-05-29T17:09:57Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5756141007,213,0.05,5756141003,212,11.2,5756140999,140,68.5,5756141001,141,96.5,5756137287,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973547,409,3,2,48,52,ac8jow4mdkvnsv5s0och4qqm,1,64.8,87.8,2025-05-29T17:07:58.682Z,2025-05-29T17:08:02Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5756137385,233,456,5756137379,286,,5756137377,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973537,456,45,2,48,52,czkf5t3ai00ghwbga03i5aqxw,0,34.9,11.6,2025-05-29T17:07:58.682Z,2025-05-29T17:08:02Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5756137303,56,Back,5756137411,233,409,5756137305,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973593,410,1,2,48,55,ac8jow4mdkvnsv5s0och4qqm,1,65.5,77.3,2025-05-29T17:08:01.457Z,2025-05-29T17:08:08Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5756137655,141,24.6,5756137653,140,68.0,5756137657,212,35.9,5756137661,1,,5756137651,56,Center,5756137659,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973615,412,1,2,49,2,ac8jow4mdkvnsv5s0och4qqm,1,88.8,27.4,2025-05-29T17:08:08.498Z,2025-05-29T17:08:11Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5756137761,212,11.6,5756137755,56,Center,5756137759,141,36.3,5756137757,140,79.4,5756137763,213,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973617,413,1,2,49,5,ac8jow4mdkvnsv5s0och4qqm,0,79.8,37.9,2025-05-29T17:08:10.931Z,2025-05-29T17:08:11Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5756137767,155,,5756137771,140,82.7,5756137775,212,6.4,5756137769,56,Center,5756137777,213,1.07,5756137773,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973623,457,61,2,49,7,czkf5t3ai00ghwbga03i5aqxw,1,18.4,48.5,2025-05-29T17:08:12.845Z,2025-05-29T17:08:13Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5756137811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973653,414,5,2,49,10,ac8jow4mdkvnsv5s0och4qqm,1,77.0,102.0,2025-05-29T17:08:15.987Z,2025-05-29T17:13:57Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5756137929,347,,5756138215,233,458,5756137927,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973687,458,5,2,49,10,czkf5t3ai00ghwbga03i5aqxw,0,23.0,-2.0,2025-05-29T17:08:15.987Z,2025-05-29T17:13:57Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5756138223,233,414,5756138123,347,,5756138121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973681,415,1,2,49,13,ac8jow4mdkvnsv5s0och4qqm,1,75.9,100.0,2025-05-29T17:08:19.122Z,2025-05-29T17:11:35Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5756138083,140,58.4,5756138087,141,84.7,5756138077,107,,5756138091,212,21.8,5756138093,213,3.71,5756144009,189,,5756138081,56,Left,5756138095,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973689,416,1,2,49,17,ac8jow4mdkvnsv5s0och4qqm,1,58.4,81.5,2025-05-29T17:08:23.266Z,2025-05-29T17:08:35Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5756138131,141,77.6,5756138135,213,5.90,5756138129,140,64.7,5756138133,212,7.1,5756138127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973699,417,1,2,49,18,ac8jow4mdkvnsv5s0och4qqm,1,65.0,77.5,2025-05-29T17:08:24.674Z,2025-05-29T17:08:27Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5756138259,141,92.9,5756138257,140,63.4,5756138263,213,1.73,5756138261,212,10.6,5756138255,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973711,418,1,2,49,21,ac8jow4mdkvnsv5s0och4qqm,1,64.8,89.7,2025-05-29T17:08:27.362Z,2025-05-29T17:08:30Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,,5756138319,56,Left,5756138325,212,5.0,5756138321,140,63.3,5756138323,141,82.7,5756138327,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973705,459,83,2,49,22,czkf5t3ai00ghwbga03i5aqxw,0,38.4,9.1,2025-05-29T17:08:28.237Z,2025-05-29T17:08:35Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,,5756138457,399,c9qk8n9d4130okk9go1brzskq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973731,419,1,2,49,24,ac8jow4mdkvnsv5s0och4qqm,1,60.6,81.4,2025-05-29T17:08:30.386Z,2025-05-29T17:08:35Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5756138435,56,Left,5756138443,213,2.85,5756138437,140,51.0,5756138441,212,10.5,5756138439,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973767,420,1,2,49,30,ac8jow4mdkvnsv5s0och4qqm,1,56.6,81.4,2025-05-29T17:08:36.083Z,2025-05-29T17:08:43Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5756138685,155,,5756138691,140,88.8,5756138687,196,,5756138699,1,,5756138695,212,63.4,5756138693,141,2.5,5756138697,213,5.27,5756138689,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973795,421,1,2,49,37,ac8jow4mdkvnsv5s0och4qqm,1,80.9,2.9,2025-05-29T17:08:42.994Z,2025-05-29T17:08:47Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5756138831,213,2.69,5756138825,140,58.9,5756138827,141,19.5,5756138823,56,Right,5756138829,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973835,422,1,2,49,42,ac8jow4mdkvnsv5s0och4qqm,1,61.0,19.5,2025-05-29T17:08:48.130Z,2025-05-29T17:08:54Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5756139057,140,73.6,5756139063,213,5.77,5756139059,141,8.6,5756139061,212,15.2,5756139055,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819973851,423,1,2,49,48,ac8jow4mdkvnsv5s0och4qqm,1,67.9,6.1,2025-05-29T17:08:54.034Z,2025-05-29T17:08:55Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5756139161,213,2.66,5756139159,212,22.8,5756139155,140,48.6,5756139157,141,21.5,5756139153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
