id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2813641223,522,12,2,50,32,cfvya7igkhkas7wvsktwz6j8k,1,11.1,57.8,2025-05-11T15:41:16.732Z,2025-05-11T15:41:34Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5720952169,140,22.9,5720952173,212,12.4,5720952175,213,6.22,5720952171,141,56.6,5720952167,56,Back,5720952223,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641259,481,1,2,50,33,1939bnru25svvgv15k2c7tw2y,1,76.7,45.8,2025-05-11T15:41:18.163Z,2025-05-11T15:41:19Z,8zvc2mjym1u4uev3t60rhmvis,F. Aronsson,,,5720952421,212,11.0,5720952417,140,66.8,5720952419,141,40.7,5720952415,56,Center,5720952423,213,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641273,482,1,2,50,35,1939bnru25svvgv15k2c7tw2y,1,68.9,39.4,2025-05-11T15:41:19.421Z,2025-05-11T15:41:20Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5720952491,56,Center,5720952495,141,51.2,5720952499,213,2.33,5720952497,212,11.0,5720952493,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641289,483,1,2,50,36,1939bnru25svvgv15k2c7tw2y,1,64.0,49.1,2025-05-11T15:41:20.508Z,2025-05-11T15:41:22Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5720952591,56,Center,5720952599,212,10.8,5720952603,213,5.84,5720952597,141,42.2,5720952593,140,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641297,484,1,2,50,37,1939bnru25svvgv15k2c7tw2y,1,73.3,42.2,2025-05-11T15:41:22.044Z,2025-05-11T15:41:22Z,8zvc2mjym1u4uev3t60rhmvis,F. Aronsson,,,5720952647,141,19.8,5720952643,140,67.9,5720952637,56,Right,5720952651,213,4.36,5720952649,212,16.3,5720952671,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641453,485,1,2,50,45,1939bnru25svvgv15k2c7tw2y,1,74.7,19.1,2025-05-11T15:41:29.341Z,2025-05-11T15:41:32Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5720953495,212,12.5,5720953491,140,83.7,5720953497,213,5.57,5720953489,56,Right,5720953493,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641467,486,1,2,50,47,1939bnru25svvgv15k2c7tw2y,0,87.6,9.1,2025-05-11T15:41:32.124Z,2025-05-11T15:41:33Z,8zvc2mjym1u4uev3t60rhmvis,F. Aronsson,,,5720953571,212,9.8,5720953567,140,78.9,5720953565,56,Right,5720953573,213,2.77,5720953569,141,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641487,523,61,2,50,49,cfvya7igkhkas7wvsktwz6j8k,1,27.0,91.2,2025-05-11T15:41:34.151Z,2025-05-11T15:41:34Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5720953655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641545,487,1,2,50,50,1939bnru25svvgv15k2c7tw2y,1,77.2,13.5,2025-05-11T15:41:34.685Z,2025-05-11T15:41:38Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5720953979,140,76.7,5720953981,141,43.6,5720953985,213,1.60,5720953983,212,20.5,5720953977,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641697,488,1,2,50,53,1939bnru25svvgv15k2c7tw2y,1,71.4,48.4,2025-05-11T15:41:38.253Z,2025-05-11T15:41:48Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5720954851,155,,5720954855,140,95.2,5720954859,212,39.0,5720954863,1,,5720954861,213,0.87,5720954857,141,92.4,5720954853,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641699,489,61,2,51,3,1939bnru25svvgv15k2c7tw2y,0,80.0,68.7,2025-05-11T15:41:48.253Z,2025-05-11T15:41:49Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5720954875,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641723,525,1,2,51,4,cfvya7igkhkas7wvsktwz6j8k,1,19.2,48.8,2025-05-11T15:41:48.540Z,2025-05-11T15:41:50Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5720955003,141,60.3,5720955007,213,0.89,5720954999,56,Back,5720955001,140,25.2,5720955005,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641729,526,50,2,51,6,cfvya7igkhkas7wvsktwz6j8k,1,28.0,60.4,2025-05-11T15:41:50.301Z,2025-05-11T16:35:36Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5720955039,285,,5720955191,233,490,5720955037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641751,490,7,2,51,6,1939bnru25svvgv15k2c7tw2y,1,72.0,39.6,2025-05-11T15:41:50.302Z,2025-05-11T16:35:36Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5720955147,286,,5720955161,233,526,5720955145,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641773,492,3,2,51,7,1939bnru25svvgv15k2c7tw2y,0,70.0,42.8,2025-05-11T15:41:52.029Z,2025-05-11T15:41:55Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5720955371,233,527,5720955249,56,Center,5720955251,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641783,527,7,2,51,7,cfvya7igkhkas7wvsktwz6j8k,0,30.0,57.2,2025-05-11T15:41:52.030Z,2025-05-11T15:41:56Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,,5720955335,233,492,5720955295,56,Back,5720955299,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641851,493,1,2,51,10,1939bnru25svvgv15k2c7tw2y,1,69.4,54.2,2025-05-11T15:41:54.381Z,2025-05-11T15:41:56Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5720955629,140,74.6,5720955633,212,7.0,5720955635,213,0.67,5720955631,141,60.6,5720955627,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641895,494,1,2,51,11,1939bnru25svvgv15k2c7tw2y,1,74.4,62.6,2025-05-11T15:41:56.190Z,2025-05-11T15:41:59Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5720955871,213,0.48,5720955865,140,77.9,5720955869,212,4.1,5720955867,141,65.4,5720955863,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641925,495,1,2,51,14,1939bnru25svvgv15k2c7tw2y,1,77.9,65.4,2025-05-11T15:41:58.862Z,2025-05-11T15:42:13Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,1.0,,5720956013,213,0.40,5720957111,154,,5720956009,141,72.6,5720956005,56,Center,5720956007,140,88.9,5720956011,212,12.5,5720957109,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641931,496,15,2,51,15,1939bnru25svvgv15k2c7tw2y,1,91.2,72.6,2025-05-11T15:42:00.237Z,2025-05-11T16:44:28Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5720957155,230,98.9,5720957151,146,93.4,5720957129,29,,5720956769,82,,5720956055,64,,5720956765,72,,5720957147,102,53.1,5720957149,103,18.1,5720957141,55,495,5721258205,76,,5720956053,22,,5720956057,56,5720957189,233,528,5720957135,154,,5720957157,231,52.2,5720957153,147,66.2,Center,,,,,,,,,,,,
2813641943,528,10,2,51,16,cfvya7igkhkas7wvsktwz6j8k,1,6.3,36.8,2025-05-11T15:42:00.337Z,2025-05-11T15:42:14Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5720956107,56,Back,5720957223,233,496,5720956105,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641947,497,6,2,51,18,1939bnru25svvgv15k2c7tw2y,1,96.8,70.6,2025-05-11T15:42:02.269Z,2025-05-11T16:35:01Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5720956327,233,529,5720956275,56,Center,5720956277,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641975,529,6,2,51,18,cfvya7igkhkas7wvsktwz6j8k,0,3.2,29.4,2025-05-11T15:42:02.269Z,2025-05-11T16:35:01Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5720956285,56,Back,5720956287,73,,5720956335,233,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642441,498,1,2,51,48,1939bnru25svvgv15k2c7tw2y,1,99.5,99.5,2025-05-11T15:42:32.845Z,2025-05-11T15:43:21Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,1.0,5720958875,212,35.3,5720958871,140,96.7,5720958879,1,,5720962287,154,,5720958859,2,,5720958867,223,,5720958865,155,,5720958861,6,,5720958869,56,Center,5720962289,25,,5720962285,210,16,5720958877,213,5720958873,141,47.8,,,,,,,,,,4.63,,,,,,,,,,,,
2813642531,499,44,2,51,53,1939bnru25svvgv15k2c7tw2y,1,95.6,50.4,2025-05-11T15:42:37.293Z,2025-05-11T16:35:19Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5720959329,56,Center,5720959331,286,,5720959399,233,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642477,530,44,2,51,53,cfvya7igkhkas7wvsktwz6j8k,0,4.4,49.6,2025-05-11T15:42:37.294Z,2025-05-11T16:35:20Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5720959053,285,,5720959407,233,499,5720959051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642691,500,16,2,51,53,1939bnru25svvgv15k2c7tw2y,1,95.4,49.7,2025-05-11T15:42:37.725Z,2025-05-11T15:43:22Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5720960471,374,2025-05-11 16:42:37.435,5720960475,375,51:53.177,5720962315,230,99.1,5720962311,102,46.3,5720960181,56,Center,5720960463,25,,5720962301,80,,5720962305,154,,5720962303,29,,5720962307,55,498,5720960465,15,,5720960469,328,5720962317,231,50.4,5720962313,103,5.1,5720960179,16,,,,,,,,,,,,,,,,,
2813643209,531,1,2,52,49,cfvya7igkhkas7wvsktwz6j8k,1,49.9,50.0,2025-05-11T15:43:33.741Z,2025-05-11T15:43:37Z,4rxaizp3a327azz02f6tsop1x,C. Kouakou,,,5720963235,140,38.3,5720963239,212,14.5,5720963243,279,G,5720963241,213,3.72,5720963251,189,,5720963233,56,Back,5720963237,141,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643231,532,1,2,52,53,cfvya7igkhkas7wvsktwz6j8k,1,38.7,40.1,2025-05-11T15:43:37.645Z,2025-05-11T15:43:38Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,,5720963347,141,57.6,5720963343,56,Back,5720963345,140,38.7,5720963349,212,11.9,5720963351,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643251,533,1,2,52,54,cfvya7igkhkas7wvsktwz6j8k,1,38.7,57.6,2025-05-11T15:43:38.588Z,2025-05-11T15:43:41Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5720963443,213,0.43,5720963435,56,Center,5720963439,141,69.7,5720963437,140,56.0,5720963441,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643261,534,1,2,52,56,cfvya7igkhkas7wvsktwz6j8k,1,56.4,72.4,2025-05-11T15:43:40.940Z,2025-05-11T15:43:42Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5720963499,56,Left,5720963503,141,92.9,5720963501,140,60.0,5720963505,212,14.4,5720963509,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643283,535,1,2,52,57,cfvya7igkhkas7wvsktwz6j8k,1,59.3,92.1,2025-05-11T15:43:42.012Z,2025-05-11T15:43:44Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5720963623,56,Back,5720963627,141,75.4,5720963625,140,46.1,5720963631,212,17.9,5720963635,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643349,536,1,2,53,0,cfvya7igkhkas7wvsktwz6j8k,0,46.4,71.2,2025-05-11T15:43:44.573Z,2025-05-11T15:43:50Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5720964013,212,68.7,5720964017,1,,5720964009,140,91.5,5720964005,196,,5720964007,56,Right,5720964003,155,,5720964015,213,5.47,5720964011,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643369,501,5,2,53,5,1939bnru25svvgv15k2c7tw2y,1,10.0,101.8,2025-05-11T15:43:50.249Z,2025-05-11T16:35:56Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5720964107,56,Back,5720964127,233,537,5720964109,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643357,537,5,2,53,5,cfvya7igkhkas7wvsktwz6j8k,0,90.0,-1.8,2025-05-11T15:43:50.249Z,2025-05-11T15:43:54Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5720964167,233,501,5720964049,347,,5720964047,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643625,502,1,2,53,22,1939bnru25svvgv15k2c7tw2y,0,9.0,100.0,2025-05-11T15:44:07.006Z,2025-05-11T15:44:09Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5720965639,213,6.04,5720965631,56,Back,5720965635,141,91.4,5720965641,1,,5720965629,107,,5720965637,212,29.6,5720965633,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643643,538,1,2,53,25,cfvya7igkhkas7wvsktwz6j8k,0,57.2,12.6,2025-05-11T15:44:09.916Z,2025-05-11T15:44:10Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5720965743,213,0.86,5720965739,141,21.6,5720965733,56,Center,5720965737,140,62.2,5720965741,212,8.1,5720965729,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643703,503,1,2,53,27,1939bnru25svvgv15k2c7tw2y,1,28.6,70.0,2025-05-11T15:44:11.853Z,2025-05-11T15:44:14Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5720966035,56,Back,5720966041,141,77.0,5720966043,212,7.8,5720966047,213,0.66,5720966037,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643761,504,1,2,53,29,1939bnru25svvgv15k2c7tw2y,1,34.2,75.7,2025-05-11T15:44:14.095Z,2025-05-11T15:44:18Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5720966413,140,73.2,5720966417,212,41.6,5720966409,155,,5720966421,1,,5720966415,141,65.2,5720966411,56,Center,5720966419,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643801,505,1,2,53,33,1939bnru25svvgv15k2c7tw2y,1,73.2,65.2,2025-05-11T15:44:18.110Z,2025-05-11T16:43:26Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,1.0,,5720966625,213,4.89,5720966621,141,35.4,5720968329,210,15,5720966617,56,Center,5720966619,140,76.7,5720966615,155,,5720966623,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643811,506,15,2,53,36,1939bnru25svvgv15k2c7tw2y,1,85.9,39.3,2025-05-11T15:44:21.245Z,2025-05-11T16:43:26Z,5kgu7z697mnyizf6pbaf5j5zo,L. Richtnér,,,5720968361,103,19,5721251961,78,,5720967143,82,,5720968373,231,48.7,5720968377,233,539,5720968371,230,98.9,5720968351,29,,5720968355,55,505,5721251963,215,,5720968367,146,88.5,5720968363,108,,5720968369,147,5720966657,56,Center,5720966653,22,,5720967139,20,,5720968359,102,49.3,41.2,5721251959,17,,,,,,,,,,
2813643825,539,10,2,53,37,cfvya7igkhkas7wvsktwz6j8k,1,8.4,59.8,2025-05-11T15:44:21.345Z,2025-05-11T15:44:42Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5720966711,94,,5720968395,233,506,5720966713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643815,507,6,2,53,38,1939bnru25svvgv15k2c7tw2y,1,95.4,36.1,2025-05-11T15:44:22.717Z,2025-05-11T16:35:02Z,5kgu7z697mnyizf6pbaf5j5zo,L. Richtnér,,,5720966815,75,,5720966841,233,540,5720966813,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643843,540,6,2,53,38,cfvya7igkhkas7wvsktwz6j8k,0,4.6,63.9,2025-05-11T15:44:22.717Z,2025-05-11T16:35:02Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5720966837,56,Back,5720966867,233,507,5720966839,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813644365,508,1,2,54,9,1939bnru25svvgv15k2c7tw2y,0,99.5,0.5,2025-05-11T15:44:53.998Z,2025-05-11T15:44:57Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5720969783,6,,5720969787,224,,5720969797,213,1.80,5720969793,141,51.5,5720969791,140,91.8,5720969795,212,35.6,5720969799,1,,5720969781,2,,5720969785,155,,5720969789,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813644405,509,61,2,54,15,1939bnru25svvgv15k2c7tw2y,1,91.8,51.5,2025-05-11T15:44:59.279Z,2025-05-11T15:44:59Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,1.0,,5720969977,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813644429,510,15,2,54,15,1939bnru25svvgv15k2c7tw2y,1,79.6,57.7,2025-05-11T15:44:59.897Z,2025-05-11T16:42:16Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5721245635,108,,5721245627,76,,5720970097,56,Center,5721245641,328,,5720974189,102,52.6,5720970095,18,,5720974227,233,541,5720974201,230,99.0,5720974191,103,11.1,5720974205,231,50.7,5720974179,25,,5720974183,29,5720974185,55,509,5720973587,20,,5720974193,146,90.6,5720974197,147,53.4,,5720973591,82,,,,,,,,,,
2813644411,541,10,2,54,15,cfvya7igkhkas7wvsktwz6j8k,1,14.0,40.6,2025-05-11T15:44:59.997Z,2025-05-11T15:45:55Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5720970001,56,Back,5720974231,233,510,5720969999,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813644501,511,1,2,54,18,1939bnru25svvgv15k2c7tw2y,1,64.9,23.7,2025-05-11T15:45:03.134Z,2025-05-11T15:45:04Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5720970439,213,5.10,5720970431,56,Right,5720970435,141,8.2,5720970437,212,11.4,5720970433,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813644535,512,1,2,54,20,1939bnru25svvgv15k2c7tw2y,1,69.0,8.2,2025-05-11T15:45:04.430Z,2025-05-11T15:45:19Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,1.0,,5720970691,56,Center,5720970695,140,91.9,5720971535,154,,5720970709,1,,5720970687,2,,5720970701,212,38.3,5720970705,213,0.89,5720970689,155,,5720971533,210,13,5720970697,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813644551,513,44,2,54,23,1939bnru25svvgv15k2c7tw2y,1,90.4,48.6,2025-05-11T15:45:07.293Z,2025-05-11T15:45:10Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5720970777,56,Center,5720970779,286,,5720970837,233,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813644549,542,44,2,54,23,cfvya7igkhkas7wvsktwz6j8k,0,9.6,51.4,2025-05-11T15:45:07.294Z,2025-05-11T15:45:11Z,b1xiyyiho37nmdr5cibnkvac4,R. Adjei,,,5720970771,56,Back,5720970879,233,513,5720970773,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813644555,514,13,2,54,23,1939bnru25svvgv15k2c7tw2y,1,91.2,51.7,2025-05-11T15:45:07.725Z,2025-05-11T16:42:41Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5720971579,154,,5720971575,73,,5720970817,56,Center,5720971591,231,50.5,5720971053,25,,5720971587,103,23.6,5720971059,328,,5720971585,102,60.2,5720971581,55,512,5720971589,230,98.4,5720971055,15,,5720970815,17,5720971577,29,,,,,,,,,,,,,,,,,,,,,,,
2813644583,515,5,2,54,24,1939bnru25svvgv15k2c7tw2y,0,101.0,58.8,2025-05-11T15:45:08.813Z,2025-05-11T16:35:56Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5720970981,56,Center,5720970995,233,543,5720970983,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813644559,543,5,2,54,24,cfvya7igkhkas7wvsktwz6j8k,1,-1.0,41.2,2025-05-11T15:45:08.813Z,2025-05-11T16:35:56Z,b1xiyyiho37nmdr5cibnkvac4,R. Adjei,,,5720970989,233,515,5720970847,56,Back,5720970849,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813644685,544,1,2,54,31,cfvya7igkhkas7wvsktwz6j8k,1,2.7,40.7,2025-05-11T15:45:16.029Z,2025-05-11T15:45:18Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5720971513,237,,5720971503,140,5.1,5720971507,212,13.8,5720971499,124,,5720971509,213,1.39,5720971501,56,Back,5720971505,141,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813644715,545,1,2,54,34,cfvya7igkhkas7wvsktwz6j8k,1,11.5,64.5,2025-05-11T15:45:18.813Z,2025-05-11T15:45:21Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5720971705,141,81.4,5720971701,56,Back,5720971709,213,0.70,5720971707,212,17.9,5720971703,140,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813644725,546,1,2,54,36,cfvya7igkhkas7wvsktwz6j8k,0,22.9,85.0,2025-05-11T15:45:21.085Z,2025-05-11T15:45:22Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5720971847,233,516,5720971759,141,85.1,5720971751,56,Back,5720971855,286,,5720971753,140,22.0,5720971845,236,,5720971765,212,0.9,5720971769,213,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813644731,516,74,2,54,36,1939bnru25svvgv15k2c7tw2y,1,84.2,13.1,2025-05-11T15:45:21.086Z,2025-05-11T16:35:42Z,5kgu7z697mnyizf6pbaf5j5zo,L. Richtnér,,,5720971795,56,Right,5720971875,233,546,5720971797,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813644897,548,51,2,54,37,cfvya7igkhkas7wvsktwz6j8k,1,14.5,88.0,2025-05-11T15:45:21.774Z,2025-05-11T15:45:48Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5720972795,169,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813644777,518,1,2,54,39,1939bnru25svvgv15k2c7tw2y,1,89.0,10.3,2025-05-11T15:45:23.470Z,2025-05-11T15:45:26Z,5kgu7z697mnyizf6pbaf5j5zo,L. Richtnér,,,5720972191,212,21.7,5720972189,141,37.6,5720972185,56,Center,5720972187,140,78.3,5720972193,213,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813644839,519,1,2,54,41,1939bnru25svvgv15k2c7tw2y,1,87.8,36.1,2025-05-11T15:45:25.869Z,2025-05-11T15:45:41Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,1.0,,5720973063,210,13,5720972509,212,10.3,5720972505,140,85.9,5720972507,141,51.0,5720972503,56,Center,5720973065,154,,5720972511,213,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813644843,520,13,2,54,43,1939bnru25svvgv15k2c7tw2y,1,85.6,45.2,2025-05-11T15:45:27.438Z,2025-05-11T16:40:10Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5720973121,55,519,5720973125,102,65.2,5720973129,230,98.8,5720972537,56,Center,5720972533,22,,5720973119,154,,5720973115,73,,5720973691,468,548,5720973117,29,,5720972741,20,,5720972535,17,,5720973127,103,5720973131,231,50.2,5721234093,108,,,,,,,,15.3,,,,,,,,,,,,
