id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2820731231,711,1,2,52,35,spvvjmk37iid7hsky9g3nce7,1,74.6,19.1,2025-06-01T15:40:00.575Z,2025-06-01T15:40:02Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5760393109,213,4.18,5760393105,141,10.9,5760393101,56,Right,5760393103,140,71.5,5760393107,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731233,712,61,2,52,36,spvvjmk37iid7hsky9g3nce7,0,71.5,10.9,2025-06-01T15:40:02.079Z,2025-06-01T15:40:02Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5760393113,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731303,466,1,2,52,43,durq4oppf7c08tnbzrlebt0uz,1,66.4,82.4,2025-06-01T15:40:09.082Z,2025-06-01T15:40:12Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5760393443,56,Left,5760393447,141,88.6,5760393445,140,80.1,5760393449,212,15.0,5760393451,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731307,467,50,2,52,46,durq4oppf7c08tnbzrlebt0uz,1,80.8,86.6,2025-06-01T15:40:11.997Z,2025-06-01T15:40:15Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5760393467,56,Left,5760393469,286,,5760393627,233,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731331,713,7,2,52,46,spvvjmk37iid7hsky9g3nce7,1,19.9,12.2,2025-06-01T15:40:11.998Z,2025-06-01T15:40:15Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5760393599,233,467,5760393589,285,,5760393587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731343,715,4,2,52,50,spvvjmk37iid7hsky9g3nce7,1,26.6,9.4,2025-06-01T15:40:16.425Z,2025-06-01T15:57:19Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5760393665,152,,5760393669,285,,5760393661,13,,5760393711,233,468,5760393663,56,Back,5760393667,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731341,468,4,2,52,50,durq4oppf7c08tnbzrlebt0uz,0,73.4,90.6,2025-06-01T15:40:16.426Z,2025-06-01T15:57:20Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5760393697,13,,5760393703,265,,5760393729,233,715,5760393705,286,,5760394027,55,469,5760393701,152,,5760393699,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731375,469,17,2,52,54,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-06-01T15:40:20.203Z,2025-06-01T15:40:23Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5760393999,55,468,5760393995,392,,5760393993,31,,5760393997,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731527,716,1,2,53,15,spvvjmk37iid7hsky9g3nce7,1,31.0,14.7,2025-06-01T15:40:40.911Z,2025-06-01T15:40:42Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5760394811,140,29.5,5760394809,56,Back,5760394805,5,,5760394815,212,23.4,5760394817,213,1.64,5760394813,141,49.1,5760394827,189,,5760394807,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731585,717,1,2,53,18,spvvjmk37iid7hsky9g3nce7,1,33.3,58.4,2025-06-01T15:40:43.951Z,2025-06-01T15:40:48Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5760395093,212,15.4,5760395089,140,41.7,5760395095,213,0.96,5760395091,141,76.9,5760395087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731593,718,1,2,53,22,spvvjmk37iid7hsky9g3nce7,1,55.7,82.6,2025-06-01T15:40:48.271Z,2025-06-01T15:40:50Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5760395157,212,7.2,5760395153,140,58.5,5760395151,56,Center,5760395159,213,5.14,5760395155,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731627,719,1,2,53,24,spvvjmk37iid7hsky9g3nce7,1,57.2,70.9,2025-06-01T15:40:49.887Z,2025-06-01T15:40:54Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5760395351,141,68.1,5760395355,213,3.32,5760395349,140,47.4,5760395347,56,Back,5760395353,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731653,720,1,2,53,29,spvvjmk37iid7hsky9g3nce7,1,51.9,69.3,2025-06-01T15:40:54.735Z,2025-06-01T15:40:57Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5760395503,141,65.2,5760395505,212,12.6,5760395499,56,Center,5760395501,140,63.6,5760395507,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731645,471,83,2,53,31,durq4oppf7c08tnbzrlebt0uz,0,26.6,32.8,2025-06-01T15:40:56.618Z,2025-06-01T15:40:59Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5760395631,399,15mg49mqn215ce4ojukev0o2x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731665,721,1,2,53,31,spvvjmk37iid7hsky9g3nce7,1,65.5,66.0,2025-06-01T15:40:57.327Z,2025-06-01T15:40:58Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5760395563,140,71.3,5760395567,212,8.2,5760395569,213,0.74,5760395565,141,74.1,5760395561,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731683,722,1,2,53,32,spvvjmk37iid7hsky9g3nce7,1,71.3,74.1,2025-06-01T15:40:57.935Z,2025-06-01T15:41:00Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5760395657,141,85.6,5760395653,56,Left,5760395661,213,0.34,5760395659,212,23.6,5760395655,140,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731713,723,1,2,53,34,spvvjmk37iid7hsky9g3nce7,1,92.5,85.6,2025-06-01T15:41:00.095Z,2025-06-01T15:41:04Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5760395779,212,42.6,5760395775,140,91.5,5760395769,2,,5760395781,213,4.69,5760395771,155,,5760395783,1,,5760395773,56,Center,5760395777,141,23.0,5760395787,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731745,724,1,2,53,41,spvvjmk37iid7hsky9g3nce7,1,91.4,7.9,2025-06-01T15:41:07.023Z,2025-06-01T15:41:10Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5760396007,212,14.6,5760396003,141,28.5,5760395997,56,Center,5760395999,140,87.6,5760396009,213,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731747,725,3,2,53,44,spvvjmk37iid7hsky9g3nce7,0,95.8,29.0,2025-06-01T15:41:09.934Z,2025-06-01T15:41:11Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5760396015,286,,5760396013,56,Center,5760396109,233,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731753,472,7,2,53,44,durq4oppf7c08tnbzrlebt0uz,1,3.1,73.0,2025-06-01T15:41:09.935Z,2025-06-01T15:41:12Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5760396059,56,Back,5760396097,233,725,5760396061,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731759,473,1,2,53,45,durq4oppf7c08tnbzrlebt0uz,1,6.6,66.9,2025-06-01T15:41:10.987Z,2025-06-01T15:41:12Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5760396123,213,1.25,5760396117,140,10.1,5760396121,212,11.7,5760396115,56,Back,5760396119,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731779,726,83,2,53,48,spvvjmk37iid7hsky9g3nce7,0,96.1,10.3,2025-06-01T15:41:13.631Z,2025-06-01T15:41:20Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5760396323,399,reelt18o0lhvy8vl8h33glpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731791,475,50,2,53,52,durq4oppf7c08tnbzrlebt0uz,1,5.4,89.1,2025-06-01T15:41:18.462Z,2025-06-01T15:41:21Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5760396307,233,727,5760396263,56,Back,5760396265,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731797,727,7,2,53,52,spvvjmk37iid7hsky9g3nce7,0,94.6,10.9,2025-06-01T15:41:18.463Z,2025-06-01T15:44:35Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5760396299,233,475,5760396295,56,Right,5760396297,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731809,476,61,2,53,55,durq4oppf7c08tnbzrlebt0uz,1,5.1,89.1,2025-06-01T15:41:21.065Z,2025-06-01T15:41:21Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5760396343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731835,477,12,2,53,57,durq4oppf7c08tnbzrlebt0uz,1,5.1,76.6,2025-06-01T15:41:23.067Z,2025-06-01T15:51:43Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5760396495,213,0.00,5760396489,140,59.1,5760396493,212,56.7,5760396487,56,Center,5760396491,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731845,728,1,2,54,0,spvvjmk37iid7hsky9g3nce7,0,44.7,26.2,2025-06-01T15:41:25.791Z,2025-06-01T15:41:26Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5760396571,212,16.0,5760396569,141,49.7,5760396565,56,Back,5760396567,140,45.8,5760396563,3,,5760396573,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731893,478,15,2,54,8,durq4oppf7c08tnbzrlebt0uz,1,90.5,36.9,2025-06-01T15:41:34.412Z,2025-06-01T15:59:38Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5760400227,102,54.3,5760400237,146,98.2,5760419225,215,,5760396829,56,Center,5760424793,100,,5760424791,76,,5760400241,230,98.9,5760400231,458,,5760426371,233,730,5760399991,20,5760396825,22,,5760400243,231,5760424795,82,5760424797,101,5760396827,63,,5760400239,147,51.1,,46.0,,5760400229,103,,19,,,
2820731895,730,10,2,54,9,spvvjmk37iid7hsky9g3nce7,1,1.8,48.9,2025-06-01T15:41:34.512Z,2025-06-01T15:59:42Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5760426375,233,478,5760426421,14,,5760424863,94,,5760396865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731901,731,12,2,54,12,spvvjmk37iid7hsky9g3nce7,1,8.4,46.7,2025-06-01T15:41:37.824Z,2025-06-01T15:41:39Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5760396889,141,100.0,5760396885,56,Back,5760396961,167,,5760396891,212,41.2,5760396893,213,1.14,5760396887,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731915,479,5,2,54,12,durq4oppf7c08tnbzrlebt0uz,1,75.8,-1.4,2025-06-01T15:41:38.265Z,2025-06-01T15:43:43Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5760396997,347,,5760397003,233,732,5760396995,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731909,732,5,2,54,12,spvvjmk37iid7hsky9g3nce7,0,24.2,101.4,2025-06-01T15:41:38.265Z,2025-06-01T15:41:41Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5760396945,56,Back,5760397031,233,479,5760396947,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731983,480,1,2,54,15,durq4oppf7c08tnbzrlebt0uz,1,77.0,0.0,2025-06-01T15:41:40.555Z,2025-06-01T15:55:41Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5760397405,212,11.1,5760397401,140,77.0,5760397399,56,Right,5760397403,141,15.3,5760420107,189,,5760397397,107,,5760397407,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736097,600,1,2,54,16,durq4oppf7c08tnbzrlebt0uz,1,73.5,13.9,2025-06-01T15:41:41.544Z,2025-06-01T15:55:44Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5760421463,140,65.0,5760421467,212,9.2,5760421469,213,3.37,5760421465,141,10.9,5760421461,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736099,601,1,2,54,16,durq4oppf7c08tnbzrlebt0uz,0,59.8,8.8,2025-06-01T15:41:41.687Z,2025-06-01T15:57:23Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5760422343,56,Right,5760422345,140,66.8,5760422349,212,7.4,5760422351,213,6.26,5760422347,141,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731971,733,8,2,54,17,spvvjmk37iid7hsky9g3nce7,1,28.9,88.1,2025-06-01T15:41:43.151Z,2025-06-01T15:56:07Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5760397345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731979,734,1,2,54,21,spvvjmk37iid7hsky9g3nce7,0,29.4,89.6,2025-06-01T15:41:47.079Z,2025-06-01T15:53:12Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5760397375,56,Back,5760397383,213,4.56,5760397379,141,85.7,5760397377,140,29.0,5760397381,212,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731991,481,43,2,54,23,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-06-01T15:41:48.763Z,2025-06-01T15:55:07Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5760397431,141,16.7,5760421781,144,1,5760397427,56,Right,5760397435,213,3.09,5760397429,140,60.4,5760397433,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731993,482,1,2,54,23,durq4oppf7c08tnbzrlebt0uz,0,60.4,16.7,2025-06-01T15:41:49.277Z,2025-06-01T15:41:49Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5760397445,56,Right,5760397449,141,8.6,5760397453,213,5.94,5760397447,140,75.1,5760397451,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731999,483,1,2,54,24,durq4oppf7c08tnbzrlebt0uz,0,73.9,21.1,2025-06-01T15:41:50.126Z,2025-06-01T15:57:24Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5760423625,141,18.6,5760423629,213,3.80,5760423637,236,,5760403527,56,Right,5760423643,286,,5760423623,140,71.8,5760423849,233,735,5760423627,212,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820731997,735,74,2,54,24,spvvjmk37iid7hsky9g3nce7,1,29.0,85.7,2025-06-01T15:41:50.127Z,2025-06-01T15:57:23Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5760397469,285,,5760423841,233,483,5760397467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820732023,484,1,2,54,27,durq4oppf7c08tnbzrlebt0uz,1,75.0,10.6,2025-06-01T15:41:53.035Z,2025-06-01T15:41:54Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5760397621,56,Right,5760397629,213,3.04,5760397625,141,12.2,5760397627,212,10.3,5760397623,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820732035,485,1,2,54,29,durq4oppf7c08tnbzrlebt0uz,1,65.2,12.2,2025-06-01T15:41:54.747Z,2025-06-01T15:41:55Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5760397715,213,1.12,5760397709,140,68.3,5760397711,141,22.2,5760397707,56,Center,5760397713,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820732051,486,1,2,54,30,durq4oppf7c08tnbzrlebt0uz,1,68.3,22.2,2025-06-01T15:41:55.516Z,2025-06-01T15:41:57Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5760397817,212,7.3,5760397811,56,Right,5760397815,141,12.6,5760397819,213,4.24,5760397813,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820732063,487,1,2,54,31,durq4oppf7c08tnbzrlebt0uz,1,65.1,12.6,2025-06-01T15:41:56.843Z,2025-06-01T15:41:58Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5760397901,212,9.6,5760397897,140,56.6,5760397895,56,Right,5760397899,141,7.6,5760397903,213,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820732075,488,1,2,54,33,durq4oppf7c08tnbzrlebt0uz,1,56.6,7.6,2025-06-01T15:41:58.715Z,2025-06-01T15:42:01Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5760397987,56,Center,5760397997,213,1.46,5760397989,140,57.7,5760397995,212,10.3,5760397993,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820732115,490,1,2,54,38,durq4oppf7c08tnbzrlebt0uz,1,54.7,55.2,2025-06-01T15:42:04.475Z,2025-06-01T16:00:22Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5760398189,212,26.0,5760398185,140,66.7,5760398183,56,Left,5760398187,141,88.7,5760398191,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820732109,489,1,2,54,39,durq4oppf7c08tnbzrlebt0uz,1,57.8,22.7,2025-06-01T15:42:05.099Z,2025-06-01T16:00:23Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5760398149,213,1.72,5760398145,141,55.2,5760398141,56,Center,5760398143,140,54.7,5760398147,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820732165,491,1,2,54,43,durq4oppf7c08tnbzrlebt0uz,1,74.3,92.1,2025-06-01T15:42:08.875Z,2025-06-01T15:42:11Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5760398453,140,77.2,5760398457,212,20.0,5760398455,141,63.1,5760398459,213,4.87,5760398451,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820732175,492,61,2,54,45,durq4oppf7c08tnbzrlebt0uz,0,76.9,64.6,2025-06-01T15:42:11.435Z,2025-06-01T15:42:11Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5760398489,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820732201,737,1,2,54,47,spvvjmk37iid7hsky9g3nce7,1,24.3,29.4,2025-06-01T15:42:13.439Z,2025-06-01T15:42:15Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5760398597,213,1.23,5760398591,140,31.6,5760398589,56,Back,5760398595,212,22.8,5760398593,141,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820732203,738,1,2,54,49,spvvjmk37iid7hsky9g3nce7,1,31.7,61.1,2025-06-01T15:42:15.247Z,2025-06-01T15:42:16Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5760398603,140,26.4,5760398627,156,,5760398607,212,5.6,5760398609,213,3.00,5760398605,141,62.3,5760398601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820732227,739,1,2,54,52,spvvjmk37iid7hsky9g3nce7,1,21.1,64.5,2025-06-01T15:42:17.600Z,2025-06-01T15:42:20Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5760398751,140,32.7,5760398749,56,Back,5760398755,212,21.4,5760398757,213,0.96,5760398753,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820732241,740,1,2,54,54,spvvjmk37iid7hsky9g3nce7,0,33.0,89.4,2025-06-01T15:42:20.272Z,2025-06-01T15:42:21Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5760398807,141,67.9,5760398815,213,5.33,5760398799,56,Back,5760398811,212,17.9,5760398803,140,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820732259,494,1,2,54,56,durq4oppf7c08tnbzrlebt0uz,1,65.3,38.8,2025-06-01T15:42:21.916Z,2025-06-01T15:42:24Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5760398891,56,Right,5760398897,212,20.1,5760398893,140,58.8,5760398899,213,4.37,5760398895,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820732271,495,1,2,54,58,durq4oppf7c08tnbzrlebt0uz,1,58.8,11.0,2025-06-01T15:42:24.492Z,2025-06-01T15:42:26Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5760398983,212,12.5,5760398973,140,68.0,5760398979,141,22.7,5760398985,213,0.69,5760398969,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820732305,496,1,2,55,0,durq4oppf7c08tnbzrlebt0uz,1,67.7,31.0,2025-06-01T15:42:26.220Z,2025-06-01T15:42:32Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5760399177,212,26.9,5760399173,140,61.9,5760399171,56,Center,5760399175,141,69.6,5760399179,213,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820732315,497,1,2,55,6,durq4oppf7c08tnbzrlebt0uz,1,64.8,82.1,2025-06-01T15:42:32.267Z,2025-06-01T15:42:34Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5760399257,140,54.7,5760399263,213,3.93,5760399255,56,Center,5760399259,141,66.3,5760399261,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820732325,498,1,2,55,8,durq4oppf7c08tnbzrlebt0uz,1,54.7,66.3,2025-06-01T15:42:34.267Z,2025-06-01T15:42:36Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5760399355,212,13.4,5760399349,56,Back,5760399351,140,48.9,5760399353,141,48.7,5760399357,213,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820732337,499,1,2,55,10,durq4oppf7c08tnbzrlebt0uz,1,47.1,48.8,2025-06-01T15:42:36.236Z,2025-06-01T15:42:38Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5760399419,212,19.9,5760399413,140,51.2,5760399417,141,20.3,5760399409,56,Right,5760399423,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820732345,500,1,2,55,13,durq4oppf7c08tnbzrlebt0uz,1,48.9,22.5,2025-06-01T15:42:38.603Z,2025-06-01T15:42:40Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5760399495,212,17.8,5760399489,56,Back,5760399493,141,47.6,5760399497,213,1.86,5760399491,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820732359,501,1,2,55,14,durq4oppf7c08tnbzrlebt0uz,1,43.2,49.4,2025-06-01T15:42:40.316Z,2025-06-01T15:42:43Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5760399587,212,20.8,5760399581,56,Back,5760399589,213,1.72,5760399585,141,79.7,5760399583,140,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820732373,502,1,2,55,17,durq4oppf7c08tnbzrlebt0uz,1,39.3,82.4,2025-06-01T15:42:43.275Z,2025-06-01T15:42:47Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5760399691,56,Back,5760399705,213,1.11,5760399701,212,10.5,5760399699,141,96.2,5760399695,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820732399,503,4,2,55,21,durq4oppf7c08tnbzrlebt0uz,1,40.8,93.7,2025-06-01T15:42:47.259Z,2025-06-01T15:43:14Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5760399867,152,,5760399911,233,741,5760399863,295,,5760399861,13,,5760399865,56,Back,5760399869,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820732379,741,4,2,55,21,spvvjmk37iid7hsky9g3nce7,0,59.2,6.3,2025-06-01T15:42:47.260Z,2025-06-01T15:43:14Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5760399907,152,,5760399915,233,503,5760399733,56,Right,5760399905,295,,5760399735,285,,5760399903,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820732473,504,1,2,55,38,durq4oppf7c08tnbzrlebt0uz,1,35.2,78.1,2025-06-01T15:43:03.748Z,2025-06-01T16:01:40Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5760400277,5,,5760400287,212,21.6,5760400283,140,32.3,5760400281,56,Back,5760427939,189,,5760400279,152,,5760400289,213,4.57,5760400285,141,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820732477,505,1,2,55,39,durq4oppf7c08tnbzrlebt0uz,1,32.3,46.6,2025-06-01T15:43:04.611Z,2025-06-01T16:01:38Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5760400301,141,21.0,5760400297,56,Back,5760400299,140,36.8,5760400303,212,18.0,5760427977,189,,5760400305,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
