id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2802397393,465,1,2,55,31,spvvjmk37iid7hsky9g3nce7,0,32.3,94.7,2025-04-18T14:15:03.487Z,2025-04-18T14:15:04Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5659105191,213,6.17,5659105189,212,3.0,5659105185,140,35.1,5659105319,156,,5659105183,56,Back,5659105187,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802397445,544,61,2,55,34,2nnlsjfbcea40t4jeclcbw9lk,1,61.4,6.2,2025-04-18T14:15:05.660Z,2025-04-18T14:16:33Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5659105467,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802397483,466,5,2,55,34,spvvjmk37iid7hsky9g3nce7,1,33.8,101.8,2025-04-18T14:15:06.388Z,2025-04-18T14:34:19Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5659105707,233,545,5659105673,56,Back,5659105675,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802397459,545,5,2,55,34,2nnlsjfbcea40t4jeclcbw9lk,0,66.2,-1.8,2025-04-18T14:15:06.388Z,2025-04-18T14:15:09Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5659105755,233,466,5659105535,56,Right,5659105537,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802397537,467,1,2,55,37,spvvjmk37iid7hsky9g3nce7,1,33.5,100.0,2025-04-18T14:15:08.815Z,2025-04-18T14:16:51Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5659105963,107,,5659105967,140,27.2,5659105971,212,20.9,5659105973,213,4.39,5659105969,141,72.3,5659105965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802397567,468,1,2,55,38,spvvjmk37iid7hsky9g3nce7,1,27.3,70.9,2025-04-18T14:15:09.871Z,2025-04-18T14:15:11Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5659106135,213,4.47,5659106129,140,23.8,5659106131,141,49.4,5659106133,212,15.1,5659106127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802397793,469,1,2,55,39,spvvjmk37iid7hsky9g3nce7,1,23.8,49.4,2025-04-18T14:15:11.327Z,2025-04-18T14:15:19Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5659107339,141,51.6,5659107345,213,0.15,5659107337,140,33.3,5659107335,56,Back,5659107341,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802397823,470,1,2,55,48,spvvjmk37iid7hsky9g3nce7,1,34.8,70.6,2025-04-18T14:15:19.511Z,2025-04-18T14:15:20Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5659107531,212,8.0,5659107529,141,82.4,5659107525,56,Back,5659107527,140,35.2,5659107533,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802397897,471,1,2,55,49,spvvjmk37iid7hsky9g3nce7,1,35.2,82.4,2025-04-18T14:15:20.822Z,2025-04-18T14:15:24Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5659108035,140,45.6,5659108039,212,12.7,5659108041,213,0.53,5659108033,56,Back,5659108037,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802398001,472,1,2,55,52,spvvjmk37iid7hsky9g3nce7,1,53.3,84.1,2025-04-18T14:15:24.103Z,2025-04-18T14:15:28Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5659108613,140,44.7,5659108617,141,76.0,5659108619,212,10.6,5659108623,213,3.69,5659108611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802398015,473,1,2,55,56,spvvjmk37iid7hsky9g3nce7,0,44.6,72.7,2025-04-18T14:15:28.199Z,2025-04-18T14:15:28Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5659108703,140,50.9,5659108707,212,7.8,5659108705,141,66.6,5659108709,213,5.72,5659108701,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802398029,546,8,2,55,57,2nnlsjfbcea40t4jeclcbw9lk,1,47.3,29.1,2025-04-18T14:15:29.108Z,2025-04-18T14:15:29Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5659108775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802398269,548,1,2,55,59,2nnlsjfbcea40t4jeclcbw9lk,1,45.6,32.1,2025-04-18T14:15:31.285Z,2025-04-18T14:15:52Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,1.0,,5659111435,210,13,5659110125,141,73.5,5659110131,213,1.01,5659110113,56,Center,5659110129,212,33.2,5659110137,1,,5659110119,140,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802398273,549,13,2,56,8,2nnlsjfbcea40t4jeclcbw9lk,1,90.3,69.3,2025-04-18T14:15:40.036Z,2025-04-18T14:17:51Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5659110151,56,Center,5659110147,22,,5659111491,231,52.9,5659111473,29,,5659111489,230,99.8,5659111483,102,35.6,5659111471,75,,5659110149,64,,5659111485,103,5659111475,55,5659110789,72,5659111469,121,,5659111487,215,,8.3,548,,,,,,,,,,,,,,,,,,,,,,
2802398251,475,5,2,56,9,spvvjmk37iid7hsky9g3nce7,1,-1.2,61.3,2025-04-18T14:15:40.848Z,2025-04-18T14:34:19Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5659110001,346,,5659110771,233,550,5659109999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802398389,550,5,2,56,9,2nnlsjfbcea40t4jeclcbw9lk,0,101.2,38.7,2025-04-18T14:15:40.848Z,2025-04-18T14:34:19Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5659110741,56,Center,5659110743,346,,5659110843,233,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802398971,476,1,2,56,37,spvvjmk37iid7hsky9g3nce7,1,4.1,42.4,2025-04-18T14:16:09.258Z,2025-04-18T14:16:11Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5659114099,140,6.8,5659114101,141,50.4,5659114091,124,,5659114109,237,,5659114103,212,6.1,5659114097,56,Back,5659114105,213,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802399153,477,1,2,56,39,spvvjmk37iid7hsky9g3nce7,1,8.5,38.0,2025-04-18T14:16:11.431Z,2025-04-18T14:16:18Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5659115087,212,21.3,5659115083,140,25.1,5659115081,56,Back,5659115089,213,5.67,5659115085,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802399171,478,4,2,56,46,spvvjmk37iid7hsky9g3nce7,1,14.1,8.4,2025-04-18T14:16:18.212Z,2025-04-18T14:27:45Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5659115369,152,,5659115365,294,,5659115371,285,,5659115367,56,Back,5659115481,233,551,5659115363,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802399181,551,4,2,56,46,2nnlsjfbcea40t4jeclcbw9lk,0,85.9,91.6,2025-04-18T14:16:18.213Z,2025-04-18T14:27:45Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5659115385,286,,5659115381,56,Left,5659115377,13,,5659115379,294,,5659115383,152,,5659115533,233,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802399671,479,1,2,57,8,spvvjmk37iid7hsky9g3nce7,0,18.8,12.0,2025-04-18T14:16:39.697Z,2025-04-18T14:16:41Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5659117905,141,19.5,5659117895,5,,5659117909,213,0.09,5659117897,155,,5659117901,56,Right,5659117911,1,,5659117899,152,,5659117903,140,72.6,5659117907,212,,,,,,,,,,,56.7,,,,,,,,,,,,,,,,,,,,,,,
2802399727,552,12,2,57,11,2nnlsjfbcea40t4jeclcbw9lk,1,21.2,70.2,2025-04-18T14:16:43.253Z,2025-04-18T14:16:44Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5659118207,56,Back,5659118213,212,14.5,5659118211,141,86.8,5659118215,213,0.90,5659118209,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802399781,553,1,2,57,14,2nnlsjfbcea40t4jeclcbw9lk,1,29.8,86.8,2025-04-18T14:16:46.379Z,2025-04-18T14:18:05Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5659118483,140,25.4,5659118497,212,8.8,5659118479,56,Back,5659118489,141,75.7,5659118501,213,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802399815,555,1,2,57,16,2nnlsjfbcea40t4jeclcbw9lk,1,25.4,75.7,2025-04-18T14:16:47.637Z,2025-04-18T14:16:48Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5659118687,56,Back,5659118693,212,9.3,5659118695,213,1.83,5659118691,141,88.9,5659118689,140,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802399847,556,1,2,57,17,2nnlsjfbcea40t4jeclcbw9lk,1,23.1,88.9,2025-04-18T14:16:48.757Z,2025-04-18T14:16:51Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5659118881,141,57.6,5659118877,56,Back,5659118885,213,4.55,5659118879,140,19.8,5659118883,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802399965,557,1,2,57,21,2nnlsjfbcea40t4jeclcbw9lk,0,23.6,34.5,2025-04-18T14:16:52.790Z,2025-04-18T14:16:55Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5659119501,56,Right,5659119511,1,,5659119509,213,6.06,5659119507,212,56.3,5659119503,140,75.9,5659119505,141,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802400051,481,1,2,57,25,spvvjmk37iid7hsky9g3nce7,1,26.2,72.4,2025-04-18T14:16:57.447Z,2025-04-18T14:16:59Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5659119955,212,7.6,5659119951,141,62.6,5659119961,213,5.20,5659119945,56,Back,5659119949,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802400111,482,1,2,57,28,spvvjmk37iid7hsky9g3nce7,1,29.0,63.7,2025-04-18T14:16:59.544Z,2025-04-18T14:17:02Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5659120319,212,7.1,5659120321,213,0.65,5659120317,141,70.0,5659120313,56,Back,5659120315,140,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802400125,483,1,2,57,31,spvvjmk37iid7hsky9g3nce7,1,34.4,70.0,2025-04-18T14:17:02.519Z,2025-04-18T14:18:19Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5659120383,56,Back,5659120387,141,63.1,5659120391,213,4.11,5659120389,212,5.7,5659120425,156,,5659120385,140,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802400157,484,61,2,57,32,spvvjmk37iid7hsky9g3nce7,0,31.3,63.1,2025-04-18T14:17:04.335Z,2025-04-18T14:18:21Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5659120551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802400609,562,1,2,57,36,2nnlsjfbcea40t4jeclcbw9lk,1,59.7,38.3,2025-04-18T14:17:08.381Z,2025-04-18T14:18:04Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5659127867,141,59.3,5659127871,213,1.10,5659127863,56,Center,5659127869,212,16.1,5659127865,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802400309,559,1,2,57,38,2nnlsjfbcea40t4jeclcbw9lk,1,73.4,63.4,2025-04-18T14:17:10.116Z,2025-04-18T14:17:54Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5659121325,212,12.1,5659121321,140,62.9,5659121327,213,2.72,5659121323,141,70.6,5659121319,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802400381,560,1,2,57,38,2nnlsjfbcea40t4jeclcbw9lk,1,71.7,71.4,2025-04-18T14:17:10.341Z,2025-04-18T14:17:13Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5659121743,212,16.6,5659121737,56,Left,5659121739,140,85.9,5659121745,213,0.45,5659121741,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802400423,561,1,2,57,41,2nnlsjfbcea40t4jeclcbw9lk,0,81.8,80.2,2025-04-18T14:17:13.093Z,2025-04-18T14:17:15Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5659122011,141,43.3,5659122009,140,97.0,5659122007,56,Center,5659122013,212,29.7,5659122003,2,,5659122005,155,,5659122015,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802400583,486,1,2,57,47,spvvjmk37iid7hsky9g3nce7,1,13.5,54.2,2025-04-18T14:17:19.367Z,2025-04-18T14:17:21Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5659122891,141,39.8,5659122885,123,,5659122889,140,23.7,5659122895,213,5.54,5659122893,212,14.5,5659122887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802400647,487,1,2,57,49,spvvjmk37iid7hsky9g3nce7,1,24.9,38.0,2025-04-18T14:17:21.495Z,2025-04-18T14:17:25Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5659123247,56,Back,5659123253,212,11.7,5659123249,140,20.7,5659123251,141,22.1,5659123255,213,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802400687,488,1,2,57,53,spvvjmk37iid7hsky9g3nce7,1,19.6,15.0,2025-04-18T14:17:24.933Z,2025-04-18T14:17:27Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5659123455,141,31.6,5659123459,213,2.06,5659123451,56,Back,5659123453,140,13.9,5659123457,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802400737,489,1,2,57,55,spvvjmk37iid7hsky9g3nce7,1,13.9,31.6,2025-04-18T14:17:26.893Z,2025-04-18T14:17:29Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5659123775,140,27.4,5659123785,213,5.95,5659123781,212,15.0,5659123777,141,24.4,5659123773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802400747,490,3,2,57,57,spvvjmk37iid7hsky9g3nce7,0,24.4,18.4,2025-04-18T14:17:28.980Z,2025-04-18T14:34:36Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5659124271,233,563,5659123823,56,Back,5659123825,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802400819,563,7,2,57,57,2nnlsjfbcea40t4jeclcbw9lk,1,75.6,81.6,2025-04-18T14:17:28.981Z,2025-04-18T14:34:36Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5659124155,56,Left,5659124157,286,,5659124233,233,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802400891,565,1,2,58,0,2nnlsjfbcea40t4jeclcbw9lk,1,77.1,83.8,2025-04-18T14:17:32.357Z,2025-04-18T14:17:35Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5659124581,141,42.7,5659124577,56,Center,5659124585,213,4.69,5659124579,140,76.5,5659124583,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802400967,566,1,2,58,3,2nnlsjfbcea40t4jeclcbw9lk,1,74.0,42.7,2025-04-18T14:17:34.933Z,2025-04-18T14:17:39Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5659125047,212,15.7,5659125037,56,Center,5659125049,213,5.76,5659125045,141,31.2,5659125041,140,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802400931,491,83,2,58,6,spvvjmk37iid7hsky9g3nce7,0,14.4,64.8,2025-04-18T14:17:38.043Z,2025-04-18T14:17:41Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5659125255,399,au1cbzehllmo4yyt6s0d16rkk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802400983,567,1,2,58,7,2nnlsjfbcea40t4jeclcbw9lk,1,87.7,29.1,2025-04-18T14:17:39.269Z,2025-04-18T14:17:40Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5659125187,140,95.4,5659125193,213,5.93,5659125189,141,24.7,5659125191,212,8.6,5659125185,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802400997,568,1,2,58,9,2nnlsjfbcea40t4jeclcbw9lk,0,95.7,24.9,2025-04-18T14:17:40.645Z,2025-04-18T14:18:56Z,8fle9xgnd83jth2i2d6vh0k16,I. Fofana,,,5659125291,212,52.0,5659125289,141,100.0,5659125281,2,,5659125287,140,94.8,5659125293,213,1.59,5659125285,56,Left,5659125337,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802401041,492,5,2,58,10,spvvjmk37iid7hsky9g3nce7,1,6.2,-1.6,2025-04-18T14:17:41.779Z,2025-04-18T14:34:20Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5659125681,56,Back,5659125685,347,,5659125703,233,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802401011,569,5,2,58,10,2nnlsjfbcea40t4jeclcbw9lk,0,93.8,101.6,2025-04-18T14:17:41.779Z,2025-04-18T14:17:48Z,8fle9xgnd83jth2i2d6vh0k16,I. Fofana,,,5659125365,347,,5659125725,233,492,5659125363,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802401635,493,1,2,58,37,spvvjmk37iid7hsky9g3nce7,0,7.9,0.0,2025-04-18T14:18:09.311Z,2025-04-18T14:18:13Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5659128895,212,22.9,5659128899,1,,5659128891,140,28.0,5659128889,56,Back,5659128893,141,11.1,5659128887,107,,5659128897,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802401751,570,1,2,58,43,2nnlsjfbcea40t4jeclcbw9lk,1,61.1,76.4,2025-04-18T14:18:15.493Z,2025-04-18T14:18:18Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5659129493,141,88.7,5659129487,3,,5659129497,213,0.93,5659129489,56,Left,5659129491,140,67.0,5659129495,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802401777,571,1,2,58,46,2nnlsjfbcea40t4jeclcbw9lk,0,67.0,88.7,2025-04-18T14:18:18.054Z,2025-04-18T14:18:20Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5659129661,140,79.6,5659129665,212,20.1,5659129667,213,5.43,5659129657,56,Center,5659129663,141,66.4,5659129653,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802401827,494,44,2,58,47,spvvjmk37iid7hsky9g3nce7,1,20.0,31.8,2025-04-18T14:18:18.964Z,2025-04-18T14:18:23Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5659129895,285,,5659129947,233,572,5659129893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802401797,572,44,2,58,47,2nnlsjfbcea40t4jeclcbw9lk,0,80.0,68.2,2025-04-18T14:18:18.965Z,2025-04-18T14:18:23Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5659129785,56,Center,5659129989,233,494,5659129787,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802401947,495,1,2,58,48,spvvjmk37iid7hsky9g3nce7,1,19.7,29.1,2025-04-18T14:18:20.212Z,2025-04-18T14:18:23Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5659130563,141,13.8,5659130567,213,4.67,5659130561,140,19.3,5659130557,3,,5659130565,212,10.4,5659130559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802401955,496,1,2,58,50,spvvjmk37iid7hsky9g3nce7,0,19.3,13.5,2025-04-18T14:18:21.583Z,2025-04-18T14:18:24Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5659130611,56,Back,5659130623,213,6.16,5659130619,141,9.7,5659130621,212,20.2,5659130605,155,,5659130615,140,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802401907,573,44,2,58,50,2nnlsjfbcea40t4jeclcbw9lk,1,61.2,82.2,2025-04-18T14:18:22.229Z,2025-04-18T14:34:52Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5659130747,233,497,5659130341,286,,5659130339,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802401969,497,44,2,58,50,spvvjmk37iid7hsky9g3nce7,0,38.8,17.8,2025-04-18T14:18:22.230Z,2025-04-18T14:34:53Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5659130691,56,Back,5659130693,285,,5659130809,233,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802401961,574,1,2,58,51,2nnlsjfbcea40t4jeclcbw9lk,1,60.6,68.7,2025-04-18T14:18:22.629Z,2025-04-18T14:18:24Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5659130665,141,87.8,5659130659,3,,5659130661,56,Left,5659130663,140,53.1,5659130671,213,2.12,5659130667,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802402079,576,1,2,58,52,2nnlsjfbcea40t4jeclcbw9lk,1,53.1,87.8,2025-04-18T14:18:24.469Z,2025-04-18T14:18:28Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5659131277,56,Back,5659131281,140,34.0,5659131289,213,3.83,5659131287,212,26.1,5659131285,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802402091,577,1,2,58,56,2nnlsjfbcea40t4jeclcbw9lk,1,31.7,59.6,2025-04-18T14:18:28.149Z,2025-04-18T14:18:28Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5659131359,56,Back,5659131365,212,7.1,5659131361,140,36.4,5659131367,213,0.81,5659131363,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802402111,578,1,2,58,57,2nnlsjfbcea40t4jeclcbw9lk,1,36.4,67.2,2025-04-18T14:18:28.791Z,2025-04-18T14:18:29Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5659131465,56,Back,5659131475,212,9.7,5659131477,213,6.14,5659131467,140,45.5,5659131471,141,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802402179,579,1,2,58,58,2nnlsjfbcea40t4jeclcbw9lk,1,45.5,65.2,2025-04-18T14:18:29.654Z,2025-04-18T14:18:32Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5659131857,212,15.9,5659131853,140,43.1,5659131851,56,Back,5659131855,141,88.3,5659131859,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802402251,580,1,2,59,2,2nnlsjfbcea40t4jeclcbw9lk,0,56.0,91.5,2025-04-18T14:18:34.469Z,2025-04-18T14:18:35Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5659132241,140,83.8,5659132245,212,29.9,5659132239,56,Left,5659132247,213,6.07,5659132237,155,,5659132243,141,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802402263,498,8,2,59,4,spvvjmk37iid7hsky9g3nce7,1,13.5,18.0,2025-04-18T14:18:35.999Z,2025-04-18T14:18:36Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5659132289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802402363,500,1,2,59,6,spvvjmk37iid7hsky9g3nce7,1,13.4,14.9,2025-04-18T14:18:37.556Z,2025-04-18T14:18:40Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5659132813,56,Back,5659132817,141,12.3,5659132821,213,6.16,5659132819,212,14.3,5659132815,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
