id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/14/value,qualifier/15/value,qualifier/16/value
2814720269,341,1,2,46,54,4jg5vd59i24chckyua90dr1lg,1,64.0,83.3,2025-05-14T18:05:41.780Z,2025-05-14T18:05:43Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5727004251,56,Left,5727004255,141,94.4,5727004257,212,20.1,5727004259,213,0.39,5727004253,140,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814720301,342,1,2,46,56,4jg5vd59i24chckyua90dr1lg,1,83.4,95.3,2025-05-14T18:05:43.140Z,2025-05-14T18:05:45Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5727004465,213,3.77,5727004461,212,6.5,5727004455,140,78.4,5727004451,56,Left,5727004457,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814720323,343,1,2,46,58,4jg5vd59i24chckyua90dr1lg,1,78.5,89.9,2025-05-14T18:05:45.036Z,2025-05-14T18:05:47Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5727004609,213,2.92,5727004603,140,62.9,5727004601,56,Left,5727004605,141,95.3,5727004607,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814720357,344,1,2,47,0,4jg5vd59i24chckyua90dr1lg,1,62.5,95.7,2025-05-14T18:05:47.092Z,2025-05-14T18:05:49Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5727004805,140,66.4,5727004807,141,75.0,5727004809,212,14.7,5727004803,56,Center,5727004813,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814720433,345,1,2,47,2,4jg5vd59i24chckyua90dr1lg,1,66.4,75.0,2025-05-14T18:05:49.052Z,2025-05-14T18:05:53Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5727005179,213,1.47,5727005173,140,67.0,5727005177,212,6.2,5727005175,141,84.1,5727005171,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814720437,346,3,2,47,6,4jg5vd59i24chckyua90dr1lg,0,83.6,89.9,2025-05-14T18:05:53.164Z,2025-05-14T18:05:58Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5727005203,56,Left,5727005205,286,,5727005537,233,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814720481,515,7,2,47,6,2nnlsjfbcea40t4jeclcbw9lk,0,16.4,10.1,2025-05-14T18:05:53.165Z,2025-05-14T18:06:18Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5727005495,233,346,5727005427,56,Back,5727005429,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814720539,347,1,2,47,9,4jg5vd59i24chckyua90dr1lg,1,77.9,80.8,2025-05-14T18:05:56.220Z,2025-05-14T18:05:59Z,2cvq4wyrr0xtelibpirkxqpsk,N. Milleskog,,,5727005773,213,1.31,5727005767,140,80.3,5727005765,56,Left,5727005769,141,94.8,5727005771,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814720557,348,1,2,47,12,4jg5vd59i24chckyua90dr1lg,1,80.3,94.8,2025-05-14T18:05:58.948Z,2025-05-14T18:07:34Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5727005843,141,96.6,5727005839,56,Left,5727005847,213,3.08,5727005841,140,61.7,5727005845,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814720641,349,1,2,47,13,4jg5vd59i24chckyua90dr1lg,1,59.0,76.9,2025-05-14T18:05:59.972Z,2025-05-14T18:07:36Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5727006361,212,12.7,5727006363,213,5.55,5727006359,141,64.4,5727006355,56,Center,5727006357,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814721209,357,1,2,47,14,4jg5vd59i24chckyua90dr1lg,1,71.8,47.9,2025-05-14T18:06:01.661Z,2025-05-14T18:07:33Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5727010295,213,5.23,5727010291,141,35.2,5727010289,140,76.5,5727010293,212,9.9,5727010287,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814720657,350,1,2,47,19,4jg5vd59i24chckyua90dr1lg,1,73.8,48.7,2025-05-14T18:06:06.252Z,2025-05-14T18:06:07Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5727006449,213,5.51,5727006443,140,85.3,5727006445,141,31.2,5727006441,56,Center,5727006447,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814720677,351,1,2,47,20,4jg5vd59i24chckyua90dr1lg,0,88.2,21.1,2025-05-14T18:06:07.340Z,2025-05-14T18:07:46Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5727006523,141,38.9,5727006519,56,Center,5727006515,2,,5727006527,213,1.15,5727006525,212,13.2,5727006521,140,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814720763,516,12,2,47,20,2nnlsjfbcea40t4jeclcbw9lk,1,8.6,58.4,2025-05-14T18:06:07.704Z,2025-05-14T18:06:13Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5727007011,212,21.7,5727007009,141,49.6,5727007005,56,Back,5727007013,213,6.00,5727007007,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814720759,352,13,2,47,25,4jg5vd59i24chckyua90dr1lg,1,76.0,60.2,2025-05-14T18:06:12.189Z,2025-05-14T18:59:51Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5727007445,215,,5727007447,230,97.2,5727007449,231,51.1,5727007203,72,,5727006977,18,,5727006975,22,,5727006979,56,Center,5727255731,86,,5727007443,103,5727007441,102,58.7,5727011019,458,,,,,,,,,,,,,,,,,47.2,,,
2814720773,517,5,2,47,26,2nnlsjfbcea40t4jeclcbw9lk,1,-1.4,38.9,2025-05-14T18:06:13.064Z,2025-05-14T18:06:16Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5727007209,233,353,5727007055,56,Back,5727007057,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814720797,353,5,2,47,26,4jg5vd59i24chckyua90dr1lg,0,101.0,60.5,2025-05-14T18:06:13.276Z,2025-05-14T18:06:16Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5727007199,346,,5727007197,56,Center,5727007231,233,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814720967,518,1,2,47,40,2nnlsjfbcea40t4jeclcbw9lk,0,4.3,42.4,2025-05-14T18:06:27.592Z,2025-05-14T18:06:32Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5727008179,140,57.5,5727008175,56,Center,5727008191,213,6.07,5727008193,1,,5727008187,212,57.1,5727008255,189,,5727008183,141,25.0,5727008195,74,,5727008171,124,,,,,,,,,,,,,,,,,,,,,,,,,
2814720961,354,61,2,47,44,4jg5vd59i24chckyua90dr1lg,1,42.0,79.6,2025-05-14T18:06:30.946Z,2025-05-14T18:06:31Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5727008155,56,Back,5727008235,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814721011,355,43,2,47,47,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-05-14T18:06:33.988Z,2025-05-14T18:06:37Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5727008395,56,Back,5727008583,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814721025,519,4,2,47,48,2nnlsjfbcea40t4jeclcbw9lk,1,71.4,32.0,2025-05-14T18:06:35.384Z,2025-05-14T19:00:21Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5727008691,233,356,5727008487,152,,5727008485,56,Center,5727008483,13,,5727008489,265,,5727008491,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814721055,356,4,2,47,48,4jg5vd59i24chckyua90dr1lg,0,28.6,68.0,2025-05-14T18:06:35.385Z,2025-05-14T19:00:22Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5727008671,13,,5727008679,265,,5727008681,285,,5727008675,56,Back,5727008677,152,,5727008709,233,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814721679,520,1,2,48,31,2nnlsjfbcea40t4jeclcbw9lk,0,68.7,36.9,2025-05-14T18:07:18.859Z,2025-05-14T18:07:20Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5727011891,212,24.3,5727011881,155,,5727011879,5,,5727011883,152,,5727011889,141,54.3,5727011893,213,0.51,5727011887,140,88.9,5727011885,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814721699,358,12,2,48,34,4jg5vd59i24chckyua90dr1lg,1,3.3,47.0,2025-05-14T18:07:21.380Z,2025-05-14T18:08:26Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5727012005,212,15.7,5727012007,213,0.13,5727011999,56,Back,5727012003,141,50.1,5727012001,140,18.1,5727012013,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814722001,362,1,2,48,35,4jg5vd59i24chckyua90dr1lg,1,20.1,59.0,2025-05-14T18:07:22.852Z,2025-05-14T18:07:45Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5727013753,212,6.6,5727013747,56,Back,5727013751,141,51.3,5727013755,213,5.38,5727013749,140,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814721773,360,61,2,48,38,4jg5vd59i24chckyua90dr1lg,0,26.9,52.7,2025-05-14T18:07:25.124Z,2025-05-14T18:08:48Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5727012413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814721781,521,1,2,48,39,2nnlsjfbcea40t4jeclcbw9lk,1,70.9,40.3,2025-05-14T18:07:26.617Z,2025-05-14T18:07:28Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5727012499,213,2.72,5727012493,140,53.0,5727012497,212,20.6,5727012495,141,52.7,5727012491,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814721833,523,1,2,48,41,2nnlsjfbcea40t4jeclcbw9lk,1,53.0,52.7,2025-05-14T18:07:28.040Z,2025-05-14T18:07:31Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5727012761,212,14.1,5727012757,140,64.8,5727012755,56,Center,5727012759,141,62.7,5727012763,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814721839,524,4,2,48,44,2nnlsjfbcea40t4jeclcbw9lk,1,65.8,58.8,2025-05-14T18:07:31.288Z,2025-05-14T19:00:22Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5727012813,13,,5727012821,286,,5727013097,233,361,5727012817,152,,5727013003,295,,5727012815,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814721849,361,4,2,48,44,4jg5vd59i24chckyua90dr1lg,0,34.2,41.2,2025-05-14T18:07:31.289Z,2025-05-14T19:00:22Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5727013091,152,,5727013117,233,524,5727013087,295,,5727013085,13,,5727013093,285,,5727013089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814722063,525,1,2,49,2,2nnlsjfbcea40t4jeclcbw9lk,1,58.5,64.3,2025-05-14T18:07:48.921Z,2025-05-14T18:07:50Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5727014119,152,,5727014121,56,Back,5727014117,5,,5727014129,213,2.81,5727014123,140,47.8,5727014127,212,11.9,5727014125,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814722095,526,1,2,49,3,2nnlsjfbcea40t4jeclcbw9lk,1,48.8,69.1,2025-05-14T18:07:50.584Z,2025-05-14T18:07:53Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5727014333,141,45.2,5727014329,56,Back,5727014335,212,16.3,5727014331,140,49.0,5727014337,213,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814722169,527,1,2,49,6,2nnlsjfbcea40t4jeclcbw9lk,1,52.1,42.1,2025-05-14T18:07:53.689Z,2025-05-14T18:09:27Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5727014733,212,25.6,5727014729,141,16.5,5727014727,140,70.0,5727014735,213,5.54,5727014725,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814722161,363,43,2,49,12,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-05-14T18:07:59.308Z,2025-05-14T18:09:25Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5727014699,56,Back,5727021847,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814722193,528,61,2,49,13,2nnlsjfbcea40t4jeclcbw9lk,0,70.0,16.5,2025-05-14T18:08:00.394Z,2025-05-14T18:09:34Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5727014869,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814722175,364,5,2,49,14,4jg5vd59i24chckyua90dr1lg,1,30.1,101.3,2025-05-14T18:08:00.980Z,2025-05-14T18:09:00Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5727014761,347,,5727014759,56,Back,5727015089,233,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814722233,529,5,2,49,16,2nnlsjfbcea40t4jeclcbw9lk,0,69.9,-1.3,2025-05-14T18:08:03.497Z,2025-05-14T18:09:00Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5727015065,56,Right,5727015067,347,,5727015127,233,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814722381,365,1,2,49,27,4jg5vd59i24chckyua90dr1lg,0,25.5,100.0,2025-05-14T18:08:14.180Z,2025-05-14T18:08:15Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5727015857,140,43.4,5727015855,56,Back,5727015861,212,19.7,5727015859,141,93.2,5727015863,213,5.98,5727015853,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814722419,530,1,2,49,30,2nnlsjfbcea40t4jeclcbw9lk,1,57.9,9.8,2025-05-14T18:08:16.969Z,2025-05-14T18:08:17Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5727016041,213,0.33,5727016021,3,,5727016025,56,Right,5727016037,212,10.8,5727016029,140,67.6,5727016033,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814722459,531,1,2,49,30,2nnlsjfbcea40t4jeclcbw9lk,1,67.6,14.9,2025-05-14T18:08:17.836Z,2025-05-14T18:08:19Z,cp6wq9yycl773piudi3we5b84,W. Uhrström,,,5727016243,141,27.1,5727016239,56,Center,5727016245,212,8.3,5727016237,3,,5727016241,140,68.3,5727016247,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814722471,532,1,2,49,32,2nnlsjfbcea40t4jeclcbw9lk,1,68.3,27.1,2025-05-14T18:08:19.513Z,2025-05-14T18:08:20Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5727016305,56,Center,5727016307,140,69.1,5727016311,212,17.2,5727016303,3,,5727016309,141,52.4,5727016313,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814722493,534,1,2,49,33,2nnlsjfbcea40t4jeclcbw9lk,1,69.1,52.4,2025-05-14T18:08:20.905Z,2025-05-14T18:08:22Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5727016413,56,Center,5727016429,213,5.51,5727016417,140,75.4,5727016421,141,43.0,5727016425,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814722509,535,1,2,49,34,2nnlsjfbcea40t4jeclcbw9lk,1,75.4,43.0,2025-05-14T18:08:21.441Z,2025-05-14T18:10:29Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5727016491,56,Center,5727016499,213,5.58,5727016493,140,80.4,5727016497,212,6.9,5727016495,141,36.4,5727016489,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814722559,536,50,2,49,35,2nnlsjfbcea40t4jeclcbw9lk,1,84.3,44.6,2025-05-14T18:08:21.912Z,2025-05-14T18:12:13Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5727025669,233,366,5727016725,286,,5727016721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814722623,366,7,2,49,35,4jg5vd59i24chckyua90dr1lg,0,15.7,55.4,2025-05-14T18:08:21.913Z,2025-05-14T18:12:15Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5727017127,56,Back,5727017129,285,,5727025649,233,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814724897,564,61,2,49,36,2nnlsjfbcea40t4jeclcbw9lk,1,81.8,49.1,2025-05-14T18:08:23.482Z,2025-05-14T18:11:42Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5727031829,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814725123,395,61,2,49,37,4jg5vd59i24chckyua90dr1lg,1,17.1,46.8,2025-05-14T18:08:24.079Z,2025-05-14T18:11:49Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5727032401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814724901,565,50,2,49,37,2nnlsjfbcea40t4jeclcbw9lk,1,87.4,44.5,2025-05-14T18:08:24.643Z,2025-05-14T19:07:37Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5727033005,233,367,5727032791,286,,5727032789,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814722641,367,7,2,49,37,4jg5vd59i24chckyua90dr1lg,1,12.6,55.5,2025-05-14T18:08:24.644Z,2025-05-14T19:07:37Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5727017229,56,Back,5727032979,233,565,5727032965,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814722643,368,6,2,49,41,4jg5vd59i24chckyua90dr1lg,0,1.2,71.4,2025-05-14T18:08:28.786Z,2025-05-14T19:00:24Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5727017255,56,Back,5727017257,73,,5727017313,233,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814722579,537,6,2,49,41,2nnlsjfbcea40t4jeclcbw9lk,1,98.8,28.6,2025-05-14T18:08:28.786Z,2025-05-14T19:00:24Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5727017275,233,368,5727016953,56,Center,5727016955,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814722999,538,1,2,50,4,2nnlsjfbcea40t4jeclcbw9lk,1,99.6,0.7,2025-05-14T18:08:51.497Z,2025-05-14T18:12:48Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5727019165,223,,5727019167,56,Center,5727019173,212,33.7,5727019169,140,91.3,5727019159,2,,5727019171,141,48.5,5727019175,213,1.83,5727033883,1,,5727019163,155,5727019161,6,,,,,,,,,,,,,,,,,,,,,,,
2814723003,539,61,2,50,5,2nnlsjfbcea40t4jeclcbw9lk,1,91.0,43.1,2025-05-14T18:08:51.994Z,2025-05-14T18:12:52Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5727019183,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814723101,369,12,2,50,6,4jg5vd59i24chckyua90dr1lg,1,9.1,53.9,2025-05-14T18:08:53.852Z,2025-05-14T18:09:01Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5727019737,212,20.7,5727019731,140,28.4,5727019735,141,60.0,5727019739,213,0.20,5727019729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814723057,540,1,2,50,11,2nnlsjfbcea40t4jeclcbw9lk,1,73.9,28.8,2025-05-14T18:08:58.186Z,2025-05-14T18:59:19Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,1.0,,5727019487,141,57.3,5727019485,140,87.4,5727019483,56,Center,5727019489,212,24.0,5727020523,154,,5727020521,210,13,5727019481,155,,5727019491,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814723065,541,13,2,50,12,2nnlsjfbcea40t4jeclcbw9lk,1,89.9,56.8,2025-05-14T18:08:59.017Z,2025-05-14T18:59:31Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5727020541,154,,5727019891,25,,5727020537,77,,5727019893,15,,5727020543,55,540,5727020539,29,,5727020553,231,50.9,5727019545,17,,5727019897,328,5727020547,102,58.2,5727020551,230,98.0,5727019549,56,Center,5727020549,103,73.6,,,,,,,,,,,,,
2814723081,542,5,2,50,13,2nnlsjfbcea40t4jeclcbw9lk,0,101.4,44.8,2025-05-14T18:09:00.458Z,2025-05-14T18:09:05Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5727019607,56,Center,5727019609,346,,5727019783,233,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814723103,370,5,2,50,14,4jg5vd59i24chckyua90dr1lg,1,-1.4,55.2,2025-05-14T18:09:01.644Z,2025-05-14T18:09:05Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5727019763,233,542,5727019741,56,Back,5727019743,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814723403,371,1,2,50,28,4jg5vd59i24chckyua90dr1lg,1,5.0,37.0,2025-05-14T18:09:15.198Z,2025-05-14T18:09:25Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5727021371,213,0.60,5727021361,56,Back,5727021375,1,,5727021363,140,44.5,5727021359,124,,5727021379,74,,5727021367,212,50.1,5727021365,141,78.4,5727021875,189,,,,,,,,,,,,,,,,,,,,,,,,,
2814723359,543,43,2,50,31,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-14T18:09:18.441Z,2025-05-14T18:09:20Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5727021325,144,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814723411,372,4,2,50,33,4jg5vd59i24chckyua90dr1lg,1,41.2,73.6,2025-05-14T18:09:20.836Z,2025-05-14T18:09:31Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5727021481,286,,5727021473,13,,5727021563,233,544,5727021477,152,,5727021475,56,Back,5727022413,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814723419,544,4,2,50,33,2nnlsjfbcea40t4jeclcbw9lk,0,58.8,26.4,2025-05-14T18:09:20.837Z,2025-05-14T18:09:31Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5727021549,56,Center,5727021551,152,,5727021545,13,,5727021547,295,,5727021643,233,372,5727021553,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814723717,373,1,2,50,49,4jg5vd59i24chckyua90dr1lg,1,44.2,78.4,2025-05-14T18:09:36.828Z,2025-05-14T18:09:39Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5727022993,56,Back,5727022999,212,11.8,5727023003,213,3.89,5727022997,141,66.6,5727022989,5,,5727022995,140,35.9,5727022991,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814723737,374,1,2,50,52,4jg5vd59i24chckyua90dr1lg,1,35.9,66.6,2025-05-14T18:09:39.180Z,2025-05-14T18:09:40Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5727023103,212,12.3,5727023097,56,Back,5727023105,213,5.58,5727023101,141,54.9,5727023099,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814723751,375,1,2,50,53,4jg5vd59i24chckyua90dr1lg,1,44.8,54.9,2025-05-14T18:09:40.453Z,2025-05-14T18:09:41Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5727023239,156,,5727023229,212,11.5,5727023223,56,Back,5727023225,140,34.8,5727023231,213,2.73,5727023227,141,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814723777,376,1,2,50,55,4jg5vd59i24chckyua90dr1lg,0,34.8,61.7,2025-05-14T18:09:42.684Z,2025-05-14T18:09:43Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5727023387,140,66.4,5727023393,213,0.40,5727023395,1,,5727023389,141,82.4,5727023383,56,Left,5727023381,155,,5727023391,212,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814723857,545,1,2,50,57,2nnlsjfbcea40t4jeclcbw9lk,1,40.4,13.8,2025-05-14T18:09:44.538Z,2025-05-14T18:09:49Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5727023861,213,6.19,5727023855,140,56.5,5727023857,141,11.4,5727023853,56,Right,5727023859,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814723865,546,4,2,51,1,2nnlsjfbcea40t4jeclcbw9lk,1,43.8,16.8,2025-05-14T18:09:48.035Z,2025-05-14T18:09:53Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5727023931,286,,5727023933,233,377,5727023923,13,,5727023929,265,,5727023925,56,Back,5727023927,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814723839,377,4,2,51,1,4jg5vd59i24chckyua90dr1lg,0,56.2,83.2,2025-05-14T18:09:48.036Z,2025-05-14T18:09:52Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5727023817,285,,5727023815,265,,5727023809,56,Left,5727023811,152,,5727023805,13,,5727023941,233,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
