id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2794349575,419,1,2,45,24,33hzf6j2rd9r50g2n4agsytkd,0,24.8,49.4,2025-03-31T18:16:50.658Z,2025-03-31T18:16:55Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5614618259,1,,5614618253,141,19.4,5614618257,213,5.91,5614618249,56,Right,5614618255,212,56.6,5614618247,157,,5614618251,140,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794349573,441,44,2,45,27,5mbo4f0vps12dr0fcvjn3wyp5,1,37.4,83.8,2025-03-31T18:16:54.118Z,2025-03-31T19:39:00Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5614618335,233,420,5614618339,285,,5614618239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794349579,420,44,2,45,27,33hzf6j2rd9r50g2n4agsytkd,0,62.6,16.2,2025-03-31T18:16:54.119Z,2025-03-31T19:39:00Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5614618347,233,441,5614618273,56,Right,5614618275,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794349583,442,1,2,45,28,5mbo4f0vps12dr0fcvjn3wyp5,0,29.6,83.0,2025-03-31T18:16:54.625Z,2025-03-31T18:16:55Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5614618289,140,30.5,5614618285,3,,5614618295,213,0.00,5614618293,212,0.9,5614618287,56,Back,5614618291,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794349597,421,1,2,45,29,33hzf6j2rd9r50g2n4agsytkd,1,68.5,22.7,2025-03-31T18:16:55.961Z,2025-03-31T18:22:58Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5614646047,212,9.1,5614646043,140,63.7,5614646049,213,4.13,5614618345,56,Right,5614646045,141,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794349773,423,1,2,45,30,33hzf6j2rd9r50g2n4agsytkd,1,60.1,8.8,2025-03-31T18:16:56.705Z,2025-03-31T18:26:50Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5614619191,140,71.7,5614619189,56,Right,5614619193,141,4.1,5614619197,212,12.6,5614619199,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794357415,526,1,2,45,31,33hzf6j2rd9r50g2n4agsytkd,0,70.7,2.9,2025-03-31T18:16:57.279Z,2025-03-31T18:27:39Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5614663849,56,Right,5614663855,212,4.6,5614664057,286,,5614663847,168,,5614663851,140,74.6,5614664055,236,,5614663853,141,6.0,5614663857,213,0.48,5614664779,233,,,,527,,,,,,,,,,,,,,,,,,,,,,,,
2794357417,527,74,2,45,31,5mbo4f0vps12dr0fcvjn3wyp5,1,28.3,94.4,2025-03-31T18:16:57.280Z,2025-03-31T18:27:40Z,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,5614664345,56,Back,5614664349,285,,5614664787,233,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794349737,444,4,2,45,37,5mbo4f0vps12dr0fcvjn3wyp5,1,25.0,96.2,2025-03-31T18:17:03.830Z,2025-03-31T18:26:34Z,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,5614619067,285,,5614619063,265,,5614619057,13,,5614619059,56,Back,5614619061,152,,5614619329,233,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794349787,424,4,2,45,37,33hzf6j2rd9r50g2n4agsytkd,0,75.0,3.8,2025-03-31T18:17:03.831Z,2025-03-31T18:26:34Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5614619341,233,444,5614619301,265,,5614619291,13,,5614619305,286,,5614619297,152,,5614619293,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794350925,446,1,2,46,6,5mbo4f0vps12dr0fcvjn3wyp5,1,23.1,95.1,2025-03-31T18:17:32.302Z,2025-03-31T19:37:58Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5614958521,152,,5614666681,56,Center,5614666685,141,32.1,5614666683,140,56.4,5614666679,157,,5614666691,1,,5614666687,212,55.3,5614666689,213,5.40,5614958519,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794350929,447,1,2,46,9,5mbo4f0vps12dr0fcvjn3wyp5,1,56.6,32.3,2025-03-31T18:17:35.494Z,2025-03-31T18:28:54Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5614669331,3,,5614669335,140,64.4,5614669333,56,Center,5614669337,141,38.0,5614669339,212,9.1,5614669341,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794350933,448,1,2,46,10,5mbo4f0vps12dr0fcvjn3wyp5,0,63.5,39.9,2025-03-31T18:17:36.702Z,2025-03-31T18:29:13Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5614670537,168,,5614670549,141,43.4,5614670545,140,68.8,5614670541,56,Center,5614670553,212,6.1,5614670557,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794350271,425,44,2,46,13,33hzf6j2rd9r50g2n4agsytkd,1,30.6,58.3,2025-03-31T18:17:39.698Z,2025-03-31T19:39:00Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,,5614621973,56,Back,5614672373,233,449,5614621975,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794350935,449,44,2,46,13,5mbo4f0vps12dr0fcvjn3wyp5,0,69.4,41.7,2025-03-31T18:17:39.699Z,2025-03-31T19:39:01Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5614672169,286,,5614672393,233,425,5614672011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794350289,426,1,2,46,14,33hzf6j2rd9r50g2n4agsytkd,1,20.6,60.3,2025-03-31T18:17:40.386Z,2025-03-31T18:17:42Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,,5614622081,3,,5614622085,140,24.5,5614622083,56,Back,5614622091,213,5.06,5614622087,141,43.9,5614622089,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794350297,427,1,2,46,15,33hzf6j2rd9r50g2n4agsytkd,0,29.3,44.8,2025-03-31T18:17:42.034Z,2025-03-31T18:29:56Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5614622117,213,6.27,5614622111,140,38.5,5614622109,56,Back,5614622113,141,44.6,5614622115,212,9.7,5614673291,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794350911,445,1,2,46,16,5mbo4f0vps12dr0fcvjn3wyp5,1,61.5,53.6,2025-03-31T18:17:43.099Z,2025-03-31T18:30:10Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5614674615,213,4.55,5614674607,141,42.1,5614674603,56,Center,5614674605,140,60.3,5614674611,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794350947,452,1,2,46,17,5mbo4f0vps12dr0fcvjn3wyp5,1,61.7,40.3,2025-03-31T18:17:43.791Z,2025-03-31T18:30:30Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5614675847,213,3.46,5614675843,141,29.7,5614675845,212,23.3,5614675841,140,40.6,5614675839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794350951,453,1,2,46,20,5mbo4f0vps12dr0fcvjn3wyp5,1,33.9,33.6,2025-03-31T18:17:47.046Z,2025-03-31T18:30:45Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5614677127,140,31.5,5614677133,213,1.68,5614677131,212,23.9,5614677125,56,Back,5614677129,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794350939,451,1,2,46,24,5mbo4f0vps12dr0fcvjn3wyp5,0,33.8,69.9,2025-03-31T18:17:50.502Z,2025-03-31T18:31:10Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5614678877,213,0.12,5614678873,141,80.3,5614678879,1,,5614678871,140,90.7,5614678867,157,,5614678875,212,60.2,5614678869,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794360351,548,59,2,46,29,33hzf6j2rd9r50g2n4agsytkd,1,13.0,21.7,2025-03-31T18:17:55.389Z,2025-03-31T18:32:17Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5614683351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794350549,429,50,2,46,30,33hzf6j2rd9r50g2n4agsytkd,1,10.3,17.4,2025-03-31T18:17:56.519Z,2025-03-31T18:36:19Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5614684993,233,583,5614623545,56,Back,5614623547,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794360929,583,7,2,46,30,5mbo4f0vps12dr0fcvjn3wyp5,0,89.7,82.6,2025-03-31T18:17:56.520Z,2025-03-31T18:36:51Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5614684945,56,Left,5614684983,233,429,5614684947,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794360359,550,61,2,46,31,33hzf6j2rd9r50g2n4agsytkd,1,9.5,16.2,2025-03-31T18:17:57.726Z,2025-03-31T18:32:42Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5614685399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794360939,584,1,2,46,32,5mbo4f0vps12dr0fcvjn3wyp5,0,95.9,83.2,2025-03-31T18:17:58.680Z,2025-03-31T18:36:31Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5614686117,56,Left,5614686121,141,83.0,5614686123,212,1.4,5614686119,140,94.6,5614686125,213,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794360367,551,61,2,46,33,33hzf6j2rd9r50g2n4agsytkd,1,6.3,13.5,2025-03-31T18:17:59.884Z,2025-03-31T18:36:36Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5614701659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794350595,431,12,2,46,35,33hzf6j2rd9r50g2n4agsytkd,1,6.5,24.4,2025-03-31T18:18:01.506Z,2025-03-31T18:33:11Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5614686751,167,,5614623769,213,5.79,5614623765,141,0.0,5614623763,140,38.2,5614623761,56,Back,5614623767,212,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794350601,432,5,2,46,37,33hzf6j2rd9r50g2n4agsytkd,0,34.8,-1.7,2025-03-31T18:18:03.344Z,2025-03-31T18:34:08Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5614623807,347,,5614688123,233,582,5614623805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794360923,582,5,2,46,37,5mbo4f0vps12dr0fcvjn3wyp5,1,65.2,101.7,2025-03-31T18:18:03.344Z,2025-03-31T18:34:08Z,,,,,5614688051,56,Left,5614688071,233,432,5614688053,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794350579,430,43,2,46,38,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-03-31T18:18:04.610Z,2025-03-31T18:33:01Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5614686657,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794360943,585,1,2,46,42,5mbo4f0vps12dr0fcvjn3wyp5,1,63.8,100.0,2025-03-31T18:18:08.838Z,2025-03-31T18:33:59Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5614690589,213,3.64,5614690587,212,23.4,5614690579,107,,5614690583,140,44.2,5614690585,141,85.4,5614690581,56,Back,5614690593,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794360947,586,1,2,46,43,5mbo4f0vps12dr0fcvjn3wyp5,0,41.3,82.4,2025-03-31T18:18:09.999Z,2025-03-31T18:34:08Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5614691199,1,,5614691197,213,6.06,5614691193,141,73.0,5614691189,56,Center,5614691195,212,28.8,5614691191,140,68.0,5614691187,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794350719,433,12,2,46,46,33hzf6j2rd9r50g2n4agsytkd,1,29.6,27.4,2025-03-31T18:18:12.506Z,2025-03-31T18:34:29Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5614624547,140,54.7,5614624551,212,28.2,5614692507,15,,5614624549,141,42.3,5614624553,213,0.37,5614624545,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794350897,434,44,2,46,50,33hzf6j2rd9r50g2n4agsytkd,1,51.4,45.9,2025-03-31T18:18:16.455Z,2025-03-31T19:39:01Z,6dljoel48bfd9nsmmnkck3owl,L. Hedlund,,,5614705505,233,613,5614625717,56,Center,5614625857,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794363457,613,44,2,46,50,5mbo4f0vps12dr0fcvjn3wyp5,0,48.6,54.1,2025-03-31T18:18:16.456Z,2025-03-31T19:39:02Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5614696353,56,Back,5614696357,285,,5614705545,233,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794360339,547,1,2,46,51,33hzf6j2rd9r50g2n4agsytkd,0,52.8,43.4,2025-03-31T18:18:17.228Z,2025-03-31T18:37:42Z,6dljoel48bfd9nsmmnkck3owl,L. Hedlund,,,5614707129,212,0.9,5614707127,141,43.4,5614707131,213,0.00,5614707123,56,Center,5614707125,140,53.7,5614707291,3,,5614707121,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794365667,644,61,2,46,52,5mbo4f0vps12dr0fcvjn3wyp5,1,45.9,54.8,2025-03-31T18:18:18.265Z,2025-03-31T18:38:04Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5614709111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794351521,437,27,2,47,12,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-03-31T18:18:38.766Z,2025-03-31T18:32:56Z,,,,,5614686231,233,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794351049,454,27,2,47,12,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-03-31T18:18:38.766Z,2025-03-31T18:35:29Z,,,,,5614686261,233,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794351535,438,28,2,47,30,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-03-31T18:18:57.006Z,2025-03-31T18:38:26Z,,,,,5614628863,55,437,5614686291,233,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794351359,455,28,2,47,30,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-03-31T18:18:57.006Z,2025-03-31T18:38:28Z,,,,,5614686323,233,438,5614627925,55,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794366619,654,1,2,47,33,5mbo4f0vps12dr0fcvjn3wyp5,0,38.5,90.1,2025-03-31T18:18:59.376Z,2025-03-31T18:39:42Z,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,5614714503,212,30.3,5614714507,1,,5614714497,56,Left,5614714501,141,94.8,5614714505,213,0.11,5614714495,157,,5614714499,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794351475,436,1,2,47,36,33hzf6j2rd9r50g2n4agsytkd,0,26.4,14.1,2025-03-31T18:19:02.947Z,2025-03-31T18:39:58Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5614628535,213,0.08,5614628525,157,,5614628529,140,53.8,5614628537,1,,5614628531,141,17.6,5614628533,212,28.9,5614628527,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794351557,439,5,2,47,40,33hzf6j2rd9r50g2n4agsytkd,0,50.7,-1.4,2025-03-31T18:19:06.286Z,2025-03-31T18:39:59Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5614629001,56,Right,5614629003,347,,5614629139,233,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794351505,458,5,2,47,40,5mbo4f0vps12dr0fcvjn3wyp5,1,49.3,101.4,2025-03-31T18:19:06.286Z,2025-03-31T18:40:03Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5614628711,347,,5614628709,56,Back,5614629099,233,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794351639,459,1,2,47,51,5mbo4f0vps12dr0fcvjn3wyp5,1,54.6,100.0,2025-03-31T18:19:17.895Z,2025-03-31T18:40:17Z,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,5614629495,1,,5614629489,141,91.2,5614629485,56,Back,5614629493,213,3.48,5614629483,107,,5614629491,212,21.9,5614629487,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794351691,460,1,2,47,54,5mbo4f0vps12dr0fcvjn3wyp5,0,35.0,92.0,2025-03-31T18:19:20.471Z,2025-03-31T18:40:25Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5614629717,141,72.4,5614629713,56,Center,5614629723,1,,5614721505,155,,5614629719,212,42.3,5614629721,213,5.96,5614629715,140,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794351679,440,44,2,47,55,33hzf6j2rd9r50g2n4agsytkd,1,29.8,26.4,2025-03-31T18:19:21.747Z,2025-03-31T19:39:02Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5614629665,285,,5614629815,233,461,5614629663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794351695,461,44,2,47,55,5mbo4f0vps12dr0fcvjn3wyp5,0,70.2,73.6,2025-03-31T18:19:21.748Z,2025-03-31T19:39:02Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5614629731,56,Center,5614629733,286,,5614629847,233,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794351715,441,12,2,47,55,33hzf6j2rd9r50g2n4agsytkd,1,30.8,26.4,2025-03-31T18:19:22.178Z,2025-03-31T19:39:27Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5614629895,213,0.49,5614629889,140,38.0,5614629891,141,32.3,5614722049,15,,5614629887,56,Back,5614629893,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794351741,442,1,2,47,58,33hzf6j2rd9r50g2n4agsytkd,1,39.9,35.1,2025-03-31T18:19:24.516Z,2025-03-31T18:40:45Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5614630051,213,0.36,5614630049,212,17.6,5614630041,140,55.6,5614630053,1,,5614630033,157,,5614630037,56,Center,5614630045,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794351743,443,43,2,48,1,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-03-31T18:19:27.317Z,2025-03-31T18:41:01Z,6dljoel48bfd9nsmmnkck3owl,L. Hedlund,,,5614724297,144,61,5614630073,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794351759,444,50,2,48,1,33hzf6j2rd9r50g2n4agsytkd,1,55.0,53.2,2025-03-31T18:19:27.797Z,2025-03-31T19:26:20Z,6dljoel48bfd9nsmmnkck3owl,L. Hedlund,,,5614630165,286,,5614630243,233,462,5614630163,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794351765,462,7,2,48,1,5mbo4f0vps12dr0fcvjn3wyp5,1,45.0,46.8,2025-03-31T18:19:27.798Z,2025-03-31T19:26:20Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5614630219,233,444,5614630201,56,Back,5614630203,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794351767,463,50,2,48,2,5mbo4f0vps12dr0fcvjn3wyp5,1,54.2,53.7,2025-03-31T18:19:28.622Z,2025-03-31T19:26:22Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5614727551,233,638,5614726205,286,,5614630205,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794369067,638,7,2,48,2,33hzf6j2rd9r50g2n4agsytkd,0,45.8,46.3,2025-03-31T18:19:28.623Z,2025-03-31T19:26:21Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5614727517,233,463,5614727485,285,,5614727483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794369165,681,61,2,48,3,5mbo4f0vps12dr0fcvjn3wyp5,1,54.0,56.2,2025-03-31T18:19:29.223Z,2025-03-31T18:41:54Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5614728953,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794351803,464,83,2,48,5,5mbo4f0vps12dr0fcvjn3wyp5,0,57.2,65.4,2025-03-31T18:19:31.718Z,2025-03-31T18:42:48Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5614630747,399,7d9e5tvw9ghew36m4mh2nr23u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794370021,648,1,2,48,6,33hzf6j2rd9r50g2n4agsytkd,1,44.6,34.0,2025-03-31T18:19:32.223Z,2025-03-31T18:42:46Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5614733959,212,14.0,5614733955,140,42.4,5614733953,56,Back,5614733961,213,4.55,5614733957,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794371377,656,1,2,48,8,33hzf6j2rd9r50g2n4agsytkd,1,42.9,8.2,2025-03-31T18:19:34.910Z,2025-03-31T18:43:53Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5614740215,140,53.6,5614740221,213,6.02,5614740219,212,11.6,5614740213,56,Right,5614740217,141,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794351867,445,1,2,48,9,33hzf6j2rd9r50g2n4agsytkd,1,55.2,8.6,2025-03-31T18:19:35.698Z,2025-03-31T18:43:55Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5614630683,141,19.7,5614630679,140,60.9,5614630687,212,9.6,5614630675,56,Right,5614630689,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794371369,655,1,2,48,10,33hzf6j2rd9r50g2n4agsytkd,0,55.6,15.6,2025-03-31T18:19:36.752Z,2025-03-31T18:44:07Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5614741395,213,0.14,5614741389,140,94.4,5614741393,212,41.2,5614741397,1,,5614741387,56,Center,5614741391,141,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794351929,465,12,2,48,14,5mbo4f0vps12dr0fcvjn3wyp5,1,2.9,73.5,2025-03-31T18:19:40.967Z,2025-03-31T18:44:09Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5614631035,56,Back,5614631041,212,21.2,5614631039,141,100.0,5614631043,213,1.12,5614631037,140,11.7,5614631087,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794351977,446,5,2,48,16,33hzf6j2rd9r50g2n4agsytkd,1,83.3,-1.4,2025-03-31T18:19:42.321Z,2025-03-31T18:34:09Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5614631377,56,Right,5614631411,233,466,5614631379,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794351933,466,5,2,48,16,5mbo4f0vps12dr0fcvjn3wyp5,0,16.7,101.4,2025-03-31T18:19:42.321Z,2025-03-31T18:34:10Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5614631063,56,Back,5614631423,233,446,5614631065,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794351991,447,1,2,48,22,33hzf6j2rd9r50g2n4agsytkd,1,82.6,0.0,2025-03-31T18:19:48.531Z,2025-03-31T18:44:32Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5614631475,56,Right,5614631481,212,12.2,5614631477,140,72.6,5614631473,107,,5614631479,141,7.3,5614631483,213,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794372343,698,83,2,48,23,5mbo4f0vps12dr0fcvjn3wyp5,0,20.9,93.2,2025-03-31T18:19:49.449Z,2025-03-31T18:45:13Z,67w8t2dyivgz6muc431ofsb2s,A. Redkin,,,5614747295,399,5ijbt4bhic3y1zasavky12311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794352083,448,1,2,48,24,33hzf6j2rd9r50g2n4agsytkd,1,72.8,11.1,2025-03-31T18:19:50.971Z,2025-03-31T18:44:46Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5614632011,140,69.9,5614632015,212,6.4,5614632013,141,2.9,5614632009,56,Right,5614632017,213,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
