id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2805506337,426,4,1,43,15,czkf5t3ai00ghwbga03i5aqxw,0,66.2,20.4,2025-04-24T17:43:56.564Z,2025-04-24T17:44:02Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5676171291,56,Right,5676171295,285,,5676171287,13,,5676171387,233,385,5676171293,152,,5676171289,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506473,386,1,1,43,44,cfvya7igkhkas7wvsktwz6j8k,0,37.0,87.2,2025-04-24T17:44:25.645Z,2025-04-24T17:44:29Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,5676172117,141,49.4,5676172109,157,,5676172123,1,,5676172115,140,72.7,5676172111,152,,5676172119,212,45.5,5676172121,213,5.68,5676172113,56,Center,5676172107,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506477,427,12,1,43,48,czkf5t3ai00ghwbga03i5aqxw,1,24.2,43.4,2025-04-24T17:44:29.645Z,2025-04-24T17:44:30Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5676172139,15,,5676172133,141,49.0,5676172129,56,Back,5676172137,213,0.35,5676172135,212,11.2,5676172131,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506485,387,1,1,43,49,cfvya7igkhkas7wvsktwz6j8k,1,67.7,43.6,2025-04-24T17:44:31.086Z,2025-04-24T17:44:34Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,5676172199,141,49.6,5676172193,3,,5676172201,212,4.6,5676172197,140,65.6,5676172195,56,Center,5676172203,213,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506487,388,61,1,43,52,cfvya7igkhkas7wvsktwz6j8k,1,65.6,49.6,2025-04-24T17:44:34.345Z,2025-04-24T17:44:34Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,5676172207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506499,389,1,1,43,54,cfvya7igkhkas7wvsktwz6j8k,1,68.6,46.7,2025-04-24T17:44:35.630Z,2025-04-24T17:47:59Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,5676172257,56,Center,5676172265,213,3.93,5676172263,212,15.4,5676172261,141,30.6,5676172259,140,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805507657,405,1,1,43,55,cfvya7igkhkas7wvsktwz6j8k,0,62.2,40.3,2025-04-24T17:44:36.409Z,2025-04-24T17:48:06Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,5676178763,56,Center,5676178765,140,63.1,5676178771,213,5.26,5676178769,212,1.8,5676178767,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506501,428,61,1,43,56,czkf5t3ai00ghwbga03i5aqxw,1,35.1,48.8,2025-04-24T17:44:38.042Z,2025-04-24T17:50:22Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5676172271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506509,390,1,1,43,57,cfvya7igkhkas7wvsktwz6j8k,0,58.4,24.3,2025-04-24T17:44:38.910Z,2025-04-24T17:44:39Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,5676172325,141,0.0,5676172323,140,69.8,5676172321,56,Right,5676172327,212,21.5,5676172329,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506511,391,5,1,43,57,cfvya7igkhkas7wvsktwz6j8k,0,68.2,-1.6,2025-04-24T17:44:39.021Z,2025-04-24T17:52:42Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,5676172331,56,Right,5676172431,233,429,5676172333,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506503,429,5,1,43,57,czkf5t3ai00ghwbga03i5aqxw,1,31.8,101.6,2025-04-24T17:44:39.021Z,2025-04-24T17:52:42Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5676172279,56,Back,5676172381,233,391,5676172281,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506549,430,1,1,44,5,czkf5t3ai00ghwbga03i5aqxw,0,36.8,100.0,2025-04-24T17:44:46.940Z,2025-04-24T17:44:48Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5676172581,1,,5676172573,140,68.6,5676172571,56,Left,5676172575,141,91.4,5676172569,107,,5676172577,212,34.2,5676172579,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506559,392,1,1,44,8,cfvya7igkhkas7wvsktwz6j8k,0,31.8,8.2,2025-04-24T17:44:49.550Z,2025-04-24T17:44:51Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,5676172625,3,,5676172633,212,13.8,5676172627,56,Back,5676172635,213,0.95,5676172631,141,24.7,5676172629,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506573,431,1,1,44,9,czkf5t3ai00ghwbga03i5aqxw,1,62.6,65.2,2025-04-24T17:44:51.268Z,2025-04-24T17:44:53Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5676172685,213,5.25,5676172681,141,48.2,5676172677,56,Center,5676172683,212,13.5,5676172679,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506617,432,1,1,44,11,czkf5t3ai00ghwbga03i5aqxw,1,70.0,47.9,2025-04-24T17:44:53.157Z,2025-04-24T17:44:58Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,5676172943,140,79.3,5676172949,213,5.37,5676172945,141,29.2,5676172941,56,Center,5676172947,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506629,433,1,1,44,17,czkf5t3ai00ghwbga03i5aqxw,1,83.2,34.0,2025-04-24T17:44:58.646Z,2025-04-24T17:50:49Z,3bepi58wwope38a478y7jwlxw,A. Priske,,5676172997,141,80.9,5676173003,1,,5676172995,140,97.3,5676172991,155,,5676172999,212,35.2,5676173001,213,1.14,5676172993,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506717,434,43,1,44,25,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-04-24T17:45:06.453Z,2025-04-24T17:45:16Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5676173523,141,83.5,5676173517,56,Left,5676173529,213,1.77,5676173669,144,1,5676173527,212,1.0,5676173519,140,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506725,435,4,1,44,32,czkf5t3ai00ghwbga03i5aqxw,1,90.9,87.9,2025-04-24T17:45:13.420Z,2025-04-24T17:52:46Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5676173595,13,,5676173601,152,,5676173597,295,,5676173599,56,Left,5676173651,233,393,5676173603,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506729,393,4,1,44,32,cfvya7igkhkas7wvsktwz6j8k,0,9.1,12.1,2025-04-24T17:45:13.421Z,2025-04-24T17:52:46Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,5676173629,152,,5676173631,285,,5676173623,13,,5676173663,233,435,5676173627,56,Back,5676173625,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506863,394,70,1,45,0,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-24T17:45:41.681Z,2025-04-24T17:45:42Z,,,,5676174299,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506911,438,1,1,45,1,czkf5t3ai00ghwbga03i5aqxw,1,87.5,87.8,2025-04-24T17:45:42.492Z,2025-04-24T17:52:21Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,5676174557,212,35.4,5676174549,152,,5676174555,141,37.6,5676174543,2,,5676174551,56,Center,5676174547,155,,5676174561,1,,5676174559,213,4.98,5676174545,5,,5676174553,140,96.4,,,,,,,,,,,,,,,,,,,,,,,,
2805506915,439,1,1,45,4,czkf5t3ai00ghwbga03i5aqxw,0,96.4,37.6,2025-04-24T17:45:46.060Z,2025-04-24T17:52:07Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,5676174579,213,1.59,5676174577,212,6.9,5676174569,3,,5676174573,140,96.3,5676174571,56,Center,5676174575,141,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506997,395,12,1,45,4,cfvya7igkhkas7wvsktwz6j8k,1,3.1,49.4,2025-04-24T17:45:46.142Z,2025-04-24T17:45:57Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,5676175071,213,1.05,5676175065,140,11.7,5676175063,56,Back,5676175067,141,72.3,5676175069,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506941,440,1,1,45,6,czkf5t3ai00ghwbga03i5aqxw,1,85.7,31.3,2025-04-24T17:45:47.876Z,2025-04-24T17:45:49Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,5676174703,140,69.2,5676174709,213,2.82,5676174701,56,Center,5676174705,141,39.8,5676174707,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506969,441,1,1,45,7,czkf5t3ai00ghwbga03i5aqxw,1,69.2,39.8,2025-04-24T17:45:49.253Z,2025-04-24T17:45:54Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5676174877,56,Right,5676174885,213,5.23,5676174881,141,10.4,5676174879,140,80.0,5676174883,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506975,442,3,1,45,13,czkf5t3ai00ghwbga03i5aqxw,0,81.5,12.5,2025-04-24T17:45:54.557Z,2025-04-24T17:45:55Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,5676174975,211,,5676174959,286,,5676174957,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506999,396,12,1,45,14,cfvya7igkhkas7wvsktwz6j8k,1,6.1,81.5,2025-04-24T17:45:55.518Z,2025-04-24T17:49:59Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5676175083,141,89.4,5676175081,140,0.0,5676175085,212,9.4,5676175119,167,,5676175087,213,2.54,5676175079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805507003,397,6,1,45,15,cfvya7igkhkas7wvsktwz6j8k,0,3.5,86.7,2025-04-24T17:45:56.500Z,2025-04-24T17:52:54Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5676175127,73,,5676175133,233,443,5676175125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805506985,443,6,1,45,15,czkf5t3ai00ghwbga03i5aqxw,1,96.5,13.3,2025-04-24T17:45:56.500Z,2025-04-24T17:52:53Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,5676175055,56,Right,5676175129,233,397,5676175057,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805507093,444,1,1,45,31,czkf5t3ai00ghwbga03i5aqxw,0,99.5,0.5,2025-04-24T17:46:12.912Z,2025-04-24T17:46:14Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5676175595,6,,5676175607,212,25.5,5676175601,56,Center,5676175597,155,,5676175605,141,37.7,5676175609,213,1.71,5676175593,2,,5676175603,140,96.2,5676175599,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805507121,398,12,1,45,34,cfvya7igkhkas7wvsktwz6j8k,1,6.2,58.1,2025-04-24T17:46:15.872Z,2025-04-24T17:46:17Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,5676175733,213,5.71,5676175731,212,12.6,5676175725,56,Back,5676175729,141,48.1,5676175727,140,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805507123,445,14,1,45,34,czkf5t3ai00ghwbga03i5aqxw,1,84.2,46.2,2025-04-24T17:46:16.045Z,2025-04-24T17:47:47Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5676176427,458,,5676176419,75,,5676175741,17,,5676175743,56,Center,5676176425,328,,5676176421,102,44.6,5676176417,25,,5676176429,230,98.2,5676176287,20,,5676176431,231,50,5676176423,103,,,,,,,,,,,,,,17.1,,,,,,,,
2805507195,400,1,1,45,39,cfvya7igkhkas7wvsktwz6j8k,1,22.3,49.1,2025-04-24T17:46:21.376Z,2025-04-24T17:46:36Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,1.0,5676176131,155,,5676176135,140,64.4,5676176369,210,13,5676176137,141,78.4,5676176143,1,,5676176133,56,Center,5676176141,213,0.42,5676176139,212,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805507199,401,13,1,45,47,cfvya7igkhkas7wvsktwz6j8k,1,84.7,74.8,2025-04-24T17:46:29.086Z,2025-04-24T17:46:36Z,bs0mkqzsgcrk6tswsxj5a83c9,A. Mörfelt,,5676176391,55,400,5676176385,72,,5676176395,102,58.2,5676176389,29,,5676176399,215,,5676176383,23,,5676176387,83,,5676176397,103,38.9,5676176401,230,99.8,5676176403,231,50.5,5676176151,56,5676176149,64,,,,,,,,,,,,Center,,,,,,,,
2805507203,402,5,1,45,47,cfvya7igkhkas7wvsktwz6j8k,0,101.0,59.6,2025-04-24T17:46:29.172Z,2025-04-24T17:52:43Z,bs0mkqzsgcrk6tswsxj5a83c9,A. Mörfelt,,5676176175,56,Center,5676176177,346,,5676176225,233,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805507191,446,5,1,45,47,czkf5t3ai00ghwbga03i5aqxw,1,-1.0,40.4,2025-04-24T17:46:29.172Z,2025-04-24T17:52:43Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,5676176117,346,,5676176207,233,402,5676176115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805507263,403,30,1,45,59,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-24T17:46:41.150Z,2025-04-24T17:46:41Z,,,,5676176575,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805507257,447,30,1,45,59,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-04-24T17:46:41.150Z,2025-04-24T17:46:41Z,,,,5676176553,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805509987,408,32,2,45,0,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-24T18:02:11.398Z,2025-04-24T18:02:11Z,,,,5676193461,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805509989,450,32,2,45,0,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-04-24T18:02:11.398Z,2025-04-24T18:02:13Z,,,,5676193465,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805509997,409,1,2,45,0,cfvya7igkhkas7wvsktwz6j8k,1,50.1,50.0,2025-04-24T18:02:11.399Z,2025-04-24T18:02:15Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5676193503,56,Back,5676193509,212,22.2,5676193511,213,3.17,5676193505,140,29.0,5676193513,279,S,5676193507,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510015,410,1,2,45,3,cfvya7igkhkas7wvsktwz6j8k,1,29.9,47.2,2025-04-24T18:02:15.157Z,2025-04-24T18:02:19Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5676193605,56,Right,5676193607,140,63.2,5676193613,213,5.79,5676193603,157,,5676193609,141,19.7,5676193615,1,,5676193611,212,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510019,411,44,2,45,5,cfvya7igkhkas7wvsktwz6j8k,1,67.8,14.3,2025-04-24T18:02:17.086Z,2025-04-24T18:10:25Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,5676193619,56,Right,5676193627,233,451,5676193621,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510003,451,44,2,45,5,czkf5t3ai00ghwbga03i5aqxw,0,32.2,85.7,2025-04-24T18:02:17.087Z,2025-04-24T18:10:25Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5676193535,56,Back,5676193653,233,411,5676193537,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510037,412,1,2,45,5,cfvya7igkhkas7wvsktwz6j8k,0,63.6,18.9,2025-04-24T18:02:17.318Z,2025-04-24T18:03:14Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,5676193683,56,Right,5676193689,212,10.8,5676193679,3,,5676193691,213,6.19,5676193681,168,,5676193685,140,73.8,5676193687,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510041,452,12,2,45,8,czkf5t3ai00ghwbga03i5aqxw,1,18.5,87.1,2025-04-24T18:02:19.415Z,2025-04-24T18:02:20Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5676193705,56,Back,5676193709,141,77.5,5676193713,213,5.53,5676193707,140,25.1,5676193711,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510055,454,1,2,45,9,czkf5t3ai00ghwbga03i5aqxw,1,23.5,79.1,2025-04-24T18:02:20.576Z,2025-04-24T18:02:23Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5676193799,212,14.7,5676193793,56,Back,5676193801,213,5.28,5676193797,141,60.9,5676193795,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510061,455,43,2,45,11,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-04-24T18:02:23.159Z,2025-04-24T18:02:30Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,5676194023,144,44,5676193817,56,Back,5676193819,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510073,456,3,2,45,12,czkf5t3ai00ghwbga03i5aqxw,0,26.6,59.9,2025-04-24T18:02:24.391Z,2025-04-24T18:03:20Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,5676193873,56,Back,5676193875,285,,5676193897,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510071,413,1,2,45,13,cfvya7igkhkas7wvsktwz6j8k,0,65.9,37.9,2025-04-24T18:02:24.839Z,2025-04-24T18:02:27Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,5676193869,213,1.31,5676193867,212,19.2,5676193865,141,65.2,5676193861,56,Center,5676193863,140,70.7,5676193871,1,,5676193859,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510093,457,1,2,45,15,czkf5t3ai00ghwbga03i5aqxw,0,25.7,33.4,2025-04-24T18:02:27.361Z,2025-04-24T18:02:29Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5676193981,140,82.5,5676193985,212,64.1,5676193977,157,,5676193987,213,5.91,5676193983,141,0.0,5676193989,1,,5676193979,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510109,414,5,2,45,17,cfvya7igkhkas7wvsktwz6j8k,1,22.2,101.2,2025-04-24T18:02:28.986Z,2025-04-24T19:01:43Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,5676194041,56,Back,5676194043,347,,5676194057,233,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510095,458,5,2,45,17,czkf5t3ai00ghwbga03i5aqxw,0,77.8,-1.2,2025-04-24T18:02:28.986Z,2025-04-24T18:02:34Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5676193993,347,,5676193991,56,Right,5676194073,233,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510217,415,1,2,45,41,cfvya7igkhkas7wvsktwz6j8k,0,32.2,100.0,2025-04-24T18:02:52.709Z,2025-04-24T18:02:54Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5676194653,56,Left,5676194659,212,24.6,5676194661,213,5.95,5676194655,140,54.3,5676194651,107,,5676194657,141,89.4,5676194663,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510225,459,1,2,45,42,czkf5t3ai00ghwbga03i5aqxw,0,46.6,16.7,2025-04-24T18:02:54.191Z,2025-04-24T18:03:43Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5676194689,213,0.10,5676194687,212,27.8,5676194681,56,Right,5676194683,140,72.9,5676194685,141,20.9,5676196225,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510239,460,43,2,45,45,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-04-24T18:02:56.992Z,2025-04-24T18:03:28Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5676194785,168,0,5676194795,213,0.10,5676194791,141,20.0,5676194787,56,Right,5676194783,3,0,5676194793,212,3.4,5676195915,144,1,5676194789,140,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510247,416,1,2,45,46,cfvya7igkhkas7wvsktwz6j8k,1,34.9,86.6,2025-04-24T18:02:57.638Z,2025-04-24T18:02:58Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5676194847,141,81.4,5676194845,140,31.5,5676194841,3,,5676194849,212,5.0,5676194851,213,3.92,5676194843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510261,417,1,2,45,47,cfvya7igkhkas7wvsktwz6j8k,1,31.5,81.4,2025-04-24T18:02:58.791Z,2025-04-24T18:03:00Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,5676194909,140,32.2,5676194913,212,7.4,5676194911,141,92.3,5676194907,56,Back,5676194915,213,1.47,5676194905,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510281,418,1,2,45,49,cfvya7igkhkas7wvsktwz6j8k,0,33.0,94.8,2025-04-24T18:03:00.727Z,2025-04-24T18:03:02Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5676195039,1,,5676195027,140,66.5,5676195025,56,Left,5676195021,157,,5676195037,213,6.02,5676195035,212,36.4,5676195031,141,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510347,462,1,2,45,53,czkf5t3ai00ghwbga03i5aqxw,1,13.1,20.9,2025-04-24T18:03:04.623Z,2025-04-24T18:03:08Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5676195365,141,50.7,5676195363,140,6.0,5676195361,56,Back,5676195369,213,1.92,5676195367,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510361,463,1,2,45,57,czkf5t3ai00ghwbga03i5aqxw,0,5.3,52.8,2025-04-24T18:03:08.527Z,2025-04-24T18:03:10Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,5676195429,56,Back,5676195437,213,1.19,5676195433,141,89.3,5676195431,140,14.8,5676195435,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510367,419,8,2,46,0,cfvya7igkhkas7wvsktwz6j8k,1,91.6,17.3,2025-04-24T18:03:11.877Z,2025-04-24T18:03:12Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,5676195453,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510381,421,1,2,46,1,cfvya7igkhkas7wvsktwz6j8k,0,98.5,19.7,2025-04-24T18:03:13.238Z,2025-04-24T18:03:14Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,5676195517,213,2.07,5676195509,56,Center,5676195515,212,17.7,5676195513,141,42.5,5676195511,140,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510385,464,61,2,46,3,czkf5t3ai00ghwbga03i5aqxw,1,7.4,58.1,2025-04-24T18:03:14.610Z,2025-04-24T18:03:14Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5676195529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510439,422,1,2,46,9,cfvya7igkhkas7wvsktwz6j8k,0,95.8,24.4,2025-04-24T18:03:20.774Z,2025-04-24T18:03:22Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,5676195727,155,,5676195783,189,,5676195737,213,1.57,5676195733,141,25.9,5676195725,2,,5676195745,233,465,5676195749,286,,5676195731,140,95.8,5676195735,212,1.0,5676195743,236,,5676195729,56,,,,,,,,,,,,,,Center,,,,,,,,
2805510441,465,12,2,46,9,czkf5t3ai00ghwbga03i5aqxw,1,5.6,70.2,2025-04-24T18:03:20.874Z,2025-04-24T18:03:27Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5676195739,185,,5676195741,56,Back,5676195765,233,422,5676195883,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510457,423,6,2,46,10,cfvya7igkhkas7wvsktwz6j8k,1,97.0,28.8,2025-04-24T18:03:22.351Z,2025-04-24T18:10:08Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,5676195835,56,Center,5676195845,233,466,5676195837,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805510449,466,6,2,46,10,czkf5t3ai00ghwbga03i5aqxw,0,3.0,71.2,2025-04-24T18:03:22.351Z,2025-04-24T18:03:27Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5676195787,56,Back,5676195851,233,423,5676195789,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
