id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2818923245,509,15,2,55,39,czkf5t3ai00ghwbga03i5aqxw,1,95.2,56.5,2025-05-25T15:47:20.911Z,2025-05-25T15:48:44Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5750266181,103,19,5750266191,146,97.7,5750266175,78,,5750265503,72,,5750266193,147,53.2,5750266183,214,,5750261313,56,Center,5750266189,101,,5750266177,133,5750261311,61,5750266179,102,50.3,5750266197,231,50.4,5750266187,100,5750261309,22,,5750265513,82,5750266195,230,,,,99.3,5750266185,458,,,5750266219,233,,,,612
2818923635,612,10,2,55,39,9zqn9ugvg64it0lr5z8cq4g9v,1,2.3,46.8,2025-05-25T15:47:21.011Z,2025-05-25T15:48:44Z,17jltcnnaha4707duh52hirit,M. Lode,,,5750263319,94,,5750263321,56,Back,5750263377,14,,5750266227,233,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924161,511,27,2,55,45,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-05-25T15:47:26.788Z,2025-05-25T16:40:15Z,,,,,5750532333,233,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924067,615,27,2,55,45,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-05-25T15:47:26.788Z,2025-05-25T16:40:15Z,,,,,5750265635,41,Injury,5750532357,233,511,5750265637,53,42p4op3tm9umpwxyxde5xjefp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924173,512,28,2,57,5,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-05-25T15:48:46.816Z,2025-05-25T15:48:50Z,,,,,5750266497,233,616,5750266309,55,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924203,616,28,2,57,5,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-05-25T15:48:46.816Z,2025-05-25T15:48:51Z,,,,,5750266523,233,512,5750266473,55,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924287,619,1,2,57,17,9zqn9ugvg64it0lr5z8cq4g9v,1,11.4,53.4,2025-05-25T15:48:58.972Z,2025-05-25T15:49:01Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5750267001,141,70.0,5750266997,56,Back,5750267005,213,0.69,5750266995,123,,5750267003,212,17.7,5750266999,140,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924297,620,1,2,57,19,9zqn9ugvg64it0lr5z8cq4g9v,1,24.4,70.0,2025-05-25T15:49:01.419Z,2025-05-25T15:49:03Z,17jltcnnaha4707duh52hirit,M. Lode,,,5750267085,212,27.6,5750267079,56,Back,5750267083,141,31.6,5750267087,213,4.38,5750267081,140,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924309,621,1,2,57,22,9zqn9ugvg64it0lr5z8cq4g9v,1,18.0,31.9,2025-05-25T15:49:03.692Z,2025-05-25T15:49:05Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5750267179,213,0.07,5750267175,141,33.7,5750267171,56,Back,5750267173,140,35.6,5750267177,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924325,622,1,2,57,23,9zqn9ugvg64it0lr5z8cq4g9v,1,35.6,33.7,2025-05-25T15:49:05.100Z,2025-05-25T16:17:13Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5750267249,212,20.1,5750267245,141,4.4,5750267239,56,Back,5750267253,213,4.59,5750267241,140,33.2,5750375055,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924345,623,1,2,57,25,9zqn9ugvg64it0lr5z8cq4g9v,0,33.2,4.4,2025-05-25T15:49:07.404Z,2025-05-25T15:49:09Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5750267323,140,75.2,5750267331,1,,5750267327,212,46.6,5750267329,213,0.33,5750267325,141,26.4,5750267321,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924369,515,1,2,57,30,czkf5t3ai00ghwbga03i5aqxw,1,19.9,75.9,2025-05-25T15:49:11.807Z,2025-05-25T15:49:13Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5750267437,141,52.1,5750267433,56,Back,5750267441,213,3.95,5750267435,140,5.3,5750267439,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924393,516,1,2,57,31,czkf5t3ai00ghwbga03i5aqxw,1,5.0,51.6,2025-05-25T15:49:13.406Z,2025-05-25T15:49:16Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5750267559,213,1.44,5750267555,141,82.7,5750267551,56,Back,5750267553,140,7.6,5750267557,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924435,517,1,2,57,34,czkf5t3ai00ghwbga03i5aqxw,1,7.6,82.7,2025-05-25T15:49:16.367Z,2025-05-25T15:49:20Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5750267755,140,23.9,5750267759,212,21.6,5750267753,56,Back,5750267757,141,63.4,5750267763,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924425,624,83,2,57,37,9zqn9ugvg64it0lr5z8cq4g9v,0,69.7,29.5,2025-05-25T15:49:19.420Z,2025-05-25T15:49:22Z,acredwjpf6ou0mdqx2cpxm4no,I. Brusberg,,,5750267841,399,dkc69jkzi4e9ysgmwldz249as,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924445,518,1,2,57,39,czkf5t3ai00ghwbga03i5aqxw,1,23.8,54.2,2025-05-25T15:49:20.807Z,2025-05-25T15:49:22Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5750267827,212,26.8,5750267823,140,46.3,5750267821,56,Back,5750267829,213,5.79,5750267825,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924481,519,1,2,57,41,czkf5t3ai00ghwbga03i5aqxw,1,48.7,34.5,2025-05-25T15:49:23.318Z,2025-05-25T15:49:25Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,,5750268021,212,17.5,5750268019,141,13.1,5750268015,56,Right,5750268023,213,5.30,5750268017,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924511,520,3,2,57,44,czkf5t3ai00ghwbga03i5aqxw,1,68.8,21.4,2025-05-25T15:49:25.761Z,2025-05-25T16:44:34Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5750268199,286,,5750268197,56,Center,5750268203,233,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924485,625,45,2,57,44,9zqn9ugvg64it0lr5z8cq4g9v,0,31.2,78.6,2025-05-25T15:49:25.761Z,2025-05-25T16:44:35Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5750268039,285,,5750268217,233,520,5750268037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924545,521,1,2,57,47,czkf5t3ai00ghwbga03i5aqxw,1,61.1,25.6,2025-05-25T15:49:29.055Z,2025-05-25T15:50:46Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5750268383,140,72.7,5750268387,212,24.5,5750268385,141,56.9,5750268389,213,1.05,5750268381,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924987,528,1,2,57,48,czkf5t3ai00ghwbga03i5aqxw,0,69.9,62.7,2025-05-25T15:49:30.238Z,2025-05-25T15:50:57Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5750270993,140,74.4,5750270995,141,69.0,5750270999,213,0.74,5750270991,56,Center,5750270997,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924517,626,43,2,57,48,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-05-25T15:49:30.530Z,2025-05-25T15:49:59Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5750268255,56,Back,5750269603,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924589,628,1,2,57,54,9zqn9ugvg64it0lr5z8cq4g9v,1,33.8,27.3,2025-05-25T15:49:36.243Z,2025-05-25T15:49:38Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5750268725,141,35.4,5750268729,213,0.39,5750268721,56,Back,5750268723,140,46.4,5750268727,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924609,629,1,2,57,56,9zqn9ugvg64it0lr5z8cq4g9v,0,56.3,30.1,2025-05-25T15:49:38.364Z,2025-05-25T15:49:40Z,acredwjpf6ou0mdqx2cpxm4no,I. Brusberg,,,5750268839,213,1.66,5750268835,141,47.6,5750268833,140,55.3,5750268837,212,11.9,5750268831,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924627,522,8,2,58,0,czkf5t3ai00ghwbga03i5aqxw,1,45.3,51.9,2025-05-25T15:49:42.296Z,2025-05-25T15:49:42Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5750268911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924631,630,1,2,58,1,9zqn9ugvg64it0lr5z8cq4g9v,0,51.9,48.4,2025-05-25T15:49:43.019Z,2025-05-25T15:49:43Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5750268931,56,Center,5750268937,212,23.9,5750268933,140,67.3,5750268935,141,74.2,5750268939,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924669,524,1,2,58,4,czkf5t3ai00ghwbga03i5aqxw,1,39.8,32.1,2025-05-25T15:49:46.375Z,2025-05-25T15:49:47Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5750269119,213,1.09,5750269115,141,44.5,5750269113,140,44.0,5750269117,212,9.5,5750269111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924695,525,1,2,58,6,czkf5t3ai00ghwbga03i5aqxw,1,44.1,44.5,2025-05-25T15:49:47.743Z,2025-05-25T15:49:51Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5750269233,56,Center,5750269237,141,69.0,5750269235,140,54.4,5750269239,212,19.9,5750269241,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924721,526,61,2,58,9,czkf5t3ai00ghwbga03i5aqxw,1,49.4,74.7,2025-05-25T15:49:51.023Z,2025-05-25T15:50:01Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5750269393,56,Back,5750269641,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924723,527,5,2,58,11,czkf5t3ai00ghwbga03i5aqxw,0,51.8,101.6,2025-05-25T15:49:53.053Z,2025-05-25T16:40:02Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5750269405,56,Left,5750269441,233,631,5750269407,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924709,631,5,2,58,11,9zqn9ugvg64it0lr5z8cq4g9v,1,48.2,-1.6,2025-05-25T15:49:53.053Z,2025-05-25T16:40:01Z,acredwjpf6ou0mdqx2cpxm4no,I. Brusberg,,,5750269321,56,Back,5750269425,233,527,5750269323,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925131,632,1,2,59,15,9zqn9ugvg64it0lr5z8cq4g9v,0,43.9,0.0,2025-05-25T15:50:56.924Z,2025-05-25T15:51:00Z,acredwjpf6ou0mdqx2cpxm4no,I. Brusberg,,,5750271753,107,,5750271757,140,67.7,5750271763,213,0.34,5750271755,56,Right,5750271759,141,11.4,5750271761,212,26.5,5750271789,238,,5750271765,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925229,530,1,2,59,19,czkf5t3ai00ghwbga03i5aqxw,1,20.3,87.7,2025-05-25T15:51:01.510Z,2025-05-25T15:51:10Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5750272233,213,5.06,5750272227,140,29.5,5750272231,212,28.2,5750272229,141,48.8,5750272225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925243,531,1,2,59,28,czkf5t3ai00ghwbga03i5aqxw,1,35.7,40.4,2025-05-25T15:51:10.286Z,2025-05-25T15:51:11Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5750272297,140,33.5,5750272301,141,66.3,5750272307,213,1.70,5750272295,56,Back,5750272305,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925283,532,1,2,59,29,czkf5t3ai00ghwbga03i5aqxw,1,33.5,66.3,2025-05-25T15:51:11.494Z,2025-05-25T15:51:17Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5750272489,56,Back,5750272495,212,17.6,5750272493,141,48.8,5750272497,213,3.89,5750272491,140,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925305,533,1,2,59,35,czkf5t3ai00ghwbga03i5aqxw,1,23.9,45.8,2025-05-25T15:51:17.487Z,2025-05-25T15:51:20Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5750272589,213,5.32,5750272585,141,5.3,5750272579,155,,5750272581,56,Back,5750272591,1,,5750272583,140,42.0,5750272587,212,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925319,534,1,2,59,38,czkf5t3ai00ghwbga03i5aqxw,1,42.0,5.3,2025-05-25T15:51:20.022Z,2025-05-25T15:51:22Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5750272627,140,43.7,5750272633,213,1.45,5750272631,212,15.1,5750272629,141,27.4,5750272625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925331,535,1,2,59,40,czkf5t3ai00ghwbga03i5aqxw,1,43.8,27.4,2025-05-25T15:51:21.846Z,2025-05-25T15:51:24Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5750272707,213,0.07,5750272699,56,Center,5750272701,140,60.8,5750272705,212,17.9,5750272703,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925355,536,1,2,59,42,czkf5t3ai00ghwbga03i5aqxw,1,61.0,29.4,2025-05-25T15:51:23.878Z,2025-05-25T15:51:29Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5750272823,56,Right,5750272831,213,5.53,5750272827,141,11.4,5750272829,212,17.9,5750272825,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925359,537,3,2,59,47,czkf5t3ai00ghwbga03i5aqxw,0,84.7,19.1,2025-05-25T15:51:29.118Z,2025-05-25T15:51:30Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,,5750272873,211,,5750272851,286,,5750272849,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925379,634,1,2,59,48,9zqn9ugvg64it0lr5z8cq4g9v,1,8.7,87.7,2025-05-25T15:51:30.274Z,2025-05-25T15:51:32Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5750272993,141,92.9,5750272989,56,Back,5750272995,212,13.7,5750272991,140,21.3,5750272997,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925389,635,1,2,59,50,9zqn9ugvg64it0lr5z8cq4g9v,0,21.9,92.6,2025-05-25T15:51:32.525Z,2025-05-25T15:51:33Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5750273041,213,5.52,5750273037,141,75.3,5750273035,140,33.6,5750273039,212,17.0,5750273033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925401,538,1,2,59,53,czkf5t3ai00ghwbga03i5aqxw,0,65.7,27.4,2025-05-25T15:51:34.958Z,2025-05-25T15:51:36Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5750273105,56,Right,5750273109,141,12.9,5750273111,212,12.1,5750273103,3,,5750273107,140,72.3,5750273113,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925423,636,4,2,59,58,9zqn9ugvg64it0lr5z8cq4g9v,1,29.3,83.6,2025-05-25T15:51:39.676Z,2025-05-25T16:44:14Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5750273269,56,Back,5750273273,265,,5750273275,285,,5750273271,152,,5750273267,13,,5750273405,233,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925427,539,4,2,59,58,czkf5t3ai00ghwbga03i5aqxw,0,70.7,16.4,2025-05-25T15:51:39.677Z,2025-05-25T16:44:15Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5750273387,265,,5750273383,56,Right,5750273445,233,636,5750273381,13,,5750273385,152,,5750273389,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925547,637,1,2,60,22,9zqn9ugvg64it0lr5z8cq4g9v,1,36.1,90.3,2025-05-25T15:52:04.044Z,2025-05-25T16:43:45Z,17jltcnnaha4707duh52hirit,M. Lode,,,5750274103,141,82.9,5750274099,56,Back,5750274095,5,,5750274107,213,3.41,5750274097,152,,5750274105,212,19.2,5750274101,140,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925565,638,1,2,60,24,9zqn9ugvg64it0lr5z8cq4g9v,1,18.5,82.9,2025-05-25T15:52:06.220Z,2025-05-25T16:43:47Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5750274217,141,13.7,5750274223,1,,5750274213,56,Back,5750274209,155,,5750274211,196,,5750274215,140,41.9,5750274219,212,53.1,5750274221,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925597,639,1,2,60,30,9zqn9ugvg64it0lr5z8cq4g9v,1,73.7,28.5,2025-05-25T15:52:11.933Z,2025-05-25T15:52:14Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5750274401,56,Center,5750274405,141,40.6,5750274409,213,2.22,5750274407,212,10.4,5750274403,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925625,640,1,2,60,32,9zqn9ugvg64it0lr5z8cq4g9v,1,70.0,40.9,2025-05-25T15:52:14.636Z,2025-05-25T15:52:17Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5750274523,140,63.7,5750274527,212,6.7,5750274525,141,39.8,5750274529,213,3.25,5750274521,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925639,641,1,2,60,35,9zqn9ugvg64it0lr5z8cq4g9v,1,63.8,39.8,2025-05-25T15:52:17.501Z,2025-05-25T15:52:18Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5750274591,141,27.7,5750274587,56,Center,5750274593,212,8.2,5750274589,140,63.7,5750274595,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925655,643,1,2,60,39,9zqn9ugvg64it0lr5z8cq4g9v,1,66.1,27.6,2025-05-25T15:52:20.972Z,2025-05-25T15:52:22Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5750274659,213,1.32,5750274655,141,36.0,5750274651,56,Center,5750274653,140,67.5,5750274657,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925665,644,1,2,60,40,9zqn9ugvg64it0lr5z8cq4g9v,0,67.5,36.0,2025-05-25T15:52:22.285Z,2025-05-25T15:52:23Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5750274687,140,64.6,5750274691,212,8.0,5750274689,141,25.2,5750274685,56,Center,5750274693,213,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925691,542,1,2,60,43,czkf5t3ai00ghwbga03i5aqxw,1,40.7,70.0,2025-05-25T15:52:24.838Z,2025-05-25T15:52:27Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5750274789,56,Back,5750274795,212,21.5,5750274793,141,39.8,5750274797,213,5.01,5750274791,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925675,645,83,2,60,43,9zqn9ugvg64it0lr5z8cq4g9v,0,65.2,32.7,2025-05-25T15:52:24.892Z,2025-05-25T16:20:29Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5750274915,399,370kkwnidcltqyooh51z6uzqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925703,543,1,2,60,45,czkf5t3ai00ghwbga03i5aqxw,1,48.5,41.0,2025-05-25T15:52:27.319Z,2025-05-25T15:52:34Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5750274901,141,94.2,5750274905,213,0.61,5750274897,56,Left,5750274895,155,,5750274899,140,97.8,5750274971,1,,5750274903,212,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925719,544,1,2,60,52,czkf5t3ai00ghwbga03i5aqxw,0,97.8,96.2,2025-05-25T15:52:34.606Z,2025-05-25T15:52:36Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5750275019,141,83.2,5750275015,56,Left,5750275021,212,9.6,5750275017,140,94.3,5750275023,213,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925763,647,1,2,60,57,9zqn9ugvg64it0lr5z8cq4g9v,1,7.1,26.2,2025-05-25T15:52:38.669Z,2025-05-25T15:52:42Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5750275233,56,Back,5750275237,141,36.4,5750275239,212,14.9,5750275235,140,19.7,5750275241,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925795,648,1,2,61,0,9zqn9ugvg64it0lr5z8cq4g9v,1,19.5,36.4,2025-05-25T15:52:42.189Z,2025-05-25T15:52:46Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5750275405,1,,5750275395,56,Back,5750275399,141,83.2,5750275401,212,33.3,5750275397,140,28.7,5750275403,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925833,649,1,2,61,5,9zqn9ugvg64it0lr5z8cq4g9v,1,31.4,75.4,2025-05-25T15:52:46.749Z,2025-05-25T15:52:51Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5750275605,213,0.38,5750275597,56,Left,5750275603,212,21.6,5750275599,140,50.5,5750275601,141,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925827,545,45,2,61,9,czkf5t3ai00ghwbga03i5aqxw,0,51.0,15.0,2025-05-25T15:52:50.661Z,2025-05-25T15:52:55Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5750275561,56,Right,5750275563,285,,5750275653,233,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925839,650,3,2,61,9,9zqn9ugvg64it0lr5z8cq4g9v,1,49.0,85.0,2025-05-25T15:52:50.661Z,2025-05-25T16:21:05Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5750275635,286,,5750275633,56,Back,5750275655,233,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925857,651,1,2,61,11,9zqn9ugvg64it0lr5z8cq4g9v,1,50.5,87.4,2025-05-25T15:52:52.684Z,2025-05-25T15:52:57Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5750275767,56,Back,5750275771,141,66.1,5750275773,212,18.2,5750275769,140,40.0,5750275775,213,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925861,546,83,2,61,15,czkf5t3ai00ghwbga03i5aqxw,0,53.8,53.4,2025-05-25T15:52:56.935Z,2025-05-25T15:53:03Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5750275973,399,eq9x5pboy1dehdauroonsw3c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925883,652,1,2,61,15,9zqn9ugvg64it0lr5z8cq4g9v,1,47.2,56.3,2025-05-25T15:52:57.244Z,2025-05-25T15:53:01Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5750275935,141,13.5,5750275939,213,4.46,5750275931,56,Back,5750275933,140,40.0,5750275937,212,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925897,653,1,2,61,20,9zqn9ugvg64it0lr5z8cq4g9v,1,35.2,6.4,2025-05-25T15:53:01.773Z,2025-05-25T15:53:05Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5750276011,212,17.5,5750276009,141,30.6,5750276005,56,Back,5750276013,213,1.92,5750276007,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925909,654,1,2,61,23,9zqn9ugvg64it0lr5z8cq4g9v,1,32.1,38.0,2025-05-25T15:53:05.180Z,2025-05-25T15:53:07Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5750276067,140,39.5,5750276071,212,9.0,5750276069,141,44.8,5750276073,213,0.54,5750276065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
