id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2818207317,537,1,2,46,2,cfvya7igkhkas7wvsktwz6j8k,1,14.0,55.7,2025-05-24T14:04:51.635Z,2025-05-24T14:04:53Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5746291439,140,24.5,5746291437,56,Back,5746291435,123,,5746291443,212,12.3,5746291445,213,0.45,5746291441,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207327,538,1,2,46,3,cfvya7igkhkas7wvsktwz6j8k,1,24.5,63.6,2025-05-24T14:04:53.146Z,2025-05-24T14:04:54Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5746291505,213,0.93,5746291493,140,33.0,5746291501,212,14.9,5746291491,56,Back,5746291497,141,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207351,539,1,2,46,4,cfvya7igkhkas7wvsktwz6j8k,1,33.0,81.1,2025-05-24T14:04:53.906Z,2025-05-24T14:04:55Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5746291663,213,4.34,5746291655,56,Back,5746291659,141,64.6,5746291657,140,28.8,5746291661,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207371,540,1,2,46,6,cfvya7igkhkas7wvsktwz6j8k,1,29.7,66.6,2025-05-24T14:04:55.403Z,2025-05-24T14:04:57Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5746291749,141,84.8,5746291753,213,1.46,5746291747,140,31.0,5746291745,56,Back,5746291751,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207485,548,1,2,46,11,cfvya7igkhkas7wvsktwz6j8k,0,32.4,77.8,2025-05-24T14:05:00.365Z,2025-05-24T14:05:05Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5746292319,213,5.67,5746292307,155,,5746292311,56,Right,5746292317,212,87.8,5746292309,196,,5746292315,141,3.7,5746292321,1,,5746292313,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207495,451,5,2,46,15,durq4oppf7c08tnbzrlebt0uz,1,-1.0,94.1,2025-05-24T14:05:05.095Z,2025-05-24T14:20:47Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5746292361,56,Back,5746293839,233,549,5746292363,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207763,549,5,2,46,15,cfvya7igkhkas7wvsktwz6j8k,0,101.0,5.9,2025-05-24T14:05:05.095Z,2025-05-24T14:20:47Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5746293815,346,,5746293871,233,451,5746293813,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207703,452,1,2,46,27,durq4oppf7c08tnbzrlebt0uz,1,4.3,48.5,2025-05-24T14:05:16.687Z,2025-05-24T14:05:23Z,27hg1g0tz1l6mt4eugz841hw5,H. Keto,,,5746293473,141,29.1,5746293481,237,,5746293475,212,13.5,5746293467,124,,5746293471,140,7.0,5746293477,213,4.92,5746293469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207749,453,1,2,46,33,durq4oppf7c08tnbzrlebt0uz,0,16.4,15.3,2025-05-24T14:05:22.959Z,2025-05-24T14:05:30Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5746293739,141,48.8,5746293741,212,61.8,5746293981,157,,5746293745,1,,5746293743,213,0.38,5746293735,56,Center,5746293737,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207817,551,1,2,46,40,cfvya7igkhkas7wvsktwz6j8k,1,28.7,31.5,2025-05-24T14:05:29.602Z,2025-05-24T14:05:32Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5746294069,213,5.41,5746294063,140,42.0,5746294067,212,21.7,5746294061,56,Back,5746294065,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207851,552,1,2,46,43,cfvya7igkhkas7wvsktwz6j8k,1,54.7,5.0,2025-05-24T14:05:32.458Z,2025-05-24T14:05:34Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5746294201,141,16.2,5746294205,213,0.49,5746294203,212,16.2,5746294197,56,Right,5746294199,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207855,553,61,2,46,44,cfvya7igkhkas7wvsktwz6j8k,0,68.3,16.2,2025-05-24T14:05:34.059Z,2025-05-24T14:05:34Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5746294215,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207889,454,1,2,46,46,durq4oppf7c08tnbzrlebt0uz,1,25.6,72.7,2025-05-24T14:05:35.823Z,2025-05-24T14:05:37Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5746294369,56,Back,5746294373,141,67.0,5746294375,212,7.9,5746294371,140,32.2,5746294377,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207945,456,1,2,46,48,durq4oppf7c08tnbzrlebt0uz,1,32.2,67.0,2025-05-24T14:05:37.656Z,2025-05-24T14:05:55Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,1.0,5746294675,141,78.4,5746294677,212,31.3,5746294679,213,0.25,5746294671,56,Center,5746294673,140,61.1,5746295531,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207951,457,15,2,46,53,durq4oppf7c08tnbzrlebt0uz,1,79.1,55.0,2025-05-24T14:05:42.880Z,2025-05-24T14:09:28Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5746294701,56,Center,5746295555,55,456,5746295575,231,51.8,5746295537,23,,5746295611,233,554,5746294697,18,,5746295551,78,,5746295563,215,,5746295541,20,,5746295573,230,97.6,5746295553,29,,5746295571,147,65.0,5746295567,82,5746295561,103,5746295559,102,5746295569,146,80.1,,19,48.6,,,,,
2818207973,554,10,2,46,53,cfvya7igkhkas7wvsktwz6j8k,1,19.9,35.0,2025-05-24T14:05:42.980Z,2025-05-24T14:05:56Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5746295623,233,457,5746294791,94,,5746294793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207991,458,6,2,46,57,durq4oppf7c08tnbzrlebt0uz,1,82.0,63.3,2025-05-24T14:05:46.799Z,2025-05-24T14:21:19Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5746295003,73,,5746295001,56,Center,5746296975,233,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818207995,555,6,2,46,57,cfvya7igkhkas7wvsktwz6j8k,0,18.0,36.7,2025-05-24T14:05:46.799Z,2025-05-24T14:21:20Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5746296983,233,458,5746295013,56,Back,5746295015,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208389,459,1,2,47,25,durq4oppf7c08tnbzrlebt0uz,1,99.5,99.5,2025-05-24T14:06:14.383Z,2025-05-24T14:11:46Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,1.0,5746297265,223,,5746297275,213,4.49,5746297269,140,92.2,5746325061,154,,5746297259,2,,5746297267,56,Center,5746325059,210,15,5746297271,141,48.8,5746297261,6,,5746297277,1,,5746297263,155,,5746297273,212,35.3,,,,,,,,,,,,,,,,,
2818208395,460,44,2,47,28,durq4oppf7c08tnbzrlebt0uz,1,93.2,49.0,2025-05-24T14:06:18.192Z,2025-05-24T14:06:21Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5746297311,286,,5746297337,233,556,5746297309,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208383,556,44,2,47,28,cfvya7igkhkas7wvsktwz6j8k,0,6.8,51.0,2025-05-24T14:06:18.193Z,2025-05-24T14:11:30Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5746297251,285,,5746297249,56,Back,5746297351,233,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208399,461,15,2,47,28,durq4oppf7c08tnbzrlebt0uz,1,94.0,49.1,2025-05-24T14:06:18.234Z,2025-05-24T14:21:21Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5746325109,147,49.6,5746325099,103,19,5746325107,146,95.4,5746325101,100,,5746324135,328,,5746325097,102,51.4,5746325091,154,,5746325093,55,459,5746324129,25,,5746326925,233,557,5746321933,17,,5746297323,56,Center,5746325087,78,5746325089,29,5746325111,230,5746325113,231,48.9,,,99.1,5746324131,15,5746324137,82,
2818208501,557,10,2,47,29,cfvya7igkhkas7wvsktwz6j8k,1,4.6,50.4,2025-05-24T14:06:18.334Z,2025-05-24T14:21:22Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5746297769,56,Back,5746325177,233,461,5746322183,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208475,462,5,2,47,31,durq4oppf7c08tnbzrlebt0uz,1,91.6,-1.6,2025-05-24T14:06:21.018Z,2025-05-24T14:20:47Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5746297797,233,558,5746297655,347,,5746297653,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208503,558,5,2,47,31,cfvya7igkhkas7wvsktwz6j8k,0,8.4,101.6,2025-05-24T14:06:21.018Z,2025-05-24T14:06:36Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5746297783,347,,5746297825,233,462,5746297781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208655,463,1,2,47,42,durq4oppf7c08tnbzrlebt0uz,1,91.2,0.0,2025-05-24T14:06:32.287Z,2025-05-24T14:06:37Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5746298553,212,18.5,5746298551,141,25.5,5746298545,107,,5746298547,56,Center,5746298555,213,1.50,5746298549,140,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208659,464,61,2,47,47,durq4oppf7c08tnbzrlebt0uz,0,92.7,24.4,2025-05-24T14:06:37.023Z,2025-05-24T14:06:37Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5746298575,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208675,559,4,2,47,48,cfvya7igkhkas7wvsktwz6j8k,1,6.6,75.8,2025-05-24T14:06:38.127Z,2025-05-24T14:21:18Z,,,,,5746298755,10,,5746298759,152,,5746298757,56,Back,5746298761,285,,5746298949,233,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208667,465,4,2,47,48,durq4oppf7c08tnbzrlebt0uz,0,93.4,24.2,2025-05-24T14:06:38.128Z,2025-05-24T14:21:18Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5746298969,233,559,5746298919,56,Center,5746298921,152,,5746298917,10,,5746298923,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208841,560,1,2,47,59,cfvya7igkhkas7wvsktwz6j8k,1,5.3,76.0,2025-05-24T14:06:48.875Z,2025-05-24T14:06:51Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5746299543,140,12.0,5746299537,5,,5746299553,213,4.97,5746299541,56,Back,5746299545,141,36.0,5746299539,152,,5746299549,212,28.1,5746299559,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208857,561,1,2,48,2,cfvya7igkhkas7wvsktwz6j8k,1,12.0,36.0,2025-05-24T14:06:51.666Z,2025-05-24T14:06:52Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5746299663,141,70.9,5746299661,140,11.4,5746299667,213,1.60,5746299665,212,23.7,5746299659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208869,562,1,2,48,3,cfvya7igkhkas7wvsktwz6j8k,1,11.4,70.9,2025-05-24T14:06:52.690Z,2025-05-24T14:06:54Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5746299749,56,Back,5746299755,212,19.1,5746299751,140,24.6,5746299757,213,0.76,5746299753,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208919,563,1,2,48,5,cfvya7igkhkas7wvsktwz6j8k,1,26.0,92.1,2025-05-24T14:06:54.370Z,2025-05-24T14:06:59Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5746300059,141,69.1,5746300051,56,Back,5746300063,212,16.5,5746300055,140,21.1,5746300067,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818208973,564,1,2,48,10,cfvya7igkhkas7wvsktwz6j8k,1,21.7,64.6,2025-05-24T14:06:59.498Z,2025-05-24T14:07:03Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5746300371,213,5.17,5746300367,141,48.8,5746300369,212,12.0,5746300365,140,26.8,5746300363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209031,565,1,2,48,13,cfvya7igkhkas7wvsktwz6j8k,1,27.6,31.9,2025-05-24T14:07:03.290Z,2025-05-24T14:07:07Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5746300709,56,Back,5746300715,212,20.3,5746300711,140,35.9,5746300717,213,5.16,5746300713,141,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209077,566,1,2,48,18,cfvya7igkhkas7wvsktwz6j8k,1,39.1,4.9,2025-05-24T14:07:07.474Z,2025-05-24T14:07:09Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5746300933,140,15.6,5746300935,141,19.5,5746300931,56,Back,5746300937,212,26.6,5746300939,213,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209107,567,1,2,48,20,cfvya7igkhkas7wvsktwz6j8k,1,14.2,21.0,2025-05-24T14:07:09.754Z,2025-05-24T14:07:13Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5746301159,141,50.3,5746301157,140,8.1,5746301155,56,Back,5746301163,213,1.88,5746301161,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209121,568,1,2,48,23,cfvya7igkhkas7wvsktwz6j8k,1,8.1,50.3,2025-05-24T14:07:12.954Z,2025-05-24T14:07:15Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5746301253,140,19.5,5746301251,56,Back,5746301259,213,0.92,5746301257,212,19.8,5746301255,141,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209169,569,1,2,48,25,cfvya7igkhkas7wvsktwz6j8k,1,19.5,73.5,2025-05-24T14:07:14.898Z,2025-05-24T14:07:18Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5746301453,56,Back,5746301461,213,4.05,5746301457,141,52.1,5746301459,212,18.4,5746301455,140,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209209,570,1,2,48,28,cfvya7igkhkas7wvsktwz6j8k,1,8.8,52.1,2025-05-24T14:07:18.113Z,2025-05-24T14:07:21Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5746301673,141,53.7,5746301669,56,Back,5746301671,140,22.2,5746301679,213,0.08,5746301675,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209203,466,83,2,48,31,durq4oppf7c08tnbzrlebt0uz,0,73.0,51.8,2025-05-24T14:07:21.086Z,2025-05-24T14:07:25Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5746301999,399,1dvhwhz4n5f9cf4ts58rfu21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209261,571,1,2,48,32,cfvya7igkhkas7wvsktwz6j8k,1,21.2,44.3,2025-05-24T14:07:21.602Z,2025-05-24T14:07:25Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5746301943,140,28.7,5746301945,141,11.9,5746301941,56,Back,5746301949,213,5.06,5746301947,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209283,572,1,2,48,36,cfvya7igkhkas7wvsktwz6j8k,0,30.4,7.0,2025-05-24T14:07:25.610Z,2025-05-24T14:07:27Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5746302069,155,,5746302079,213,0.04,5746302073,140,69.7,5746302081,1,,5746302075,141,9.4,5746302071,56,Right,5746302077,212,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209315,467,1,2,48,39,durq4oppf7c08tnbzrlebt0uz,1,25.2,82.3,2025-05-24T14:07:28.863Z,2025-05-24T14:07:31Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5746302281,213,0.55,5746302275,140,31.9,5746302271,3,,5746302277,141,88.7,5746302279,212,8.3,5746302273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209309,573,83,2,48,41,cfvya7igkhkas7wvsktwz6j8k,0,62.7,5.5,2025-05-24T14:07:30.602Z,2025-05-24T14:07:35Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5746302605,399,30117qloj2vhnxq4djfktp7u1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209335,468,1,2,48,41,durq4oppf7c08tnbzrlebt0uz,1,31.9,88.7,2025-05-24T14:07:31.279Z,2025-05-24T14:07:32Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5746302403,213,4.84,5746302395,56,Back,5746302397,140,32.7,5746302401,212,6.6,5746302399,141,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209353,469,61,2,48,43,durq4oppf7c08tnbzrlebt0uz,0,32.7,79.0,2025-05-24T14:07:32.527Z,2025-05-24T14:07:33Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5746302437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209411,574,1,2,48,44,cfvya7igkhkas7wvsktwz6j8k,0,63.6,12.0,2025-05-24T14:07:33.571Z,2025-05-24T14:07:36Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5746302719,141,37.9,5746302717,140,69.7,5746302715,56,Center,5746302721,212,18.7,5746302713,155,,5746302723,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209407,470,44,2,48,45,durq4oppf7c08tnbzrlebt0uz,1,27.4,62.3,2025-05-24T14:07:35.214Z,2025-05-24T14:21:25Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5746302791,233,575,5746302705,56,Back,5746302707,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209415,575,44,2,48,45,cfvya7igkhkas7wvsktwz6j8k,0,72.6,37.7,2025-05-24T14:07:35.215Z,2025-05-24T14:21:25Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5746302803,233,470,5746302757,286,,5746302755,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209433,471,1,2,48,46,durq4oppf7c08tnbzrlebt0uz,1,22.6,62.7,2025-05-24T14:07:35.888Z,2025-05-24T14:13:53Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5746302863,140,30.6,5746302861,56,Back,5746302867,212,9.0,5746302865,141,67.3,5746302859,3,,5746302869,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209439,472,61,2,48,48,durq4oppf7c08tnbzrlebt0uz,0,30.6,67.3,2025-05-24T14:07:37.758Z,2025-05-24T14:14:19Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5746302903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818216295,519,83,2,48,49,durq4oppf7c08tnbzrlebt0uz,0,43.4,65.8,2025-05-24T14:07:38.634Z,2025-05-24T14:14:38Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5746341171,399,32bvga34o0hleev3duw2342ui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209475,576,1,2,48,50,cfvya7igkhkas7wvsktwz6j8k,1,57.9,34.5,2025-05-24T14:07:40.193Z,2025-05-24T14:07:41Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5746303091,56,Center,5746303097,212,5.7,5746303099,213,3.49,5746303095,141,31.6,5746303093,140,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209547,577,1,2,48,52,cfvya7igkhkas7wvsktwz6j8k,1,52.8,31.6,2025-05-24T14:07:41.578Z,2025-05-24T14:07:47Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5746303553,212,12.5,5746303555,213,2.77,5746303547,56,Back,5746303549,140,41.7,5746303551,141,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209565,578,1,2,48,58,cfvya7igkhkas7wvsktwz6j8k,1,46.2,47.3,2025-05-24T14:07:47.618Z,2025-05-24T14:07:50Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5746303679,56,Center,5746303681,140,59.5,5746303687,213,5.72,5746303685,212,16.5,5746303683,141,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209601,579,1,2,48,59,cfvya7igkhkas7wvsktwz6j8k,1,60.3,32.2,2025-05-24T14:07:48.754Z,2025-05-24T14:15:01Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5746303903,56,Right,5746303909,212,12.5,5746303907,141,14.6,5746303911,213,5.00,5746303905,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209625,473,83,2,49,0,durq4oppf7c08tnbzrlebt0uz,0,31.1,87.1,2025-05-24T14:07:49.399Z,2025-05-24T14:15:02Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5746314693,399,bmdhp0p1sqy48a5algqcdv6qx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209619,580,1,2,49,1,cfvya7igkhkas7wvsktwz6j8k,0,63.8,14.6,2025-05-24T14:07:50.673Z,2025-05-24T14:09:52Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5746304023,212,16.3,5746304019,140,75.7,5746304017,56,Right,5746304025,213,5.59,5746304021,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818210101,582,61,2,49,4,cfvya7igkhkas7wvsktwz6j8k,0,85.2,5.0,2025-05-24T14:07:54.090Z,2025-05-24T14:15:08Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5746306607,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209669,474,5,2,49,4,durq4oppf7c08tnbzrlebt0uz,1,26.6,101.2,2025-05-24T14:07:54.135Z,2025-05-24T14:20:48Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5746304319,233,581,5746304275,56,Back,5746304277,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209629,581,5,2,49,4,cfvya7igkhkas7wvsktwz6j8k,0,73.4,-1.2,2025-05-24T14:07:54.135Z,2025-05-24T14:07:58Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5746304063,347,,5746304357,233,474,5746304061,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818209937,475,1,2,49,16,durq4oppf7c08tnbzrlebt0uz,1,29.9,100.0,2025-05-24T14:08:05.903Z,2025-05-24T14:08:11Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5746305587,107,,5746305595,212,10.2,5746305591,140,31.4,5746305597,213,4.87,5746305589,56,Back,5746305593,141,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818210015,476,1,2,49,22,durq4oppf7c08tnbzrlebt0uz,1,27.9,73.6,2025-05-24T14:08:11.391Z,2025-05-24T14:08:16Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5746306069,56,Back,5746306071,140,22.3,5746306067,155,,5746306077,213,4.50,5746306075,212,28.4,5746306073,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818210043,477,1,2,49,27,durq4oppf7c08tnbzrlebt0uz,1,25.6,12.0,2025-05-24T14:08:16.719Z,2025-05-24T14:08:19Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5746306269,56,Back,5746306277,213,6.03,5746306271,140,39.4,5746306275,212,15.0,5746306273,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818210087,478,1,2,49,29,durq4oppf7c08tnbzrlebt0uz,1,39.4,6.4,2025-05-24T14:08:18.912Z,2025-05-24T14:08:22Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5746306539,56,Back,5746306543,141,3.7,5746306545,212,16.6,5746306547,213,3.25,5746306541,140,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818210107,479,1,2,49,33,durq4oppf7c08tnbzrlebt0uz,1,23.1,15.6,2025-05-24T14:08:22.464Z,2025-05-24T14:08:24Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5746306639,141,44.3,5746306637,140,8.2,5746306635,56,Back,5746306643,213,2.25,5746306641,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
