id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2807084957,669,1,2,58,0,spvvjmk37iid7hsky9g3nce7,1,67.2,25.5,2025-04-27T13:14:54.816Z,2025-04-27T13:14:56Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5684731133,141,4.9,5684731131,140,71.7,5684731137,213,5.04,5684731129,56,Right,5684731135,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807084995,670,1,2,58,2,spvvjmk37iid7hsky9g3nce7,1,71.7,4.9,2025-04-27T13:14:56.657Z,2025-04-27T13:14:58Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5684731369,140,63.4,5684731375,213,2.22,5684731367,56,Center,5684731371,141,21.9,5684731373,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807085095,671,1,2,58,4,spvvjmk37iid7hsky9g3nce7,1,62.7,22.8,2025-04-27T13:14:58.560Z,2025-04-27T13:15:02Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5684731823,56,Center,5684731825,140,62.2,5684731829,212,15.0,5684731827,141,44.9,5684731831,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807085157,672,1,2,58,8,spvvjmk37iid7hsky9g3nce7,0,62.6,44.6,2025-04-27T13:15:02.210Z,2025-04-27T13:15:04Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5684732135,140,94.5,5684732131,155,,5684732133,56,Center,5684732145,1,,5684732139,141,59.6,5684732143,213,0.30,5684732141,212,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807085355,555,1,2,58,14,46yo78zak2j7kaxc5ak1fnm60,1,13.0,36.0,2025-04-27T13:15:08.250Z,2025-04-27T13:15:12Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5684733135,140,18.9,5684733133,56,Back,5684733131,123,,5684733137,141,28.3,5684733141,213,5.58,5684733139,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807085401,556,1,2,58,18,46yo78zak2j7kaxc5ak1fnm60,1,19.0,26.1,2025-04-27T13:15:12.674Z,2025-04-27T13:15:14Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5684733385,141,50.7,5684733383,140,19.8,5684733381,56,Back,5684733393,213,1.52,5684733389,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807085495,557,1,2,58,20,46yo78zak2j7kaxc5ak1fnm60,1,19.8,50.7,2025-04-27T13:15:14.642Z,2025-04-27T13:15:19Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5684733969,213,1.57,5684733963,141,73.9,5684733961,140,19.8,5684733959,56,Back,5684733967,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807085551,558,1,2,58,25,46yo78zak2j7kaxc5ak1fnm60,1,23.3,73.6,2025-04-27T13:15:19.418Z,2025-04-27T13:15:22Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5684734247,212,15.9,5684734249,213,4.59,5684734245,141,50.4,5684734241,56,Back,5684734243,140,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807085669,559,1,2,58,28,46yo78zak2j7kaxc5ak1fnm60,1,21.5,44.6,2025-04-27T13:15:22.434Z,2025-04-27T13:15:28Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5684734897,213,0.88,5684734895,212,18.2,5684734891,140,32.6,5684734893,141,65.2,5684734889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807085823,560,1,2,58,34,46yo78zak2j7kaxc5ak1fnm60,1,32.4,66.3,2025-04-27T13:15:28.050Z,2025-04-27T13:15:34Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5684735723,56,Back,5684735725,140,27.5,5684735729,212,11.9,5684735731,213,2.02,5684735727,141,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807085995,561,1,2,58,40,46yo78zak2j7kaxc5ak1fnm60,1,26.9,76.1,2025-04-27T13:15:34.209Z,2025-04-27T13:15:41Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5684736727,213,0.89,5684736725,212,16.1,5684736721,140,36.5,5684736723,141,94.5,5684736719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807086091,562,1,2,58,47,46yo78zak2j7kaxc5ak1fnm60,1,61.7,87.8,2025-04-27T13:15:41.570Z,2025-04-27T13:15:45Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5684737241,141,61.5,5684737243,212,20.1,5684737239,140,70.5,5684737245,213,5.19,5684737237,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807086151,563,43,2,58,51,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-27T13:15:45.289Z,2025-04-27T13:19:10Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5684765295,144,3,5684737507,286,0,5684737505,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807086161,564,3,2,58,52,46yo78zak2j7kaxc5ak1fnm60,0,81.1,67.4,2025-04-27T13:15:46.496Z,2025-04-27T14:20:42Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5684737627,233,673,5684737545,56,Center,5684737547,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807086141,673,7,2,58,52,spvvjmk37iid7hsky9g3nce7,0,18.9,32.6,2025-04-27T13:15:46.497Z,2025-04-27T14:20:42Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5684737483,285,,5684737481,56,Back,5684737567,233,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807086175,565,61,2,58,54,46yo78zak2j7kaxc5ak1fnm60,1,86.8,63.4,2025-04-27T13:15:48.130Z,2025-04-27T13:15:48Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5684737651,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807086349,566,27,2,58,57,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-27T13:15:51.794Z,2025-04-27T13:19:16Z,,,,,5684766075,41,Injury,5684738599,233,675,5684766077,53,7qsp3fm0wkymgiej6s7jj06p5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807086301,675,27,2,58,57,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-04-27T13:15:51.794Z,2025-04-27T13:15:54Z,,,,,5684738543,233,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807087143,571,28,2,59,23,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-27T13:16:17.067Z,2025-04-27T14:29:46Z,,,,,5685273855,233,677,5684742313,55,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807086943,677,28,2,59,23,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-04-27T13:16:17.067Z,2025-04-27T14:29:46Z,,,,,5684741441,55,675,5685273835,233,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807087289,680,1,2,59,33,spvvjmk37iid7hsky9g3nce7,1,12.7,37.3,2025-04-27T13:16:27.443Z,2025-04-27T13:16:29Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5684743033,141,14.1,5684743027,123,,5684743031,140,15.6,5684743037,213,4.90,5684743029,56,Back,5684743035,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807087449,681,1,2,59,35,spvvjmk37iid7hsky9g3nce7,1,15.8,14.1,2025-04-27T13:16:29.441Z,2025-04-27T13:16:34Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5684743905,213,5.98,5684743899,140,32.8,5684743903,212,18.7,5684743901,141,5.8,5684743897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807087457,682,61,2,59,40,spvvjmk37iid7hsky9g3nce7,0,29.1,6.5,2025-04-27T13:16:34.641Z,2025-04-27T13:16:35Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5684743935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807087569,574,3,2,59,42,46yo78zak2j7kaxc5ak1fnm60,0,72.0,91.0,2025-04-27T13:16:36.048Z,2025-04-27T13:31:54Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5684744487,56,Left,5684745971,233,683,5684745867,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807087581,683,7,2,59,42,spvvjmk37iid7hsky9g3nce7,1,28.0,9.0,2025-04-27T13:16:36.049Z,2025-04-27T14:25:27Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5684744545,285,,5684745901,233,574,5684744543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807087661,685,1,2,59,44,spvvjmk37iid7hsky9g3nce7,1,35.7,11.1,2025-04-27T13:16:38.914Z,2025-04-27T13:16:45Z,bqravo7lm21jq5m4cz8uhx638,B. Bang-Kittilsen,,,5684744875,56,Back,5684744881,212,6.9,5684744883,213,1.21,5684744877,140,38.0,5684744879,141,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807087649,575,83,2,59,46,46yo78zak2j7kaxc5ak1fnm60,0,71.3,88.0,2025-04-27T13:16:40.755Z,2025-04-27T13:16:44Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5684745411,399,15mg49mqn215ce4ojukev0o2x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807087735,686,1,2,59,46,spvvjmk37iid7hsky9g3nce7,1,37.5,21.2,2025-04-27T13:16:40.785Z,2025-04-27T13:16:43Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5684745287,213,1.91,5684745275,56,Back,5684745279,141,56.3,5684745277,140,29.5,5684745283,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807087885,687,1,2,59,53,spvvjmk37iid7hsky9g3nce7,0,31.1,76.3,2025-04-27T13:16:47.169Z,2025-04-27T13:16:47Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5684746079,56,Back,5684746085,212,11.0,5684746087,213,6.02,5684746081,140,41.2,5684746083,141,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807087947,576,8,2,59,55,46yo78zak2j7kaxc5ak1fnm60,1,55.1,27.3,2025-04-27T13:16:49.604Z,2025-04-27T13:16:49Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5684746397,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807087983,577,1,2,59,56,46yo78zak2j7kaxc5ak1fnm60,1,58.4,18.8,2025-04-27T13:16:50.417Z,2025-04-27T13:35:20Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5684885785,213,0.66,5684885779,140,60.3,5684885781,141,21.1,5684885783,212,2.5,5684746617,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807088037,579,61,2,59,58,46yo78zak2j7kaxc5ak1fnm60,0,66.4,14.6,2025-04-27T13:16:52.114Z,2025-04-27T13:35:25Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5684746959,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807115277,873,61,2,59,59,spvvjmk37iid7hsky9g3nce7,1,25.4,87.7,2025-04-27T13:16:53.107Z,2025-04-27T13:35:53Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5684895153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807088081,689,1,2,60,1,spvvjmk37iid7hsky9g3nce7,1,14.3,83.0,2025-04-27T13:16:54.952Z,2025-04-27T13:16:56Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5684747155,141,86.8,5684747153,140,15.8,5684747151,56,Back,5684747159,212,3.0,5684747163,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807088271,690,1,2,60,2,spvvjmk37iid7hsky9g3nce7,1,16.2,88.0,2025-04-27T13:16:55.953Z,2025-04-27T13:17:02Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5684748197,212,26.9,5684748199,213,5.29,5684748195,141,54.9,5684748193,140,30.2,5684748191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807088279,691,3,2,60,8,spvvjmk37iid7hsky9g3nce7,0,57.8,39.8,2025-04-27T13:17:02.657Z,2025-04-27T14:20:43Z,bqravo7lm21jq5m4cz8uhx638,B. Bang-Kittilsen,,,5684748243,286,,5684748241,56,Center,5684748847,233,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807088371,580,7,2,60,8,46yo78zak2j7kaxc5ak1fnm60,1,42.2,60.2,2025-04-27T13:17:02.658Z,2025-04-27T14:20:42Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5684748827,233,691,5684748709,56,Back,5684748711,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807088497,582,1,2,60,15,46yo78zak2j7kaxc5ak1fnm60,1,61.6,65.8,2025-04-27T13:17:09.514Z,2025-04-27T13:17:10Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5684749437,212,14.0,5684749435,141,74.5,5684749439,213,0.44,5684749431,56,Center,5684749433,140,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807088505,583,1,2,60,16,46yo78zak2j7kaxc5ak1fnm60,1,73.7,74.5,2025-04-27T13:17:10.322Z,2025-04-27T13:17:12Z,cxq6miltbekjrfil30uuo0tn8,A. Fisic,,,5684749565,156,,5684749489,212,9.2,5684749487,141,74.2,5684749491,213,3.16,5684749483,56,Center,5684749485,140,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807088557,584,50,2,60,18,46yo78zak2j7kaxc5ak1fnm60,1,69.4,73.6,2025-04-27T13:17:12.113Z,2025-04-27T13:17:16Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5684749757,286,,5684749753,56,Center,5684749861,233,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807088565,692,7,2,60,18,spvvjmk37iid7hsky9g3nce7,0,30.6,26.4,2025-04-27T13:17:12.114Z,2025-04-27T13:17:15Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5684749795,285,,5684749821,233,584,5684749793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807088633,585,4,2,60,21,46yo78zak2j7kaxc5ak1fnm60,1,72.0,73.6,2025-04-27T13:17:14.960Z,2025-04-27T13:17:20Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5684750393,13,,5684750397,56,Center,5684750401,265,,5684750403,286,,5684750451,233,693,5684750399,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807088647,693,4,2,60,21,spvvjmk37iid7hsky9g3nce7,0,28.0,26.4,2025-04-27T13:17:14.961Z,2025-04-27T13:17:42Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5684750299,285,,5684750471,233,585,5684750297,265,,5684750291,13,,5684750293,56,Back,5684753901,55,694,5684750295,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807089251,694,17,2,60,28,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-04-27T13:17:22.169Z,2025-04-27T18:41:29Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5684753881,13,243,5684753883,55,693,5684753877,31,,5684753879,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807090713,586,1,2,61,36,46yo78zak2j7kaxc5ak1fnm60,0,71.2,81.2,2025-04-27T13:18:30.186Z,2025-04-27T14:07:28Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5684761205,152,,5684761213,212,32.5,5684761211,141,45.5,5684761201,5,,5684761203,155,,5684761215,213,5.44,5684761207,56,Center,5684761199,2,,5684761209,140,5684761217,1,,,,,,,,,,91.8,,,,,,,,,,,,,,,,,,
2807090761,695,44,2,61,40,spvvjmk37iid7hsky9g3nce7,1,8.2,54.7,2025-04-27T13:18:34.458Z,2025-04-27T14:21:00Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5684761631,233,587,5684761515,285,,5684761513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807090719,587,44,2,61,40,46yo78zak2j7kaxc5ak1fnm60,0,91.8,45.3,2025-04-27T13:18:34.459Z,2025-04-27T14:21:01Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5684761267,286,,5684761265,56,Center,5684761647,233,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807090771,696,12,2,61,40,spvvjmk37iid7hsky9g3nce7,1,8.1,55.1,2025-04-27T13:18:34.931Z,2025-04-27T13:39:01Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5684761579,213,5.78,5684761573,212,22.6,5684761569,141,39.2,5684761593,15,,5684761563,140,27.0,5684761559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807090755,588,61,2,61,42,46yo78zak2j7kaxc5ak1fnm60,1,71.2,58.8,2025-04-27T13:18:36.874Z,2025-04-27T13:39:24Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5684761497,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807090805,589,1,2,61,44,46yo78zak2j7kaxc5ak1fnm60,0,65.2,76.6,2025-04-27T13:18:38.211Z,2025-04-27T14:08:08Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5684761771,56,Right,5684761773,140,88.9,5684761775,141,0.0,5684761767,155,,5684761779,213,5.15,5684761769,196,,5684761777,212,59.0,5684761781,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807090811,590,5,2,61,45,46yo78zak2j7kaxc5ak1fnm60,0,86.7,-2.0,2025-04-27T13:18:38.962Z,2025-04-27T14:32:28Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5684761789,347,,5684761787,56,Right,5684925227,233,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807090947,697,5,2,61,45,spvvjmk37iid7hsky9g3nce7,1,13.3,102.0,2025-04-27T13:18:38.962Z,2025-04-27T14:32:28Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5684762545,347,,5684925213,233,590,5684762543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807091907,698,18,2,62,34,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-04-27T13:19:28.117Z,2025-04-27T13:19:29Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5684767651,42,,5684767653,44,Midfielder,5684767655,59,14,5684767777,55,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807091917,699,19,2,62,34,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-04-27T13:19:28.118Z,2025-04-27T14:28:20Z,73h2980bizllhxfk8ic8uketw,C. Kabuye,,,5684767715,44,Midfielder,5685264293,293,4,5684767695,42,,5684767711,59,9,5685264289,292,6,5684767719,55,698,5684767707,145,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807092065,700,18,2,62,40,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-04-27T13:19:34.387Z,2025-04-27T13:19:35Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5684768533,59,19,5684768531,44,Forward,5684768529,42,,5684768605,55,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807092073,701,19,2,62,40,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-04-27T13:19:34.388Z,2025-04-27T14:28:22Z,to4j02so007q7mkqpnrrumtw,R. Leandersson,,,5684768581,44,Midfielder,5684768583,55,700,5684768579,59,39,5684768567,42,,5685264589,292,7,5684768575,145,11,5685264591,293,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807092329,702,1,2,62,49,spvvjmk37iid7hsky9g3nce7,1,13.8,100.0,2025-04-27T13:19:43.778Z,2025-04-27T13:19:45Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5684769997,140,21.1,5684770003,213,5.34,5684770001,212,13.1,5684769999,141,86.0,5684769995,56,Back,5684769993,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807092361,703,1,2,62,51,spvvjmk37iid7hsky9g3nce7,1,21.1,85.9,2025-04-27T13:19:45.154Z,2025-04-27T13:19:46Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5684770169,212,4.4,5684770167,141,88.6,5684770235,156,,5684770163,56,Back,5684770171,213,2.71,5684770165,140,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807092425,704,1,2,62,52,spvvjmk37iid7hsky9g3nce7,1,17.4,88.6,2025-04-27T13:19:46.627Z,2025-04-27T13:19:48Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5684770533,56,Back,5684770535,140,17.6,5684770539,212,18.4,5684770541,213,4.72,5684770537,141,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807092529,705,1,2,62,54,spvvjmk37iid7hsky9g3nce7,1,17.9,56.7,2025-04-27T13:19:48.307Z,2025-04-27T13:19:52Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5684771077,212,20.4,5684771083,213,4.96,5684771075,141,27.6,5684771067,56,Back,5684771071,140,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807092575,706,1,2,62,58,spvvjmk37iid7hsky9g3nce7,1,23.0,28.2,2025-04-27T13:19:52.371Z,2025-04-27T13:41:31Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5684771341,212,14.9,5684771325,56,Back,5684771329,140,22.3,5684771345,213,1.62,5684771337,141,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807092663,707,1,2,63,0,spvvjmk37iid7hsky9g3nce7,1,22.3,50.1,2025-04-27T13:19:54.467Z,2025-04-27T13:19:57Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5684771799,213,1.43,5684771793,140,24.2,5684771791,56,Back,5684771797,212,14.4,5684771795,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807092731,708,1,2,63,3,spvvjmk37iid7hsky9g3nce7,1,19.7,71.5,2025-04-27T13:19:57.171Z,2025-04-27T13:19:59Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5684772133,140,10.7,5684772139,213,3.97,5684772135,141,56.4,5684772129,56,Back,5684772137,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807092791,709,1,2,63,5,spvvjmk37iid7hsky9g3nce7,1,10.6,55.8,2025-04-27T13:19:59.507Z,2025-04-27T13:20:01Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5684772363,212,16.1,5684772359,140,5.3,5684772361,141,33.6,5684772365,213,4.36,5684772357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807092843,710,1,2,63,7,spvvjmk37iid7hsky9g3nce7,1,5.3,33.6,2025-04-27T13:20:01.251Z,2025-04-27T13:20:02Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5684772611,141,15.9,5684772613,212,12.7,5684772615,213,5.04,5684772607,56,Back,5684772609,140,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807092933,711,1,2,63,8,spvvjmk37iid7hsky9g3nce7,1,9.2,15.9,2025-04-27T13:20:02.739Z,2025-04-27T13:20:06Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5684773109,140,17.9,5684773115,213,5.59,5684773107,56,Back,5684773111,141,4.7,5684773113,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807092981,712,1,2,63,9,spvvjmk37iid7hsky9g3nce7,1,18.0,4.7,2025-04-27T13:20:03.755Z,2025-04-27T14:21:56Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5684773409,213,0.71,5684773401,56,Back,5684773403,140,22.7,5684773407,212,6.5,5684773405,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807092991,591,83,2,63,10,46yo78zak2j7kaxc5ak1fnm60,0,71.0,75.7,2025-04-27T13:20:04.506Z,2025-04-27T14:22:56Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5685098745,399,507n9mr51v21q8isz9ll3m6eh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
