id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2815048353,496,1,2,45,27,evf5hhqgnjhwjsth1m6pawxdp,1,66.8,10.1,2025-05-15T18:04:02.616Z,2025-05-15T18:04:04Z,2vfhae70oyyzm0qttlckworqi,A. Carlén,,5728864735,212,11.6,5728864737,213,5.94,5728864733,141,4.3,5728864731,140,77.2,5728864729,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048367,497,1,2,45,28,evf5hhqgnjhwjsth1m6pawxdp,0,75.6,3.8,2025-05-15T18:04:04.225Z,2025-05-15T18:06:39Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5728864817,213,0.24,5728864813,141,7.9,5728864811,140,86.5,5728864809,56,Right,5728864815,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048387,409,1,2,45,31,cfvya7igkhkas7wvsktwz6j8k,1,7.4,98.1,2025-05-15T18:04:07.082Z,2025-05-15T18:04:10Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,5728864927,140,34.4,5728864933,213,6.16,5728864923,155,,5728864931,212,28.6,5728864925,56,Back,5728864929,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048391,410,1,2,45,34,cfvya7igkhkas7wvsktwz6j8k,0,34.0,94.8,2025-05-15T18:04:10.057Z,2025-05-15T18:04:11Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,5728864961,213,0.12,5728864951,168,,5728864959,212,8.3,5728864955,140,41.8,5728864957,141,96.3,5728864953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048427,499,1,2,45,36,evf5hhqgnjhwjsth1m6pawxdp,1,61.6,3.8,2025-05-15T18:04:11.641Z,2025-05-15T18:04:16Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5728865153,141,41.9,5728865157,213,2.54,5728865159,1,,5728865151,140,25.4,5728865149,56,Back,5728865155,212,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048491,500,1,2,45,41,evf5hhqgnjhwjsth1m6pawxdp,1,25.6,45.7,2025-05-15T18:04:16.728Z,2025-05-15T18:04:26Z,1k2svnzs4woe6gpegqlrxjjf8,E. Bishesari,,5728865397,141,59.9,5728865393,56,Back,5728865401,213,0.58,5728865399,212,17.5,5728865395,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048501,501,1,2,45,51,evf5hhqgnjhwjsth1m6pawxdp,1,57.4,66.7,2025-05-15T18:04:26.681Z,2025-05-15T18:04:28Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5728865469,212,13.4,5728865463,56,Center,5728865467,141,72.0,5728865471,213,0.27,5728865465,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048505,502,1,2,45,53,evf5hhqgnjhwjsth1m6pawxdp,1,69.7,72.0,2025-05-15T18:04:28.584Z,2025-05-15T18:08:16Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5728865497,212,12.3,5728865493,140,58.1,5728865491,56,Center,5728865495,141,74.2,5728865499,213,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048513,503,1,2,45,54,evf5hhqgnjhwjsth1m6pawxdp,1,58.4,72.6,2025-05-15T18:04:29.689Z,2025-05-15T18:08:17Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5728865533,213,4.35,5728865527,140,52.5,5728865529,141,48.8,5728865525,56,Center,5728865531,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048555,504,1,2,45,55,evf5hhqgnjhwjsth1m6pawxdp,1,52.5,48.8,2025-05-15T18:04:30.537Z,2025-05-15T18:08:27Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5728865785,212,24.2,5728865787,213,4.95,5728865779,56,Right,5728865783,141,14.3,5728865781,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050485,548,1,2,46,1,evf5hhqgnjhwjsth1m6pawxdp,1,56.8,17.0,2025-05-15T18:04:37.109Z,2025-05-15T18:10:00Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5728877115,141,31.5,5728877117,212,10.8,5728877113,140,52.7,5728877111,56,Center,5728877119,213,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048575,505,1,2,46,2,evf5hhqgnjhwjsth1m6pawxdp,1,52.3,34.8,2025-05-15T18:04:37.417Z,2025-05-15T18:10:02Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5728865899,56,Center,5728865903,141,46.4,5728865907,213,0.54,5728865901,140,64.8,5728865905,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050487,549,1,2,46,3,evf5hhqgnjhwjsth1m6pawxdp,1,58.3,38.9,2025-05-15T18:04:39.251Z,2025-05-15T18:10:23Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5728877865,141,23.7,5728877859,155,,5728877867,212,16.2,5728877863,140,70.2,5728877861,56,Center,5728877869,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048579,506,2,2,46,5,evf5hhqgnjhwjsth1m6pawxdp,1,66.6,19.1,2025-05-15T18:04:40.680Z,2025-05-15T18:04:43Z,2vfhae70oyyzm0qttlckworqi,A. Carlén,,5728865953,7,4w0adddkbx4642lkebbcmxbzd,5728865923,140,86.0,5728865955,56,Right,5728865925,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048585,411,43,2,46,8,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-05-15T18:04:43.466Z,2025-05-15T18:04:52Z,3cplil800nf4znsypobvc22qy,D. Olsson,,5728865957,56,Back,5728866235,144,5,5728865959,346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048749,413,1,2,46,35,cfvya7igkhkas7wvsktwz6j8k,0,22.6,69.6,2025-05-15T18:05:10.745Z,2025-05-15T18:05:12Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,5728866733,212,51.7,5728866723,157,,5728866737,1,,5728866727,56,Left,5728866735,213,0.15,5728866725,241,,5728866729,140,71.3,5728866731,141,81.1,5728866721,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048813,508,1,2,46,42,evf5hhqgnjhwjsth1m6pawxdp,1,44.8,13.1,2025-05-15T18:05:17.722Z,2025-05-15T18:05:18Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5728867065,141,29.8,5728867063,140,37.7,5728867067,212,13.6,5728867069,213,2.15,5728867061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048823,509,1,2,46,43,evf5hhqgnjhwjsth1m6pawxdp,1,37.8,30.0,2025-05-15T18:05:18.506Z,2025-05-15T18:05:19Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5728867109,212,19.6,5728867111,213,2.01,5728867103,56,Back,5728867107,141,56.1,5728867105,140,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048835,510,1,2,46,44,evf5hhqgnjhwjsth1m6pawxdp,1,34.2,54.6,2025-05-15T18:05:19.385Z,2025-05-15T18:05:20Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5728867175,212,22.1,5728867177,213,0.39,5728867169,56,Center,5728867173,141,66.9,5728867171,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048851,511,1,2,46,45,evf5hhqgnjhwjsth1m6pawxdp,0,53.8,67.0,2025-05-15T18:05:20.586Z,2025-05-15T18:11:12Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5728867293,140,71.4,5728867297,212,21.4,5728867299,213,0.53,5728867295,141,82.9,5728867291,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048865,414,8,2,46,48,cfvya7igkhkas7wvsktwz6j8k,1,21.3,18.9,2025-05-15T18:05:24.042Z,2025-05-15T18:05:24Z,7x9rvw3fkbdq9ape85thu5pzp,S. Hedlund,,5728867349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048897,416,1,2,46,50,cfvya7igkhkas7wvsktwz6j8k,1,20.9,8.2,2025-05-15T18:05:26.105Z,2025-05-15T18:05:28Z,7x9rvw3fkbdq9ape85thu5pzp,S. Hedlund,,5728867503,140,34.7,5728867507,212,14.6,5728867509,213,0.10,5728867501,56,Back,5728867505,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048899,417,1,2,46,53,cfvya7igkhkas7wvsktwz6j8k,0,27.8,10.1,2025-05-15T18:05:28.490Z,2025-05-15T18:05:28Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,5728867523,56,Back,5728867527,141,10.6,5728867529,212,4.6,5728867525,140,32.2,5728867531,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048915,512,61,2,46,55,evf5hhqgnjhwjsth1m6pawxdp,1,67.6,96.8,2025-05-15T18:05:31.295Z,2025-05-15T18:06:45Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5728867623,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048917,418,5,2,46,56,cfvya7igkhkas7wvsktwz6j8k,1,34.3,-1.4,2025-05-15T18:05:32.251Z,2025-05-15T18:15:32Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,5728867625,56,Back,5728867667,233,513,5728867627,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815048923,513,5,2,46,56,evf5hhqgnjhwjsth1m6pawxdp,0,65.7,101.4,2025-05-15T18:05:32.251Z,2025-05-15T18:15:33Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5728867647,56,Left,5728867699,233,418,5728867649,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049025,419,1,2,47,8,cfvya7igkhkas7wvsktwz6j8k,1,33.4,0.0,2025-05-15T18:05:44.330Z,2025-05-15T18:05:47Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5728868111,141,9.7,5728868109,140,62.8,5728868107,56,Right,5728868117,1,,5728868113,212,31.9,5728868115,213,0.25,5728868105,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049029,420,1,2,47,12,cfvya7igkhkas7wvsktwz6j8k,0,63.8,11.0,2025-05-15T18:05:47.674Z,2025-05-15T18:05:48Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,5728868141,213,1.90,5728868135,140,61.0,5728868139,212,9.1,5728868137,141,23.7,5728868133,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049061,514,1,2,47,13,evf5hhqgnjhwjsth1m6pawxdp,1,37.2,86.6,2025-05-15T18:05:49.081Z,2025-05-15T18:05:53Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5728868321,56,Back,5728868329,213,4.00,5728868327,212,13.8,5728868323,140,28.6,5728868319,3,,5728868325,141,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049081,516,1,2,47,17,evf5hhqgnjhwjsth1m6pawxdp,0,28.6,71.2,2025-05-15T18:05:53.209Z,2025-05-15T18:05:59Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5728868443,140,11.0,5728868447,212,23.0,5728868445,141,51.0,5728868449,213,3.78,5728868441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049087,517,1,2,47,18,evf5hhqgnjhwjsth1m6pawxdp,0,6.6,53.4,2025-05-15T18:05:53.698Z,2025-05-15T18:06:05Z,1k2svnzs4woe6gpegqlrxjjf8,E. Bishesari,,5728868491,1,,5728868489,213,0.24,5728868481,56,Center,5728868479,157,,5728868483,140,64.7,5728868487,212,62.8,5728868485,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049075,421,44,2,47,19,cfvya7igkhkas7wvsktwz6j8k,1,34.6,29.6,2025-05-15T18:05:55.290Z,2025-05-15T18:24:39Z,7x9rvw3fkbdq9ape85thu5pzp,S. Hedlund,,5728868407,56,Back,5728868577,233,518,5728868409,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049097,518,44,2,47,19,evf5hhqgnjhwjsth1m6pawxdp,0,65.4,70.4,2025-05-15T18:05:55.291Z,2025-05-15T18:24:40Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,5728868595,233,421,5728868545,286,,5728868543,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049091,422,1,2,47,20,cfvya7igkhkas7wvsktwz6j8k,1,33.6,37.9,2025-05-15T18:05:55.722Z,2025-05-15T18:05:58Z,7x9rvw3fkbdq9ape85thu5pzp,S. Hedlund,,5728868523,212,26.2,5728868519,140,51.7,5728868515,3,,5728868525,213,5.52,5728868517,56,Right,5728868521,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049095,423,61,2,47,22,cfvya7igkhkas7wvsktwz6j8k,0,52.2,11.9,2025-05-15T18:05:58.202Z,2025-05-15T18:05:58Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,5728868541,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049109,424,5,2,47,24,cfvya7igkhkas7wvsktwz6j8k,0,55.6,-1.8,2025-05-15T18:05:59.454Z,2025-05-15T18:15:34Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,5728868607,347,,5728868617,233,519,5728868605,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049107,519,5,2,47,24,evf5hhqgnjhwjsth1m6pawxdp,1,44.4,101.8,2025-05-15T18:05:59.454Z,2025-05-15T18:15:33Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,5728868601,56,Back,5728868609,233,424,5728868603,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049165,520,1,2,47,30,evf5hhqgnjhwjsth1m6pawxdp,1,42.4,100.0,2025-05-15T18:06:05.946Z,2025-05-15T18:06:09Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5728868881,56,Left,5728868889,213,5.80,5728868887,212,20.3,5728868883,140,59.5,5728868879,107,,5728868885,141,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049167,521,4,2,47,33,evf5hhqgnjhwjsth1m6pawxdp,1,61.2,94.4,2025-05-15T18:06:09.129Z,2025-05-15T18:06:13Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,5728868965,233,425,5728868935,265,,5728868931,56,Left,5728868929,13,,5728868937,286,,5728868933,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049161,425,4,2,47,33,cfvya7igkhkas7wvsktwz6j8k,0,38.8,5.6,2025-05-15T18:06:09.130Z,2025-05-15T18:06:12Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,5728868857,13,,5728868975,233,521,5728868865,285,,5728868859,56,Back,5728868863,265,,5728868861,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049363,522,1,2,47,54,evf5hhqgnjhwjsth1m6pawxdp,1,63.4,89.0,2025-05-15T18:06:29.882Z,2025-05-15T18:11:39Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5728869873,140,38.2,5728869869,152,,5728869877,212,36.0,5728869881,1,,5728869879,213,3.89,5728869867,5,,5728869871,56,Back,5728869875,141,53.0,5728880707,189,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049381,523,1,2,47,56,evf5hhqgnjhwjsth1m6pawxdp,1,42.5,59.1,2025-05-15T18:06:31.594Z,2025-05-15T18:11:40Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5728869949,56,Center,5728869951,140,59.2,5728880773,189,,5728869957,213,5.37,5728869953,141,25.8,5728869955,212,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049389,524,1,2,47,58,evf5hhqgnjhwjsth1m6pawxdp,0,60.4,19.7,2025-05-15T18:06:33.594Z,2025-05-15T18:11:46Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5728869971,56,Right,5728869979,213,5.65,5728869975,141,5.0,5728869977,212,16.9,5728869973,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049393,427,1,2,47,58,cfvya7igkhkas7wvsktwz6j8k,0,15.9,90.0,2025-05-15T18:06:34.026Z,2025-05-15T18:06:34Z,3cplil800nf4znsypobvc22qy,D. Olsson,,5728869993,213,0.10,5728869987,140,32.6,5728869991,212,17.6,5728869989,141,92.7,5728869985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049405,525,1,2,47,59,evf5hhqgnjhwjsth1m6pawxdp,0,62.9,5.6,2025-05-15T18:06:35.178Z,2025-05-15T18:06:35Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5728870067,212,15.0,5728870063,140,77.2,5728870061,56,Right,5728870065,141,6.5,5728870069,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049431,428,1,2,48,1,cfvya7igkhkas7wvsktwz6j8k,1,21.4,88.3,2025-05-15T18:06:37.018Z,2025-05-15T18:06:38Z,3cplil800nf4znsypobvc22qy,D. Olsson,,5728870203,56,Back,5728870207,141,76.9,5728870209,212,7.8,5728870211,213,4.59,5728870205,140,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049451,429,1,2,48,2,cfvya7igkhkas7wvsktwz6j8k,1,21.9,80.3,2025-05-15T18:06:38.155Z,2025-05-15T18:06:41Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5728870351,212,35.4,5728870345,56,Left,5728870349,141,90.3,5728870355,1,,5728870343,157,,5728870353,213,0.19,5728870347,140,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049453,430,50,2,48,5,cfvya7igkhkas7wvsktwz6j8k,1,57.8,94.0,2025-05-15T18:06:41.018Z,2025-05-15T18:24:31Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,5728870363,56,Left,5728870365,286,,5728870545,233,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049479,526,7,2,48,5,evf5hhqgnjhwjsth1m6pawxdp,1,42.2,6.0,2025-05-15T18:06:41.019Z,2025-05-15T18:24:31Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5728870541,233,430,5728870525,285,,5728870523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049489,527,12,2,48,10,evf5hhqgnjhwjsth1m6pawxdp,1,25.2,13.7,2025-05-15T18:06:46.138Z,2025-05-15T18:06:48Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5728870569,140,38.1,5728870573,212,17.2,5728870567,56,Back,5728870571,141,0.0,5728870597,167,,5728870575,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049501,431,5,2,48,11,cfvya7igkhkas7wvsktwz6j8k,1,62.4,102.0,2025-05-15T18:06:47.124Z,2025-05-15T18:15:34Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,5728870613,56,Left,5728884125,233,528,5728870615,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049491,528,5,2,48,11,evf5hhqgnjhwjsth1m6pawxdp,0,37.6,-2.0,2025-05-15T18:06:47.124Z,2025-05-15T18:13:01Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5728870579,347,,5728870577,56,Back,5728884143,233,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049611,432,1,2,48,24,cfvya7igkhkas7wvsktwz6j8k,0,62.6,100.0,2025-05-15T18:06:59.690Z,2025-05-15T18:13:49Z,3cplil800nf4znsypobvc22qy,D. Olsson,,5728871039,212,14.6,5728871035,140,73.9,5728871031,107,,5728871041,213,5.66,5728871033,56,Left,5728871037,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049957,531,12,2,48,26,evf5hhqgnjhwjsth1m6pawxdp,1,16.5,3.8,2025-05-15T18:07:02.266Z,2025-05-15T18:08:01Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5728873087,212,4.2,5728873083,140,17.9,5728873081,56,Back,5728873089,213,5.07,5728873105,167,,5728873085,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049617,433,5,2,48,27,cfvya7igkhkas7wvsktwz6j8k,1,75.4,102.0,2025-05-15T18:07:02.553Z,2025-05-15T18:13:31Z,,,,5728885211,347,,5728884961,233,529,5728871063,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049697,529,5,2,48,27,evf5hhqgnjhwjsth1m6pawxdp,0,24.6,-2.0,2025-05-15T18:07:02.553Z,2025-05-15T18:15:35Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5728884957,233,433,5728885203,347,,5728871561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049873,434,1,2,49,4,cfvya7igkhkas7wvsktwz6j8k,1,78.1,100.0,2025-05-15T18:07:39.642Z,2025-05-15T18:13:05Z,3cplil800nf4znsypobvc22qy,D. Olsson,,5728884235,107,,5728872561,141,89.3,5728872559,140,61.1,5728872565,213,3.58,5728872557,56,Left,5728872563,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049869,530,43,2,49,5,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-05-15T18:07:40.508Z,2025-05-15T18:07:50Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5728872539,56,Back,5728872851,144,5,5728872541,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049893,435,1,2,49,6,cfvya7igkhkas7wvsktwz6j8k,1,61.1,89.3,2025-05-15T18:07:41.946Z,2025-05-15T18:07:46Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,5728872729,56,Back,5728872731,140,44.1,5728872733,141,51.2,5728872737,213,4.11,5728872735,212,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049905,436,1,2,49,10,cfvya7igkhkas7wvsktwz6j8k,1,37.3,45.1,2025-05-15T18:07:46.314Z,2025-05-15T18:07:48Z,7x9rvw3fkbdq9ape85thu5pzp,S. Hedlund,,5728872795,212,13.2,5728872791,140,46.6,5728872789,56,Back,5728872797,213,0.74,5728872793,141,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049937,437,1,2,49,13,cfvya7igkhkas7wvsktwz6j8k,1,46.2,55.5,2025-05-15T18:07:48.522Z,2025-05-15T18:07:52Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,5728872997,212,25.9,5728872991,140,25.0,5728872989,56,Back,5728872999,213,2.60,5728872995,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049985,438,1,2,49,17,cfvya7igkhkas7wvsktwz6j8k,1,26.6,64.6,2025-05-15T18:07:52.409Z,2025-05-15T18:07:57Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,5728873219,56,Back,5728873223,141,26.1,5728873227,213,4.48,5728873221,140,20.7,5728873225,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049961,532,43,2,49,19,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-05-15T18:07:54.780Z,2025-05-15T18:07:56Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5728873091,56,Back,5728873093,347,0,5728873191,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815049997,439,1,2,49,21,cfvya7igkhkas7wvsktwz6j8k,1,15.0,16.8,2025-05-15T18:07:57.193Z,2025-05-15T18:07:58Z,7x9rvw3fkbdq9ape85thu5pzp,S. Hedlund,,5728873289,140,24.1,5728873291,141,5.3,5728873295,213,5.60,5728873293,212,12.3,5728873287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050009,440,1,2,49,23,cfvya7igkhkas7wvsktwz6j8k,0,24.1,5.3,2025-05-15T18:07:58.825Z,2025-05-15T18:08:00Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5728873353,56,Back,5728873357,141,5.9,5728873359,212,20.0,5728873355,140,43.1,5728873361,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050021,533,8,2,49,27,evf5hhqgnjhwjsth1m6pawxdp,1,53.1,90.2,2025-05-15T18:08:02.714Z,2025-05-15T18:08:02Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5728873435,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050025,441,5,2,49,28,cfvya7igkhkas7wvsktwz6j8k,1,-1.6,23.7,2025-05-15T18:08:04.266Z,2025-05-15T18:13:36Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5728885357,346,,5728873703,233,534,5728873461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815050047,534,5,2,49,28,evf5hhqgnjhwjsth1m6pawxdp,0,101.6,76.3,2025-05-15T18:08:04.266Z,2025-05-15T18:15:35Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5728885339,346,,5728873601,56,Center,5728873629,233,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
