id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2808124717,451,1,2,51,6,cfvya7igkhkas7wvsktwz6j8k,1,20.5,85.6,2025-04-29T18:09:12.322Z,2025-04-29T18:09:22Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5690539349,56,Back,5690539353,141,86.9,5690539361,213,0.04,5690539351,140,43.8,5690539357,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124707,455,83,2,51,11,93ohqui2qgqm8408viwmm1ken,0,46.0,13.5,2025-04-29T18:09:17.118Z,2025-04-29T18:09:24Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5690539389,399,5r3h17uip2r1dlw1tde1e4hzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124723,452,1,2,51,17,cfvya7igkhkas7wvsktwz6j8k,1,67.3,38.5,2025-04-29T18:09:22.627Z,2025-04-29T18:09:24Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5690539381,141,11.1,5690539379,140,82.7,5690539385,213,5.43,5690539377,56,Right,5690539383,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124725,453,1,2,51,19,cfvya7igkhkas7wvsktwz6j8k,0,89.2,20.3,2025-04-29T18:09:25.202Z,2025-05-01T12:06:57Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5690539403,140,95.9,5692596077,224,,5690539397,2,,5692596079,20,,5690539399,155,,5690539405,141,45.7,5690539409,213,1.18,5690539401,56,Center,5690539407,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124733,456,12,2,51,22,93ohqui2qgqm8408viwmm1ken,1,3.3,56.3,2025-04-29T18:09:28.446Z,2025-04-29T18:09:29Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5690539439,56,Back,5690539443,141,78.8,5690539447,213,0.66,5690539441,140,22.2,5690539449,15,,5690539445,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124739,454,1,2,51,23,cfvya7igkhkas7wvsktwz6j8k,1,75.5,25.2,2025-04-29T18:09:28.931Z,2025-04-29T18:09:32Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5690539499,56,Right,5690539505,212,10.0,5690539507,213,5.39,5690539501,140,81.5,5690539503,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124745,455,1,2,51,26,cfvya7igkhkas7wvsktwz6j8k,1,77.1,13.4,2025-04-29T18:09:32.131Z,2025-04-29T18:09:33Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5690539537,56,Center,5690539541,141,29.2,5690539545,213,2.28,5690539539,140,68.4,5690539543,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124747,456,1,2,51,27,cfvya7igkhkas7wvsktwz6j8k,1,68.4,29.2,2025-04-29T18:09:33.539Z,2025-04-29T18:09:34Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5690539553,141,13.4,5690539549,56,Right,5690539551,140,76.7,5690539557,213,5.39,5690539555,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124751,457,1,2,51,28,cfvya7igkhkas7wvsktwz6j8k,1,77.0,12.8,2025-04-29T18:09:34.562Z,2025-04-29T18:09:37Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5690539587,213,1.69,5690539581,140,75.8,5690539585,212,10.2,5690539579,56,Center,5690539583,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124753,458,1,2,51,31,cfvya7igkhkas7wvsktwz6j8k,1,75.7,25.9,2025-04-29T18:09:36.978Z,2025-04-29T18:09:37Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5690539597,140,67.3,5690539603,213,2.85,5690539601,212,9.2,5690539595,56,Center,5690539599,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124761,459,1,2,51,32,cfvya7igkhkas7wvsktwz6j8k,1,67.3,29.8,2025-04-29T18:09:37.635Z,2025-04-29T18:09:44Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5690539625,213,5.70,5690539621,141,22.7,5690539617,56,Center,5690539623,212,8.8,5690539619,140,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124755,457,83,2,51,34,93ohqui2qgqm8408viwmm1ken,0,27.0,82.3,2025-04-29T18:09:40.173Z,2025-04-29T18:09:46Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5690539641,399,5r3h17uip2r1dlw1tde1e4hzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124763,460,1,2,51,39,cfvya7igkhkas7wvsktwz6j8k,1,67.2,43.1,2025-04-29T18:09:44.658Z,2025-04-29T18:09:45Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5690539633,141,15.8,5690539629,56,Right,5690539637,213,4.57,5690539631,140,64.7,5690539635,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124775,461,1,2,51,41,cfvya7igkhkas7wvsktwz6j8k,1,61.6,18.6,2025-04-29T18:09:47.522Z,2025-04-29T18:09:50Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5690539677,212,18.7,5690539671,56,Right,5690539679,213,5.86,5690539675,141,7.4,5690539673,140,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124777,462,1,2,51,45,cfvya7igkhkas7wvsktwz6j8k,1,81.3,8.9,2025-04-29T18:09:50.627Z,2025-04-29T18:09:53Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5690539695,141,9.8,5690539699,213,0.05,5690539691,56,Right,5690539697,212,11.9,5690539693,140,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124779,463,1,2,51,48,cfvya7igkhkas7wvsktwz6j8k,0,90.4,10.0,2025-04-29T18:09:53.619Z,2025-04-29T18:09:54Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5690539711,212,3.4,5690539707,140,92.0,5690539705,56,Right,5690539709,141,14.3,5690539713,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808483297,894,8,2,51,48,93ohqui2qgqm8408viwmm1ken,1,13.7,87.3,2025-04-29T18:09:53.998Z,2025-05-01T12:08:03Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5692598059,56,Back,5692598171,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808483445,843,83,2,51,53,cfvya7igkhkas7wvsktwz6j8k,1,95.4,7.8,2025-04-29T18:09:59.253Z,2025-05-01T12:08:25Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5692599009,399,carpl05zgalgbsd6gnk3akc89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124787,458,1,2,51,54,93ohqui2qgqm8408viwmm1ken,1,2.9,95.3,2025-04-29T18:09:59.919Z,2025-04-29T18:10:01Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5690539763,1,,5690539753,56,Back,5690539751,157,,5690539757,141,90.3,5690539759,212,17.9,5690539761,213,6.09,5690539755,140,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124801,460,1,2,51,56,93ohqui2qgqm8408viwmm1ken,0,22.5,95.4,2025-04-29T18:10:02.223Z,2025-04-29T18:10:07Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5690539813,140,30.1,5690539819,213,6.27,5690539815,141,95.3,5690539811,56,Back,5690539817,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124799,464,8,2,52,1,cfvya7igkhkas7wvsktwz6j8k,1,73.3,10.4,2025-04-29T18:10:07.108Z,2025-05-01T12:08:34Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5690539809,56,Right,5692599265,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808483569,844,61,2,52,2,cfvya7igkhkas7wvsktwz6j8k,1,68.9,10.4,2025-04-29T18:10:08.079Z,2025-05-01T12:09:06Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5692599797,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124807,461,43,2,52,5,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-29T18:10:10.829Z,2025-05-01T12:08:48Z,,,,,5692599527,144,79,5690539841,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124809,462,43,2,52,5,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-29T18:10:11.438Z,2025-05-01T12:08:50Z,,,,,5692599587,144,79,5690539853,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124813,465,61,2,52,8,cfvya7igkhkas7wvsktwz6j8k,0,72.7,4.1,2025-04-29T18:10:14.595Z,2025-04-29T18:10:14Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5690539867,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124811,463,5,2,52,9,93ohqui2qgqm8408viwmm1ken,1,27.4,101.4,2025-04-29T18:10:14.693Z,2025-04-29T18:10:19Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,,5690539857,56,Back,5690539859,347,,5690539885,233,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124817,466,5,2,52,9,cfvya7igkhkas7wvsktwz6j8k,0,72.6,-1.4,2025-04-29T18:10:14.693Z,2025-04-29T18:57:33Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5690539889,233,463,5690539879,56,Right,5690539881,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124839,464,1,2,52,22,93ohqui2qgqm8408viwmm1ken,1,28.5,100.0,2025-04-29T18:10:28.478Z,2025-04-29T18:10:29Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5690540007,56,Back,5690540011,141,85.0,5690540005,107,,5690540009,140,30.8,5690540013,212,11.8,5690540015,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124841,465,1,2,52,23,93ohqui2qgqm8408viwmm1ken,1,30.8,85.0,2025-04-29T18:10:29.342Z,2025-04-29T18:10:30Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5690540025,212,8.6,5690540031,156,,5690540027,213,2.33,5690540021,140,25.2,5690540023,141,94.2,5690540019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124845,466,1,2,52,25,93ohqui2qgqm8408viwmm1ken,1,25.1,94.2,2025-04-29T18:10:30.750Z,2025-04-29T18:10:33Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5690540051,141,87.2,5690540047,56,Back,5690540055,213,3.36,5690540049,140,5.1,5690540053,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124853,467,1,2,52,27,93ohqui2qgqm8408viwmm1ken,1,4.2,89.4,2025-04-29T18:10:33.534Z,2025-04-29T18:10:37Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5690540101,141,67.5,5690540105,213,4.52,5690540099,140,1.5,5690540103,212,15.2,5690540097,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124863,468,1,2,52,31,93ohqui2qgqm8408viwmm1ken,1,7.1,59.4,2025-04-29T18:10:37.278Z,2025-04-29T18:10:40Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5690540181,213,4.62,5690540175,140,4.9,5690540179,212,24.5,5690540173,56,Back,5690540177,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124871,469,1,2,52,35,93ohqui2qgqm8408viwmm1ken,1,13.4,24.9,2025-04-29T18:10:40.607Z,2025-04-29T18:10:43Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5690540239,141,34.5,5690540243,213,0.65,5690540235,56,Back,5690540241,212,10.8,5690540237,140,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124877,470,1,2,52,38,93ohqui2qgqm8408viwmm1ken,1,18.0,28.3,2025-04-29T18:10:43.630Z,2025-04-29T18:10:45Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5690540251,56,Back,5690540257,212,9.3,5690540255,141,22.8,5690540259,213,3.56,5690540253,140,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124881,471,1,2,52,39,93ohqui2qgqm8408viwmm1ken,1,9.8,25.3,2025-04-29T18:10:45.310Z,2025-04-29T18:10:47Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5690540283,213,0.36,5690540277,140,22.2,5690540279,141,32.4,5690540281,212,13.9,5690540275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124887,472,1,2,52,41,93ohqui2qgqm8408viwmm1ken,1,22.2,30.4,2025-04-29T18:10:47.358Z,2025-04-29T18:10:50Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5690540311,213,3.49,5690540307,141,23.3,5690540305,140,9.7,5690540309,212,14.0,5690540303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124901,473,1,2,52,45,93ohqui2qgqm8408viwmm1ken,1,14.7,24.8,2025-04-29T18:10:50.766Z,2025-05-01T12:09:59Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5690540377,141,58.3,5690540373,56,Back,5690540379,212,22.8,5690540381,213,1.64,5690540375,140,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124907,474,1,2,52,51,93ohqui2qgqm8408viwmm1ken,1,33.9,86.2,2025-04-29T18:10:56.974Z,2025-04-29T18:11:05Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5690540431,212,21.0,5690540425,56,Left,5690540429,141,96.5,5690540433,213,0.34,5690540427,140,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124911,475,1,2,52,59,93ohqui2qgqm8408viwmm1ken,1,64.8,53.6,2025-04-29T18:11:05.278Z,2025-04-29T18:11:07Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5690540463,141,51.9,5690540465,212,3.0,5690540461,140,62.2,5690540459,56,Center,5690540467,213,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124929,476,1,2,53,1,93ohqui2qgqm8408viwmm1ken,1,64.3,59.4,2025-04-29T18:11:06.991Z,2025-04-29T18:11:10Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5690540547,212,13.5,5690540541,56,Center,5690540549,213,1.77,5690540545,141,78.8,5690540543,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124937,477,1,2,53,4,93ohqui2qgqm8408viwmm1ken,1,61.8,78.8,2025-04-29T18:11:10.334Z,2025-04-29T18:11:14Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5690540597,56,Left,5690540603,212,16.5,5690540605,213,0.78,5690540599,140,73.0,5690540601,141,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124945,478,1,2,53,8,93ohqui2qgqm8408viwmm1ken,1,74.3,95.1,2025-04-29T18:11:14.446Z,2025-04-29T18:11:16Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5690540647,213,5.31,5690540641,140,84.8,5690540645,212,19.5,5690540639,56,Center,5690540643,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124951,479,1,2,53,10,93ohqui2qgqm8408viwmm1ken,1,89.7,75.8,2025-04-29T18:11:16.510Z,2025-05-01T12:10:23Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5692601951,72,,5690540675,2,,5690540679,56,Center,5690540683,141,57.7,5690540677,155,,5690540687,213,4.59,5690540681,140,88.3,5692601949,224,,5690540685,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124955,480,61,2,53,13,93ohqui2qgqm8408viwmm1ken,1,88.9,58.2,2025-04-29T18:11:18.873Z,2025-04-29T18:11:19Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5690540705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124959,481,44,2,53,13,93ohqui2qgqm8408viwmm1ken,1,83.0,56.1,2025-04-29T18:11:19.315Z,2025-04-29T19:05:36Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,,5690540751,233,467,5690540735,286,,5690540733,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124957,467,44,2,53,13,cfvya7igkhkas7wvsktwz6j8k,0,17.0,43.9,2025-04-29T18:11:19.316Z,2025-04-29T19:05:36Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5690540709,285,,5690540755,233,481,5690540707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124965,482,1,2,53,14,93ohqui2qgqm8408viwmm1ken,1,90.1,52.7,2025-04-29T18:11:19.846Z,2025-05-01T12:10:44Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,,5690540785,213,2.60,5690540783,212,1.6,5690540777,56,Center,5690540779,140,88.8,5690540781,141,53.9,5690540775,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124969,483,61,2,53,16,93ohqui2qgqm8408viwmm1ken,0,86.9,55.8,2025-04-29T18:11:22.430Z,2025-04-29T18:11:22Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5690540805,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124977,468,12,2,53,16,cfvya7igkhkas7wvsktwz6j8k,1,15.9,54.3,2025-04-29T18:11:22.452Z,2025-04-29T18:11:25Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5690540845,56,Back,5690540853,213,5.36,5690540849,141,10.1,5690540851,212,37.7,5690540847,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124979,469,44,2,53,20,cfvya7igkhkas7wvsktwz6j8k,1,37.0,7.2,2025-04-29T18:11:25.779Z,2025-05-01T12:11:15Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5690540859,285,,5690540871,233,484,5690540857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124981,484,44,2,53,20,93ohqui2qgqm8408viwmm1ken,0,63.0,92.8,2025-04-29T18:11:25.780Z,2025-04-29T19:05:37Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5690540861,56,Left,5690540875,233,469,5690540863,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124991,470,1,2,53,20,cfvya7igkhkas7wvsktwz6j8k,1,36.5,13.7,2025-04-29T18:11:26.019Z,2025-05-01T12:11:12Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5690540913,168,,5690540921,212,5.7,5690540911,3,,5690540923,213,0.30,5690540917,140,41.7,5690540915,56,Back,5690540919,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124995,471,61,2,53,22,cfvya7igkhkas7wvsktwz6j8k,0,44.8,23.2,2025-04-29T18:11:28.013Z,2025-05-01T12:11:31Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5690540939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808124999,485,43,2,53,22,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-29T18:11:28.014Z,2025-05-01T12:11:46Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5690540945,56,Center,5692605145,144,7,5690540947,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808484593,845,83,2,53,23,cfvya7igkhkas7wvsktwz6j8k,1,36.3,17.9,2025-04-29T18:11:28.975Z,2025-05-01T12:12:11Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5692605907,399,7si8brq1p8o6fvw93hq9v9bmc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808125001,486,50,2,53,24,93ohqui2qgqm8408viwmm1ken,1,57.2,70.6,2025-04-29T18:11:29.950Z,2025-04-29T18:11:33Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5690540977,233,472,5690540949,56,Center,5690540951,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808125003,472,7,2,53,24,cfvya7igkhkas7wvsktwz6j8k,0,42.8,29.4,2025-04-29T18:11:29.951Z,2025-05-01T12:12:24Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5690540963,233,486,5690540953,56,Back,5692606455,384,,5690540955,285,,5692606457,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808125015,487,43,2,53,25,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-29T18:11:30.862Z,2025-05-01T12:12:25Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5692606545,144,61,5690541037,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808125017,488,1,2,53,26,93ohqui2qgqm8408viwmm1ken,1,62.9,62.6,2025-04-29T18:11:31.680Z,2025-04-29T18:11:34Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5690541041,56,Center,5690541047,212,12.0,5690541043,140,72.0,5690541045,141,73.3,5690541049,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808125019,489,1,2,53,27,93ohqui2qgqm8408viwmm1ken,1,72.0,73.3,2025-04-29T18:11:33.150Z,2025-04-29T18:11:35Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5690541057,141,76.4,5690541061,213,0.13,5690541059,212,15.9,5690541055,140,87.0,5690541053,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808125029,490,1,2,53,29,93ohqui2qgqm8408viwmm1ken,0,91.2,72.4,2025-04-29T18:11:35.134Z,2025-05-01T12:12:45Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5690541107,56,Center,5690541111,141,51.5,5690541109,140,89.3,5690541113,212,14.4,5690541115,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808484959,846,8,2,53,30,cfvya7igkhkas7wvsktwz6j8k,1,11.9,50.7,2025-04-29T18:11:36.287Z,2025-05-01T12:13:13Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5692608205,385,,5692608087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808125045,474,1,2,53,36,cfvya7igkhkas7wvsktwz6j8k,1,15.1,77.9,2025-04-29T18:11:41.635Z,2025-04-29T18:11:48Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5690541199,213,5.57,5690541195,212,12.7,5690541191,141,65.7,5690541187,56,Back,5690541189,140,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808125055,475,1,2,53,43,cfvya7igkhkas7wvsktwz6j8k,1,52.8,82.4,2025-04-29T18:11:48.643Z,2025-04-29T18:11:51Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5690541257,212,12.4,5690541251,56,Left,5690541255,141,93.9,5690541259,213,0.68,5690541253,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808125065,476,1,2,53,45,cfvya7igkhkas7wvsktwz6j8k,1,65.0,74.8,2025-04-29T18:11:51.044Z,2025-05-01T12:13:29Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5690541301,56,Center,5690541307,212,16.7,5690541303,140,64.1,5690541305,141,50.3,5690541309,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808125075,477,1,2,53,48,cfvya7igkhkas7wvsktwz6j8k,1,65.4,35.2,2025-04-29T18:11:54.323Z,2025-04-29T18:11:57Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5690541383,212,22.0,5690541377,56,Right,5690541385,213,5.67,5690541381,141,16.7,5690541379,140,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808125081,478,1,2,53,51,cfvya7igkhkas7wvsktwz6j8k,0,89.5,23.7,2025-04-29T18:11:57.075Z,2025-05-01T12:13:40Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5690541419,155,,5690541423,140,100.0,5690541417,2,,5690541421,56,Center,5692609125,224,,5690541427,212,38.0,5690541429,213,1.24,5690541425,141,76.5,5690541555,1,,5692609127,20,,,,,,,,,,,,,,,,,,,,,,,,,
2808125089,479,5,2,53,54,cfvya7igkhkas7wvsktwz6j8k,0,100.6,72.8,2025-04-29T18:11:59.958Z,2025-04-29T18:57:33Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5690541445,56,Center,5690541465,233,491,5690541447,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
