id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2820330941,656,1,2,55,43,2nnlsjfbcea40t4jeclcbw9lk,1,42.4,28.5,2025-05-31T14:12:32.651Z,2025-05-31T14:12:33Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5758138833,212,6.8,5758138827,56,Back,5758138831,141,32.4,5758138835,213,2.74,5758138829,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330951,657,1,2,55,44,2nnlsjfbcea40t4jeclcbw9lk,1,36.4,32.4,2025-05-31T14:12:33.323Z,2025-05-31T14:12:35Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5758138897,212,8.9,5758138891,56,Back,5758138895,141,42.4,5758138893,140,41.9,5758138899,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330973,658,1,2,55,45,2nnlsjfbcea40t4jeclcbw9lk,1,41.9,42.4,2025-05-31T14:12:34.875Z,2025-05-31T14:12:38Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5758139003,141,44.0,5758139001,140,34.5,5758139005,212,7.8,5758138999,56,Back,5758139007,213,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331031,659,1,2,55,49,2nnlsjfbcea40t4jeclcbw9lk,1,34.6,47.0,2025-05-31T14:12:38.490Z,2025-05-31T14:12:47Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5758139355,213,1.78,5758139351,141,66.9,5758139349,140,31.9,5758139347,56,Back,5758139353,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331059,660,1,2,55,58,2nnlsjfbcea40t4jeclcbw9lk,0,34.1,70.2,2025-05-31T14:12:47.212Z,2025-05-31T14:12:54Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758139529,1,,5758139513,140,100.0,5758139511,56,Center,5758139507,155,,5758139521,212,70.0,5758139525,213,0.07,5758139517,141,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331065,412,5,2,56,5,1939bnru25svvgv15k2c7tw2y,1,-0.9,25.2,2025-05-31T14:12:54.103Z,2025-05-31T15:03:22Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5758139545,56,Back,5758139565,233,661,5758139547,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331069,661,5,2,56,5,2nnlsjfbcea40t4jeclcbw9lk,0,100.9,74.8,2025-05-31T14:12:54.103Z,2025-05-31T15:03:22Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758139561,56,Center,5758139573,233,412,5758139563,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331143,413,18,2,56,20,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-31T14:13:09.070Z,2025-05-31T14:13:09Z,wv67qz43iwolqireq2ttfx1w,L. Östman,,,5758140005,42,,5758140041,55,414,5758140007,44,Forward,5758140009,59,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331147,414,19,2,56,20,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-31T14:13:09.071Z,2025-05-31T14:14:27Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5758140023,44,Forward,5758140019,145,10,5758140021,59,25,5758140025,55,413,5758142573,292,8,5758140015,42,,5758142575,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331647,430,40,2,56,21,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-31T14:13:09.992Z,2025-05-31T14:14:36Z,,,,,5758142775,59,"1, 15, 23, 6, 29, 8, 27, 10, 24, 11, 25, 30, 2, 4, 13, 17, 18, 20, 28",5758142777,130,13,5758142771,30,"2qac7z5bt0grylf296n67j384, 5l4q2q8nszqp6k8exo9eyqnrp, 2d1dh619cfgvel4bv7tpfxjo5, amgtzrnw9lmo9o506a0mhzip6, 85mzxov9sqq8gec4e0wwt8h78, 6legryh9z8lvc4bq4s456m09h, 21abg7evjtjt6kzisu43jckmi, 60fbyywnjiz6l8n7gmi2mjld5, 116vh3v105pa9vyw10hpvuwdm, 1vr7p76nx255ikv7w00s6gnsa, 25ytwmg2c5xcqp5ta12oznm22, 5uek9dtfn577w1mv9w83oznbp, agsollzstr45ee0z17tle8d1w, 1qyvk3eveiz8n40houjgtko9h, 18m0hkgbsvq0axzflltkyylsl, eyn7izezzer5izneismz7dm8l, dp4bh2qpsagd632sfe3qq4hqt, 6tqclthbz4m9kqiukixum1mhg, 8zvc2mjym1u4uev3t60rhmvis",5758142781,194,6legryh9z8lvc4bq4s456m09h,5758142773,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5",5758142779,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331261,415,1,2,56,40,1939bnru25svvgv15k2c7tw2y,0,5.3,38.9,2025-05-31T14:13:29.062Z,2025-05-31T14:13:34Z,2qac7z5bt0grylf296n67j384,S. Eriksson,,,5758140603,141,28.5,5758140601,140,66.7,5758140605,212,64.9,5758140613,74,,5758140599,56,Center,5758140609,1,,5758140597,124,,5758140607,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331275,662,44,2,56,44,2nnlsjfbcea40t4jeclcbw9lk,1,34.8,72.8,2025-05-31T14:13:33.670Z,2025-05-31T14:13:37Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758140683,56,Back,5758140685,285,,5758140687,233,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331267,416,44,2,56,44,1939bnru25svvgv15k2c7tw2y,0,65.2,27.2,2025-05-31T14:13:33.671Z,2025-05-31T14:13:38Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,,5758140641,56,Center,5758140643,286,,5758140693,233,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331299,663,1,2,56,44,2nnlsjfbcea40t4jeclcbw9lk,0,37.1,75.0,2025-05-31T14:13:33.698Z,2025-05-31T14:17:40Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758140783,212,9.2,5758140775,3,,5758140781,141,85.1,5758140785,213,0.84,5758140777,56,Back,5758140779,140,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331297,417,1,2,56,46,1939bnru25svvgv15k2c7tw2y,1,57.7,11.6,2025-05-31T14:13:35.830Z,2025-05-31T14:13:37Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5758140767,141,16.8,5758140765,140,42.3,5758140769,212,16.6,5758140763,56,Back,5758140771,213,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331305,418,1,2,56,48,1939bnru25svvgv15k2c7tw2y,1,41.6,18.9,2025-05-31T14:13:37.382Z,2025-05-31T14:13:38Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5758140803,212,6.3,5758140799,140,45.8,5758140801,141,25.5,5758140797,56,Back,5758140805,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331313,419,1,2,56,49,1939bnru25svvgv15k2c7tw2y,1,45.8,25.5,2025-05-31T14:13:38.454Z,2025-05-31T14:13:39Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5758140833,140,38.1,5758140839,213,3.65,5758140869,156,,5758140837,212,9.2,5758140831,56,Back,5758140835,141,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331321,420,1,2,56,50,1939bnru25svvgv15k2c7tw2y,1,38.1,18.9,2025-05-31T14:13:39.623Z,2025-05-31T14:13:41Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5758140933,56,Back,5758140939,212,11.0,5758140941,213,2.38,5758140937,141,30.1,5758140935,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331327,421,1,2,56,52,1939bnru25svvgv15k2c7tw2y,0,30.5,30.1,2025-05-31T14:13:41.766Z,2025-05-31T14:13:42Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5758140971,212,40.7,5758140969,141,75.3,5758140975,1,,5758140973,213,0.86,5758140967,140,55.9,5758140965,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331359,664,3,2,56,56,2nnlsjfbcea40t4jeclcbw9lk,0,57.2,21.6,2025-05-31T14:13:45.115Z,2025-05-31T14:17:02Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5758141137,286,,5758141135,56,Center,5758141191,233,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331369,422,7,2,56,56,1939bnru25svvgv15k2c7tw2y,0,42.8,78.4,2025-05-31T14:13:45.116Z,2025-05-31T14:13:49Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5758141181,285,,5758141179,56,Back,5758141185,233,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331389,423,3,2,56,58,1939bnru25svvgv15k2c7tw2y,0,42.0,76.4,2025-05-31T14:13:47.034Z,2025-05-31T15:01:55Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758141281,233,665,5758141259,56,Back,5758141261,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331379,665,7,2,56,58,2nnlsjfbcea40t4jeclcbw9lk,1,58.0,23.6,2025-05-31T14:13:47.035Z,2025-05-31T15:01:55Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5758141275,233,423,5758141225,285,,5758141223,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331381,666,3,2,56,59,2nnlsjfbcea40t4jeclcbw9lk,0,61.6,25.4,2025-05-31T14:13:48.251Z,2025-05-31T14:17:20Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5758141233,286,,5758141363,233,424,5758141231,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331399,424,7,2,56,59,1939bnru25svvgv15k2c7tw2y,0,38.4,74.6,2025-05-31T14:13:48.252Z,2025-05-31T14:17:22Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5758141347,56,Back,5758141349,285,,5758141357,233,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331387,667,61,2,57,0,2nnlsjfbcea40t4jeclcbw9lk,1,61.1,24.7,2025-05-31T14:13:49.216Z,2025-05-31T14:17:30Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5758141247,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331417,669,1,2,57,4,2nnlsjfbcea40t4jeclcbw9lk,0,53.3,8.3,2025-05-31T14:13:53.884Z,2025-05-31T14:13:55Z,8fle9xgnd83jth2i2d6vh0k16,I. Fofana,,,5758141473,1,,5758141461,157,,5758141467,141,36.9,5758141465,140,66.3,5758141471,213,0.96,5758141463,56,Center,5758141469,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331425,425,61,2,57,9,1939bnru25svvgv15k2c7tw2y,0,35.7,59.9,2025-05-31T14:13:57.943Z,2025-05-31T14:13:58Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5758141493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331445,670,1,2,57,11,2nnlsjfbcea40t4jeclcbw9lk,1,72.7,37.1,2025-05-31T14:14:00.444Z,2025-05-31T14:14:02Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5758141625,56,Center,5758141629,141,53.9,5758141631,212,11.5,5758141627,140,71.6,5758141633,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331469,671,1,2,57,13,2nnlsjfbcea40t4jeclcbw9lk,1,71.6,53.9,2025-05-31T14:14:02.091Z,2025-05-31T14:14:04Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5758141763,56,Center,5758141769,212,19.7,5758141771,213,0.74,5758141767,141,73.5,5758141765,140,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331481,672,61,2,57,15,2nnlsjfbcea40t4jeclcbw9lk,0,85.6,73.5,2025-05-31T14:14:04.475Z,2025-05-31T14:14:04Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5758141797,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331487,427,1,2,57,15,1939bnru25svvgv15k2c7tw2y,1,17.4,34.9,2025-05-31T14:14:04.710Z,2025-05-31T14:14:07Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5758141861,141,44.0,5758141859,140,2.8,5758141865,213,2.76,5758141863,212,16.5,5758141857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331507,428,1,2,57,18,1939bnru25svvgv15k2c7tw2y,0,2.7,41.9,2025-05-31T14:14:07.238Z,2025-05-31T14:14:11Z,2qac7z5bt0grylf296n67j384,S. Eriksson,,,5758142001,212,66.6,5758141993,157,,5758141999,141,38.3,5758142005,1,,5758142003,213,6.25,5758141997,140,66.1,5758141995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331523,673,1,2,57,23,2nnlsjfbcea40t4jeclcbw9lk,1,35.8,72.6,2025-05-31T14:14:12.043Z,2025-05-31T14:14:13Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5758142069,56,Back,5758142071,140,11.5,5758142075,212,26.0,5758142073,141,65.4,5758142077,213,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331571,675,1,2,57,27,2nnlsjfbcea40t4jeclcbw9lk,1,12.5,64.8,2025-05-31T14:14:16.700Z,2025-05-31T14:14:21Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5758142393,1,,5758142389,212,56.1,5758142383,56,Center,5758142385,140,59.5,5758142391,213,5.79,5758142387,141,25.5,5758142381,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331573,676,4,2,57,31,2nnlsjfbcea40t4jeclcbw9lk,1,51.4,22.2,2025-05-31T14:14:20.245Z,2025-05-31T14:14:25Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5758142417,286,,5758142439,233,429,5758142409,13,,5758142411,294,,5758142415,152,,5758142413,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331561,429,4,2,57,31,1939bnru25svvgv15k2c7tw2y,0,48.6,77.8,2025-05-31T14:14:20.246Z,2025-05-31T14:14:26Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5758142407,285,,5758142461,233,676,5758142403,56,Back,5758142405,152,,5758142401,294,,5758142399,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331669,677,1,2,57,45,2nnlsjfbcea40t4jeclcbw9lk,1,48.9,26.8,2025-05-31T14:14:34.667Z,2025-05-31T14:14:39Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5758142915,140,39.7,5758142911,152,,5758142913,56,Back,5758142921,213,2.73,5758142909,5,,5758142917,141,33.0,5758142919,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331691,678,1,2,57,50,2nnlsjfbcea40t4jeclcbw9lk,1,38.3,33.9,2025-05-31T14:14:39.499Z,2025-05-31T14:14:47Z,8fle9xgnd83jth2i2d6vh0k16,I. Fofana,,,5758143053,212,17.9,5758143047,56,Back,5758143055,213,1.78,5758143049,140,34.8,5758143051,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331699,679,1,2,57,57,2nnlsjfbcea40t4jeclcbw9lk,1,39.0,60.3,2025-05-31T14:14:46.875Z,2025-05-31T14:14:48Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758143083,212,15.6,5758143081,141,37.6,5758143085,213,4.85,5758143077,56,Back,5758143079,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331709,680,1,2,57,59,2nnlsjfbcea40t4jeclcbw9lk,1,41.0,37.6,2025-05-31T14:14:48.060Z,2025-05-31T14:14:50Z,8fle9xgnd83jth2i2d6vh0k16,I. Fofana,,,5758143139,141,17.7,5758143143,213,5.54,5758143135,56,Right,5758143137,140,54.9,5758143141,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331721,681,1,2,58,1,2nnlsjfbcea40t4jeclcbw9lk,1,54.9,17.7,2025-05-31T14:14:50.507Z,2025-05-31T14:14:53Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5758143225,213,5.92,5758143217,56,Right,5758143221,141,10.4,5758143219,140,67.5,5758143223,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331731,682,1,2,58,4,2nnlsjfbcea40t4jeclcbw9lk,1,64.7,12.6,2025-05-31T14:14:53.323Z,2025-05-31T14:14:55Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5758143277,213,3.00,5758143273,141,14.3,5758143275,212,8.0,5758143271,140,57.2,5758143269,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331769,683,1,2,58,6,2nnlsjfbcea40t4jeclcbw9lk,1,57.2,14.6,2025-05-31T14:14:55.259Z,2025-05-31T14:15:00Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5758143477,56,Back,5758143479,140,46.4,5758143483,212,14.0,5758143485,213,2.51,5758143481,141,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331783,684,1,2,58,11,2nnlsjfbcea40t4jeclcbw9lk,1,52.7,35.1,2025-05-31T14:15:00.268Z,2025-05-31T14:15:03Z,8fle9xgnd83jth2i2d6vh0k16,I. Fofana,,,5758143553,140,44.1,5758143559,213,2.11,5758143555,141,57.2,5758143551,56,Back,5758143557,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331799,685,1,2,58,14,2nnlsjfbcea40t4jeclcbw9lk,1,43.8,57.5,2025-05-31T14:15:03.819Z,2025-05-31T14:15:05Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758143637,213,4.51,5758143633,141,34.6,5758143629,56,Back,5758143635,212,15.9,5758143631,140,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331811,686,1,2,58,16,2nnlsjfbcea40t4jeclcbw9lk,1,40.2,38.3,2025-05-31T14:15:05.547Z,2025-05-31T14:15:08Z,8fle9xgnd83jth2i2d6vh0k16,I. Fofana,,,5758143703,140,36.7,5758143709,213,2.11,5758143707,212,7.1,5758143701,56,Back,5758143705,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331833,687,1,2,58,19,2nnlsjfbcea40t4jeclcbw9lk,1,36.8,47.5,2025-05-31T14:15:07.964Z,2025-05-31T14:15:11Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5758143827,213,5.16,5758143825,212,19.8,5758143821,140,45.0,5758143819,56,Back,5758143823,141,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331857,688,1,2,58,22,2nnlsjfbcea40t4jeclcbw9lk,1,55.9,18.6,2025-05-31T14:15:11.340Z,2025-05-31T14:15:14Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5758143983,56,Right,5758143989,212,12.2,5758143987,141,4.0,5758143991,213,5.34,5758143985,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331859,689,4,2,58,25,2nnlsjfbcea40t4jeclcbw9lk,1,64.7,7.6,2025-05-31T14:15:14.261Z,2025-05-31T15:01:46Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5758144001,56,Right,5758144007,286,,5758143999,13,,5758144005,265,,5758144003,152,,5758144033,233,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331855,431,4,2,58,25,1939bnru25svvgv15k2c7tw2y,0,35.3,92.4,2025-05-31T14:15:14.262Z,2025-05-31T15:01:47Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5758144009,13,,5758144017,285,,5758144039,233,689,5758144015,265,,5758144011,56,Back,5758144013,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331893,690,1,2,58,31,2nnlsjfbcea40t4jeclcbw9lk,1,67.4,7.3,2025-05-31T14:15:20.268Z,2025-05-31T14:15:22Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5758144213,5,,5758144215,152,,5758144223,212,8.1,5758144219,140,59.8,5758144221,141,5.2,5758144217,56,Right,5758144225,213,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331913,691,1,2,58,33,2nnlsjfbcea40t4jeclcbw9lk,1,56.2,9.1,2025-05-31T14:15:22.620Z,2025-05-31T14:15:25Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5758144327,213,2.18,5758144325,212,20.6,5758144321,140,45.0,5758144319,56,Back,5758144323,141,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331943,692,1,2,58,36,2nnlsjfbcea40t4jeclcbw9lk,1,45.0,33.9,2025-05-31T14:15:25.323Z,2025-05-31T14:15:29Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5758144465,56,Back,5758144467,140,44.6,5758144473,213,1.60,5758144469,141,57.8,5758144471,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331973,693,1,2,58,40,2nnlsjfbcea40t4jeclcbw9lk,1,44.4,59.1,2025-05-31T14:15:29.500Z,2025-05-31T14:15:36Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758144669,212,15.5,5758144663,56,Back,5758144671,213,4.67,5758144667,141,36.3,5758144665,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331981,694,1,2,58,47,2nnlsjfbcea40t4jeclcbw9lk,1,47.2,31.8,2025-05-31T14:15:36.588Z,2025-05-31T14:15:40Z,8fle9xgnd83jth2i2d6vh0k16,I. Fofana,,,5758144753,213,5.87,5758144747,140,61.1,5758144745,56,Center,5758144749,141,22.5,5758144751,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332001,695,1,2,58,51,2nnlsjfbcea40t4jeclcbw9lk,1,63.2,38.2,2025-05-31T14:15:39.963Z,2025-05-31T14:15:42Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5758144879,212,13.0,5758144877,141,49.1,5758144881,213,2.54,5758144873,56,Center,5758144875,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332043,696,1,2,58,53,2nnlsjfbcea40t4jeclcbw9lk,1,52.9,49.1,2025-05-31T14:15:42.220Z,2025-05-31T14:15:46Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5758145089,212,9.1,5758145083,56,Center,5758145087,141,62.4,5758145085,140,52.1,5758145091,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332055,697,1,2,58,57,2nnlsjfbcea40t4jeclcbw9lk,1,52.5,65.2,2025-05-31T14:15:46.603Z,2025-05-31T14:15:49Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758145163,213,0.78,5758145155,56,Left,5758145157,140,67.5,5758145161,212,22.1,5758145159,141,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332065,698,1,2,59,0,2nnlsjfbcea40t4jeclcbw9lk,1,66.2,86.8,2025-05-31T14:15:49.259Z,2025-05-31T14:15:51Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5758145229,213,3.64,5758145223,140,52.7,5758145227,212,16.2,5758145221,56,Center,5758145225,141,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332083,699,1,2,59,2,2nnlsjfbcea40t4jeclcbw9lk,1,52.7,75.4,2025-05-31T14:15:51.100Z,2025-05-31T14:15:52Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758145323,140,64.7,5758145329,213,6.14,5758145327,212,12.7,5758145321,56,Center,5758145325,141,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332091,700,1,2,59,3,2nnlsjfbcea40t4jeclcbw9lk,1,62.7,72.6,2025-05-31T14:15:52.779Z,2025-05-31T14:15:54Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5758145381,213,2.93,5758145373,56,Center,5758145375,140,52.6,5758145379,212,10.8,5758145377,141,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
