id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2793796091,499,1,2,53,44,6i936isoyj6d0uuxdj537uc97,1,33.4,12.9,2025-03-30T15:43:01.270Z,2025-03-30T15:43:06Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5611562845,140,33.4,5611562849,212,39.6,5611562851,213,1.57,5611562843,56,Back,5611562853,1,,5611562847,141,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793796121,500,1,2,53,50,6i936isoyj6d0uuxdj537uc97,1,56.2,69.1,2025-03-30T15:43:06.550Z,2025-03-30T15:43:08Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5611562987,213,0.86,5611562981,141,92.0,5611562983,212,20.6,5611562979,140,69.0,5611562975,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793796203,501,1,2,53,51,6i936isoyj6d0uuxdj537uc97,0,69.7,94.1,2025-03-30T15:43:08.342Z,2025-03-30T15:47:05Z,2iaisohuaaw7ioyox0d9zuvl6,P. Chrupałła,,,5611563449,141,84.8,5611563445,56,Left,5611563447,140,83.0,5611563453,213,5.86,5611563451,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793796213,477,61,2,53,57,46yo78zak2j7kaxc5ak1fnm60,0,12.6,5.3,2025-03-30T15:43:14.002Z,2025-03-30T15:47:13Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5611563501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793796205,502,61,2,53,57,6i936isoyj6d0uuxdj537uc97,1,85.0,83.5,2025-03-30T15:43:14.270Z,2025-03-30T15:47:15Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5611563461,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793796295,479,1,2,53,59,46yo78zak2j7kaxc5ak1fnm60,0,14.1,2.6,2025-03-30T15:43:15.669Z,2025-03-30T15:43:17Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5611563951,140,47.3,5611563947,155,,5611563961,213,0.23,5611563949,56,Back,5611563955,141,14.6,5611563963,1,,5611563959,212,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793796351,503,1,2,54,2,6i936isoyj6d0uuxdj537uc97,0,48.5,82.6,2025-03-30T15:43:19.366Z,2025-03-30T15:47:32Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5611564263,3,,5611564273,141,88.7,5611564267,56,Left,5611564269,140,64.7,5611564275,212,17.5,5611564279,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793796481,480,1,2,54,4,46yo78zak2j7kaxc5ak1fnm60,1,37.3,31.2,2025-03-30T15:43:21.010Z,2025-03-30T15:43:27Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5611565187,1,,5611565177,212,36.4,5611565171,56,Center,5611565183,213,0.76,5611565173,140,62.3,5611565175,141,68.2,5611565169,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793796539,481,3,2,54,10,46yo78zak2j7kaxc5ak1fnm60,0,88.2,62.9,2025-03-30T15:43:27.406Z,2025-03-30T15:43:30Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5611565493,211,,5611565447,286,,5611565445,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793796597,504,12,2,54,13,6i936isoyj6d0uuxdj537uc97,1,11.1,46.6,2025-03-30T15:43:30.246Z,2025-03-30T15:47:57Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5611565863,140,42.4,5611565861,56,Back,5611565867,212,35.1,5611565865,141,28.3,5611565869,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793796697,482,1,2,54,18,46yo78zak2j7kaxc5ak1fnm60,1,77.2,72.7,2025-03-30T15:43:35.201Z,2025-03-30T15:43:37Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5611566523,212,18.5,5611566517,56,Left,5611566521,141,96.3,5611566525,213,1.05,5611566519,140,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793796745,483,1,2,54,21,46yo78zak2j7kaxc5ak1fnm60,1,86.2,96.3,2025-03-30T15:43:37.489Z,2025-03-30T15:43:39Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5611566747,141,79.7,5611566751,213,4.13,5611566743,56,Left,5611566745,140,79.1,5611566749,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793796845,484,3,2,54,23,46yo78zak2j7kaxc5ak1fnm60,1,85.8,80.9,2025-03-30T15:43:39.553Z,2025-03-30T15:51:26Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5611567215,286,,5611567249,233,505,5611567211,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793796767,505,45,2,54,23,6i936isoyj6d0uuxdj537uc97,0,14.2,19.1,2025-03-30T15:43:39.553Z,2025-03-30T15:51:26Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5611567279,233,484,5611566845,56,Back,5611566847,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793802509,526,3,2,54,24,46yo78zak2j7kaxc5ak1fnm60,1,94.5,67.6,2025-03-30T15:43:40.643Z,2025-03-30T15:51:27Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5611600949,286,,5611601577,233,551,5611600947,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793802589,551,45,2,54,24,6i936isoyj6d0uuxdj537uc97,0,5.5,32.4,2025-03-30T15:43:40.643Z,2025-03-30T15:51:27Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5611601519,285,,5611601633,233,526,5611601517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793796891,485,1,2,54,25,46yo78zak2j7kaxc5ak1fnm60,1,98.9,66.9,2025-03-30T15:43:41.842Z,2025-03-30T15:49:18Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,1.0,,5611574013,210,14,5611574015,154,,5611567451,141,48.4,5611567447,140,95.8,5611567457,213,4.46,5611567455,212,13.0,5611603309,195,,5611567445,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793796901,486,14,2,54,26,46yo78zak2j7kaxc5ak1fnm60,1,96.7,50.5,2025-03-30T15:43:42.633Z,2025-03-30T15:49:46Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5611567519,56,Center,5611573399,20,,5611574067,328,,5611574045,75,,5611574059,102,44.8,5611574047,29,,5611574065,108,,5611574051,154,,5611574073,231,5611567515,22,,5611574071,230,99.9,5611567517,16,5611574063,214,,5611574055,55,485,5611574061,103,7.6,,,,54.0,,,,,,,,,,
2793796969,487,16,2,54,30,46yo78zak2j7kaxc5ak1fnm60,1,98.1,49.8,2025-03-30T15:43:47.409Z,2025-03-30T15:50:14Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5611567891,56,Center,5611573057,231,52.9,5611567887,22,,5611573049,103,19.0,5611573055,230,99.9,5611571715,375,54:30.833,5611609417,328,,5611567889,16,,5611573047,102,5611609415,80,,5611571707,20,,5611573051,214,5611573053,458,,5611571711,374,2025-03-30 16:43:47.289,,,,,,,47.9,,,,,,,,,,
2793798375,511,1,2,55,46,6i936isoyj6d0uuxdj537uc97,1,49.9,49.9,2025-03-30T15:45:03.286Z,2025-03-30T15:45:05Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5611575699,140,25.9,5611575695,56,Back,5611575707,279,G,5611575701,141,46.1,5611575703,212,25.3,5611575705,213,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793798419,512,1,2,55,48,6i936isoyj6d0uuxdj537uc97,1,26.6,46.1,2025-03-30T15:45:04.967Z,2025-03-30T15:45:08Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5611576027,212,22.5,5611576021,56,Back,5611576023,140,34.8,5611576029,213,1.18,5611576025,141,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793798463,513,1,2,55,51,6i936isoyj6d0uuxdj537uc97,1,35.6,78.4,2025-03-30T15:45:08.439Z,2025-03-30T15:45:10Z,2iaisohuaaw7ioyox0d9zuvl6,P. Chrupałła,,,5611576253,56,Center,5611576265,1,,5611576251,155,,5611576257,141,33.9,5611576261,213,5.55,5611576255,140,67.6,5611576259,212,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793798471,514,44,2,55,54,6i936isoyj6d0uuxdj537uc97,1,73.0,36.8,2025-03-30T15:45:10.696Z,2025-03-30T15:51:45Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5611576303,56,Center,5611576307,286,,5611576371,233,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793798479,488,44,2,55,54,46yo78zak2j7kaxc5ak1fnm60,0,27.0,63.2,2025-03-30T15:45:10.697Z,2025-03-30T15:56:58Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5611576395,233,514,5611576339,56,Back,5611576341,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793798507,515,1,2,55,54,6i936isoyj6d0uuxdj537uc97,0,67.7,31.3,2025-03-30T15:45:10.807Z,2025-03-30T15:45:12Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5611576503,141,4.9,5611576501,140,79.3,5611576495,168,,5611576499,56,Right,5611576507,213,5.31,5611576505,212,21.7,5611576491,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793798627,490,1,2,55,58,46yo78zak2j7kaxc5ak1fnm60,0,14.1,95.3,2025-03-30T15:45:15.025Z,2025-03-30T15:45:17Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5611577079,140,40.5,5611577089,212,31.3,5611577075,56,Back,5611577085,141,73.9,5611577091,213,5.80,5611577071,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793798659,516,61,2,56,2,6i936isoyj6d0uuxdj537uc97,1,59.2,29.4,2025-03-30T15:45:19.238Z,2025-03-30T15:45:19Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5611577263,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793798815,518,1,2,56,5,6i936isoyj6d0uuxdj537uc97,1,64.7,27.3,2025-03-30T15:45:21.895Z,2025-03-30T15:45:25Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5611578039,213,2.34,5611578035,141,46.4,5611578031,56,Center,5611578033,140,52.7,5611578037,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793798833,519,1,2,56,9,6i936isoyj6d0uuxdj537uc97,1,53.8,48.2,2025-03-30T15:45:25.735Z,2025-03-30T15:45:26Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5611578169,213,6.14,5611578165,141,46.1,5611578167,212,10.3,5611578161,56,Center,5611578163,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793798875,520,1,2,56,10,6i936isoyj6d0uuxdj537uc97,1,63.5,46.1,2025-03-30T15:45:26.744Z,2025-03-30T15:45:29Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5611578405,213,1.82,5611578397,56,Center,5611578399,140,58.2,5611578403,212,22.5,5611578401,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793798969,521,1,2,56,12,6i936isoyj6d0uuxdj537uc97,1,58.0,80.5,2025-03-30T15:45:28.904Z,2025-03-30T15:45:33Z,2iaisohuaaw7ioyox0d9zuvl6,P. Chrupałła,,,5611578911,213,5.11,5611578913,1,,5611578895,155,,5611578899,56,Right,5611578897,196,,5611578907,141,8.0,5611578903,140,77.8,5611578909,212,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793799011,522,1,2,56,16,6i936isoyj6d0uuxdj537uc97,0,80.8,8.8,2025-03-30T15:45:33.065Z,2025-03-30T15:45:35Z,5h0by2ot7i2z6daqdqj6nyiqy,A. Boman,,,5611579119,56,Center,5611579125,212,23.3,5611579127,213,1.53,5611579123,141,43.0,5611579121,140,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793799205,492,1,2,56,23,46yo78zak2j7kaxc5ak1fnm60,1,31.0,73.9,2025-03-30T15:45:39.633Z,2025-03-30T15:45:44Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5611580255,56,Back,5611580261,212,15.9,5611580259,141,94.2,5611580263,213,1.05,5611580257,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793799217,493,3,2,56,27,46yo78zak2j7kaxc5ak1fnm60,0,45.7,97.1,2025-03-30T15:45:44.146Z,2025-03-30T15:45:45Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5611580307,56,Back,5611580325,211,,5611580309,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793799317,523,1,2,56,29,6i936isoyj6d0uuxdj537uc97,1,29.9,8.0,2025-03-30T15:45:46.407Z,2025-03-30T15:45:50Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5611580887,140,41.8,5611580893,213,6.12,5611580891,212,12.7,5611580885,56,Back,5611580889,141,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793799351,525,1,2,56,33,6i936isoyj6d0uuxdj537uc97,1,43.7,7.6,2025-03-30T15:45:50.167Z,2025-03-30T15:58:36Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5611581045,212,15.7,5611581043,141,30.7,5611581041,140,43.0,5611581047,213,1.62,5611581039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793812305,639,1,2,56,34,6i936isoyj6d0uuxdj537uc97,1,45.7,29.5,2025-03-30T15:45:51.230Z,2025-03-30T15:58:33Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5611656165,141,64.2,5611656169,213,2.00,5611656167,212,25.9,5611656163,140,35.5,5611656161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793799431,526,1,2,56,38,6i936isoyj6d0uuxdj537uc97,0,55.6,70.9,2025-03-30T15:45:55.400Z,2025-03-30T15:58:44Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5611581519,56,Center,5611581525,212,21.4,5611581527,213,5.66,5611581523,141,52.6,5611581521,140,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793801187,518,1,2,56,41,46yo78zak2j7kaxc5ak1fnm60,0,44.6,41.0,2025-03-30T15:45:58.323Z,2025-03-30T15:58:47Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5611591211,1,,5611591199,157,,5611591203,140,60.3,5611591201,56,Center,5611591207,212,17.1,5611591205,141,34.5,5611591209,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793799637,495,1,2,56,44,46yo78zak2j7kaxc5ak1fnm60,1,51.1,45.2,2025-03-30T15:46:00.786Z,2025-03-30T15:46:06Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5611582565,213,5.33,5611582557,56,Center,5611582561,141,21.5,5611582563,212,19.8,5611582559,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793799659,496,3,2,56,49,46yo78zak2j7kaxc5ak1fnm60,1,78.9,26.2,2025-03-30T15:46:06.306Z,2025-03-30T15:51:28Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5611582711,233,527,5611582667,286,,5611582665,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793799649,527,45,2,56,49,6i936isoyj6d0uuxdj537uc97,0,21.1,73.8,2025-03-30T15:46:06.306Z,2025-03-30T15:51:28Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5611582629,56,Back,5611582631,285,,5611582761,233,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793799689,497,3,2,56,50,46yo78zak2j7kaxc5ak1fnm60,1,77.1,27.2,2025-03-30T15:46:07.250Z,2025-03-30T15:51:28Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5611582803,286,,5611582801,56,Center,5611583295,233,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793799775,528,45,2,56,50,6i936isoyj6d0uuxdj537uc97,0,22.9,72.8,2025-03-30T15:46:07.250Z,2025-03-30T15:51:29Z,2iaisohuaaw7ioyox0d9zuvl6,P. Chrupałła,,,5611583257,56,Back,5611583315,233,497,5611583259,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793799809,498,1,2,56,52,46yo78zak2j7kaxc5ak1fnm60,1,76.0,34.5,2025-03-30T15:46:08.498Z,2025-03-30T15:46:13Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5611583423,56,Center,5611583425,140,72.0,5611583429,141,42.7,5611583433,212,7.0,5611583435,213,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793799783,529,43,2,56,55,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-03-30T15:46:12.184Z,2025-03-30T15:46:15Z,2iaisohuaaw7ioyox0d9zuvl6,P. Chrupałła,,,5611583579,144,45,5611583291,56,Back,5611583293,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793799813,499,1,2,56,56,46yo78zak2j7kaxc5ak1fnm60,0,77.0,44.9,2025-03-30T15:46:12.546Z,2025-03-30T15:46:14Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5611583445,141,64.3,5611583449,213,1.14,5611583439,155,,5611583447,212,14.5,5611583443,140,82.7,5611583441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793799881,500,1,2,56,58,46yo78zak2j7kaxc5ak1fnm60,0,84.8,75.9,2025-03-30T15:46:15.410Z,2025-03-30T15:46:21Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5611583841,56,Center,5611583843,140,94.6,5611583847,212,18.1,5611583849,213,5.32,5611583845,141,54.0,5611583839,155,,5611583837,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793799961,530,12,2,57,2,6i936isoyj6d0uuxdj537uc97,1,6.3,47.8,2025-03-30T15:46:18.760Z,2025-03-30T15:46:21Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,,5611584279,212,16.5,5611584275,140,13.4,5611584277,141,69.4,5611584281,213,1.10,5611584273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793799993,531,1,2,57,5,6i936isoyj6d0uuxdj537uc97,0,13.8,70.6,2025-03-30T15:46:21.799Z,2025-03-30T16:00:06Z,2iaisohuaaw7ioyox0d9zuvl6,P. Chrupałła,,,5611584447,212,36.2,5611584451,213,5.76,5611584443,141,44.0,5611584441,140,43.7,5611584437,56,Back,5611661225,157,,5611661227,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793800053,501,1,2,57,6,46yo78zak2j7kaxc5ak1fnm60,1,54.7,52.4,2025-03-30T15:46:23.330Z,2025-03-30T15:46:25Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5611584793,212,13.6,5611584785,56,Center,5611584789,141,62.6,5611584797,213,0.54,5611584787,140,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793800105,502,1,2,57,9,46yo78zak2j7kaxc5ak1fnm60,1,67.4,70.3,2025-03-30T15:46:25.681Z,2025-03-30T15:46:27Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5611585069,213,0.96,5611585053,56,Left,5611585065,212,20.3,5611585061,141,94.8,5611585055,140,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793800171,503,1,2,57,11,46yo78zak2j7kaxc5ak1fnm60,1,78.2,93.8,2025-03-30T15:46:27.826Z,2025-03-30T15:46:30Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5611585365,56,Left,5611585369,140,72.0,5611585375,212,8.1,5611585377,213,3.77,5611585373,141,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793800219,504,1,2,57,13,46yo78zak2j7kaxc5ak1fnm60,1,67.1,82.3,2025-03-30T15:46:30.354Z,2025-03-30T15:46:33Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5611585727,140,54.6,5611585733,213,2.74,5611585731,212,14.3,5611585729,141,90.6,5611585725,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793800235,505,1,2,57,16,46yo78zak2j7kaxc5ak1fnm60,1,55.1,90.9,2025-03-30T15:46:33.314Z,2025-03-30T15:46:34Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5611585841,213,0.29,5611585829,56,Left,5611585839,212,8.4,5611585837,141,94.4,5611585833,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793800255,506,1,2,57,17,46yo78zak2j7kaxc5ak1fnm60,1,63.4,94.7,2025-03-30T15:46:34.001Z,2025-03-30T15:46:35Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5611585929,213,3.44,5611585925,141,90.9,5611585927,212,8.9,5611585921,56,Left,5611585923,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793800285,507,1,2,57,18,46yo78zak2j7kaxc5ak1fnm60,1,54.9,88.9,2025-03-30T15:46:35.265Z,2025-03-30T15:46:36Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5611586077,56,Center,5611586081,141,72.4,5611586083,212,11.2,5611586079,140,55.5,5611586085,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793800335,508,1,2,57,20,46yo78zak2j7kaxc5ak1fnm60,1,55.5,72.4,2025-03-30T15:46:36.722Z,2025-03-30T15:46:39Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5611586329,56,Left,5611586335,212,14.5,5611586337,213,0.73,5611586333,141,86.5,5611586331,140,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793800421,509,1,2,57,22,46yo78zak2j7kaxc5ak1fnm60,1,69.6,74.2,2025-03-30T15:46:39.394Z,2025-03-30T15:46:43Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5611586863,140,78.5,5611586861,56,Center,5611586867,212,15.3,5611586865,141,56.3,5611586869,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793800431,510,50,2,57,26,46yo78zak2j7kaxc5ak1fnm60,1,77.8,57.7,2025-03-30T15:46:43.170Z,2025-03-30T15:51:23Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5611586905,286,,5611587335,233,532,5611586903,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793800483,532,7,2,57,26,6i936isoyj6d0uuxdj537uc97,1,22.2,42.3,2025-03-30T15:46:43.171Z,2025-03-30T15:51:23Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5611587253,56,Back,5611587259,285,,5611587281,233,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793800553,533,1,2,57,30,6i936isoyj6d0uuxdj537uc97,0,22.0,39.7,2025-03-30T15:46:46.506Z,2025-03-30T15:46:50Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5611587687,56,Center,5611587695,213,6.09,5611587691,141,28.9,5611587693,212,37.6,5611587697,1,,5611587689,140,57.1,5611587685,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793800579,511,1,2,57,32,46yo78zak2j7kaxc5ak1fnm60,1,31.6,60.2,2025-03-30T15:46:49.283Z,2025-03-30T15:46:51Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5611587811,141,86.0,5611587813,212,21.5,5611587807,56,Back,5611587809,140,43.4,5611587815,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793800653,512,1,2,57,34,46yo78zak2j7kaxc5ak1fnm60,1,45.9,85.9,2025-03-30T15:46:51.298Z,2025-03-30T15:46:56Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5611588209,212,13.7,5611588205,140,56.4,5611588203,56,Left,5611588207,141,97.8,5611588211,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793800703,513,1,2,57,39,46yo78zak2j7kaxc5ak1fnm60,1,58.2,96.6,2025-03-30T15:46:56.034Z,2025-03-30T15:46:58Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5611588481,56,Center,5611588483,140,52.1,5611588487,212,14.3,5611588489,213,4.25,5611588485,141,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
