id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2820329581,507,4,2,50,45,7hlumphk42363z3i2nry2wrzj,0,33.3,97.2,2025-05-31T14:09:03.696Z,2025-05-31T14:27:38Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5758170527,294,,5758151411,233,497,5758131415,285,,5758131407,13,,5758131411,152,,5758131409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820329609,498,1,2,50,52,33hzf6j2rd9r50g2n4agsytkd,1,70.2,7.9,2025-05-31T14:09:10.957Z,2025-05-31T14:09:14Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5758131499,5,,5758131507,141,15.2,5758131503,56,Back,5758131501,152,,5758131505,140,49.2,5758131511,213,2.92,5758131509,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820329625,499,1,2,50,55,33hzf6j2rd9r50g2n4agsytkd,1,46.0,17.4,2025-05-31T14:09:14.317Z,2025-05-31T14:09:17Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5758131625,212,27.0,5758131619,56,Back,5758131621,140,35.4,5758131627,213,2.00,5758131623,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820329639,500,1,2,50,58,33hzf6j2rd9r50g2n4agsytkd,1,32.2,53.6,2025-05-31T14:09:17.262Z,2025-05-31T14:09:19Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5758131693,140,20.5,5758131697,212,14.0,5758131691,56,Back,5758131695,141,43.7,5758131699,213,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820329661,501,1,2,51,0,33hzf6j2rd9r50g2n4agsytkd,0,21.3,40.3,2025-05-31T14:09:19.376Z,2025-05-31T14:09:23Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5758131855,56,Center,5758131861,141,22.8,5758131869,213,6.04,5758131857,140,67.4,5758131853,157,,5758131873,1,,5758131865,212,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820329667,509,12,2,51,5,7hlumphk42363z3i2nry2wrzj,1,31.6,82.0,2025-05-31T14:09:24.062Z,2025-05-31T14:09:25Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5758131907,141,84.7,5758131903,56,Back,5758131909,212,10.0,5758131911,213,0.18,5758131913,15,,5758131905,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820329679,502,1,2,51,6,33hzf6j2rd9r50g2n4agsytkd,1,66.5,18.8,2025-05-31T14:09:25.181Z,2025-05-31T14:09:26Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5758131971,141,23.6,5758131973,212,6.2,5758131975,213,0.56,5758131969,140,71.5,5758131967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820329689,503,1,2,51,7,33hzf6j2rd9r50g2n4agsytkd,1,71.5,23.6,2025-05-31T14:09:26.101Z,2025-05-31T14:09:27Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5758132029,140,65.9,5758132031,141,23.1,5758132033,212,5.9,5758132027,56,Center,5758132035,213,3.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820329707,504,1,2,51,8,33hzf6j2rd9r50g2n4agsytkd,1,65.9,23.1,2025-05-31T14:09:27.005Z,2025-05-31T14:09:30Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5758132161,56,Right,5758132167,212,21.4,5758132163,140,85.0,5758132169,213,5.92,5758132165,141,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820329713,505,1,2,51,11,33hzf6j2rd9r50g2n4agsytkd,1,79.5,7.2,2025-05-31T14:09:29.853Z,2025-05-31T14:28:39Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5758132215,213,1.44,5758132207,140,81.5,5758132209,141,31.1,5758132211,212,16.4,5758132205,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820329741,506,2,2,51,12,33hzf6j2rd9r50g2n4agsytkd,1,80.9,29.5,2025-05-31T14:09:31.053Z,2025-05-31T14:28:58Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5758132415,7,7d9e5tvw9ghew36m4mh2nr23u,5758132363,140,92.0,5758132365,141,28.0,5758132417,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820329749,511,55,2,51,12,7hlumphk42363z3i2nry2wrzj,1,12.0,65.8,2025-05-31T14:09:31.054Z,2025-05-31T15:01:11Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5758132401,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820329903,514,1,2,51,43,7hlumphk42363z3i2nry2wrzj,1,12.4,57.5,2025-05-31T14:10:01.773Z,2025-05-31T14:10:09Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5758133265,212,68.2,5758133253,5,,5758133257,241,,5758133269,1,,5758133267,213,0.09,5758133263,141,66.9,5758133259,56,Center,5758133261,140,77.1,5758133255,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820329909,515,61,2,51,50,7hlumphk42363z3i2nry2wrzj,0,77.2,67.9,2025-05-31T14:10:08.926Z,2025-05-31T14:10:09Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5758133293,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820329923,508,1,2,51,51,33hzf6j2rd9r50g2n4agsytkd,1,29.4,27.4,2025-05-31T14:10:09.790Z,2025-05-31T14:10:11Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5758133361,56,Back,5758133367,212,9.3,5758133363,140,23.3,5758133365,141,17.4,5758133369,213,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820329947,509,1,2,51,52,33hzf6j2rd9r50g2n4agsytkd,0,23.0,13.8,2025-05-31T14:10:11.199Z,2025-05-31T14:10:15Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5758133501,56,Center,5758133507,212,47.1,5758133503,140,62.0,5758133511,1,,5758133505,141,48.1,5758133509,213,0.52,5758133499,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820329963,516,43,2,51,55,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-05-31T14:10:13.798Z,2025-05-31T14:29:32Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5758133577,56,Back,5758133579,285,0,5758174245,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820329955,510,43,2,51,55,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-31T14:10:13.799Z,2025-05-31T14:29:30Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5758174223,144,44,5758133537,286,0,5758133639,233,516,5758133535,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820329995,517,12,2,51,55,7hlumphk42363z3i2nry2wrzj,1,34.5,55.8,2025-05-31T14:10:14.046Z,2025-05-31T14:12:34Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5758133739,212,11.6,5758133741,213,6.09,5758133735,140,45.3,5758133743,15,,5758133733,56,Back,5758133737,141,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330013,511,3,2,51,59,33hzf6j2rd9r50g2n4agsytkd,0,63.0,44.7,2025-05-31T14:10:18.526Z,2025-05-31T15:01:12Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5758133825,56,Center,5758133827,286,,5758133895,233,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330019,518,7,2,51,59,7hlumphk42363z3i2nry2wrzj,1,37.0,55.3,2025-05-31T14:10:18.527Z,2025-05-31T15:01:12Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5758133857,56,Back,5758133859,285,,5758133887,233,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330095,519,12,2,52,2,7hlumphk42363z3i2nry2wrzj,1,35.6,56.1,2025-05-31T14:10:20.789Z,2025-05-31T14:35:13Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5758134265,212,5.3,5758134263,141,58.7,5758134267,213,0.34,5758134261,140,40.4,5758134259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330025,512,1,2,52,3,33hzf6j2rd9r50g2n4agsytkd,1,62.0,43.3,2025-05-31T14:10:21.710Z,2025-05-31T14:10:22Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5758133905,212,7.5,5758133899,56,Center,5758133907,213,4.34,5758133903,141,33.0,5758133901,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330041,513,1,2,52,4,33hzf6j2rd9r50g2n4agsytkd,1,59.4,33.0,2025-05-31T14:10:22.622Z,2025-05-31T14:10:24Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5758133977,56,Center,5758133989,213,1.20,5758133983,212,9.3,5758133979,140,62.6,5758133981,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330063,514,1,2,52,5,33hzf6j2rd9r50g2n4agsytkd,1,64.4,48.8,2025-05-31T14:10:24.381Z,2025-05-31T14:10:28Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5758134115,212,25.2,5758134109,56,Left,5758134117,213,1.10,5758134113,141,81.8,5758134111,140,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330089,515,1,2,52,9,33hzf6j2rd9r50g2n4agsytkd,1,78.5,82.4,2025-05-31T14:10:27.967Z,2025-05-31T14:10:39Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,,5758134241,212,37.3,5758134243,213,5.05,5758134245,1,,5758134235,56,Center,5758134239,141,30.7,5758134237,140,90.3,5758134233,155,,5758134231,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330107,516,61,2,52,13,33hzf6j2rd9r50g2n4agsytkd,0,89.0,25.6,2025-05-31T14:10:32.033Z,2025-05-31T14:10:44Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5758134329,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330111,517,5,2,52,16,33hzf6j2rd9r50g2n4agsytkd,0,84.4,-1.5,2025-05-31T14:10:34.814Z,2025-05-31T14:18:38Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5758134357,56,Right,5758134375,233,520,5758134359,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330101,520,5,2,52,16,7hlumphk42363z3i2nry2wrzj,1,15.6,101.5,2025-05-31T14:10:34.814Z,2025-05-31T14:10:45Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5758134361,233,517,5758134297,347,,5758134295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330219,521,1,2,52,30,7hlumphk42363z3i2nry2wrzj,0,16.5,100.0,2025-05-31T14:10:49.134Z,2025-05-31T14:10:53Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5758135009,212,22.1,5758135013,1,,5758135005,140,36.5,5758135011,213,5.96,5758135003,56,Back,5758135007,141,90.8,5758135001,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330231,519,44,2,52,33,33hzf6j2rd9r50g2n4agsytkd,1,65.0,7.6,2025-05-31T14:10:52.272Z,2025-05-31T14:35:22Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5758135071,286,,5758135073,233,522,5758135069,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330223,522,44,2,52,33,7hlumphk42363z3i2nry2wrzj,0,35.0,92.4,2025-05-31T14:10:52.273Z,2025-05-31T14:35:20Z,3v40cf58jryvu4l4cxu4w9ht6,T. Prica,,,5758135091,233,519,5758135031,285,,5758135029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330245,520,1,2,52,33,33hzf6j2rd9r50g2n4agsytkd,1,67.2,5.0,2025-05-31T14:10:52.314Z,2025-05-31T14:35:18Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5758135141,3,,5758135143,56,Right,5758135147,141,18.5,5758135149,212,9.6,5758135151,213,1.86,5758135145,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330251,521,1,2,52,36,33hzf6j2rd9r50g2n4agsytkd,1,64.6,18.5,2025-05-31T14:10:55.505Z,2025-05-31T14:10:57Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5758135185,213,5.87,5758135177,56,Right,5758135181,141,14.3,5758135179,140,70.8,5758135183,212,7.1,5758135175,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330261,522,1,2,52,38,33hzf6j2rd9r50g2n4agsytkd,1,70.8,14.3,2025-05-31T14:10:57.149Z,2025-05-31T14:10:58Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5758135235,140,75.2,5758135231,3,,5758135237,141,8.6,5758135233,56,Right,5758135241,212,6.0,5758135245,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330277,524,1,2,52,39,33hzf6j2rd9r50g2n4agsytkd,1,75.2,8.6,2025-05-31T14:10:58.414Z,2025-05-31T14:11:00Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5758135309,140,70.1,5758135311,141,11.6,5758135313,212,5.7,5758135315,213,2.78,5758135307,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330295,525,1,2,52,41,33hzf6j2rd9r50g2n4agsytkd,1,69.4,10.0,2025-05-31T14:11:00.238Z,2025-05-31T14:11:01Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5758135387,140,65.1,5758135389,141,4.1,5758135393,213,3.87,5758135391,212,6.0,5758135385,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330325,526,1,2,52,43,33hzf6j2rd9r50g2n4agsytkd,1,60.3,5.8,2025-05-31T14:11:01.761Z,2025-05-31T14:11:04Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5758135583,212,27.9,5758135581,141,38.0,5758135579,140,43.8,5758135585,213,2.24,5758135577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330339,527,1,2,52,46,33hzf6j2rd9r50g2n4agsytkd,1,41.4,30.0,2025-05-31T14:11:04.782Z,2025-05-31T14:11:08Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5758135685,1,,5758135673,155,,5758135677,140,78.2,5758135681,212,40.9,5758135679,141,10.1,5758135683,213,5.95,5758135675,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330369,528,1,2,52,49,33hzf6j2rd9r50g2n4agsytkd,1,78.2,10.1,2025-05-31T14:11:08.141Z,2025-05-31T14:11:11Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5758135815,56,Right,5758135819,141,9.2,5758135821,212,6.9,5758135817,140,71.7,5758135823,213,3.23,5758135813,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330371,529,61,2,52,52,33hzf6j2rd9r50g2n4agsytkd,1,75.1,7.4,2025-05-31T14:11:11.278Z,2025-05-31T14:11:11Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5758135827,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330399,530,1,2,52,53,33hzf6j2rd9r50g2n4agsytkd,1,78.1,6.4,2025-05-31T14:11:12.397Z,2025-05-31T14:11:13Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5758135989,141,2.8,5758135993,213,6.01,5758135985,56,Right,5758135991,212,9.2,5758135987,140,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330413,531,1,2,52,55,33hzf6j2rd9r50g2n4agsytkd,1,86.5,3.1,2025-05-31T14:11:13.790Z,2025-05-31T14:11:15Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5758136063,213,1.74,5758136059,141,19.1,5758136061,212,11.0,5758136055,56,Right,5758136057,140,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330429,532,1,2,52,57,33hzf6j2rd9r50g2n4agsytkd,1,85.7,17.1,2025-05-31T14:11:15.630Z,2025-05-31T14:11:17Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5758136169,212,9.4,5758136165,140,77.3,5758136171,213,3.50,5758136163,56,Right,5758136167,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330437,523,43,2,52,58,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-05-31T14:11:17.198Z,2025-05-31T14:30:08Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5758137297,399,6ivuk1j53ybmv5hhzp55ybzzd,5758175357,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330431,533,61,2,52,59,33hzf6j2rd9r50g2n4agsytkd,0,77.3,12.2,2025-05-31T14:11:17.775Z,2025-05-31T14:11:18Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5758136175,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330449,525,1,2,53,1,7hlumphk42363z3i2nry2wrzj,1,30.3,75.3,2025-05-31T14:11:20.417Z,2025-05-31T14:11:21Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5758136237,140,37.8,5758136239,141,73.6,5758136235,56,Back,5758136241,212,8.0,5758136243,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330485,526,1,2,53,2,7hlumphk42363z3i2nry2wrzj,1,37.8,73.6,2025-05-31T14:11:21.230Z,2025-05-31T14:11:26Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5758136469,212,10.4,5758136471,213,1.25,5758136465,140,40.9,5758136463,56,Back,5758136467,141,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330487,527,61,2,53,7,7hlumphk42363z3i2nry2wrzj,1,56.8,94.1,2025-05-31T14:11:26.278Z,2025-05-31T14:30:30Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5758136479,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337885,722,61,2,53,8,7hlumphk42363z3i2nry2wrzj,1,57.8,95.1,2025-05-31T14:11:27.060Z,2025-05-31T14:31:02Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5758177409,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330503,528,43,2,53,9,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-05-31T14:11:28.415Z,2025-05-31T14:11:34Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5758136785,144,61,5758136529,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330517,529,50,2,53,11,7hlumphk42363z3i2nry2wrzj,1,58.3,92.4,2025-05-31T14:11:30.286Z,2025-05-31T14:31:13Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5758136661,233,534,5758136599,56,Left,5758136601,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330527,534,7,2,53,11,33hzf6j2rd9r50g2n4agsytkd,1,41.7,7.6,2025-05-31T14:11:30.287Z,2025-05-31T14:11:34Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,,5758136655,233,529,5758136653,285,,5758136651,56,Back,5758136649,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330525,530,5,2,53,12,7hlumphk42363z3i2nry2wrzj,1,58.1,101.2,2025-05-31T14:11:31.373Z,2025-05-31T14:18:38Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5758136647,347,,5758136811,233,535,5758136645,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330555,535,5,2,53,12,33hzf6j2rd9r50g2n4agsytkd,0,41.9,-1.2,2025-05-31T14:11:31.373Z,2025-05-31T14:18:38Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,,5758136819,233,530,5758136791,56,Back,5758136793,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330563,531,1,2,53,13,7hlumphk42363z3i2nry2wrzj,1,55.6,100.0,2025-05-31T14:11:31.901Z,2025-05-31T14:11:36Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5758136835,56,Back,5758136841,212,14.6,5758136843,213,3.66,5758136839,141,91.4,5758136833,107,,5758136837,140,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330573,532,1,2,53,18,7hlumphk42363z3i2nry2wrzj,1,43.3,88.9,2025-05-31T14:11:36.910Z,2025-05-31T14:11:37Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5758136883,141,65.4,5758136879,56,Back,5758136881,140,31.3,5758136885,212,20.3,5758136889,213,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330579,533,1,2,53,19,7hlumphk42363z3i2nry2wrzj,1,30.8,62.9,2025-05-31T14:11:37.661Z,2025-05-31T14:11:38Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5758136909,141,30.3,5758136913,213,4.83,5758136905,56,Back,5758136911,212,22.3,5758136907,140,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330595,534,1,2,53,20,7hlumphk42363z3i2nry2wrzj,1,33.4,30.3,2025-05-31T14:11:38.637Z,2025-05-31T14:11:43Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5758136999,212,15.0,5758136995,140,41.0,5758137001,213,5.27,5758136997,141,11.6,5758136993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330599,535,1,2,53,24,7hlumphk42363z3i2nry2wrzj,0,55.4,7.3,2025-05-31T14:11:43.357Z,2025-05-31T14:11:44Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5758137019,56,Center,5758137029,1,,5758137025,212,47.1,5758137023,141,46.0,5758137017,157,,5758137027,213,0.59,5758137021,140,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330649,537,1,2,53,28,33hzf6j2rd9r50g2n4agsytkd,1,14.5,59.0,2025-05-31T14:11:46.638Z,2025-05-31T14:11:51Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5758137355,213,0.94,5758137347,56,Back,5758137345,123,,5758137353,212,17.8,5758137351,141,80.2,5758137349,140,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330665,538,1,2,53,33,33hzf6j2rd9r50g2n4agsytkd,1,33.5,86.5,2025-05-31T14:11:51.678Z,2025-05-31T14:11:53Z,f10q2mnvhe30a9au85fjnnt3o,R. Wendin Thomasson,,,5758137427,56,Back,5758137435,213,4.78,5758137429,140,34.1,5758137431,141,72.7,5758137433,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330673,539,1,2,53,34,33hzf6j2rd9r50g2n4agsytkd,1,36.5,72.7,2025-05-31T14:11:53.246Z,2025-05-31T14:11:55Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5758137485,212,14.2,5758137481,140,42.6,5758137479,56,Back,5758137487,213,1.10,5758137483,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330691,540,1,2,53,36,33hzf6j2rd9r50g2n4agsytkd,1,43.4,91.5,2025-05-31T14:11:54.958Z,2025-05-31T14:11:58Z,f10q2mnvhe30a9au85fjnnt3o,R. Wendin Thomasson,,,5758137571,140,58.3,5758137573,141,97.2,5758137577,213,0.24,5758137569,56,Left,5758137575,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330725,541,1,2,53,39,33hzf6j2rd9r50g2n4agsytkd,1,63.2,94.2,2025-05-31T14:11:57.919Z,2025-05-31T14:12:01Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5758137721,140,75.4,5758137723,141,96.0,5758137727,212,12.9,5758137729,213,0.10,5758137719,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330705,536,83,2,53,41,7hlumphk42363z3i2nry2wrzj,0,35.9,8.8,2025-05-31T14:11:59.774Z,2025-05-31T14:12:04Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5758137825,399,bi57bgog4e5pmkde5tl4bvxg4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820330733,542,1,2,53,42,33hzf6j2rd9r50g2n4agsytkd,1,66.2,92.3,2025-05-31T14:12:01.374Z,2025-05-31T14:12:03Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,,5758137769,140,46.9,5758137767,56,Back,5758137771,141,86.0,5758137773,212,20.7,5758137775,213,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
