id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2807051021,367,61,1,44,56,9zqn9ugvg64it0lr5z8cq4g9v,1,12.8,91.7,2025-04-27T12:49:17.794Z,2025-04-27T13:35:53Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5684553095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807051029,368,6,1,44,57,9zqn9ugvg64it0lr5z8cq4g9v,0,6.7,88.3,2025-04-27T12:49:18.147Z,2025-04-27T14:10:26Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5684553175,73,,5684553211,233,485,5684553173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807051005,485,6,1,44,57,2nnlsjfbcea40t4jeclcbw9lk,1,93.3,11.7,2025-04-27T12:49:18.147Z,2025-04-27T14:10:26Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5684553089,75,,5684553203,233,368,5684553087,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807051437,369,70,1,45,0,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-04-27T12:49:21.077Z,2025-04-27T12:49:47Z,,,,,5684555133,277,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807051897,487,1,1,45,49,2nnlsjfbcea40t4jeclcbw9lk,0,99.5,0.5,2025-04-27T12:50:10.676Z,2025-04-27T12:50:13Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5684557645,1,,5684557637,140,91.3,5684557633,223,,5684557631,155,,5684557629,6,,5684557635,56,Center,5684557627,2,,5684557643,213,1.82,5684557641,212,34.9,5684557639,141,,,,,,,,,,,,,,,,,,,50.3,,,,,,
2807051939,370,12,1,45,53,9zqn9ugvg64it0lr5z8cq4g9v,1,3.2,65.8,2025-04-27T12:50:14.282Z,2025-04-27T12:50:15Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5684557843,140,0.0,5684557841,56,Back,5684557849,213,3.63,5684557913,167,,5684557845,141,62.1,5684557847,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807051951,371,6,1,45,53,9zqn9ugvg64it0lr5z8cq4g9v,0,0.0,60.2,2025-04-27T12:50:14.627Z,2025-04-27T13:36:01Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5684557985,73,,5684558145,233,488,5684557983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807051937,488,6,1,45,53,2nnlsjfbcea40t4jeclcbw9lk,1,100.0,39.8,2025-04-27T12:50:14.627Z,2025-04-27T12:50:17Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5684558113,233,371,5684558027,75,,5684558023,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807052231,489,1,1,46,7,2nnlsjfbcea40t4jeclcbw9lk,1,99.5,0.5,2025-04-27T12:50:28.674Z,2025-04-27T12:50:37Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5684559485,56,Right,5684559487,140,87.7,5684559489,141,7.3,5684559491,212,13.2,5684559493,213,2.78,5684559483,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807052281,490,1,1,46,10,2nnlsjfbcea40t4jeclcbw9lk,0,94.8,10.1,2025-04-27T12:50:31.763Z,2025-04-27T12:50:34Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5684559757,213,1.75,5684559747,155,,5684559751,140,90.1,5684559753,141,50.7,5684559749,56,Center,5684559755,212,28.0,5684559745,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807052297,372,12,1,46,14,9zqn9ugvg64it0lr5z8cq4g9v,1,7.5,56.3,2025-04-27T12:50:34.923Z,2025-04-27T12:50:35Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5684559849,212,15.1,5684559885,15,,5684559845,140,21.7,5684559843,56,Back,5684559851,213,0.15,5684559847,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807052315,491,15,1,46,15,2nnlsjfbcea40t4jeclcbw9lk,1,75.1,34.6,2025-04-27T12:50:36.418Z,2025-04-27T12:55:44Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5684584133,231,48.9,5684584131,230,98.2,5684584129,147,41.3,5684584111,78,,5684584113,102,49.9,5684584107,25,,5684559965,18,,5684584125,82,,5684584121,328,,5684584123,458,5684584157,233,373,5684584115,103,19,5684584117,108,5684584109,72,,5684584127,146,5684559967,56,Center,,,,,86.0,,,,
2807052339,373,10,1,46,15,9zqn9ugvg64it0lr5z8cq4g9v,1,14.0,58.7,2025-04-27T12:50:36.518Z,2025-04-27T12:55:22Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5684560111,56,Back,5684584191,233,491,5684560109,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807052393,492,1,1,46,19,2nnlsjfbcea40t4jeclcbw9lk,0,77.9,67.7,2025-04-27T12:50:39.938Z,2025-04-27T12:55:58Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5684560305,155,,5684560309,140,90.0,5684560315,213,5.42,5684560307,56,Center,5684560313,212,19.6,5684560311,141,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807052455,374,4,1,46,23,9zqn9ugvg64it0lr5z8cq4g9v,1,7.6,58.8,2025-04-27T12:50:44.778Z,2025-04-27T13:36:05Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5684560749,152,,5684560747,56,Back,5684560919,233,493,5684560745,13,,5684560753,285,,5684587373,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807052465,493,4,1,46,23,2nnlsjfbcea40t4jeclcbw9lk,0,92.4,41.2,2025-04-27T12:50:44.779Z,2025-04-27T13:36:06Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5684560879,56,Center,5684565541,295,,5684560885,286,,5684560963,233,374,5684560881,152,,5684560877,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807052757,375,1,1,46,40,9zqn9ugvg64it0lr5z8cq4g9v,1,4.5,57.0,2025-04-27T12:51:01.388Z,2025-04-27T12:51:02Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5684562305,152,,5684562309,140,12.3,5684562315,213,0.98,5684562307,56,Back,5684562313,212,14.8,5684562311,141,75.1,5684562303,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807052783,376,1,1,46,41,9zqn9ugvg64it0lr5z8cq4g9v,1,12.2,73.9,2025-04-27T12:51:02.347Z,2025-04-27T12:51:04Z,17jltcnnaha4707duh52hirit,M. Lode,,,5684562505,212,17.0,5684562509,213,4.15,5684562499,56,Back,5684562501,140,3.5,5684562503,141,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807052851,377,1,1,46,43,9zqn9ugvg64it0lr5z8cq4g9v,1,3.3,49.7,2025-04-27T12:51:04.042Z,2025-04-27T12:51:07Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5684562861,141,20.6,5684562863,212,19.8,5684562857,56,Back,5684562865,213,4.67,5684562859,140,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807052913,378,1,1,46,46,9zqn9ugvg64it0lr5z8cq4g9v,1,2.5,20.6,2025-04-27T12:51:07.339Z,2025-04-27T12:51:10Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5684563185,155,,5684563195,212,18.6,5684563197,213,6.09,5684563193,141,15.3,5684563189,56,Back,5684563191,140,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807052917,379,3,1,46,49,9zqn9ugvg64it0lr5z8cq4g9v,0,23.6,13.6,2025-04-27T12:51:10.252Z,2025-04-27T12:56:52Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5684563211,285,,5684563209,56,Back,5684563375,233,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807052937,494,7,1,46,49,2nnlsjfbcea40t4jeclcbw9lk,0,76.4,86.4,2025-04-27T12:51:10.253Z,2025-04-27T12:51:15Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5684563327,286,,5684563323,233,379,5684563301,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807052957,380,61,1,46,51,9zqn9ugvg64it0lr5z8cq4g9v,1,16.2,12.8,2025-04-27T12:51:12.099Z,2025-04-27T12:56:53Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5684563401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807053039,495,1,1,46,51,2nnlsjfbcea40t4jeclcbw9lk,0,66.2,82.1,2025-04-27T12:51:12.211Z,2025-04-27T12:57:09Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5684563739,140,68.7,5684563741,141,80.6,5684563743,212,2.8,5684563737,56,Left,5684563745,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807053025,381,61,1,46,52,9zqn9ugvg64it0lr5z8cq4g9v,1,15.8,29.4,2025-04-27T12:51:13.410Z,2025-04-27T12:57:28Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5684563673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807053041,496,43,1,46,52,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-04-27T12:51:13.410Z,2025-04-27T12:57:31Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5684593421,144,3,5684563761,286,0,5684563759,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807053081,498,1,1,46,54,2nnlsjfbcea40t4jeclcbw9lk,1,73.9,79.6,2025-04-27T12:51:14.963Z,2025-04-27T12:51:20Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5684564021,141,57.8,5684564023,212,15.8,5684564017,56,Center,5684564025,213,5.07,5684564019,140,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807058831,517,61,1,46,55,2nnlsjfbcea40t4jeclcbw9lk,0,95.4,69.1,2025-04-27T12:51:15.808Z,2025-04-27T12:57:46Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5684594549,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807053087,499,43,1,46,57,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-04-27T12:51:17.939Z,2025-04-27T12:51:24Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5684564547,144,50,5684564045,56,Center,5684564047,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807053123,382,4,1,47,0,9zqn9ugvg64it0lr5z8cq4g9v,1,4.0,30.1,2025-04-27T12:51:21.803Z,2025-04-27T13:36:06Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5684564399,13,,5684564407,152,,5684565695,265,,5684564419,233,500,5684564405,56,Back,5684564409,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807053131,500,4,1,47,0,2nnlsjfbcea40t4jeclcbw9lk,0,96.0,69.9,2025-04-27T12:51:21.804Z,2025-04-27T13:36:06Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5684564345,56,Center,5684564347,152,,5684564351,286,,5684564461,233,382,5684896945,265,,5684564343,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807053633,383,1,1,47,27,9zqn9ugvg64it0lr5z8cq4g9v,1,4.2,32.7,2025-04-27T12:51:48.589Z,2025-04-27T12:51:53Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5684567125,56,Center,5684567129,141,47.0,5684567133,212,57.0,5684567127,140,57.7,5684567119,5,,5684567139,213,0.17,5684567121,157,,5684567141,1,,5684567123,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807053641,384,44,1,47,32,9zqn9ugvg64it0lr5z8cq4g9v,1,63.8,62.2,2025-04-27T12:51:53.420Z,2025-04-27T13:36:20Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5684567189,286,,5684570709,233,507,5684567187,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807054219,507,44,1,47,32,2nnlsjfbcea40t4jeclcbw9lk,0,36.2,37.8,2025-04-27T12:51:53.421Z,2025-04-27T13:36:20Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5684570311,56,Back,5684570313,285,,5684570747,233,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807053649,385,61,1,47,33,9zqn9ugvg64it0lr5z8cq4g9v,0,57.7,47.0,2025-04-27T12:51:53.810Z,2025-04-27T12:58:01Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5684567213,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807053731,502,1,1,47,35,2nnlsjfbcea40t4jeclcbw9lk,1,24.8,32.4,2025-04-27T12:51:56.323Z,2025-04-27T12:51:58Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5684567681,56,Back,5684567683,140,33.7,5684567687,212,18.5,5684567689,213,5.24,5684567685,141,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807053735,503,1,1,47,37,2nnlsjfbcea40t4jeclcbw9lk,0,38.9,5.6,2025-04-27T12:51:58.306Z,2025-04-27T12:58:22Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5684567709,56,Back,5684567715,212,1.3,5684567825,286,,5684567821,233,386,5684567711,140,38.3,5684567713,141,7.2,5684567717,213,2.10,5684567819,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807053751,386,74,1,47,37,9zqn9ugvg64it0lr5z8cq4g9v,1,61.6,87.1,2025-04-27T12:51:58.307Z,2025-04-27T13:36:10Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5684567789,56,Left,5684567791,285,,5684567835,233,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807059337,518,61,1,47,39,2nnlsjfbcea40t4jeclcbw9lk,1,38.0,6.1,2025-04-27T12:51:59.808Z,2025-04-27T12:58:28Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5684597129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807053779,504,1,1,47,40,2nnlsjfbcea40t4jeclcbw9lk,0,31.7,9.7,2025-04-27T12:52:01.027Z,2025-04-27T12:52:01Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5684567983,212,31.8,5684567981,141,13.1,5684567979,140,61.9,5684567977,56,Right,5684567975,157,,5684567985,213,0.07,5684567987,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807053825,387,1,1,47,41,9zqn9ugvg64it0lr5z8cq4g9v,1,46.4,82.6,2025-04-27T12:52:02.220Z,2025-04-27T12:58:51Z,17jltcnnaha4707duh52hirit,M. Lode,,,5684568221,141,71.2,5684568229,213,5.74,5684568217,140,58.7,5684568213,56,Center,5684568211,3,,5684568225,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807053867,389,1,1,47,43,9zqn9ugvg64it0lr5z8cq4g9v,1,58.7,71.2,2025-04-27T12:52:03.819Z,2025-04-27T12:52:05Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5684568369,56,Back,5684568371,140,49.9,5684568373,141,95.0,5684568377,213,2.09,5684568375,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807053941,390,1,1,47,44,9zqn9ugvg64it0lr5z8cq4g9v,1,45.5,93.3,2025-04-27T12:52:05.612Z,2025-04-27T12:52:09Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5684568771,56,Back,5684568779,212,18.9,5684568781,213,3.21,5684568775,140,27.5,5684568777,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807053959,391,1,1,47,48,9zqn9ugvg64it0lr5z8cq4g9v,1,25.3,84.5,2025-04-27T12:52:09.451Z,2025-04-27T12:52:10Z,17jltcnnaha4707duh52hirit,M. Lode,,,5684568849,141,75.1,5684568853,213,5.39,5684568851,212,8.2,5684568847,140,30.2,5684568845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807054009,392,1,1,47,49,9zqn9ugvg64it0lr5z8cq4g9v,1,28.7,76.3,2025-04-27T12:52:10.250Z,2025-04-27T12:52:13Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5684569145,141,85.9,5684569147,212,6.5,5684569149,213,1.64,5684569143,140,28.3,5684569141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807054031,393,1,1,47,52,9zqn9ugvg64it0lr5z8cq4g9v,1,29.4,85.3,2025-04-27T12:52:13.275Z,2025-04-27T12:52:14Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5684569273,140,27.4,5684569281,213,3.64,5684569267,56,Back,5684569277,212,2.4,5684569275,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807054113,394,1,1,47,53,9zqn9ugvg64it0lr5z8cq4g9v,1,26.1,82.0,2025-04-27T12:52:14.315Z,2025-04-27T12:52:18Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5684569679,213,2.23,5684569673,141,93.2,5684569669,140,20.5,5684569665,56,Back,5684569677,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807054115,395,1,1,47,57,9zqn9ugvg64it0lr5z8cq4g9v,0,20.9,93.2,2025-04-27T12:52:18.253Z,2025-04-27T12:52:22Z,17jltcnnaha4707duh52hirit,M. Lode,,,5684569695,140,22.4,5684570123,236,,5684570133,286,,5684569691,157,,5684569703,212,1.6,5684569693,56,Back,5684570127,233,505,5684569711,1,,5684569707,213,6.07,5684569697,141,,,,,,,,,,,,,,,,,,,92.7,,,,,,
2807054179,505,74,1,47,57,2nnlsjfbcea40t4jeclcbw9lk,1,67.8,6.8,2025-04-27T12:52:18.254Z,2025-04-27T13:36:10Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5684570081,56,Right,5684570181,233,395,5684570085,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807054135,396,5,1,47,59,9zqn9ugvg64it0lr5z8cq4g9v,1,28.8,102.0,2025-04-27T12:52:19.868Z,2025-04-27T13:04:50Z,17jltcnnaha4707duh52hirit,M. Lode,,,5684569811,56,Back,5684569813,347,,5684570227,233,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807054201,506,5,1,47,59,2nnlsjfbcea40t4jeclcbw9lk,0,71.2,-2.0,2025-04-27T12:52:19.868Z,2025-04-27T13:04:50Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5684570195,347,,5684570193,56,Right,5684570265,233,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807054385,397,1,1,48,14,9zqn9ugvg64it0lr5z8cq4g9v,1,27.9,100.0,2025-04-27T12:52:34.908Z,2025-04-27T12:52:36Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5684571161,140,26.0,5684571163,141,94.4,5684571157,107,,5684571167,213,4.30,5684571165,212,5.0,5684571159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807054399,398,1,1,48,15,9zqn9ugvg64it0lr5z8cq4g9v,0,26.2,95.7,2025-04-27T12:52:36.636Z,2025-04-27T12:52:39Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5684571261,212,52.7,5684571255,140,72.7,5684571257,141,66.4,5684571269,1,,5684571251,157,,5684571253,56,Center,5684571265,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807054443,508,1,1,48,18,2nnlsjfbcea40t4jeclcbw9lk,1,28.9,30.4,2025-04-27T12:52:39.796Z,2025-04-27T12:52:42Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5684571543,3,,5684571549,141,49.3,5684571553,213,2.70,5684571551,212,30.2,5684571547,140,2.9,5684571545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807054637,511,1,1,48,26,2nnlsjfbcea40t4jeclcbw9lk,1,14.9,50.6,2025-04-27T12:52:47.618Z,2025-04-27T12:52:54Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5684572569,56,Back,5684572571,140,22.4,5684572573,141,58.2,5684572577,213,0.58,5684572575,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807054661,512,1,1,48,33,2nnlsjfbcea40t4jeclcbw9lk,1,28.4,59.0,2025-04-27T12:52:53.987Z,2025-04-27T12:52:56Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5684572757,56,Back,5684572761,141,47.0,5684572763,212,8.5,5684572765,213,4.98,5684572759,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807054721,513,1,1,48,35,2nnlsjfbcea40t4jeclcbw9lk,0,31.2,45.1,2025-04-27T12:52:56.610Z,2025-04-27T12:53:00Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5684573081,140,72.5,5684573093,213,6.13,5684573089,212,43.9,5684573071,155,,5684573075,56,Center,5684573097,1,,5684573087,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807054747,399,1,1,48,39,9zqn9ugvg64it0lr5z8cq4g9v,1,25.7,61.5,2025-04-27T12:53:00.187Z,2025-04-27T12:53:01Z,17jltcnnaha4707duh52hirit,M. Lode,,,5684573259,140,24.7,5684573263,212,12.4,5684573261,141,79.6,5684573255,3,,5684573265,213,1.66,5684573257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807054823,401,1,1,48,43,9zqn9ugvg64it0lr5z8cq4g9v,1,34.4,98.0,2025-04-27T12:53:04.204Z,2025-04-27T12:53:06Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5684573719,141,86.3,5684573715,56,Back,5684573721,212,11.6,5684573723,213,5.53,5684573717,140,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807054863,402,1,1,48,45,9zqn9ugvg64it0lr5z8cq4g9v,1,42.5,86.3,2025-04-27T12:53:06.604Z,2025-04-27T12:53:09Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5684573955,213,3.57,5684573949,140,32.2,5684573947,56,Back,5684573953,212,11.9,5684573951,141,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807054885,403,1,1,48,48,9zqn9ugvg64it0lr5z8cq4g9v,1,29.0,80.6,2025-04-27T12:53:09.068Z,2025-04-27T12:53:10Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5684574063,56,Back,5684574071,213,3.54,5684574069,212,10.8,5684574067,141,74.4,5684574065,140,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807054911,404,1,1,48,49,9zqn9ugvg64it0lr5z8cq4g9v,1,19.7,74.4,2025-04-27T12:53:09.964Z,2025-04-27T12:53:11Z,17jltcnnaha4707duh52hirit,M. Lode,,,5684574225,141,69.9,5684574229,213,6.09,5684574227,212,16.4,5684574221,56,Back,5684574223,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807054919,405,1,1,48,50,9zqn9ugvg64it0lr5z8cq4g9v,0,35.2,69.4,2025-04-27T12:53:11.243Z,2025-04-27T12:53:12Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5684574271,213,3.93,5684574291,156,,5684574261,140,30.0,5684574263,141,61.4,5684574267,212,7.7,5684574259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807054947,514,61,1,48,53,2nnlsjfbcea40t4jeclcbw9lk,0,66.7,30.4,2025-04-27T12:53:13.874Z,2025-04-27T12:53:14Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5684574419,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807055057,406,1,1,48,53,9zqn9ugvg64it0lr5z8cq4g9v,1,27.3,59.1,2025-04-27T12:53:14.013Z,2025-04-27T12:53:19Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5684575077,212,47.1,5684575081,1,,5684575073,140,54.5,5684575069,155,,5684575071,56,Right,5684575075,141,4.1,5684575079,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807055359,407,1,1,48,58,9zqn9ugvg64it0lr5z8cq4g9v,0,62.3,6.5,2025-04-27T12:53:19.228Z,2025-04-27T14:26:37Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5684576705,56,Center,5684576713,141,46.7,5684576709,140,75.3,5684576715,212,30.6,5684576717,213,1.11,5684576701,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807055235,515,1,1,49,4,2nnlsjfbcea40t4jeclcbw9lk,1,24.2,68.2,2025-04-27T12:53:25.043Z,2025-04-27T12:53:30Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5684576023,140,19.4,5684576021,56,Back,5684576027,212,5.7,5684576029,213,2.67,5684576025,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
